@relation data

@attribute id string
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 6637 numeric
@attribute 5435 numeric
@attribute 6635 numeric
@attribute 83443 numeric
@attribute 9343 numeric
@attribute 6636 numeric
@attribute 5438 numeric
@attribute 6633 numeric
@attribute 5439 numeric
@attribute 6634 numeric
@attribute 9410 numeric
@attribute 10992 numeric
@attribute 5440 numeric
@attribute 10262 numeric
@attribute 5441 numeric
@attribute 4809 numeric
@attribute 6431 numeric
@attribute 23020 numeric
@attribute 6432 numeric
@attribute 6628 numeric
@attribute 4686 numeric
@attribute 57819 numeric
@attribute 23451 numeric
@attribute 23450 numeric
@attribute 10907 numeric
@attribute 24148 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 22916 numeric
@attribute 51639 numeric
@attribute 5431 numeric
@attribute 10594 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 6632 numeric
@attribute 5432 numeric
@attribute 6427 numeric
@attribute 9416 numeric
@attribute 6426 numeric
@attribute Class {Control,BRCACancer}

@data
F01,1.2441,1.0581,1.0429,0.5612,0.6529,0.3368,1.5468,1.6071,0.6065,0.31,0.7784,0.8584,1.4854,0.533,1.3712,0.878,0.5935,0.9005,0.8569,1.8156,1.7617,1.928,1.2514,1.6203,0.3549,2.7764,1.9708,0.8585,1.2487,0.3152,0.9582,0.9891,0.5451,1.836,1.6586,1.6514,0.6459,0.4673,1.0425,2.0908,1.1962,2.5835,Control
F02,1.2555,1.1264,1.1254,0.5213,0.6728,0.2742,1.7408,1.5651,0.4604,0.3406,0.8681,0.8594,1.723,0.6004,1.3744,0.8926,0.5955,0.7766,0.8269,1.8151,1.7893,2.1373,1.3846,1.5225,0.5059,3.0295,1.8909,0.8079,1.2519,0.2526,0.9911,1.0738,0.6953,2.0697,1.593,1.6181,0.7986,0.4878,1.0629,2.1434,1.2756,2.5654,Control
F03,1.1916,0.9368,1.0952,0.3778,0.7388,0.2633,1.5466,1.4053,0.2939,0.2553,0.7671,0.7898,1.5979,0.4086,1.3135,0.8446,0.4637,0.9893,0.8183,1.6271,1.6944,1.9276,1.2111,1.3475,0.3098,2.6688,1.8,0.8627,1.0635,0.2403,0.8735,0.9406,0.5907,1.8586,1.4667,1.4595,0.6276,0.4005,1.0949,1.9633,1.0574,2.1752,Control
F04,1.1813,0.8503,0.9028,0.3822,0.5556,0.3296,0.8945,1.5319,0.3548,-0.0726,0.5819,0.6654,1.4714,0.6068,1.2472,0.6737,0.358,0.6893,0.834,2.0095,1.5875,2.0056,1.2547,1.6077,0.1936,2.7899,1.816,0.8761,1.058,0.3536,0.825,0.887,0.4127,1.763,1.4803,1.4511,0.5472,0.4693,0.9773,2.2821,1.1997,2.7277,Control
F05,1.3,1.0487,1.1122,0.4904,0.596,0.2063,1.7606,1.6475,0.4453,0.1912,0.8756,0.8414,1.6684,0.5117,1.3099,0.8493,0.5155,0.8784,0.8615,1.6008,1.7485,2.0667,1.3714,1.3761,0.4012,2.9613,1.8333,0.8426,1.105,0.219,0.9996,0.9837,0.6993,1.8997,1.5184,1.4158,0.6547,0.3818,0.9807,2.1659,1.0379,2.4986,Control
F06,1.1154,0.7011,1.0107,0.1807,0.5492,0.1194,1.5614,1.3741,0.2463,0.0919,0.6499,0.5375,1.4988,0.4226,1.1307,0.653,0.3619,0.8648,0.6051,1.2629,1.4438,1.524,0.9693,1.1646,0.3672,2.5533,1.5516,0.5639,0.9473,0.1189,0.8031,0.7222,0.5895,1.6035,1.2999,1.2269,0.5068,0.3003,0.8895,1.5184,0.7438,1.9151,Control
F07,1.0854,0.9775,0.964,0.4093,0.6226,0.1471,1.6087,1.366,0.4724,0.2673,0.8276,0.7223,1.4811,0.4754,1.4181,0.9072,0.4904,0.7382,0.7558,1.5008,1.8448,2.0609,1.1689,1.4387,0.3134,2.9753,1.8755,0.8379,1.2843,0.2817,1.0348,0.8979,0.4986,1.9458,1.6394,1.6357,0.6715,0.4066,0.9388,1.8289,1.1332,2.3994,Control
F09,1.3214,1.1092,1.3134,0.6422,0.8285,0.3003,2.1012,1.7838,0.7318,0.3602,0.9181,1.0704,1.7303,0.6221,1.3968,1.1857,0.8048,1.0615,0.9137,1.8338,1.8502,2.2087,1.5047,1.5626,0.4728,2.9438,1.9601,0.9175,1.3277,0.307,1.1432,1.1666,0.8018,2.0813,1.5929,1.5386,0.8715,0.6083,1.1949,2.2252,1.1941,2.5084,Control
F10,1.285,1.1026,1.1825,0.6167,0.7611,0.3622,1.9352,1.7556,0.5575,0.3606,0.8071,1.0888,1.7174,0.548,1.3823,1.0455,0.8608,1.044,0.8637,1.6864,1.7928,2.2852,1.2882,1.5004,0.4283,3.0059,1.9323,0.9319,1.2154,0.3062,0.9909,1.1057,0.7344,2.1082,1.6418,1.6442,0.7597,0.4892,1.1159,2.1393,1.089,2.4413,Control
F11,1.2301,0.9277,1.2293,0.281,0.6992,0.2272,1.5977,1.7335,0.5138,0.3274,0.7569,0.8965,1.8026,0.4105,1.1028,0.9328,0.6316,0.9777,0.8477,1.8557,1.5413,1.9017,1.3621,1.4538,0.2978,2.806,1.8761,0.8003,1.0629,0.2052,0.8825,0.8347,0.5648,1.9501,1.4411,1.5246,0.605,0.3914,1.0874,2.1578,0.9644,2.4918,Control
F12,1.0764,0.8777,0.8454,0.2945,0.62,0.2501,1.3769,1.5204,0.422,0.0588,0.5744,0.7044,1.6347,0.5273,1.2147,0.76,0.3125,0.669,0.6946,1.5304,1.7031,1.9623,1.1671,1.5153,0.188,2.8629,1.7549,0.8591,1.0353,0.3407,0.8169,0.8756,0.593,1.9551,1.4594,1.4102,0.6161,0.4245,0.8874,1.8794,1.121,2.35,Control
G01,1.201,0.7446,1.0059,0.2806,0.5952,-0.003,1.8937,1.4115,0.4067,0.124,0.7501,0.6802,1.4467,0.4217,1.2721,0.8456,0.4899,1.0393,0.7968,1.4389,1.5489,1.6263,1.1309,1.4018,0.2602,2.5561,1.7028,0.7602,1.0258,0.2057,0.8021,0.8313,0.6593,1.7154,1.3707,1.529,0.7202,0.2495,0.9243,1.6918,1.0188,2.068,Control
G02,1.0995,0.8621,0.9681,0.2463,0.4773,0.1369,1.5566,1.2882,0.2617,0.108,0.629,0.6054,1.4794,0.3706,1.1249,0.7461,0.5399,0.8761,0.7453,1.7172,1.439,1.8099,1.03,1.1614,0.2477,3.0212,1.6255,0.5806,0.9597,0.2054,0.8263,0.7642,0.3664,1.6472,1.2429,1.2721,0.5936,0.2119,0.7884,1.8727,0.9052,2.3716,Control
G03,1.3037,1.0919,1.0227,0.5561,0.7153,0.2067,2.0157,1.6648,0.3875,0.278,0.7854,0.8088,1.578,0.7202,1.3506,1.0756,0.7693,0.8187,0.7444,1.755,1.8067,2.1915,1.2696,1.5391,0.4047,2.9924,1.9143,0.8775,1.1718,0.2691,1.0136,1.0725,0.6633,2.1177,1.5454,1.5381,0.7392,0.5443,1.143,2.06,1.2061,2.4705,Control
G04,1.076,0.9188,1.2177,0.4444,0.5329,0.2071,1.9319,1.7233,0.3762,0.2425,0.6149,0.9097,1.5968,0.4191,1.1967,1.0492,0.8273,1.0175,0.689,1.3728,1.8515,1.9213,1.0846,1.3177,0.5084,3.2836,1.9058,0.6868,1.1354,0.2256,1.0157,0.9792,0.6733,2.1468,1.6815,1.4824,0.7488,0.2955,1.0473,1.959,0.9137,2.416,BRCACancer
G05,0.9979,0.4874,0.6098,0.3508,0.4439,0.0503,0.7784,1.0137,0.0657,-0.1476,0.4031,0.4125,1.0508,0.263,0.966,0.548,0.0886,0.5648,0.524,1.2149,1.2616,1.5886,0.8449,1.105,-0.0676,2.656,1.2984,0.6851,0.8062,0.1728,0.4568,0.5384,0.2629,1.2229,1.0664,1.1314,0.3193,0.1305,0.7106,1.5458,0.831,1.9756,BRCACancer
G06,0.952,0.7775,0.9191,0.4427,0.4684,0.1654,1.5574,1.2987,0.348,0.0758,0.6104,0.8288,1.5227,0.5532,1.1224,1.0626,0.5156,0.8157,0.714,1.1959,1.7418,1.7974,1.053,1.2211,0.2617,2.9661,1.6916,0.6576,0.9362,0.1981,0.7341,0.8649,0.629,1.9668,1.5337,1.4035,0.6561,0.3621,0.858,1.525,0.8422,2.1007,BRCACancer
G07,1.0331,0.747,0.7974,0.2468,0.4352,0.0796,1.1624,1.386,0.3348,0.0873,0.6256,0.5702,1.6422,0.4071,1.0594,0.892,0.3328,0.733,0.7288,1.5663,1.5531,1.7395,1.2156,1.345,0.3063,2.932,1.8214,0.5745,1.0246,0.2011,0.8488,0.8672,0.4724,1.7795,1.3875,1.2835,0.6086,0.2211,1.0432,1.9392,0.8447,2.4482,Control
G08,1.2027,0.8934,1.0444,0.4167,0.6234,0.2658,1.5819,1.6217,0.6048,0.1487,0.7205,0.8346,1.5573,0.498,1.3373,0.9458,0.5204,0.767,0.6704,1.7572,1.7167,1.9537,1.2743,1.5605,0.2727,2.7971,1.8367,0.9033,1.1814,0.2297,0.9789,0.9873,0.539,1.8905,1.5169,1.5786,0.6739,0.479,1.0918,2.0071,1.1386,2.4569,Control
G09,1.1271,0.7236,0.8348,0.3003,0.4781,0.1121,1.4559,1.0162,0.3061,0.136,0.5764,0.5166,1.422,0.3177,1.2007,0.6794,0.3382,0.7986,0.5643,1.7142,1.3197,1.8058,0.9683,1.1058,0.1251,2.9328,1.5509,0.6513,0.8549,0.256,0.7062,0.7585,0.3897,1.5683,1.2412,1.3208,0.4611,0.2201,0.7732,1.5718,0.9224,2.2262,Control
G10,0.7112,0.7205,0.695,0.3591,0.354,0.2777,1.0401,1.0851,0.3834,-0.0861,0.3207,0.5761,1.4611,0.4381,0.8717,0.7422,0.4086,0.3788,0.6376,1.0975,1.6637,1.6387,0.8959,0.9863,0.0664,3.0631,1.5563,0.5091,0.7515,0.1201,0.5719,0.7665,0.5903,1.9066,1.4042,1.2034,0.5922,0.1933,0.7513,1.5245,0.7043,2.0703,BRCACancer
G11,0.6191,0.4256,0.4932,0.2586,0.25,0.1617,0.5383,0.8189,0.2828,-0.2132,0.5918,0.0433,0.9252,0.4196,0.5641,0.2465,0.1063,0.368,0.4825,0.8063,0.9814,1.1027,0.6332,0.7753,0.0547,2.1598,1.1018,0.299,0.4927,0.2431,0.4629,0.2584,0.2666,1.037,0.8796,0.8197,0.2528,0.2555,0.4472,1.0443,0.419,1.7333,BRCACancer
G12,0.8572,0.7543,0.9324,0.3081,0.4652,0.2774,0.9756,1.214,0.3961,-0.0429,0.4425,0.4966,1.425,0.4172,0.9748,0.7482,0.4163,0.4488,0.6208,1.4073,1.5958,1.7205,0.9548,1.1955,0.2074,3.0886,1.5995,0.4625,0.8377,0.2234,0.648,0.7608,0.3363,1.866,1.4146,1.3906,0.4417,0.1457,0.7302,1.7412,0.7251,2.2842,BRCACancer
H01,0.8763,0.6341,0.7412,0.3137,0.3521,0.2867,1.4179,1.1177,0.2914,-0.0825,0.4756,0.4759,1.1996,0.3785,0.9784,0.811,0.2644,0.363,0.6314,1.4254,1.3005,1.4368,1.0429,1.0623,0.1616,2.474,1.6182,0.5654,0.8665,0.1559,0.6929,0.6513,0.3931,1.6285,1.2605,1.2504,0.5448,0.0208,0.7473,1.5435,0.7215,2.1214,Control
H02,1.0476,0.6682,0.9974,0.1396,0.4717,0.1496,1.322,1.3512,0.2967,0.3326,0.5958,0.3989,1.5841,0.3224,1.1791,0.5776,0.4748,0.8461,0.6717,1.4187,1.4544,1.4242,1.1241,1.2069,0.2257,2.7234,1.7949,0.6337,1.1155,0.2572,0.9294,0.6399,0.39,1.6446,1.3683,1.4613,0.4655,0.3068,0.9356,1.7878,1.0144,2.2942,Control
H03,0.9861,0.6275,0.7213,0.242,0.4535,0.0418,0.9842,1.2816,0.2981,-0.0675,0.5324,0.6121,1.5077,0.3295,1.1217,0.9774,0.107,0.6983,0.764,1.3529,1.4699,1.7846,1.1489,1.2963,0.1451,2.9235,1.7103,0.5466,0.8242,0.1871,0.7078,0.811,0.4259,1.7077,1.2769,1.1359,0.4231,0.2904,0.9184,1.956,0.8861,2.4087,Control
H04,1.2813,0.84,1.0622,0.4698,0.5698,0.293,1.3873,1.6238,0.4392,0.0302,0.7432,0.7711,1.5059,0.5242,1.2922,0.813,0.4387,0.7976,0.872,1.9273,1.6369,1.8364,1.4756,1.5984,0.2748,2.7025,1.9332,0.8276,1.1202,0.3021,0.8609,0.8847,0.4257,1.6399,1.5265,1.5554,0.6447,0.4171,1.0718,2.1961,1.1896,2.7492,Control
H06,1.0576,0.5613,1.039,0.3859,0.4812,0.1674,1.4194,1.2613,0.4593,0.2269,0.6972,0.5942,1.6507,0.3563,1.3023,0.7744,0.5275,0.7554,0.7621,1.5692,1.39,1.6676,1.1214,1.315,0.1893,2.7787,1.7184,0.6063,1.0479,0.2307,0.9022,0.8308,0.4153,1.6249,1.3523,1.645,0.5854,0.1722,0.8732,1.7516,1.0785,2.3139,Control
H07,1.0481,0.7248,0.8171,0.5431,0.2758,0.4439,1.0516,1.3174,0.4688,-0.1124,0.3637,0.603,1.4912,0.4865,1.1009,0.7763,0.3427,0.4414,0.8301,1.7529,1.5368,1.7638,1.2644,1.4175,0.1308,2.8547,1.6725,0.7154,0.9582,0.1308,0.6655,0.8204,0.4071,1.7056,1.4738,1.28,0.5423,0.3923,0.9589,1.9279,0.9005,2.7781,BRCACancer
H08,0.9273,0.6516,0.8804,0.4194,0.3945,0.204,0.9175,1.2515,0.2203,-0.0171,0.2793,0.5399,1.4309,0.3618,0.9456,0.7117,0.3695,0.5636,0.5812,1.3428,1.3957,1.4493,1.081,1.1095,0.0708,3.0177,1.4756,0.5277,0.7728,0.1849,0.5884,0.6557,0.4939,1.7147,1.2079,1.2472,0.518,0.1359,0.7014,1.6928,0.7791,2.2686,BRCACancer
H09,0.5559,0.553,0.5019,0.171,0.3193,0.0717,0.3209,0.6554,0.0265,-0.1746,0.2047,0.3746,0.7188,0.2838,0.7025,0.259,0.0624,0.2614,0.5594,0.9356,1.2558,1.4216,0.707,0.998,-0.0073,3.0296,0.9475,0.559,0.5056,0.251,0.3342,0.3864,0.2094,1.0867,1.0939,0.9686,0.4335,0.077,0.4263,1.4487,0.4422,1.695,BRCACancer
H10,0.8413,0.6706,0.6752,0.3587,0.256,0.2543,0.7975,1.0661,0.3192,-0.1528,0.2297,0.5652,1.3025,0.4295,0.9179,0.4518,0.2539,0.459,0.6815,1.4496,1.3853,1.3474,1.0029,1.1217,0.2276,2.7812,1.2978,0.5521,0.7555,0.0684,0.4202,0.6272,0.3675,1.4624,1.3945,1.1786,0.6333,0.2702,0.7162,1.4356,0.5169,2.2114,BRCACancer
H11,0.824,0.8389,0.7087,0.4828,0.4655,0.2903,1.7409,1.1376,0.2081,-0.0219,0.5299,0.6481,1.3361,0.536,0.8758,0.9753,0.4941,0.515,0.6456,1.1656,1.647,1.8155,0.8348,1.0256,0.3179,3.1641,1.3798,0.4782,0.8094,0.0797,0.5078,0.9546,0.5861,2.0062,1.4318,1.1171,0.7012,0.1013,0.7039,1.5122,0.5444,1.9399,BRCACancer
H12,1.1595,0.9977,0.9514,0.5899,0.6869,0.1683,1.4734,1.5755,0.3607,0.1404,0.6661,1.0532,1.5304,0.6602,1.2206,0.9385,0.6463,0.8093,0.8014,1.5364,1.8174,2.1804,1.2339,1.6189,0.4042,2.8928,1.9318,0.7364,1.1382,0.298,0.8764,1.0305,0.6302,2.0758,1.5714,1.5147,0.764,0.4118,0.9795,2.0191,1.1074,2.5206,BRCACancer
I01,1.0933,0.9419,0.9539,0.5413,0.5406,0.2031,1.4577,1.3913,0.3404,0.0901,0.5917,0.9139,1.3624,0.6182,1.2736,1.0565,0.6466,0.8501,0.7598,1.6235,1.7795,2.0415,1.1115,1.5425,0.2805,2.9457,1.8661,0.8545,1.0528,0.3396,0.7968,0.9517,0.5471,1.8344,1.5363,1.6793,0.547,0.3433,0.9075,1.872,1.0391,2.1896,Control
I02,0.8191,0.5761,0.6731,0.1366,0.2998,0.0542,1.2344,0.9671,0.1835,-0.1399,0.4603,0.5915,1.0182,0.4987,0.9921,0.6517,0.0769,0.6643,0.7751,1.301,1.4882,1.5601,0.897,1.3184,0.1088,2.7015,1.5123,0.5569,0.9149,0.234,0.5213,0.7337,0.3896,1.5098,1.3267,1.2323,0.5891,0.1025,0.6372,1.4085,0.751,1.9162,Control
I03,0.6302,0.7216,0.7126,0.1529,0.3213,0.0586,0.9696,0.8805,0.0463,-0.0376,0.3822,0.3919,1.2723,0.3695,0.8332,0.596,0.2173,0.614,0.4414,1.1594,1.2584,1.3281,0.902,0.8969,0.133,2.772,1.4324,0.4157,0.7525,0.1278,0.5099,0.5804,0.2131,1.5227,1.2359,1.0343,0.3848,0.0226,0.6938,1.458,0.4752,1.9528,Control
I04,1.354,0.9112,1.1285,0.5666,0.6385,0.1447,1.9145,1.6122,0.4079,0.2459,0.7594,0.9778,1.5853,0.3996,1.3465,0.8625,0.721,1.1874,0.8119,1.5438,1.688,1.9832,1.415,1.3209,0.4729,2.9905,1.9463,0.8023,1.2969,0.2258,1.0644,0.952,0.5103,1.9169,1.5874,1.4787,0.8119,0.2933,1.1666,2.164,1.0894,2.5487,Control
I05,1.135,0.6632,1.0563,0.2244,0.5841,0.1013,1.7805,1.5232,0.2993,0.2656,0.7374,0.8639,1.4515,0.3351,1.3647,0.7218,0.5036,1.1736,0.7514,1.4602,1.5521,1.5489,0.9893,1.2614,0.408,2.6875,1.9172,0.4695,1.2321,0.1409,0.9636,0.7631,0.3897,1.6688,1.4984,1.5133,0.4703,0.248,0.9851,1.7297,1.1622,2.089,Control
I06,1.1229,0.8523,1.1249,0.2415,0.5635,0.1461,1.8358,1.4438,0.3649,0.1019,0.6429,0.6418,1.5176,0.3558,1.2559,0.8781,0.5241,1.0276,0.8308,1.2911,1.7548,1.7362,1.0867,1.2368,0.4038,2.9808,1.8847,0.6156,1.1986,0.1365,0.9767,0.7844,0.4615,1.8474,1.5587,1.559,0.575,0.2411,1.0669,1.8756,0.9713,2.1945,Control
I07,1.4555,0.8594,1.0598,0.5762,0.7167,0.2681,1.8811,1.6043,0.5507,0.3599,0.6417,1.0209,1.393,0.6657,1.5173,0.9746,0.6896,1.0131,0.8469,1.802,1.8243,2.2814,1.3559,1.5449,0.4289,2.8941,1.9332,0.8982,1.2964,0.28,1.019,1.1304,0.6214,1.8558,1.6831,1.8104,0.699,0.4301,1.0811,1.9726,1.3907,2.3788,Control
I08,1.1582,1.2293,0.9771,0.4815,0.6256,0.3394,1.9538,1.4605,0.4214,0.2508,0.5627,1.1474,1.485,0.7859,1.1856,1.1038,0.7409,0.8273,0.7309,1.5225,1.861,2.3325,1.1139,1.3569,0.3544,3.0465,1.7565,0.6173,1.0515,0.2166,0.9089,1.1348,0.8656,2.1672,1.5892,1.3893,0.7915,0.2568,1.1036,1.9896,1.0169,2.2338,Control
I09,1.0389,0.8056,0.8841,0.254,0.406,0.1528,1.0531,1.3203,0.1472,-0.1092,0.5768,0.5912,1.3567,0.4781,1.0985,0.7889,0.2273,0.7029,0.6666,1.59,1.3784,1.6437,1.2099,1.1574,0.0191,2.685,1.5468,0.5888,0.9369,0.1531,0.7366,0.5712,0.393,1.6173,1.3573,1.2854,0.49,0.0798,0.875,1.8198,0.8181,2.2623,Control
I10,1.2598,1.0469,1.0913,0.4918,0.609,0.3897,1.7646,1.5587,0.4549,0.1746,0.5938,1.0274,1.5925,0.7271,1.2109,1.0406,0.6046,0.9495,0.7393,1.7615,1.6746,2.2102,1.2726,1.5159,0.3303,2.9963,1.8339,0.843,1.0874,0.2532,0.8813,1.0669,0.7626,1.9336,1.5104,1.3753,0.779,0.4374,1.1121,2.0679,1.1005,2.4886,Control
I11,0.7397,0.6323,0.6078,0.2339,0.372,0.0986,1.3124,0.8946,0.0842,-0.0602,0.4505,0.5999,1.2234,0.4529,0.847,0.7183,0.2125,0.6934,0.5646,0.9231,1.3253,1.4491,0.6404,0.9603,0.2174,2.622,1.3816,0.4607,0.695,0.0342,0.4656,0.7474,0.4677,1.5859,1.0672,0.8755,0.5447,0.0423,0.5651,1.3489,0.517,1.6556,Control
I12,1.0206,0.9929,0.8545,0.3586,0.6238,0.3748,1.6707,1.3665,0.2385,0.134,0.5954,0.6274,1.5785,0.4277,1.1456,0.7733,0.2487,0.7476,0.7823,1.7478,1.5174,1.9299,1.0426,1.4044,0.2519,2.8883,1.7167,0.6624,0.9837,0.1201,0.769,0.9136,0.5642,1.8277,1.3621,1.1629,0.696,0.2864,1.0418,1.8615,1.0852,2.3383,Control
I13,1.1327,1.0692,0.9337,0.2734,0.5134,0.2048,1.6007,1.4082,0.429,0.1534,0.3947,0.7124,1.6179,0.4997,1.1407,0.8832,0.5454,1.0885,0.7774,1.5697,1.7336,1.7263,1.1209,1.2803,0.346,3.1098,1.8785,0.6101,1.1497,0.2114,0.8748,0.8359,0.4721,1.8959,1.5805,1.5103,0.595,0.3052,1.0049,1.9653,1.0325,2.4569,Control
J01,0.8164,0.5094,0.9553,0.3498,0.5419,0.0372,1.3748,1.0965,0.5927,0.1357,0.7559,0.5419,1.4681,0.2729,1.0711,0.5533,0.4549,0.9915,0.6322,1.3804,1.2906,1.3075,1.0533,1.1017,0.1372,2.6537,1.5254,0.3649,0.771,0.2387,0.6719,0.521,0.4098,1.4175,1.2619,1.4075,0.3428,0.22,0.6063,1.6261,0.7651,2.0626,Control
J02,0.9573,0.7047,1.046,0.401,0.6453,0.2473,1.7918,1.2041,0.4857,0.169,0.6428,0.4768,1.6104,0.4926,1.111,0.9141,0.469,0.8158,0.8745,1.5389,1.552,1.6735,1.0561,1.1458,0.2459,2.9401,1.7636,0.5738,1.0722,0.2143,0.7837,0.7975,0.4731,1.5651,1.3995,1.3617,0.524,0.1423,0.9143,1.8269,0.8724,2.1922,Control
J03,1.4718,1.1123,1.1789,0.5152,0.7931,0.2094,2.1469,1.6007,0.5349,0.4796,0.754,1.0545,1.5974,0.6361,1.4268,1.3806,0.7334,1.2428,0.8964,1.6632,1.8949,2.0694,1.3147,1.5142,0.5564,2.9527,1.9478,0.8693,1.2062,0.2915,0.9906,0.9851,0.8468,2.0915,1.5781,1.5591,0.8015,0.4439,1.1579,1.9338,1.1852,2.1997,Control
J04,1.2364,0.9148,1.0285,0.7187,0.6789,0.1491,1.8104,1.5727,0.5474,0.2654,0.7954,0.9153,1.6675,0.4403,1.3448,0.9317,0.5386,1.0343,0.9353,1.6291,1.6989,1.8507,1.3267,1.4767,0.4149,2.822,1.9265,0.927,1.1958,0.2768,0.9253,0.8812,0.7418,1.8521,1.6083,1.5474,0.6802,0.3967,1.0472,1.8641,1.039,2.3079,Control
J05,0.8612,0.7828,0.7991,0.245,0.3553,0.0918,1.0331,1.1872,0.1413,-0.1133,0.3845,0.6212,1.0693,0.5348,0.9845,0.6008,0.2884,0.6288,0.6354,1.5482,1.4141,1.559,0.7815,1.3315,0.1848,2.654,1.61,0.7954,0.9396,0.3122,0.6322,0.6063,0.2615,1.364,1.409,1.4305,0.5431,0.3679,0.6804,1.5117,0.935,2.1371,Control
J06,0.9251,0.9263,0.744,0.5314,0.4577,0.3233,1.095,1.1622,0.2476,-0.0203,0.3115,0.7169,1.2419,0.5883,0.9538,0.7317,0.3042,0.5917,0.6436,1.4991,1.5337,2.0423,0.9971,1.4845,0.085,3.1348,1.5611,0.7148,0.872,0.1955,0.5141,0.8259,0.607,1.7874,1.475,1.2523,0.4898,0.1815,0.7189,1.786,0.8799,2.4419,Control
J07,1.3733,1.0044,1.2685,0.8297,0.6783,0.338,1.8447,1.7974,0.6462,0.3852,0.696,1.0251,1.6792,0.6185,1.3153,1.3399,0.7306,1.1254,0.9582,2.0719,1.8085,2.136,1.5488,1.6162,0.4685,2.9918,1.9223,1.0047,1.1637,0.3801,1.0483,1.1136,0.8227,1.9429,1.6102,1.6818,0.8169,0.5394,1.2234,2.2979,1.0711,2.4609,Control
J08,1.1497,0.902,0.9169,0.1872,0.5745,0.1588,1.577,1.4214,0.3506,-0.0489,0.5344,0.7067,1.3759,0.4385,1.2372,0.7093,0.3729,0.8613,0.7946,1.6282,1.5782,1.6744,1.159,1.4655,0.3109,2.7303,1.8963,0.7026,1.1613,0.2033,0.8231,0.8058,0.3844,1.7026,1.4883,1.5855,0.5485,0.3197,1.0086,1.8191,1.1576,2.2589,Control
J09,0.8524,0.8987,0.6457,0.4097,0.2607,0.0694,1.2451,0.9246,0.258,-0.153,0.3745,0.3661,1.205,0.3384,1.0579,0.6822,0.3201,0.612,0.6169,1.4906,1.7486,1.9492,1.0773,1.2305,0.1224,3.2739,1.5189,0.5431,0.9329,0.1128,0.4815,0.6962,0.3696,1.6085,1.5325,1.2519,0.4863,0.3735,0.7801,1.825,0.828,2.2302,Control
J10,1.228,0.91,1.0265,0.7492,0.5029,0.3997,1.5,1.5694,0.569,0.2158,0.6028,0.9183,1.466,0.6438,1.2696,1.0272,0.6406,0.745,1.006,1.8511,1.748,2.0957,1.4021,1.6682,0.299,2.8583,1.8985,1.0665,1.1902,0.534,0.8746,0.9976,0.7002,1.8923,1.6417,1.597,0.6982,0.422,1.0378,1.97,1.1995,2.4878,Control
J11,1.0356,0.7254,0.9051,0.4473,0.5179,0.0703,1.0027,1.4472,0.4895,0.1873,0.5297,0.5598,1.3379,0.4379,1.2904,0.7274,0.4855,0.4586,0.827,1.6793,1.7648,1.8375,1.2964,1.6741,0.1853,2.8847,1.9996,0.7913,1.1469,0.3836,0.733,0.6751,0.4246,1.6566,1.634,1.6669,0.4072,0.3223,0.8404,2.1502,1.1944,2.7678,Control
J12,0.9422,0.7226,0.723,0.343,0.484,0.0602,1.1423,1.1069,0.2667,-0.019,0.4699,0.6125,1.2541,0.4751,1.0704,0.7591,0.3227,0.4268,0.7696,1.7301,1.6382,1.905,1.0908,1.4259,0.0718,2.9035,1.6496,0.6655,0.8995,0.3361,0.6135,0.7537,0.4431,1.6693,1.4027,1.2664,0.4503,0.232,0.7367,1.9007,1.0095,2.3664,Control
K01,1.2841,1.0889,1.1264,0.8087,0.664,0.24,1.9353,1.8078,0.4356,0.1592,0.7381,1.1411,1.5388,0.7215,1.3169,1.0601,0.6854,0.9133,0.9387,2.0396,1.6883,2.1904,1.3408,1.745,0.39,2.8195,1.9412,0.9696,1.2101,0.5313,1.0013,1.1269,0.8046,2.0639,1.5977,1.7037,0.8484,0.5801,1.0614,2.1207,1.0367,2.6116,BRCACancer
K02,1.2462,1.0825,1.0241,0.5595,0.5558,0.1705,1.7292,1.6818,0.3145,0.1384,0.7167,0.9246,1.535,0.6653,1.2396,0.8945,0.6129,0.7852,0.8314,1.8555,1.6558,2.0958,1.2416,1.5843,0.3915,2.9296,1.9555,0.8523,1.1087,0.3379,0.9529,1.0006,0.6932,2.063,1.5892,1.5545,0.7293,0.4959,1.0502,2.1065,1.033,2.5505,BRCACancer
K03,0.9933,0.8451,0.6545,0.5679,0.4426,0.1602,1.1201,1.366,0.1916,-0.1399,0.5573,0.7047,1.2241,0.6071,0.9856,0.8303,0.2698,0.4156,0.7129,1.3842,1.5765,1.891,1.0697,1.4795,0.1511,2.9092,1.7957,0.7525,0.9036,0.2793,0.6326,0.8752,0.4674,1.9385,1.4629,1.3538,0.6611,0.2324,0.9054,1.9322,0.8745,2.5372,BRCACancer
K04,1.3227,1.0216,1.1164,0.6031,0.5984,0.2602,1.5444,1.6219,0.4965,0.2269,0.7396,0.8887,1.5905,0.6049,1.2701,0.9344,0.4731,0.8708,0.7945,1.7987,1.705,2.0155,1.2919,1.6121,0.3543,2.8684,1.9621,0.866,1.1849,0.4198,0.9359,0.9384,0.5835,1.9089,1.621,1.6903,0.6651,0.4314,1.0571,2.1074,1.1943,2.5699,BRCACancer
