@relation data

@attribute id string
@attribute 1869 numeric
@attribute 8317 numeric
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 8318 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10926 numeric
@attribute 10197 numeric
@attribute 6117 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 81620 numeric
@attribute 23649 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 51053 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5557 numeric
@attribute 5710 numeric
@attribute 5558 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5422 numeric
@attribute 84515 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 23594 numeric
@attribute 4173 numeric
@attribute 5427 numeric
@attribute 4172 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 4176 numeric
@attribute 5426 numeric
@attribute 1017 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 4171 numeric
@attribute 1871 numeric
@attribute 1870 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 55388 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 990 numeric
@attribute 23595 numeric
@attribute Class {Control,BRCACancer}

@data
C09,0.052,0.0592,0.4453,1.2272,8e-04,0.9754,1.9317,0.5056,0.7099,0.7962,0.0971,1.5031,1.0381,0.2051,0.7961,0.0999,0.5977,0.9271,0.8339,0.428,0.9346,0.9965,0.7764,0.2856,0.6673,0.6533,0.9408,0.1501,1.8082,0.4294,0.5615,0.3308,1.4488,0.5995,1.6909,0.3746,0.9007,1.2907,1.0489,0.8696,0.5662,0.3555,0.4103,0.0997,0.8096,1.2569,1.1587,0.2609,0.9607,0.2002,0.1866,0.9648,1.7759,0.0263,0.2184,0.1369,0.4516,0.5894,0.7969,1.2914,0.3512,0.7786,0.4549,0.8559,0.3838,0.2504,0.1779,0.0426,0.0261,0.6196,-0.0135,0.5747,0.4976,-0.0535,0.2412,Control
C10,0.0634,0.1837,0.3672,1.2754,-0.0315,1.0397,1.8874,0.4154,0.8501,0.7476,0.2672,1.5351,1.0693,0.2559,0.6923,0.1015,0.4858,0.9481,0.8847,0.3778,1.01,1.0098,0.8203,0.2026,0.5818,0.7217,0.9894,0.1937,1.9497,0.5781,0.5137,0.283,1.7349,0.6891,1.926,0.3105,0.9047,1.3341,0.9936,0.746,0.5914,0.3927,0.304,0.0716,0.7441,1.2486,0.916,0.203,0.7918,0.1569,0.1887,1.0379,1.5925,0.0196,0.3199,0.1358,0.5071,0.7143,0.7834,1.3649,0.298,0.714,0.4998,0.851,0.3807,0.3632,0.2722,0.1716,-0.0026,0.6636,-0.0512,0.7893,0.5329,-0.0423,0.3155,BRCACancer
C11,0.1419,0.223,0.6183,1.3713,0.0248,1.0588,2.2145,0.8249,0.7665,1.0903,0.1986,1.8876,1.3168,0.1828,0.7188,0.0941,0.9195,0.9673,1.0716,0.6515,0.9152,1.1472,0.9561,0.3309,0.9448,0.7119,1.2267,0.2278,1.7624,0.4639,0.6197,0.5282,1.6515,0.7079,1.8357,0.4026,1.1563,1.2906,1.3204,1.0175,0.884,0.5955,0.3928,0.098,1.158,1.3804,1.1391,0.2964,1.0034,0.3296,0.4558,1.2301,1.4818,0.037,0.3246,0.2711,0.5514,0.7875,0.9766,1.3782,0.5401,0.962,0.4869,0.99,0.6203,0.3447,0.2355,0.1093,-0.0025,0.737,-0.0517,0.6771,0.4687,0.087,0.3808,Control
C12,0.1293,0.0373,0.3789,0.7981,0.0166,0.5639,1.7985,0.3224,0.365,0.7322,0.0925,1.2271,0.8592,0.103,0.4181,0.1344,0.382,0.7053,0.7933,0.4055,0.5137,0.8065,0.6622,0.1582,0.4819,0.404,0.8112,0.0696,1.4532,0.4201,0.3129,0.2171,1.274,0.3953,1.0741,0.1231,0.7835,0.9491,0.7022,0.6466,0.4968,0.1871,0.2307,0.0907,0.5025,1.0832,0.8489,0.196,0.7561,0.0909,0.0746,0.7587,1.0195,-0.0127,0.0991,0.1343,0.2699,0.4186,0.5803,1.1627,0.2504,0.5783,0.323,0.7979,0.2657,0.157,0.1429,0.0687,-0.033,0.3634,-0.0893,0.4175,0.3141,-0.1317,0.1341,BRCACancer
D01,0.0392,0.3041,0.7321,1.3166,0.0816,0.8846,1.5869,0.7485,0.4678,1.236,0.2221,1.1258,0.8477,0.1762,0.4516,-0.0478,0.7986,0.6097,0.7525,0.8203,0.8615,0.6491,0.7065,0.3961,0.7715,0.4276,0.6617,0.0872,1.5273,0.354,0.9203,0.564,0.7482,0.6191,1.2042,0.2997,0.8233,1.2389,1.1237,1.195,0.7984,0.3519,0.4567,0.284,0.939,1.1191,0.8964,0.2069,0.5411,0.4139,0.3104,0.8018,1.1838,0.0103,0.142,-0.0311,0.4156,0.5077,0.8628,1.3307,0.5515,0.5724,0.4394,0.6444,0.7783,0.1053,0.7503,0.0348,-0.0443,0.7729,-0.0351,0.8244,0.5275,0.0238,0.3942,BRCACancer
D02,0.2285,0.1358,0.441,1.2775,-0.0331,0.8064,1.9523,0.5492,0.5932,0.9297,0.158,1.5947,1.1054,0.1649,0.5336,0.1827,0.6335,0.8155,0.9514,0.4755,0.8009,0.8571,0.7051,0.2347,0.737,0.4634,1.0186,0.1701,1.6499,0.4723,0.5902,0.3949,1.5595,0.5646,1.7195,0.3608,0.8807,1.1663,1.1028,0.8534,0.6815,0.3804,0.3432,0.0047,0.8374,1.371,1.0273,0.2486,0.904,0.2222,0.2736,0.9278,1.4636,0.0778,0.262,0.2306,0.4906,0.6558,0.9773,1.358,0.3723,0.8152,0.4445,0.8926,0.2583,0.3135,0.247,0.0672,-0.0582,0.6643,-0.0439,0.5962,0.4474,-0.0071,0.2817,BRCACancer
D03,0.0891,0.1086,0.4162,1.0647,0.0288,0.7055,1.9182,0.4456,0.4991,0.8516,0.1221,1.5614,0.9175,0.2096,0.4703,0.0365,0.5315,0.9293,0.8503,0.5501,0.7898,0.8505,0.6855,0.2281,0.6321,0.5067,0.9251,0.0413,1.6516,0.4277,0.5591,0.2668,1.3732,0.4829,1.7557,0.2691,0.7942,1.1162,1.0025,0.8916,0.4602,0.3397,0.2793,0.0732,0.7348,1.2065,0.8666,0.1549,0.8373,0.2158,0.2002,0.9148,1.3195,-0.1104,0.2,0.1359,0.406,0.5456,0.8583,1.2865,0.2611,0.654,0.379,0.7579,0.3391,0.1915,0.2455,0.1405,-0.0592,0.4988,-0.0807,0.5001,0.34,-0.0873,0.2934,BRCACancer
D04,0.0778,0.0907,0.5178,1.2336,0.0296,0.8854,1.9384,0.6126,0.686,0.9665,0.2135,1.735,1.105,0.1286,0.5909,0.1308,0.7108,0.8796,0.9411,0.5134,0.8831,0.9945,1.071,0.2212,0.8108,0.6549,1.047,0.106,1.6633,0.3465,0.5762,0.2978,1.4537,0.58,1.7636,0.3099,1.0568,1.2916,1.1927,1.0416,0.8094,0.3896,0.3813,0.107,0.9657,1.2846,0.9891,0.201,0.8678,0.2267,0.134,0.9892,1.359,0.0548,0.2382,0.1543,0.443,0.5637,0.8501,1.2056,0.4074,0.6925,0.4053,0.8699,0.5014,0.2616,0.2742,0.163,-0.0023,0.5757,-0.1058,0.6045,0.4835,-0.0391,0.2451,BRCACancer
D05,0.0292,0.2195,0.4423,1.2624,-0.0241,1.0626,2.2604,0.617,0.8115,0.8536,0.1977,1.766,1.1116,0.2587,0.4865,0.1175,0.6524,0.9464,0.8891,0.4481,0.9598,0.9918,0.98,0.2559,0.7197,0.5684,1.0733,0.0795,1.7908,0.391,0.6044,0.3273,1.4843,0.6791,2.1413,0.3437,1.0661,1.3239,1.1654,0.9626,0.7607,0.3204,0.3742,0.1927,0.8028,1.3544,0.9075,0.1619,0.874,0.1899,0.1859,1.012,1.4172,-0.0236,0.2941,0.1156,0.5349,0.6309,0.7984,1.2877,0.2986,0.816,0.4574,0.8607,0.3875,0.2273,0.3188,0.0813,0.0299,0.6133,-0.1364,0.6246,0.5471,-0.0501,0.2537,BRCACancer
D06,0.1192,0.2598,0.6296,1.3998,0.0894,1.1321,2.1225,0.8077,0.7909,1.0586,0.2573,1.8348,1.287,0.2167,0.6946,0.1316,0.8801,1.0677,1.0521,0.6569,1.0028,1.162,0.9711,0.3043,0.923,0.8048,1.2408,0.1475,1.8637,0.393,0.6974,0.4785,1.5829,0.7674,1.8378,0.4488,1.0971,1.3734,1.3171,1.1382,1.0249,0.5338,0.4331,0.2357,1.1042,1.4536,1.2559,0.2982,1.1087,0.3619,0.5226,1.0988,1.4514,0.0775,0.3401,0.1834,0.6218,0.7109,1.0475,1.4846,0.5114,0.9562,0.5437,0.9188,0.525,0.2892,0.3147,0.1412,0.0333,0.7616,-0.0783,0.7176,0.5533,-0.0101,0.3537,BRCACancer
D07,0.2091,0.1355,0.534,1.3387,0.033,0.9673,2.0749,0.6719,0.6826,0.9161,0.1673,1.8693,1.2878,0.1449,0.7271,0.0676,0.7297,1.0382,0.986,0.6099,0.9064,1.1233,1.0032,0.3111,0.8534,0.6501,1.2181,0.1187,1.7264,0.2878,0.58,0.4239,1.6047,0.7101,1.9647,0.3222,1.0057,1.404,1.2465,1.0384,0.9459,0.4352,0.3174,0.1498,0.9266,1.4312,1.1049,0.1961,0.9936,0.2846,0.366,1.0666,1.3553,0.0611,0.2686,0.1752,0.5921,0.776,0.9873,1.5363,0.435,0.8877,0.5008,0.844,0.5275,0.367,0.2215,0.14,0.0112,0.6976,-0.0466,0.6937,0.4509,5e-04,0.2793,Control
D08,0.1394,0.0446,0.3843,1.0984,0.0597,0.8082,2.0337,0.4964,0.5187,0.7521,-0.0291,1.4781,0.9756,0.1402,0.3944,0.0122,0.4888,0.7666,0.7716,0.5191,0.6947,0.7882,0.6943,0.179,0.7425,0.4158,0.8112,0.0879,1.5944,0.5278,0.5029,0.4095,1.1611,0.5135,1.5345,0.2492,0.825,1.0257,0.9641,0.7826,0.623,0.3027,0.2313,0.1126,0.7421,1.1138,1.0304,0.1149,0.7774,0.1557,0.2301,0.7945,1.1634,-0.0445,0.2402,0.1586,0.4168,0.4855,0.7234,1.0811,0.2671,0.7098,0.399,0.6881,0.4314,0.213,0.179,0.0802,-0.0014,0.5108,-0.128,0.5981,0.4319,-0.0932,0.2302,Control
D09,0.0931,0.0992,0.505,1.2904,0.0535,1.0027,2.0387,0.6553,0.7751,0.8695,0.1824,1.6942,1.2032,0.1596,0.6612,0.1134,0.6638,0.9174,0.9858,0.5137,0.9689,1.075,0.8234,0.2231,0.7391,0.6537,1.0855,0.1504,1.7556,0.4986,0.6244,0.2681,1.4886,0.749,1.849,0.3648,0.9262,1.4897,1.1899,0.981,0.764,0.4348,0.3725,0.1074,0.9201,1.3737,1.1062,0.2781,0.9696,0.2501,0.1739,0.9095,1.2117,-0.0467,0.3366,0.1628,0.5167,0.749,0.9067,1.3101,0.364,0.8114,0.4564,0.808,0.4473,0.3238,0.2556,0.1877,-0.0172,0.75,-0.0813,0.7042,0.4694,-0.0367,0.2994,Control
D10,0.079,0.0046,0.4561,1.1775,0.177,0.9836,2.1225,0.7973,1.0505,0.9948,0.0671,1.7569,1.0771,0.2482,1.0174,0.0153,0.6391,0.8487,0.998,0.5315,0.8661,1.1733,0.988,0.1956,0.9099,0.8541,1.4068,0.2186,1.7505,0.4889,0.6981,0.2274,1.8074,0.5283,1.9127,0.3599,1.0366,1.2695,1.0814,0.9403,0.839,0.4567,0.2846,0.1272,1.0575,1.4171,1.3327,0.3229,1.0558,0.2768,0.2569,1.2578,1.3945,0.0263,0.2515,0.2921,0.3688,0.5915,0.7773,0.9615,0.2487,0.7267,0.446,0.9933,0.3833,0.3391,0.2751,0.1806,0.0109,0.4674,-0.0431,0.6828,0.4742,0.1209,0.2607,Control
D11,0.0455,-0.0954,0.2024,0.6201,0.1577,0.3797,1.0659,0.2592,0.1248,0.5812,0.0566,0.8497,0.5829,-0.005,0.1328,-0.1005,0.3308,0.3792,0.5167,0.2593,0.3745,0.5039,0.4974,0.1608,0.549,0.5018,0.5624,-0.0644,0.9189,0.5926,0.3865,0.2268,0.6474,0.3237,0.6835,0.1724,0.5625,0.5348,0.5811,0.4795,0.3196,0.2898,0.0981,0.0138,0.5035,0.8105,0.9472,0.031,0.3892,0.0435,0.0434,0.3005,0.8625,-0.0585,0.0836,-0.0211,0.1898,0.2659,0.4369,0.6448,0.148,0.4415,0.1576,0.5279,0.1602,0.0486,0.0523,-0.0843,-0.085,0.2568,-0.0948,0.2125,0.2051,0.0755,0.103,Control
D12,0.0557,0.0491,0.4166,1.0304,0.1206,0.6645,2.0154,0.6124,0.4681,0.8115,0.1381,1.6707,1.0428,0.0983,0.3794,0.0765,0.5299,0.7254,0.8582,0.5159,0.5905,0.8726,0.8304,0.21,0.7871,0.4218,0.9422,-0.0265,1.498,0.6319,0.5019,0.2904,1.1541,0.3884,1.3858,0.3169,0.7321,1.0242,1.0541,0.8873,0.8016,0.3307,0.3127,-0.0181,0.7468,1.2759,0.9792,0.134,0.7633,0.2485,0.251,0.8517,0.9691,-0.0195,0.1387,0.1996,0.356,0.4619,0.7552,1.0289,0.2709,0.5938,0.3188,0.9134,0.3313,0.1328,0.1638,0.0716,-0.0833,0.4459,-0.0473,0.3813,0.2565,0.0354,0.1995,Control
E01,0.0591,0.0733,0.4393,1.2212,-0.018,0.8991,2.2296,0.4925,0.5984,0.8252,0.2073,1.5177,0.8663,0.1933,0.4967,0.0178,0.5601,0.8122,0.9092,0.4256,0.8857,0.8721,0.8996,0.2544,0.5647,0.5146,0.9144,0.0976,1.9643,0.3144,0.5091,0.3042,1.4941,0.6463,1.7295,0.2088,0.8581,1.2534,1.0081,0.8289,0.4225,0.3586,0.4229,0.0817,0.713,1.2724,0.9633,0.1905,0.8875,0.1907,0.2081,0.8592,1.4113,0.0299,0.2341,0.0047,0.4184,0.5334,0.7739,1.0877,0.2068,0.6,0.442,0.8575,0.2859,0.2003,0.2464,0.0038,-0.0288,0.5425,-0.0206,0.475,0.3767,-0.0551,0.2071,BRCACancer
E02,0.138,0.2072,0.566,1.4177,0.0474,1.2338,1.9823,0.6764,0.8575,1.0179,0.2913,1.6557,1.3025,0.3097,1.024,0.071,0.7458,1.0859,0.9456,0.4876,1.1281,1.1043,0.7753,0.2801,0.7223,0.728,1.1208,0.249,1.9105,0.3999,0.549,0.3263,1.6991,0.7802,2.2194,0.4188,0.9082,1.4672,1.2504,1.0185,0.6753,0.5089,0.3038,0.2325,1.0061,1.3673,0.9975,0.3321,0.9912,0.3046,0.3643,1.0211,1.6845,-0.0348,0.4042,0.2771,0.7508,0.9259,0.9858,1.5216,0.3604,0.9078,0.6339,0.9169,0.3807,0.4115,0.3488,0.1228,0.0249,0.8631,-0.0824,0.8529,0.5928,0.0226,0.4168,Control
E03,0.2101,0.084,0.6023,1.3367,0.0228,0.8459,2.4719,0.6661,0.7602,1.0233,0.2987,2.0218,1.2759,0.1045,0.5826,0.1809,0.7337,0.9229,1.0464,0.5383,0.9415,1.1985,0.8649,0.2298,0.7872,0.5802,1.2188,0.1631,1.9117,0.3404,0.6673,0.3687,2.0535,0.6809,2.1193,0.4031,1.0398,1.2902,1.2046,0.9809,0.6877,0.5894,0.3478,0.1541,0.9814,1.5503,1.1144,0.279,1.0786,0.2619,0.3854,1.2404,1.5246,0.1192,0.2835,0.1916,0.4462,0.7001,1.0772,1.3295,0.378,0.7586,0.4922,1.0832,0.6074,0.2977,0.2171,0.1283,-0.013,0.6697,-0.0298,0.5508,0.5258,0.0073,0.334,Control
E04,0.2189,0.2688,0.5801,1.4616,0.0149,1.1564,2.028,0.7684,0.788,0.894,0.3975,1.8451,1.3313,0.2339,0.7884,0.0967,0.8038,1.1692,1.1354,0.6308,0.968,1.0839,1.0614,0.3337,0.9057,0.762,1.1779,0.22,2.0662,0.2756,0.6041,0.3405,1.5613,0.7265,1.9697,0.3339,1.1909,1.5061,1.2928,1.0036,0.9136,0.5661,0.4458,0.121,1.0345,1.4322,1.2503,0.313,0.9628,0.3156,0.3662,1.1796,1.6261,0.0594,0.287,0.2913,0.5924,0.7404,1.0921,1.6368,0.5101,0.9837,0.4929,1.0323,0.6334,0.2822,0.3349,0.1237,0.0049,0.8816,0.0132,0.8805,0.5743,0.0209,0.3642,Control
E05,0.1311,0.1797,0.448,1.3232,0.0699,0.9913,1.776,0.5781,0.6775,1.0575,0.1677,1.4745,1.1204,0.3261,0.7246,-0.1236,0.5587,0.9589,0.8098,0.5,0.9555,0.8226,0.5872,0.3005,0.7201,0.5028,0.9083,0.0783,1.7486,0.5048,0.4999,0.3612,1.0493,0.6888,1.6134,0.2457,0.8362,1.3664,1.0229,0.8815,0.5451,0.3996,0.3349,0.1614,0.8918,1.2218,1.0016,0.1856,0.8849,0.2918,0.3518,0.78,1.3189,-0.0297,0.3987,0.171,0.6025,0.977,0.806,1.4103,0.3162,0.6822,0.5136,0.7144,0.3832,0.4043,0.3255,0.2903,0.0553,0.8479,-0.092,0.8052,0.638,-0.0755,0.4807,Control
E06,-0.0684,0.0952,0.3716,1.1706,0.0782,0.9858,1.8775,0.5566,0.6793,0.8374,0.1878,1.2127,0.6897,0.1927,0.3442,-0.3453,0.5373,0.7439,0.6585,0.561,0.8232,0.71,0.6389,0.3524,0.6211,0.4164,0.7152,0.0542,1.4533,0.377,0.5089,0.3704,0.8611,0.5826,1.5298,0.2214,0.7859,1.1534,0.8448,0.7521,0.4872,0.1992,0.4164,0.1132,0.8367,1.1067,0.9669,0.0333,0.714,0.1792,0.1508,0.5774,1.3922,-0.2155,0.2849,0.0567,0.4257,0.5371,0.5763,1.0155,0.2527,0.5429,0.3404,0.5791,0.4372,0.2269,0.3988,0.0892,0.0562,0.5301,-0.122,0.5037,0.3952,-0.0566,0.2423,BRCACancer
E07,0.058,0.193,0.4972,1.402,-0.0147,0.9187,1.9147,0.5911,0.7349,0.9156,0.2762,1.7004,1.1433,0.202,0.575,0.1543,0.6833,0.9629,0.987,0.6134,0.966,0.9337,0.8697,0.2905,0.8911,0.6338,1.1058,0.1412,1.9128,0.6369,0.5513,0.3989,1.3909,0.6464,1.7905,0.388,1.0392,1.4525,1.1747,0.8971,0.8164,0.4168,0.3368,0.1456,0.8413,1.3707,1.0338,0.1931,0.9157,0.253,0.2775,1.0329,1.2202,0.0663,0.3444,0.2101,0.5002,0.6913,0.9452,1.4581,0.4205,0.7638,0.4362,0.92,0.5655,0.2672,0.2949,0.1191,-0.0087,0.7471,-0.0741,0.6248,0.4464,-0.0485,0.2553,BRCACancer
E08,0.139,0.1431,0.5776,1.4285,0.0219,1.1279,2.339,0.7339,0.8307,1.0192,0.2052,1.9727,1.3296,0.1883,0.6792,0.1549,0.7932,0.9893,1.0275,0.6152,1.0565,1.066,0.9448,0.2781,0.7829,0.6015,1.1917,0.1623,1.9643,0.3809,0.6485,0.4236,1.7897,0.7656,2.1825,0.356,1.0937,1.502,1.2094,1.0866,0.8618,0.5845,0.4503,0.1747,1.0057,1.4764,1.1247,0.2251,1.0636,0.3139,0.4073,1.1301,1.7225,0.0811,0.3377,0.1866,0.5386,0.7559,1.0521,1.5432,0.4131,0.8605,0.5308,0.9911,0.6582,0.3168,0.2847,0.1623,0.014,0.8055,-0.0176,0.706,0.5828,0.0303,0.3201,Control
E09,0.3146,4e-04,0.5293,1.2989,0.0122,1.0393,2.0836,0.7215,0.9965,0.9903,0.1846,1.7222,1.1159,0.2593,1.068,0.0724,0.6549,0.9715,1.0486,0.6998,0.943,1.1568,0.8907,0.2388,0.7934,0.8917,1.317,0.1506,1.8881,0.6214,0.6443,0.327,1.5445,0.5639,2.0386,0.241,1.1076,1.4303,1.1557,0.9666,0.6654,0.5151,0.2947,0.1296,1.0224,1.4575,1.2998,0.2768,1.0484,0.2926,0.2881,1.3696,1.4751,-0.0313,0.344,0.2353,0.5809,0.7158,0.9026,1.3291,0.4043,0.9556,0.4964,1.1092,0.5383,0.339,0.3206,0.1316,-0.0194,0.6632,-0.079,0.6675,0.5903,-0.0507,0.2885,BRCACancer
E10,0.1113,0.3278,0.5844,1.5773,0.0718,1.1803,2.0693,0.9257,0.9244,1.1804,0.3501,1.8122,1.2714,0.2557,0.6984,0.0182,0.809,1.0899,1.0208,0.6096,1.1659,1.0656,0.9932,0.4228,0.7746,0.6603,1.2405,0.2015,1.8722,0.3199,0.7784,0.4523,1.4688,0.7745,1.995,0.445,1.0128,1.49,1.3426,1.0883,0.7403,0.515,0.3416,0.2283,1.1204,1.3728,1.1023,0.2527,0.9717,0.4008,0.5347,0.9623,1.51,0.057,0.4724,0.3472,0.6886,0.9459,1.0645,1.4203,0.4357,0.8217,0.5825,0.8189,0.4076,0.4407,0.5241,0.2433,0.074,0.9165,-0.0499,0.9224,0.7233,0.1666,0.382,BRCACancer
E11,0.192,0.0615,0.4681,1.1115,0.0933,0.86,1.9709,0.6108,0.6889,0.7708,0.1417,1.6858,1.1489,0.1582,0.5104,0.0193,0.4845,0.8751,0.8378,0.4421,0.7986,0.8429,0.8946,0.2253,0.6223,0.5317,1.0666,0.0596,1.6873,0.3258,0.4939,0.2576,1.3203,0.6194,1.7198,0.3421,0.8521,1.2587,1.1233,0.8272,0.5585,0.406,0.2709,0.0966,0.8314,1.2161,0.9221,0.183,0.919,0.1781,0.1809,0.7754,1.2891,-0.0673,0.1589,0.2129,0.4465,0.7229,0.7175,1.107,0.2867,0.7907,0.4519,0.8198,0.2896,0.1893,0.2109,-0.0217,-0.0555,0.5926,-0.096,0.6136,0.418,-0.0316,0.226,Control
E12,-0.0377,-0.0081,0.3923,1.0505,-0.0016,0.7358,1.863,0.4105,0.5183,0.7031,0.182,1.3935,0.9057,0.1274,0.3553,-0.0844,0.4397,0.703,0.8292,0.3864,0.6866,0.8299,0.8222,0.2154,0.4806,0.383,0.9112,0.0598,1.5015,0.2776,0.4584,0.2765,1.2641,0.4893,1.6216,0.3001,0.7129,1.1248,0.9243,0.707,0.5931,0.2607,0.2986,0.0957,0.7641,1.1473,0.9192,0.0934,0.8308,0.2041,0.2557,0.7383,1.0932,-0.1235,0.1273,0.0386,0.3521,0.4428,0.6584,1.1478,0.1224,0.4193,0.3563,0.802,0.2811,0.1414,0.2075,-0.0518,-0.0898,0.4091,-0.0255,0.4393,0.3632,0.0626,0.1677,BRCACancer
F01,0.1174,0.1904,0.7007,1.3727,0.0187,1.0904,2.0375,0.8897,0.7782,1.1357,0.334,1.7897,1.3254,0.2325,0.7782,0.0507,0.9451,0.9329,1.0592,0.7412,1.058,1.1404,0.9991,0.3647,0.9208,0.7672,1.228,0.1366,1.8766,0.6828,0.7428,0.4605,1.6737,0.7331,1.8112,0.3678,1.0214,1.3961,1.3527,1.1875,1.0632,0.5731,0.3543,0.2027,1.1858,1.5647,1.2433,0.2709,0.8862,0.4019,0.527,1.1082,1.4062,-0.0329,0.4028,0.2356,0.6889,0.77,1.0524,1.3847,0.5681,0.8929,0.5381,0.9336,0.6603,0.4527,0.427,0.0969,0.0166,0.8802,-0.0992,0.8747,0.5618,0.0104,0.4067,Control
F02,0.1135,0.3734,0.6125,1.6093,0.0615,1.1675,2.1238,0.7579,0.9656,1.0807,0.4197,1.8047,1.2912,0.2666,0.8636,0.1191,0.8471,1.1128,1.0744,0.7041,1.1358,1.1961,1.0269,0.3211,0.9965,0.8536,1.2532,0.2811,2.0361,0.5869,0.7146,0.5102,1.7571,0.823,2.0483,0.4467,1.1073,1.6011,1.3863,1.0914,1.0047,0.5972,0.4564,0.1857,1.1431,1.5056,1.2661,0.2868,1.019,0.326,0.471,1.2627,1.535,-0.0046,0.4567,0.2279,0.8615,0.964,1.1886,1.6839,0.5558,0.9548,0.6222,0.9676,0.6177,0.4877,0.3768,0.1896,0.0653,0.919,-0.0373,0.8518,0.6687,0.0125,0.4435,Control
F03,0.1043,0.2085,0.4821,1.2791,-0.0769,0.963,1.9781,0.6853,0.7944,0.884,0.2291,1.7316,1.2468,0.2219,0.8364,0.0492,0.6272,0.9653,0.9666,0.4978,0.98,1.1264,0.9048,0.2763,0.8389,0.731,1.1845,0.192,1.721,0.612,0.5726,0.3204,1.8201,0.7535,1.8964,0.3174,1.0542,1.3409,1.1499,0.9434,0.8336,0.497,0.2727,0.072,0.9379,1.3529,1.0998,0.3041,1.0756,0.3053,0.3648,1.0336,1.4808,0.0027,0.2986,0.1936,0.6696,0.7894,1.0069,1.2475,0.4164,0.9496,0.5373,0.9488,0.4539,0.2461,0.2728,0.0973,0.0435,0.6525,-0.076,0.7402,0.5376,-0.0561,0.4174,Control
F04,0.0716,0.2182,0.6313,1.3079,0.0861,1.0124,2.2062,0.9685,0.7433,1.1631,0.2558,1.6721,1.1341,0.156,0.5302,-0.0982,0.8111,0.8112,0.9657,0.8128,0.9563,0.97,1.0289,0.4318,0.9501,0.6994,1.0665,0.1237,1.6299,0.5249,0.7275,0.5048,1.4601,0.7075,1.6693,0.5609,1.0561,1.2912,1.2962,1.1352,0.9591,0.4867,0.348,0.1839,0.9822,1.4797,1.2024,0.2659,0.9239,0.3332,0.4603,1.0393,1.472,-0.1206,0.2287,0.1424,0.5552,0.4924,0.8526,1.2825,0.482,0.8732,0.4852,0.8345,0.8942,0.1524,0.4332,0.0179,-0.0031,0.6842,-0.0883,0.6804,0.5021,0.0042,0.3379,Control
F05,0.0925,0.2016,0.5729,1.4453,0.0813,1.2765,2.2792,0.7807,0.8639,0.9445,0.3139,1.7193,1.243,0.2154,0.7367,-0.0172,0.8635,1.0445,0.9794,0.6197,1.0969,1.0915,0.9628,0.3242,0.9245,0.6296,1.2624,0.1942,1.9911,0.627,0.6529,0.3016,1.8166,0.7178,2.2485,0.4571,1.0315,1.5624,1.2351,1.0822,0.7951,0.5681,0.3275,0.2149,1.0157,1.4729,1.1569,0.1981,0.957,0.2641,0.4096,1.1534,1.6479,-0.0035,0.3386,0.3113,0.6306,0.7998,1.0668,1.402,0.4102,0.9208,0.5652,0.9117,0.631,0.3363,0.3581,0.0486,0.018,0.772,-0.0832,0.8376,0.5782,-0.0386,0.3752,Control
F06,0.1588,0.2052,0.4155,1.0657,0.1082,0.8551,1.8927,0.4365,0.7163,0.8298,0.1359,1.5928,1.1069,0.1321,0.604,0.0458,0.4983,0.7944,0.8097,0.4023,0.9493,1.0012,0.8996,0.1798,0.6431,0.5518,1.1832,0.2094,1.5283,0.6384,0.5323,0.1212,1.609,0.4896,1.6364,0.2916,0.8208,1.1605,1.0394,0.7207,0.6817,0.3463,0.2741,0.0824,0.6702,1.2079,0.9409,0.2086,0.9563,0.2323,0.1874,0.9105,1.2517,-0.1108,0.4572,0.2659,0.5539,0.7553,0.9344,1.175,0.1981,0.8086,0.4456,0.8254,0.2884,0.489,0.3403,0.1484,0.0718,0.4479,-0.012,0.5982,0.4505,0.1642,0.3298,Control
