@relation data

@attribute 23533 numeric
@attribute 5330 numeric
@attribute 23236 numeric
@attribute 5331 numeric
@attribute 2788 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2790 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 146850 numeric
@attribute 387 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute 10681 numeric
@attribute 5170 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 10000 numeric
@attribute 2782 numeric
@attribute 51764 numeric
@attribute 5294 numeric
@attribute Class {Control,BRCA}

@data
5.758230711,7.616550911,6.4844860445,5.199683385,9.226485123,8.442664802,7.5026355755,6.530878866,9.350724377,6.298205225,5.346435058,8.286304921,12.94317143,5.704879743,5.994246645,6.417308765,12.64120964,7.365471921,7.23239964,5.091711732,6.97244898767,6.4696508394,9.592833039,5.479142629,5.4786784915,13.00161496,5.452703528,6.847562044,BRCA
6.146498034,7.210454923,6.6696596965,5.628781795,9.260367468,9.163298157,7.2400353085,6.225261069,8.378404463,6.055397005,5.478819157,9.92562903,12.82636383,5.291135005,6.187456621,5.406852318,12.30040269,8.135274649,10.07238089,5.551986008,6.389883566,7.150559257,9.66262953467,6.97372929,5.7708818765,13.04989878,5.285412622,6.739109305,Control
5.937527571,7.225668073,6.8308282135,5.637792259,8.825389039,9.04801075,7.055096439,6.362562487,8.616586634,5.650485447,5.550447635,10.33248729,13.11366653,5.465820435,6.122264392,5.67257473,12.38074251,8.384871286,10.16363116,5.238988625,6.757115983,7.2121520398,9.935713008,7.400262798,5.8854976,13.26893746,5.293711886,6.521369295,Control
6.646238725,8.314312607,6.0566410755,5.427447991,10.09517319,9.210939846,5.9799251475,6.798118982,9.333972157,6.389270486,5.149758548,10.07411507,11.61680165,5.973617732,6.768981971,5.85524926,11.64892389,6.997860083,9.560920839,5.827953159,6.61616787567,6.5523992454,10.2127518167,6.998819226,5.6707063705,13.29995283,5.119782831,5.09930704,BRCA
6.131451225,7.715929611,6.1713175965,5.661643617,9.531343017,7.763878152,6.9163256205,7.068028862,8.807251164,5.614423668,6.121642945,10.34356359,11.8968755,6.049636893,5.93841004,5.472171943,11.744773,9.073024297,9.949207023,5.706262025,6.60558999133,6.8318493608,10.3303371883,6.457877938,5.6644220515,13.17700839,5.44062939,6.107798352,BRCA
6.30204996,8.095424881,6.211869299,5.276693226,10.26174268,8.979483163,6.976093136,6.86950478,9.157436075,6.663917843,5.995773509,9.641921287,11.32190853,5.732683853,6.655642073,5.458292792,11.37964115,6.821203566,8.788074828,5.641409649,6.784302337,6.9033787788,10.0295226957,6.272541727,5.4935537865,13.33363132,5.110625549,6.07692847,BRCA
6.244797292,8.03491053,5.8868527975,4.800655715,9.81791145,9.24482828,5.6412905805,7.120059311,9.539954171,6.132685436,5.836183727,9.90199107,11.52829551,5.542111953,6.354827336,5.449900755,11.16916418,6.808678261,8.870851027,5.59381033,6.51405773367,6.5092008916,10.1231177773,7.39763426,5.65532370625,13.36856584,5.023045997,5.439300032,BRCA
5.921609641,7.95691498,6.0972822555,5.321757891,10.64035818,9.252961701,6.3980360365,6.63161771,9.306620611,6.202227307,5.527642182,10.08386525,11.49170796,5.655216748,6.385522173,5.55275458,11.66819594,8.086854242,8.673027334,6.083006551,6.433898499,6.667640262,10.182290716,6.554209422,5.5028216445,13.36355512,5.24660879,6.101508918,BRCA
6.431794783,8.341164221,6.0356141115,5.532793245,10.08672709,9.485326755,5.8819921345,7.036891003,9.583727381,6.371171674,5.981059894,10.49650957,11.7674087,6.118635505,6.586919049,5.846437684,11.52630619,7.432878264,9.538005127,5.938762876,6.36224381667,6.6051129444,10.3257906717,7.681310676,5.267785966,13.29267684,4.808142121,5.379907907,BRCA
6.345277161,8.136146677,5.0579964415,5.255700175,8.329326713,9.799800123,5.8308617525,6.360983667,9.930146364,5.59724157,5.052688948,7.075401932,12.75033439,5.537615426,5.687628504,6.041117697,9.38829779,6.412997934,9.576399845,6.034420016,6.073822667,6.5489813434,10.2867156497,5.687628504,5.47877633725,13.38150649,5.077041333,5.039808741,BRCA
