@relation data

@attribute id string
@attribute 5905 numeric
@attribute 56992 numeric
@attribute 4926 numeric
@attribute 3837 numeric
@attribute 3838 numeric
@attribute 22974 numeric
@attribute 5901 numeric
@attribute 5902 numeric
@attribute 6790 numeric
@attribute Class {Control,BRCACancer}

@data
B06,0.3207,-0.0767,0.8484,1.9215,0.6878,0.0147,0.7414,-0.1615,-0.0094,BRCACancer
B07,0.8164,0.0216,1.1558,2.415,1.0393,0.1067,1.1994,0.2879,0.1463,BRCACancer
B08,0.7409,0.0223,1.0962,2.2118,1.1476,0.1808,1.1369,0.3022,0.1747,Control
B09,0.6143,-0.0273,0.9727,2.0247,0.5302,0.0661,0.8878,0.1956,0.0344,Control
B10,0.4763,-0.0423,0.8982,1.9469,0.6205,-0.0049,0.5354,0.0813,0.0629,Control
B11,0.6464,0.0307,0.896,2.1689,1.0628,0.2142,1.0194,0.1441,0.1034,Control
B12,0.5925,-0.1035,0.8183,1.6475,0.4482,-0.032,0.4139,0.2504,-0.1045,Control
C01,0.9139,0.0055,1.1802,2.3104,1.2964,0.1556,0.7476,0.2337,0.1576,BRCACancer
C02,0.7664,0.0198,1.0941,2.2239,1.1818,0.0859,0.6731,0.2669,0.0877,BRCACancer
C03,1.0297,0.0536,1.3139,2.3993,1.2563,0.1745,0.8911,0.3078,0.0628,BRCACancer
C04,0.57,-0.0999,0.858,1.814,0.9127,0.0382,0.4288,0.3402,-0.0294,Control
C05,0.5596,-0.0597,0.8134,1.8263,0.9227,-0.0046,0.5349,0.1876,-0.0236,BRCACancer
C06,0.2221,-0.1346,0.3475,0.7186,0.3035,0.0351,0.2916,0.0594,-0.0211,Control
C07,0.6536,-0.0434,0.95,2.004,0.969,-0.0271,0.6916,0.1837,0.0243,Control
C08,0.7175,-0.0742,1.1099,2.1614,1.058,0.1196,0.8282,0.1165,0.0927,Control
C09,0.6204,-0.0687,0.8488,1.9278,1.0034,0.0795,0.5653,0.1705,0.0393,Control
C10,0.5949,0.0213,0.8627,1.9664,0.9596,0.0252,0.3619,0.2032,-0.0165,BRCACancer
C11,0.789,-0.0527,1.1564,2.3715,1.068,0.1429,0.8778,0.2409,0.1122,Control
C12,0.4881,-0.0353,0.7589,1.7376,0.7646,-0.0386,0.5142,0.2278,-0.0494,BRCACancer
D01,0.7972,-0.1543,1.1025,2.0702,0.6718,-0.0208,0.5808,0.19,-0.0677,BRCACancer
D02,0.7296,-0.0321,1.0325,2.0239,0.9183,0.0816,0.6994,0.123,0.0521,BRCACancer
D03,0.6439,-0.0569,0.9265,1.9515,0.9709,0.0195,0.5765,0.1222,0.0459,BRCACancer
D04,0.673,-0.078,0.988,2.1365,0.9528,0.0111,0.7877,0.2235,0.05,BRCACancer
D05,0.671,-0.032,0.9236,2.0695,1.0007,0.0044,0.6025,0.2127,0.0773,BRCACancer
D06,0.8557,-0.0379,1.1696,2.2118,1.0791,0.0556,0.7627,0.2223,0.0834,BRCACancer
D07,0.8109,-0.0417,1.1103,2.2355,1.0697,0.0784,0.912,0.282,0.1092,Control
D08,0.6309,-0.0415,0.8334,1.9969,0.9282,-0.0249,0.6764,0.1272,0.0146,Control
D09,0.685,-0.0232,1.0228,2.104,1.0737,0.0894,0.7605,0.2689,0.1412,Control
D10,0.6284,-0.029,0.8877,2.1215,0.9212,0.1395,0.8498,0.1019,0.2137,Control
D11,0.3837,-0.1786,0.4911,1.3551,0.43,-0.0443,0.231,0.0029,-0.075,Control
D12,0.6032,-0.1042,0.8614,2.0812,0.794,0.0604,0.5991,0.1818,0.1789,Control
E01,0.6112,-0.0339,0.85,2.0057,0.8799,0.0373,0.6251,0.1696,0.0711,BRCACancer
E02,0.6937,0.0121,1.083,2.0706,0.9599,0.0836,0.7441,0.1608,0.098,Control
E03,0.7098,-0.0205,1.1128,2.247,1.1358,0.0771,0.8171,0.2679,0.0851,Control
E04,0.8902,-0.0197,1.1693,2.2699,0.9003,0.0367,0.9909,0.2978,0.1371,Control
E05,0.5555,0.0216,0.9733,1.967,0.7835,0.0677,0.7468,0.1089,0.0847,Control
E06,0.3815,-0.0795,0.7946,1.7893,0.8221,0.0177,0.3847,0.0206,-0.0371,BRCACancer
E07,0.6851,8e-04,1.0289,2.1644,0.9507,0.0856,0.7563,0.3572,0.0565,BRCACancer
E08,0.7862,0.0144,1.1518,2.4017,1.1201,0.1176,0.7691,0.3116,0.0841,Control
E09,0.7215,0.0066,1.0212,2.1757,0.9213,0.0721,0.892,0.2256,0.0226,BRCACancer
E10,0.7333,0.028,1.133,2.2575,1.058,0.2229,0.8575,0.0856,0.1181,BRCACancer
E11,0.6153,-0.0748,0.9166,2.0429,0.8546,0.0539,0.759,0.1464,0.0537,Control
E12,0.463,-0.0463,0.7406,1.9723,0.8731,0.0374,0.4794,0.0825,0.0072,BRCACancer
F01,0.9138,-0.0522,1.2773,2.3494,1.0403,0.0797,1.0098,0.1229,0.0122,Control
F02,0.9101,0.0394,1.2397,2.2975,1.1789,0.1955,0.8772,0.1797,0.1171,Control
F03,0.7271,-0.0333,1.0106,2.0828,1.1458,0.0447,0.6817,0.109,-0.0027,Control
F04,0.7823,-0.1038,1.1412,2.25,1.0545,0.0382,0.7775,0.1602,0.0192,Control
F05,0.7743,-0.0054,1.0675,2.0899,0.9528,0.0645,0.8415,0.2454,0.0961,Control
F06,0.5307,0.1002,0.8436,1.8343,1.1782,0.2616,0.5003,0.0277,0.126,Control
F07,0.8562,-0.0506,1.247,2.155,0.8361,0.0018,0.6519,0.188,-0.017,Control
F09,0.9051,-0.0047,1.2111,2.1996,1.192,0.1392,1.2082,0.2556,0.1463,Control
F10,0.8716,0.0285,1.1643,2.1793,1.167,0.1014,0.9008,0.2655,0.102,Control
F11,0.7387,-0.0165,1.0895,2.2652,1.2702,0.0592,0.772,0.1708,0.0599,Control
F12,0.6587,-0.0268,1.08,2.0417,1.1334,0.1307,0.6352,0.1271,-0.0339,Control
G01,0.7205,0.0231,0.9324,2.1091,1.2247,0.1828,0.6245,0.1638,0.1216,Control
G02,0.6642,-0.0261,0.8937,2.1267,1.0128,0.1123,0.6747,0.1928,0.1359,Control
G03,0.8383,0.0543,1.1717,2.2564,1.1601,0.1307,0.9297,0.1633,0.0972,Control
G04,0.8836,0.0352,1.1171,2.0605,1.2541,0.2627,0.7562,0.231,0.0998,BRCACancer
G05,0.4749,-0.1042,0.8718,1.7506,0.6099,0.0662,0.3808,0.0555,-0.0509,BRCACancer
G06,0.6955,0.0713,0.9155,1.9192,1.1584,0.1858,0.6431,0.1521,0.0927,BRCACancer
G07,0.7106,-0.13,1.0278,2.1374,0.9566,-0.0389,0.7588,0.0372,-0.0218,Control
G08,0.7934,0.013,1.1366,2.2454,1.1208,0.094,0.7788,0.0219,0.1068,Control
G09,0.606,-0.0365,0.7897,1.9313,0.8061,0.0822,0.5502,0.2021,-0.057,Control
G10,0.5026,-0.0416,0.8079,1.7437,0.9473,0.0557,0.4954,0.0785,-0.0278,BRCACancer
G11,0.3615,-0.0705,0.5568,1.334,0.4525,0.0905,0.4458,0.0806,0.1292,BRCACancer
G12,0.5842,-0.0122,0.8744,1.9857,0.8906,-0.0224,0.496,0.1604,0.0676,BRCACancer
H01,0.5559,-0.0417,0.8956,1.7936,0.9516,0.0836,0.5484,0.1405,-0.0172,Control
H02,0.7842,-0.0567,0.9998,2.1537,1.074,0.1286,0.7701,0.157,0.0892,Control
H03,0.6914,-0.1277,0.9019,1.9474,1.1414,0.0984,0.6968,0.0404,-0.0587,Control
H04,0.8749,-0.0586,1.1369,2.211,1.235,0.2075,0.9137,0.1804,0.0465,Control
H06,0.7075,-0.0535,1.0242,2.2243,1.0979,0.0399,0.6605,0.282,0.0119,Control
H07,0.6937,-0.1103,1.0399,2.0645,1.0097,0.0238,0.8376,0.1136,0.0082,BRCACancer
H08,0.5659,-0.0448,0.8319,1.9664,1.1842,0.0674,0.6829,0.0715,0.0014,BRCACancer
H09,0.3929,-0.12,0.604,1.1917,0.5509,-0.0324,0.4772,0.1362,-0.0056,BRCACancer
H10,0.4942,-0.0721,0.8206,1.6903,1.0436,-0.0357,0.6034,0.0785,-0.1333,BRCACancer
H11,0.5609,-0.0334,0.8158,1.6707,0.9035,4e-04,0.4741,0.1059,0.0174,BRCACancer
H12,0.7562,0.0202,1.039,2.1707,1.156,0.1653,0.8336,0.0865,0.1325,BRCACancer
I01,0.7537,0.0271,1.0087,2.2095,1.1493,0.2918,0.8168,0.1002,0.062,Control
I02,0.5764,-0.0758,0.8681,1.84,0.7269,0.0402,0.5978,0.0039,-0.0434,Control
I03,0.5269,-0.1085,0.7694,1.6007,0.8653,-0.0084,0.5583,0.238,0.0818,Control
I04,0.9042,0.008,1.1468,2.3188,1.1996,0.1122,0.8182,0.2963,0.0901,Control
I05,0.8421,-0.0619,1.1035,2.1893,1.2061,0.1085,0.586,0.2273,0.1195,Control
I06,0.699,0.0175,1.0625,2.0621,1.0618,0.0076,0.696,0.2808,0.0655,Control
I07,0.8708,-0.006,1.2634,2.3896,1.0993,0.133,0.8246,0.2179,0.0618,Control
I08,0.7482,-0.0113,1.0184,2.0263,1.0777,0.0767,0.7506,0.1803,0.0053,Control
I09,0.6329,-0.0436,0.9156,1.9293,1.0796,0.0386,0.5776,0.0694,0.006,Control
I10,0.8381,-0.0115,1.0544,2.2351,1.1732,0.1079,0.8182,0.1539,0.0879,Control
I11,0.4481,0.0158,0.4945,1.6636,0.7573,-0.0838,0.2861,-0.048,-0.068,Control
I12,0.67,-0.0493,0.9767,2.0952,1.0676,0.0467,0.868,0.3084,0.0336,Control
I13,0.7734,-0.0038,1.1773,2.1837,1.0123,0.0244,0.8419,0.2265,0.0123,Control
J01,0.5619,-0.0327,0.7438,2.0154,0.9334,0.0301,0.5923,0.1755,0.0142,Control
J02,0.6358,-0.0512,0.96,2.0035,0.8821,0.0053,0.6949,0.2266,-0.0445,Control
J03,0.7606,0.0712,1.1323,2.1638,1.1253,0.1321,0.9906,0.1515,0.1712,Control
J04,0.7106,-0.0155,1.1204,2.1857,1.0936,0.104,0.8661,0.2929,0.1131,Control
J05,0.6641,-0.0698,0.9891,1.8259,0.88,-0.0218,0.4603,0.0698,-0.051,Control
J06,0.6645,-0.0427,0.9556,2.0008,1.0059,0.0626,0.4857,0.1085,0.0127,Control
J07,0.8344,0.0752,1.1284,2.2635,1.3144,0.2786,1.1201,0.2741,0.1548,Control
J08,0.7418,-0.0626,1.0491,2.1931,1.1326,0.059,0.6924,0.0724,0.022,Control
J09,0.5974,-0.0137,1.0138,1.9766,0.625,-0.0057,0.7129,0.0671,0.0151,Control
J10,0.8246,-0.036,1.1754,2.1756,0.9738,0.0903,1.0881,0.2423,0.0088,Control
J11,0.7606,-0.0747,1.0708,2.2857,0.8865,0.0226,0.8847,0.2082,-0.0239,Control
J12,0.5492,-0.0421,0.9426,1.9851,0.7638,0.1231,0.8761,0.0997,0.0429,Control
K01,0.7847,0.053,1.2043,2.4285,1.1128,0.1053,0.8951,0.1562,0.1104,BRCACancer
K02,0.824,0.0291,1.1582,2.286,1.1434,0.1053,0.9285,0.243,0.1232,BRCACancer
K03,0.6379,-0.0687,0.9892,2.1571,1.0277,0.1877,0.6812,0.1286,0.0894,BRCACancer
K04,0.8433,0.0043,1.1775,2.2869,1.2133,0.1542,0.8427,0.2695,0.1012,BRCACancer
K05,0.6027,-0.0147,1.0015,2.0041,0.9345,0.0873,0.6882,0.1629,0.0965,Control
AA3226,1.0642,-0.0402,0.9453,1.9256,1.0051,0.13,0.6682,0.2539,0.0821,Control
AB3227,0.6291,-0.0194,1.0565,2.2597,1.2769,0.1498,0.8026,0.1591,0.0789,Control
AC3228,0.8727,-0.0117,1.0711,2.2845,1.0055,0.1101,0.9157,0.1628,-0.0233,Control
AD3231,0.71,-0.0201,1.0655,2.2578,1.065,0.0317,0.6576,0.2443,0.0942,Control
AE1543,0.6986,-0.094,1.0046,1.946,1.2218,0.0078,0.7712,0.1407,-0.0109,Control
AF3229,0.7507,-0.0394,1.0152,2.1727,1.0691,0.0909,0.7213,0.2438,0.1503,Control
AG3230,0.8045,0.0253,0.9992,2.2901,0.9556,0.1744,0.7903,0.167,0.1371,Control
AH3232,0.7698,-0.1118,0.8247,1.7888,0.9907,0.0974,0.7909,0.2083,-0.0069,Control
AI3233,0.5793,-0.0151,1.1887,2.28,1.3007,0.0605,1.0508,0.2516,0.1082,Control
AJ3234,0.4915,-0.0483,1.1377,2.3613,1.4014,0.0749,0.8018,0.2325,0.0804,Control
AK3235,0.5437,0.0602,1.0365,2.2301,1.2297,0.0056,0.8916,0.1126,0.0572,Control
AL3236,0.5816,-0.0506,1.0764,1.9228,1.341,0.0137,0.9054,0.1424,0.0073,Control
AM3237,0.6289,-0.0182,1.1638,2.246,1.0688,0.1481,0.8971,0.2144,0.0343,Control
AN757,0.6962,0.0218,1.1589,2.0961,0.6575,0.2138,0.8031,0.1066,0.0454,Control
C474,0.5625,-0.028,0.7809,1.6767,0.7921,0.1184,0.6749,0.1414,0.0285,Control
D480,0.7792,0.0304,0.9153,1.8245,1.232,0.0523,0.4894,0.1117,0.0516,Control
E519,0.5939,-0.0388,1.2362,2.4079,0.4214,0.0535,0.4905,0.0873,0.1224,Control
F548,0.5117,-0.0127,0.6577,1.794,0.905,0.0803,0.6021,-0.0583,0.0992,Control
G660,0.531,-0.0624,0.7735,1.6011,0.7702,0.0428,0.5406,0.0612,0.0458,Control
H663,0.7536,0.0082,0.9302,2.0189,1.1132,0.2014,0.8922,0.1743,0.089,Control
I782,0.6557,0.0095,0.9762,1.8838,0.9657,0.007,0.8224,0.2069,0.0759,Control
J787,0.9155,0.0598,1.115,1.915,0.9663,0.2322,0.8914,0.2411,0.177,Control
K1162,0.4478,0.0061,1.0584,2.2134,0.9165,0.0047,0.7525,0.0965,-0.0966,BRCACancer
L1176,0.9029,-0.0966,0.9657,2.0231,1.147,-0.0348,0.7827,0.2026,-0.0519,BRCACancer
M1263,0.7079,0.055,1.1454,2.2104,1.3362,0.2628,1.293,0.2144,0.1706,BRCACancer
P1075,0.9983,-0.0785,0.9477,1.8643,1.3481,-0.0144,0.8671,0.1554,0.0993,BRCACancer
Q1080,0.8792,-0.115,0.7625,1.6836,0.8869,0.0574,0.2933,0.3442,-0.0821,BRCACancer
R1104,0.8934,-0.0011,0.9965,2.1247,0.9056,0.1429,0.9593,0.2252,0.1013,BRCACancer
S1133,1.0902,-0.0377,0.867,1.6887,1.005,0.0396,0.5141,0.2639,0.0113,BRCACancer
T1463,0.597,0.0341,1.2345,2.1764,1.1433,0.0697,0.8769,0.3177,0.1171,BRCACancer
U2017,0.71,-0.0842,0.9871,2.2995,0.986,0.058,0.8479,0.0346,0.0259,BRCACancer
V432,0.8181,-0.1336,0.8569,1.8541,0.9097,0.0945,0.3075,0.1009,-0.0165,BRCACancer
W433,0.4087,-0.0505,0.9989,2.1719,1.1256,0.0689,0.9271,0.2944,0.1122,BRCACancer
X524,0.6036,-0.0113,1.0302,2.4104,0.5613,0.0547,0.3844,-0.002,0.1009,BRCACancer
Y546,0.6132,-0.0539,0.6573,1.8116,0.6534,0.0417,0.5178,0.0426,-0.0503,BRCACancer
Z3225,0.4969,0.0341,1.3581,2.3362,0.735,0.0413,1.0089,0.1868,0.1814,Control
