@relation data

@attribute 3725 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 81793 numeric
@attribute 1147 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 5970 numeric
@attribute 54106 numeric
@attribute 5610 numeric
@attribute 5465 numeric
@attribute 7189 numeric
@attribute 6416 numeric
@attribute 4615 numeric
@attribute 54472 numeric
@attribute 51295 numeric
@attribute 23118 numeric
@attribute 8993 numeric
@attribute 9020 numeric
@attribute 3654 numeric
@attribute 10333 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 3551 numeric
@attribute 23643 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 929 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 51284 numeric
@attribute 4790 numeric
@attribute 7097 numeric
@attribute 2353 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCA}

@data
14.17314893,10.6073352,5.9065229025,6.05268325967,8.670710349,6.478827051,5.5612686795,9.68790976,8.687254178,5.387510099,10.24482795,5.8725703995,6.56440695667,7.974032126,9.630713575,9.466770422,8.944698245,6.506414513,5.612950486,8.101189293,10.78985172,6.382845006,5.63874470533,11.22161448,7.53597724,11.16381336,8.596587527,5.64379041867,12.90277531,5.561571382,8.121094588,6.73906535867,7.755690654,12.2590489,5.424427713,14.20597115,13.43573605,BRCA
13.87385551,10.68519142,5.767601547,6.86489342067,8.807082076,6.64371039525,6.791169903,9.524248408,8.875473781,5.179920282,11.23218123,6.219897013,6.78874329567,8.704684954,9.909466033,8.894060699,7.537570051,6.132729324,5.442289366,7.320667722,9.975214277,6.51601958,5.63836021117,11.05015324,7.4402145165,10.84714372,9.0816140535,6.10103173667,12.82119829,6.2340896,7.757525229,6.67560015067,8.924932074,12.38541089,6.548826242,14.15265365,14.39776555,Control
14.67256817,10.55664043,6.1670985755,6.68194097033,9.155780297,6.703246997,6.935865955,9.844219734,8.978067698,5.848755155,11.28265136,5.96626105,7.02586490967,8.3498677015,9.531343017,9.245208703,7.860623191,6.0027082745,5.029244428,7.585039752,10.19377825,6.455783898,6.10693756767,10.77967445,7.3412959795,9.985152126,9.1999885685,5.82446156933,12.53102961,6.237572491,8.261532137,6.53137599367,7.600769885,12.24889125,6.379209934,14.61254488,14.10537413,Control
13.48222565,10.78787423,5.967633391,6.23963327933,9.260861404,6.46962764425,6.23780006725,10.24378721,9.226388785,5.325000691,9.608310793,5.846915317,7.215576291,8.5569316505,10.01320441,9.744775458,8.03664224,5.9528423095,5.119782831,7.964616852,10.19073248,6.029459097,5.68339117333,9.313711317,7.5914915015,9.266219144,8.733092931,6.17992307233,12.091428445,6.4373989235,7.008823908,7.05252053933,6.778212273,12.29388695,6.539744787,13.61588998,14.13459319,BRCA
13.17144427,10.64411791,5.329465727,5.976184661,9.241179451,6.58221279,6.155251749,9.913970625,8.761435816,5.666480557,10.70308623,6.119031791,6.78915135733,8.5497894345,9.847089115,9.908978409,7.987180326,6.2009150755,4.931696351,7.194562656,10.56573071,6.089535888,5.76476224117,9.683047729,7.946295334,9.811543731,9.2660120735,6.406842111,13.26059839,6.249303584,7.52642319,7.01209387333,7.879554342,12.41257918,6.82311602,12.35733627,13.98232431,BRCA
14.09890062,10.70804518,5.656097949,6.62219762133,9.022833232,6.481299279,6.273689165,10.00415062,8.629266563,5.573807162,10.03126048,6.062075285,7.091595276,8.480919728,9.757607158,9.764308135,8.119409516,6.024113024,5.020603594,8.287667511,10.20419243,6.344300901,5.51281927767,9.206422917,7.791459439,9.208795915,8.692934023,6.318598458,12.173760995,6.370558042,7.096928908,7.22201205233,8.03235039,12.40655986,6.277060108,13.96294256,13.70909946,BRCA
14.01211384,10.68956587,6.071716146,6.263204176,9.175650046,6.7586365305,6.46315116575,10.22872886,9.515749664,5.561487483,9.948228915,5.8819610365,7.36477082733,8.4390426745,9.995046727,9.89951596,7.974071981,5.8797644155,5.321938238,7.912531798,9.938499406,6.093819614,5.7480082465,9.06544382,7.9501379685,8.734829099,8.4734774435,6.132790906,11.67291705,6.2183765775,6.951841648,7.39735229933,7.229566594,12.32574401,5.976599205,13.92451704,13.58466312,BRCA
13.34674991,10.59472841,6.259376137,6.17780891,9.44260202,6.64321852225,6.3805448535,10.30881145,8.496794995,5.931926036,9.881236778,5.7031615475,7.06833791633,8.551370553,9.86581875,9.516015701,8.227629329,6.013518634,6.372173467,7.609328588,10.38589505,5.913853554,5.4970801105,9.805889394,7.5558305855,9.734062262,8.580432115,6.31258353867,12.72514606,6.0887305845,6.945300803,7.19601476967,7.781656624,12.39966386,6.034750138,12.40276968,13.75810714,BRCA
12.76004735,10.6432567,6.1648761405,6.44428954733,8.973504462,6.62525171175,6.522968526,10.45750942,9.61434228,5.829095581,9.489090861,5.8712229175,6.99678506233,8.655247477,10.14810827,9.661342162,8.066467478,6.1177243565,5.349269063,7.653205378,10.37600085,6.203304562,5.73544914683,9.17185302,7.8335949455,9.55681311,8.5357374825,6.56668181467,12.61232587,6.184436099,7.22451093,7.43260419933,7.260592921,12.00382718,5.724930741,13.08977243,12.88068749,BRCA
12.03663478,10.36475876,5.593235253,5.99671383567,8.965922146,6.37303906825,6.65967948325,10.01669727,9.315772892,4.891432858,7.690401599,5.11578367,7.079701867,8.821488149,10.66050207,9.968177578,7.947901529,6.0495366965,5.345725686,9.165749378,10.52833228,6.734984332,5.95434088933,6.536717836,7.9784806655,10.14474144,7.348718546,5.459774314,13.101518485,6.7063430695,6.018707189,7.189092449,7.180309817,12.05629403,5.716038325,8.405238411,10.54750216,BRCA
