@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 782 numeric
@attribute 1293 numeric
@attribute 783 numeric
@attribute 1290 numeric
@attribute 784 numeric
@attribute 1291 numeric
@attribute 785 numeric
@attribute 1297 numeric
@attribute 5894 numeric
@attribute 8128 numeric
@attribute 9048 numeric
@attribute 2675 numeric
@attribute 2674 numeric
@attribute 1289 numeric
@attribute 1287 numeric
@attribute 7903 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 5605 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 57731 numeric
@attribute 1285 numeric
@attribute 775 numeric
@attribute 1286 numeric
@attribute 5604 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 1385 numeric
@attribute 2260 numeric
@attribute 2668 numeric
@attribute 51332 numeric
@attribute 4893 numeric
@attribute 2885 numeric
@attribute 1277 numeric
@attribute 5595 numeric
@attribute 1278 numeric
@attribute 5786 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 3845 numeric
@attribute 6708 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 6900 numeric
@attribute 6714 numeric
@attribute 7529 numeric
@attribute 6712 numeric
@attribute 6710 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 1463 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
I04,0.3542,0.1043,0.2867,0.0629,-0.0495,-0.0277,0.1529,0.1688,0.0068,-0.0229,1.6289,-0.0276,0.0627,0.0115,-0.059,-0.0135,-0.0966,1.1649,0.0566,0.1833,0.0121,-0.0244,0.4557,0.4149,-0.0121,0.1887,0.0684,-0.0206,-0.067,-0.0354,0.4571,0.0277,-0.0343,1.6676,0.1267,0.0385,0.116,3.4044,1.4139,-0.0277,1.2158,-0.032,0.5965,0.778,1.6693,0.4855,0.157,1.1827,-0.0464,1.6771,0.0482,0.0047,0.6562,2.506,0.0279,0.0524,0.1676,0.1835,2e-04,0.6086,-0.0561,0.0931,0.7472,0.0711,0.0204,0.2306,-0.0605,1.2457,Control
I05,0.3724,0.0168,0.2692,0.1355,-0.052,-0.0153,0.1646,0.1745,-0.0258,0.0283,1.3837,0.0144,0.0733,0.0584,-0.0849,-0.0141,-0.0914,0.8078,0.073,0.2091,0.0652,-0.016,0.5334,0.3925,0.0029,0.2137,0.0271,-0.024,-0.0665,-0.0556,0.3809,-0.0042,-0.0279,1.2475,0.1397,0.016,0.0626,2.9283,1.4428,-0.0098,1.1824,-0.0888,0.5657,0.5809,1.5568,0.4173,0.1234,0.8197,-0.0148,1.5564,-0.0476,-0.0443,0.6283,2.3261,0.0721,0.1472,0.0935,0.173,-0.0238,0.59,0.0161,-0.01,0.6823,0.0678,-0.0575,0.2831,-0.0719,0.972,Control
I06,0.3696,0.0075,0.1941,0.0256,-0.051,0.0321,0.1798,0.1823,-0.019,-0.0117,1.5362,-0.0427,0.051,0.0611,-0.0766,0.015,-0.0978,1.0026,0.0256,0.0999,0.004,-0.0341,0.3342,0.4,-0.037,0.1666,0.015,0.0145,-0.0699,-0.0299,0.3755,0.0317,-0.0083,1.5216,0.0878,0.0117,0.0776,3.0939,1.3048,-0.0075,1.0225,-0.0441,0.5507,0.7634,1.6152,0.46,0.1979,0.9647,-0.0358,1.661,-0.109,-0.0204,0.4208,2.3433,0.0562,-0.027,0.0987,0.1816,0.0032,0.5723,-0.0335,0.0395,0.68,0.0485,-0.0198,0.2541,-0.0768,1.2437,Control
I07,0.3692,-0.1444,0.3724,0.0399,-0.0794,-0.0495,0.2117,0.1605,-0.0209,-0.0856,1.8497,-0.1424,-0.0195,0.0277,-0.1043,-0.0852,-0.1519,1.2694,-0.0366,0.1315,0.0375,-0.1084,0.6172,0.6599,-0.0536,0.1327,-0.0286,4e-04,-0.1326,-0.0551,0.6599,-0.0057,-0.0451,1.5889,0.1673,-0.0099,0.0423,2.954,1.6659,-0.1428,1.2983,-0.095,0.6428,1.0673,1.7617,0.4668,0.1231,1.0896,-0.0273,1.7544,-0.168,-0.0372,0.5855,2.3613,-0.0036,0.0313,0.1266,0.0667,-0.0179,0.6773,0.0033,3e-04,0.7497,-0.0012,-0.0646,0.2383,-0.1038,1.5074,Control
I08,0.3717,-0.0622,0.3184,0.0728,-0.0615,-0.1021,0.2109,0.061,-0.0309,-0.0367,1.8083,-0.0994,-0.0775,-0.0595,-0.0236,-0.0825,-0.127,1.3604,-0.0434,0.1228,-0.042,-0.0391,0.3858,0.5252,-0.0656,0.0246,-0.0506,-0.0022,-0.0806,-0.0456,0.4038,0.007,-0.04,1.7792,0.0825,-0.0521,0.0167,3.1097,1.3844,-0.0451,0.9969,-0.0935,0.5766,1.1073,1.5837,0.3581,0.1735,1.0443,-0.0508,1.6134,-0.3004,-0.0874,0.3775,2.2351,-0.062,0.0106,-7e-04,0.0597,-0.0951,0.6642,-0.0268,0.0261,0.751,-0.013,-0.0246,0.2141,-0.0894,1.5981,Control
I09,0.1661,-0.2533,0.245,0.1423,-0.0641,-0.0535,0.1775,0.0027,0.0251,-0.022,1.4133,-0.0173,-0.032,-0.1435,-0.1049,-0.0512,-0.1265,0.9381,-0.0219,0.1949,0.0287,-0.0502,0.3072,0.3728,-0.0178,0.0437,-0.1075,-0.0215,-0.0649,-0.0096,0.3843,0.0337,0.0119,1.2174,0.038,-0.0692,-0.0112,2.3389,1.4074,-0.1038,0.9761,-0.0602,0.5548,0.6194,1.5988,0.1904,0.2164,0.998,-0.041,1.4216,-0.3223,-0.0206,0.4857,2.2972,-0.0444,0.1181,-0.0488,-0.0485,-0.0789,0.4547,0.0072,-0.0779,0.6444,-0.0724,-0.0482,0.0965,-0.0776,1.0811,Control
I10,0.3436,-0.1117,0.3525,0.089,-0.0534,-0.0959,0.22,0.0421,-0.0649,-0.0596,1.7212,-0.0649,-0.1442,0.0541,-0.0717,-0.113,-0.1321,1.3466,-0.0203,0.225,-0.0253,-0.0312,0.5267,0.5609,-0.0431,0.0991,6e-04,-0.0523,-0.0635,-0.0984,0.5907,0.0802,-0.0618,1.7065,0.0464,-0.0211,0.0535,3.1745,1.505,-0.1593,1.0008,-0.1331,0.6779,1.021,1.6979,0.3726,0.1471,1.2488,-0.0956,1.6111,-0.1857,-0.0696,0.5459,2.4101,0.0321,0.1451,-0.0263,0.0069,-0.0662,0.638,-0.1091,0.0327,0.9056,-0.02,-0.0014,0.2414,-0.1225,1.512,Control
I11,0.2111,-0.1778,0.043,0.2347,-0.1058,-0.058,0.1225,-0.0602,0.0083,0.0703,1.1076,-0.0772,-0.0815,-0.1115,-0.064,-0.1137,-0.1728,0.9335,-0.0434,0.0333,0.0349,-0.0696,0.1022,0.234,-0.0731,0.0174,-0.0865,-0.0044,-0.0832,0.0047,0.3654,-0.0316,-0.0209,1.1333,-0.0117,0.0355,-0.0547,2.828,1.139,-0.0541,0.7042,-0.0705,0.3546,0.6405,1.1961,0.2244,-0.025,0.7543,-0.1149,1.0073,-0.2364,-0.0269,0.2986,1.6757,-0.0737,0.0482,-0.0257,-0.0213,-0.1583,0.4895,0.2296,-0.1772,0.5117,-0.1186,-0.042,0.035,0.0074,1.1131,Control
I12,0.2385,-0.1874,0.1982,0.1557,-0.0884,-0.0961,0.2055,0.0562,-0.0762,-0.0692,1.4888,-0.008,-0.0885,-0.1082,-0.0472,-0.0911,-0.1427,0.9896,-0.0506,0.1525,-0.0302,-0.03,0.2963,0.5452,-0.0022,0.0519,-0.0589,-0.0273,-0.0592,-0.0782,0.4344,0.0173,-0.0218,1.4041,0.1201,0.0028,-0.0181,2.8378,1.3337,-0.1585,0.8095,-0.1362,0.5696,0.7694,1.5738,0.3887,0.125,1.075,-0.144,1.4898,-0.2603,0.0525,0.4137,2.233,-0.0599,0.1153,-0.0588,0.0262,-0.0632,0.5551,0.0219,-0.0015,0.7492,-0.0576,0.0191,0.1898,-0.1373,1.224,Control
I13,0.2973,-0.0412,0.2062,0.0312,-0.0372,-0.0431,0.0489,0.1764,0.015,-0.0316,1.645,-0.0357,-0.0247,-0.0467,-0.0942,-0.0444,-0.1217,1.0691,0.0176,0.118,0.0148,-0.035,0.3347,0.4166,-0.0284,0.1081,0.0186,-0.0461,-0.0793,-0.0583,0.3781,-0.0048,-0.0081,1.4658,0.0282,0.0602,0.0569,3.0133,1.3399,-0.0703,1.0195,-0.0831,0.607,0.7674,1.6795,0.4453,0.2149,1.0479,-0.0368,1.7291,-0.0464,-0.0289,0.339,2.4504,0.0477,-0.0134,0.0806,0.144,-0.0125,0.5938,0.0114,0.0652,0.6636,-0.008,-0.0062,0.2421,-0.0891,1.2737,Control
J01,0.3461,0.0964,0.1619,0.0173,-0.0092,-0.0279,0.1162,0.2218,-0.0227,0.0042,1.0594,0.0345,0.0839,0.0767,-0.0293,0.0365,-0.0787,0.8162,0.0745,0.1083,0.0081,-0.0027,0.3585,0.4138,0.027,0.2029,0.062,0.0267,-0.0504,-0.0332,0.4819,0.0092,-0.0328,1.0987,0.0299,-0.0171,0.0784,2.5595,1.3005,-0.0321,0.9094,-0.0299,0.5204,0.6198,1.5468,0.4136,0.1464,0.9664,-0.0308,1.3767,0.0451,-0.0197,0.4876,2.2421,0.0233,0.0579,0.1253,0.1762,0.0653,0.4849,-0.0409,0.1877,0.7727,0.1468,-0.0058,0.2442,-0.0729,1.0643,Control
J02,0.2888,0.0403,0.1338,0.0427,-0.0485,-0.0346,0.1125,0.1944,0.0059,-0.0024,1.3241,-0.0119,0.0642,-0.0403,-0.0328,-0.0145,-0.1013,0.9204,0.0337,0.1305,-0.0176,0.0062,0.3709,0.4613,-6e-04,0.1631,0.0225,-0.0154,-0.0859,-0.0457,0.5052,0.0407,1e-04,1.4311,0.0528,0.0362,0.0735,2.5604,1.3544,-0.0641,0.9347,-0.0702,0.5484,0.7335,1.5836,0.399,0.0713,0.8099,-0.0913,1.4508,0.022,-0.0478,0.3907,2.4158,-0.0228,0.0226,0.084,0.1438,-0.0089,0.5935,0.0233,0.0065,0.6201,0.1195,-0.0114,0.319,-0.0319,1.1803,Control
J03,0.6145,-0.0755,0.3156,0.1582,-0.0603,-0.0644,0.2545,0.1092,-0.0473,-0.0378,1.7246,-0.0649,0.0386,0.0808,-0.0554,-0.0268,-0.119,1.3139,-0.0172,0.1914,0.0236,-0.0545,0.5313,0.6108,-0.0324,0.1959,0.0455,-0.0423,-0.0878,-0.0521,0.4969,0.0172,-0.0534,1.7668,0.1977,0.0144,0.1069,3.4445,1.3831,-0.0727,1.2033,-0.072,0.7943,1.04,1.8345,0.6097,0.2368,1.409,-0.0326,1.8055,-0.0979,-0.0421,0.6387,2.2266,0.031,0.1461,0.0743,0.1302,0.0175,0.6244,-0.0739,0.0522,0.8902,0.0101,-0.0324,0.1736,-0.0954,1.3821,Control
J04,0.3441,0.0092,0.1404,0.0803,-0.0881,-0.0529,0.1387,0.1812,-0.0366,-0.0459,1.5617,-0.0518,0.0057,0.0439,-0.1033,-0.0149,-0.1312,1.046,0.0384,0.1492,0.0343,-0.0403,0.5078,0.6332,-0.0262,0.1431,0.0289,-0.0603,-0.072,-0.0713,0.4876,0.006,-0.0125,1.5025,0.01,0.0417,0.0456,3.0846,1.641,-0.0925,1.1565,-0.0689,0.6793,0.8666,1.8745,0.4573,0.2477,1.2019,-0.0492,1.7989,-0.1674,-0.0246,0.4589,2.4943,0.0471,0.0695,0.0193,0.1217,0.013,0.6685,-0.0944,0.0515,0.9948,0.0327,0.0057,0.2096,-0.107,1.3314,Control
J05,0.0624,-0.1782,0.2007,0.1111,-0.1415,-0.0461,0.1094,-0.0324,0.0223,-0.0213,1.365,-0.0435,-0.0576,-0.0282,-0.1045,-0.167,-0.134,1.1241,-0.0658,0.1601,0.0045,-0.1084,0.356,0.688,-0.1066,0.0566,-0.1368,-0.0048,-0.1285,-0.0318,0.7411,-0.0395,0.0071,1.448,0.025,-0.0576,-0.0272,2.0354,1.6952,-0.1529,0.9403,-0.1154,0.613,0.9786,1.8752,0.2298,0.0789,1.0277,0.0569,1.5937,-0.4494,-0.0559,0.3909,2.0063,-0.0491,0.0243,-0.0695,-0.0914,-0.0968,0.6568,-0.0241,-0.15,0.5333,-0.1126,-0.1167,0.0914,-0.1078,1.6053,Control
J06,0.2291,-0.2031,0.2123,0.1343,-0.1134,-0.0673,0.2596,-0.0783,-0.0049,0.0055,1.6731,-0.0282,-0.1174,-0.1264,-0.0485,-0.112,-0.1816,1.3553,-0.0092,0.0461,0.0251,-0.0775,0.3408,0.6275,-0.0672,-0.0242,-0.1472,-0.0254,-0.0863,-0.017,0.5962,-0.029,0.0504,1.5519,0.0652,-0.1025,-0.0336,2.4391,1.3702,-0.1299,0.7643,-0.1074,0.5701,1.0703,1.701,0.1984,0.23,1.0166,0.0189,1.5124,-0.3415,-0.0088,0.2272,2.2583,-0.0813,-0.0319,-0.0049,-0.0464,-0.1335,0.6212,0.037,-0.1604,0.5704,-0.1632,-0.0854,0.1103,-0.0537,1.9236,Control
J07,0.3763,0.0256,0.3386,0.2075,-0.0622,-0.0655,0.1801,0.175,-0.011,-0.028,1.8821,-0.0449,0.0495,0.1058,-0.0747,-0.0625,-0.109,1.3247,0.0637,0.2816,0.0064,-0.0539,0.4804,0.6748,-0.0262,0.1776,0.0175,-0.0431,-0.0859,-0.0484,0.5928,0.0229,-0.0183,1.7149,0.0105,0.0127,0.1038,3.3298,1.7215,-0.0826,1.3016,-0.112,0.7147,1.063,1.8678,0.4838,0.1334,1.3811,-0.0738,1.7124,-0.1098,-0.0383,0.8104,2.5417,0.0506,0.2843,0.0933,0.1468,-0.0102,0.6058,-0.023,0.0361,1.1024,0.0691,0.0164,0.2052,-0.0797,1.3644,Control
J08,0.3322,-0.14,0.2913,0.0948,-0.1077,-0.0906,0.093,0.0674,-0.065,-0.0061,1.4506,-0.083,0.0328,-0.042,-0.1458,-0.1311,-0.1411,1.1222,-0.0363,0.1468,0.0602,-0.071,0.3685,0.5646,-0.0795,0.0889,-0.0776,-0.0173,-0.1409,-0.0323,0.511,0.0054,-0.0014,1.337,0.0195,-0.0414,-0.0276,2.5134,1.5286,-0.1434,0.9145,-0.0363,0.6028,0.7996,1.8088,0.3615,0.1887,1.0935,-0.0164,1.5842,-0.2823,-0.0177,0.3618,2.3357,-0.0352,0.1071,-0.0227,-0.0138,-0.039,0.5084,-0.0588,-0.1099,0.6522,-0.0328,-0.1476,0.1698,-0.0212,1.33,Control
J09,0.2665,-0.1391,0.0467,0.095,-0.1022,-0.067,0.1485,0.0423,-0.0448,-0.0262,1.4086,-0.0543,-0.1272,-0.1393,-0.0889,-0.1223,-0.1448,0.7709,-0.0779,0.0945,0.0424,-0.0724,0.2184,0.4548,-0.0962,-0.0261,-0.098,-0.0316,-0.0798,-0.0533,0.4162,0.0254,-0.0221,1.312,0.0786,-0.0887,-0.0388,2.2719,1.1163,-0.1621,0.8875,-0.1025,0.5783,0.6695,1.4481,0.2482,0.0884,0.8494,-0.0292,1.6288,-0.3217,-0.0968,0.2294,2.153,-0.0522,-0.0726,-0.0756,-0.018,-0.1347,0.7598,0.046,-0.0493,0.7107,-0.0713,-0.0983,0.2015,-0.09,1.7093,Control
J10,0.3606,-0.0986,0.3049,0.2134,-0.0917,-0.088,0.188,0.1049,0.04,-0.0601,1.6912,-0.0606,-0.0995,-0.0072,-0.094,-0.093,-0.1609,1.4291,-0.0478,0.3019,0.0241,-0.0732,0.4378,0.9238,0.0191,0.0593,-0.0463,-0.031,-0.1083,-0.0302,0.8011,-0.0052,-0.0217,1.7556,-0.0098,-0.0159,0.0608,2.8423,1.7491,-0.0646,1.018,-0.1103,0.8401,1.172,1.9984,0.3852,0.2278,1.5471,-0.0831,1.8892,-0.1355,-0.0185,0.5561,2.299,-0.0037,0.2852,-0.0217,0.0536,-0.0697,0.8269,-0.0247,0.0808,1.1022,0.0018,-0.053,0.2595,-0.1599,1.9626,Control
J11,0.4132,-0.1258,0.2761,0.0437,-0.0942,-0.0788,0.1121,0.0841,-0.0074,-0.0578,1.5312,-0.0064,-0.0774,-0.0318,-0.0591,-0.0735,-0.1263,1.0877,-0.0286,0.1662,-0.0047,-0.0591,0.4665,0.8293,-0.0473,0.111,-0.0228,-0.0015,-0.0801,-0.0149,0.739,0.0116,-0.0281,1.4452,0.0866,-0.0162,0.0757,2.477,1.6388,-0.0756,0.9509,-0.0418,0.7025,0.8782,1.977,0.4145,0.2601,1.3613,-0.1039,1.9281,-0.1675,-0.0549,0.4681,2.469,-0.0097,0.0456,0.0521,0.1051,-0.0465,0.6337,-0.0501,-0.0597,1.0372,0.0267,-0.051,0.2502,-0.1303,1.8461,Control
J12,0.169,-0.1135,0.1152,0.1293,-0.036,-0.1591,0.2783,0.0415,-0.0547,-0.0978,1.291,-0.0193,-0.2104,-0.1553,-0.0229,-0.029,-0.1968,1.0653,0.0066,0.1825,-0.0473,-0.0294,0.3243,0.7422,-0.0277,0.0573,-0.1102,-0.0728,-0.0166,-0.0847,0.6345,0.024,0.0084,1.3818,0.157,-0.085,-8e-04,2.476,1.4011,-0.084,0.8095,-0.1336,0.6322,0.9875,1.5479,0.2722,0.2569,1.1131,-0.1003,1.7459,-0.292,-0.086,0.2737,2.2115,-0.023,0.0555,-0.0829,-0.0389,-0.0894,0.7451,-0.0688,-0.1182,0.7468,-0.0943,0.0178,0.2359,-0.0811,1.8455,Control
K01,0.4362,0.0155,0.2495,0.0604,-0.0913,-0.0701,0.1153,0.0554,0.0334,-0.0169,1.873,-0.0637,-0.0335,0.0851,-0.1209,-0.1107,-0.1761,1.8062,-0.0492,0.2487,0.0168,-0.0866,0.5133,0.8348,-0.0848,0.1147,0.0068,-0.05,-0.1129,-0.0394,0.8338,-0.0429,-0.0291,1.9871,-0.0219,0.0223,0.0858,3.2398,1.932,-0.1084,1.1102,-0.0795,0.7865,1.2437,2.017,0.4448,0.1815,1.5898,-0.0372,1.6524,-0.0235,-0.0173,0.7231,2.5557,0.0506,0.1293,0.1046,0.118,-0.0796,0.5776,-0.0012,0.1157,0.9501,-0.0266,0.0147,0.1563,-0.0922,1.7789,BRCACancer
K02,0.3615,-0.0978,0.275,0.1222,-0.0993,-0.0786,0.1387,0.0592,0.0128,-0.0146,1.7321,-0.022,0.0073,0.0335,-0.0972,-0.0948,-0.1349,1.3884,-0.0105,0.2526,0.0101,-0.0554,0.4145,0.5836,-0.046,0.1197,-0.0129,-0.0485,-0.098,-0.0589,0.6974,-0.007,-0.0241,1.8606,0.0429,-0.0135,0.0819,3.1911,1.7149,-0.1302,1.1444,-0.091,0.7205,1.073,1.7908,0.4133,0.276,1.4454,-0.05,1.7823,-0.0871,-0.0341,0.6394,2.4344,0.0632,0.1911,0.0735,0.0438,-0.0491,0.6387,-0.1106,0.0939,0.8851,0.0023,-0.0094,0.1968,-0.0707,1.603,BRCACancer
K03,0.1773,-0.197,0.2298,0.1055,-0.0976,-0.1304,0.1385,-0.1103,-0.0364,-0.0402,1.5916,0.0161,-0.1587,-0.0995,-0.04,-0.1001,-0.1574,1.3041,-0.0285,0.1227,-0.0461,-0.0371,0.3984,0.6198,-0.0313,0.0128,-0.1081,-0.1398,-0.0441,-0.0664,0.6379,0.0089,-0.049,1.5778,0.093,-0.088,-0.028,2.8327,1.4086,-0.1123,0.8326,-0.1237,0.6099,1.091,1.6081,0.2327,0.2211,1.2284,-0.1328,1.7355,-0.3932,-0.0418,0.303,2.2477,-0.0207,0.0238,-0.1732,-0.1185,-0.1048,0.6473,0.0691,0.1256,0.6566,-0.152,-0.0374,0.1124,-0.0962,1.6074,BRCACancer
K04,0.4486,-0.0427,0.3759,0.0456,-0.0851,-0.0896,0.1762,0.1279,-0.0036,-0.041,1.6676,-0.0511,-0.011,0.0937,-0.0909,-0.0479,-0.1177,1.4959,0.025,0.1746,0.0068,-0.044,0.4895,0.7001,0.0011,0.1874,0.0456,0.0175,-0.0892,-0.0384,0.7322,0.0069,-0.0061,1.6885,0.0756,-0.0151,0.0707,2.9706,1.6713,-0.1116,1.1445,-0.1296,0.7705,1.0734,1.9485,0.4224,0.3077,1.3447,-0.0356,1.8145,-0.0141,-0.0188,0.5357,2.3691,0.0292,0.1546,0.0223,0.1318,-0.0535,0.5895,-0.075,-0.0099,0.9229,0.0844,-0.0092,0.2129,-0.1209,1.7036,BRCACancer
K05,0.3257,-0.0103,0.2666,0.066,-0.0661,-0.0637,0.0962,0.1882,0.0017,-0.007,1.3246,-0.035,0.076,-0.0111,-0.1014,-0.056,-0.1417,0.9651,0.0355,0.1413,0.0071,-0.0483,0.5215,0.6208,-0.0112,0.1433,0.012,-0.0244,-0.1039,-0.0185,0.6424,-0.0283,0.0138,1.3747,0.0138,0.0131,0.0741,2.3704,1.6396,-0.114,1.0373,-0.0912,0.6775,0.7798,1.8215,0.4709,0.1293,1.0288,-0.0555,1.4784,-0.0347,-0.0172,0.4813,2.0658,0.0263,0.0903,0.0763,0.1524,-0.048,0.4749,-0.0332,0.0026,0.9624,0.001,-0.0204,0.2302,-0.1114,1.3892,Control
AA3226,0.191,-0.1466,0.1797,-0.0205,-0.07,-0.1221,0.1816,-0.003,-0.0925,-0.0184,1.9652,-0.0485,-0.0233,-0.0342,-0.0069,-0.0392,-0.1019,1.2074,0.0113,0.1183,-0.0029,-0.0215,0.3297,0.2329,-0.0277,0.0918,0.051,-0.0702,-0.0757,-0.0735,0.9513,0.0047,-0.0762,1.2274,0.2288,-0.0571,0.0531,2.7227,1.4344,-0.0409,0.8185,-0.162,0.5182,0.6126,1.5186,0.2756,0.0892,1.3667,-0.1066,1.3321,-0.244,-0.1002,0.5768,1.8787,0.0233,0.0239,0.0161,0.096,-0.0195,0.4635,0.0116,-0.0041,0.6841,-0.0576,-0.0049,0.193,-0.1157,1.9542,Control
AB3227,0.3413,-0.1219,0.2195,0.1005,-0.079,-0.0649,0.1385,-0.0125,0.0282,-0.011,1.4334,-0.0709,-0.0559,-0.0693,-0.0738,-0.1759,-0.2137,1.0675,-0.0439,0.1703,0.0046,-0.0775,0.3621,0.703,-0.1078,0.0108,-0.1059,-0.0576,-0.0958,-0.0366,0.6746,-0.0125,-0.0205,1.6031,0.0112,0.0085,0.0413,2.6445,1.6633,-0.1379,1.0926,-0.0912,0.6983,1.1298,1.8351,0.2596,0.2417,1.324,-0.0816,1.7099,-0.2778,-0.0524,0.3501,2.5265,0.0029,0.0395,-0.085,-0.0889,-0.0652,0.6222,-5e-04,-0.0175,0.8606,-0.1179,0.0207,0.1914,-0.1081,1.162,Control
AC3228,0.1497,-0.238,0.121,0.1147,-0.1278,-0.0437,0.094,-0.0177,-0.0348,0.0066,1.5567,-0.0992,0.0067,-0.093,-0.0982,-0.1526,-0.1957,1.174,-0.1422,0.1897,0.0406,-0.1293,0.3278,0.5658,-0.1271,-0.0591,-0.0995,0.021,-0.1521,-0.0109,0.4746,-0.0203,0.0385,1.4456,-3e-04,0.0058,-0.0088,2.963,1.3655,-0.1779,0.9432,-0.074,0.615,0.8363,1.5269,0.3269,0.0359,1.3398,-0.0462,1.7637,-0.185,0.0367,0.4548,2.2671,-0.0864,0.0021,0.0693,-0.0447,-0.136,0.6273,0.0217,-0.0409,0.8517,-0.0577,-0.1003,0.2999,-0.0605,1.7059,Control
AD3231,0.1111,-0.1224,0.0772,0.1199,-0.1293,-0.0414,0.1083,-0.0029,0.0637,-0.022,1.6819,-0.0711,-0.0218,0.0279,-0.1173,-0.1263,-0.1599,1.2105,-0.0198,0.1708,0.0344,-0.0728,0.3067,0.7422,-0.0906,0.0227,-0.1116,-0.0344,-0.1127,-0.026,0.6788,-0.0103,0.0116,1.6523,0.0206,0.0435,-0.0072,2.5984,1.7475,-0.1496,1.2232,-0.0611,0.5733,1.0365,1.9284,0.2652,0.1112,1.2718,-0.0614,1.6724,-0.3596,-0.0586,0.2437,2.4661,-0.082,-0.0426,-0.0279,0.0023,-0.1088,0.6971,-0.039,-0.0812,0.7628,-0.0717,-0.0789,0.1819,-0.0524,0.9703,Control
AE1543,0.3777,-0.1619,0.1942,0.0648,-0.0965,-0.0556,0.1338,0.11,-0.0281,-0.0369,1.4325,-0.0288,0.0269,0.0791,-0.0537,-0.0352,-0.1284,0.811,0.0093,0.1318,-0.0207,-0.0379,0.3248,0.4216,-0.0206,0.0317,-0.0546,-0.0615,-0.0753,-0.0376,0.5625,0.0446,-0.0155,1.2823,0.0295,-0.0044,0.004,2.8518,1.4922,-0.0335,0.8998,-0.1427,0.5936,0.6781,1.6149,0.3032,0.21,1.2024,-0.1037,1.4476,-0.1799,-0.0288,0.4478,2.2111,0.006,-0.0357,-0.1047,0.0127,-0.003,0.5853,0.0144,8e-04,0.9149,-0.0435,-0.0566,0.2311,-0.117,1.1656,Control
AF3229,0.1036,-0.0715,0.1813,0.0418,-0.0483,-0.1075,0.0708,0,-0.0534,-0.014,2.0391,-0.0315,-0.1168,-0.075,-0.041,-0.0359,-0.12,1.9977,-0.0343,0.1675,-0.026,-0.0624,0.273,0.3002,-0.0169,0.1535,0.0239,-0.0859,-0.0377,-0.0604,0.6496,0.0065,-0.0438,1.4449,0.0315,-0.0429,-0.0023,3.0775,1.5613,-0.1084,1.0779,-0.1035,0.5228,0.831,1.5829,0.3017,0.1084,1.3863,-0.1034,1.2854,-0.1965,-0.1172,0.7369,1.9153,0.0203,0.0208,0.0731,0.0126,0.0223,0.542,-0.045,0.015,0.6981,-0.022,0.0011,0.2291,-0.079,1.6485,Control
AG3230,0.1824,-0.1457,0.1968,0.0452,-0.041,-0.1151,0.1034,0.0967,-0.0462,-0.0933,1.5745,-0.0393,-0.0851,-0.0269,-0.0586,-0.0614,-0.1222,1.2359,-0.0366,0.194,9e-04,-0.0463,0.3897,0.6283,-0.0068,0.027,-0.0807,-0.0527,-0.0622,-0.0758,0.4692,0.0408,-0.0485,1.3939,0.0834,0.0406,-0.031,2.8429,1.359,-0.0711,0.9657,-0.1449,0.6491,0.801,1.6004,0.4065,0.0923,0.9709,-0.0878,1.7209,-0.2065,-0.0558,0.4568,2.3885,-0.0156,0.1062,-0.0286,0.0306,-0.1114,0.5887,-0.0313,0.0817,0.74,-0.0381,-0.0072,0.3115,-0.1001,1.6017,Control
AH3232,0.0786,-0.1473,0.0445,0.0542,-0.0585,-0.1185,0.0524,0.055,-0.0517,-0.0348,1.3018,-0.0203,-0.0169,-0.0106,-0.0788,-0.051,-0.1162,0.911,-0.0355,0.2245,-0.0241,-0.033,0.2854,0.427,-0.0271,0.0618,-0.0772,-0.092,-0.0552,-0.0798,0.5338,-0.0133,-0.0123,1.236,0.0941,-0.0485,-0.0155,2.2396,1.0707,-0.1503,0.7371,-0.1297,0.4365,0.6472,1.2657,0.3272,0.1216,1.5819,-0.0894,1.349,-0.2412,-0.0605,0.4091,1.8044,-0.0031,0.0026,-0.1538,-0.0042,-0.0818,0.6905,-0.02,-0.024,0.7961,-0.1137,-0.0344,0.2518,-0.1496,1.1058,Control
