@relation data

@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1029 numeric
@attribute 11186 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2272 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 5915 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6258 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6789 numeric
@attribute 7039 numeric
@attribute 7157 numeric
@attribute 83593 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute Class {Control,BRCA}

@data
5.4786784915,11.20375193,9.62214845,5.712608247,8.70855597925,6.357820835,7.227811157,9.342830898,6.522938973,6.71360662325,7.93639420467,9.592833039,5.479142629,6.798896608,7.53120278467,5.758230711,9.153599552,8.198599078,10.54691402,6.7499434665,8.359597076,6.4696508394,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.709822916,10.37037168,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,9.736317839,11.94944384,8.04104994467,10.23292486,6.62813700667,6.142419181,13.46367638,12.34109771,9.434753898,5.252139996,6.507481989,7.055014278,6.461320332,10.18842847,6.932390265,8.06060289,6.65810313433,8.198860636,6.759359347,BRCA
5.7708818765,10.68360899,9.837833335,5.99415791867,8.18008652675,5.853877943,7.045216672,10.01526211,6.776897268,6.904091352,7.69659012467,9.66262953467,6.97372929,6.165967822,8.066354955,6.146498034,9.5256586835,7.4409667175,10.41792663,6.5565791765,8.700336649,7.150559257,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.877739246,10.77070542,8.474558864,6.68769140167,5.507010655,8.197304519,11.32136754,9.990983614,11.38105635,7.56627437633,10.11618835,8.31100935767,9.062316786,12.99332148,11.74803988,9.535096061,5.09286950867,8.512524314,7.958945778,6.276408844,10.61346285,7.2477123515,9.069960645,7.18921355767,7.692121379,6.988744679,Control
5.8854976,10.23700709,9.342986415,5.68078141,8.30193297425,5.687208569,7.30193311,9.817175993,6.832703733,6.94855824675,7.61830501433,9.935713008,7.400262798,6.631654085,8.55696415067,5.937527571,9.597360232,7.6537280945,10.64948099,7.0758260015,8.782311189,7.2121520398,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.919144247,10.77027594,8.584390499,6.24070564267,5.499695432,8.151507585,11.488573795,10.29596436,11.33166731,7.59129591867,10.13087976,7.34702980433,8.997758931,13.31043176,12.29564706,10.31149038,5.246503517,8.640083234,8.326250965,6.674054967,10.83370073,6.668032648,8.376018051,7.12920409167,7.8122716905,7.010810952,Control
5.6707063705,10.96383915,9.335714771,5.986607541,8.5752854475,6.099827094,7.237642883,9.061938927,6.0664182,6.51319229175,7.976917062,10.2127518167,6.998819226,7.015919907,8.37001555233,6.646238725,9.06038523,8.1909422715,10.56653005,6.6476128175,8.647099619,6.5523992454,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,7.988942668,10.48711175,7.646632733,6.35314852433,5.292792099,8.08129530567,11.695521545,10.01433476,11.29445435,7.66188804867,10.76657469,7.618300342,9.187897079,13.18898907,12.02662382,9.530631222,5.06917008367,7.7584583,7.997872605,6.855868653,11.16747477,6.7453006775,8.641980482,7.13950554833,8.7262881565,6.396738021,BRCA
5.6644220515,10.80365511,10.89385156,6.04954423267,8.2831568905,5.927310565,8.462748793,9.928363336,6.807100898,6.77269984975,8.20196223633,10.3303371883,6.457877938,7.356190313,8.055316251,6.131451225,9.5800955565,7.2806843915,10.45621094,7.0204037355,8.81729638,6.8318493608,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.9147536295,10.27293332,7.883225397,6.73899581333,5.670168482,7.95451796533,11.206231375,9.712540381,11.28106518,7.66703628367,10.37973064,7.16399086067,9.308988054,14.23655206,11.1794428,10.01141636,4.970761943,7.8511886,8.051101686,6.771559209,11.2641671,7.052826668,7.522171761,7.381712898,8.6813768815,6.924132926,BRCA
5.4935537865,11.19882886,9.82934264,5.98239616367,8.210177698,6.0664182,8.146264608,8.857670911,6.406592471,6.93725355825,8.116889369,10.0295226957,6.272541727,7.41208525,8.15187039433,6.30204996,9.0393998015,8.539009948,10.37355608,7.1398498025,8.541833388,6.9033787788,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,7.7272309565,10.41229492,8.420129842,6.39469361333,5.558582385,8.00665617633,11.49634678,9.812386363,11.36168902,8.02569258867,10.55366796,7.796128708,8.652093075,13.61588998,12.0344036,9.665620664,4.91682571267,7.192690117,7.815353072,6.67359573,11.31449844,7.1159930625,8.151525421,7.133012541,8.248373031,6.641730707,BRCA
5.65532370625,10.83893427,9.506506502,5.58848003267,8.44445403725,6.240701309,7.325532861,8.667928594,6.185475721,6.51560473275,8.200041692,10.1231177773,7.39763426,7.167872523,8.307619148,6.244797292,8.9731778835,8.146852134,10.29305807,6.9933104255,8.366847964,6.5092008916,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.5975884795,10.07347253,7.621284726,6.135427533,5.391811746,7.86577453733,11.796022585,9.916141133,11.42163372,7.95110622133,10.73881029,7.18895880633,8.567082519,13.2267238,12.06390576,9.576229762,5.453500611,7.688986551,7.672568764,6.936287895,11.11880178,7.1246937615,8.650083401,7.07641406767,8.6068554675,6.351827612,BRCA
5.5028216445,11.23443143,10.33792321,6.30118840567,8.3230222095,6.12918576,8.1655868,9.626777286,6.300403471,6.4814821935,8.184794248,10.182290716,6.554209422,7.703940116,8.00178394967,5.921609641,8.9213733295,8.041917075,10.26043183,6.9654454415,8.850844048,6.667640262,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,7.531468856,10.26509376,7.779918143,6.82794277033,5.446761787,8.01917131267,11.46459896,10.0322459,11.31587145,7.89435356167,10.51457134,7.48498548233,8.774162024,14.16199356,11.62609927,9.500653254,4.95811061067,7.192172276,7.588473151,6.811538864,11.10215306,8.7891777375,8.873068105,7.07567937367,8.073461174,6.63862099,BRCA
5.267785966,11.16747477,9.901093579,5.94716203467,8.63547701175,6.065072081,7.252739043,8.975526388,6.672075676,6.70888373325,7.907871456,10.3257906717,7.681310676,7.484220974,8.114935638,6.431794783,9.111304808,7.888636145,9.881695635,6.6035671485,8.687831539,6.6051129444,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,7.8558007155,10.00575124,7.098719371,6.69079792733,5.836562468,7.890844983,11.5411915,9.833428205,11.57272404,8.071594068,10.54450111,7.33258860067,8.989423683,14.14434519,11.68152186,9.334905164,5.323855786,7.574595656,7.816841466,6.9630149,10.80393758,7.8693773315,9.477151683,7.08620284733,8.5559423875,6.452698896,BRCA
5.47877633725,10.8875331,9.391867114,6.439666078,8.757282535,5.901899413,9.009885376,7.570673773,6.877625017,7.023639895,7.75563836833,10.2867156497,5.687628504,8.263599169,7.80541527933,6.345277161,10.2970447,8.85628218,11.76503338,7.564460333,8.961436038,6.5489813434,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,7.6793168875,8.105084975,7.791197286,6.127634878,5.91922759,8.742530249,12.52079595,9.724718956,11.3119244,8.530428344,5.97155002,6.82249431533,9.119292054,13.03513077,12.60628034,10.85270138,5.35842533367,8.480033951,8.635646596,5.771893004,11.50667219,7.1672391155,7.632470217,6.62529624767,8.6535305615,6.352798794,BRCA
