@relation data

@attribute id string
@attribute 55746 numeric
@attribute 23511 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 25929 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 79084 numeric
@attribute 53371 numeric
@attribute 11097 numeric
@attribute 9972 numeric
@attribute 8021 numeric
@attribute 23225 numeric
@attribute 4686 numeric
@attribute 9818 numeric
@attribute 96764 numeric
@attribute 57122 numeric
@attribute 23165 numeric
@attribute 7175 numeric
@attribute 9688 numeric
@attribute 10762 numeric
@attribute 79760 numeric
@attribute 50628 numeric
@attribute 6637 numeric
@attribute 6635 numeric
@attribute 79023 numeric
@attribute 6636 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 9883 numeric
@attribute 8487 numeric
@attribute 51808 numeric
@attribute 348995 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 6628 numeric
@attribute 79833 numeric
@attribute 10419 numeric
@attribute 11218 numeric
@attribute 8086 numeric
@attribute 5903 numeric
@attribute 10073 numeric
@attribute 22916 numeric
@attribute 129401 numeric
@attribute 6632 numeric
@attribute 81929 numeric
@attribute 1207 numeric
@attribute Class {Control,BRCACancer}

@data
B01,1.07,1.2035,1.2409,0.7782,0.5849,1.6252,1.5386,1.6578,1.0683,0.7734,1.4499,1.1208,1.2008,1.7065,1.2455,1.1794,0.9631,1.507,1.7241,0.7335,0.946,0.1271,0.4521,1.0878,0.7022,0.8316,0.751,0.656,1.3379,0.8166,0.2016,0.4701,1.3692,0.8631,1.5582,1.5309,0.5796,0.8106,1.1737,0.9419,2.2311,0.5267,1.0742,0.5866,0.7465,1.1616,1.1267,Control
B02,1.2532,1.4147,1.2743,0.857,0.6943,1.6636,1.58,1.8146,1.012,0.9453,1.455,1.0984,1.4749,1.6553,1.2459,1.2702,1.059,1.6402,1.7654,0.8741,0.961,0.4562,0.5279,1.06,0.7028,0.8063,0.7744,0.8128,1.7989,0.7485,0.1354,0.7009,1.6739,0.99,1.6175,1.814,0.5539,1.0206,1.0944,1.0375,2.3767,0.5617,1.238,0.4893,0.6915,1.2628,1.1446,Control
B03,1.1913,1.33,1.2511,0.8573,0.6548,1.5802,1.5835,1.5845,0.9968,0.8268,1.5297,1.0969,1.3813,1.6575,1.2477,1.1496,0.9747,1.5983,1.7184,0.7972,1.0293,0.255,0.5199,0.9543,0.6036,0.7832,0.7395,0.7758,1.6214,0.6858,0.2151,0.5603,1.5439,0.8939,1.5738,1.7092,0.5263,0.9109,1.0841,0.9373,2.3678,0.4952,1.1642,0.4816,0.6691,1.1939,1.178,BRCACancer
B04,0.9669,1.1633,1.0018,0.7244,0.5187,1.2153,1.4658,1.4127,0.883,0.6212,1.6493,1.2179,1.5005,1.4549,1.2537,1.1636,0.7512,1.384,1.6867,0.7335,0.9106,0.4398,0.3588,0.6005,0.3255,0.5953,0.26,0.6346,1.135,1.0838,0.1044,0.2597,1.1715,0.6307,1.3919,1.0242,0.313,0.4974,0.7812,0.6853,2.2081,0.36,0.9463,0.6251,0.4129,0.9446,1.0751,BRCACancer
B05,0.8706,1.1661,0.9274,0.6349,0.4612,1.3746,1.4299,1.3824,0.8342,0.5321,1.2835,1.0617,1.3036,1.4554,1.0241,0.8636,0.8207,1.3072,1.4197,0.7584,0.9208,0.1141,0.4552,0.6604,0.2607,0.7527,0.6206,1.0603,1.4839,0.693,0.0056,0.2743,0.9233,0.7088,1.2821,1.6957,0.284,0.6849,0.7789,0.6794,2.1497,0.3076,0.8237,0.3041,0.4068,1.0483,0.9766,BRCACancer
B06,0.8442,0.8809,0.9107,0.6564,0.4085,1.1192,1.1077,1.3597,0.6617,0.5147,1.2145,0.8635,0.8866,1.3102,0.9868,0.9139,0.6985,1.1955,1.4121,0.6321,0.7725,-0.0141,0.1176,0.4222,0.4035,0.5858,0.2478,0.2118,1.1646,0.7661,-0.0876,0.2908,1.152,0.5912,1.0591,1.0496,0.4758,0.515,0.8341,0.7022,2.0017,0.2405,0.8716,0.3476,0.2809,0.6882,0.751,BRCACancer
B07,1.2255,1.3983,1.3192,0.8859,0.7738,1.7059,1.6716,1.8604,1.0871,1.0409,1.6244,1.1718,1.5526,1.7108,1.4205,1.3691,1.0969,1.6662,1.9498,0.8444,1.1157,0.4986,0.4719,0.8249,0.5154,0.8949,0.5922,0.731,1.6059,0.8806,0.2113,0.6694,1.7645,0.8909,1.6903,1.5828,0.5188,0.8404,1.1863,1.0402,2.4848,0.5193,1.2636,0.5807,0.6756,1.1406,1.1394,BRCACancer
B08,0.8896,1.2876,1.2957,0.7723,0.597,1.5087,1.5115,1.3255,0.6858,0.7543,1.3052,1.0064,1.1448,1.5983,1.3192,1.1571,1.0573,1.3571,1.3796,0.7746,0.9078,0.5118,0.5191,0.4696,0.3392,0.7987,0.5966,0.7777,1.8623,0.5542,0.2229,0.6627,1.3184,0.8963,1.3523,1.5221,0.526,1.0643,0.9222,0.9529,2.1407,0.5485,0.9532,0.4331,0.5469,1.2643,1.0382,Control
B09,0.7476,1.0049,0.9911,0.5928,0.3427,1.2372,1.2768,1.0912,0.7978,0.3937,1.4929,1.2024,1.2175,1.5389,1.191,0.8211,0.6225,1.0691,1.5335,0.7274,0.8229,0.2655,0.355,0.6418,0.3577,0.5029,0.4292,0.5278,0.9544,0.785,0.0159,0.2328,0.8519,0.5997,1.0315,1.2878,0.2449,0.3085,0.6152,0.5651,1.8475,0.2418,0.7782,0.5427,0.4325,0.9904,1.0593,Control
B10,0.909,0.9778,1.0058,0.5485,0.445,1.2817,1.2331,1.1357,0.6714,0.4698,1.4679,1.0223,1.2188,1.392,1.1207,0.9185,0.6568,1.2962,1.5898,0.5588,0.7435,0.1435,0.297,0.3642,0.1684,0.4651,0.3851,0.5686,1.3659,0.824,0.1388,0.4001,0.9785,0.6387,1.2584,1.0396,0.3966,0.4565,0.7566,0.519,2.2728,0.2797,0.8841,0.4299,0.3406,0.9379,0.8866,Control
B11,1.0011,1.2224,1.0086,0.853,0.6291,1.4328,1.4932,1.1942,0.7469,0.4665,1.3633,1.0813,1.213,1.3856,1.0991,0.9616,0.9472,1.2535,1.5531,0.7724,0.6408,0.2317,0.3666,0.4101,0.4828,0.8412,0.7217,1.2699,1.4867,0.7286,0.1763,0.4194,0.8844,0.7714,1.3339,1.5749,0.3543,0.8454,0.9182,0.7744,2.3438,0.3882,0.8928,0.4953,0.4184,1.095,0.8693,Control
B12,0.5642,0.7028,0.6895,0.5126,0.2429,0.9721,0.9855,1.0749,0.5057,0.2518,1.2339,0.9675,1.1512,1.1255,0.9321,0.574,0.3379,0.8909,1.2454,0.421,0.797,0.0656,0.0678,0.2256,0.1894,0.1629,0.2187,0.1743,0.7694,0.7603,-0.0043,0.0505,0.7739,0.3058,0.6816,0.6544,0.2294,0.2286,0.4125,0.3612,1.5299,0.1451,0.5491,0.2647,0.0491,0.7278,0.7567,Control
C01,1.0112,1.3206,1.2091,0.7853,0.6872,1.4342,1.628,1.3873,0.7948,0.7137,1.4104,1.2218,1.4835,1.6088,1.3949,1.1503,0.8876,1.3441,1.593,0.8315,1.0298,0.4503,0.496,0.5833,0.3076,0.7902,0.4165,0.6497,1.528,0.7886,0.0648,0.5417,1.3116,0.8812,1.3319,1.3624,0.5137,0.9242,0.9697,1.0343,2.0799,0.5715,0.8854,0.4498,0.5086,1.2151,1.1211,BRCACancer
C02,1.0788,1.3558,1.1774,0.6721,0.755,1.4731,1.5399,1.4547,0.7792,0.726,1.422,1.0497,1.4517,1.3942,1.0992,1.2466,0.8502,1.4597,1.6669,0.7229,0.9047,0.3434,0.441,0.4584,0.2807,0.6909,0.392,0.7452,1.675,0.6567,0.0995,0.7726,1.3978,0.8127,1.528,1.3347,0.594,0.8725,1.064,0.9673,2.2137,0.4693,1.1277,0.5095,0.4184,1.2417,0.9511,BRCACancer
C03,1.1437,1.5227,1.2396,0.9575,0.7433,1.4752,1.6396,1.737,0.9167,0.6477,1.527,1.1792,1.7059,1.6451,1.3376,1.2696,0.915,1.5213,1.773,0.7952,1.0365,0.6724,0.5973,0.5367,0.289,0.8075,0.5717,0.7017,1.5581,0.7771,0.2081,0.7572,1.3178,0.9071,1.5042,1.3932,0.5287,0.9521,1.0412,1.1564,2.2484,0.5194,1.0708,0.5169,0.4978,1.1128,1.0048,BRCACancer
C04,0.536,0.8993,0.7383,0.4422,0.2565,1.0658,1.1736,0.8331,0.4391,0.2046,0.8565,0.7815,0.9066,1.0162,0.817,0.7556,0.4427,0.7577,0.9825,0.491,0.7504,0.2038,0.2831,0.2727,-0.0508,0.376,-0.0332,0.6913,1.512,0.2766,0.0534,0.1386,0.5325,0.5431,0.7006,1.0477,0.1332,0.5848,0.4963,0.6272,1.3057,0.2517,0.5851,0.2347,0.2585,0.8211,0.7718,Control
C05,0.6771,0.9081,0.7636,0.4294,0.4504,0.8608,1.2272,1.0408,0.4889,0.3151,1.001,0.7474,1.1183,0.9869,0.8615,0.8448,0.4563,0.9758,1.1724,0.4938,0.5879,0.1746,0.2853,0.3378,0.2239,0.4834,0.2629,0.6058,1.4824,0.2892,0.0924,0.2977,0.6612,0.5358,0.9682,0.8605,0.3804,0.621,0.5976,0.5311,1.6143,0.2574,0.6392,0.2472,0.2056,0.8026,0.6126,BRCACancer
C06,0.2081,0.1649,0.2106,0.2415,0.048,0.4415,0.3058,0.2408,0.0744,-0.1015,0.3503,0.3175,0.3021,0.515,0.1386,0.1888,0.0394,0.2002,0.2153,0.1107,0.4785,0.0166,0.2051,0.2038,0.1172,-0.1168,0.014,0.2915,0.2994,0.2674,-0.1058,-0.237,0.0663,0.1744,0.136,0.5417,0.075,0.1081,0.2215,0.1147,0.5151,-0.0302,0.3007,0.0519,-0.3287,0.2205,0.2915,Control
C07,0.8472,1.0844,0.9006,0.4754,0.5534,1.0924,1.413,1.0618,0.5805,0.3858,1.2358,0.8219,1.2061,1.1278,0.9199,1.002,0.5969,1.281,1.3992,0.5157,0.6824,0.2216,0.2753,0.3695,0.139,0.4256,0.3614,0.6837,1.5555,0.4079,0.1333,0.322,0.8758,0.5979,1.1983,0.979,0.4342,0.6564,0.7138,0.6118,2.1302,0.3256,0.7172,0.4075,0.2193,0.9385,0.6516,Control
C08,1.0242,1.3392,1.2587,0.5666,0.6837,1.476,1.5684,1.2538,0.681,0.4772,1.3568,1.056,1.2951,1.4881,1.0567,1.1406,0.9321,1.3635,1.6095,0.688,0.7139,0.2591,0.4494,0.3601,0.1911,0.8118,0.5371,0.8262,1.6815,0.4822,0.0839,0.5297,1.2038,0.8018,1.455,1.3345,0.5271,0.9201,0.8638,0.9007,2.1442,0.4306,0.9445,0.5076,0.6068,1.1834,0.8372,Control
C09,0.8291,1.0861,0.9028,0.488,0.5139,1.1089,1.2857,1.24,0.5972,0.3678,1.328,0.8355,1.2499,1.048,0.8107,0.9983,0.5878,1.1929,1.3596,0.5003,0.7461,0.1984,0.4427,0.3638,0.1817,0.534,0.3328,0.5956,1.5366,0.4991,0.0283,0.4552,0.9405,0.6228,1.2969,1.1133,0.5595,0.5971,0.8368,0.6648,2.0462,0.3323,0.8603,0.2246,0.286,0.8561,0.7044,Control
C10,0.9009,0.9859,0.8592,0.4753,0.6179,1.1573,1.2385,1.2307,0.631,0.4557,1.3347,0.7728,1.3302,1.02,0.8147,0.9154,0.5371,1.2565,1.4837,0.5136,0.6238,0.241,0.4092,0.3381,0.198,0.4248,0.3469,0.6858,1.594,0.392,0.0884,0.6446,1.0639,0.5841,1.3245,1.0197,0.5792,0.7118,0.8783,0.5958,2.1132,0.3361,1.0038,0.4262,0.1472,0.8522,0.75,BRCACancer
C11,0.9321,1.3394,1.11,0.6886,0.5696,1.4048,1.5395,1.3128,0.6484,0.4871,1.351,1.085,1.3756,1.4529,1.0634,1.0143,0.8463,1.2934,1.4838,0.7217,0.8565,0.3861,0.6056,0.365,0.2432,0.6893,0.524,0.8249,1.5687,0.649,0.1888,0.4739,1.0224,0.9006,1.2183,1.3331,0.4702,0.7481,0.8707,0.9142,1.9498,0.4686,0.9104,0.4117,0.5428,1.2054,1.0497,Control
C12,0.6051,0.7568,0.6488,0.4004,0.2947,1.1241,0.996,0.8303,0.4505,0.17,0.9278,0.6944,0.9398,0.9565,0.6958,0.6033,0.3814,0.7573,0.9501,0.3809,0.4687,0.1527,0.1729,0.2282,0.0772,0.3853,0.0537,0.6829,1.4779,0.4404,-0.0246,0.2596,0.3896,0.5367,0.6871,0.8839,0.1994,0.4908,0.5547,0.5507,1.3687,0.1848,0.6321,0.1749,0.2137,0.7592,0.6175,BRCACancer
D01,0.7663,1.036,1.0288,0.8135,0.3129,1.2485,1.3695,1.2986,0.6619,0.5442,1.4366,1.2178,1.3976,1.6165,1.3138,0.887,0.7127,1.1098,1.4997,0.7352,1.0016,0.3382,0.2349,0.3157,0.2948,0.5537,0.216,0.4798,1.175,0.7882,0.0062,0.2056,0.9812,0.6327,1.0044,0.9082,0.2778,0.3962,0.519,0.8401,1.8023,0.2397,0.8104,0.5224,0.2472,0.913,1.1028,BRCACancer
D02,0.7516,1.0888,1.0073,0.4722,0.4482,1.463,1.313,1.1964,0.6079,0.3575,1.3884,0.9429,1.2433,1.2343,0.9227,0.8479,0.638,1.1515,1.3758,0.6214,0.6025,0.2063,0.3189,0.3242,0.2708,0.5451,0.4872,0.6366,1.6671,0.489,0.0641,0.4256,0.8644,0.6837,1.2149,1.1013,0.4722,0.706,0.7783,0.7425,1.984,0.2842,0.7373,0.3049,0.2027,1.0279,0.6837,BRCACancer
D03,0.7378,1.0509,0.8188,0.4881,0.2492,1.2466,1.2994,0.9906,0.5019,0.3014,1.2326,0.8937,1.2662,1.0893,0.8121,0.8088,0.5266,1.0628,1.1872,0.5133,0.6795,0.2445,0.3696,0.3317,0.128,0.439,0.3196,0.4774,1.3991,0.4317,-0.0387,0.2097,0.8547,0.5667,1.0442,1.1006,0.2694,0.6799,0.5058,0.596,1.7247,0.2603,0.6653,0.2752,0.1932,0.8803,0.6449,BRCACancer
D04,0.8192,1.1695,1.0186,0.5739,0.4438,1.1476,1.4486,1.1162,0.5878,0.3374,1.2984,0.9762,1.2667,1.382,1.1383,0.9024,0.6503,1.1683,1.2431,0.6372,0.7521,0.245,0.5223,0.4418,0.1864,0.5414,0.4055,0.5628,1.4822,0.5993,0.0678,0.5053,1.0067,0.7656,1.1117,1.2062,0.5491,0.6491,0.7043,0.8123,1.8492,0.3139,0.8258,0.4181,0.3652,1.1099,0.8002,BRCACancer
D05,0.9163,1.1219,0.853,0.5963,0.498,1.1266,1.3519,1.285,0.5925,0.4475,1.3056,0.8658,1.2692,1.2705,1.0213,0.9125,0.5546,1.2215,1.2678,0.6931,0.7187,0.2536,0.3179,0.3648,0.0361,0.4514,0.257,0.5963,1.5853,0.5228,0.0623,0.318,1.109,0.6612,1.1781,1.0477,0.4431,0.6752,0.7216,0.8265,1.9631,0.2967,0.8523,0.2506,0.2581,0.9439,0.7421,BRCACancer
D06,1.0337,1.3446,1.1604,0.8057,0.6682,1.4972,1.5562,1.4255,0.7052,0.6097,1.5347,1.07,1.4327,1.5226,1.1643,1.1616,0.9059,1.4201,1.5683,0.7451,0.8074,0.4669,0.4908,0.4486,0.1882,0.7071,0.5516,0.6785,1.6023,0.6281,0.1951,0.5828,1.2205,0.8465,1.4303,1.2419,0.5641,0.8585,0.9431,1.0559,2.0942,0.458,0.97,0.4104,0.5352,1.1792,0.9056,BRCACancer
D07,0.9264,1.2636,1.0616,0.6771,0.6103,1.2709,1.5055,1.2178,0.6844,0.5112,1.391,0.9764,1.3416,1.3142,1.0325,0.9768,0.7433,1.2877,1.4384,0.6509,0.7554,0.3351,0.4571,0.3085,0.0879,0.5158,0.369,0.7071,1.595,0.4504,0.145,0.6004,1.1528,0.7375,1.2878,1.1922,0.4765,0.8027,0.8909,0.8474,2.067,0.3957,0.9104,0.3008,0.2257,1.109,0.8251,Control
D08,0.6483,0.8846,0.8139,0.4675,0.3367,1.092,1.1607,0.9551,0.4987,0.2545,1.0551,0.7319,1.1128,1.0578,0.826,0.6517,0.5641,0.9437,1.0317,0.4554,0.6216,0.2344,0.2759,0.3467,0.2132,0.3469,0.2413,0.5849,1.3795,0.4908,0.0165,0.1931,0.792,0.602,0.8971,0.9367,0.2869,0.5977,0.7096,0.6281,1.5129,0.2449,0.6116,0.1584,0.188,0.8926,0.5655,Control
D09,0.8991,1.2142,1.0151,0.5981,0.6374,1.3406,1.414,1.2936,0.5935,0.4786,1.2725,0.928,1.3082,1.3764,1.0287,1.0391,0.7084,1.2433,1.5047,0.6572,0.7021,0.257,0.4275,0.3995,0.1932,0.6239,0.4314,0.6989,1.4963,0.4981,0.0794,0.4325,0.9972,0.7661,1.2455,1.1961,0.544,0.8265,0.8648,0.9163,2.1169,0.4316,0.9023,0.315,0.2878,1.0761,0.8342,Control
D10,0.8009,1.1009,0.917,0.6633,0.4283,1.4559,1.4299,0.9253,0.5184,0.3133,1.2106,0.9349,1.0869,1.3783,0.9894,0.805,0.851,1.1214,1.2736,0.6817,0.6762,0.0897,0.3194,0.2418,0.2804,0.8959,0.687,1.3269,1.6582,0.3743,-0.0032,0.3542,0.7747,0.7543,1.031,1.4228,0.422,0.8271,0.6779,0.6768,2.0685,0.3776,0.7368,0.3174,0.4117,1.0275,0.7616,Control
D11,0.2503,0.5072,0.3958,0.2577,0.2138,0.6726,0.6748,0.5374,0.2535,-0.058,0.7076,0.5579,0.5796,0.7924,0.4344,0.4517,0.261,0.4809,0.662,0.2504,0.559,0.101,0.2797,-0.0332,0.0098,0.1209,-0.0941,0.3279,1.0358,0.3397,-0.112,0.0271,0.3035,0.4,0.4169,0.6389,0.324,0.2215,0.3207,0.3275,1.0719,0.0617,0.4473,0.0362,0.1301,0.6047,0.547,Control
D12,0.5721,0.9174,0.8586,0.4604,0.3144,1.1817,1.2366,0.8026,0.3573,0.1909,1.0096,0.7902,0.938,1.1066,0.7744,0.5652,0.5887,0.7787,1.0139,0.5712,0.6701,0.0771,0.3916,0.2511,0.2064,0.4609,0.5065,0.5423,1.5642,0.2053,0.0344,0.2608,0.4961,0.7006,0.7344,0.9535,0.401,0.5964,0.4961,0.6618,1.6066,0.3076,0.6155,0.182,0.3374,0.9593,0.743,Control
E01,0.7115,1.0413,0.7394,0.4846,0.3965,1.1476,1.268,1.0515,0.6103,0.3003,1.1446,0.7793,1.2451,1.0128,0.7682,0.8119,0.4794,1.0897,1.2462,0.5646,0.7361,0.1107,0.227,0.3168,0.1915,0.4876,0.424,0.6489,1.6415,0.2312,0.1073,0.3518,0.6956,0.6061,1.0267,1.2162,0.3733,0.5678,0.5777,0.681,1.7968,0.2581,0.6978,0.1773,0.2845,0.7671,0.6393,BRCACancer
E02,1.1362,1.3125,1.1021,0.5155,0.8036,1.5394,1.4507,1.3719,0.8152,0.5531,1.5119,1.0021,1.4571,1.2735,0.999,1.3084,0.783,1.5279,1.7219,0.6824,0.6329,0.3442,0.5077,0.4913,0.3435,0.566,0.4126,0.7107,1.6276,0.6133,0.0971,0.8688,1.3389,0.8179,1.6555,1.1986,0.6364,0.7159,0.9571,0.8682,2.4387,0.405,1.0238,0.4982,0.4509,1.2127,0.8727,Control
E03,0.8883,1.3021,1.0712,0.6023,0.5523,1.5432,1.5993,1.1969,0.6598,0.4089,1.294,0.9929,1.2977,1.3593,1.0601,0.9739,0.7494,1.2732,1.3614,0.7291,0.6535,0.2826,0.4779,0.333,0.1389,0.77,0.5139,0.9609,1.7152,0.4182,0.1348,0.2962,0.9669,0.8123,1.2315,1.272,0.42,0.9026,0.7412,0.896,2.062,0.4119,0.883,0.3635,0.3799,1.2138,0.8793,Control
E04,1.0505,1.3947,1.1915,0.6944,0.6687,1.5876,1.5332,1.5249,0.7096,0.625,1.5227,1.1047,1.5318,1.397,1.1716,1.1379,0.8637,1.4217,1.6938,0.6322,0.8716,0.3805,0.5704,0.4127,0.1943,0.6698,0.673,0.951,1.5523,0.6427,0.1197,0.5411,1.3258,0.8649,1.3622,1.3536,0.4268,0.8098,0.9835,0.9191,2.0402,0.4751,1.0894,0.4894,0.3821,1.1794,1.0618,Control
E05,1.0836,1.1137,1.0721,0.5021,0.6215,1.4296,1.3636,1.3504,0.6944,0.4641,1.4713,0.8986,1.3287,1.3164,0.8683,1.0843,0.6734,1.4088,1.7082,0.5161,0.6422,0.1226,0.4681,0.2431,0.1564,0.5791,0.4029,0.6475,1.3566,0.6186,0.0799,0.5224,1.0214,0.6816,1.4693,0.9819,0.5559,0.5783,0.934,0.7835,2.4077,0.2928,0.9683,0.4761,0.3778,1.0911,0.7408,Control
