@relation data

@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 1147 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2122 numeric
@attribute 23533 numeric
@attribute 23624 numeric
@attribute 25 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 399694 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4193 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4893 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53358 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 613 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 861 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCA}

@data
5.4786784915,11.20375193,9.62214845,8.836754421,10.1640382545,5.712608247,8.670710349,9.79179927967,11.37712933,9.177038476,6.200043289,6.357820835,7.227811157,9.342830898,9.592833039,5.479142629,9.200684774,5.758230711,7.817609069,7.96986133433,6.644868335,9.153599552,12.2076581,10.81229788,8.198599078,7.53597724,10.54691402,6.7499434665,6.955013775,10.87489706,10.75143132,5.125223824,10.829470512,12.2590489,13.43573605,8.359597076,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.859479655,8.06297051567,11.573459625,9.736317839,11.94944384,8.04104994467,11.67803681,10.23292486,6.142419181,13.46367638,8.687254178,8.478052396,7.69392134225,8.62624266567,6.507481989,7.055014278,6.461320332,11.89929188,9.998485053,6.147057976,5.609704182,10.31728008,6.183690582,10.3983485903,8.06060289,6.759359347,10.6073352,7.28220847533,7.2106038955,10.60898964,6.82248654833,BRCA
5.7708818765,10.68360899,9.837833335,9.0515115425,10.0441681905,5.99415791867,8.807082076,10.508302728,11.8968755,9.44750814967,6.813925001,5.853877943,7.045216672,10.01526211,9.66262953467,6.97372929,11.07032913,6.146498034,6.675714064,8.146903819,6.02245582833,9.5256586835,12.30454677,10.75450781,7.4409667175,7.4402145165,10.41792663,6.5565791765,7.765171913,10.17969799,11.09442761,5.5617899825,11.023407075,12.38541089,14.39776555,8.700336649,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,5.639963781,8.197304519,11.32136754,9.990983614,11.38105635,7.56627437633,11.69692854,10.11618835,9.062316786,12.99332148,8.875473781,9.3012466535,7.10276194725,8.601359139,8.512524314,7.958945778,6.276408844,11.36056745,9.562147541,5.382071697,7.247787805,9.979768545,6.995289824,10.9433576167,9.069960645,6.988744679,10.68519142,7.44810662333,7.629598074,10.7377039,6.71701885,Control
5.8854976,10.23700709,9.342986415,9.93093261,9.813364775,5.68078141,9.155780297,10.776914439,11.78748237,9.439095197,6.674475652,5.687208569,7.30193311,9.817175993,9.935713008,7.400262798,11.50429776,5.937527571,6.69933343,8.347170397,6.0986811,9.597360232,12.29242381,10.41875948,7.6537280945,7.3412959795,10.64948099,7.0758260015,6.476467256,10.27293332,10.65306923,5.7278366545,11.5313713,12.24889125,14.10537413,8.782311189,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,5.962092758,8.151507585,11.488573795,10.29596436,11.33166731,7.59129591867,11.86292605,10.13087976,8.997758931,13.31043176,8.978067698,9.2475715835,7.04497527125,8.523978557,8.640083234,8.326250965,6.674054967,11.68668229,10.15541314,5.502084908,7.420152085,9.655880007,6.460910954,10.957163474,8.376018051,7.010810952,10.55664043,7.17456095067,7.831098703,10.76412956,7.35623148567,Control
5.6707063705,10.96383915,9.335714771,9.024549301,8.716991196,5.986607541,9.260861404,10.0785233767,11.92436912,9.37656151,6.2704231965,6.099827094,7.237642883,9.061938927,10.2127518167,6.998819226,10.24606989,6.646238725,8.175850315,7.81011906767,6.334076616,9.06038523,13.00770101,9.618973255,8.1909422715,7.5914915015,10.56653005,6.6476128175,7.472835254,10.40859541,10.79459886,5.53215868525,9.689899517,12.29388695,14.13459319,8.647099619,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,5.7012796,8.08129530567,11.695521545,10.01433476,11.29445435,7.66188804867,11.0249286,10.76657469,9.187897079,13.18898907,9.226388785,10.160659071,6.95072196525,9.16094315833,7.7584583,7.997872605,6.855868653,11.50045491,10.12611757,5.115003321,7.131628387,10.35287964,6.352798794,10.7426136877,8.641980482,6.396738021,10.78787423,7.837688912,7.6569001255,10.56122138,6.493061584,BRCA
5.6644220515,10.80365511,10.89385156,8.423284332,8.4863279555,6.04954423267,9.241179451,10.273357482,12.10871075,9.66988220033,6.4096315335,5.927310565,8.462748793,9.928363336,10.3303371883,6.457877938,10.49423086,6.131451225,7.819127079,8.02105507033,6.36041764567,9.5800955565,12.8865864,10.22292804,7.2806843915,7.946295334,10.45621094,7.0204037355,7.983451294,10.55937736,10.92510768,5.59239170375,10.043318064,12.41257918,13.98232431,8.81729638,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,5.964982644,7.95451796533,11.206231375,9.712540381,11.28106518,7.66703628367,11.92126273,10.37973064,9.308988054,14.23655206,8.761435816,8.9891806855,6.8465411235,8.789516499,7.8511886,8.051101686,6.771559209,11.31253714,10.35359929,4.924350826,7.112546695,11.69149721,6.43304759,10.852317469,7.522171761,6.924132926,10.64411791,7.48259928467,7.4253885415,10.46686188,6.741869189,BRCA
5.4935537865,11.19882886,9.82934264,8.254945825,8.9933055285,5.98239616367,9.022833232,9.657730528,12.16730219,9.035936206,6.500884954,6.0664182,8.146264608,8.857670911,10.0295226957,6.272541727,9.411500991,6.30204996,8.117164017,7.80823708267,6.07268852967,9.0393998015,12.99983714,9.81654816,8.539009948,7.791459439,10.37355608,7.1398498025,8.37333405,10.55420777,10.7377039,5.290656016,9.7187563365,12.40655986,13.70909946,8.541833388,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,6.354474751,8.00665617633,11.49634678,9.812386363,11.36168902,8.02569258867,10.85319669,10.55366796,8.652093075,13.61588998,8.629266563,9.423520902,6.36958253925,8.419142242,7.192690117,7.815353072,6.67359573,11.50810934,9.873298423,5.605710071,6.735729052,10.24482795,6.665126693,10.211321263,8.151525421,6.641730707,10.70804518,7.288957295,7.3873031035,10.73333763,6.61144527767,BRCA
5.65532370625,10.83893427,9.506506502,9.9223698205,8.896381156,5.58848003267,9.175650046,10.1347274673,12.06924173,9.01508774233,6.360987341,6.240701309,7.325532861,8.667928594,10.1231177773,7.39763426,9.742208842,6.244797292,7.919907807,7.965899745,6.65884761167,8.9731778835,13.28052217,9.2623422,8.146852134,7.9501379685,10.29305807,6.9933104255,6.893426301,10.66841992,10.63715491,5.601343453,9.654362623,12.32574401,13.58466312,8.366847964,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,6.161591078,7.86577453733,11.796022585,9.916141133,11.42163372,7.95110622133,10.89823124,10.73881029,8.567082519,13.2267238,9.515749664,10.2211742005,7.09904829625,8.58330978467,7.688986551,7.672568764,6.936287895,11.37712933,10.15087731,5.66449084,7.229566594,10.86671119,6.174232248,9.906558606,8.650083401,6.351827612,10.68956587,7.34516316567,7.3616846765,10.19073248,6.62729580867,BRCA
5.5028216445,11.23443143,10.33792321,8.2659789275,8.753016755,6.30118840567,9.44260202,9.80282410467,11.92126273,9.18050363167,6.1558860595,6.12918576,8.1655868,9.626777286,10.182290716,6.554209422,9.321038041,5.921609641,8.127196202,8.04487116667,6.11670727667,8.9213733295,12.86051578,9.794773703,8.041917075,7.5558305855,10.26043183,6.9654454415,8.685117683,10.44034522,10.67427198,5.51402988,10.1255478285,12.39966386,13.75810714,8.850844048,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,6.434174186,8.01917131267,11.46459896,10.0322459,11.31587145,7.89435356167,11.4871292,10.51457134,8.774162024,14.16199356,8.496794995,9.52090632,6.81036109175,8.49027171233,7.192172276,7.588473151,6.811538864,12.16093036,10.23716846,5.37574431,6.535085305,10.95634187,6.817882628,10.012841776,8.873068105,6.63862099,10.59472841,7.64457345033,7.483879687,10.18895384,6.72433105267,BRCA
5.267785966,11.16747477,9.901093579,8.414155895,9.089847459,5.94716203467,8.973504462,9.86475183033,11.51973221,9.95826945533,6.3120253845,6.065072081,7.252739043,8.975526388,10.3257906717,7.681310676,9.223193928,6.431794783,8.17306636,7.81628218733,6.82720474267,9.111304808,12.95454627,9.832961643,7.888636145,7.8335949455,9.881695635,6.6035671485,8.022258393,10.53098201,10.66574031,5.597352566,9.668764921,12.00382718,12.88068749,8.687831539,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,5.997072898,7.890844983,11.5411915,9.833428205,11.57272404,8.071594068,10.89528011,10.54450111,8.989423683,14.14434519,9.61434228,10.1528186875,7.1247906185,8.95843216133,7.574595656,7.816841466,6.9630149,11.77876926,10.29197677,5.19062597,6.862206886,10.24378721,6.449607283,10.0676639323,9.477151683,6.452698896,10.6432567,7.64033033967,7.1213821535,9.88409843,6.80359998333,BRCA
5.47877633725,10.8875331,9.391867114,8.570169323,8.921795507,6.439666078,8.965922146,8.419348991,11.86526555,8.59544088967,7.163336457,5.901899413,9.009885376,7.570673773,10.2867156497,5.687628504,10.44129753,6.345277161,7.818200484,7.69239896833,6.59408105933,10.2970447,12.5801856,6.718605223,8.85628218,7.9784806655,11.76503338,7.564460333,6.58304938,10.55871514,10.11653277,5.2990189695,8.9745205145,12.05629403,10.54750216,8.961436038,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,5.167730486,8.742530249,12.52079595,9.724718956,11.3119244,8.530428344,7.418614,5.97155002,9.119292054,13.03513077,9.315772892,7.5182568945,6.87914917925,8.67313689733,8.480033951,8.635646596,5.771893004,11.62476132,10.5038757,5.716038325,6.989880165,10.70345182,6.861555705,9.30348832867,7.632470217,6.352798794,10.36475876,6.777459196,7.328773567,8.727649179,7.09034416533,BRCA
