@relation data

@attribute id string
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10197 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5705 numeric
@attribute 5690 numeric
@attribute 5702 numeric
@attribute 5693 numeric
@attribute 5692 numeric
@attribute 5700 numeric
@attribute 5695 numeric
@attribute 7314 numeric
@attribute 5701 numeric
@attribute 5694 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 8454 numeric
@attribute 8312 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 1452 numeric
@attribute 2932 numeric
@attribute 8945 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 6500 numeric
@attribute 1499 numeric
@attribute 5716 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 324 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 5525 numeric
@attribute 5528 numeric
@attribute 5527 numeric
@attribute 5526 numeric
@attribute Class {Control,BRCACancer}

@data
D08,0.3843,1.0984,0.8082,2.0337,0.4964,0.5187,0.7521,1.4781,0.7666,0.7716,0.5191,0.6947,0.7882,0.6943,0.7425,0.179,0.8112,0.4158,1.5944,0.4095,0.5029,0.5278,0.5135,1.1611,1.5345,0.2492,0.825,1.0257,0.654,0.2815,0.9641,0.7826,0.623,0.9267,0.3214,0.1901,0.2313,0.7421,1.1138,1.0304,0.1149,0.6863,1.5557,0.7774,0.455,1.2686,1.0883,0.4985,0.7945,1.1634,0.3037,0.399,0.6881,0.4314,1.0969,0.8431,0.672,0.5749,Control
D09,0.505,1.2904,1.0027,2.0387,0.6553,0.7751,0.8695,1.6942,0.9174,0.9858,0.5137,0.9689,1.075,0.8234,0.7391,0.2231,1.0855,0.6537,1.7556,0.2681,0.6244,0.4986,0.749,1.4886,1.849,0.3648,0.9262,1.4897,0.7749,0.2661,1.1899,0.981,0.764,1.1222,0.3942,0.2955,0.3725,0.9201,1.3737,1.1062,0.2781,0.8016,1.7265,0.9696,0.5728,1.4305,1.3326,0.6614,0.9095,1.2117,0.3276,0.4564,0.808,0.4473,1.1872,1.0576,0.8838,0.6774,Control
D10,0.4561,1.1775,0.9836,2.1225,0.7973,1.0505,0.9948,1.7569,0.8487,0.998,0.5315,0.8661,1.1733,0.988,0.9099,0.1956,1.4068,0.8541,1.7505,0.2274,0.6981,0.4889,0.5283,1.8074,1.9127,0.3599,1.0366,1.2695,0.6777,0.2321,1.0814,0.9403,0.839,0.997,0.3646,0.2859,0.2846,1.0575,1.4171,1.3327,0.3229,0.5633,1.4728,1.0558,0.7506,1.3884,1.2069,0.6913,1.2578,1.3945,0.3371,0.446,0.9933,0.3833,1.0952,0.802,0.8796,0.522,Control
D11,0.2024,0.6201,0.3797,1.0659,0.2592,0.1248,0.5812,0.8497,0.3792,0.5167,0.2593,0.3745,0.5039,0.4974,0.549,0.1608,0.5624,0.5018,0.9189,0.2268,0.3865,0.5926,0.3237,0.6474,0.6835,0.1724,0.5625,0.5348,0.3273,0.2042,0.5811,0.4795,0.3196,0.6106,0.2333,0.1811,0.0981,0.5035,0.8105,0.9472,0.031,0.4261,1.0388,0.3892,0.2529,0.8004,0.7085,0.4136,0.3005,0.8625,0.0656,0.1576,0.5279,0.1602,0.6131,0.5075,0.5706,0.2584,Control
D12,0.4166,1.0304,0.6645,2.0154,0.6124,0.4681,0.8115,1.6707,0.7254,0.8582,0.5159,0.5905,0.8726,0.8304,0.7871,0.21,0.9422,0.4218,1.498,0.2904,0.5019,0.6319,0.3884,1.1541,1.3858,0.3169,0.7321,1.0242,0.5157,0.2704,1.0541,0.8873,0.8016,0.8165,0.3141,0.2386,0.3127,0.7468,1.2759,0.9792,0.134,0.5576,1.3738,0.7633,0.6259,1.0784,1.1189,0.579,0.8517,0.9691,0.1947,0.3188,0.9134,0.3313,0.9589,0.7591,0.6904,0.5166,Control
E01,0.4393,1.2212,0.8991,2.2296,0.4925,0.5984,0.8252,1.5177,0.8122,0.9092,0.4256,0.8857,0.8721,0.8996,0.5647,0.2544,0.9144,0.5146,1.9643,0.3042,0.5091,0.3144,0.6463,1.4941,1.7295,0.2088,0.8581,1.2534,0.7287,0.1694,1.0081,0.8289,0.4225,1.0362,0.428,0.2589,0.4229,0.713,1.2724,0.9633,0.1905,0.7108,1.6846,0.8875,0.4605,1.4561,1.1892,0.502,0.8592,1.4113,0.2572,0.442,0.8575,0.2859,0.9737,0.8002,0.9045,0.3601,BRCACancer
E02,0.566,1.4177,1.2338,1.9823,0.6764,0.8575,1.0179,1.6557,1.0859,0.9456,0.4876,1.1281,1.1043,0.7753,0.7223,0.2801,1.1208,0.728,1.9105,0.3263,0.549,0.3999,0.7802,1.6991,2.2194,0.4188,0.9082,1.4672,0.9904,0.3198,1.2504,1.0185,0.6753,1.3,0.5266,0.3544,0.3038,1.0061,1.3673,0.9975,0.3321,0.9116,1.9677,0.9912,0.6427,1.6224,1.3604,0.6953,1.0211,1.6845,0.475,0.6339,0.9169,0.3807,1.4254,1.1726,0.9504,0.5795,Control
E03,0.6023,1.3367,0.8459,2.4719,0.6661,0.7602,1.0233,2.0218,0.9229,1.0464,0.5383,0.9415,1.1985,0.8649,0.7872,0.2298,1.2188,0.5802,1.9117,0.3687,0.6673,0.3404,0.6809,2.0535,2.1193,0.4031,1.0398,1.2902,0.8511,0.3022,1.2046,0.9809,0.6877,1.0601,0.3929,0.3254,0.3478,0.9814,1.5503,1.1144,0.279,0.6571,1.6359,1.0786,0.7764,1.4463,1.4851,0.6755,1.2404,1.5246,0.3538,0.4922,1.0832,0.6074,1.1463,1.0185,0.8553,0.7213,Control
E04,0.5801,1.4616,1.1564,2.028,0.7684,0.788,0.894,1.8451,1.1692,1.1354,0.6308,0.968,1.0839,1.0614,0.9057,0.3337,1.1779,0.762,2.0662,0.3405,0.6041,0.2756,0.7265,1.5613,1.9697,0.3339,1.1909,1.5061,0.8612,0.4317,1.2928,1.0036,0.9136,1.2205,0.4422,0.3369,0.4458,1.0345,1.4322,1.2503,0.313,0.9288,1.8675,0.9628,0.6333,1.4646,1.4767,0.767,1.1796,1.6261,0.4597,0.4929,1.0323,0.6334,1.2536,1.0711,0.9663,0.8066,Control
E05,0.448,1.3232,0.9913,1.776,0.5781,0.6775,1.0575,1.4745,0.9589,0.8098,0.5,0.9555,0.8226,0.5872,0.7201,0.3005,0.9083,0.5028,1.7486,0.3612,0.4999,0.5048,0.6888,1.0493,1.6134,0.2457,0.8362,1.3664,0.8169,0.2501,1.0229,0.8815,0.5451,1.1674,0.4746,0.3129,0.3349,0.8918,1.2218,1.0016,0.1856,0.9711,1.769,0.8849,0.4943,1.4516,1.1079,0.7254,0.78,1.3189,0.5329,0.5136,0.7144,0.3832,1.2787,1.0584,0.9423,0.5386,Control
E06,0.3716,1.1706,0.9858,1.8775,0.5566,0.6793,0.8374,1.2127,0.7439,0.6585,0.561,0.8232,0.71,0.6389,0.6211,0.3524,0.7152,0.4164,1.4533,0.3704,0.5089,0.377,0.5826,0.8611,1.5298,0.2214,0.7859,1.1534,0.7677,0.1828,0.8448,0.7521,0.4872,1.1653,0.5171,0.2235,0.4164,0.8367,1.1067,0.9669,0.0333,0.7896,1.7315,0.714,0.5139,1.313,0.9275,0.5437,0.5774,1.3922,0.4347,0.3404,0.5791,0.4372,1.0201,0.6974,0.8078,0.4016,BRCACancer
E07,0.4972,1.402,0.9187,1.9147,0.5911,0.7349,0.9156,1.7004,0.9629,0.987,0.6134,0.966,0.9337,0.8697,0.8911,0.2905,1.1058,0.6338,1.9128,0.3989,0.5513,0.6369,0.6464,1.3909,1.7905,0.388,1.0392,1.4525,0.7785,0.3256,1.1747,0.8971,0.8164,1.1784,0.4318,0.29,0.3368,0.8413,1.3707,1.0338,0.1931,0.8324,1.8908,0.9157,0.5504,1.4182,1.2567,0.6637,1.0329,1.2202,0.3749,0.4362,0.92,0.5655,1.1069,1.0342,0.8877,0.6939,BRCACancer
E08,0.5776,1.4285,1.1279,2.339,0.7339,0.8307,1.0192,1.9727,0.9893,1.0275,0.6152,1.0565,1.066,0.9448,0.7829,0.2781,1.1917,0.6015,1.9643,0.4236,0.6485,0.3809,0.7656,1.7897,2.1825,0.356,1.0937,1.502,0.9201,0.3235,1.2094,1.0866,0.8618,1.271,0.4516,0.3284,0.4503,1.0057,1.4764,1.1247,0.2251,0.8982,1.909,1.0636,0.7199,1.5934,1.4257,0.7429,1.1301,1.7225,0.4402,0.5308,0.9911,0.6582,1.3193,1.0452,0.9587,0.6383,Control
E09,0.5293,1.2989,1.0393,2.0836,0.7215,0.9965,0.9903,1.7222,0.9715,1.0486,0.6998,0.943,1.1568,0.8907,0.7934,0.2388,1.317,0.8917,1.8881,0.327,0.6443,0.6214,0.5639,1.5445,2.0386,0.241,1.1076,1.4303,0.7969,0.3385,1.1557,0.9666,0.6654,1.0931,0.4532,0.314,0.2947,1.0224,1.4575,1.2998,0.2768,0.7472,1.7112,1.0484,0.8471,1.5313,1.4917,0.6883,1.3696,1.4751,0.3801,0.4964,1.1092,0.5383,1.1422,0.9853,0.9859,0.5671,BRCACancer
E10,0.5844,1.5773,1.1803,2.0693,0.9257,0.9244,1.1804,1.8122,1.0899,1.0208,0.6096,1.1659,1.0656,0.9932,0.7746,0.4228,1.2405,0.6603,1.8722,0.4523,0.7784,0.3199,0.7745,1.4688,1.995,0.445,1.0128,1.49,0.9679,0.3115,1.3426,1.0883,0.7403,1.4832,0.6302,0.4077,0.3416,1.1204,1.3728,1.1023,0.2527,1.0512,2.1254,0.9717,0.6374,1.6683,1.4198,0.8332,0.9623,1.51,0.5786,0.5825,0.8189,0.4076,1.4769,1.1359,1.1703,0.6271,BRCACancer
E11,0.4681,1.1115,0.86,1.9709,0.6108,0.6889,0.7708,1.6858,0.8751,0.8378,0.4421,0.7986,0.8429,0.8946,0.6223,0.2253,1.0666,0.5317,1.6873,0.2576,0.4939,0.3258,0.6194,1.3203,1.7198,0.3421,0.8521,1.2587,0.6674,0.2796,1.1233,0.8272,0.5585,0.9898,0.3285,0.2834,0.2709,0.8314,1.2161,0.9221,0.183,0.6952,1.6732,0.919,0.5945,1.362,1.2406,0.6399,0.7754,1.2891,0.302,0.4519,0.8198,0.2896,1.243,0.9156,0.7469,0.4912,Control
E12,0.3923,1.0505,0.7358,1.863,0.4105,0.5183,0.7031,1.3935,0.703,0.8292,0.3864,0.6866,0.8299,0.8222,0.4806,0.2154,0.9112,0.383,1.5015,0.2765,0.4584,0.2776,0.4893,1.2641,1.6216,0.3001,0.7129,1.1248,0.572,0.1829,0.9243,0.707,0.5931,0.8766,0.3275,0.2635,0.2986,0.7641,1.1473,0.9192,0.0934,0.5096,1.5573,0.8308,0.3646,1.2701,1.0699,0.4366,0.7383,1.0932,0.2544,0.3563,0.802,0.2811,0.9653,0.7129,0.6276,0.4002,BRCACancer
F01,0.7007,1.3727,1.0904,2.0375,0.8897,0.7782,1.1357,1.7897,0.9329,1.0592,0.7412,1.058,1.1404,0.9991,0.9208,0.3647,1.228,0.7672,1.8766,0.4605,0.7428,0.6828,0.7331,1.6737,1.8112,0.3678,1.0214,1.3961,0.932,0.3562,1.3527,1.1875,1.0632,1.3607,0.5279,0.4468,0.3543,1.1858,1.5647,1.2433,0.2709,0.9932,1.836,0.8862,0.6069,1.4974,1.4348,0.857,1.1082,1.4062,0.5012,0.5381,0.9336,0.6603,1.2859,1.1382,1.3012,0.6666,Control
F02,0.6125,1.6093,1.1675,2.1238,0.7579,0.9656,1.0807,1.8047,1.1128,1.0744,0.7041,1.1358,1.1961,1.0269,0.9965,0.3211,1.2532,0.8536,2.0361,0.5102,0.7146,0.5869,0.823,1.7571,2.0483,0.4467,1.1073,1.6011,1.0239,0.4153,1.3863,1.0914,1.0047,1.3639,0.4525,0.425,0.4564,1.1431,1.5056,1.2661,0.2868,0.9004,1.9958,1.019,0.691,1.5811,1.4708,0.8262,1.2627,1.535,0.5402,0.6222,0.9676,0.6177,1.3598,1.216,1.0822,0.8227,Control
F03,0.4821,1.2791,0.963,1.9781,0.6853,0.7944,0.884,1.7316,0.9653,0.9666,0.4978,0.98,1.1264,0.9048,0.8389,0.2763,1.1845,0.731,1.721,0.3204,0.5726,0.612,0.7535,1.8201,1.8964,0.3174,1.0542,1.3409,0.7851,0.2904,1.1499,0.9434,0.8336,1.1556,0.3452,0.3284,0.2727,0.9379,1.3529,1.0998,0.3041,0.6005,1.6797,1.0756,0.5643,1.4407,1.3928,0.7114,1.0336,1.4808,0.4296,0.5373,0.9488,0.4539,1.2313,1.0567,0.8184,0.7062,Control
F04,0.6313,1.3079,1.0124,2.2062,0.9685,0.7433,1.1631,1.6721,0.8112,0.9657,0.8128,0.9563,0.97,1.0289,0.9501,0.4318,1.0665,0.6994,1.6299,0.5048,0.7275,0.5249,0.7075,1.4601,1.6693,0.5609,1.0561,1.2912,0.8468,0.3908,1.2962,1.1352,0.9591,1.2488,0.5787,0.4335,0.348,0.9822,1.4797,1.2024,0.2659,0.8925,1.8962,0.9239,0.5947,1.4375,1.2844,0.8348,1.0393,1.472,0.5081,0.4852,0.8345,0.8942,1.1779,0.8319,1.4675,0.672,Control
F05,0.5729,1.4453,1.2765,2.2792,0.7807,0.8639,0.9445,1.7193,1.0445,0.9794,0.6197,1.0969,1.0915,0.9628,0.9245,0.3242,1.2624,0.6296,1.9911,0.3016,0.6529,0.627,0.7178,1.8166,2.2485,0.4571,1.0315,1.5624,0.922,0.3558,1.2351,1.0822,0.7951,1.245,0.3728,0.3458,0.3275,1.0157,1.4729,1.1569,0.1981,0.992,1.8761,0.957,0.6155,1.6039,1.3925,0.744,1.1534,1.6479,0.4143,0.5652,0.9117,0.631,1.3486,1.1034,0.9553,0.6923,Control
F06,0.4155,1.0657,0.8551,1.8927,0.4365,0.7163,0.8298,1.5928,0.7944,0.8097,0.4023,0.9493,1.0012,0.8996,0.6431,0.1798,1.1832,0.5518,1.5283,0.1212,0.5323,0.6384,0.4896,1.609,1.6364,0.2916,0.8208,1.1605,0.6492,0.2015,1.0394,0.7207,0.6817,1.0052,0.4321,0.246,0.2741,0.6702,1.2079,0.9409,0.2086,0.551,1.5715,0.9563,0.5696,1.3187,1.1695,0.5735,0.9105,1.2517,0.3687,0.4456,0.8254,0.2884,1.2134,0.9664,0.5963,0.5708,Control
F07,0.5821,1.2726,1.0911,2.0645,0.6494,0.7288,1.1168,1.5803,0.9943,0.8969,0.6443,1.0176,0.9551,0.7602,0.8092,0.3873,1.4172,0.6194,1.7603,0.3324,0.7502,0.6331,0.7331,1.3517,1.9358,0.3936,0.9602,1.3524,1.0097,0.3884,1.1958,0.9672,0.8353,1.3529,0.6334,0.5209,0.2917,0.9673,1.2494,1.0912,0.2518,1.0486,1.981,0.895,0.5504,1.4735,1.4217,0.7495,1.0316,1.3984,0.5709,0.5141,0.7977,0.5102,1.3061,1.0553,1.258,0.5802,Control
F09,0.6848,1.6353,1.2458,2.2561,0.8514,1.0625,1.19,1.98,1.2757,1.1202,0.6861,1.2374,1.2688,1.0881,1.0394,0.3219,1.4204,0.8905,2.215,0.472,0.7548,0.5879,0.8195,2.0912,2.217,0.4467,1.2294,1.7309,0.9652,0.3323,1.3889,1.1924,1.0278,1.4295,0.5011,0.4746,0.4184,1.1819,1.6479,1.26,0.3403,1.0053,2.047,1.0872,0.7636,1.7663,1.5193,0.8787,1.3213,1.5534,0.5663,0.6545,0.9551,0.6701,1.5095,1.2846,0.8932,0.8184,Control
F10,0.6674,1.6411,1.2602,2.2341,0.7559,1.0212,1.265,1.8902,1.1384,1.0975,0.6617,1.2857,1.2542,0.9576,0.9558,0.3061,1.311,0.8155,2.1558,0.4519,0.773,0.4101,0.8895,2.0831,2.3049,0.4956,1.1598,1.6795,1.1251,0.4171,1.3235,1.1236,0.8525,1.4606,0.5977,0.4574,0.3974,1.154,1.5603,1.2296,0.3738,0.9728,2.1337,1.0404,0.7544,1.7096,1.4806,0.8661,1.3259,1.7521,0.5766,0.6958,1.0513,0.8489,1.4831,1.2078,1.0636,0.763,Control
F11,0.5213,1.2347,0.9545,2.3001,0.6408,0.8538,1.0045,1.9509,1.0206,1.0335,0.5013,1.0414,1.2441,0.99,0.86,0.2413,1.1694,0.7671,1.8553,0.2842,0.6557,0.3625,0.7143,2.149,2.0638,0.4299,1.0518,1.3271,0.7629,0.352,1.3324,1.0752,0.7756,1.1423,0.3326,0.3368,0.3002,1.0192,1.5037,1.1452,0.3664,0.6558,1.6802,1.1104,0.6472,1.5058,1.384,0.7961,1.1677,1.4314,0.408,0.5356,0.9907,0.6534,1.2185,1.1082,0.8227,0.7314,Control
F12,0.6381,1.4221,1.0427,2.005,0.6697,0.8264,1.1836,1.6512,0.9394,0.8832,0.6312,1.1707,1.0288,0.9732,0.8129,0.3275,1.2238,0.7814,1.7644,0.3505,0.8065,0.7654,0.7867,1.7179,1.6567,0.4383,0.982,1.4637,0.9894,0.3529,1.2676,1.1362,0.8011,1.3808,0.7248,0.4743,0.3302,0.9185,1.3818,1.0826,0.2408,1.0248,2.0082,0.9515,0.6959,1.5929,1.1892,0.8247,0.9499,1.4075,0.6459,0.5756,0.8554,0.5876,1.2735,0.9383,1.3935,0.6181,Control
G01,0.4293,1.1356,0.9393,1.9955,0.6311,0.7077,0.9935,1.7531,0.8612,0.9714,0.5633,1.003,1.0836,0.9489,0.7548,0.3503,1.1483,0.5554,1.5402,0.3657,0.6916,0.5902,0.6086,1.274,1.5847,0.2142,0.9519,1.2328,0.7372,0.313,1.1219,0.9938,0.8757,1.1253,0.4939,0.3284,0.355,0.9555,1.2746,1.2004,0.293,0.6703,1.6699,0.8763,0.5623,1.2961,1.2441,0.6513,0.9272,1.1825,0.4486,0.4444,0.8718,0.5479,1.1953,1.0688,0.8489,0.7277,Control
G02,0.4619,1.2297,0.6847,2.1545,0.5451,0.6509,0.7736,1.6989,0.7888,0.8468,0.5094,0.8091,0.8251,0.8049,0.6177,0.2237,0.9907,0.4508,1.6769,0.3708,0.4987,0.4365,0.5846,1.3089,1.4652,0.2583,0.8037,1.203,0.6688,0.2374,1.0518,0.8025,0.7229,1.0177,0.3838,0.2401,0.3267,0.7752,1.2771,0.9389,0.193,0.6516,1.6359,0.8031,0.4154,1.2878,1.0902,0.6008,0.8555,1.192,0.3138,0.3429,0.9632,0.6373,1.0916,0.8946,0.772,0.6126,Control
G03,0.6544,1.5774,1.1501,2.3452,0.7562,0.9832,1.0716,1.8995,1.1333,1.0614,0.6914,1.1991,1.202,0.9441,0.906,0.378,1.2532,0.7465,1.9558,0.494,0.7066,0.5147,0.892,1.6091,1.9943,0.5216,1.0517,1.5612,0.9916,0.3033,1.3595,1.0793,1.0028,1.4622,0.5477,0.4159,0.4571,1.2298,1.4066,1.1364,0.2565,1.038,2.0741,0.9689,0.6159,1.6422,1.4199,0.8557,1.1273,1.6576,0.5664,0.5543,1.002,0.7807,1.4829,1.1839,1.0399,0.6569,Control
G04,0.5252,1.3465,0.9771,2.379,0.4756,0.8516,0.9544,1.9138,1.0446,1.0092,0.5025,1.2576,1.2095,0.9674,0.6959,0.2719,1.3557,0.6409,2.0242,0.409,0.6095,0.7293,0.7647,1.6693,2.1114,0.3938,0.8542,1.458,0.8895,0.3193,1.3035,0.8478,0.6924,1.3538,0.4669,0.3219,0.3604,0.9714,1.4609,0.8708,0.2076,0.9241,1.9953,0.7426,0.4919,1.7158,1.6638,0.68,1.2736,1.5705,0.4569,0.5683,0.9883,0.3963,1.4699,1.2642,0.8457,0.7099,BRCACancer
G05,0.3588,0.8722,0.601,1.5794,0.5437,0.3791,0.6772,1.0845,0.5087,0.6912,0.3899,0.5256,0.4634,0.7497,0.5546,0.2454,0.7282,0.4604,1.3374,0.3724,0.5244,0.4761,0.4155,0.6652,1.1285,0.2864,0.7713,0.8928,0.5671,0.296,0.8458,0.7129,0.637,0.8089,0.3954,0.215,0.1703,0.5274,0.9623,0.9142,0.1115,0.6442,1.4298,0.5866,0.2103,0.8643,0.8598,0.5084,0.6386,1.0432,0.1386,0.21,0.6944,0.6073,0.7219,0.5405,0.8592,0.4812,BRCACancer
G06,0.4283,1.4986,1.0017,2.094,0.5355,0.8416,0.8446,1.5203,0.9668,0.8977,0.5038,1.1146,0.9689,0.7492,0.6608,0.3864,1.0487,0.4967,1.8026,0.313,0.6081,0.3981,0.8235,1.3497,1.7872,0.4214,0.8452,1.5552,0.9514,0.2321,1.0753,0.8454,0.5262,1.3217,0.5894,0.3168,0.3208,0.7979,1.2884,0.8891,0.2017,1.0243,1.9232,0.8088,0.4324,1.4771,1.2666,0.6541,0.872,1.4956,0.56,0.5675,0.7654,0.3305,1.3073,1.071,1.058,0.5626,BRCACancer
G07,0.4839,1.1393,0.69,2.0328,0.5869,0.5821,0.8635,1.7131,0.7023,0.8692,0.5909,0.8285,0.9441,0.9138,0.7167,0.2511,1.1362,0.641,1.4417,0.3107,0.5617,0.5177,0.5368,1.1234,1.5244,0.3424,0.9201,1.1965,0.7234,0.2278,1.1506,0.8724,0.628,1.1268,0.3553,0.3207,0.3513,1.0892,1.2394,1.0783,0.1499,0.7602,1.641,0.9373,0.4976,1.2714,1.328,0.7312,0.867,1.2916,0.3244,0.4003,0.7709,0.4733,1.1497,0.8722,0.8825,0.4888,Control
G08,0.565,1.3529,1.0193,2.1425,0.8158,0.8519,1.1014,1.9447,0.9789,1.0107,0.6583,1.0259,1.1528,0.9807,0.8536,0.3275,1.2555,0.7511,1.7826,0.4472,0.6688,0.6919,0.7619,1.4535,1.7064,0.4852,0.9923,1.382,0.86,0.3115,1.34,1.0428,0.8488,1.3333,0.4851,0.3746,0.4593,1.1493,1.4377,1.1152,0.2591,0.9187,1.9025,0.9446,0.5922,1.4864,1.4011,0.8468,1.0219,1.3775,0.5042,0.5079,0.8563,0.5903,1.3171,1.0232,1.0493,0.6351,Control
G09,0.4121,1.0619,0.7362,1.9987,0.6064,0.5984,0.8585,1.4454,0.6445,0.7548,0.5875,0.7055,0.7882,0.7958,0.7186,0.2954,0.8008,0.362,1.5694,0.3171,0.4694,0.5169,0.5108,0.867,1.1286,0.4513,0.8516,1.0516,0.6345,0.2274,0.99,0.7683,0.7602,1.0695,0.3892,0.2983,0.2744,0.7458,1.2252,0.9971,0.1881,0.6639,1.6224,0.6245,0.4167,1.0745,1.0219,0.5033,0.7584,1.3749,0.2988,0.3178,0.8838,0.5762,0.8856,0.7117,0.8767,0.5746,Control
G10,0.3108,1.166,0.7514,2.0064,0.4912,0.5597,0.7496,1.433,0.7437,0.7263,0.3941,0.9419,0.8109,0.7047,0.5222,0.3476,0.8574,0.2304,1.391,0.3366,0.4396,0.4307,0.6528,0.9283,1.3379,0.2523,0.6325,1.2061,0.7591,0.2306,0.8702,0.7112,0.4042,1.1141,0.4135,0.2494,0.2791,0.7912,1.072,0.9826,0.102,0.8502,1.7558,0.6958,0.3656,1.5127,1.001,0.6201,0.627,1.4606,0.331,0.4662,0.6728,0.3842,1.0876,0.8821,1.0482,0.3682,BRCACancer
G11,0.35,0.4996,0.5029,1.3887,0.4297,0.3105,0.5301,1.0207,0.3001,0.5832,0.4696,0.545,0.5123,0.5694,0.432,0.2461,0.6061,0.5344,0.8049,0.1785,0.4427,0.5064,0.3285,0.5841,0.7883,0.3401,0.5259,0.7307,0.3657,0.0741,0.7864,0.5422,0.4369,0.7985,0.4352,0.1345,0.3168,0.5822,0.9973,0.8622,-0.0362,0.4302,1.2823,0.504,0.2513,0.9057,0.68,0.5212,0.3057,1.0408,0.1817,0.2702,0.6937,0.4561,0.6794,0.3784,0.7047,0.1785,BRCACancer
G12,0.4378,1.2747,0.912,1.8957,0.5503,0.6023,0.8212,1.412,0.8223,0.7735,0.561,1.0088,0.7775,0.5808,0.5163,0.3595,0.8723,0.2781,1.6084,0.3236,0.567,0.3538,0.7107,1.0293,1.3713,0.4984,0.7436,1.2712,0.8384,0.1803,1.0047,0.7233,0.4305,1.2835,0.5628,0.2749,0.4241,0.7975,1.2359,0.8767,0.1913,0.9221,1.946,0.6453,0.4378,1.5104,1.084,0.5377,0.6352,1.4005,0.4982,0.3906,0.8142,0.4105,1.1662,0.9456,1.0431,0.5301,BRCACancer
H01,0.3759,0.9128,0.6647,1.6986,0.4831,0.6006,0.6804,1.4602,0.8251,0.7933,0.5043,0.7969,0.8039,0.6832,0.5384,0.265,0.8591,0.1521,1.1521,0.3775,0.5303,0.4171,0.6909,0.812,1.1231,0.1667,0.7188,1.0834,0.7103,0.1655,0.919,0.8152,0.4548,1.0373,0.4109,0.1989,0.2926,0.8244,1.1513,0.8025,0.1326,0.7557,1.4969,0.67,0.3418,1.1428,0.9384,0.6331,0.6367,1.02,0.3287,0.3177,0.6823,0.2751,0.9428,0.8255,0.754,0.4788,Control
H02,0.5225,0.9093,0.6621,2.3494,0.5775,0.6316,0.9051,1.9309,0.8132,0.9494,0.6268,0.7147,1.0238,1.0523,0.7062,0.252,1.1461,0.4957,1.4369,0.2778,0.5059,0.4425,0.4377,1.3679,1.4622,0.3335,0.867,1.0165,0.6509,0.2914,1.1622,0.8957,0.6822,0.9381,0.2745,0.3288,0.2536,0.8672,1.3293,0.9258,0.1516,0.6601,1.5239,0.7767,0.533,1.2415,1.2518,0.6294,0.9726,1.1198,0.2305,0.3208,0.9437,0.5394,0.8734,0.8306,0.7943,0.6325,Control
H03,0.4613,1.0616,0.8071,2.0466,0.569,0.6124,0.8792,1.456,0.6634,0.8105,0.6344,0.7553,0.8983,0.818,0.7268,0.2918,0.8886,0.6861,1.4082,0.345,0.5625,0.6523,0.657,1.0193,1.3729,0.4565,0.7382,1.1663,0.7004,0.3271,1.1144,0.8138,0.6716,1.0302,0.4212,0.3116,0.3207,0.9715,1.1333,1.1103,0.0907,0.6725,1.6146,0.9436,0.3564,1.3091,1.1267,0.7345,0.6302,1.1872,0.2497,0.4291,0.7357,0.5214,0.918,0.809,1.047,0.5813,Control
H04,0.6577,1.2359,0.9487,2.2265,0.8744,0.6625,1.124,1.9037,0.8513,1.107,0.8035,0.9272,1.143,1.0768,0.8475,0.3884,1.1851,0.8761,1.6518,0.4758,0.6964,0.6227,0.7638,1.4422,1.4247,0.4466,1.0675,1.4031,0.7581,0.3098,1.3671,1.1348,0.9361,1.2439,0.4434,0.3804,0.3323,1.2512,1.4345,1.1381,0.2568,0.8736,1.754,0.9446,0.5945,1.3758,1.3441,0.8841,1.0746,1.296,0.445,0.4671,0.8812,0.7121,1.1428,0.9546,1.3351,0.6968,Control
H06,0.4691,1.1409,0.748,2.4236,0.6208,0.6778,0.8851,1.7689,0.827,0.9541,0.5376,0.7842,0.9174,0.9522,0.7588,0.2823,1.079,0.5404,1.6357,0.305,0.5187,0.4378,0.5996,1.3541,1.5644,0.4524,0.8766,1.1244,0.8691,0.2378,1.0426,0.8746,0.7438,1.0743,0.3608,0.3442,0.3545,0.903,1.3646,1.1058,0.2491,0.6349,1.6133,0.8186,0.5914,1.3113,1.1757,0.7154,1.089,1.6378,0.343,0.3409,1.0299,0.7553,1.0642,0.9333,0.8489,0.723,Control
