@relation data

@attribute 1525 numeric
@attribute 1604 numeric
@attribute 1605 numeric
@attribute 1756 numeric
@attribute 1981 numeric
@attribute 1982 numeric
@attribute 22989 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 27 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3383 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 3908 numeric
@attribute 4619 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4629 numeric
@attribute 54205 numeric
@attribute 5551 numeric
@attribute 57644 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 595 numeric
@attribute 60 numeric
@attribute 637 numeric
@attribute 6442 numeric
@attribute 6443 numeric
@attribute 6444 numeric
@attribute 6445 numeric
@attribute 652614 numeric
@attribute 71 numeric
@attribute 79784 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 857 numeric
@attribute 8672 numeric
@attribute 8735 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCA}

@data
9.005344631,9.912028972,11.33767223,6.06070729125,8.61824620425,11.1249790243,5.331106163,7.96986133433,8.9502413505,6.60704966567,13.99568036,13.6548665,5.754910936,12.33906368,12.16828986,9.699746436,7.711014946,12.91282298,7.910644417,10.84714372,5.515077886,9.158313751,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,11.53735445,11.205721865,8.703506626,6.278129404,8.083640375,11.530394835,9.978040839,6.0834991075,5.784969309,7.642396752,6.737149723,5.732683853,6.086619917,6.056481245,13.418254445,12.46042141,10.442008333,9.025071112,7.593430574,6.309345038,8.92818876867,10.24211452,8.489006101,13.46367638,14.7048191133,6.963748587,5.689586587,7.6815881405,6.95993952933,7.553804221,5.561334729,14.16117987,6.745340205,8.021098551,5.3816807882,8.198860636,12.15689855,9.964240181,5.251919058,6.661853347,4.893133131,6.75804793267,7.398515374,6.586994086,BRCA
10.53098201,9.615648544,11.43475867,6.535878108,8.126741237,12.2412676467,5.137105138,8.146903819,8.477755757,5.95535728833,13.610250215,13.39262134,6.535043833,12.30321003,12.69228318,9.822443813,7.953456048,13.49077697,8.695855636,11.67143283,5.447257868,5.420222366,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,11.44807772,10.73582642,7.538152306,5.65306808,7.288638004,12.19832114,9.952970221,5.2214629125,5.298668624,6.942488481,6.046802747,5.964982644,5.729968205,5.149555339,13.822927405,12.3064449,11.0416377135,8.530173307,7.310797082,5.894763964,8.97755484267,10.19163332,8.120718857,12.99332148,15.05796349,7.32208299633,6.140273158,7.5270631825,6.236214879,6.539395847,6.122160836,14.5902901,6.558491508,8.158617651,6.0308489854,7.692121379,12.90706253,10.17588668,5.862086362,6.267072826,5.360022921,6.84553593567,7.2307473315,5.575699011,Control
9.9831294,10.50776024,11.66148208,6.56207636538,8.09491549125,11.94389764,5.178626261,8.347170397,8.5293685075,6.503331491,13.593208165,13.283571,6.6861140425,12.51214052,12.18670552,9.650073918,7.021260744,13.12486126,8.086509293,11.58870072,5.279110251,5.457225929,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,11.66558698,10.74351715,7.447581521,6.003552345,6.995431166,11.42839688,9.9265671165,6.04900615,5.343062431,7.215681326,6.314792241,5.984823581,5.40889121,5.485435883,13.836908725,12.34948589,12.082478885,8.84381204,7.902708426,5.633148724,8.882604615,9.450943738,8.303485245,13.31043176,14.93219218,6.91536080067,6.366501993,7.868285,6.35607195033,7.957045617,5.748871259,14.6393662,6.64851124,8.264536249,5.9638642464,7.8122716905,13.418552165,10.35566524,5.062004299,5.612950486,5.04046645,7.14763895667,7.3267732685,5.411605257,Control
9.685318716,8.738464816,11.9128857,6.22971739863,8.5641207665,11.82660373,5.125166757,7.81011906767,8.5706565075,6.567082842,13.781224835,13.80179072,6.2035328415,12.74633592,12.32890637,9.942749483,8.077191083,13.36098494,8.864968521,12.06323168,5.333791561,10.3670273,13.99859808,5.168332398,7.780213504,10.631558985,5.431298057,10.55803347,10.57214363,6.59529898,5.726293954,8.137837934,11.88734111,9.5115781165,5.191758857,5.525059738,8.529822044,5.953970144,5.966252363,5.305068782,4.911225686,14.323725555,12.16491644,12.26098652,9.447156147,7.698810782,6.049963552,8.867882958,10.66919979,8.504323566,13.18898907,15.0187098367,6.671794109,6.559037171,6.867719707,5.545636954,5.936880085,5.6227922,14.61489822,7.15801939,7.961727034,6.0564723368,8.7262881565,12.50149699,10.04412807,4.916490079,5.532169853,5.669814283,6.662767793,7.630971039,6.274546467,BRCA
10.81962051,8.906628426,12.34260121,6.331100524,8.65826985425,12.14359696,6.058971908,8.02105507033,8.93480514275,5.66302880033,13.433996985,13.41082367,7.2166018795,12.46516723,11.98345514,8.978768455,7.638474153,12.89109452,7.920890416,11.34473713,5.297201735,8.485971282,13.808752855,10.46950983,9.120018232,8.9144644015,12.3181333,11.61592857,9.6677951655,6.58736921,6.147312423,7.298133898,12.562740285,10.67488522,5.3098982095,5.709987583,8.374019108,5.873451033,5.989145395,5.421737703,5.027807878,13.942857045,13.29757193,10.9654154825,8.66705043,8.417157497,5.778741634,8.552349278,10.08289785,8.576806602,14.23655206,14.8884804533,7.95391026267,5.722063796,7.0430954215,6.51427352367,6.399859478,5.342706958,14.820812395,6.3944745635,8.3844099225,5.9408978668,8.6813768815,11.97200604,11.38258365,4.278445302,6.086301455,5.697531457,6.85914032533,6.968230665,5.045935721,BRCA
10.33946621,8.811263195,12.20475003,6.31628701175,8.2623949255,11.3588390883,5.349622922,7.80823708267,8.1157153055,5.97753884033,13.626376885,13.46017433,6.319377687,12.2754728,11.75625619,9.262635828,8.117164017,13.08056861,8.101399429,11.41646783,5.555211263,8.63870843,13.981464,10.19314989,8.861467793,8.7313364485,12.4899797,11.34927862,9.762271957,6.562170383,5.870618247,7.850469917,11.681747475,9.717665021,5.152752001,4.974542217,8.238179151,6.260971855,6.132428396,5.255511354,5.097833303,14.082941605,12.27401999,12.892175915,9.108133102,7.473910928,5.675964969,8.787767491,10.46394351,8.583911209,13.61588998,14.9774764867,7.15183151733,6.25333282,7.1768984575,5.95288240233,5.602001935,5.38906017,14.40395713,7.201211042,8.1522695415,5.9484693628,8.248373031,11.872194975,10.15718937,4.757572049,5.476714818,5.166124157,6.84955114467,7.8925894395,5.923274739,BRCA
10.39870125,8.839582623,12.29067992,6.13572564812,8.31187329725,11.3672132267,5.492423048,7.965899745,7.9997957695,6.64662655267,13.695659585,13.10298289,7.0230501225,12.43084983,11.64347756,9.503239959,7.258898404,13.05207472,8.205061485,11.61752958,6.078210195,9.87752231,14.06575512,4.91887665,9.566249648,9.449604418,5.472171943,10.77710346,9.657060849,6.385953509,6.067010094,7.978912229,11.055174395,8.4714794215,5.5658529295,5.154424477,8.263904275,5.619861398,5.577890454,5.217920145,4.759970032,14.010534205,12.58150432,11.993800445,9.377341303,7.379705698,5.708332967,8.934366304,10.18465258,8.80453531,13.2267238,15.0132487467,7.28907497567,6.608591658,6.5701470275,5.56013952733,5.785165535,5.428620839,14.584707025,7.1258339995,8.071465941,5.7945629282,8.6068554675,11.745184475,9.887301022,5.325090664,5.331822758,5.515077886,6.57582786867,7.583313165,6.163806263,BRCA
9.937786163,8.776730033,12.17175704,6.07451346612,8.358305307,11.273639684,5.780120594,8.04487116667,8.34669283075,6.060766469,13.715587005,13.27502674,6.2427986585,12.23093318,11.65676462,9.574726497,8.263599169,13.41513704,8.03068248,11.60575973,5.57834344,8.920911903,13.712322535,5.394901009,7.643335147,10.225497431,6.025976276,10.81469083,9.7727897885,6.545586666,6.381807349,7.88932314,11.80706946,10.18857619,5.720372127,5.301597934,7.815256994,6.406082206,6.12138393,5.510417048,5.08524538,13.732838535,12.47296881,11.8896793435,9.400581223,7.572133883,5.719191142,9.01840760867,11.04774441,9.040674063,14.16199356,14.9657466367,7.62046501267,6.785161856,7.0753805105,6.08841840467,6.70134502,5.264359319,14.076440755,7.127579195,8.4046207015,5.8306412028,8.073461174,11.47644482,10.34889994,4.720295008,6.282074289,4.886563865,6.60524252167,7.3956632475,6.951608556,BRCA
10.32139858,8.73279587,12.49713337,6.07210505663,8.26751803975,11.6748578833,5.221114603,7.81628218733,8.21665827025,6.06336551233,13.47010462,13.2860567,7.3145037215,12.13138765,11.71129928,10.12959893,8.503548623,13.40512953,8.137965979,11.84476863,5.238988625,5.599177363,14.275570095,11.24502395,7.749066799,8.854760398,13.57316849,10.52858624,9.5570803765,6.783656769,6.298892537,7.960988197,11.67906498,9.1498423435,5.0303574495,4.767934712,7.609661018,6.093819614,5.716038325,5.16642548,4.729297003,14.07774045,11.98561971,11.9101965635,9.046251708,7.538152306,5.893611729,9.258466301,10.98249473,9.362086899,14.14434519,14.4411317433,7.44773841,6.295360859,6.8160570515,5.813663676,5.928021599,5.732955137,14.67873479,7.1506571725,8.161427938,5.884185454,8.5559423875,11.388876995,9.79703776,5.243755943,5.672857555,5.232287804,6.749496831,7.433039697,5.827572151,BRCA
8.691945103,9.394248914,12.09425678,7.10795257975,8.31909203125,9.79775974967,5.334149236,7.69239896833,7.74146486825,6.01083669467,11.559473305,10.20940192,6.6333974505,14.1941174,12.69058957,10.25507022,8.173903359,14.28224325,8.876978171,9.385733612,5.441376616,11.32825714,13.81356339,5.039808741,5.377654117,10.338725997,4.977521783,11.35660343,10.641143955,6.13976173,6.482691508,8.527849483,11.705440355,9.969027535,5.256697525,5.398154738,8.63085057,5.616777635,6.886279205,5.356153716,6.215101582,13.880872615,12.19991163,12.541835795,9.54766629,7.360322846,5.388199225,8.91017192567,10.06457475,9.248788083,13.03513077,14.7567013667,6.86771027567,6.894972708,6.885888901,5.88262670167,5.893915038,5.312983894,14.44422315,6.988346295,9.1174736295,5.3899325582,8.6535305615,11.856782875,9.212168732,4.659234823,5.762422735,4.601155548,6.928649123,7.4031008765,5.557280839,BRCA
