@relation data

@attribute id string
@attribute 114049 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1312 numeric
@attribute 131965 numeric
@attribute 1621 numeric
@attribute 1638 numeric
@attribute 1644 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 259307 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2954 numeric
@attribute 3081 numeric
@attribute 314 numeric
@attribute 316 numeric
@attribute 3242 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4282 numeric
@attribute 51409 numeric
@attribute 51451 numeric
@attribute 5409 numeric
@attribute 55798 numeric
@attribute 60487 numeric
@attribute 6898 numeric
@attribute 7054 numeric
@attribute 7173 numeric
@attribute 7299 numeric
@attribute 7306 numeric
@attribute 8639 numeric
@attribute 9836 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.7295,-0.1401,-0.313,0.057,0.7191,-0.1722,-0.1469,0.4168,0.6513,-0.0426,-0.1235,-0.0558,-0.0144,-0.0822,0.4895,-0.0597,0.0454,0.5119,0.4674,0.0429,0.0776,-0.0819,-0.0957,-0.1904,-0.0069,-0.0115,0.9505,0.342,0.4289,-0.3291,0.5374,0.3223,-0.0339,0.062,-0.1485,-0.0815,-0.0651,0.0487,0.8754,Control
A12,0.6572,-0.0268,-0.3019,0.052,0.673,-0.0592,-0.0489,0.3118,0.5965,-0.0351,-0.1267,0.0992,-0.0154,-0.0604,0.455,-0.1012,-0.0303,0.292,0.3372,0.026,0.2047,-0.2614,0.0459,-0.2166,-0.0711,0.0144,0.7788,0.389,0.2545,-0.2776,0.3678,0.2217,0.0202,-0.1387,-0.0063,-0.1984,-0.1416,0.045,0.3837,Control
B01,0.6106,-0.198,-0.4904,0.042,1.1447,-0.1038,-0.0598,0.3253,0.6918,-0.2432,-0.059,0.0496,-0.0974,-0.1712,0.3702,-0.204,-0.0992,0.4972,0.4294,0.1041,0.2099,-0.1168,-0.019,-0.2548,-0.0295,0.0745,0.2006,0.663,0.4915,-0.4483,0.4889,0.6415,-0.0112,-0.3464,-0.09,-0.1658,-0.0632,0.1795,0.6003,Control
B02,1.011,-0.0831,-0.2653,-0.0551,1.156,-0.1071,-0.1367,0.5711,0.8213,-0.0466,-0.1205,-0.0368,0.0375,-0.0663,0.6572,-0.0611,0.0905,0.5153,0.5595,0.1991,0.1676,-0.0239,-0.0574,-0.1835,-0.0604,-0.0237,0.9657,0.6076,0.5146,-0.2726,0.5067,0.5453,0.0129,0.0301,-0.0747,-0.0949,-0.0925,0.0182,0.8014,Control
B03,0.87,-0.1003,-0.3802,0.0371,1.1366,-0.1061,-0.0841,0.451,0.7373,-0.1277,-0.0815,-0.0471,-0.0405,-0.095,0.5989,-0.1197,-0.0404,0.4969,0.5117,0.1724,0.0331,-0.102,-0.0736,-0.2185,-0.0046,-0.013,0.7441,0.5764,0.518,-0.3516,0.4829,0.5925,0.0179,-0.0145,-0.1153,-0.1768,-0.0943,-0.0799,0.7304,BRCACancer
B04,0.7503,-0.1378,-0.3485,-0.0211,0.9458,-0.1547,-0.1607,0.5751,0.7249,0.0182,-0.2057,-0.0482,-0.0093,-0.1603,0.4756,-0.0415,0.0381,0.3403,0.4014,0.0351,0.2691,-0.105,-0.0456,-0.1644,-0.0969,-0.0431,0.6225,0.5493,0.5273,-0.3324,0.4032,0.618,-0.0543,-0.1096,-0.0726,-0.1338,-0.1159,-0.118,0.4464,BRCACancer
B05,0.8457,-0.0967,-0.4126,0.1304,1.0085,-0.1131,-0.1004,0.346,0.5734,-0.0667,-0.1769,0.0125,0.0077,-0.1315,0.6381,-0.0439,-0.1085,0.4599,0.3392,-0.0246,0.1436,-0.0827,-0.0166,-0.2626,-0.0941,-0.0725,1.0157,0.4462,0.3697,-0.3773,0.2978,0.2963,-0.0593,-0.1052,-0.0405,-0.1565,-0.1109,0.0184,0.3479,BRCACancer
B06,0.4631,-0.068,-0.4695,0.153,0.7671,-0.0447,-0.0332,0.1337,0.435,-0.2957,-0.087,0.0507,-0.2102,-0.2274,0.2624,-0.2223,-0.2039,0.4488,0.2922,0.0047,0.21,-0.116,0.0681,-0.3033,0.0327,-0.0174,-0.0218,0.4493,0.3907,-0.5749,0.3607,0.4636,0.067,-0.3522,-0.1711,-0.0503,-0.0832,-0.2186,0.3206,BRCACancer
B07,0.9948,-0.1151,-0.318,0.1234,1.0838,-0.087,-0.0567,0.5943,0.8486,-0.0974,-0.1226,-0.0317,-0.0086,-0.133,0.6451,-0.0838,0.0157,0.5299,0.483,0.2097,0.1779,-0.0555,-0.0771,-0.2428,-0.0685,-0.0019,0.6397,0.7004,0.5008,-0.2528,0.562,0.623,-0.1102,0.0454,-0.0681,-0.108,-0.048,-0.0228,0.8115,BRCACancer
B08,0.8746,-0.1295,-0.2846,0.0306,0.6618,-0.1283,-0.1151,0.6073,0.6865,-0.0574,-0.0948,-0.0689,0.0523,-0.0446,0.6965,-0.0539,0.1124,0.532,0.4779,0.1302,0.2789,-0.0245,-0.103,-0.1279,-0.017,0.0558,1.0905,0.4267,0.4956,-0.1822,0.6138,0.3083,-0.0201,0.1174,-0.1117,-0.1066,-0.0476,-0.0701,0.939,Control
B09,0.6296,-0.0823,-0.3822,-0.0388,0.822,-0.1258,-0.2372,0.3471,0.5594,-0.0975,-0.2065,-0.1008,-0.0241,-0.1046,0.3977,-0.1829,-0.0903,0.3009,0.3031,0.1116,0.2231,0.0013,-0.0728,-0.1376,-0.069,0.0041,0.5998,0.3976,0.4426,-0.554,0.3213,0.6225,-0.0676,-0.0624,-0.1305,-0.1909,-0.0831,0.0012,0.1754,Control
B10,0.7236,-0.092,-0.2784,0.096,0.7714,-0.0958,-0.1398,0.3238,0.6304,-0.0831,-0.2107,-0.0066,-0.0834,-0.1029,0.4468,-0.1102,-0.0143,0.3258,0.2272,-0.0524,0.1112,-0.1312,-0.0689,-0.3134,-0.0235,-0.0055,0.6998,0.3724,0.3397,-0.187,0.3787,0.4687,-0.0436,-0.0305,-0.1025,-0.1517,-0.0919,0.0892,0.5627,Control
B11,0.8295,-0.0541,-0.4222,-0.0011,0.8494,-0.0881,-0.0304,0.4395,0.7799,-0.1273,-0.1445,-0.0453,0.0119,-0.0995,0.6069,-0.0449,0.073,0.4841,0.3725,0.1121,0.2456,-0.0115,-0.0569,-0.1505,-0.0528,0.0029,1.24,0.3468,0.4345,-0.0769,0.3549,0.3399,-0.0738,-0.0482,-0.0972,-0.1588,-0.0641,0.0668,0.6985,Control
B12,0.4516,-0.1052,-0.4304,0.1383,0.7937,-0.0991,-0.1438,0.3001,0.3337,-0.0225,-0.1726,-0.0093,-0.0326,-0.101,0.433,-0.13,-0.0564,0.106,0.1953,-0.0627,0.0232,0.0343,-0.0863,-0.1485,-0.1234,-0.0409,0.6168,0.4371,0.359,-0.3205,0.1762,0.3379,-0.0616,-0.0775,-0.0546,-0.0745,-0.0533,-0.0899,0.0783,Control
C01,0.7631,-0.1285,-0.3319,-0.1002,0.8321,-0.0982,-0.0935,0.6678,0.7657,-0.058,-0.1974,-0.0016,-2e-04,-0.0968,0.8024,-0.072,0.2103,0.4969,0.4368,0.1651,0.193,-0.1521,-0.0831,-0.228,-0.0718,-0.0436,1.1254,0.6469,0.5407,-0.2203,0.4353,0.4343,-0.1159,-0.0387,-0.0229,-0.1536,-0.1666,0.0279,0.7951,BRCACancer
C02,0.927,-0.0796,-0.272,0.0201,0.8155,-0.0759,-0.1278,0.508,0.9217,-0.0125,-0.173,-0.036,-0.0496,-0.0932,0.6937,-0.0811,0.1817,0.4589,0.5065,0.1168,0.2437,-0.0642,-0.0579,-0.1963,-0.0624,-0.0486,1.4642,0.578,0.4207,-0.2931,0.699,0.4874,-0.0586,0.0532,-0.0566,-0.0988,-0.1562,-0.1011,0.839,BRCACancer
C03,1.0126,-0.0638,-0.2828,-0.0298,1.0167,-0.0615,-0.0294,0.6757,0.8078,-0.0732,-0.1749,-0.054,-0.0498,-0.0933,0.7216,-0.0664,0.0936,0.5976,0.4307,0.2051,0.1605,-0.0319,-0.0263,-0.211,-0.0193,-0.051,1.2543,0.803,0.5161,-0.2789,0.5669,0.5513,-0.0672,0.077,-0.0457,-0.1192,-0.0974,-0.1178,0.8221,BRCACancer
C04,0.5871,-0.1086,-0.2155,0.039,0.5188,-0.0322,-0.0356,0.4965,0.4715,-0.0064,-0.1435,-0.0266,-0.0351,-0.1127,0.5989,-0.0841,0.0557,0.2764,0.3138,0.0278,0.2171,-0.0819,-0.0623,0.0024,-0.0339,0.0366,1.429,0.3999,0.247,-0.2035,0.5047,0.2669,0.0357,0.0281,-0.0992,-0.2123,-0.1604,-0.1626,0.2391,Control
C05,0.5935,-0.0753,-0.2405,0.0305,0.5008,-0.0948,-0.0335,0.4331,0.6539,0.0551,-0.1472,-0.0586,-0.0082,-0.0847,0.6392,-0.13,0.0513,0.2607,0.3232,0.0283,0.0372,-0.1384,-0.0553,-0.0906,-0.0316,-0.025,1.482,0.4312,0.2533,-0.2414,0.3639,0.2294,0.0227,0.0336,-0.0788,-0.1064,-0.08,-0.2042,0.4356,BRCACancer
C06,0.2945,-0.2881,-0.4351,-0.0267,0.3013,-0.2255,0.0087,0.1632,0.2037,-0.0038,-0.0833,0.0318,0.0589,0.0122,0.3019,-0.043,-0.0992,0.1355,0.0823,-0.0409,-0.0227,-0.1679,-0.0574,-0.3494,0.0326,-0.0312,0.5786,0.1481,0.1624,-0.2542,0.1346,-0.0013,-0.0307,0.0199,-0.0707,-0.1819,0.0312,0.1013,0.0952,Control
C07,0.7154,-0.1145,-0.1052,-0.0387,0.6926,-0.0888,-0.0905,0.395,0.6489,-0.0764,-0.117,-0.0482,0.034,-0.0319,0.6021,-0.1117,0.0828,0.3479,0.3385,0.0271,0.1637,-0.1381,-0.0395,-0.2768,-0.0429,-0.0018,1.2582,0.3683,0.3963,-0.2922,0.3712,0.2445,-0.0258,0.0167,-0.0921,-0.1732,-0.1103,0.0348,0.5193,Control
C08,0.7784,-0.249,-0.3735,0.0339,0.6919,-0.0269,-0.0167,0.3906,0.7577,0.0086,-0.1524,-0.0399,0.0695,-0.0891,0.6472,0.0062,0.1144,0.4891,0.4054,0.088,0.2736,-0.1237,-0.0629,-0.1842,-0.0354,0.0228,1.245,0.5485,0.4488,-0.1593,0.3991,0.3744,0.0098,0.0356,-0.0462,-0.1673,-0.0593,-0.034,0.8464,Control
C09,0.7609,-0.0888,-0.4114,0.0764,0.7637,-0.1226,-0.1368,0.3887,0.6848,-0.0195,-0.1169,-0.0536,-0.0033,-0.0425,0.5934,0.0265,0.085,0.3524,0.322,0.0275,0.1494,-0.0586,-0.1141,-0.1127,-0.0094,-0.0535,1.3942,0.4468,0.3185,-0.3592,0.6162,0.2343,0.0125,0.092,-0.0837,-0.0421,-0.0474,0.0195,0.5413,Control
C10,0.9051,-0.05,-0.1725,-0.0221,0.746,-0.0537,-0.0718,0.4513,0.704,0.0452,-0.1388,-0.0477,0.0685,-0.0383,0.5946,-0.0437,0.0896,0.3024,0.3384,0.0211,0.1802,-0.0033,-0.0421,-0.2098,-0.0221,0.0064,1.4954,0.4991,0.3214,-0.1849,0.2094,0.2765,-0.1038,0.0498,-0.0288,-0.0622,-0.1253,-0.0523,0.3446,BRCACancer
C11,0.8615,-0.0537,-0.1236,-0.056,0.7152,-0.1047,-0.1342,0.4963,0.6782,-0.0033,-0.1,-0.0675,0.0473,-0.0028,0.6497,-0.0446,0.0826,0.4231,0.4883,0.1935,0.2396,-0.0855,-0.0634,-0.1628,-0.0414,0.0816,1.3917,0.5087,0.4944,-0.0517,0.532,0.3213,-0.0195,0.0679,-0.0685,-0.1064,-0.0237,-0.0013,0.8237,Control
C12,0.5482,-0.1791,-0.2391,0.0863,0.5805,-0.1365,-0.1133,0.397,0.3686,0.0096,-0.1322,-0.0298,0.0419,-0.0423,0.4498,-0.0867,0.0916,0.2153,0.2171,0.0644,0.1312,-0.0953,-0.0178,-0.2043,-0.0227,0.0256,1.4851,0.2132,0.268,-0.1798,0.2215,0.2238,-0.0301,0.0212,-0.0584,-0.041,-0.025,-0.0033,0.2665,BRCACancer
D01,0.5815,-0.0891,-0.3958,0.0249,0.7842,-0.1176,-0.1844,0.5538,0.6986,-0.0063,-0.1894,-0.0636,-0.0319,-0.0103,0.555,-0.0797,-0.0175,0.2548,0.3092,0.1334,0.0457,0.0881,-0.0879,-0.1432,-0.0679,-0.0389,0.5529,0.5721,0.5214,-0.5054,0.1805,0.5962,-0.0571,-0.0744,-0.0922,-0.1001,-0.1146,0.0859,0.338,BRCACancer
D02,0.7852,-0.1004,-0.3346,0.0209,0.6021,-0.0736,-0.1827,0.4582,0.6765,0.0193,-0.0996,-0.0557,0.0383,-0.0486,0.5627,0.0012,0.1861,0.3411,0.3928,0.1212,0.2066,-0.071,-0.0863,-0.1034,-0.0194,0.0358,1.4542,0.4027,0.3799,-0.2782,0.2759,0.3163,-0.0187,0.1148,-0.0739,-0.0887,-0.0231,0.0102,0.5919,BRCACancer
D03,0.656,-0.083,-0.3119,0.0378,0.5891,-0.1222,-0.1055,0.427,0.4657,0.0153,-0.0782,-0.0035,-0.0215,-0.0517,0.6588,-0.0225,0.1504,0.2522,0.2966,0.0079,0.2615,-0.1027,-0.0416,-0.1615,-0.0565,0.0372,1.2511,0.3887,0.2509,-0.26,0.1493,0.2301,-0.0488,0.0031,-0.0433,-0.0733,-0.0426,0.016,0.4184,BRCACancer
D04,0.732,-0.1086,-0.2408,0.0741,0.6832,-0.1162,0.0303,0.4842,0.5026,-0.0951,-0.1331,-0.0488,-0.0048,-0.0273,0.636,-0.0203,0.1431,0.3146,0.3272,0.1498,0.1223,-0.0477,-0.0564,-0.2057,-0.0361,0.0169,1.2405,0.403,0.4106,-0.3408,0.2442,0.2887,-0.077,0.0327,-0.0518,-0.1595,-0.0631,-0.0322,0.6735,BRCACancer
D05,0.7594,-0.106,-0.2748,-0.0134,0.668,-0.0813,-0.0527,0.45,0.6925,-0.0431,-0.1158,-0.0193,-0.0191,-0.0625,0.7222,-0.0403,0.0798,0.2963,0.3996,0.0161,0.2113,-0.0307,-0.024,-0.2009,-0.0389,0.0903,1.1433,0.4509,0.2775,-0.2136,0.3337,0.2132,-0.0056,0.0427,0.0083,-0.0638,-0.106,-0.073,0.2971,BRCACancer
D06,0.8337,-0.0926,-0.253,-0.0285,0.846,-0.0779,-0.0797,0.5659,0.7266,-0.0527,-0.0846,-0.0788,0.0212,-0.0248,0.6389,-0.0637,0.1564,0.5223,0.4237,0.1881,0.153,-0.1518,-0.0724,-0.1776,-0.0341,0.0239,1.2373,0.5439,0.4907,-0.3128,0.3672,0.4228,-0.0528,0.0417,-0.0871,-0.0943,-0.0645,-0.0248,0.745,BRCACancer
D07,0.804,-0.0543,-0.2741,0.0482,0.6198,-0.0658,-0.0632,0.471,0.726,-0.0317,-0.0917,-0.0294,0.0632,-0.0108,0.6837,-0.0611,-0.0039,0.4022,0.4805,0.0901,0.237,-0.0258,-0.0445,-0.1107,-0.0234,0.0848,1.274,0.5067,0.3947,-0.2061,0.33,0.2829,-1e-04,0.0641,-0.054,-0.1217,0.0074,-0.0572,0.7858,Control
D08,0.6016,-0.0696,-0.3008,0.0837,0.5175,-0.1043,-0.1538,0.3702,0.4764,-0.1123,-0.0555,0.0024,0.002,-0.0401,0.5196,-0.0224,-0.1187,0.2662,0.2876,-0.0372,0.1734,-0.1679,-0.0431,-0.1975,-0.0192,0.0442,0.9535,0.3914,0.2519,-0.3454,0.0072,0.1662,-0.0686,-0.0045,-0.0306,-0.1256,-0.1238,-0.0608,0.4907,Control
D09,0.7866,-0.1459,-0.0531,-0.0354,0.725,-0.1503,-0.1716,0.5328,0.697,-0.0454,-0.1472,-0.0037,0.0588,-0.0654,0.6605,-0.0458,0.169,0.4169,0.378,0.1386,0.1952,-0.0867,-0.0843,-0.2613,-0.0264,8e-04,1.1881,0.4813,0.393,-0.1909,0.3435,0.3271,-0.0823,0.0272,-0.0513,-0.1228,-0.0927,-0.1145,0.6753,Control
D10,0.796,-0.1433,-0.3033,-0.03,0.6788,-0.0943,-0.0519,0.4396,0.5022,0.0517,-0.0875,-0.0355,0.0367,-0.0504,0.6149,2e-04,0.0385,0.4728,0.4035,0.0893,0.2088,-0.0712,-0.055,-0.2216,-0.0279,-0.0381,1.3074,0.2556,0.4762,-0.0811,0.2099,0.1695,-0.0402,-0.0191,-0.02,-0.0531,-0.0376,0.0445,0.6457,Control
D11,0.331,-0.0271,-0.4741,0.0812,0.4323,-0.1069,-0.1699,0.2263,0.394,0.0634,-0.1374,0.0249,-0.0012,-0.0153,0.3409,0.0128,-0.0259,0.1712,0.1159,-0.03,0.0424,-0.0503,-0.0555,-0.1787,-0.062,0.1123,0.5931,0.2118,0.2222,-0.3949,0.0373,0.0107,9e-04,-0.0875,-0.0214,-0.1508,-0.0511,0.0394,0.2092,Control
D12,0.6425,-0.1667,-0.3527,-0.0337,0.3891,-0.1276,-0.1297,0.3607,0.3892,-0.0362,-0.055,-0.0683,0.0383,0.0173,0.5991,0.0149,0.0741,0.2619,0.379,0.0419,0.1099,-0.0506,-0.087,-0.0884,8e-04,0.0121,0.9454,0.2075,0.3288,-0.0777,0.2601,0.1097,-0.0375,-0.0061,-0.0999,3e-04,0.0559,-0.0635,0.5039,Control
E01,0.7129,-0.1241,-0.2042,0.0445,0.5849,-0.031,-0.1078,0.3477,0.5084,-0.0475,-0.0723,-0.0394,-0.0022,-0.0493,0.497,-0.1016,-0.024,0.3396,0.3451,0.0146,-0.0333,-0.1068,-0.0458,-0.1607,-0.0427,-0.0425,1.1881,0.364,0.2987,-0.3814,0.0783,0.2188,0.0032,-0.0396,-0.0777,-0.0829,-0.0256,-0.0295,0.2802,BRCACancer
E02,0.9484,-0.0676,-0.4468,0.009,0.9052,-0.0382,-0.123,0.3942,0.9331,-0.0816,-0.1397,-0.084,0.0463,-0.0615,0.618,-0.0953,-0.0147,0.4682,0.4511,0.1462,0.3474,-0.1477,-0.0534,-0.1646,0.0076,0.0612,1.4473,0.4981,0.4461,-0.3529,0.5818,0.4551,-0.0098,0.0407,-0.1017,-0.1108,-0.0976,-0.0314,0.7315,Control
E03,0.8279,-0.104,-0.0686,-0.0074,0.583,-0.1135,-0.0345,0.4762,0.5809,-0.0956,-0.0922,-0.08,0.1186,-0.0065,0.7451,-0.0083,0.071,0.4384,0.4664,0.1581,0.139,-0.1415,-0.0789,-0.1365,-0.0312,-0.0053,1.4374,0.3601,0.4229,-0.2329,0.3738,0.2744,0.0029,0.1037,-0.0806,-0.048,-0.0283,0.0084,0.8189,Control
E04,0.9623,-0.0389,-0.2335,-0.0194,0.8114,-0.08,-0.1449,0.5565,0.7918,-0.0734,-0.1227,-0.0575,0.0591,-0.0444,0.5897,-0.0983,0.1521,0.3878,0.446,0.1604,0.3334,0.0543,-0.0811,-0.2152,-0.0319,0.0088,1.2414,0.6539,0.5153,-0.1503,0.3493,0.3947,0.0319,0.0936,-0.0539,-0.135,-0.0579,-0.0428,0.7191,Control
E05,0.714,-0.1052,-0.2986,-0.0292,0.719,-0.0836,-0.0203,0.2225,0.796,-0.0442,-0.1168,0.0349,-0.0779,-0.0462,0.3897,-0.0573,-0.0854,0.3763,0.3278,-0.0349,0.2991,-0.0321,-0.0432,-0.2957,-0.0151,-0.0163,1.0032,0.5056,0.3483,-0.4105,0.4329,0.474,-0.0104,-0.1316,-0.0305,-0.321,-0.0666,0.0488,0.6991,Control
E06,0.4985,-0.0657,-0.1916,-0.0848,0.5154,-0.0415,-0.1879,0.2486,0.5868,-0.1402,-0.097,0.0344,-0.0988,-0.0752,0.4772,-0.1609,-0.1426,0.2837,0.2467,-0.0641,0.0792,-0.0632,-0.0424,-0.1327,-0.0949,-0.0139,0.2634,0.3232,0.2008,-0.4981,0.3416,0.1423,-0.0711,-0.1956,-0.0304,-0.2372,-0.2097,-0.0747,0.2725,BRCACancer
E07,0.8402,-0.0894,-0.1534,-0.0288,0.6575,-0.0703,-0.0661,0.4767,0.6952,-0.1045,-0.1134,-0.0464,0.0333,-0.0217,0.6034,-0.0576,-0.0029,0.4255,0.356,0.0955,0.2332,-0.069,-0.0831,-0.1596,-0.007,0.1098,1.2352,0.3814,0.3267,-0.2637,0.1759,0.3489,0.0213,-0.0177,-0.0765,-0.1325,-0.075,-0.0302,0.5727,BRCACancer
E08,0.8303,-0.1496,-0.1528,-0.0346,0.8056,-0.0673,-0.071,0.4793,0.709,-0.0395,-0.1147,-0.0749,-0.0389,-0.0209,0.6515,-0.0516,0.0799,0.4759,0.4547,0.134,0.1861,-0.035,-0.0622,-0.158,-0.0421,0.0429,1.3384,0.5329,0.4684,-0.267,0.3827,0.4212,-0.0315,0.0116,-0.1096,-0.0509,-0.0251,-0.1116,0.7756,Control
E09,0.9659,-0.0918,-0.144,4e-04,0.8155,-0.0758,-0.1439,0.3739,0.7209,-0.1218,-0.1417,0.0063,0.0244,-0.0484,0.5962,-0.0767,0.05,0.4537,0.4377,0.1708,0.2723,-0.1114,-0.0611,-0.245,-0.026,0.0735,1.393,0.417,0.4392,-0.1476,0.0491,0.1884,-0.0038,0.0454,-0.0956,-0.0794,-0.0426,-0.1182,0.7444,BRCACancer
E10,0.8259,-0.0582,-0.1681,-0.0201,0.8422,-0.1395,-0.0942,0.4764,0.842,-0.1628,-0.1278,-0.0363,-0.0296,-0.0714,0.6377,-0.0934,-0.022,0.4815,0.4712,0.1393,0.1682,-0.1275,-0.0415,-0.322,-0.0467,-0.0053,0.9512,0.5342,0.4533,-0.2515,0.5042,0.4595,-0.0756,-0.0251,-0.0682,-0.1382,-0.1064,-0.1002,0.8834,BRCACancer
E11,0.6727,-0.1791,-0.4276,-0.0031,0.548,-0.1263,-0.1262,0.3192,0.5922,-0.0826,-0.1087,-0.0325,4e-04,-0.0359,0.5012,-0.081,-0.0728,0.2883,0.2314,0.0336,0.2105,-0.0732,-0.0748,-0.2088,-0.0545,0.0195,1.163,0.345,0.3737,-0.3141,0.3686,0.1933,-0.0712,-0.0141,-0.0483,-0.1406,-0.0765,0.0475,0.5307,Control
