@relation data

@attribute 6714 numeric
@attribute 3265 numeric
@attribute 5747 numeric
@attribute 3672 numeric
@attribute 23236 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 2149 numeric
@attribute 5321 numeric
@attribute 5578 numeric
@attribute 5742 numeric
@attribute 5604 numeric
@attribute 2770 numeric
@attribute 3688 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 6850 numeric
@attribute 6916 numeric
@attribute 5595 numeric
@attribute 9002 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCA}

@data
6.89592443067,8.198599078,8.7160245685,7.438794191,6.4844860445,10.23292486,6.39932068633,11.75733557,6.313976471,8.202296649,6.946759454,9.736317839,6.097670028,8.5429645305,5.704879743,13.00161496,9.687454914,9.60410892,11.573459625,6.804593667,8.06297051567,BRCA
6.98144085767,7.4409667175,9.5799510855,8.342898175,6.6696596965,10.11618835,6.68769140167,11.9564860075,5.476714818,8.474558864,6.9211902895,9.990983614,6.6687748565,9.18007328783,5.291135005,13.04989878,9.311414064,9.793587511,11.32136754,6.1096319405,8.197304519,Control
6.75905554167,7.6537280945,9.807955308,9.099519506,6.8308282135,10.13087976,6.24070564267,11.749596883,5.605339686,8.584390499,7.057542725,10.29596436,7.184102984,9.52376826383,5.465820435,13.26893746,9.328361407,9.41509797,11.488573795,6.1136713175,8.151507585,Control
6.82951290367,8.1909422715,9.6749751715,7.626842693,6.0566410755,10.76657469,6.35314852433,10.9551055265,5.276507133,7.646632733,6.3752950245,10.01433476,5.4787995935,9.15082053767,5.973617732,13.29995283,8.752398314,9.117877553,11.695521545,6.0368405125,8.08129530567,BRCA
6.91208436433,7.2806843915,9.2641454985,9.408383416,6.1713175965,10.37973064,6.73899581333,12.47184107,5.421737703,7.883225397,6.431133099,9.712540381,6.159811817,9.44121959,6.049636893,13.17700839,9.846603446,9.067401503,11.206231375,6.445534396,7.95451796533,BRCA
7.22720437133,8.539009948,9.278094081,8.035817876,6.211869299,10.55366796,6.39469361333,11.106139519,4.909306588,8.420129842,6.8288194015,9.812386363,5.6032236615,8.933464829,5.732683853,13.33363132,9.401834759,9.740911174,11.49634678,5.9744242255,8.00665617633,BRCA
7.35444662233,8.146852134,9.5786882385,7.332867062,5.8868527975,10.73881029,6.135427533,10.837073227,5.034316149,7.621284726,6.4781289705,9.916141133,5.6081323905,9.05192720867,5.542111953,13.36856584,8.411575733,8.792335721,11.796022585,6.085969302,7.86577453733,BRCA
7.03736704367,8.041917075,9.21652246,8.062681816,6.0972822555,10.51457134,6.82794277033,11.4335031145,5.172938736,7.779918143,6.492779321,10.0322459,5.800661023,9.04214245483,5.655216748,13.36355512,8.766761713,9.05386557,11.46459896,6.109719723,8.01917131267,BRCA
7.07743364033,7.888636145,9.337026401,7.660960561,6.0356141115,10.54450111,6.69079792733,10.9875720195,5.501288856,7.098719371,6.479294683,9.833428205,5.52926424,9.0875921835,6.118635505,13.29267684,8.285819621,9.343330713,11.5411915,5.8103717685,7.890844983,BRCA
6.94510312533,8.85628218,9.6546657745,8.462247785,5.0579964415,5.97155002,6.127634878,9.600415897,5.167730486,7.791197286,6.2996244015,9.724718956,5.47662364,8.1006439875,5.537615426,13.38150649,9.458448204,9.297908507,12.52079595,5.3804824545,8.742530249,BRCA
