@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 2328 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 217 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 124 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
C08,0.1192,-0.1058,0.3899,-0.0377,0.0446,-0.185,-0.0191,0.9285,0.8182,-0.0809,0.5242,-0.017,-0.0851,-0.0788,0.6169,0.0348,-0.0897,0.5479,0.4476,1.4562,-0.0979,-0.0679,-0.0529,-0.0374,-0.0713,0.0329,-0.0791,0.0201,0.1498,0.6933,0.2013,-0.1184,-0.0876,-0.2847,0.5304,-0.032,0.0372,0.2425,0.2813,0.1575,-0.0674,-0.1775,0.096,1.1215,0.3141,1.0869,1.4945,-0.0336,0.0091,-0.1458,-0.1325,-0.0179,0.2475,-0.1733,0.3482,0.008,0.2506,-0.084,0.0458,-0.1722,-0.0551,0.8498,-0.1776,-0.0556,-0.1353,-0.2404,-0.3691,0.0283,-0.1402,0.5324,-0.0686,0.5561,0.2873,0.767,1.1559,-0.0739,-0.1081,-0.1203,-0.109,-0.176,0.358,0.0942,0.4697,0.0185,0.381,-0.0394,0.5525,0.5348,-0.0796,0.1205,-0.1825,0.0891,-0.0225,1.017,-0.0244,0.4818,0.0674,0.0325,1.8631,0.0632,1.261,0.7824,0.3856,0.031,0.0708,1.9899,-0.0635,-0.0497,0.1099,Control
C09,-0.1044,-0.2225,0.3879,-0.065,-0.0327,-0.1646,-0.1371,0.6416,0.9001,-0.0677,0.3632,-0.0275,-0.0274,0.0162,0.5689,0.0954,-0.0677,0.3744,0.5785,1.0087,-0.0949,0.019,-0.0844,0.0149,-0.0594,-0.0681,-0.1214,0.1536,0.0568,0.7263,-0.0063,-0.1074,-0.1432,-0.156,-0.0268,-0.2319,0.0514,0.016,0.2673,0.147,-0.0056,-0.1488,-0.1466,0.6436,0.2041,1.042,0.9551,-0.0211,-0.0328,-0.071,0.018,-0.0043,0.1365,-0.1917,0.2452,0.0603,0.1526,-0.019,0.0235,-0.2318,-0.0832,0.7082,-0.1354,-0.0832,-0.1261,-0.0814,-0.4078,0.0716,-0.2461,0.3949,-0.0318,0.3249,0.2374,0.5407,1.0421,-0.0316,-0.0754,0.0691,-0.1402,-0.0832,0.2166,0.133,0.3798,-0.0583,0.3737,-0.0132,0.4229,0.449,-0.0081,0.205,-0.0762,0.1202,-0.1433,1.0952,-0.1222,0.3726,0.0697,-0.0191,1.9363,0.0691,1.1055,0.5631,0.381,0.0675,-0.0703,2.1136,0.0635,-0.0076,0.4302,Control
C10,-0.0781,-0.2685,0.4539,0.0165,0.0206,-0.2029,-0.0262,0.6698,0.947,-0.0992,0.4294,-0.0781,-0.0236,-0.0809,0.5328,0.2111,-0.0333,0.3137,0.586,1.4572,-0.0911,-0.0363,-0.0329,-0.0513,-0.1113,0.0479,-0.0621,0.1456,0.2909,0.7625,-0.0052,-0.1093,-0.1732,-0.1805,0.4859,-0.1556,0.0314,0.1117,0.3524,0.2454,-0.0276,-0.0918,0.1772,0.9079,0.264,1.2791,1.2373,-0.0196,0.0196,-0.0265,0.0368,-0.047,0.107,-0.3309,0.1586,0.0021,0.1927,-0.0505,-1e-04,-0.2025,-0.0691,0.754,-0.073,-0.0773,-0.0509,-0.0429,-0.1639,-0.0288,-0.1199,0.536,-0.1221,0.247,0.3404,0.7175,1.0695,-0.1046,-0.039,-0.0906,-0.0788,-0.2065,0.1771,0.1834,0.4278,0.002,0.4052,-0.026,0.3968,0.4704,-0.0808,0.0042,-0.1096,0.0752,-0.078,1.1826,-0.0518,0.3942,0.1791,-0.0428,2.0029,0.0504,1.3012,0.4504,0.409,0.0088,0.0344,2.2829,-0.0921,-0.0283,0.2355,BRCACancer
C11,0.0211,-0.0877,0.5013,-0.096,-0.0203,-0.1917,-0.1201,0.9758,0.8365,-0.0741,0.5456,-0.0519,-0.0538,0.0252,0.7402,0.2955,-7e-04,0.7929,0.5194,1.6354,-0.0963,-0.1372,-0.092,-0.0381,-0.1376,0.0699,-0.0329,0.2673,0.0188,0.3415,0.0975,-0.1015,-0.1201,-0.1493,0.318,-0.3275,0.0121,0.0221,0.3468,0.1278,-0.0815,-0.1383,-0.1569,0.8053,0.2708,1.1986,1.0468,-0.0421,0.0012,-0.0699,-0.1326,-0.0934,0.2961,-0.1245,0.3689,-0.0621,0.1797,-0.0601,-0.0282,-0.1985,-0.0602,0.956,-0.0866,-0.122,-0.0323,-0.0467,-0.114,-0.0634,-0.2032,0.4757,-0.0729,0.376,0.296,0.6855,1.1522,-0.0335,-0.0172,0.0223,-0.0641,-0.1557,0.2058,0.0596,0.4001,0.0776,0.2947,-0.0454,0.5595,0.4812,0.0525,0.1881,-0.162,0.1699,-0.1406,1.1666,-0.1039,0.6455,0.1259,0.057,1.8028,0.1148,1.1439,0.776,0.4491,0.0193,-0.0015,2.0486,-0.0622,-0.1577,0.173,Control
C12,0.0284,-0.0764,0.3967,-0.0866,-0.0192,-0.0939,0.0673,0.7554,0.8299,-0.0389,0.1687,-0.0656,-0.061,-0.09,0.4351,0.1371,-0.0058,0.2859,0.3085,1.9547,-0.0824,0.1419,-0.125,0.0204,-0.0477,0.1301,-0.1237,0.2013,0.2499,0.2442,0.1049,-0.0738,-0.1536,-0.1747,0.2231,-0.284,-0.0344,0.1558,0.1613,0.074,-0.0104,-0.0995,-0.0172,0.333,0.1997,0.8926,0.5352,0.0051,-0.0441,-0.0665,-0.0224,0.0085,0.1092,0.0502,0.177,0.0169,0.2277,0.0115,-0.089,-0.1637,-0.0709,0.6802,-0.1193,-0.087,-0.1026,-0.1711,-0.2319,0.0817,-0.1831,0.2973,-0.042,0.2289,0.0894,0.323,0.7176,-0.0542,-0.0838,-0.0279,-0.1245,-0.0302,0.1878,0.1009,0.086,0.0213,0.3934,-0.0266,0.2942,0.1968,0.0855,0.1073,-0.1342,-0.0117,-0.1197,0.4139,-0.1364,0.2614,0.179,-0.0785,1.3574,0.187,0.7787,0.2927,0.2791,-0.0047,-0.0556,1.5816,0.0035,-0.2055,0.2752,BRCACancer
D01,-0.1446,-0.2851,0.562,-0.107,0.0889,-0.3142,-0.0322,0.3404,0.5787,-0.0994,0.2213,0.0187,-0.2119,0.0125,0.681,0.0531,-0.1106,0.3745,0.2146,0.5899,-0.0895,-0.1896,-0.0734,-0.0057,-0.1213,0.1267,-0.1011,0.0846,-0.1044,0.4988,0.0413,-0.0625,-0.2092,-0.3558,0.1578,0.0611,-0.0183,0.2042,0.2048,-0.0135,-0.0189,-0.1737,-0.0103,0.6615,0.0855,0.8698,0.6283,-0.0641,-0.0948,-0.1422,-0.182,-0.082,0.1793,-0.3601,0.3724,0.0557,0.1085,-0.0578,0.0312,-0.1513,-0.1211,0.4133,-0.149,-0.1762,-0.1249,-0.0818,-0.3918,0.0191,-0.2012,0.6414,-0.0813,0.3388,0.4723,0.6728,1.3648,-0.0785,-0.1155,-0.1112,-0.1182,-0.3329,0.3124,0.0457,0.2018,-0.0436,0.101,-0.0722,0.4756,0.5427,0.0358,0.1983,-0.0271,0.0902,-0.1912,0.858,-0.117,0.3435,-0.0434,0.0946,1.291,0.3063,0.9883,0.6658,1.0712,0.0864,0.0076,1.92,-0.1462,-0.1457,0.1256,BRCACancer
D02,-0.1309,0.0091,0.4611,-0.117,-0.0335,-0.0871,-0.0048,1.1124,0.8611,0.0121,0.4554,-0.0607,-0.022,-0.0652,0.6239,0.2961,-0.0376,0.5964,0.2959,1.9452,-0.0769,-0.079,-0.0164,-0.0294,-0.0533,-0.0024,-0.0814,0.227,-0.0914,0.2198,0.0112,-0.1121,-0.0824,-0.2164,0.0705,-0.2491,-0.0412,0.0754,0.2154,0.1485,-0.0724,-0.1972,-0.0668,0.6758,0.2646,0.9975,0.7727,-0.0642,-0.1349,-0.0487,0.0225,-0.042,0.2037,-0.132,0.2467,0.0555,0.0732,0.0802,-0.0722,-0.086,-0.0043,0.8086,-0.0454,-0.0905,-0.0551,-0.093,-0.3294,0.015,-0.0913,0.3974,-0.1453,0.337,0.1736,0.5834,1.0902,-0.0168,-0.0288,0.0342,-0.0827,-0.1267,0.222,0.1354,0.4271,0.0316,0.2934,-0.0233,0.401,0.3689,0.0471,0.1789,-0.0851,0.1293,-0.1894,0.9654,-0.0722,0.4382,0.0998,0.0066,1.7909,0.2252,1.1429,0.5607,0.3186,0.0255,0.1027,1.9564,-0.0158,-0.0369,0.276,BRCACancer
D03,-0.0841,-0.19,0.4283,-0.0886,0.1224,-0.1495,-0.0634,0.9093,0.8398,-0.0538,0.248,-0.0719,-0.0704,-0.0995,0.6094,0.1383,-0.1322,0.4791,0.2309,1.7178,-0.1371,0.0546,-0.0647,-0.028,-0.1227,0.0239,-0.0415,0.1724,-0.188,0.3331,0.0077,-0.1125,-0.0669,-0.1177,0.0328,-0.2689,0.0834,0.0615,0.1746,0.1465,-0.0737,-0.1117,-0.0385,0.392,0.2436,0.9837,0.6262,-0.0615,-0.0228,-0.1312,-0.0897,-0.0582,0.2136,-0.0751,0.2528,-0.0618,0.0149,-0.0158,-0.0647,-0.1558,-0.0573,0.6834,-0.2531,-0.0658,-0.0932,-0.0758,-0.3062,0.0323,-0.2048,0.3975,-0.1246,0.2745,0.1938,0.3503,0.8873,-0.099,-0.1197,0.0058,-0.1047,-0.0983,0.4736,0.1509,0.263,0.033,0.4745,-0.0607,0.322,0.4188,0.0501,0.1428,-0.0306,-0.0173,-0.1118,1.0907,-0.1218,0.4401,0.1223,-0.0081,1.5805,0.0075,0.9808,0.4318,0.4397,-0.0443,0.0409,1.9182,-0.0047,-0.0684,0.2859,BRCACancer
D04,-0.2165,-0.1239,0.4886,-0.0518,0.0458,-0.1824,-0.0292,0.8704,0.8113,-0.0736,0.4273,-0.0273,1e-04,0.0146,0.6247,0.3702,-0.0447,0.6802,0.4703,1.4401,-0.083,0.0059,-0.0465,-0.0622,-0.1067,0.0227,-0.1999,0.1657,0.2137,0.8492,0.0865,-0.1094,-0.1309,-0.121,-0.1028,-0.0871,-0.0076,0.1148,0.2501,0.2379,-0.0858,-0.1428,-0.2189,0.6946,0.2109,1.3556,1.3862,-0.0743,0.0876,-0.141,-0.0289,-0.0999,0.1228,-0.2811,0.393,0.0157,0.0562,0.0105,-0.0956,-0.0627,-0.0183,0.8134,-0.1768,-0.0755,-0.1071,-0.1011,-0.2336,0.0692,-0.05,0.5665,-0.0786,0.5863,0.297,0.5355,0.9917,-0.0723,-0.0892,-0.0694,-0.0966,-0.1648,0.1284,0.1019,0.344,0.0126,0.4432,-0.0401,0.4849,0.413,-0.0766,0.2954,-0.1591,0.1372,0.0248,1.7185,-0.1157,0.4568,0.1302,0.0207,1.6601,0.2311,1.0956,0.5723,0.4924,-0.0052,-0.0173,2.0156,-0.152,-0.1132,0.2439,BRCACancer
D05,-0.0792,-0.0236,0.4526,-0.0292,0.0897,-0.2041,0.0291,0.852,0.9276,-0.1072,0.5672,-0.0357,-0.1279,-0.0424,0.6154,0.2409,-0.0587,0.4998,0.3737,1.8621,-0.1387,-0.0198,-0.0087,-0.1421,-0.0768,0.0935,-0.0474,0.0959,-0.0365,0.7098,0.0775,-0.0961,-0.1501,-0.2263,0.0346,-0.3423,0.0494,0.0871,0.3068,0.2036,-0.0407,-0.1601,-0.0207,1.1967,0.3011,1.2841,1.0249,-0.0522,0.0284,-0.0981,-0.0699,0.0089,0.1241,-0.2822,0.276,-0.0309,0.2168,-0.0693,-0.1136,-0.2559,-0.0745,0.8379,-0.171,-0.0463,-0.0878,-0.0985,-0.2683,-0.02,-0.1088,0.5882,-0.1275,0.4508,0.3128,0.637,1.0011,-0.094,-0.0186,-0.0515,-0.113,-0.1458,0.155,0.1332,0.3551,0.0864,0.5472,-0.043,0.4101,0.5838,0.0609,0.0247,-0.1461,0.0917,-0.0587,1.4154,-0.0801,0.5842,0.1275,-0.047,1.8875,0.1322,1.2785,0.5127,0.6002,-0.0166,0.0474,2.2604,-0.0537,-0.0844,0.3435,BRCACancer
D06,-0.0771,-0.202,0.5747,-0.1066,0.0313,-0.1964,0.0831,0.8912,0.8205,-0.121,0.6687,-0.0775,-0.0125,-0.1231,0.7741,0.3487,-0.0918,0.7112,0.4892,1.5099,-0.114,-0.0133,-0.0681,-0.0467,-0.1323,0.1126,-0.1234,0.1046,0.0685,0.6933,0.1227,-0.0836,-0.1269,-0.1557,0.3252,-0.3651,0.025,0.3524,0.3017,0.107,-0.0489,-0.1368,0.0041,1.1434,0.2963,1.2754,1.4473,-0.0799,-0.0495,-0.1277,-0.062,-0.0944,0.3354,-0.3069,0.3801,-0.0259,0.0794,-0.0472,-0.0465,-0.1505,-0.1347,0.967,-0.1177,-0.1052,-0.1264,-0.0853,-0.2461,-0.0353,-0.1633,0.5268,-0.2079,0.6019,0.3589,0.7198,1.1483,-0.1272,-0.0822,-0.0848,-0.17,-0.1019,0.3324,0.0666,0.4122,0.0196,0.3645,-0.0381,0.5067,0.5868,0.0641,0.1304,-0.0344,0.1127,-0.0859,0.9883,-0.0765,0.4899,0.0799,0.0492,1.9497,0.1661,1.2298,0.7526,0.5293,0.0613,-0.0547,2.2699,0.0086,-0.1413,-0.0829,BRCACancer
D07,-0.2094,-0.1333,0.4747,-0.0835,-0.0349,-0.1572,0.034,1.0542,0.848,-0.0429,0.5201,-0.023,0.0044,0.0027,0.728,0.3193,0.005,0.6269,0.4697,1.98,-0.072,-0.0435,-0.0413,-0.0468,-0.0909,0.076,-0.0937,0.1862,-0.0447,0.6594,0.0391,-0.0713,-0.1369,-0.1604,0.1676,-0.2283,0.031,0.1694,0.2254,0.172,-0.0492,-0.1367,0.011,0.9873,0.1761,1.3382,1.2052,-0.0475,-0.0614,-0.0783,-0.0055,0.0094,0.0777,8e-04,0.2638,0.043,-0.0085,-0.1689,-0.0514,-0.1471,-0.091,0.7606,-0.1149,-0.159,-0.0612,-0.0472,-0.2676,0.0429,-0.1071,0.4735,-0.0972,0.4854,0.2425,0.6492,1.0673,-0.089,-0.0315,-6e-04,-0.1091,-0.1741,0.2293,0.0985,0.3852,0.0809,0.3713,-0.0272,0.4735,0.4668,0.0697,0.2279,-0.0152,0.1464,-0.0693,1.4514,-0.0642,0.5648,0.1932,0.0065,1.8653,0.0374,1.2262,0.7915,0.4242,0.0608,0.0045,2.228,-0.0659,-0.1137,0.1985,Control
D08,-0.1818,-0.0677,0.3684,-0.0503,0.1001,-0.233,0.1081,0.9031,0.8792,-0.067,0.4377,-0.065,-0.0105,-0.1024,0.4423,0.0746,-0.0477,0.4367,0.2639,1.3223,-0.0977,0.141,-0.1071,0.0047,-0.0518,0.0046,-0.0124,0.1307,-0.1508,0.4245,0.0838,-0.0744,-0.132,-0.2044,0.1391,-0.2817,0.0694,0.2105,0.3254,0.1284,-0.1119,-0.1984,-0.0278,0.6794,0.0488,1.0396,0.8205,-0.0837,-0.1782,-0.0643,-0.1244,-0.0382,0.0058,-0.1989,0.2078,0.0208,0.1996,0.0744,-0.0198,-0.1493,-0.0389,0.6204,-0.1353,-0.1602,-0.1022,-0.0624,-0.2949,0.079,-0.103,0.3868,-0.095,0.2351,0.2328,0.5314,0.7917,-0.1162,-0.0469,-0.1001,-0.1168,-0.2941,0.1833,0.146,0.1877,0.04,0.3061,-0.023,0.3712,0.3829,0.0822,0.1086,-0.1263,0.0969,-0.1604,0.8815,-0.1035,0.293,0.1015,0.0349,1.6313,0.0956,1.0311,0.4637,0.3403,0.1062,-0.0029,2.1127,-0.0634,-0.1025,0.5043,Control
D09,-0.0455,-0.1991,0.5398,-0.1466,0.0408,-0.2286,-0.0381,0.7913,0.7204,-0.0131,0.5389,-0.0699,-0.0434,-0.0099,0.571,0.3201,-0.0717,0.5201,0.4619,1.3516,-0.112,-0.116,-0.1012,-0.044,-0.1206,-0.0884,-0.0269,0.249,-0.0755,0.5877,-0.0724,-0.0543,-0.1498,-0.2431,0.3119,-0.3008,0.0318,0.156,0.3045,0.1526,-0.0479,-0.197,-0.0172,0.9182,0.3025,1.2426,0.9859,-0.0241,-0.1648,-0.0325,-0.1625,-0.0426,0.25,-0.174,0.2889,0.0392,0.1145,-0.1609,-0.0264,-0.1334,-0.0866,0.8621,-0.0668,-0.1297,-0.1028,-0.1382,-0.042,-0.0424,-0.1672,0.4603,-0.1517,0.5154,0.3213,0.6501,1.1089,0.0096,-0.1068,-0.0263,-0.168,-0.2077,0.1843,0.1667,0.4078,-0.0037,0.4314,-0.0303,0.4276,0.5035,0.0601,0.1776,-0.1437,0.0659,-0.1782,0.9402,-0.1505,0.4487,0.0782,0.0235,1.8713,0.0293,1.1872,0.6301,0.4297,0.0425,0.0142,2.0302,-0.0975,-0.1011,0.294,Control
D10,-0.1467,-0.2069,0.4416,-0.0166,0.0754,-0.2875,0.3073,0.6736,0.873,-0.0431,0.4534,0.0404,-0.0765,-0.1251,0.5756,0.2034,-0.0389,0.6048,0.3059,1.3252,-0.1137,0.1077,-0.1086,-0.0209,-0.1112,-0.0107,-0.059,0.0998,0.0811,0.7405,0.0173,-0.0851,-0.1444,-0.2654,0.2072,-0.2248,0.0216,0.1189,0.275,0.2107,-0.0194,-0.1624,0.0119,0.9216,0.1795,1.2069,0.9142,-0.0414,-0.0269,-0.0578,-0.0467,-0.0452,0.1571,-0.1989,0.3168,-0.0258,0.1407,-0.1091,-0.0108,-0.1397,-0.0776,0.9529,-0.1446,-0.1483,-0.0628,-0.1355,-0.2974,-0.0369,-0.0876,0.8817,-0.1286,0.5528,0.2975,0.5438,0.8964,-0.0699,-0.1331,-0.0417,-0.0943,-0.206,0.2421,0.1282,0.3272,-0.0428,0.3149,-0.0319,0.3934,0.3735,5e-04,0.3343,-0.0959,0.1373,-0.058,1.2133,-0.0933,0.3538,0.1234,0.0163,1.7283,0.1891,1.0616,0.5447,0.3147,0.0926,0.0406,1.5809,-0.028,-0.158,0.0679,Control
D11,-0.2446,-0.0281,0.2168,-0.0409,0.115,-0.3104,0.2975,0.6244,0.4204,0.0265,0.0283,0.0531,-0.0456,0.0668,0.2354,-0.0269,-0.1264,0.2875,0.1867,1.0401,-0.0541,0.0038,-0.0908,0.0354,-0.1459,-0.0214,-0.1476,0.0661,-0.1228,0.0334,0.0712,0.0635,-0.1902,-0.092,-0.1708,-0.4063,0.0253,0.1432,-0.0997,0.003,-0.0014,-0.2169,-0.0894,0.2092,-0.0251,0.3389,0.3326,-0.1048,-0.1505,-0.0788,-0.2342,-0.0765,-0.1286,-0.1534,0.0063,-0.0393,0.146,0.1185,0.1585,-0.119,-0.155,0.3405,-0.1319,-0.2035,-0.1569,-0.0202,-0.4717,0.0765,-0.3149,0.1162,-0.1536,0.2374,0.0772,0.1781,0.5903,-0.1828,-0.1473,-0.0035,-0.1043,-0.3007,0.1849,0.0676,-0.032,0.1086,0.2989,-0.0663,0.1454,0.1585,0.153,0.2006,-0.056,0.0976,-0.1766,0.2816,-0.1061,0.1114,-0.109,0.0639,0.9647,0.3269,0.5813,0.068,0.2088,0.2655,-0.0887,0.9689,-0.0187,-0.2167,0.3346,Control
D12,-0.1745,0.0485,0.3584,-0.0897,-0.022,-0.0624,-0.0382,0.7486,0.7014,-0.0279,0.4104,-0.047,0.0746,-0.0333,0.513,0.2526,-0.0926,0.4941,0.2578,1.111,-0.0824,-0.334,-0.1244,-0.0039,-0.0784,-0.1408,-0.1092,-0.0311,-0.0538,0.3426,0.0757,-0.0901,-0.0695,-0.0809,0.1301,-0.0591,-0.0472,0.1395,0.1885,0.02,-0.009,-0.1446,-0.106,0.8133,0.1518,1.1454,1.0834,-0.0577,-0.1537,-0.0689,-0.0803,-0.1733,0.1579,-0.0031,0.2622,0.0941,0.1638,-0.0515,-0.0059,-0.1184,-0.1071,0.6444,-0.1542,-0.1011,-0.0229,-0.1587,-0.3478,-0.0407,-0.1738,0.3259,-0.1236,0.4609,0.2133,0.4224,0.733,-0.1389,0.0212,-0.0306,-0.0522,-0.0982,0.1151,0.1047,0.0702,0.0077,0.4367,-0.0028,0.3521,0.3211,0.1301,0.1749,-0.052,0.0684,-0.1362,0.4159,-0.1273,0.2927,0.1064,0.0959,1.6755,0.0756,0.8144,0.4081,0.2863,0.0757,-0.0318,1.6346,-0.0441,-0.0773,0.2493,Control
E01,-0.0276,-0.1867,0.3447,-0.0249,0.002,-0.1228,-0.0836,0.1945,0.8773,-0.0674,0.3396,-0.0689,-0.045,-0.0595,0.5387,0.0943,-0.0109,0.257,0.5139,0.4459,-0.0801,-0.0021,-0.0038,-0.0148,-0.0342,-0.0522,-0.0492,0.1072,0.2442,0.4872,-0.0839,-0.0811,-0.072,-0.1426,0.184,-0.2642,-0.0233,-0.0997,0.206,0.1278,-0.0654,-0.1024,-0.1577,0.8287,0.2339,1.1679,0.7031,-0.034,0.0705,-0.0459,-0.0745,-0.0163,0.1302,-0.0658,0.1551,-0.0116,0.1366,0.1019,-0.0564,-0.1325,-0.1547,0.6123,-0.1605,-0.0183,-0.0165,-0.1165,-0.1962,0.0391,-0.1777,0.3946,-0.1337,0.2514,0.228,0.4796,0.7683,-0.1033,-0.0972,-0.052,-0.1132,-0.1651,0.1849,0.1036,0.2915,-0.0472,0.4238,-0.0468,0.3992,0.3798,0.0683,0.1484,-0.1756,0.0525,-0.1142,1.0767,-0.0287,0.3826,0.0585,-0.0118,1.8509,-0.0316,0.9904,0.4459,0.3134,-0.0303,0.0105,2.3837,-0.1411,-0.065,0.1313,BRCACancer
E02,-0.1438,-0.043,0.3937,-0.1121,0.0116,-0.1874,-0.2186,1.0525,0.7952,-0.0402,0.7148,0.0073,-0.089,-0.0455,0.6837,0.2238,-0.0072,0.6012,0.4042,1.8849,-0.0956,-0.1107,-0.0536,-0.0378,-0.0906,0.0242,-0.027,0.3087,0.1874,0.6757,-0.0209,-0.1001,-0.1036,-0.2098,-0.1808,-0.3217,-0.0131,0.2087,0.2938,0.2363,-0.0791,-0.2435,0.0288,0.857,0.1747,0.9159,1.5303,-0.0333,-0.084,-0.1076,-0.0405,-0.0062,0.1065,0.1431,0.2631,-0.0473,-0.0559,-0.0063,-0.085,-0.1873,-0.0189,0.8714,-0.0666,-0.0199,-0.1371,-0.0604,-0.4439,0.0029,-0.0889,0.6025,-0.066,0.2795,0.3711,0.8784,1.3082,-0.074,0.0078,-0.0562,-0.1417,-0.131,0.2765,0.0339,0.4769,0.0571,0.4057,0.004,0.5411,0.6506,-0.087,0.1632,-0.1525,0.0185,-0.1295,1.0921,-0.036,0.5899,0.0017,-0.0103,2.0805,0.0305,1.4559,0.61,0.3704,0.0249,0.0699,2.0648,0.0787,-0.0624,0.135,Control
E03,-0.0663,-0.1131,0.4801,-0.0102,-0.0136,-0.1076,-0.0845,0.8329,1.0285,-0.0638,0.4376,-0.0798,0.0037,0.0383,0.669,0.2717,-0.0396,0.6342,0.3992,1.8255,-0.066,-0.1411,-0.076,-0.0253,-0.0664,-0.1031,-0.1131,0.1968,0.0782,0.629,0.0263,-0.1079,-0.0618,-0.1368,0.1,-0.2474,0.0256,0.1524,0.3811,0.1365,-0.0588,-0.1299,-0.0949,1.1968,0.2331,1.469,1.2954,-3e-04,0.0625,-0.0942,0.0179,-0.0858,0.1281,-0.0931,0.3735,0.0506,0.0364,-0.0654,0.0066,-0.123,-0.0045,1.0495,-0.0856,-0.0335,-0.0464,-0.0965,-0.0579,-0.0139,-0.1144,0.6213,-0.0746,0.4156,0.2788,0.5208,0.9648,-0.1318,-0.01,-0.0485,-0.0956,-0.0973,0.2888,0.1205,0.3876,-0.0098,0.1882,-0.0352,0.4872,0.4577,-0.0482,0.1676,-0.1433,0.057,-0.0405,1.13,-0.1129,0.4216,0.1522,0.0254,1.8554,0.1435,1.1521,0.6639,0.3124,0.0061,0.0622,2.1739,-0.1508,-0.0778,0.2951,Control
E04,0.0304,-0.1352,0.5648,-0.0708,0.0097,-0.1708,0.0821,1.2079,0.8237,-0.1003,0.6212,-0.0926,0.0212,0.0552,0.7729,0.4009,0.002,0.7279,0.3814,1.9505,-0.0932,0.1479,-0.0562,0.0097,-0.0852,-0.0813,-0.1108,0.0775,-0.0811,1.0409,6e-04,-0.0856,-0.0929,-0.1064,-0.1066,0.0171,0.0468,-0.0315,0.342,0.1367,-0.0481,-0.0965,-0.0931,0.61,0.2473,1.0076,1.1881,-0.0513,-0.0153,-0.1357,0.0297,-0.0961,0.1295,-0.0706,0.4107,-0.0212,0.1134,-0.0937,-0.0217,-0.0859,-0.1216,0.9665,-0.0888,-0.0516,-0.0291,-0.032,-0.2261,-0.0261,-0.1665,0.5716,-0.1034,0.3595,0.4305,0.8143,1.2069,-0.0978,0.0363,-0.0599,-0.079,-0.0727,0.2567,0.1549,0.4281,0.0044,0.6363,-0.0359,0.6232,0.5012,-0.0056,0.1728,-0.0967,0.051,-0.1515,1.5385,-0.0787,0.6311,0.2079,-0.0085,2.034,0.0565,1.2847,0.7351,0.453,-0.0044,0.1178,2.3336,0.0515,-0.1148,0.3348,Control
