@relation data

@attribute 1378 numeric
@attribute 1380 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1437 numeric
@attribute 1438 numeric
@attribute 1440 numeric
@attribute 1441 numeric
@attribute 1604 numeric
@attribute 1791 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 2208 numeric
@attribute 2209 numeric
@attribute 2322 numeric
@attribute 2323 numeric
@attribute 2811 numeric
@attribute 2812 numeric
@attribute 2814 numeric
@attribute 2815 numeric
@attribute 290 numeric
@attribute 2993 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3559 numeric
@attribute 3562 numeric
@attribute 3563 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 3570 numeric
@attribute 3574 numeric
@attribute 3575 numeric
@attribute 3581 numeric
@attribute 3589 numeric
@attribute 3590 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3684 numeric
@attribute 3690 numeric
@attribute 3815 numeric
@attribute 4254 numeric
@attribute 4311 numeric
@attribute 7037 numeric
@attribute 7066 numeric
@attribute 7124 numeric
@attribute 7173 numeric
@attribute 7850 numeric
@attribute 909 numeric
@attribute 910 numeric
@attribute 911 numeric
@attribute 912 numeric
@attribute 913 numeric
@attribute 914 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 920 numeric
@attribute 921 numeric
@attribute 924 numeric
@attribute 925 numeric
@attribute 926 numeric
@attribute 928 numeric
@attribute 929 numeric
@attribute 930 numeric
@attribute 931 numeric
@attribute 933 numeric
@attribute 945 numeric
@attribute 947 numeric
@attribute 948 numeric
@attribute 951 numeric
@attribute 952 numeric
@attribute 960 numeric
@attribute 966 numeric
@attribute Class {Control,BRCA}

@data
5.34602107875,5.237742989,5.47117669567,12.03158587,6.027248757,9.94176152375,5.20646567367,7.3126549965,9.912028972,5.0493343535,5.511287161,6.350944152,5.485435883,6.1321228465,6.127019947,8.305595673,7.394872347,11.22756798,5.773740066,5.083225336,11.06323009,4.994139844,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,5.038053386,8.823033698,6.969677549,5.971200462,5.10371924,7.182248152,5.4767379555,7.573889673,5.2954882695,6.428496563,9.620715209,5.7333269735,5.796966621,9.5675118605,5.59074356033,5.941758505,8.92982258533,6.641325096,7.438794191,8.014705553,6.239603899,7.868672706,5.442289366,10.47331538,7.841880566,5.576228285,10.94243784,6.17835145033,6.66810922175,11.31639767,5.551217027,6.992205122,5.7404459635,5.92362978667,5.203799462,5.584068992,7.504523319,6.044837379,6.251967641,9.910778047,8.51785897267,7.570768631,6.995713808,7.572626574,6.784900215,8.833112353,8.52618567367,5.80278982125,9.547357825,12.90277531,6.434716308,5.51982870267,5.779267108,8.033975091,8.1264096644,10.0096238773,7.6330478345,7.827931929,9.29761553267,9.1438067595,BRCA
5.437577797,5.46853402633,6.4643509,12.11865571,5.208391667,9.77686303375,5.36752405833,6.917848903,9.615648544,5.10404496,5.495784089,6.37868989,5.833276737,6.4093690345,6.345188438,8.011368617,7.061914211,10.50561834,5.795397636,4.586084011,11.01529328,5.061140288,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,5.557051033,8.814719539,6.570163571,5.909821927,4.884855828,7.097508418,4.9594614325,7.829537058,5.236038782,6.4081182745,10.86030351,6.6192000355,5.6751301325,8.3894244495,5.26602711433,4.946744016,8.53687674233,6.535519258,8.342898175,9.776984476,5.295182325,7.9624000735,6.711395528,9.720655169,8.411956995,5.887897624,11.84616055,6.964616148,7.1778932965,11.01447057,5.559806297,7.871691396,6.7434817425,5.94358870233,6.086885249,5.826873374,7.989225773,6.844615152,6.8168691365,8.611099628,7.581881758,6.88402128,6.472573571,8.062317545,6.195992832,7.527870126,8.07552379967,5.49613054325,10.53976977,12.82119829,6.610733738,5.57488038767,6.040569875,7.195768663,8.453911282,11.104288605,8.2434603115,7.666687588,9.99358910167,9.4046029565,Control
4.8531326315,5.17548371233,6.39192184567,12.07175489,5.637792259,9.87340690325,5.463782277,6.7935172255,10.50776024,5.3414144165,5.018602184,6.489491255,5.639963781,6.1956474775,5.968097233,7.984277636,6.839522295,10.20430554,5.485435883,4.210342597,11.26696235,4.678655626,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,5.524354632,7.972263464,6.289378595,5.9392567955,4.263099122,7.372475773,5.0479553105,7.343454662,5.753817663,6.386337662,11.58397843,6.8511911655,5.7903941705,7.704263264,5.234685758,5.416511492,8.36852986167,6.95978501467,9.099519506,9.868745837,5.346257748,8.309212196,5.692100223,10.11027486,7.931344923,5.582263377,11.925697635,7.09072693133,7.857644784,10.82104072,5.88179384,6.162699096,6.4854698055,5.54083671133,5.40889121,5.40889121,7.349615459,6.652131962,6.6732632115,8.211110933,7.36965209267,6.499212576,6.042212717,7.324655646,6.004732412,7.253873774,7.848454135,5.296929424,9.781614263,12.53102961,5.802588255,5.14412909733,6.013915124,7.746415437,8.603245084,12.3392253657,6.7438547405,6.413632688,10.0626920657,9.169365534,Control
5.39463037,5.38469283233,6.03140516667,11.62774602,5.363706598,9.15670114525,5.47926853333,7.573754328,8.738464816,4.960678381,5.712603517,7.763745393,5.925650121,6.846104412,6.437631929,8.592252509,7.12275327,11.66763062,5.532169853,4.828595108,11.53391627,5.354567863,13.99859808,5.168332398,7.780213504,10.631558985,5.431298057,5.292792099,7.25221866,6.299991555,5.6882840335,5.605117409,7.222073073,5.1469376925,8.2605585175,5.61349928,5.995772477,8.333559164,6.661347384,5.26681038,9.955080926,5.65981521933,5.65836235,9.35475870133,5.75840882033,7.626842693,9.00761679,5.917677146,8.8558219455,6.691398504,10.99419451,7.658516996,4.840980873,10.835858679,6.53377900667,7.49211327975,10.22917365,5.85773923,5.841225451,7.7218067495,5.61574118867,5.068037933,5.838706791,6.939817562,7.036808602,6.744131259,9.773259203,7.90980533,7.678848562,6.149448008,7.340030607,6.667222002,8.447621682,8.84300144733,5.90477998125,9.94572954,12.091428445,5.38371401,5.264989428,5.948373802,7.598017363,8.4463403628,10.445825676,7.8697775275,6.189632474,9.69692297167,8.2983894565,BRCA
5.6848084345,5.17995486067,5.74386241533,12.5850741,5.234397132,9.0579726285,5.47228789033,7.174119236,8.906628426,5.454076695,5.520116743,6.871046216,6.040021845,6.1840915005,6.26697916,6.934991518,6.556357083,11.19478472,5.934641074,5.156043878,11.14027398,5.689167221,13.808752855,10.46950983,9.120018232,8.9144644015,12.3181333,5.03365563,7.254369939,6.457877938,6.1309845735,5.001814906,6.909746482,5.1417521165,7.5265620785,5.322639635,6.4994326055,7.561137318,5.699136844,5.6520349785,9.5839598795,5.42618825233,5.379907907,8.83773686,6.10844654733,9.408383416,10.53769432,5.234397132,8.093597058,7.991537612,11.17577737,8.468217878,4.788047896,11.352022576,6.62046090167,7.001427863,11.15055986,5.670168482,5.923868951,5.9498462955,5.90248232867,5.342706958,5.275203811,6.999411319,6.915882739,5.8736374995,8.744658219,6.772887585,6.107798352,6.777686415,7.504284952,6.11894691,7.826232466,8.88479079233,5.789491762,9.627228864,13.26059839,5.808521004,5.48480354367,5.649336125,7.890402801,8.137989213,10.3239841677,7.1152351965,7.098982487,10.1762655897,9.3147295615,BRCA
5.005073682,5.39980916,6.125868763,11.99675603,5.386130858,9.19198260475,5.42868180033,6.8474429345,8.811263195,4.98601943,5.862086362,7.40164993,5.903768142,6.5878355685,5.923274739,8.239337323,7.179887014,11.54446475,5.748737112,5.015706349,11.27871096,5.479950992,13.981464,10.19314989,8.861467793,8.7313364485,12.4899797,5.65607532,8.923402608,5.971837379,5.6872512285,5.391983545,6.547670085,4.942154083,8.0140964065,5.594179114,5.9750916915,6.535668564,6.2152459745,5.51782871,10.1189806995,5.67430072533,5.661429849,9.320182674,5.87139509267,8.035817876,10.45361046,5.887593047,8.728623836,6.289101891,9.381100084,8.093432255,5.364932404,11.307009595,6.40224870033,7.0362447915,10.63242753,4.838209635,7.264445239,6.5120183345,5.79887687633,4.944168843,5.589622123,6.534579623,6.774098898,6.2707125035,9.861374301,7.87435355567,7.259487003,7.154213379,7.060753003,6.773011007,8.313258466,8.50441506767,5.631564046,10.11112299,12.173760995,6.854248561,5.23254984433,6.15689776,7.921887229,7.6167832758,9.257288012,8.1467627275,6.675890452,9.54166332767,8.623077222,BRCA
5.19222713575,5.46157344467,5.97306390367,10.9270559,4.235422182,8.87737808375,5.68501652033,7.9247777345,8.839582623,5.155413593,5.287261033,7.416419918,6.313659102,6.542603195,6.023372494,8.262789151,6.818521864,11.55455062,5.631985502,4.957695542,11.48554018,5.280688427,14.06575512,4.91887665,9.566249648,9.449604418,5.472171943,6.161591078,10.52528127,5.987099833,5.423104178,5.183299167,6.765439022,4.8414910265,7.9397725765,5.4511408555,6.001029129,10.18060575,6.137168282,5.3395515135,9.1248060995,5.85472967,5.573125488,9.23303826467,5.71221607367,7.332867062,8.650370669,5.946152572,8.708228537,6.19830322,10.13424056,7.412995553,5.229790979,10.429204229,6.55049845767,7.14566813175,10.28837619,5.07383228,6.665268844,6.378283143,5.42699980433,5.469732364,5.002940155,5.605487851,6.531268867,6.1541769665,9.508765915,7.794650782,7.444975776,6.514442352,7.078260574,6.413294187,7.751813702,8.448402539,5.3692760385,9.841376087,11.67291705,5.838328613,5.33013915533,6.220383769,6.690490866,7.8949601968,9.98928892333,7.6013279285,5.524354632,9.85985564967,8.779219237,BRCA
5.331033263,5.39371541333,6.062103457,11.94147143,5.272873517,8.785561655,5.48595179367,6.4628361565,8.776730033,5.3302073175,5.36790503,6.469646395,6.114789302,6.0728105175,7.266367548,7.995599168,7.011342233,11.16600002,6.067010094,4.991874681,11.03430052,5.325990094,13.712322535,5.394901009,7.643335147,10.225497431,6.025976276,5.213649836,7.974186731,6.078850631,6.042827904,4.727256081,6.68832419,5.141070657,7.982761652,5.254707192,6.1092653095,8.411575733,5.621692588,5.6241643085,10.169681639,5.36230967033,5.517599514,8.93071008033,5.95639658467,8.062681816,9.336345391,6.109888752,8.327804747,6.82706041,10.12647254,8.044026739,5.69000583,11.168251102,6.29979290467,6.98908263,10.92191923,5.325990094,7.183985468,5.8461738105,5.70519710333,5.716724307,5.594706223,7.348110949,6.789863308,6.6473854315,9.714503602,8.18961236433,7.680572483,6.785946496,7.628739198,6.955943719,7.882553069,8.08304868833,5.21904962825,9.484632162,12.72514606,7.068835031,5.42576728567,5.684966848,7.665551106,8.14080511,10.0943343763,8.29512161,7.21856596,9.85877245,9.252245023,BRCA
5.31509595875,5.30503171933,6.27193894667,11.84327345,4.901604566,8.8397291535,5.45787780567,7.1994187835,8.73279587,5.195442492,5.564234295,7.070285,6.484142663,6.466986139,8.084172087,8.209698414,7.416419918,11.29749826,5.623084953,5.087262599,11.45304566,5.176333993,14.275570095,11.24502395,7.749066799,8.854760398,13.57316849,5.214135735,8.186474713,6.160280504,5.6865103435,5.115835678,7.01892656,4.993426328,7.9352348665,5.518342789,5.9571317055,7.543536723,5.8148997265,5.734585683,8.53882534,5.40527513467,5.688328124,8.84360365833,5.837794173,7.660960561,8.236326533,5.787648759,8.70490029,6.768320398,10.03091577,7.836809583,5.50954641,11.45912886,6.30377776967,7.70241496675,10.66477195,5.326799101,6.778573689,6.79999295,6.01878935667,5.755429245,5.477524542,7.14939434,7.492776776,6.994217299,9.312021348,7.67099175533,7.868808861,6.114789302,7.524289246,6.82117167,7.898935572,8.74836367633,5.78586773725,10.05847247,12.61232587,7.21271797,5.509680539,5.979917442,7.700164201,8.5100925166,9.300024268,8.3284754685,7.019788425,9.86219598167,8.7050258875,BRCA
5.30064042475,5.03668394933,5.581131236,11.79269688,4.755170033,8.21676997675,5.19311127833,7.3073275875,9.394248914,5.2770665775,5.842294551,5.744168665,5.52701656,6.1119349785,6.528966337,9.667422551,8.561709067,11.88017861,5.323740468,4.879597034,11.93949851,4.916728914,13.81356339,5.039808741,5.377654117,10.338725997,4.977521783,4.817893448,6.824675979,5.027033758,5.5574917185,5.557280839,7.862639101,4.634263323,7.958005403,5.463931152,6.4185175795,8.685494426,6.4403255475,5.9216774485,8.931384727,5.72981466533,5.567280188,9.49570491,5.634729943,8.462247785,9.600610375,5.113545539,8.062562651,6.182896477,11.25022455,7.747456426,4.766875281,11.036194835,6.661048608,7.24973792825,7.048353701,5.334149236,5.97155002,5.743253889,6.39500424367,5.762422735,5.156448444,7.992500966,5.833276737,6.5363264305,9.76786627,6.22075007433,6.848156962,7.653850253,7.818200484,7.167521326,9.418991628,7.863606286,5.51724706675,10.38499445,13.101518485,6.536717836,5.27873872467,6.352798794,7.882063906,8.8253474506,8.11000699933,6.741097756,5.398154738,9.834241721,8.04428459,BRCA
