@relation data

@attribute id string
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 5320 numeric
@attribute 6772 numeric
@attribute 1154 numeric
@attribute 3716 numeric
@attribute 10076 numeric
@attribute 5967 numeric
@attribute 3717 numeric
@attribute Class {Control,BRCACancer}

@data
B07,1.3816,2.2236,-0.0114,2.7103,1.0119,1.8836,0.0554,-0.0934,1.1777,BRCACancer
B08,0.8476,2.0001,-0.0165,1.6236,0.8476,1.5898,-0.0341,-0.056,0.9417,Control
B09,0.547,1.5016,-0.0848,2.0819,0.6624,2.0995,-0.041,-0.1141,1.1346,Control
B10,0.6708,1.828,-0.0435,2.1333,0.7111,2.0355,-0.0016,-0.07,1.0493,Control
B11,0.4263,1.9411,-0.0623,2.019,0.9204,1.7208,0.0259,-0.1204,1.078,Control
B12,0.0275,1.0953,0.0404,1.9946,0.583,1.898,-0.0347,-0.0771,0.9426,Control
C01,0.7637,1.9432,0.0065,1.9997,0.9277,1.8655,0.0769,-0.1796,1.2478,BRCACancer
C02,0.6235,1.945,-0.0144,2.081,1.2059,1.9093,0.0915,-0.2078,0.8611,BRCACancer
C03,1.3299,1.9476,0.0393,2.4788,1.3737,1.8951,0.0786,-0.1252,1.1874,BRCACancer
C04,0.0143,1.3643,0.0383,1.3735,0.7294,1.5105,0.0872,-0.1703,0.6283,Control
C05,0.4989,1.3817,0.025,1.8099,0.8501,1.6132,0.0668,-0.1773,0.6115,BRCACancer
C06,0.2754,0.3207,0.094,0.6652,-0.0353,0.8039,0.0754,-0.2403,0.0456,Control
C07,0.9656,1.5034,0.0291,1.5005,0.5219,1.7137,0.0455,-0.1765,0.5995,Control
C08,1.0073,1.666,-0.0238,2.1564,1.0595,1.6992,0.0401,-0.187,0.871,Control
C09,0.8587,1.6396,-0.004,2.0331,0.9815,1.755,0.0321,-0.2138,0.5834,Control
C10,0.3493,1.7803,0.0259,1.9981,1.2481,1.8527,0.042,-0.1263,0.5113,BRCACancer
C11,1.2746,1.5978,-0.0753,2.0464,0.9199,1.7474,0.0012,-0.1676,0.8911,Control
C12,0.4973,1.2181,-0.0404,1.3457,0.8245,1.4628,0.0737,-0.1299,0.4351,BRCACancer
D01,0.1263,1.8286,-0.1434,2.1035,0.6394,1.9326,0.0824,-0.0762,1.3661,BRCACancer
D02,0.4468,1.6002,-0.0308,1.7056,0.7417,1.7786,0.0422,-0.1701,0.685,BRCACancer
D03,0.41,1.5889,-0.0428,1.8676,0.9595,1.6691,0.0536,-0.1485,0.8027,BRCACancer
D04,0.3107,1.7339,-0.0591,1.8886,1.3123,1.6258,0.0406,-0.1625,0.9645,BRCACancer
D05,0.6936,2.39,0.0193,2.2717,0.7762,1.7365,0.1092,-0.15,0.8915,BRCACancer
D06,0.6359,1.9446,-0.0708,1.8485,1.1412,1.8189,0.0399,-0.1287,0.9398,BRCACancer
D07,1.052,1.7143,-0.111,1.9708,0.7858,1.7794,0.0294,-0.1465,0.803,Control
D08,0.228,1.5074,-0.0083,1.8856,1.0682,1.5141,0.0878,-0.0801,0.6701,Control
D09,0.4667,1.8381,-0.0811,1.8798,1.0516,1.7268,0.0805,-0.1307,0.7075,Control
D10,0.5677,1.5343,0.0045,1.5577,0.7958,1.5702,0.0628,-0.0198,0.6926,Control
D11,0.0496,0.9539,-0.043,1.0332,0.5026,1.1595,0.0777,-0.1108,0.3034,Control
D12,0.4424,1.4285,-0.132,1.4482,0.5934,1.4541,0.0628,-0.1772,0.6172,Control
E01,0.232,1.8427,-0.0135,1.9604,0.5656,1.6553,0.0251,-0.0303,0.5272,BRCACancer
E02,1.1941,1.8365,-0.1226,2.1398,0.7941,1.9417,0.0429,-0.1467,0.6842,Control
E03,0.9328,1.745,0.0014,2.0951,0.6631,1.6468,0.0249,-0.0795,0.931,Control
E04,0.5019,1.9078,-0.0779,2.0664,1.3532,1.7651,0.0154,-0.1348,0.7899,Control
E05,0.7991,1.478,0.0087,1.857,0.8445,1.8029,0.0708,-0.0543,0.602,Control
E06,0.4998,1.7642,-0.0402,2.195,0.4585,1.5149,0.1117,-0.0776,0.7387,BRCACancer
E07,0.7679,1.9225,-0.1018,1.8636,0.8362,1.751,-0.0146,-0.1904,0.8191,BRCACancer
E08,0.6681,1.9849,-0.0799,2.5096,1.1365,1.8273,-0.0111,-0.1485,0.9283,Control
E09,0.7795,1.7387,-0.05,1.7716,1.0127,1.6663,0.0768,-0.1739,0.6051,BRCACancer
E10,0.7309,2.229,-0.0312,2.1909,1.1208,1.9339,0.0097,-0.1171,1.046,BRCACancer
E11,0.8877,1.6043,-0.1431,1.7744,0.6693,1.6927,0.0805,-0.0773,0.6476,Control
E12,0.7045,1.5546,-0.0638,1.4813,0.5562,1.7371,-0.062,-0.1526,0.4628,BRCACancer
F01,0.3474,1.8121,-0.0381,2.2008,1.4286,1.8248,-0.0081,-0.2536,1.0595,Control
F02,0.7897,2.0329,-0.0859,2.0483,1.2435,1.8227,0.066,-0.0678,0.9158,Control
F03,1.1556,1.8041,0.0532,1.7985,0.9314,1.6327,0.0947,-0.2055,0.7554,Control
F04,1.0726,1.7787,0.0486,2.1034,0.9455,1.7334,0.0239,-0.1626,1.335,Control
F05,0.4696,1.8466,-0.0201,2.3019,0.8687,1.804,0.0713,-0.0483,0.8592,Control
F06,0.4421,1.9587,0.019,1.6339,0.8024,1.5188,0.1032,-0.2146,0.8046,Control
F07,0.4955,1.5556,-0.0188,1.9783,1.2006,2.0904,-0.0152,-0.1809,0.8733,Control
F09,0.4197,2.1986,-0.1058,2.0686,0.981,1.7633,0.0153,-0.1438,0.9668,Control
F10,0.7497,2.1998,-0.0732,2.5602,1.2722,1.9638,-0.0185,-0.1489,1.1479,Control
F11,0.8762,1.8205,0.0222,1.9059,0.9035,1.6324,0.0829,-0.0959,0.9197,Control
F12,0.8458,2.0227,-0.0481,2.0998,0.8048,1.9646,-0.0311,-0.118,1.4236,Control
G01,0.7351,1.857,-0.1249,1.7731,0.6024,1.6537,0.0265,-0.0605,0.9621,Control
G02,0.4595,1.8242,-0.0168,2.0982,0.9228,1.6388,0.1062,-0.1172,0.8157,Control
G03,0.8058,2.1094,-0.0155,2.3956,1.3709,1.8761,0.083,-0.1706,1.0039,Control
G04,0.3636,1.9159,-0.0612,2.3396,1.5697,1.9544,0.0016,-0.0967,0.7936,BRCACancer
G05,0.1398,1.3522,-0.0272,2.0588,0.43,1.4671,-0.0219,-0.184,0.6905,BRCACancer
G06,0.5859,2.0038,-0.0104,2.3641,0.9756,1.8878,0.0485,-0.1033,0.8355,BRCACancer
G07,0.6472,1.2567,-0.0331,1.8022,0.9403,1.6804,-0.0077,-0.1367,0.6304,Control
G08,0.9574,2.0355,-0.0013,1.8647,0.5617,1.7474,-0.0067,-0.1988,1.059,Control
G09,0.5265,1.5756,-0.0039,1.9614,0.5054,1.5291,0.0155,-0.1655,0.7994,Control
G10,1.3349,1.4331,0.0191,1.8346,0.3877,1.7738,0.0921,-0.0876,0.5693,BRCACancer
G11,0.4422,1.0192,0.0444,1.2047,0.3695,1.226,-0.0833,0.0442,0.3744,BRCACancer
G12,0.5616,1.7989,0.0061,2.1384,0.4328,1.8269,0.0189,-0.0812,0.6797,BRCACancer
H01,0.6264,1.3976,0.0394,1.529,0.9303,1.5126,0.0194,-0.0702,0.6278,Control
H02,0.2839,1.5608,0.0079,1.9393,0.8638,1.614,0.0751,-0.0176,0.8203,Control
H03,1.3014,1.4023,0.0241,1.6605,0.7283,1.623,0.0299,-0.2113,0.6885,Control
H04,0.8308,1.7244,0.0088,1.7628,0.9018,1.6341,0.0376,-0.2052,0.9751,Control
H06,0.568,1.6631,0.0316,2.65,0.9426,1.6037,0.0508,-0.1505,1.2175,Control
H07,0.3596,1.9242,0.0157,2.1123,0.4157,1.6353,-0.009,-0.149,0.89,BRCACancer
H08,0.5631,2.1913,-0.0071,2.2156,0.42,1.5361,0.0528,-0.1613,0.9378,BRCACancer
H09,0.0661,1.279,0.0578,1.7025,0.108,1.8135,0.0731,-0.1068,0.6635,BRCACancer
H10,0.0783,1.6042,0.0757,1.5718,0.3823,1.5295,0.0748,-0.2596,0.7211,BRCACancer
H11,0.0631,2.1382,0.0181,2.1571,0.7471,1.9021,0.0701,-0.1802,0.4944,BRCACancer
H12,1.5028,1.8735,-0.0231,2.485,0.9007,1.8019,0.0232,-0.1904,0.9421,BRCACancer
I01,1.3236,1.7017,-0.079,2.9415,0.9335,2.107,-1e-04,-0.1055,1.1705,Control
I02,0.5114,1.2747,0.0186,1.8837,1.0092,1.7585,0.0923,-0.126,0.7754,Control
I03,0.683,1.2658,-0.0398,1.646,0.6151,1.5474,0.0344,-0.0448,0.4474,Control
I04,0.5303,1.805,0.0142,2.2056,0.7609,1.8455,0.0573,-0.0692,0.8118,Control
I05,0.5048,1.4552,0.0375,1.5825,1.0467,1.5957,0.127,-0.2232,0.6346,Control
I06,0.4769,1.5543,-0.0218,1.9404,0.6465,1.8572,0.0992,-0.1467,0.657,Control
I07,0.7736,1.818,-0.044,2.3044,1.3048,1.8685,0.0336,-0.1765,1.0763,Control
I08,1.1476,2.0581,-0.0157,2.2756,0.8439,1.9085,-0.0349,-0.1787,0.725,Control
I09,0.6585,1.593,0.0415,1.6644,0.4513,1.5454,0.0753,-0.1855,0.7923,Control
I10,1.4359,2.2906,-0.1203,2.5196,1.1209,1.7745,0.0493,-0.1445,1.1384,Control
I11,0.5143,1.5422,-0.0378,1.9671,0.6419,1.5234,0.1427,0.0278,0.4361,Control
I12,1.0582,1.7756,-0.038,1.7328,0.8891,1.6705,0.0676,-0.1749,0.7323,Control
I13,0.795,1.5395,-0.032,2.1713,0.9678,1.8306,0.0452,-0.1174,0.7654,Control
J01,0.6143,1.4716,0.002,1.7388,0.6877,1.5537,0.0457,-0.1773,0.7157,Control
J02,0.3245,1.4222,0.0148,1.6191,0.8214,1.7306,0.0371,-0.0383,0.5943,Control
J03,2.0027,1.7683,-0.0016,2.1024,0.9925,1.902,0.0492,-0.1637,0.8466,Control
J04,0.715,1.6982,-0.0208,2.0494,0.962,1.8971,0.0581,-0.1987,0.9767,Control
J05,0.0074,1.3183,0.0102,1.5754,0.886,1.7789,0.0335,-0.1239,1.0392,Control
J06,0.6387,2.0023,0.0591,2.5135,0.9053,1.8779,0.0857,-0.0569,1.3418,Control
J07,0.9347,2.1948,-0.1007,2.6034,0.9692,1.8834,0.0399,-0.1561,1.2472,Control
J08,1.1641,1.5135,0.0372,2.0083,1.0343,1.6942,0.053,-0.2021,1.0257,Control
J09,0.0899,1.344,0.045,2.2165,0.6971,1.8922,0.0041,-0.0935,0.5412,Control
J10,0.9259,1.6473,0.0043,2.1396,0.8485,2.0993,0.0479,-0.1281,1.2234,Control
J11,0.8598,1.2826,0.1093,2.2325,0.5088,2.1172,0.0183,-0.1522,1.1741,Control
J12,0.3867,1.2214,-0.0597,2.3917,0.6759,1.8884,0.0392,-0.1833,1.0579,Control
K01,1.0001,2.4193,-0.0095,2.7631,0.7238,1.9574,0.0363,-0.1908,1.5834,BRCACancer
K02,0.583,2.1397,-0.0153,2.3078,1.2094,2.0394,0.0358,-0.1506,1.1411,BRCACancer
K03,1.0968,1.8464,0.0205,2.1969,0.7034,1.8679,0.0096,-0.0301,0.9041,BRCACancer
K04,1.412,1.7485,0.0107,2.1768,0.9438,1.9048,0.0458,-0.2668,1.1217,BRCACancer
K05,0.8595,1.4928,-0.0142,1.7026,0.9115,1.6999,0.0379,-0.2602,0.9134,Control
AA3226,0.6193,2.5486,-0.1067,2.2349,0.4743,1.8514,0.0026,-0.1834,0.5345,Control
AB3227,1.5827,1.7334,0.0136,2.2176,1.028,1.6994,0.0552,-0.2085,1.1273,Control
AC3228,0.3982,1.8185,0.0628,2.1353,0.6815,1.8224,0.097,-0.0613,0.7287,Control
AD3231,0.5818,1.603,0.0167,2.1615,0.8054,1.9594,0.0851,-0.0488,0.9534,Control
AE1543,0.9962,1.9611,-0.033,2.1412,0.7825,1.6757,0.0904,-0.1467,0.8304,Control
AF3229,1.2756,2.289,-0.1108,3.0492,0.6589,1.8517,-0.0212,-0.1422,0.6322,Control
AG3230,0.7713,1.4356,-0.0361,2.1548,0.6466,1.8262,-0.0185,-0.1761,0.925,Control
AH3232,0.7182,1.6608,0.0577,1.9431,0.6738,1.7479,0.0279,-0.1106,0.5023,Control
AI3233,0.917,1.5084,-0.0367,1.8012,1.2271,1.5742,0.0574,-0.1438,1.3647,Control
AJ3234,0.7459,1.4469,-0.059,1.8365,1.1072,1.5889,0.0365,-0.0818,1.2869,Control
AK3235,0.6495,1.701,0.0786,2.093,0.913,1.7016,0.1157,-0.069,1.0143,Control
AL3236,0.3388,1.0368,0.0514,2.0003,0.7299,1.5045,0.0664,-0.1225,0.9539,Control
AM3237,1.0512,1.5109,-0.0446,1.8293,0.8294,1.9895,-0.0043,-0.1541,1.1441,Control
AN757,0.4339,2.0353,-0.0284,2.0797,0.6748,1.9196,0.0656,-0.093,0.8051,Control
C474,0.464,2.1639,-0.0934,2.5914,1.28,1.7102,0.0682,-0.2613,0.9231,Control
D480,1.1664,1.4348,-0.0392,1.8823,0.6327,1.9164,0.1221,-0.0765,0.7341,Control
E519,-0.0244,2.0399,-0.0706,2.3507,0.7673,1.702,-0.0047,-0.1287,0.8834,Control
F548,1.3197,1.8916,-0.0046,1.5998,0.5314,1.7719,-0.0113,-0.1735,0.6453,Control
G660,0.8839,1.8517,0.0537,1.7046,1.0812,1.9128,0.0568,-0.0925,0.6942,Control
H663,0.2537,1.6202,-0.0242,1.4138,0.6555,1.8866,-0.0122,-0.2025,0.8798,Control
I782,0.7412,1.4321,-0.0026,1.3868,0.8099,2.0555,0.0439,-0.0583,0.7122,Control
J787,0.394,2.2422,-0.0664,1.6915,0.6453,1.9722,0.0482,-0.166,0.8141,Control
K1162,0.3419,1.7495,0.0151,2.1629,1.0835,1.6195,0.0511,-0.2047,1.3418,BRCACancer
L1176,0.9316,1.8306,0.071,2.0904,0.7341,2.0056,0.0791,-0.1718,0.682,BRCACancer
M1263,1.0941,1.7555,-0.0428,2.0524,0.9578,1.6438,0.034,-0.0779,1.1124,BRCACancer
P1075,1.8574,2.0619,0.0737,1.5733,0.6752,1.6265,0.0531,-0.0165,0.4842,BRCACancer
Q1080,0.9667,1.7401,-0.037,1.5478,0.6182,1.732,-0.0022,-0.2002,0.4069,BRCACancer
R1104,0.2485,1.8331,0.0449,2.2411,0.7537,2.0912,0.0455,-0.1089,0.9165,BRCACancer
S1133,0.3689,2.5859,0.0484,1.4676,0.4252,2.0583,0.0855,-0.1109,0.4075,BRCACancer
T1463,0.5988,1.4718,-0.006,2.1241,1.0939,1.8019,0.0581,-0.1096,1.4688,BRCACancer
U2017,1.3008,1.644,-0.0357,2.3839,0.5695,1.4642,0.0719,-0.1904,0.7256,BRCACancer
V432,1.3718,1.6155,-0.1046,3.096,0.5425,2.0232,-0.0352,-0.2188,0.6212,BRCACancer
W433,0.3489,1.691,0.0053,1.9086,0.9225,1.5634,-0.0129,-0.2309,1.3776,BRCACancer
X524,0.1869,2.031,-0.0365,2.5486,0.6685,1.7397,0.0031,-0.0251,0.9202,BRCACancer
Y546,0.0639,1.5294,-0.0421,1.9995,0.4658,1.3702,-9e-04,-0.1155,0.633,BRCACancer
Z3225,0.1694,1.3442,-0.0846,2.242,1.4725,1.5529,-0.003,-0.1667,1.586,Control
