@relation data

@attribute 10000 numeric
@attribute 1050 numeric
@attribute 11040 numeric
@attribute 1147 numeric
@attribute 1978 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2322 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3728 numeric
@attribute 3815 numeric
@attribute 3845 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5292 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5371 numeric
@attribute 5467 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 5914 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6688 numeric
@attribute 673 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7704 numeric
@attribute 83439 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 861 numeric
@attribute 862 numeric
@attribute 8900 numeric
@attribute Class {Control,BRCA}

@data
5.4786784915,12.78740681,10.79138496,8.670710349,7.601327189,9.592833039,5.479142629,6.127019947,5.758230711,10.36865954,9.153599552,8.198599078,7.53597724,10.54691402,9.37637611367,10.94243784,6.7499434665,10.829470512,12.2590489,8.359597076,7.304534698,6.657000843,6.80536058,10.42647473,9.15686751,6.847562044,6.9076540764,11.73774813,6.36889233057,6.52656973,8.06297051567,11.573459625,9.736317839,11.94944384,8.04104994467,10.23292486,6.6900219055,13.46367638,8.687254178,10.51995589,10.0985898065,6.507481989,7.055014278,7.1826165455,6.461320332,11.0871946533,11.89929188,9.998485053,5.250613486,7.713010325,9.55034401067,9.302171157,6.759359347,10.6073352,7.28220847533,6.3742654828,6.413717301,BRCA
5.7708818765,12.06681079,10.57581366,8.807082076,6.67299497,9.66262953467,6.97372929,6.345188438,6.146498034,9.964760013,9.5256586835,7.4409667175,7.4402145165,10.41792663,9.36248739267,11.84616055,6.5565791765,11.023407075,12.38541089,8.700336649,8.1736588475,6.822223857,7.215390118,9.916671122,8.195422808,6.739109305,7.509195938,12.16093036,6.41405415471,6.59196449433,8.197304519,11.32136754,9.990983614,11.38105635,7.56627437633,10.11618835,7.1168957155,12.99332148,8.875473781,10.94695398,9.9276756755,8.512524314,7.958945778,6.968001194,6.276408844,11.5050606867,11.36056745,9.562147541,5.32864704483,9.421265976,9.49607791233,8.292691032,6.988744679,10.68519142,7.44810662333,6.5059809304,6.364446037,Control
5.8854976,12.83735302,9.895348494,9.155780297,6.979857081,9.935713008,7.400262798,5.968097233,5.937527571,10.29122283,9.597360232,7.6537280945,7.3412959795,10.64948099,9.38953014233,11.925697635,7.0758260015,11.5313713,12.24889125,8.782311189,7.115647436,6.672535396,7.548207573,10.55403266,8.126576876,6.521369295,7.3656981534,11.89182747,6.51632174114,6.20023802133,8.151507585,11.488573795,10.29596436,11.33166731,7.59129591867,10.13087976,7.06909001075,13.31043176,8.978067698,10.51147622,9.9225039835,8.640083234,8.326250965,6.900472937,6.674054967,11.3647894967,11.68668229,10.15541314,5.24435827317,9.843207033,10.0055535403,8.734558167,7.010810952,10.55664043,7.17456095067,6.6025418016,6.086619917,Control
5.6707063705,10.08386525,9.634820634,9.260861404,6.928136739,10.2127518167,6.998819226,6.437631929,6.646238725,11.20290453,9.06038523,8.1909422715,7.5914915015,10.56653005,10.3230354513,10.835858679,6.6476128175,9.689899517,12.29388695,8.647099619,8.4425651375,4.904979261,8.158055634,9.754654183,8.437316311,5.09930704,7.1534205814,12.03287579,6.67552868643,6.77281269933,8.08129530567,11.695521545,10.01433476,11.29445435,7.66188804867,10.76657469,7.181430757,13.18898907,9.226388785,10.31178269,10.572813026,7.7584583,7.997872605,7.3873594875,6.855868653,11.2640425267,11.50045491,10.12611757,5.540993142,9.094889963,12.0697967967,8.912530956,6.396738021,10.78787423,7.837688912,6.301119321,7.790741294,BRCA
5.6644220515,10.82131183,10.65984455,9.241179451,6.685803961,10.3303371883,6.457877938,6.26697916,6.131451225,11.0078229,9.5800955565,7.2806843915,7.946295334,10.45621094,9.49927176667,11.352022576,7.0204037355,10.043318064,12.41257918,8.81729638,8.1233901535,5.472171943,8.167858571,8.645614417,8.637277967,6.107798352,7.0222287176,12.93579034,6.29873736514,6.55719314667,7.95451796533,11.206231375,9.712540381,11.28106518,7.66703628367,10.37973064,6.83827886,14.23655206,8.761435816,10.97955044,10.352881859,7.8511886,8.051101686,6.8412474265,6.771559209,11.33747121,11.31253714,10.35359929,5.5553266305,9.093867222,9.36087092667,8.710342497,6.924132926,10.64411791,7.48259928467,6.8292345906,6.853469023,BRCA
5.4935537865,11.21226855,10.60938218,9.022833232,7.355551793,10.0295226957,6.272541727,5.923274739,6.30204996,10.76808942,9.0393998015,8.539009948,7.791459439,10.37355608,10.2326465533,11.307009595,7.1398498025,9.7187563365,12.40655986,8.541833388,8.298430784,4.944168843,7.631688412,9.795459787,9.107714755,6.07692847,6.9209080238,12.39411974,6.30605489943,6.51675757067,8.00665617633,11.49634678,9.812386363,11.36168902,8.02569258867,10.55366796,6.96568463825,13.61588998,8.629266563,10.24904266,10.396165934,7.192690117,7.815353072,7.3129865245,6.67359573,11.2932842667,11.50810934,9.873298423,5.5918056555,9.133181475,9.62627870733,9.428837044,6.641730707,10.70804518,7.288957295,6.4316347436,6.723391747,BRCA
5.65532370625,10.80140547,10.19314989,9.175650046,7.137660093,10.1231177773,7.39763426,6.023372494,6.244797292,10.72173602,8.9731778835,8.146852134,7.9501379685,10.29305807,10.6110479993,10.429204229,6.9933104255,9.654362623,12.32574401,8.366847964,10.0216627,5.538546893,8.19969826,10.18243816,8.783359349,5.439300032,6.8965544166,12.3239471,6.52561627729,6.72310725533,7.86577453733,11.796022585,9.916141133,11.42163372,7.95110622133,10.73881029,7.035803178,13.2267238,9.515749664,10.35443153,10.4544465325,7.688986551,7.672568764,7.2186535685,6.936287895,11.21401799,11.37712933,10.15087731,5.53038510583,8.946965563,10.5015695277,9.073834372,6.351827612,10.68956587,7.34516316567,6.439305859,6.401567006,BRCA
5.5028216445,11.64430934,10.89211038,9.44260202,7.761021136,10.182290716,6.554209422,7.266367548,5.921609641,10.52528127,8.9213733295,8.041917075,7.5558305855,10.26043183,9.94833043567,11.168251102,6.9654454415,10.1255478285,12.39966386,8.850844048,8.068034868,5.070616072,7.6455704,9.743273911,8.641727659,6.101508918,6.895239566,12.48900128,6.05346090171,6.54138533733,8.01917131267,11.46459896,10.0322459,11.31587145,7.89435356167,10.51457134,7.03017593925,14.16199356,8.496794995,10.70897201,10.38110283,7.192172276,7.588473151,7.370329934,6.811538864,11.2249138333,12.16093036,10.23716846,5.39309260383,9.04801075,8.35971152067,9.115226496,6.63862099,10.59472841,7.64457345033,6.3740582546,6.604779761,BRCA
5.267785966,10.70522655,10.77384001,8.973504462,7.431583526,10.3257906717,7.681310676,8.084172087,6.431794783,10.75721104,9.111304808,7.888636145,7.8335949455,9.881695635,10.7104711907,11.45912886,6.6035671485,9.668764921,12.00382718,8.687831539,8.8582775665,5.353156751,8.275287778,9.439052265,8.719338441,5.379907907,7.0040046146,12.05711016,6.47115856614,6.53415913633,7.890844983,11.5411915,9.833428205,11.57272404,8.071594068,10.54450111,7.213998503,14.14434519,9.61434228,10.08429722,10.272812775,7.574595656,7.816841466,7.832416955,6.9630149,11.46263687,11.77876926,10.29197677,5.8409395135,8.848717702,10.4842165293,8.560448556,6.452698896,10.6432567,7.64033033967,6.4300851168,6.284297232,BRCA
5.47877633725,11.42322901,10.86877648,8.965922146,7.975462708,10.2867156497,5.687628504,6.528966337,6.345277161,7.276057213,10.2970447,8.85628218,7.9784806655,11.76503338,10.01191871,11.036194835,7.564460333,8.9745205145,12.05629403,8.961436038,8.770284653,5.027033758,7.498233163,10.34123001,8.95253824,5.039808741,7.4112322548,12.34859823,6.34501541129,7.061802655,8.742530249,12.52079595,9.724718956,11.3119244,8.530428344,5.97155002,7.3141427765,13.03513077,9.315772892,10.88129775,10.984450649,8.480033951,8.635646596,7.557192316,5.771893004,11.7207938433,11.62476132,10.5038757,5.59168486833,8.753869513,8.59880267,9.95810357,6.352798794,10.36475876,6.777459196,6.768048696,7.03100122,BRCA
