@relation data

@attribute 10319 numeric
@attribute 107 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1437 numeric
@attribute 1511 numeric
@attribute 1992 numeric
@attribute 22798 numeric
@attribute 23236 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2774 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 284217 numeric
@attribute 2919 numeric
@attribute 3315 numeric
@attribute 338382 numeric
@attribute 3458 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3912 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3915 numeric
@attribute 3918 numeric
@attribute 4583 numeric
@attribute 4790 numeric
@attribute 4843 numeric
@attribute 50509 numeric
@attribute 5055 numeric
@attribute 5269 numeric
@attribute 5272 numeric
@attribute 5273 numeric
@attribute 5275 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 5747 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5970 numeric
@attribute 6317 numeric
@attribute 6318 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 7414 numeric
@attribute 7850 numeric
@attribute 7879 numeric
@attribute 81 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 912 numeric
@attribute 929 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCA}

@data
9.609742556,6.45574924,11.66204091,12.842764705,6.1272799655,12.69740967,12.04226139,9.95258151,6.1022441,7.5747111425,5.596975461,11.25779165,11.22269547,5.891297156,6.08937673367,6.027248757,11.67278344,10.32256509,5.811349805,6.4844860445,5.303385894,5.758230711,11.36612562,9.246622521,5.929873502,6.808774778,8.86041017833,6.39577774933,5.773740066,13.23568448,10.01141636,5.77657203,8.823033698,6.969677549,9.620715209,6.926763588,8.8805531315,6.371476641,5.211023147,7.841880566,11.530394835,5.024598103,7.22158984,9.978040839,7.2547783775,10.206726031,11.71011775,8.7913088215,11.62683849,7.30899363433,12.45804007,8.16631729167,5.826809832,12.2590489,5.58811651867,7.592066644,5.4659230785,13.38448364,5.4412204295,5.870741528,4.924350826,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,7.616550911,5.199683385,6.8672911265,6.5859397695,5.0578073466,6.287994543,8.202296649,6.39932068633,5.996621069,8.521216589,8.7160245685,8.941327257,12.58650212,10.0050885235,8.687254178,5.092488844,4.665926218,6.147057976,5.609704182,10.31728008,5.424427713,8.121094588,6.992205122,5.557816912,5.66903474,5.465983644,5.590370909,8.53835121633,5.92362978667,12.74796537,11.54582134,8.021098551,6.759359347,13.03513077,6.631326684,6.025201173,6.044837379,12.90277531,6.563429392,BRCA
10.70754056,6.928720816,10.95259222,12.193384535,6.382202723,12.5708958,12.57561022,9.847234001,5.137105138,8.892008195,5.920923915,10.55539466,10.76745641,5.7178750495,5.39411753967,5.208391667,10.21664921,9.899274258,5.263044971,6.6696596965,5.616571363,6.146498034,11.23978961,8.878435012,5.92516075967,9.546605663,9.172881566,6.11055064733,6.663490948,12.45678569,8.746741981,4.921497326,8.814719539,6.570163571,10.86030351,8.7833788245,8.629169544,6.861865828,5.622060057,8.411956995,12.19832114,5.135464327,6.441786907,9.952970221,8.121920326,9.3222193395,12.55314694,8.5429373015,9.98739233,7.692155216,12.97187766,8.353972691,5.660217896,12.38541089,5.54010262667,7.022703824,5.225666068,12.6473067,5.6054519825,5.918035089,5.354127039,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.210454923,5.628781795,6.6906065225,6.027160675,5.3421536938,5.822227442,8.474558864,6.68769140167,5.507010655,8.191637632,9.5799510855,10.16589345,12.65578567,10.599784445,8.875473781,5.092247327,4.986196164,5.382071697,7.247787805,9.979768545,6.548826242,7.757525229,7.871691396,5.364932404,4.567069008,5.768721099,4.327000131,9.27988523833,5.94358870233,12.95454627,11.42477793,8.158617651,6.988744679,12.83735302,6.454961876,6.015030979,6.844615152,12.82119829,6.288640599,Control
7.445513855,6.6365159435,11.858053,12.34714865,5.8494266825,12.37045183,13.18229429,10.72100969,5.397898131,8.6811245715,5.92918940233,11.2456925,11.29330224,5.34401305225,5.70857294067,5.637792259,10.23091542,10.05396698,5.532793245,6.8308282135,6.18745509633,5.937527571,11.54241539,8.70989467,5.84291604167,9.998851701,8.796592193,5.86322872133,6.021819068,12.74140174,8.919117419,5.303243061,7.972263464,6.289378595,11.58397843,7.1443881845,8.100279525,6.342079669,4.997530935,7.931344923,11.42839688,5.378521376,7.353303715,9.9265671165,8.05742956025,9.3859954115,12.54269462,8.072835663,10.51457134,7.74037431067,13.12983363,8.67834112367,6.073504957,12.24889125,5.381457097,8.426129627,4.918350937,13.11183912,5.831604065,5.612950486,4.857248584,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.225668073,5.637792259,6.47943359,6.4244788405,5.4913025734,5.416511492,8.584390499,6.24070564267,5.499695432,8.1047122775,9.807955308,9.674898929,12.70613234,10.60361192,8.978067698,5.12912369,4.904979261,5.502084908,7.420152085,9.655880007,6.379209934,8.261532137,6.162699096,4.65680675,5.327517838,5.358089615,5.499695432,9.66705962233,5.54083671133,12.95454627,11.70381504,8.264536249,7.010810952,13.26600764,6.8430452,5.633148724,6.652131962,12.53102961,5.916841601,Control
9.444694564,7.5681815995,10.53019687,10.489753981,6.786406153,9.925235871,11.83486615,9.637567286,5.057462456,10.4345005835,6.265588094,10.60049397,10.3343183,5.835180699,6.03856925667,5.363706598,9.277171797,9.841761329,5.897973236,6.0566410755,5.540230241,6.646238725,11.88448737,8.919415413,5.43160010567,9.061277435,8.711268495,6.76886723067,5.40889121,12.76703924,8.876978171,5.196047562,7.25221866,6.299991555,8.333559164,6.1489128,8.0593538555,6.424674922,4.693784032,7.658516996,11.88734111,5.387510099,7.324363122,9.5115781165,9.09629077975,7.6152573625,13.57945564,7.4947596615,10.60200312,7.314854993,12.30875149,9.66844801867,6.189632474,12.29388695,5.24729020433,8.052841247,5.542909735,13.17144427,5.014073743,5.932280461,5.441791574,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,8.314312607,5.427447991,6.1256933725,6.619283011,5.4387987878,5.237842121,7.646632733,6.35314852433,5.292792099,9.115932728,9.6749751715,8.971961016,13.20549015,10.825323535,9.226388785,5.1214115535,5.268482349,5.115003321,7.131628387,10.35287964,6.539744787,7.008823908,5.841225451,4.80453284,4.860231899,6.176079003,5.149758548,9.297521207,5.61574118867,13.21419392,12.29564706,7.961727034,6.396738021,12.95175557,6.722606479,5.65836235,7.036808602,12.091428445,6.469727786,BRCA
11.66763062,8.248473233,14.67555382,14.14958881,6.599679418,13.88031822,13.95070399,11.14837189,5.461570507,10.439916445,5.798142002,13.36856584,13.26600764,5.838354,5.82846143633,5.234397132,8.537326283,10.17748218,5.586322838,6.1713175965,5.960731805,6.131451225,11.6188926,9.589230319,5.55058593933,9.803614982,9.207844615,7.77612911867,6.328500469,11.76666981,10.47269874,4.702259784,7.254369939,6.457877938,7.561137318,7.8549517575,8.1004276705,7.469094598,4.481826553,8.468217878,12.562740285,5.551140106,6.728060379,10.67488522,8.32972063725,9.1976298995,13.19781415,7.699604075,10.8933738,7.12901061733,13.25616376,8.34456747333,6.612835792,12.41257918,5.659962881,7.339362621,5.4818577835,13.19114487,6.0653059145,5.65306808,5.493384144,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.715929611,5.661643617,7.150427771,6.1288615465,5.8117429202,5.913135501,7.883225397,6.73899581333,5.670168482,9.223319527,9.2641454985,9.378252108,12.73257984,9.9954801685,8.761435816,4.72689578,4.710961176,4.924350826,7.112546695,11.69149721,6.82311602,7.52642319,5.923868951,5.488973851,5.398154738,6.345365879,4.702259784,9.499998977,5.90248232867,13.32090986,10.93699877,8.3844099225,6.924132926,14.01689273,6.837126844,5.923868951,6.915882739,13.26059839,7.034802057,BRCA
9.593681092,7.7603213985,10.83158062,10.4605186095,6.5029791975,10.19124467,11.78375755,10.08948727,5.088535181,10.1133745185,6.33121760033,10.71640389,10.5810172,5.9073377475,5.655968188,5.386130858,9.58093741,9.888111979,5.837698095,6.211869299,5.30175675867,6.30204996,12.24637996,9.006446093,5.73505074233,8.90929393,8.61201467833,6.434522916,6.068999232,13.00770101,9.65317699,5.131765663,8.923402608,5.971837379,6.535668564,6.814024793,8.34204317,7.799671995,4.735808811,8.093432255,11.681747475,5.317603678,7.182248152,9.717665021,8.872809631,7.763838099,13.02126635,7.4410500215,10.49005891,7.68209250767,12.66269848,9.289928504,5.946971318,12.40655986,5.78350582667,6.502239591,5.4585786575,12.9500565,5.511570896,5.494904573,5.898275629,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,8.095424881,5.276693226,6.6456791705,6.5537420015,5.3283454926,5.754627826,8.420129842,6.39469361333,5.558582385,8.596734373,9.278094081,8.723286465,13.17144427,10.5184733555,8.629266563,5.142892503,4.879474508,5.605710071,6.735729052,10.24482795,6.277060108,7.096928908,7.264445239,4.708204487,5.740665359,6.309572416,5.442455259,9.31806579233,5.79887687633,13.11936595,12.08449626,8.1522695415,6.641730707,14.08845827,6.741740415,5.579701547,6.774098898,12.173760995,6.193383055,BRCA
9.108629731,8.9607456695,10.6166318,9.977269187,6.528474826,9.831893516,11.31092814,9.368283342,5.08439518,10.793897542,6.330944259,10.34583797,9.644000959,5.8481186635,5.68922200633,4.235422182,9.111970995,10.13239727,5.736612484,5.8868527975,5.298779371,6.244797292,12.05836733,9.226822258,6.04083923667,8.5896522,8.82288182267,7.07485400133,5.57547212,12.28213433,9.115603659,4.923400286,10.52528127,5.987099833,10.18060575,6.874510871,7.8964651425,6.888746673,5.179920282,7.412995553,11.055174395,5.002940155,7.025142677,8.4714794215,8.5226676775,7.5974834745,13.00320258,6.990773241,10.33039065,7.62025197167,12.11321645,9.146347284,6.303146576,12.32574401,5.48929581033,7.382712909,4.85010817,13.15388453,5.4054144975,5.586773185,5.150164881,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,8.03491053,4.800655715,6.090948927,6.61609541,5.4065428568,5.634165776,7.621284726,6.135427533,5.391811746,8.4342113255,9.5786882385,8.961436038,13.2092074,10.946702515,9.515749664,5.3846543075,4.808914358,5.66449084,7.229566594,10.86671119,5.976599205,6.951841648,6.665268844,5.908279272,5.343595475,6.526308008,5.22343341,9.088854201,5.42699980433,13.00646289,12.15418213,8.071465941,6.351827612,12.37349196,6.544698369,5.919942619,6.531268867,11.67291705,6.767724723,BRCA
11.18792748,8.247227253,13.15952927,12.44657104,6.703084506,12.60628034,12.72627038,10.35265071,5.358089615,9.6697834825,6.250331092,11.91053229,11.69988051,5.78786987225,5.90992971967,5.272873517,10.53976977,9.660094472,5.338790969,6.0972822555,5.62889739467,5.921609641,11.74635698,9.710479778,5.67987999433,8.886520521,9.12620744833,7.13469908,6.156442756,12.3749363,10.09896674,5.568952692,7.974186731,6.078850631,8.411575733,7.2343726315,7.6852114755,7.360761781,4.96464266,8.044026739,11.80706946,4.521001314,7.045817327,10.18857619,8.14459645675,8.4890405005,12.0767489,7.460218793,10.54691402,7.103039334,12.65381248,8.573892163,6.08693831,12.39966386,5.788918829,7.783343898,4.6445370325,12.66081938,5.19966022,5.55659131,5.892762125,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,7.95691498,5.321757891,6.3105461925,6.6313943815,5.5295343186,5.620154746,7.779918143,6.82794277033,5.446761787,9.083914411,9.21652246,9.013016321,12.96206732,10.5701737835,8.496794995,5.2299801195,4.385153631,5.37574431,6.535085305,10.95634187,6.034750138,6.945300803,7.183985468,4.82618143,5.259471408,6.252765353,4.542740612,9.11794216067,5.70519710333,13.25089354,11.61468237,8.4046207015,6.63862099,12.98137289,6.651845045,5.617365526,6.789863308,12.72514606,6.442492064,BRCA
9.513140888,9.5775018565,12.96853095,12.182476745,7.183027326,12.38074251,11.83178435,9.985152126,5.196441066,10.2984544975,6.126459088,11.17614527,11.03612228,5.4011884965,5.43479676933,4.901604566,9.123436726,10.03012262,5.883872025,6.0356141115,5.63963242033,6.431794783,11.79550409,9.810861239,5.431332113,8.45292188,9.14021016267,8.04350840533,6.029900759,12.73839215,9.726082368,5.682019293,8.186474713,6.160280504,7.543536723,6.843036893,7.728983218,6.876182709,5.246228736,7.836809583,11.67906498,4.78687249,6.692340448,9.1498423435,8.62331057575,7.7831345875,12.8538437,7.3804669665,10.43742988,7.40565617267,12.07225833,9.03065984067,6.104132849,12.00382718,5.68083145433,7.629850413,5.3367983045,12.86713494,5.769522044,5.89561239,5.662640784,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,8.341164221,5.532793245,6.1597871345,6.8628717035,5.4814391052,5.341284192,7.098719371,6.69079792733,5.836562468,8.888639558,9.337026401,9.075560123,13.30220126,11.277500065,9.61434228,5.244075819,5.090018442,5.19062597,6.862206886,10.24378721,5.724930741,7.22451093,6.778573689,4.92411325,5.591119307,6.598875532,5.377480603,8.755771008,6.01878935667,13.12983363,11.66672787,8.161427938,6.452698896,12.46971692,6.556203785,5.839462851,7.492776776,12.61232587,6.718296974,BRCA
10.06287289,6.364286878,12.56021108,9.709625118,5.4366021395,9.574726497,12.59652762,10.20419243,4.686239521,9.48299832,5.79939505,11.38765941,10.57213676,5.36141746475,5.53390297733,4.755170033,11.05254447,6.656071297,5.989031828,5.0579964415,5.319722061,6.345277161,11.7820728,10.57174817,5.70974771033,9.284894137,8.17602958933,6.077470757,5.088959125,12.78312415,9.909466033,4.96556642,6.824675979,5.027033758,8.685494426,6.3321564655,7.9403482215,6.207019812,4.71233763,7.747456426,11.705440355,5.039808741,7.927927741,9.969027535,7.620069691,6.842843372,12.98137289,5.5886430935,7.938228627,7.80821098167,9.629630344,9.32109725233,6.164912581,12.05629403,5.42148128867,7.498233163,5.321608753,12.89668817,5.7672981705,5.781235931,4.817893448,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,8.136146677,5.255700175,7.305777696,6.2169798845,5.1210123436,6.445516183,7.791197286,6.127634878,5.91922759,8.5131320015,9.6546657745,9.549015053,12.93579034,11.112297965,9.315772892,5.0291446385,5.065239741,5.716038325,6.989880165,10.70345182,5.716038325,6.018707189,5.97155002,5.167730486,5.557280839,5.451714936,4.891432858,9.11742445167,6.39500424367,13.46969908,11.78706297,9.1174736295,6.352798794,14.46865842,6.264447878,6.279290785,5.833276737,13.101518485,5.80517071,BRCA
