@relation data

@attribute 100 numeric
@attribute 10201 numeric
@attribute 10606 numeric
@attribute 10621 numeric
@attribute 10622 numeric
@attribute 10623 numeric
@attribute 107 numeric
@attribute 10714 numeric
@attribute 108 numeric
@attribute 10846 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 11128 numeric
@attribute 11164 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 122481 numeric
@attribute 122622 numeric
@attribute 124583 numeric
@attribute 132 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 1633 numeric
@attribute 171568 numeric
@attribute 1716 numeric
@attribute 196883 numeric
@attribute 203 numeric
@attribute 204 numeric
@attribute 205 numeric
@attribute 221823 numeric
@attribute 2272 numeric
@attribute 22978 numeric
@attribute 23649 numeric
@attribute 246721 numeric
@attribute 25885 numeric
@attribute 2618 numeric
@attribute 26289 numeric
@attribute 270 numeric
@attribute 271 numeric
@attribute 27115 numeric
@attribute 272 numeric
@attribute 2766 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 2984 numeric
@attribute 2986 numeric
@attribute 2987 numeric
@attribute 29922 numeric
@attribute 3000 numeric
@attribute 30833 numeric
@attribute 30834 numeric
@attribute 318 numeric
@attribute 3251 numeric
@attribute 353 numeric
@attribute 3614 numeric
@attribute 3615 numeric
@attribute 3704 numeric
@attribute 377841 numeric
@attribute 471 numeric
@attribute 4830 numeric
@attribute 4831 numeric
@attribute 4832 numeric
@attribute 4833 numeric
@attribute 4860 numeric
@attribute 4881 numeric
@attribute 4882 numeric
@attribute 4907 numeric
@attribute 50484 numeric
@attribute 50940 numeric
@attribute 51082 numeric
@attribute 51251 numeric
@attribute 51292 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5138 numeric
@attribute 5139 numeric
@attribute 5140 numeric
@attribute 5141 numeric
@attribute 5142 numeric
@attribute 5143 numeric
@attribute 5144 numeric
@attribute 5145 numeric
@attribute 5146 numeric
@attribute 5147 numeric
@attribute 5148 numeric
@attribute 5149 numeric
@attribute 5150 numeric
@attribute 5151 numeric
@attribute 5152 numeric
@attribute 5153 numeric
@attribute 5158 numeric
@attribute 5167 numeric
@attribute 5169 numeric
@attribute 51728 numeric
@attribute 5198 numeric
@attribute 5236 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 53343 numeric
@attribute 54107 numeric
@attribute 5422 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 5471 numeric
@attribute 548644 numeric
@attribute 55276 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 55703 numeric
@attribute 55811 numeric
@attribute 55821 numeric
@attribute 5631 numeric
@attribute 5634 numeric
@attribute 56655 numeric
@attribute 56953 numeric
@attribute 56985 numeric
@attribute 57804 numeric
@attribute 58497 numeric
@attribute 6240 numeric
@attribute 6241 numeric
@attribute 64425 numeric
@attribute 646625 numeric
@attribute 654364 numeric
@attribute 661 numeric
@attribute 7498 numeric
@attribute 8382 numeric
@attribute 84172 numeric
@attribute 84265 numeric
@attribute 84284 numeric
@attribute 84618 numeric
@attribute 8622 numeric
@attribute 8654 numeric
@attribute 87178 numeric
@attribute 8833 numeric
@attribute 9060 numeric
@attribute 9061 numeric
@attribute 93034 numeric
@attribute 953 numeric
@attribute 9533 numeric
@attribute 954 numeric
@attribute 955 numeric
@attribute 956 numeric
@attribute 957 numeric
@attribute 9583 numeric
@attribute 9615 numeric
@attribute Class {Control,BRCA}

@data
9.009465537,8.0903459785,8.92917955633,8.446464186,5.216064724,11.55629063,6.45574924,7.463332523,7.091120961,4.8952851035,12.17610621,6.551751032,9.7997208475,10.59188254,10.29987056,7.499250204,6.134894093,8.179201405,5.485435883,6.76343131833,10.624983,6.69779971125,11.97142151,8.949406684,6.6485865845,7.722346902,9.5675012985,10.90371263,8.293978658,9.94749813233,7.30966412,5.2682569975,6.798896608,10.12088945,9.645109494,5.5501221805,6.749605076,7.78487978833,6.95672934,8.893893904,5.37424445233,9.498710177,5.74251565475,7.921991334,6.406337361,9.083050877,6.23055429,5.334685584,5.896944624,12.83735302,7.6465410275,5.39078052,11.4706641,9.627020875,10.234941641,9.0712946915,11.45032412,6.72127818467,13.22219118,9.7157464915,5.343486346,12.02214941,8.63693291733,8.0352672646,11.86989657,11.67059663,9.449938467,5.781891609,7.969672493,9.209600263,5.99710475,4.97124880467,11.1655531365,9.1091431445,8.87489313333,8.1632269465,5.970630084,9.872136606,4.938534277,7.468178286,6.127019947,7.1655400235,9.8325031495,5.729492441,5.214524337,4.96556642,8.698323652,6.262476028,5.90665689,7.23662853067,6.69250149225,7.06069006425,6.47585956,7.093024318,7.339184439,7.468178286,9.061189663,8.570881384,12.53965448,5.4747015372,9.48670272667,7.752094548,11.96367651,7.008129683,8.833563055,13.07564465,8.622089465,7.713319706,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,8.694463343,8.678425073,7.656963092,8.1297927905,5.90699724167,9.409094477,6.104971499,5.632398358,10.42864835,8.8419137825,12.44389288,6.137099374,8.639522617,9.427680085,8.943878208,11.94573106,5.659219053,10.701279207,5.357737827,7.618204007,7.94040335,7.831198166,7.822891239,7.420939128,11.67950002,10.33591539,5.224977213,8.4825794,6.34443941733,10.6616380135,10.54355899,9.671576946,9.4508098775,5.1981917385,7.733796852,10.3078102555,5.8476705945,8.946416163,5.1609235975,6.319361083,8.974530119,5.35386248,BRCA
8.707368731,8.605610572,9.26591043933,7.066307529,4.847351351,11.23370072,6.928720816,7.1852972805,7.103762836,5.047860253,12.72821502,5.868767777,9.5382640275,10.096452,9.8796694575,7.346604868,6.137304345,8.316509092,5.21024395,6.60655091067,10.38358581,7.33834701725,11.68597092,9.799297095,7.460022291,7.330861195,9.737826998,10.62174996,8.302091812,9.684157478,7.58569497,5.5379537345,6.165967822,10.49423086,9.278554651,5.896474816,6.076073353,7.91479169667,7.38361148333,8.811375597,5.19987490167,9.673075436,5.6299771185,6.969476102,6.117285305,10.4082624365,7.662634777,5.596198143,5.666906568,12.29067992,7.713735264,5.945216293,11.16513329,9.45495342533,9.184379422,10.144409093,10.545944245,6.678845043,12.48456748,9.3426515795,5.36956862967,11.11140976,8.62571003167,8.1379242134,11.58294888,11.42322901,9.062674312,5.822227442,7.6123037765,7.958293333,7.2353025745,5.33393140367,11.340439262,9.406571626,8.76427032333,7.642822931,5.904129552,8.899554147,5.821079567,8.502057179,5.918035089,7.79913690525,10.0710904545,7.055177009,5.48350242,4.660803685,8.919415413,6.346430072,5.298668624,7.84099650267,6.59382123825,6.84315101075,6.81214882,7.029483599,6.979742782,9.715018666,8.444229248,8.823813933,12.55486108,5.2807451622,9.195560001,7.76287791567,12.23798527,6.914785761,7.324543144,12.68199828,7.321637554,7.322110956,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,8.45863333,9.763511635,8.54296522,8.207026822,6.10699417833,9.407990591,5.698920794,5.372776674,9.773922635,9.5078439965,12.18094263,6.1817045,8.580768391,8.66980731,8.616687708,11.98737426,6.273894067,9.9778240945,4.518505219,7.035132092,6.76042431,7.178966366,8.377461217,7.2235212355,11.64430934,9.992443121,4.632010888,8.7095446375,6.64633686533,10.7566201215,10.45584633,11.31960737,9.8840016675,5.0404448705,8.996276543,10.1234981025,5.584823701,8.3774247425,6.3264639905,7.483818044,8.000734017,5.142424925,Control
9.122000391,8.6284435445,8.959744749,6.957917862,5.213759944,11.09109172,6.6365159435,7.4117681705,7.148098063,4.853630569,12.31128435,6.993564335,9.570559114,10.01320441,10.337719898,7.516962875,6.679413681,8.597597398,5.546748832,6.835411809,10.39297237,7.5097051345,11.69812525,9.562584696,7.4703099275,7.472307713,9.50229818425,10.76919343,8.334754988,9.969692369,7.92755969433,5.529607584,6.631654085,10.26174268,9.185483232,5.6547034295,5.937527571,8.13360145267,9.100621368,7.125209709,5.53242019733,9.269220863,5.74537098125,7.507995028,6.493139426,10.366966484,7.492256043,5.154627002,5.726430204,12.45954952,7.4300304985,5.313165341,11.12925744,9.182290272,10.272588288,9.770764066,10.5435328,7.370633651,12.46365343,9.293690393,4.92119868067,11.21484138,8.52918561433,8.1476722974,11.64123906,11.75795051,9.089570397,5.411605257,7.4683270625,8.28785217,6.669606693,5.140938598,11.236048345,9.20430215,8.49919932367,7.398956807,6.108059818,9.65659519,5.775123813,9.196074082,6.059945345,7.37631595575,9.8295068835,7.247930183,5.358089615,5.297385178,9.158168561,6.569897844,5.162100493,6.870629053,6.77700042925,6.95435883525,7.821488802,6.749739143,7.062211113,7.140602614,8.658230342,8.873391145,13.09148337,5.437678959,9.30140069767,8.15598166633,11.85376385,6.9100955155,7.935107761,12.85738045,7.471189747,6.816699294,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,8.486876366,9.750623723,8.474406762,8.176539011,5.90664606667,9.302502487,5.252865266,5.542280886,9.854642896,8.6638524215,12.07288802,6.042212717,8.780622706,8.962058135,8.834290208,12.16288073,5.781629373,9.9649686935,4.32218064,6.916868092,7.353303715,7.619781863,7.334052282,7.0414556755,11.87820241,10.24862174,5.564234295,9.9871063145,6.8970391055,10.6413424385,10.55803347,10.69309511,9.359924563,4.9823300605,8.732287115,10.139819903,5.3010117385,8.172400065,7.0724506805,6.354518828,7.727309774,5.272407006,Control
8.925948346,8.212105722,9.54491507267,6.41304026,4.9612731905,11.07871142,7.5681815995,7.4282706955,6.757360421,5.0548390725,12.08630553,6.859476161,9.711409994,9.707117998,10.5431463085,7.537142914,5.930152602,9.210044899,4.847259412,6.85728623633,11.36056745,7.067069924,11.85143099,8.8952900365,7.5152183045,7.62766303,9.92962042025,12.10567621,7.028765622,9.87987060967,6.785106427,5.585400746,7.015919907,9.669284207,9.086873394,6.015305259,6.249592888,7.98024780733,8.43017113367,7.573270608,5.24837698833,8.206820391,5.447072821,8.970940718,5.818269799,9.833185716,7.534071575,5.562403668,5.474282914,12.51448113,6.817498147,5.387510099,11.40689869,9.305698921,10.2474157115,9.790316001,10.556927885,7.45009874433,12.79172868,9.937661488,6.032155191,12.15735176,8.61225283567,8.0196330022,12.51068142,11.16207045,8.63870843,5.80000117,8.217590882,6.851939905,6.633069002,5.19949210133,11.49067027,8.5894631425,8.216808988,7.06888056575,7.658516996,9.779514641,5.535906174,6.631763202,6.350944152,7.3446737195,10.0330223025,6.973097852,5.673281687,4.866427394,9.175874557,6.28346403,5.349976695,7.66843535633,6.747232235,7.00912496875,7.033371033,7.055014278,6.5826355,7.237642883,8.815768437,7.823910338,12.26010515,5.0367210076,10.7196695833,8.246015668,12.15911615,7.2390370655,8.689964021,12.86342169,8.892179346,7.518655368,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,8.538015376,7.923240007,8.658881899,8.30919878,5.90581402733,9.363686411,5.961629839,5.363648089,10.07045008,8.264241142,12.00382718,7.427818013,8.991855643,9.223423229,9.487689892,11.45279735,6.107798352,9.7308355995,4.062852976,6.913042352,7.190271935,7.434004992,8.011759955,7.30090884,11.54843435,9.541484409,4.783733416,7.9673078165,6.46536523733,10.2349088775,10.15158143,8.466587485,8.3399197595,4.9862913385,9.086873394,10.4328007225,6.7531406535,9.165277458,6.498284016,6.81477831,7.720109347,5.263796174,BRCA
9.306620611,8.432011354,9.308986594,7.032489697,4.935705648,11.24231983,8.248473233,7.1613884155,6.790319577,5.4835571745,12.52742331,6.528184984,9.3314084195,9.748503635,10.581626049,7.828646059,5.826428522,8.774277353,5.021047975,6.98583618567,10.88726082,7.4892811905,12.30526243,9.137596541,7.932324997,7.61842720033,9.5267827935,10.84257057,6.780346602,9.21036269233,7.159789768,4.851398881,7.356190313,10.30423184,9.517788029,5.9917849955,6.322338866,8.10930807267,7.19209282233,8.793791152,5.53642168467,10.97079276,5.526842257,7.617451165,6.938347917,10.7947163275,7.90593017,4.867539763,5.46712559,12.07956321,6.935659849,5.168332398,10.8441842,8.47745446,10.073360838,9.621540871,10.203741152,7.274267016,13.53768073,9.598567409,5.71280205167,12.37045183,7.994640099,7.8501628754,11.45168263,11.02780255,9.105424774,6.608000179,7.5972482345,7.720554015,6.44757129,5.59215889767,11.49199224,9.4834659455,8.34005414067,7.357786553,5.729968205,8.610712172,5.144669712,6.801647336,5.844116484,7.61917873825,9.384371698,7.631306447,5.586322838,5.245658467,9.249149683,6.1022441,5.862086362,7.329957469,6.63262972725,7.480102251,7.340408994,7.130496238,7.100770405,8.852288487,8.3824199,7.399643492,12.60813011,5.1866950352,9.17349975667,8.40601267567,12.6014308,7.31912801,8.354559186,13.11037161,9.091660914,7.750105877,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,9.919913997,8.198299076,9.240493895,8.1555588695,5.73925937133,9.605924446,5.545977053,5.44755050033,10.3571454,9.378561602,10.90604899,6.717029035,8.58214304,8.538519855,8.7010908,11.46435444,6.966133735,10.393654551,4.850638494,6.945271536,7.770583167,8.328238603,8.28785217,7.5037990705,10.980761,9.735031788,4.591324374,8.9123126565,6.69884056217,10.362219591,10.56773774,11.75448264,8.973479659,5.0894740075,9.9831294,9.977652487,6.016569001,9.2937818445,7.192872196,6.728060379,9.281014944,4.666494361,BRCA
8.418148959,8.65795947,9.63982533267,6.626516252,5.1061463675,11.09339134,7.7603213985,7.2083211925,7.210990588,5.060896997,11.98243759,6.908335947,9.6882536075,9.930530795,9.8093092945,7.272725709,5.809164401,9.115954722,5.558582385,6.745670579,11.03545915,7.60419874725,12.17369752,8.7715994965,7.2933835575,7.577433657,10.0202331677,10.00516175,7.124434443,9.986548882,7.07958362567,5.1896910965,7.41208525,10.01630727,9.521659876,6.0529892,6.083219352,8.00239354267,8.26858496867,8.200139826,5.595273903,9.078098174,5.750775321,7.951592348,5.162201222,10.7933292205,7.129157097,5.51460459,5.895672973,12.6014308,7.0914118775,5.380254332,11.72645885,9.83299714967,10.933798185,9.966450434,10.89252935,7.46168210467,13.11366653,9.9752153245,5.77991732767,12.31303756,8.33907055933,8.2667305354,12.46558624,11.61805062,8.702935506,5.988691076,8.04604315,7.049034762,5.868528857,5.15477745833,11.89898438,9.3411218425,8.32145586233,6.955476123,7.473910928,8.274891916,5.536838744,6.102139097,5.96947934,7.3255832675,9.8525880255,6.988971848,5.346257748,4.562658614,9.32491247,6.328500469,5.568116682,7.15034196067,6.69044460225,7.20287368725,6.887498235,7.61484072,6.862516869,8.845945624,9.387097072,7.525385978,12.44988381,5.1393267096,10.135420629,8.130411425,12.49153253,7.454481784,8.464169074,13.0474759,8.511556122,7.91898414,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,9.221889841,7.999663414,8.631396377,8.63293609,5.92688192933,9.544095621,5.579701547,5.401642106,9.920956132,8.77250007,12.216605,7.096928908,9.16142866,9.290952566,9.527897792,11.6604752,6.198401453,10.4044181545,5.38906017,7.289606548,7.011174481,7.646560735,8.191492482,7.6144518565,11.28922369,10.04873245,5.262105418,9.6245129225,6.49911972483,9.9918046725,10.36546703,10.87780964,8.935920596,4.7070939405,8.830119917,10.631508046,6.664238212,8.846028452,6.8480678305,6.97533534,8.214599769,4.979352307,BRCA
8.420487797,8.5109934165,9.38273474467,6.338607704,5.3424861725,11.05606207,8.9607456695,7.2727011495,6.696275996,5.1718534165,11.37035382,6.506728574,9.7609210625,9.625197931,10.2967908845,6.904728314,5.495384375,9.223803305,5.370784381,6.961521304,11.62934992,7.6131952125,11.76088636,8.814762927,7.7644493235,7.87828070533,10.0032428585,10.70640129,6.723801282,9.85486517467,6.475545354,5.135510618,7.167872523,9.710479778,9.375713432,5.7805198025,5.809035744,7.974428739,8.30732972233,8.072268123,5.255483044,8.756123553,5.47306167925,7.831118976,5.636632776,9.7563207925,7.147258675,5.337899487,5.679276876,12.47355617,7.0286311975,5.595899883,11.43412272,9.53736246567,10.62633916,9.467889912,10.663091465,7.27825303333,12.94317143,9.561766355,6.262808515,11.88705885,8.19821210467,8.1154694714,12.7232493,11.95277228,8.706980396,6.380249461,7.890831703,6.816283298,6.2950685615,5.29812339367,11.748239575,9.0441248955,8.14108928133,6.6420054865,6.925528107,8.948791454,5.428620839,6.026142315,6.649188353,7.553515487,9.612252888,6.876459007,5.570471469,5.650772635,9.018965929,6.404167102,5.564081832,7.38319243167,6.53360808025,6.7723798445,6.991921791,7.797403965,6.707155915,7.511675823,9.626777286,7.4960371,12.12695617,5.1429804608,10.6199372103,8.058582777,12.60023009,7.3267110305,8.292691032,12.87039849,8.772299004,7.949609524,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,8.865223773,7.655389622,8.409052632,8.4837444445,5.82199268833,9.361450983,5.967636237,5.59323110567,10.00852706,8.4391079925,12.29825028,7.466833308,9.278438496,9.547357825,9.584098656,11.62774602,5.998653184,9.838423336,5.325090664,6.998762823,7.218856528,7.580147605,8.015862602,6.8204785685,11.56532836,10.068557,4.595801044,8.0856958515,6.41921394433,10.0649096075,10.04856559,8.851515697,8.462371794,4.785548239,7.779327238,10.3998119245,6.31787291,8.8652932065,7.5089759495,6.756893607,7.610731662,5.034316149,BRCA
9.065564991,8.3960397815,9.76175120733,6.665624161,5.552353682,11.28585604,8.247227253,7.070863253,6.830360313,5.0461005755,12.05450776,6.567237875,9.604040251,10.3247603,10.2833042595,7.245317684,5.626885346,8.75759096,5.007208117,6.63499132833,11.19611661,7.54241380275,12.39294532,8.8427635345,7.791415503,7.73119283,10.306798503,10.12880025,6.875722094,9.961753277,7.20237621867,5.169995153,7.703940116,10.13161943,9.551372359,5.621272773,6.160482208,8.21221633867,7.07330513133,8.569856676,5.218885744,10.07119456,5.32913483825,7.873968686,6.162799782,10.563856947,7.034802057,5.061788345,5.899786645,12.61604227,7.0454989405,5.530766234,11.48278541,9.78426114033,10.488117605,10.0126056835,11.313931385,7.37350295033,13.51771248,9.974768105,5.337215236,12.64235755,8.911264247,8.464966042,12.34365079,11.90894245,9.637567286,6.098669702,7.522682319,6.923033642,5.946247797,5.193856457,11.955401795,9.313809851,8.18740906767,6.98194092875,6.512784404,8.534342889,5.534350549,6.661497101,6.553095983,7.88815868425,9.1483738425,7.237929634,5.225555714,5.424931532,9.507299682,6.370474364,6.202227307,7.37210078333,6.61713055875,7.4169167375,6.930030968,7.81161733,6.712049318,7.126294382,9.269501407,8.143537712,12.66507944,5.3052654106,9.96691141567,8.07257612433,12.49390804,7.345900669,8.43825243,13.36098494,8.567443842,8.122958834,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,9.451314737,8.197463829,9.014202627,8.705581547,5.94728233467,10.03976938,5.799353673,5.415342758,10.02129272,9.3058690055,12.27401999,7.283368817,9.513950163,9.443524356,9.138438926,11.67556248,6.503830209,10.648123985,5.109581261,7.919118257,7.685521692,6.923657663,8.181427007,7.3582236615,11.40523204,10.16928652,5.58151037,7.882008919,6.28994716883,9.8446169085,10.71573921,9.583055082,8.896316948,4.779227546,8.631578266,10.675982486,7.032267754,8.7194734755,6.861912306,6.747089017,7.677016839,4.66393703,BRCA
8.809061578,8.1569482375,9.63726577167,6.43304759,5.0483768615,11.15310882,9.5775018565,7.409290949,6.904427271,4.8057344895,11.82446468,6.427820369,9.2983458215,10.28239959,10.2474442945,7.331949525,5.584068992,9.221769032,5.440131024,6.79505783033,11.87896296,7.47378537275,12.1857598,8.8470592445,7.420363919,7.886893522,10.0818457032,10.77554879,6.705221549,9.81065285067,6.891566906,5.0129494045,7.484220974,9.588143592,9.101726968,5.8433360535,6.2370719,8.055018254,7.36049565133,8.006341684,5.45053625333,9.862320087,5.573302937,7.59266469,6.116193835,10.61544299,7.354251862,4.871364705,5.54960083,12.58150432,7.1522364135,5.551524668,11.22269547,9.870781991,9.747148272,9.8881949605,11.07176102,7.59660755733,13.44437567,9.721660708,5.85358336467,12.0234322,8.38161539267,8.4174511098,12.53395999,11.79042803,8.851109621,6.181157848,7.729813148,6.996504912,6.2253517025,5.22498432633,12.062593435,9.198373159,8.36381626167,6.91262310675,6.351695128,9.01555522,5.383886777,6.222655455,6.511322251,7.36077250125,9.1440578315,6.761687933,5.688328124,5.492182674,8.986873881,6.140170887,5.639529738,7.516396825,6.5937199295,7.0694645885,7.166165908,8.288302177,6.707224951,7.129414721,9.43806467,7.736200862,12.29242381,5.3401858144,11.3658591167,8.17196334433,12.42339047,7.188619934,8.463423345,12.83366697,8.792042831,7.739039878,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,9.128807058,7.619781863,8.500534316,8.528158071,5.97034949167,9.607700708,5.984140004,5.36168927067,9.93170563,8.5423615195,12.10466109,7.233478575,9.048433146,9.524924191,9.394248914,11.49170796,6.251819079,10.1930426885,5.044843524,7.409584255,7.489448856,7.386080459,8.212582865,6.6423657785,11.33541843,10.59389087,4.450633198,8.026270299,6.05553638483,9.748089177,10.69117233,8.41854957,8.7457085975,5.2980745075,9.411500991,10.504905595,6.7486827765,9.3274415545,7.5454630385,6.479097651,7.673982338,5.267920811,BRCA
9.62089845,9.111355568,8.536845115,7.880044356,5.0541456775,10.87078104,6.364286878,7.6441090585,7.048353701,5.2373782115,8.501728854,7.081832585,9.332634508,9.15137249,10.35590611,8.493075988,5.980260273,9.31063614,5.101619875,6.98744713167,10.89280863,7.23811099175,12.46971692,8.9810890315,7.943814327,7.24501045767,10.389042788,12.03158587,7.466833308,9.460854839,7.26489252733,4.7497556545,8.263599169,9.763129822,10.10847909,5.323119982,5.636777762,8.58336783467,8.52370007233,7.857407417,5.43613733833,9.376896534,5.40666532575,9.376896534,5.734852697,8.8984646665,7.466833308,4.142392803,5.744168665,10.68752903,5.54960676,5.753023652,12.85954552,9.42487021233,9.6174331745,7.8292254745,10.71485789,7.67778015,13.17957018,10.299542375,5.51746698467,11.86184501,7.330004732,8.7819984464,13.02343475,11.42772678,8.779424816,5.734852697,7.693847155,6.482691508,5.7262030835,5.12140783333,11.95464399,9.6558017145,7.505203034,7.1733495545,6.303329264,10.19628894,4.496310656,6.807551749,6.00360856,6.826697722,9.49194409,7.317731701,5.377654117,5.557280839,10.54782505,6.903553889,5.388199225,6.78891150933,6.704156936,7.58872321025,6.861555705,7.503629242,7.53871493,9.133489757,9.639051745,7.185770242,12.51068142,5.0637061424,9.90022087867,7.90135594367,8.622089465,6.212221867,8.591897347,13.50065522,6.664629054,8.140089864,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,9.38829779,7.553285857,8.305048399,8.5665834615,5.90527172967,10.34632843,6.520033725,5.26025778567,8.100019848,8.9464675825,8.791424313,5.505264734,6.989880165,9.717642636,9.834609753,11.87114877,5.80517071,8.888555465,5.441376616,6.648469487,7.934385467,9.459309233,6.861555705,6.9069378855,11.68740205,8.28912106,4.646190648,9.5096592995,6.55190855333,8.210392324,10.47506236,9.872852273,8.5089330235,4.683521898,8.749183209,11.04747778,6.484938194,5.901970083,6.336662016,6.057131398,9.921153309,5.537615426,BRCA
