@relation data

@attribute 3725 numeric
@attribute 2645 numeric
@attribute 5599 numeric
@attribute 5069 numeric
@attribute 11221 numeric
@attribute 6464 numeric
@attribute 4775 numeric
@attribute 7189 numeric
@attribute 6416 numeric
@attribute 1647 numeric
@attribute 51776 numeric
@attribute 1386 numeric
@attribute 3554 numeric
@attribute 7182 numeric
@attribute 1846 numeric
@attribute 4217 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4294 numeric
@attribute 5609 numeric
@attribute 1738 numeric
@attribute 4293 numeric
@attribute 1850 numeric
@attribute 5607 numeric
@attribute 4296 numeric
@attribute 6885 numeric
@attribute 207 numeric
@attribute 7786 numeric
@attribute 7157 numeric
@attribute 9175 numeric
@attribute 2549 numeric
@attribute 50804 numeric
@attribute 5598 numeric
@attribute 10746 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
14.17314893,5.520952032,5.9065229025,5.89185128,6.49767022225,8.62624266567,7.1477918822,6.56440695667,7.974032126,8.873106035,8.08583242733,7.29034405,6.969677549,6.147057976,7.4599929215,8.979483163,7.597317289,6.3734932246,11.22161448,7.589149038,8.318065147,4.371626648,8.324744376,8.409445169,7.358060212,8.647261549,7.62381642833,10.00852706,8.596587527,9.592833039,6.549981473,8.06060289,5.796890531,5.95116306267,5.229406468,6.87186987967,6.5459354385,6.604948967,BRCA
13.87385551,5.419747676,5.767601547,7.082764118,6.777626021,8.601359139,7.3725677436,6.78874329567,8.704684954,10.33052152,8.62897353267,8.450346395,6.570163571,6.561406812,8.6213007865,9.584314798,8.0098633265,6.7192971842,11.05015324,6.9964711445,7.7876886765,5.325000691,8.037891629,9.388491534,6.685173215,9.252807995,7.12510379067,9.196486021,9.0816140535,9.66262953467,6.091917306,9.069960645,6.979742782,6.216767413,5.190132086,6.80618221367,7.0793982415,7.351535111,Control
14.67256817,5.49564778167,6.1670985755,5.829159022,7.66523086175,8.523978557,7.3957099914,7.02586490967,8.3498677015,10.3523372185,8.92236960667,8.394260237,6.289378595,6.577433076,7.84222089,9.571942743,7.822857961,7.4496009772,10.77967445,7.630412058,8.3066038545,5.795397636,7.957045617,9.668318219,6.674054967,9.655513338,7.04601875633,9.502454489,9.1999885685,9.935713008,6.912743039,8.376018051,6.738298766,5.92866327233,5.530063912,7.13682015067,7.268244413,7.359104133,Control
13.48222565,5.18523056133,5.967633391,5.769382488,7.66071912325,9.16094315833,7.2288002188,7.215576291,8.5569316505,10.288105725,8.24692535733,8.687726581,6.299991555,6.276641472,8.0986462275,8.411459216,7.8440908905,6.4529665452,9.313711317,7.6667872165,8.3682502305,5.912716471,8.007981913,7.457342143,7.022426421,8.607544043,7.00195296933,9.913346139,8.733092931,10.2127518167,7.364881259,8.641980482,6.798831822,5.81419016733,5.504788206,7.63109708367,6.720317067,6.6884391885,BRCA
13.17144427,5.39372571767,5.329465727,6.304607435,6.8642369085,8.789516499,7.5048108894,6.78915135733,8.5497894345,9.747476713,8.238796885,8.685117683,6.457877938,7.32970918,7.0920435895,9.186362588,7.5531159175,6.5996740378,9.683047729,7.206289205,8.3055656955,6.001133,7.711014946,7.951271782,6.674831803,7.968668413,7.16184858733,9.657604783,9.2660120735,10.3303371883,7.758041825,7.522171761,7.577298762,5.68293841733,5.388199225,7.16731786533,7.0148852725,6.843482732,BRCA
14.09890062,5.55735813,5.656097949,6.121332121,6.18461950825,8.419142242,7.3174860408,7.091595276,8.480919728,8.883844879,8.277237236,8.420129842,5.971837379,6.708260103,7.2787905755,9.156570504,7.5935132445,6.4103000694,9.206422917,7.431226568,8.257624521,5.754627826,7.832100626,7.419983608,6.837536875,7.6293951,7.530035751,9.844219734,8.692934023,10.0295226957,6.781330613,8.151525421,7.252620791,5.788274463,6.126297286,7.513620188,6.6800095955,7.08107622375,BRCA
14.01211384,5.276280094,6.071716146,5.821079567,6.96266417525,8.58330978467,7.37350411,7.36477082733,8.4390426745,9.2531399105,7.88456072733,8.480952861,5.987099833,6.872462884,8.424245596,8.088816224,7.244024888,6.3663407464,9.06544382,7.546302448,8.277976672,5.742822246,8.014301064,6.982255287,7.235514366,8.590101509,7.46005707467,9.976772145,8.4734774435,10.1231177773,7.167019468,8.650083401,6.998762823,5.65355368433,5.86431694,7.367541703,6.7736433005,6.38540810175,BRCA
13.34674991,5.31023041433,6.259376137,6.017928169,6.79957506275,8.49027171233,7.4063725076,7.06833791633,8.551370553,9.264019416,7.95659235633,8.212765231,6.078850631,6.511203633,7.3687454405,8.515996551,7.5582124195,6.4518559062,9.805889394,7.237215557,8.0063206985,5.823119603,7.922348208,7.377494973,6.836117042,8.440081308,7.485793253,9.748503635,8.580432115,10.182290716,7.318997181,8.873068105,6.7030769,5.456942846,5.745581053,7.37085903833,6.7996665995,6.7911300605,BRCA
12.76004735,5.49999523867,6.1648761405,5.495704155,7.09923060525,8.95843216133,7.2996578948,6.99678506233,8.655247477,9.097803495,7.82719690533,8.550709395,6.160280504,6.511322251,7.609256218,7.816185482,8.134159504,6.2563490298,9.17185302,7.668523899,8.076680504,5.649336125,8.115760429,7.371343498,7.338137177,8.1348641,7.40763134667,10.2398733,8.5357374825,10.3257906717,7.189036605,9.477151683,5.893611729,5.79947823233,6.144052107,7.474173093,6.6833910795,6.67358924525,BRCA
12.03663478,5.32017902367,5.593235253,6.546204289,7.400883831,8.67313689733,7.1446693556,7.079701867,8.821488149,8.805566555,8.16928772267,9.242996091,5.027033758,7.151831235,7.4418007155,9.55587899,7.835265585,6.6932167248,6.536717836,7.892026592,8.405898909,5.823692844,9.015708527,6.114372881,6.709397913,9.096630254,7.46145073167,10.38358581,7.348718546,10.2867156497,7.965295308,7.632470217,7.997322226,5.17455334633,5.233438728,7.65359668867,6.1855424725,6.6605798635,BRCA
