@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
D11,0.1708,0.3622,0.0818,0.2273,0.9561,0.7872,0.1137,0.4665,-0.2857,0.1962,-0.0939,-0.251,0.2017,0.5657,1.192,0.043,-0.0082,-0.0732,1.0388,0.0321,0.133,0.6266,0.5255,-0.0147,-0.0407,0.378,0.4,-0.0428,0.0141,-0.1233,0.293,0.1848,-0.045,-0.0217,-0.385,0.3005,-0.1134,0.3421,0.693,-0.0987,-0.2305,0.7415,0.2183,0.7018,0.3199,0.1011,-3e-04,7e-04,-0.0861,-0.0731,-0.1463,-0.0305,-0.1137,-0.1618,1.27,-0.0587,0.2382,-0.2585,1.5273,-0.0719,-0.2245,0.0781,0.7326,0.1929,-0.1187,0.0557,-0.1355,0.8004,0.2529,0.7085,0.4136,0.2671,0.0046,-0.0798,0.2041,0.513,0.6931,0.1234,-0.1645,0.4879,0.076,0.4888,0.4218,0.3032,0.1146,0.0391,0.3699,-0.1293,-0.0526,0.0114,-0.0749,-0.2095,0.0118,1.047,0.1212,0.6736,0.1471,0.8663,0.2787,-0.1433,0.874,0.4107,0.123,-0.1398,0.4434,0.5474,0.3986,-0.1027,0.3153,0.2146,0.096,0.7683,-0.0381,-0.1592,-0.0402,-0.0208,-0.0863,0.1487,-0.0419,-0.0819,-0.342,0.479,-0.0423,-0.1571,-0.0257,0.1809,0.3163,-0.1069,0.4348,Control
D12,0.2792,0.4378,0.142,0.2254,0.5965,0.9909,-0.0179,0.7062,-0.1782,0.2815,0.0281,-0.0444,0.2772,1.0119,1.6265,0.0601,0.1477,-0.0911,1.3738,-0.0108,0.1168,0.499,0.7632,-0.0457,0.0484,0.5797,0.5423,0.1987,0.0242,-0.0783,0.4325,0.0399,0.1443,-0.0221,-0.0203,0.2471,-0.0587,0.6124,1.0305,-0.0572,-0.1987,1.0979,0.352,1.0597,0.4323,0.2011,0.1878,0.0672,-0.0536,-0.0319,-0.0762,-0.0274,-0.1657,-0.0999,1.6089,-0.0281,0.0137,-0.0154,2.6901,-0.0939,0.0169,8e-04,0.8613,0.2228,-0.008,0.154,-0.1158,1.0784,0.6259,1.1189,0.579,0.4538,-0.0082,-0.0721,0.2118,0.6065,1.0771,0.1206,-0.0248,0.5677,0.1195,0.714,0.5327,0.527,0.1168,0.0398,0.5219,-0.0603,0.0855,0.0097,-0.0475,-0.074,-0.031,1.3457,0.1281,0.8472,0.2304,1.3629,0.3685,-0.086,0.9734,0.5948,0.224,0.0437,0.6379,0.8171,0.2263,-0.0798,0.3853,0.3322,0.2318,0.7664,-0.042,-0.0958,-0.0362,0.0643,-0.059,0.0582,-0.0161,-0.1514,-0.0363,0.7856,-0.0609,0.1123,-0.0644,0.3517,0.4318,-0.102,0.5777,Control
E01,0.3479,0.3684,0.1439,0.3129,0.2864,1.0504,-0.0486,0.818,0.0016,0.0968,-0.1333,-0.1549,0.2694,1.0111,1.7157,0.0348,0.2036,-0.0642,1.6846,-0.0301,0.0538,0.0431,0.6929,-0.0112,0.1799,0.4622,0.6014,0.1375,0.0329,-0.0349,0.3641,0.0551,0.1309,0.0478,-0.0233,0.12,-0.0969,0.6918,1.4761,-0.0448,-0.1595,1.3652,0.2755,1.0913,0.4451,0.2249,0.1424,0.0537,-0.0399,-0.1031,-0.0733,-0.0898,-0.1886,-0.1111,1.588,-0.0535,0.0705,0.0108,3.0096,-0.1239,0.0628,0.0191,0.7922,0.0686,-0.1292,0.2038,0.0955,1.4561,0.4605,1.1892,0.502,0.5345,0.0412,-0.0553,0.1402,0.5981,1.351,0.2054,-0.0783,0.6057,0.1784,0.6683,0.6434,0.519,0.1019,-0.0426,0.4637,-0.0383,-0.028,-0.0712,-0.0427,-0.0444,-0.1141,1.8195,0.194,0.9458,0.1031,1.556,0.2853,-0.0771,1.0253,0.1746,0.1964,-0.028,0.7466,0.8946,0.061,-0.0529,0.5591,0.2684,0.1929,0.5503,-0.0549,-0.1183,-0.0695,-0.012,-0.1268,0.0059,-0.0614,-0.0551,-0.0574,0.7559,-0.0547,0.0992,0.001,0.2937,0.3005,-0.0684,0.7251,BRCACancer
E02,0.4643,0.5062,0.3844,0.4209,1.153,1.0151,0.0064,1.0898,-0.168,0.2134,-0.1364,-0.0973,0.4218,1.1863,1.6345,0.0375,0.2828,-0.0521,1.9677,0.0123,0.1049,0.7648,1.0667,-0.0275,0.2516,0.5914,0.7641,0.2911,0.0116,-0.0455,0.502,0.0957,0.1706,0.0877,0.0075,0.282,0.1254,0.8386,1.6386,-0.0804,-0.1251,1.3848,0.4329,1.1422,0.4678,0.2792,0.2562,0.2504,-0.109,-0.0389,-0.1113,-0.0736,-0.1782,-0.1424,1.8598,-0.0721,-0.1018,0.0349,3.2283,-0.1256,0.04,-0.0056,1.3948,0.2349,-0.105,0.3006,-0.1523,1.6224,0.6427,1.3604,0.6953,0.8043,0.0989,-0.0163,0.284,0.7186,1.3468,0.2776,-0.0609,0.8728,0.2499,0.8592,0.9983,0.7335,0.1696,0.0571,0.6074,-0.0815,0.0276,-0.0385,-0.0424,-0.0714,-0.0878,1.5048,0.2857,1.1155,0.34,1.6943,0.525,-0.1211,1.0558,0.7619,0.2614,0.0413,0.8249,0.9924,0.4952,-0.0852,0.7069,0.2386,0.3891,1.0251,-0.0997,-0.0949,-0.0022,0.0271,-0.1087,-0.0447,-0.16,-0.1295,-0.1304,0.9262,-0.054,0.1761,-0.1161,0.4881,0.6431,-0.066,1.0006,Control
E03,0.3225,0.5065,0.1948,0.4333,1.2896,0.9164,-0.0648,0.9072,-0.1013,0.2439,-0.0409,-0.0516,0.3296,1.1656,1.8354,0.0476,0.2668,-0.0579,1.6359,-0.0026,0.1402,0.7978,0.8044,-0.0524,0.2423,0.7193,0.8478,0.2497,0.0582,-0.0529,0.6145,0.0122,0.2323,-0.0044,-0.0467,0.3204,0.0125,0.7904,1.5503,-0.0789,-0.0022,1.3581,0.4693,1.2796,0.3733,0.291,0.3109,0.0948,-0.1085,-0.0175,-0.0679,-0.0595,-0.1041,-0.1326,1.8867,-0.0174,-0.0173,0.0589,2.9213,-0.0432,0.0707,0.006,1.2518,0.1215,-0.0403,0.2613,-0.0381,1.4463,0.7764,1.4851,0.6755,0.6718,0.0332,-0.0174,0.2238,0.6768,1.4425,0.1519,-0.0127,0.6643,0.206,0.8365,0.7075,0.6603,0.1869,0.0307,0.5598,-0.0559,0.0694,0.0121,-0.1096,-0.0158,-0.0125,1.5946,0.16,1.3484,0.2719,1.6461,0.521,-0.0685,1.1813,0.7259,0.2907,0.0656,0.8184,1.0759,0.6482,-0.0557,0.5636,0.3165,0.3047,1.0035,-0.0717,-0.1108,-0.0097,0.0159,-0.0775,0.0894,-0.1508,-0.1714,0.0647,0.9432,-0.056,0.1975,-0.0261,0.3416,0.6523,-0.0665,0.7304,Control
E04,0.4557,0.6106,0.3319,0.4937,1.1391,1.4681,0.0371,1.221,-0.0988,0.3241,-0.0199,-0.0384,0.3211,1.2566,2.079,0.117,0.2774,-0.0812,1.8675,-0.0215,0.0995,0.8222,0.9415,-0.0224,0.3469,0.6947,0.8803,0.3005,0.074,-0.0561,0.5685,0.1083,0.3593,0.0869,0.0137,0.379,0.0509,0.95,1.474,-0.072,-0.033,1.6363,0.5544,1.1433,0.4512,0.381,0.3182,0.2342,-0.0621,0.0181,-0.0897,-0.0786,-0.1171,-0.0705,1.8675,-0.0793,0.0269,0.1599,3.1107,-0.0518,0.0407,0.0487,1.3182,0.1564,-0.0073,0.2717,0.0228,1.4646,0.6333,1.4767,0.767,0.7784,0.0888,-0.0108,0.2593,0.6837,1.5189,0.2181,-0.015,0.6595,0.2517,1.1118,0.9014,0.7968,0.2766,0.0729,0.68,-0.0504,0.0327,-0.019,-0.0618,-0.1341,-0.0413,1.8333,0.2093,1.0688,0.3664,1.6753,0.6108,-0.069,1.1527,1.0223,0.256,0.0756,0.7923,1.2462,0.8051,-0.0344,0.6753,0.4135,0.3928,1.1034,-0.0884,-0.1005,0.0161,0.0514,-0.0932,0.081,-0.1725,-0.0577,-0.1138,0.9363,-0.0531,0.2108,-0.0334,0.5393,0.5902,-0.0732,1.0137,Control
E05,0.5428,0.4069,0.4228,0.3019,0.9867,1.0587,-0.003,0.9282,-0.2478,0.1384,-0.0712,-0.1264,0.2883,1.0338,1.7385,0.1081,0.2365,-0.0507,1.769,0.0103,0.1247,0.7681,1.2045,-0.079,0.2384,0.5352,0.6352,0.1857,0.0712,-0.061,0.4203,0.0084,0.1944,0.0518,-0.1955,0.3644,0.1141,0.6804,1.3738,-0.1166,-0.2087,1.389,0.3934,1.0923,0.3321,0.1691,0.1408,0.2316,-0.1219,-0.0581,-0.153,-0.0676,-0.2487,-0.1324,1.6323,-0.0746,-0.1339,-0.0566,2.8054,-0.1327,0.0656,0.1143,1.1837,0.0585,0.0096,0.2026,-0.1339,1.4516,0.4943,1.1079,0.7254,0.7513,0.1222,-0.0143,0.2565,0.6298,1.1271,0.2554,-0.213,0.7564,0.239,0.8583,0.8815,0.6757,0.1609,0.0145,0.5937,-0.058,-0.0621,-0.1006,0.0078,-0.0973,0.067,1.5586,0.2724,0.8882,0.2986,1.5994,0.2376,-0.1336,1.0015,0.5987,0.2085,-0.1007,0.6266,0.8294,0.6167,-0.1099,0.5948,0.2817,0.3317,0.8829,-0.0844,-0.1411,0.0123,-0.0487,-0.1621,-0.0756,-0.1115,-0.1961,-0.1666,0.8438,-0.0316,-0.0518,-0.0298,0.4826,0.4573,-0.0446,0.8736,Control
E06,0.343,0.3262,0.1019,0.3605,0.3754,0.8052,0.2305,0.8418,-0.3334,0.1485,-0.2066,-0.1493,0.2509,0.8204,1.6514,-0.0801,0.2514,0.0097,1.7315,-0.0095,0.0681,0.3511,0.6939,-0.0968,0.2806,0.3489,0.4298,-0.1169,0.1918,-0.0253,0.6734,-0.0076,-0.0457,0.0277,-0.0372,0.1734,0.079,0.6925,1.3104,-0.1384,-0.3488,1.5013,0.1063,1.0414,0.5992,0.085,0.0039,0.1582,-0.1905,-0.1799,-0.1168,-0.1085,-0.2328,-0.2054,1.3307,-0.072,-0.0253,-0.0485,2.4898,-0.0397,0.0564,0.1608,0.81,-0.0336,0.0921,0.3133,-0.0974,1.313,0.5139,0.9275,0.5437,0.6509,0.143,0.0173,0.0651,0.7063,1.253,0.2798,-0.2096,0.5535,0.1805,0.6949,0.6305,0.348,0.1137,-0.0714,0.5813,-0.0236,-0.118,-0.1455,0.0077,-0.1545,-0.0838,1.6232,0.299,0.8701,0.1043,1.0967,0.2431,-0.1913,0.9062,0.1366,0.1441,-0.15,0.5878,0.7914,0.0509,-0.1344,0.288,0.4498,0.1493,0.5066,-0.109,-0.1491,-0.0515,-0.1944,-0.2222,0.1169,-0.0831,-0.272,-0.2295,0.7656,0.0301,-0.314,0.0345,0.4585,0.3716,-0.0545,0.9849,BRCACancer
E07,0.3938,0.4558,0.2003,0.3879,1.3448,1.2249,0.0121,1.0961,-0.2648,0.258,-0.0404,-0.0315,0.3479,1.1371,2.1084,0.0471,0.3002,-0.0846,1.8908,0.0063,0.077,0.919,0.8133,-0.0686,0.1928,0.6688,0.7966,0.2047,0.0483,-0.0881,0.5855,0.008,0.238,0.0488,-0.0739,0.2748,-0.0217,0.9108,1.3914,-0.0765,-0.0977,1.6556,0.4881,0.9523,0.5042,0.2874,0.2084,0.2858,-0.1101,-0.0627,-0.1272,-0.0345,-0.1374,-0.0958,2.1117,-0.0455,-0.0068,0.1359,3.1658,-0.0667,0.0613,0.0063,1.4807,0.1747,-0.0787,0.2962,-0.0058,1.4182,0.5504,1.2567,0.6637,0.6411,0.0362,-0.0438,0.1998,0.7396,1.5677,0.1833,-0.0216,0.644,0.205,0.8636,0.8535,0.6217,0.1831,0.0384,0.6566,-0.072,0.0618,0.0095,-0.0432,-0.0767,0.0267,1.8215,0.1876,1.1296,0.236,1.5104,0.6886,-0.0634,1.0558,0.8238,0.3005,0.0806,0.7696,1.0752,0.8118,-0.0651,0.5726,0.444,0.2965,1.0891,-0.0768,-0.1216,-0.0385,-0.0292,-0.0879,0.0114,-0.111,-0.0724,0.0275,0.9271,-0.0387,0.1647,-0.0169,0.4893,0.6133,-0.0644,1.1492,BRCACancer
E08,0.3535,0.5152,0.2416,0.5307,1.0895,1.2261,-0.101,1.0657,-0.1656,0.2111,-0.099,-0.0956,0.3922,1.1775,1.8845,0.0926,0.2589,-0.0732,1.909,-0.0377,0.0825,0.7172,0.8995,-0.0673,0.2457,0.6699,0.8287,0.2153,0.0757,-0.0617,0.7098,0.0394,0.2534,0.0321,0.0276,0.3154,0.0253,0.8803,1.7073,-0.0795,-0.1365,1.5841,0.4382,1.2611,0.445,0.326,0.2385,0.1123,-0.0974,-0.0814,-0.0758,-0.0808,-0.1116,-0.1261,1.9512,-0.0547,-0.049,0.0043,3.3109,-0.0922,0.0331,-0.0163,1.2601,0.1567,-0.0598,0.2764,-0.0964,1.5934,0.7199,1.4257,0.7429,0.7624,0.0523,-0.0451,0.2445,0.7273,1.4619,0.1918,1e-04,0.7864,0.2583,0.9276,0.8455,0.7388,0.1308,0.0375,0.6483,-0.0705,-0.0081,-0.0548,-0.1643,-0.0865,0.0487,1.6516,0.207,1.2753,0.2936,1.6745,0.6175,-0.1023,1.1941,0.6312,0.2912,0.0637,0.848,1.1491,0.4601,-0.0684,0.6547,0.4037,0.3391,1.001,-0.0527,-0.1083,-0.0069,-0.0027,-0.1138,0.0166,-0.2052,-0.1421,-0.0924,0.9515,-0.0727,0.1916,-0.1501,0.4537,0.5664,-0.0784,1.0393,Control
E09,0.3239,0.5596,0.2321,0.35,1.5363,1.4164,0.0079,0.9404,-0.1811,0.2599,-0.1246,-0.0528,0.394,1.0799,1.6442,0.1184,0.2358,-0.0639,1.7112,-0.0233,0.0835,0.8507,0.9066,-0.0371,0.1437,0.5251,0.7731,0.2213,0.0616,-0.0249,0.438,-0.0737,0.3026,0.0857,-0.2159,0.4673,-0.0124,0.7663,1.438,-0.0893,-0.0668,1.5099,0.5013,1.1738,0.4376,0.299,0.2648,0.0769,-0.1165,-0.0637,-0.0852,-0.1003,-0.1048,-0.1075,1.9248,-0.0428,0.0375,0.1158,2.7718,-0.1123,0.0458,0.0542,1.4031,0.2734,-0.0352,0.2188,-0.0774,1.5313,0.8471,1.4917,0.6883,0.6154,0.0551,-0.0038,0.243,0.696,1.4145,0.1806,-0.0156,0.8343,0.2226,0.8114,0.7321,0.753,0.1665,0.0704,0.6197,0.0101,0.033,-0.0251,0.0056,-0.002,-0.0211,1.7158,0.2473,1.1359,0.3212,1.6759,0.5432,-0.1047,1.1762,1.1019,0.2491,0.0229,0.7929,1.0444,0.6421,-0.1132,0.6304,0.2608,0.2986,1.0933,-0.109,-0.1241,-0.0309,-0.0055,-0.0845,-0.035,-0.1617,-0.1546,-0.0816,0.9711,-0.0611,0.2595,-0.0647,0.4184,0.6026,-0.0642,0.8952,BRCACancer
E10,0.4547,0.4486,0.3421,0.4341,1.0196,1.1556,-0.0801,1.1176,-0.1167,0.1166,-0.0731,-0.1851,0.5272,1.2742,1.7718,0.1648,0.3513,-0.0584,2.1254,-0.0497,0.1013,0.5966,1.1105,-0.0607,0.3901,0.5654,0.7628,0.2777,0.1166,-0.0403,0.6638,0.0228,0.1983,0.0806,-0.0738,0.2367,0.0986,0.9916,1.6347,-0.1151,-0.1451,1.6248,0.4769,1.3865,0.6286,0.2917,0.2539,0.3433,-0.1351,-0.0629,-0.1465,-0.1276,-0.1711,-0.1317,1.9046,-0.0839,-0.0469,0.004,3.2199,-0.1536,0.0432,0.085,1.3563,0.0416,-0.096,0.3964,-0.1403,1.6683,0.6374,1.4198,0.8332,0.9067,0.1238,-0.0579,0.2837,0.8765,1.4572,0.3848,-0.0481,0.9842,0.2202,0.9816,1.0094,0.7637,0.1836,0.0137,0.8555,-0.0642,-0.0338,-0.0926,-0.0605,-0.1113,-0.033,1.6169,0.369,1.088,0.33,1.7465,0.4581,-0.1471,1.0883,0.6046,0.3003,0.0049,0.9598,1.1374,0.4566,-0.1054,0.5541,0.4521,0.4656,0.8708,-0.1085,-0.1516,-0.045,-0.0227,-0.1399,0.018,-0.0774,-0.1335,-0.0602,1.1032,-0.0475,0.0269,-0.0814,0.5188,0.5522,-0.0662,1.2212,BRCACancer
E11,0.3213,0.3801,0.229,0.2563,1.2769,0.9871,0.0574,0.7468,-0.1918,0.1806,-0.1143,-0.1492,0.3174,0.9373,1.5853,0.0945,0.1896,-0.0877,1.6732,-0.0182,0.0839,0.7746,0.8621,-0.0242,0.1228,0.5429,0.6005,0.1264,0.0407,-0.0069,0.4732,0.0876,0.1398,0.0451,-0.0451,0.3212,0.0084,0.6896,1.3277,-0.0728,-0.1435,1.0696,0.3426,1.0683,0.3382,0.2138,0.2124,0.0795,-0.0911,-0.05,-0.1048,-0.0457,-0.1654,-0.1622,1.7462,-0.0123,0.1104,0.0039,2.9702,-0.1162,-0.0052,0.0151,1.3881,0.212,-0.0631,0.1804,-0.1083,1.362,0.5945,1.2406,0.6399,0.5308,0.029,-0.0181,0.2042,0.6024,1.2317,0.1393,-0.0748,0.5785,0.1859,0.7832,0.6999,0.5911,0.1532,0.0415,0.5322,-0.0549,0.0067,-0.0923,-0.107,-0.0381,0.0161,1.6341,0.1422,0.9143,0.2981,1.5002,0.4465,-0.0778,1.0799,0.7296,0.2094,0.0106,0.7158,0.7716,0.3866,-0.009,0.5723,0.2679,0.2653,1.0858,-0.0646,-0.1107,0.0048,-0.0252,-0.1297,0.0495,-0.1816,-0.1369,-0.1019,0.8396,-0.0599,0.0334,-0.0379,0.3554,0.5599,-0.0815,0.748,Control
E12,0.258,0.289,0.118,0.2075,0.8489,0.6603,-0.0333,0.6847,-0.1942,0.0341,-0.2168,-0.1777,0.2576,0.8613,1.7018,0.0539,0.2171,-0.0378,1.5573,0.069,0.0935,0.285,0.715,-0.0366,0.1247,0.4688,0.5201,0.1253,0.0404,-0.0206,0.398,0.0513,-0.0399,-0.0032,-0.0285,0.0518,0.0085,0.6162,1.1995,-0.0589,-0.1639,1.0705,0.2372,0.841,0.3337,0.2015,0.0458,0.0776,-0.0566,-0.1191,-0.0849,-0.1311,-0.1175,-0.1346,1.4369,-0.0665,-0.0499,-0.082,2.9403,-0.1201,0.0521,-0.0356,0.9208,0.0011,-0.0786,0.1677,-0.0914,1.2701,0.3646,1.0699,0.4366,0.5084,0.0671,-0.1149,0.1592,0.5941,1.1209,0.138,-0.1813,0.5688,0.0748,0.6776,0.5372,0.4033,0.0296,0.0474,0.4703,-0.0824,-0.067,0.0196,-0.1045,-0.0956,-0.0089,1.5972,0.1751,0.8907,0.1746,1.1765,0.2474,-0.071,1.0194,0.4674,0.2422,-0.0314,0.6299,0.6548,0.1493,-0.0465,0.4203,0.2811,0.1702,0.6371,-0.034,-0.0526,-0.0837,-0.0413,-0.0863,0.0314,-0.1127,-0.1166,-0.2113,0.5974,-0.0182,0.0374,-0.201,0.2504,0.2293,-0.0811,0.5895,BRCACancer
F01,0.5117,0.6021,0.4492,0.587,0.8217,1.5499,-0.0531,1.121,-0.191,0.1996,-0.0387,-0.1536,0.5332,1.3073,1.8649,0.2324,0.3064,-0.0912,1.836,-0.0727,0.0993,0.507,0.9895,-0.0702,0.2446,0.7164,0.8764,0.208,0.0215,-0.0319,0.659,0.048,0.2531,0.0871,-0.0764,0.472,0.0349,0.9064,1.466,-0.1492,-0.1914,1.6846,0.4206,1.3064,0.6309,0.2397,0.3089,0.1814,-0.1928,-0.0313,-0.1391,-0.1217,-0.2163,-0.1483,1.9805,-0.0819,-0.1786,0.0243,2.5311,-0.1233,0.0432,-0.0125,1.1281,0.0564,-0.1007,0.2839,-0.12,1.4974,0.6069,1.4348,0.857,0.857,0.0209,-0.0269,0.448,0.9272,1.2786,0.2891,-0.1049,1.0046,0.2849,1.1387,0.9977,0.8687,0.2125,-0.0123,1.0128,-0.0504,-0.0226,-0.0583,-0.0134,-0.1075,-0.0329,2.0196,0.3563,0.9277,0.4258,1.9931,0.4716,-0.105,1.3217,0.5991,0.2416,-0.0527,0.7876,1.3063,0.3371,-0.1014,0.7463,0.4352,0.6037,0.9694,-0.1337,-0.1669,-0.0041,-0.0051,-0.162,-0.0062,-0.2391,-0.1129,-0.1159,1.2069,-0.0716,0.0182,-0.1226,0.5392,0.6261,-0.0894,1.1233,Control
F02,0.4381,0.5774,0.3262,0.4514,0.698,1.4056,-0.0591,1.2653,-0.0462,0.2753,0.0324,-0.1032,0.4712,1.2633,1.9227,0.2057,0.3316,-0.0768,1.9958,-0.0086,0.0903,0.5605,0.9315,-0.0968,0.4201,0.7651,0.8582,0.226,0.0581,-0.0706,0.625,0.0697,0.4006,0.0545,-0.0297,0.3479,0.028,1.0319,1.6415,-0.11,-0.1127,1.7829,0.5375,1.2242,0.5531,0.3567,0.366,0.2439,-0.1496,-0.0201,-0.105,-0.091,-0.1706,-0.1389,1.9075,-0.0567,-0.0212,0.0835,2.9993,-0.0878,-0.0082,0.0328,1.3049,0.1642,-0.0412,0.3696,-0.149,1.5811,0.691,1.4708,0.8262,0.8287,0.0543,-0.0531,0.2557,0.8097,1.525,0.241,-0.0763,0.8411,0.2792,1.1074,0.9433,0.7814,0.2544,-0.0063,0.7817,-0.0365,-0.0046,-0.0507,-0.0588,-0.0895,0.0194,1.6483,0.2728,1.2488,0.3348,1.8274,0.4811,-0.0855,1.1229,0.5927,0.3291,0.001,0.8504,1.2719,0.4428,-0.117,0.7073,0.5876,0.4358,0.8651,-0.125,-0.1455,-0.0084,0.0088,-0.1149,0.0193,-0.1134,-0.1655,-0.0118,1.0412,-0.07,0.1884,-0.0576,0.6021,0.5788,-0.0626,1.18,Control
F03,0.3415,0.4875,0.2307,0.5627,0.9557,1.1029,0.0545,1.0487,-0.1271,0.1299,-0.0099,-0.0809,0.3129,1.1139,1.6463,0.2437,0.3565,-0.0623,1.6797,0.0109,0.1003,0.7132,0.742,-0.0478,0.2353,0.6655,0.7096,0.0769,0.1197,-0.0333,0.5468,0.0471,0.264,0.0952,-0.2563,0.2209,0.0022,0.8308,1.5198,-0.1277,-0.2187,1.4898,0.3449,1.1223,0.4408,0.2799,0.2968,0.1349,-0.1037,-0.1148,-0.0695,-0.0712,-0.2181,-0.1318,1.721,-0.1237,-0.1854,-0.0742,2.8604,-0.0981,-0.1068,0.0531,1.3011,0.0417,-0.0092,0.3772,-0.182,1.4407,0.5643,1.3928,0.7114,0.611,0.078,-0.0743,0.1202,0.5834,1.4023,0.1683,-0.0176,0.6063,0.1907,0.802,0.7956,0.5843,0.21,0.0165,0.4943,-0.0206,-0.0224,-0.0249,0.0234,-0.0592,-0.0754,1.6433,0.2199,1.3224,0.3012,1.5754,0.5169,-0.0696,1.224,0.7601,0.2374,-0.0611,0.851,1.0266,0.6448,-0.1359,0.6205,0.3547,0.3118,0.8993,-0.0969,-0.1373,0.0112,-0.0231,-0.1439,0.0085,-0.0585,-0.1171,-0.2064,0.8883,-0.0477,0.0697,-0.0757,0.4754,0.5356,-0.0654,0.7348,Control
F04,0.5427,0.4626,0.1896,0.5079,0.8182,1.4179,0.0727,1.0554,-0.1992,0.0222,-0.0125,-0.3191,0.6115,1.1963,1.6937,0.18,0.2838,-0.0771,1.8962,-0.0299,0.1103,0.5549,0.785,-0.0835,0.2287,0.6705,0.6982,0.2389,0.0619,-0.088,0.6658,0.0164,0.1561,0.0206,-0.1496,0.2901,-0.0565,0.8225,1.3782,-0.1257,-0.1971,1.5037,0.3469,1.3493,0.7354,0.2699,0.1866,0.1362,-0.0933,-0.0575,-0.1682,-0.1334,-0.2065,-0.1731,1.8982,-0.1161,8e-04,-0.1205,2.4474,-0.142,-0.1378,0.0141,0.9756,0.0098,-0.1381,0.3336,-0.0023,1.4375,0.5947,1.2844,0.8348,0.8332,0.1727,-0.0986,0.3533,1.2066,1.2655,0.3429,-0.1875,1.2755,0.2121,1.2042,0.852,0.8878,0.1389,-0.0153,1.1835,-0.0875,-0.0691,-0.1124,-0.0098,-0.163,-0.0048,1.4937,0.388,1.0063,0.3086,1.6525,0.4553,-0.1796,1.0895,0.4566,0.3757,-0.0992,0.9048,1.1717,0.2967,-0.1256,0.5735,0.6867,0.5196,0.8936,-0.0747,-0.1352,-0.0674,-0.0833,-0.2031,0.0244,-0.0733,-0.1555,-0.1413,1.2976,-0.0745,-0.1364,-0.1426,0.5086,0.4605,-0.0914,1.1531,Control
