@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 10800 numeric
@attribute 109 numeric
@attribute 11261 numeric
@attribute 1128 numeric
@attribute 1129 numeric
@attribute 113 numeric
@attribute 113026 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 1139 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 163688 numeric
@attribute 1812 numeric
@attribute 1816 numeric
@attribute 185 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2064 numeric
@attribute 2065 numeric
@attribute 2066 numeric
@attribute 2149 numeric
@attribute 2185 numeric
@attribute 22953 numeric
@attribute 23236 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 291 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 292 numeric
@attribute 2925 numeric
@attribute 3269 numeric
@attribute 3274 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3360 numeric
@attribute 3361 numeric
@attribute 3362 numeric
@attribute 3363 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3973 numeric
@attribute 4638 numeric
@attribute 4842 numeric
@attribute 4843 numeric
@attribute 4846 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 5021 numeric
@attribute 5023 numeric
@attribute 5024 numeric
@attribute 5025 numeric
@attribute 5027 numeric
@attribute 51196 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5153 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 51806 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5333 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5350 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56413 numeric
@attribute 56848 numeric
@attribute 57105 numeric
@attribute 5731 numeric
@attribute 5733 numeric
@attribute 5737 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6261 numeric
@attribute 6262 numeric
@attribute 6263 numeric
@attribute 63928 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 683 numeric
@attribute 6865 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7201 numeric
@attribute 7220 numeric
@attribute 7416 numeric
@attribute 7417 numeric
@attribute 7419 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 777 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 83447 numeric
@attribute 84812 numeric
@attribute 85366 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8877 numeric
@attribute 8911 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 89869 numeric
@attribute 9127 numeric
@attribute 91807 numeric
@attribute 952 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A11,0.0065,-0.039,1.5458,0.1749,1.2188,0.0799,-0.1479,1.6138,0.0782,-0.0919,-0.0719,-0.0883,-0.1337,0.4049,0.3789,0.1633,-0.0737,-0.1148,-0.165,0.3024,1.1858,0.0344,0.137,-0.0555,0.2313,0.02,-0.125,-0.0245,-0.0127,0.0902,0.3412,-0.0853,-0.048,1.2784,0.862,0.0109,0.6182,-0.0625,1.2014,0.5011,0.6078,-0.0855,-0.0936,-0.0813,-0.1944,0.253,-0.1298,-0.1252,0.1743,-0.0914,0.0248,0.6048,-0.0591,0.0374,-0.2104,-0.1052,0.0742,-0.0015,-0.0055,-0.2273,0.6849,0.4946,0.7943,0.4163,-0.0404,0.0675,-0.0786,-0.0385,0.0464,-0.0045,1.4954,0.8771,2.0112,0.0201,0.0203,1.205,-0.0299,0.863,-0.0596,0.5492,0.8221,-0.0447,-0.0749,-0.1321,0.2121,-0.0356,0.1997,-0.1819,-0.1342,0.6175,1.4155,-0.043,0.4312,1.4507,0.5666,-0.0643,0.2382,1.1671,0.6251,-0.0449,0.2821,0.2021,0.6176,1.0314,0.9854,1.0712,0.8889,0.8992,-0.0094,0.3076,0.9582,-0.1143,0.8499,0.1863,0.105,1.0455,0.0746,-0.0809,-0.0618,-0.1633,-0.0067,-0.0493,-0.0606,-0.0992,-0.1171,-0.0107,0.4809,-0.0966,1.0503,0.0791,-0.0798,-0.2283,0.0841,0.0102,-0.1088,0.0535,0.198,0.4568,0.9576,-0.0259,-0.0097,-0.0814,-0.0491,-0.0138,-0.0084,2.2432,0.7597,2.1929,0.0765,0.7614,0.1415,0.004,0.5991,0.4764,-0.1749,-0.0276,-0.0835,-0.0524,-0.0948,0.011,0.1238,-0.0168,-0.0226,-0.1102,0.1343,-0.0235,0.3566,-0.0399,Control
Utah__A12,0.1418,0.0899,0.9899,0.2956,1.0187,0.2217,-0.0402,0.8764,0.0147,-0.0203,-0.1625,-0.1669,-0.127,0.0162,0.2629,0.0162,-0.1656,0.0539,-0.114,0.1707,0.979,0.2711,0.1439,0.1766,0.3516,0.0895,0.0353,-0.1419,0.1107,0.0777,0.1156,-0.0123,-0.0046,1.3837,0.6486,-0.1204,0.1347,-0.0345,0.876,0.0799,0.33,-0.172,-0.0718,-0.2124,-0.3659,0.2435,-0.0786,-0.208,0.045,-0.1782,0.1616,0.6146,-0.0013,0.1667,-0.2293,0.0321,-0.0122,0.1256,-0.0938,-0.3233,0.5386,0.4476,0.3308,0.5281,0.0623,0.3262,-0.1371,-0.0011,0.1124,-0.035,0.9793,0.5726,1.3281,0.2529,0.0754,0.9174,0.2894,0.6359,-0.0154,0.3632,0.3936,-0.0408,0.0272,0.0161,0.0164,0.103,0.2599,-0.2837,-0.1938,0.3371,0.9735,0.1101,0.1495,0.8356,0.2326,-0.0433,0.2807,0.8362,0.245,-0.023,0.3592,0.3627,0.4763,0.6565,0.8336,0.9017,0.7519,0.9088,-0.3354,0.0835,0.4893,-0.2447,0.5054,-0.102,-1e-04,0.6539,-0.2092,-0.0087,0.0249,-0.0477,0.0396,-0.0857,0.0119,-0.1014,-0.1527,0.0012,0.2077,-0.0846,1.1656,-0.0036,0.0307,-0.2025,0.0647,0.333,-0.0132,0.1371,0.3841,0.166,1.2579,-0.0374,0.028,-0.0376,0.1078,0.0089,0.0615,1.7425,0.6016,1.9669,0.1738,0.5841,0.5523,0.1559,0.3965,0.2592,-0.0251,0.1269,-0.0324,0.1107,-0.0062,-0.2104,0.0324,-0.0765,0.0077,-0.1073,0.1163,-0.0146,0.3067,-0.0247,Control
Utah__B01,0.1211,0.0443,1.6182,0.2545,0.9312,-0.1036,-0.1495,1.224,-0.2169,-0.0686,-0.0118,-0.1627,-0.1404,0.0955,0.2822,-0.0544,-0.3408,-0.0031,-0.0461,-0.045,0.5007,-0.0191,-0.0097,-0.0062,0.1727,-0.0213,-0.0848,-0.113,0.0172,0.088,-0.0625,0.0718,-0.0871,0.8178,0.9569,-0.3023,0.3275,-0.0555,0.8026,0.5459,0.5871,-0.3009,-0.0395,-0.2846,-0.4958,0.0577,-0.1343,-0.1869,0.343,-0.0437,0.1959,0.9237,-0.0272,0.0858,-0.241,0.0414,-0.0608,-0.1643,-0.1217,-0.5937,0.9971,0.6977,0.7744,0.6403,-0.0489,0.2712,-0.1188,-0.0309,0.0037,-0.1145,1.6171,0.6722,1.9915,0.1314,-0.1141,0.9339,-0.084,0.8347,-0.0566,0.5839,0.6756,-0.0065,-0.0292,-0.0834,0.2267,0.0225,0.1082,-0.5864,-0.1436,0.6679,1.2631,-0.1501,0.2545,1.417,0.2302,-0.034,0.2532,1.4003,0.5104,-0.0984,0.1987,0.172,0.6832,1.1579,1.246,1.3763,0.7207,0.9636,-0.275,0.5853,0.9193,-0.4292,0.8828,-0.0075,-0.0474,1.1973,-0.2261,-0.1497,-0.1161,-0.2305,0.064,-0.1837,-0.0542,-0.0423,-0.1745,-0.1088,0.616,-0.0367,0.946,-0.0697,0.022,-0.1914,-0.1788,0.3332,-0.1011,0.2786,0.2476,0.7291,1.4118,-0.0788,-0.0575,-0.0398,0.0788,0.0476,-0.0349,2.4417,1.5624,1.8282,-0.164,1.3241,0.3388,-0.0201,0.7791,0.4152,-0.1279,0.1368,-0.0816,0.0174,-0.3222,-0.3219,0.0888,-0.3188,-0.1957,-0.072,0.0633,-0.0613,0.47,-0.0251,Control
Utah__B02,0.0335,-0.0131,1.6651,0.2964,1.2179,0.031,-0.0728,1.7645,0.0334,-0.0744,-0.0232,-0.1272,-0.1385,0.2924,0.5351,0.1241,-0.0953,-0.017,-0.1012,0.3319,1.3154,-0.0023,0.0859,-0.0443,0.2404,-8e-04,-0.0759,-0.0294,-0.0214,0.1317,0.2679,-0.0236,-0.0826,1.289,1.0893,-0.0341,0.226,0.077,1.2266,0.2957,0.7082,-0.1029,-0.0885,-0.1304,-0.0583,0.274,-0.1242,-0.143,0.5181,-0.0097,0.0162,0.7985,-0.044,-0.0492,-0.1712,-0.0604,-0.0058,0.0031,-0.0361,-0.1361,1.0117,0.5838,0.6452,0.837,-0.0582,0.2101,-0.0935,0.0401,0.1197,0.0163,1.653,1.0747,2.0336,0.0704,0.0285,1.2702,-0.0609,1.0989,-0.0116,0.7142,0.9231,-0.1033,-0.0773,-0.0787,0.3234,0.0131,0.2733,-0.1474,-0.1505,0.7211,1.2766,0.027,0.5867,1.7916,0.5612,-0.0676,0.5147,1.468,0.4882,-0.1916,0.3445,0.231,0.6486,1.0794,1.34,1.2917,0.9567,1.0223,-0.1605,0.32,0.7534,-0.1437,0.9827,0.3222,0.2588,1.0304,0.0739,-0.0989,-0.0329,-0.0674,0.0072,-0.0337,-0.075,-0.0884,-0.126,-0.0172,0.4,-0.07,1.3052,0.0299,-0.0608,-0.1728,0.0198,0.0961,-0.0643,0.181,0.3729,0.7842,1.6406,-0.0502,-0.005,-0.0645,-0.012,0.0138,-0.0239,2.7387,1.4678,2.1911,0.0852,1.053,0.2671,0.0542,0.6005,0.5354,-0.1339,0.0541,-0.0784,0.0529,-0.102,0.065,0.2872,-0.0384,-0.023,-0.0989,0.1041,-0.0453,0.6432,-0.0913,Control
Utah__B03,-0.0049,-0.0157,1.6223,0.2716,1.1754,-0.1153,-0.1175,1.5419,-0.0631,-0.0433,-0.0226,-0.046,-0.1298,0.2058,0.4276,0.0246,-0.1975,-0.0155,-0.0765,0.189,1.0396,-0.0426,0.0725,-0.0499,0.2062,-0.0323,-0.0947,-0.093,-0.0516,0.1255,0.0957,-0.0217,-0.1032,0.9408,1.0493,-0.0902,0.3352,0.0052,1.016,0.4204,0.6652,-0.1563,-0.0379,-0.1455,-0.2263,0.2896,-0.1552,-0.1147,0.4124,-0.0764,0.1079,0.9308,-0.0127,-0.045,-0.2354,-0.0174,-0.0347,-0.0735,-0.0651,-0.2422,0.9534,0.6546,0.6863,0.7144,-0.0721,0.1069,-0.0679,0.0057,0.0658,-0.0162,1.6377,0.8872,2.1693,0.0351,-0.0475,1.3019,-0.1197,0.8641,-0.0073,0.6446,0.8518,-0.0232,-0.0771,-0.0814,0.3043,-0.014,0.0917,-0.2766,-0.1499,0.6894,1.1784,-0.0072,0.3926,1.5811,0.4548,-0.0389,0.316,1.4472,0.5496,-0.1336,-0.0531,0.2221,0.7216,1.1446,1.3327,1.3822,0.8786,1.0227,-0.1774,0.377,0.8807,-0.1867,1.0434,0.2904,0.1311,0.9885,-0.0246,-0.1061,-0.0498,-0.1351,0.0533,-0.0735,-0.0815,-0.0572,-0.1666,-0.0569,0.4771,-0.0706,1.1558,0.0054,-0.0793,-0.1415,0.0199,0.2411,0.0278,0.2639,0.3235,0.6776,1.4764,-0.0231,-0.007,-0.0514,-0.0047,0.012,-0.042,2.6709,1.5039,2.044,0.0245,1.0845,0.2584,-0.0126,0.6969,0.5053,-0.1495,0.051,-0.0313,-0.0453,-0.1615,-0.0465,0.2113,-0.1109,-0.0781,-0.0166,0.0434,-0.0259,0.5112,-0.0101,BRCACancer
Utah__B04,0.0414,-0.0126,0.9127,0.2781,0.9782,0.0955,-0.0191,1.7402,-0.0846,-0.0584,-0.0968,-0.2182,-0.2206,0.4092,0.3399,0.0198,-0.1529,-0.0194,-0.183,0.2433,1.7427,0.0769,0.1499,0.0562,0.1355,-0.0236,-0.0531,-0.0804,-0.018,0.1033,0.1963,-0.1055,-0.0779,1.2167,1.4229,-0.1042,0.8077,-0.0488,0.8559,1.0499,0.6745,-0.106,-0.1672,-0.156,-0.264,0.1076,-0.1171,-0.1442,0.1504,-0.2251,0.0379,1.2809,-0.1144,-0.0255,-0.2564,-0.0487,-0.0349,0.0297,-0.0617,-0.3251,1.3396,0.9247,1.0079,0.7904,-0.123,0.1937,-0.1982,-0.0544,0.1109,-0.0222,1.5881,0.9037,2.1467,0.0295,-0.0134,1.6067,0.0613,0.6229,-0.1404,0.6292,0.9546,-0.1069,-0.0679,-0.1107,0.3343,0.0356,0.3106,-0.2827,-0.1736,0.6408,1.528,-0.0384,0.3185,1.6792,0.3945,-0.1163,0.2756,1.3972,0.7434,-0.1066,0.2704,0.2656,1.1801,1.3938,1.5488,1.7891,0.8361,1.2316,-0.0269,0.646,1.5724,-0.1682,0.8951,0.2082,0.1138,0.9695,0.0018,-0.0705,-0.0128,-0.206,-0.0484,-0.0785,-0.0916,-0.1563,-0.1336,-0.0728,1.1075,-0.1349,0.9022,-0.0324,-0.0789,-0.2271,0.0501,0.2415,-0.1372,0.2005,0.3515,0.4044,1.3243,-0.0833,-0.0664,-0.1022,-0.0234,-0.0363,-0.0071,2.1272,1.4742,1.8986,-0.0229,1.4419,0.154,0.0725,1.1183,0.5783,-0.0849,0.0409,-0.0861,0.0511,-0.1368,-0.0159,0.069,-0.1565,-0.1277,-0.1386,-0.0227,-0.067,0.7266,-0.0839,BRCACancer
Utah__B05,0.1073,0.0274,1.2748,0.2443,1.0608,0.0183,0.0104,1.5683,-0.0206,-0.0667,-0.1151,-0.0818,-0.1946,0.2685,0.2687,-0.0262,-0.1625,0.072,-0.1603,0.2618,1.174,0.0674,0.1063,-0.0938,0.1693,0.0904,-0.025,-0.1295,0.0442,0.1212,0.2248,-0.0768,-0.0395,1.0946,0.8942,-0.0922,0.1257,-0.1148,1.0369,0.2189,0.588,-0.1647,-0.1447,-0.1056,-0.2927,0.1346,-0.1011,-0.1883,0.3857,-0.2388,0.0383,0.7865,-0.1014,0.0103,-0.1888,-0.0182,-0.0543,0.0872,-0.0949,-0.3028,0.7066,0.5067,0.6011,0.5639,0.0049,0.1437,-0.1753,-0.0424,0.1015,-0.052,1.5753,0.8259,2.0034,0.1012,0.0367,1.2259,0.0998,0.9257,-0.0829,0.4736,0.5045,-0.1292,-0.0492,-0.0145,0.2883,0.0375,0.3061,-0.3327,-0.2235,0.5181,1.1337,0.1067,0.3206,1.66,0.4028,-0.1141,0.34,1.0175,0.5848,-0.1297,0.3164,0.309,0.5846,1.0679,0.9888,1.2404,0.9772,0.8478,-0.1407,0.1593,0.8302,-0.2003,0.8195,0.1645,0.0841,1.1252,-0.0683,-0.1096,-0.0459,-0.2101,-0.0869,-0.081,-0.0208,-0.1603,-0.1478,-0.0786,0.4429,-0.1356,0.7218,-0.0105,-0.0074,-0.1552,0.1483,0.2252,-0.0795,0.1094,0.4022,0.5916,1.2643,-0.0812,-0.0398,-0.1112,0.0542,-0.0174,0.0557,2.5476,1.2093,2.0601,0.0799,0.6341,0.3091,0.1191,0.5033,0.3698,-0.0769,0.0144,-0.1011,0.1033,-0.155,-0.0707,0.105,-0.1172,-0.0639,-0.1533,-0.0046,-0.0351,0.8367,-0.1271,BRCACancer
Utah__B06,0.0095,0.0814,1.0234,0.1166,0.8203,-0.1709,-0.0945,1.1123,-0.2873,-0.0563,-0.1191,-0.0713,-0.15,-0.0515,-0.0259,-0.0684,-0.2841,0.0116,-0.0245,-0.0915,0.7191,0.0122,-0.0165,-0.1722,0.434,0.017,0.05,-0.062,-0.005,0.0445,-0.0883,0.0909,-0.0401,0.8543,0.83,-0.3348,0.2674,-0.1436,0.4421,0.2931,0.3774,-0.27,0.0509,-0.3398,-0.5656,0.1316,-0.0534,-0.1931,0.0279,-0.0093,0.1995,0.6955,0.0257,0.0151,-0.2488,0.1358,-0.1959,-0.1278,-0.2353,-0.5867,0.5947,0.6137,0.5348,0.4722,0.0494,0.1945,-0.161,-0.1086,-0.1315,-0.2078,1.4684,0.4871,1.9488,0.0768,-0.1804,0.985,-0.0499,0.6562,-0.1939,0.3228,0.482,0.0608,0.0259,0.0119,0.1893,0.0915,0.0136,-0.6679,-0.1405,0.4435,1.0044,-0.0604,0.107,1.3543,0.1037,0.006,0.0836,0.999,0.4449,-0.2859,0.1256,0.2224,0.6622,0.8725,0.9633,1.0844,0.4708,0.7287,-0.3896,0.1613,0.6881,-0.4401,0.6327,0.0522,-0.1471,1.1525,-0.2843,-0.115,0.0166,-0.1744,0.1387,-0.2809,-0.0044,-0.035,-0.2102,-0.1153,0.3688,-0.0115,0.9891,-0.1985,0.0277,-0.1101,-0.1683,0.2848,-0.1291,0.1174,0.317,0.4975,1.2685,-0.1025,-0.1741,-0.0907,0.1521,-0.0845,-0.0565,2.1606,1.2963,1.547,-0.1689,0.8084,0.261,-0.0479,0.5155,0.2511,-0.1263,0.0704,-0.2286,-0.0626,-0.3773,-0.4117,-0.1038,-0.418,-0.2834,-0.0014,-0.1056,-0.1114,0.3143,-0.0153,BRCACancer
Utah__B07,0.0493,-0.0353,1.5842,0.3507,1.1405,-0.1184,-0.0388,1.7998,-4e-04,-0.1019,-0.1245,-0.1069,-0.1603,0.3683,0.5104,0.0604,-0.112,0.0605,-0.1446,0.2095,1.5956,0.0192,0.1449,0.012,0.2986,0.0489,-0.0687,-0.0503,-0.0147,0.1885,0.2682,-0.1035,-0.0631,1.3877,1.2037,0.0083,0.3003,0.0371,1.152,0.3195,0.7557,-0.1073,-0.1308,-0.0766,-0.1817,0.3833,-0.1067,-0.1219,0.4534,-0.0714,-0.0188,0.8305,-0.0379,0.0021,-0.2085,-0.0197,0.0307,0.0604,-0.0416,-0.1681,0.9043,0.7463,0.7778,0.9134,-0.0228,0.1731,-0.147,-0.0207,0.0848,-0.011,1.8137,1.1327,2.1549,0.0627,-0.0076,1.5711,0.0517,1.1115,-0.1262,0.7328,0.9624,-0.0789,-0.0604,-0.0827,0.3736,0.0428,0.2931,-0.1576,-0.1642,0.747,1.3051,0.0706,0.6323,1.8749,0.5483,-0.0771,0.5453,1.6168,0.5754,-0.0197,0.3933,0.3274,0.7926,1.269,1.556,1.3692,1.0137,1.1525,-0.1627,0.2287,0.9103,-0.1682,1.0143,0.4813,0.2399,1.2358,0.0793,-0.0716,-0.009,-0.1122,-0.123,-0.0563,-0.0638,-0.1063,-0.1262,-0.0541,0.4443,-0.1052,1.3656,0.0465,-0.0779,-0.1138,-0.0033,0.2024,-0.0302,0.2821,0.3231,0.6216,1.669,-0.0995,-0.0386,-0.1126,-0.0273,-0.0058,-0.0231,2.7136,1.3503,2.1078,-0.001,0.9775,0.1795,0.0898,0.7844,0.6054,-0.1267,0.0419,-0.1402,0.0269,-0.1481,0.0256,0.1898,-0.0584,-0.0468,-0.0707,0.0243,-0.0465,0.5688,-0.0997,BRCACancer
Utah__B08,0.0052,-0.0469,1.8017,0.2932,1.3989,0.0071,-0.0671,1.7043,0.0752,-0.0723,-0.0756,-0.0363,-0.1058,0.2051,0.4036,0.2079,-0.0324,-0.0082,-0.0909,0.3344,1.2791,-0.1103,0.1265,-9e-04,0.4362,0.0088,-0.0721,-0.0231,-0.0666,0.1366,0.3391,-0.0181,-0.1078,1.3221,0.8834,0.0307,0.2454,0.1063,1.4839,0.2425,0.6875,-0.0596,-0.0976,-0.0368,-0.0696,0.1063,-0.1016,-0.1077,0.3127,0.015,-0.006,0.7628,-0.0028,-0.1063,-0.1405,-0.0839,0.004,0.0727,-0.0707,-0.1113,0.6699,0.4203,0.6194,0.5477,-0.058,0.2457,-0.0992,-0.0307,0.0859,-0.0041,1.6214,1.0698,2.1007,0.0021,0.044,1.0451,0.0654,1.0279,-0.0442,0.6889,0.8045,-0.0587,-0.0679,-0.0747,0.2312,-0.0038,0.0383,-0.1868,-0.114,0.644,1.5017,-0.0135,0.5413,1.7077,0.6819,-0.0253,0.3487,1.2187,0.5589,-0.0044,1.145,0.2223,0.4368,1.016,0.9282,1.0281,1.01,1.0315,-0.0362,0.2168,0.6713,-0.0727,0.9276,0.3244,0.1818,1.3377,0.1933,-0.1021,-0.0546,-0.1785,-0.022,-0.0297,-0.0698,-0.0736,-0.0603,0.0308,0.2497,-0.0718,1.2392,0.0263,-0.0764,-0.1378,0.0865,0.0891,-0.1704,0.0712,0.2242,0.4846,1.387,-0.0222,-0.0066,-0.0753,-0.0449,0.0125,-0.0353,2.4386,1.1764,2.4655,0.119,0.7041,0.1689,0.0524,0.4077,0.5195,-0.1036,-0.0158,-0.0095,0.0015,-0.0706,0.2867,0.2532,0.0253,0.0157,-0.0839,0.0514,-0.0291,0.5809,-0.0458,Control
Utah__B09,-0.0086,-0.051,0.959,0.2247,0.7781,0.017,-0.1432,1.5516,-0.0535,-0.1431,-0.1437,-0.1013,-0.1498,0.1642,0.1783,0.0044,-0.1494,-0.0324,-0.1028,0.1466,1.1372,-0.0375,0.1369,-0.0216,0.1329,0.0013,-0.0619,-0.1647,-0.04,0.1508,0.1856,-0.0523,-0.1043,1.1749,1.1795,-0.0954,0.7187,-0.0088,0.6005,0.9171,0.6824,-0.1128,-0.1107,-0.0539,-0.2326,0.024,-0.1579,-0.135,0.3811,-0.1309,0.0569,0.8958,-0.0457,0.0685,-0.2091,-0.0449,-0.1158,-0.1219,-0.045,-0.299,1.0904,0.8693,0.9703,0.6135,-0.1123,0.2197,-0.139,0.0054,0.0166,-0.0049,1.6638,0.8723,2.2901,0.0342,-0.0576,1.2272,-0.0756,0.8151,-0.0581,0.3677,0.602,-0.0712,-0.1041,-0.1004,0.4346,-2e-04,0.0356,-0.2839,-0.1737,0.5937,1.5135,0.0342,0.2358,1.5313,0.3094,-0.0516,0.2507,1.1976,0.7236,-0.0797,0.6318,0.2482,1.0289,1.2244,1.2239,1.6605,0.7362,1.0524,-0.1161,0.6846,1.5246,-0.1084,0.9813,0.2034,0.0666,0.9692,0.0086,-0.1252,-0.1438,-0.215,-0.0173,-0.114,-0.0671,-0.0864,-0.1467,-0.0782,0.8115,-0.0714,0.5218,-0.0228,-0.0849,-0.0974,0.1275,0.0634,-0.1221,0.1095,0.3425,0.6005,1.1676,-0.0493,-0.0345,-0.0711,-0.046,-0.0017,-0.0651,2.5275,1.1587,2.1265,0.075,1.3164,0.214,-0.0023,1.0519,0.5245,-0.11,3e-04,-0.1317,-0.0169,-0.1893,-0.0322,0.1265,-0.1018,-0.1146,-0.0688,0.0941,-0.0344,0.69,-0.064,Control
Utah__B10,0.0734,-0.0207,1.2114,0.2003,0.8699,-0.1161,-0.043,1.4903,-0.052,-0.0413,-0.0877,-0.0089,-0.1684,0.191,0.2987,0.0187,-0.1252,0.025,-0.1396,0.2421,1.3203,-0.1203,0.0728,-0.1166,0.2847,0.0081,-0.0386,-0.1453,-2e-04,0.0598,0.2207,-0.0943,-0.0728,1.2718,1.0678,-0.0269,0.5557,0.0517,0.6054,0.6751,0.4852,-0.1246,-0.1354,-0.0988,-0.2304,0.1367,-0.128,-0.1497,0.1624,-0.0775,0.0398,0.8553,-0.0802,0.071,-0.2101,-0.0086,0.0682,-0.0366,-0.0149,-0.1943,0.9431,0.6854,0.7128,0.5737,-0.1099,0.1275,-0.1035,-0.0465,0.0167,-0.0798,1.3961,0.6965,2.0898,0.0421,-0.049,1.3012,0.0536,0.678,-0.1081,0.4069,0.362,-0.0892,-0.0597,-0.0934,0.2307,-0.0337,0.2325,-0.1364,-0.1696,0.4766,1.2224,-0.0317,0.2441,1.4806,0.2826,-0.0925,0.2002,1.0868,0.5548,-0.1382,0.191,0.2478,0.8909,1.0758,1.1209,1.4498,0.6609,1.0901,-0.2815,0.3924,1.0926,-0.083,0.9058,0.0522,0.0702,0.9669,0.1499,-0.0978,-0.0188,-0.1243,-0.0409,-0.0951,-0.0659,-0.1136,-0.1123,-0.0419,0.8371,-0.1182,0.7997,-0.0719,-0.0139,-0.0959,0.0049,0.1189,-0.137,0.0951,0.393,0.2972,1.1582,-0.0535,-0.022,-0.0933,0.0133,-0.06,0.006,2.1629,1.1797,2.0692,0.1548,1.0216,0.3353,0.0917,0.6618,0.4118,-0.0778,0.0055,-0.0846,-0.0059,-0.1409,-0.1036,0.1018,-0.0796,-0.0595,-0.0613,0.0458,-0.0618,0.5851,-0.0777,Control
Utah__B11,0.0074,-0.0311,1.4701,0.2112,1.2745,-0.193,-0.0541,1.5099,0.0339,-0.0616,0.014,-0.0548,-0.146,0.1788,0.5738,0.2614,-0.1553,-0.0254,-0.0999,0.1147,1.4671,-0.0493,0.121,0.0574,0.2066,-0.0103,-0.0073,-0.0555,-0.0171,0.0979,0.1322,-0.0811,-0.0485,1.1801,1.0285,-0.033,0.4208,0.0879,1.3563,0.4736,0.6179,-0.0587,-0.0684,-0.1197,-0.1568,0.1474,-0.1284,-0.135,0.4727,-0.0582,0.0043,1.0654,-0.0347,0.0463,-0.1732,-0.0829,-0.0116,0.0039,-0.0354,-0.1707,0.755,0.56,0.7806,0.5078,-0.0384,0.1682,-0.0789,-0.005,0.1136,-0.0451,1.6008,0.8213,1.8716,0.0901,-0.0281,1.0581,0.0842,0.9757,-0.1197,0.6047,0.882,-0.0991,-0.0611,-0.047,0.2537,0.02,0.1445,-0.2228,-0.1478,0.59,1.3609,0.0585,0.3516,1.6798,0.6189,-0.0352,0.3198,1.1631,0.4739,-0.009,0.4115,0.2462,0.64,1.0102,0.8983,1.1971,1.1173,0.885,-0.1812,0.2925,0.9291,-0.0018,0.8692,0.2268,0.1429,1.1293,0.0899,-0.0493,-0.0146,-0.0879,-0.0981,-0.0399,-0.0796,-0.096,-0.2125,-0.005,0.7193,-0.075,1.3304,0.0374,-0.0566,-0.015,0.4976,0.1544,0.0489,0.0842,0.2707,0.4411,1.25,-0.0218,-0.0167,-0.089,-0.0436,0.0029,-0.0494,2.0921,1.0879,2.2936,0.0334,0.8791,0.2636,0.0848,0.5476,0.4245,-0.1115,0.0091,-0.172,-0.006,-0.0332,0.1822,0.1651,-0.0389,-0.0121,-0.1038,0.0572,-0.0619,0.5047,-0.0645,Control
