@relation data

@attribute 113612 numeric
@attribute 123745 numeric
@attribute 124975 numeric
@attribute 151056 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 1579 numeric
@attribute 2053 numeric
@attribute 239 numeric
@attribute 240 numeric
@attribute 242 numeric
@attribute 246 numeric
@attribute 247 numeric
@attribute 257202 numeric
@attribute 26279 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 27306 numeric
@attribute 284541 numeric
@attribute 2876 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 4048 numeric
@attribute 4051 numeric
@attribute 4056 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5730 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 57834 numeric
@attribute 64600 numeric
@attribute 6916 numeric
@attribute 80142 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8529 numeric
@attribute 8644 numeric
@attribute 8681 numeric
@attribute 873 numeric
@attribute 874 numeric
@attribute 9536 numeric
@attribute Class {Control,BRCA}

@data
7.015102427,5.07159617,9.079012114,6.530878866,5.4108585,5.224977213,5.967866753,4.541969328,5.404469963,6.949129628,8.524229367,5.564234295,9.757407147,5.414990652,6.98996384967,4.905942012,5.4146325085,6.37953513067,6.053714822,7.672602519,6.77001273867,6.691996078,8.959249336,5.672857555,4.8485523615,9.517696824,9.2670448,13.1577646,5.11478904667,9.139993254,4.990967619,5.007208117,12.13262834,5.285938956,7.978332565,5.236694705,5.028581582,7.31944887,6.313976471,6.366720539,12.19128143,10.32073319,6.946759454,9.678145087,5.606154407,5.515077886,9.60410892,10.48996253,6.698083445,5.870386066,5.920180882,6.522938973,5.2480871525,13.49469877,10.53462901,9.156305043,11.08122396,11.6188926,BRCA
7.5001673765,5.661461823,8.839503892,6.162699096,5.254808295,5.555211263,5.955133321,4.124871089,5.321036278,7.158612528,10.8133766,6.008659014,9.661123894,5.476714818,7.08651780333,5.334596206,5.70580212025,11.5596868933,5.725271665,7.4082496475,7.94637101267,6.84687285667,8.066965207,4.688199455,5.178952533,9.6930332305,8.58662508,13.44200721,5.38482853533,9.189639964,5.110416751,5.440463287,12.10196099,4.572415694,7.3663569765,5.693634181,5.352274105,6.461320332,5.476714818,5.733904229,11.93949851,8.809238474,6.9211902895,9.0197711345,7.302321621,5.130530665,9.793587511,9.9560509315,6.358392415,6.093682064,6.470053303,5.67215039,5.30970877,13.18229429,10.19872162,8.475957442,10.01338937,10.62937509,Control
8.1707764385,5.677618038,8.316667472,6.431669443,5.295894453,4.642152489,6.252481536,4.542585892,5.100463921,7.435526765,8.307076831,6.335440044,9.6014742,5.513025813,7.23393974633,5.139153532,5.4286061575,5.94674260767,5.470871348,7.5105573045,6.141981213,6.67108949033,8.217813694,5.416511492,5.00957526,9.9671321765,9.032390944,13.8269571,5.31537307933,9.200065551,5.51854399,5.014814152,11.90041411,4.929419167,7.623942039,5.140994603,4.748208435,8.973741217,5.605339686,5.748871259,9.727627431,9.841556928,7.057542725,8.1763049215,6.757893739,5.190823476,9.41509797,10.172833143,6.190817922,6.2344696845,6.023816023,5.612950486,5.732924301,13.25089354,10.34930366,8.527849483,9.98209201,9.97095469,Control
7.705755231,5.251839337,8.794173061,6.397807774,5.0142821485,5.354567863,7.119696279,4.081589455,5.481404906,7.982196629,10.70965705,6.805554052,10.01669727,5.723839243,7.62931334233,5.76368461,6.16056405275,7.33506491967,5.601853411,6.91471303,6.87434366967,6.08227019567,8.375192737,5.083650844,4.9114149615,9.849424834,9.106975816,12.7645524,4.90187269667,9.009885376,4.643595993,5.196047562,12.03914706,5.1603119275,7.802334999,6.000795094,4.988243006,5.998088995,5.276507133,5.90527342,10.24134003,8.731659403,6.3752950245,7.101106939,5.619861398,5.470546015,9.117877553,10.345131557,5.427447991,6.6836249165,6.880995006,5.576606219,5.3507176935,10.44599799,11.86074569,8.571696835,9.104271866,12.32689017,BRCA
7.687024968,4.738973163,8.217486565,7.088314217,5.083882626,5.472171943,7.055936178,4.911105817,5.307438771,8.248557517,10.0173308,6.728060379,10.02278431,4.780849891,7.29797929567,5.040904755,5.410516385,7.70349757967,5.689167221,6.907104035,7.25331251967,6.08778383933,7.936492374,5.127438537,5.356475401,9.413121938,7.12794565,12.5439804,5.06706057767,9.811543731,5.027807878,5.229790979,12.52245777,5.1455645825,6.7650150345,6.518854253,5.528267534,5.670168482,5.421737703,6.805328332,10.4663776,8.866792965,6.431133099,7.913887503,7.865023539,5.139153532,9.067401503,10.493204789,5.403021612,6.1187618665,6.2085325,5.627687994,5.4336666385,12.1006805,11.20858205,8.631178079,9.238041109,11.1050886,BRCA
7.7743489845,5.294109989,9.288163079,6.357908785,5.1433287845,5.06588596,6.735729052,5.258529523,5.097833303,7.924457909,10.27372018,6.546165695,10.08776153,5.371568663,7.49822873667,5.479950992,5.7229967475,9.16614010567,5.593063327,7.043698385,7.407032583,6.65832159467,8.117774412,5.579701547,5.288142473,9.92083501,9.570999404,12.73133712,4.82833081433,9.44806525,5.304521308,5.16953547,12.30321003,5.150594392,7.7505878455,6.647750264,5.602001935,5.511128997,4.909306588,5.859106883,9.62411055,9.181476004,6.8288194015,8.3071702885,7.265383271,5.276693226,9.740911174,10.332865917,5.301049141,6.234057094,7.276545808,5.826873374,5.188904528,11.29699664,11.52169626,9.325693977,10.66888523,10.60533161,BRCA
7.5154338765,5.079366726,9.827049342,6.704530075,4.7014211325,5.10518698,7.053766063,5.31868854,4.949548063,7.879431812,10.30245361,7.092072953,9.849022335,5.570471469,7.60142220633,5.293527975,7.99739673375,7.79036332767,5.661857354,7.1263689325,6.99502444167,7.15778711267,7.952655534,5.443947436,5.280602475,9.754053089,7.769476091,12.56021108,4.74502855333,9.241638294,5.07383228,5.547674422,12.01135666,4.9789430105,7.61269829,6.080237268,5.782022708,5.771893004,5.034316149,5.985791427,9.373703193,8.67912917,6.4781289705,8.881647653,8.447053385,5.307438771,8.792335721,10.26392546,5.726293954,6.549194233,6.930799789,5.533727829,5.5508294925,10.63082706,11.69911488,8.8115201,10.20922218,11.21152349,BRCA
7.8378972015,5.501397992,9.320067806,6.59831728,4.950476999,5.297385178,6.909896458,5.08524538,5.682019293,7.718586173,10.91737229,8.447539034,9.799419701,5.428453347,6.864035794,5.594706223,6.1132642345,8.24828668267,5.572291894,6.7347825315,7.01575437633,5.83676535833,8.298797049,5.164314897,4.983456508,9.6232418485,7.331456947,12.68387193,5.153327049,10.39967877,5.172938736,5.094670216,12.12389031,5.1879720505,7.486715924,6.415746521,5.456815387,6.263978634,5.172938736,6.615670554,12.13262834,9.048535321,6.492779321,8.2186161485,7.583761869,4.555946662,9.05386557,10.6135346525,4.91887665,6.1807120225,7.362340844,5.705018031,4.9743037395,11.88931963,10.51325413,9.163857905,10.04973324,11.32350252,BRCA
7.613588424,5.1174393135,10.0981575,6.993847344,4.8352454725,5.290582217,6.716857607,5.196441066,4.944168843,7.413672616,11.72725479,6.985105106,9.922057,5.119160314,7.050506867,5.768721099,6.319101573,6.46506460367,5.537460123,6.5993611955,7.28690004133,6.735089302,8.317029418,5.252865266,5.118782462,10.0880098575,7.858759848,11.60634056,4.970183387,9.608828239,5.193782829,5.372961888,12.13262834,5.1774987135,7.996402073,6.298892537,5.402254249,6.621286787,5.501288856,6.772153303,11.07799751,9.318577337,6.479294683,7.295140337,7.635901506,5.072332275,9.343330713,10.608156865,5.593959684,6.616753136,7.685521692,5.935819934,5.5545992935,10.71219619,10.99848485,8.813830182,10.33270825,11.07836451,BRCA
7.604402475,5.322765098,9.784757978,5.696558124,4.8152796915,4.586234078,5.233438728,5.388199225,5.587673458,8.392683551,5.505264734,5.833276737,10.05275181,4.601155548,7.659503861,5.312983894,5.6854624215,5.64642316733,5.753023652,6.4303488795,7.44153337733,6.72197647567,9.320829383,5.734852697,5.142229627,9.603673087,10.4068032,14.02580012,5.054802139,9.349160193,5.893915038,5.616777635,11.084503,4.6667396955,8.395844332,7.542337622,5.52701656,5.706262025,5.167730486,4.904256777,11.85055617,9.532570767,6.2996244015,8.313022268,7.159924617,4.879597034,9.297908507,11.190238345,5.451714936,6.2767002425,8.723576586,6.232090496,5.7097027715,9.009885376,12.04611629,9.020800198,10.22014284,11.2247857,BRCA
