@relation data

@attribute id string
@attribute 10488 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11211 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 148327 numeric
@attribute 1499 numeric
@attribute 163688 numeric
@attribute 1638 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 1906 numeric
@attribute 1910 numeric
@attribute 196883 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 2535 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3815 numeric
@attribute 3845 numeric
@attribute 4157 numeric
@attribute 4254 numeric
@attribute 4286 numeric
@attribute 434 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54361 numeric
@attribute 5443 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 64764 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7299 numeric
@attribute 7306 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 801 numeric
@attribute 80326 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 81029 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 83439 numeric
@attribute 84699 numeric
@attribute 89780 numeric
@attribute 90993 numeric
@attribute Class {Control,BRCACancer}

@data
F10,1.0557,-0.0135,-0.0534,0.325,-0.0549,0.0895,-0.0745,2.0447,-0.077,0.325,1.8239,1.4589,0.1353,2.1337,0.197,-0.0957,0.5865,0.9207,1.184,-0.013,-0.0119,0.1681,1.9125,0.3724,0.3473,0.0597,1.0599,1.7919,0.0195,0.4064,0.6856,0.5977,0.4589,0.0592,1.3575,0.2745,-0.0161,0.1224,0.1261,3.1927,1.5135,-0.0273,-0.0226,1.9167,0.8844,-0.0424,-0.099,0.3433,1.0326,1.0979,-0.1494,0.3953,0.9335,-0.0407,1.7674,1.2103,0.6598,0.4468,1.0515,1.8179,0.4763,1.5047,0.4352,-0.112,-0.0962,0.166,-0.0626,0.0118,-0.0319,0.089,0.1003,0.0582,-0.0562,0.0677,0.1617,0.1156,-0.1078,0.0856,0.141,0.1371,0.2141,2.1868,0.2003,1.0594,2.4087,0.2175,0.0029,0.1691,0.057,0.7554,0.5972,0.566,-0.0727,0.2528,-0.0872,0.1749,0.1951,-0.0581,-0.0143,0.2207,-0.0711,Control
F11,0.9285,0.0431,-0.0378,0.2752,0.057,0.0881,0.0357,1.9771,-0.1088,0.23,1.463,1.2694,0.0231,1.6802,0.1396,-0.1388,0.5355,0.8235,0.9559,-0.046,-0.0252,0.1116,1.7039,0.2439,0.2755,-0.0028,0.8658,1.7531,0.0033,0.2222,0.5692,0.3326,0.4491,0.0477,1.2845,0.0971,-0.0071,0.0737,0.0175,2.9429,0.8193,0.0357,0.0269,1.7746,0.7658,-0.0626,-0.0323,0.3175,1.0272,0.9833,-0.0546,0.1502,0.6086,-0.0105,1.7113,1.1665,0.4879,0.4699,0.8903,1.563,0.3047,1.0433,0.2741,-0.1207,-0.0718,0.2455,-0.0818,-0.0077,-0.0425,0.0979,0.1486,0.0764,-0.0745,0.1332,0.0557,0.0056,-0.0751,0.09,0.1511,0.0127,0.1363,2.2731,0.3077,0.7853,2.5461,0.1337,0.0127,0.2117,0.1024,0.3799,0.4617,0.3614,-0.0666,0.0874,0.0723,0.156,0.2279,-0.0151,0.0331,0.2037,-0.0954,Control
F12,0.8151,0.0077,-0.0301,0.2041,-0.0195,0.0527,-0.1924,1.7973,-0.15,0.2649,1.7702,1.3727,-0.0493,2.0082,0.0907,-0.1888,0.3664,0.6287,0.9347,-0.0197,-0.1197,0.0712,1.8343,0.7414,0.0437,0.0099,0.8368,1.6238,0.0037,0.87,0.5917,0.7248,0.309,-0.0153,1.2746,0.0789,-0.0836,0.2412,-3e-04,2.7439,1.2019,-0.0152,-0.3359,1.7597,0.6226,-0.1219,-0.0792,0.2268,0.9177,0.9976,-0.2721,0.3441,1.3352,-0.1719,1.871,0.9593,0.829,0.4032,0.9441,1.7082,0.4288,1.0198,0.5162,-0.144,-0.1807,0.1337,-0.1458,-0.0495,-0.1044,-0.1807,0.0333,0.0232,-0.0154,0.0884,0.0365,-0.0909,-0.1969,-0.0107,0.0138,0.1163,0.2271,2.2,0.0702,1.1025,2.022,0.0311,0.0582,0.1873,0.0383,0.7745,0.5746,0.1279,-0.0268,0.1235,-0.1142,-0.103,-0.0039,-0.0254,-0.0827,0.0976,-0.1177,Control
G01,0.9053,0.0233,-0.0475,0.1926,0.0156,0.1322,-0.0749,1.7487,-0.1029,0.2603,1.3827,1.3309,-0.0098,1.6699,0.0944,-0.0613,0.3492,0.5836,1.0446,0.068,-0.0829,0.184,1.9383,0.3349,0.1953,0.006,0.9065,1.5525,0.0717,0.3688,0.6199,0.4939,0.3893,0.0056,1.1108,-0.1765,-0.0012,0.1316,0.0749,2.9514,0.7109,-0.1021,-0.1158,1.794,0.8681,-0.0535,0.0101,0.1822,1.0815,0.8119,-0.1084,0.2456,0.8142,-0.0743,1.6799,0.9913,0.6109,0.505,0.9025,1.4293,0.4488,0.9218,0.5824,-0.1266,-0.1079,0.0503,-0.0558,-0.0136,-0.097,-0.0303,0.0547,0.0515,-0.0781,0.0688,0.0173,0.097,-0.1494,-0.0235,0.0878,0.1409,0.1473,1.8762,0.0498,0.8726,2.104,0.1401,0.0054,0.3564,0.074,0.432,0.4926,0.4238,-0.0229,0.1052,-0.0997,0.0583,0.141,-0.0252,0.0059,0.0215,-0.1006,Control
G02,0.6675,-0.0189,-0.0279,0.2279,0.0041,0.1445,-0.0748,1.5563,-0.1383,0.1606,1.412,1.0978,0.0049,1.6359,0.1753,-0.0909,0.3623,0.5769,0.8936,-0.05,-0.0429,0.043,1.5701,0.2021,-0.0144,-0.05,0.8087,1.3202,-0.0171,0.2126,0.6057,0.3838,0.3428,0.0189,0.996,0.0593,0.0073,0.0107,-0.061,2.876,0.7992,0.0569,0.0014,1.6167,0.6081,-0.0556,-0.0512,0.2804,0.9566,0.9149,-0.1593,0.1606,0.6571,-0.0769,1.5815,0.9558,0.4389,0.3968,0.6951,1.3864,0.3009,0.955,0.2589,-0.1187,-0.0282,0.1276,-0.0802,0.0802,-0.0655,0.0887,0.0488,0.0534,-0.0081,0.0853,0.0884,0.076,-0.095,-0.0018,0.2306,0.0597,0.1254,2.2515,0.1671,0.9913,2.4962,0.1523,0.0493,0.2223,0.0815,0.4192,0.3821,0.2859,-0.0616,0.0726,0.146,0.1261,0.1901,-0.0492,-0.0374,0.2311,-0.0563,Control
G03,0.9807,-0.0265,0,0.294,-0.0538,0.0303,-0.0584,1.8232,-0.1498,0.3119,1.686,1.3824,0.1176,2.0741,0.2315,-0.0469,0.4778,0.8447,1.1397,-0.0454,-0.0832,0.1274,1.8293,0.3141,0.2056,0.1227,0.9958,1.619,-0.0069,0.3261,0.6462,0.5477,0.416,0.0707,1.2472,0.1865,0.1884,0.1231,-0.078,3.2139,1.5135,-0.0252,-0.1983,1.8168,0.7486,-0.0762,-0.1257,0.3332,1.0185,1.0389,-0.2211,0.3478,0.7784,-0.1321,1.757,1.1056,0.6067,0.4818,0.9273,1.7813,0.4347,1.4693,0.2349,-0.1228,-0.0341,0.1333,-0.0616,-0.0114,-0.1209,-0.0154,0.1179,0.0014,-0.0643,0.0513,0.0705,0.0329,-0.0574,0.0935,0.0321,0.127,0.3098,2.2908,0.1599,1.2273,2.3025,0.1577,0.0014,0.233,0.0432,0.7188,0.5588,0.3328,-0.0739,0.4771,0.0571,0.2126,0.1385,-0.0288,-0.0488,0.2076,-0.1219,Control
G04,0.9483,0.0152,-0.0398,0.3862,-0.0333,0.1225,0.1383,1.8661,-0.1286,0.2083,1.7395,1.2765,0.0512,1.9953,0.1536,-0.085,0.5376,0.948,1.041,-0.1254,0.0315,0.0915,1.6488,0.1431,0.2619,0.023,1.0509,1.7589,0.0148,0.235,0.6183,0.4669,0.5087,0.0385,1.0749,0.04,0.0097,0.0934,0.0756,3.7934,1.3121,0.0432,0.0921,1.6611,0.746,-0.0553,-0.0059,0.364,0.9654,1.1869,0.0441,0.2835,0.6454,0.0236,1.5369,1.1757,0.4615,0.4263,0.9138,1.699,0.3235,1.5951,0.2477,-0.0907,-0.0772,0.23,-0.0834,0.0037,-0.0642,0.127,0.1042,0.0772,-0.1007,0.1671,0.14,0.1295,-0.1136,0.1117,0.1636,0.0457,0.2384,2.1213,0.3608,0.8185,2.6619,0.2202,0.0455,0.1306,0.044,0.554,0.4871,0.4044,-0.0058,0.2945,0.0367,0.2888,0.2452,-0.0405,0.0285,0.1436,0.0075,BRCACancer
G05,0.5725,-0.0053,0.0144,0.0903,-0.0264,0.1177,-0.1423,1.2794,-0.1488,0.0795,0.9238,1.0448,0.0192,1.4298,0.1093,-0.0522,0.1197,0.5291,0.6919,-0.1367,-0.116,0.1779,1.547,0.3075,-0.1859,-0.0814,0.4979,0.7883,0.0826,0.3362,0.5368,0.3954,0.246,-0.1163,0.6675,0.097,-0.0844,-0.0158,-0.0555,2.2612,0.9904,-0.0432,-0.3755,1.4963,0.3745,-0.0678,-0.1553,0.1344,0.8179,0.5712,-0.0837,0.2955,0.7641,-0.2236,1.2311,0.7052,0.3904,0.2348,0.6063,1.0968,0.3164,0.9063,0.3133,-0.1918,-0.05,0.0845,-0.1832,0.068,-0.2326,-0.2731,-0.0197,0.013,0.0114,0.2895,-0.0466,0.0152,-0.2742,-0.1749,0.0016,-0.0078,-0.0097,1.8443,-0.1394,0.6852,1.8849,0.2654,0.0408,0.3876,0.0026,0.3974,0.3645,-0.2116,0.0022,0.027,-0.0704,-0.0457,-0.1097,-0.0295,-0.0059,0.1265,-0.1531,BRCACancer
G06,0.6928,0.0511,-0.014,0.2579,0.0348,0.0706,-0.1313,1.7014,-0.2005,0.2729,1.6037,1.2456,-0.003,1.9232,0.0996,-0.1743,0.4159,0.6061,1.0828,-0.0028,-0.0062,0.0811,1.7004,0.2907,-0.0791,-0.0168,0.9609,1.6588,0.024,0.3088,0.5194,0.5894,0.2548,0.0361,1.0694,0.2691,-0.0611,0.0837,0.1397,3.1918,1.0332,0.0144,-0.3159,1.6028,0.6359,-0.0704,-0.0399,0.4646,0.9717,0.9449,-0.0173,0.1939,0.7,-0.0851,1.6839,1.0116,0.4727,0.369,0.7535,1.6359,0.4248,1.1304,0.3437,-0.1244,-0.0143,0.1009,-0.0844,-0.0227,-0.1393,0.005,0.1014,-0.0185,0.0225,0.1378,0.0122,0.1227,-0.1153,-0.0799,0.0762,0.0706,0.2886,1.8141,0.1419,0.9591,1.9684,0.1911,-0.0594,0.2414,0.0778,0.5807,0.4063,0.3476,-0.1095,0.1716,0.0868,0.121,0.0676,-0.0514,0.0437,0.2487,-0.1191,BRCACancer
G07,0.6532,0.0371,-0.023,0.2295,0.0277,0.064,-0.1163,1.5712,-0.1896,0.1159,1.4544,1.1834,-0.0238,1.641,0.1851,-0.1004,0.3156,0.668,0.7489,-0.1662,-0.0861,0.0663,1.4841,0.1523,-0.163,0.0565,0.696,1.2903,0.0128,0.2211,0.5409,0.3553,0.3281,-0.044,1.0776,-0.0476,0.0042,-0.0554,-0.1153,2.8593,1.314,-0.0461,-0.1872,1.2981,0.3804,-0.0645,-0.0444,0.2768,0.7567,1.0149,-0.1161,0.2585,0.6061,-0.1122,1.5574,0.9459,0.4056,0.3183,0.8309,1.3305,0.2158,1.2921,0.1556,-0.1313,-0.1184,0.1543,-0.1534,0.0384,-0.1286,-0.0915,0.1203,0.0284,-0.1573,0.2032,0.0348,0.0634,-0.1364,-0.0338,0.1059,-0.0038,0.1197,2.2011,0.0493,0.6939,2.3717,0.1281,0.0034,0.1827,0.0634,0.4892,0.4283,-0.0239,0.0323,0.1012,0.0338,0.0605,0.0598,-0.0613,0.0134,0.1426,-0.1314,Control
G08,1.002,0.0282,-0.0165,0.2884,-0.0078,0.0799,-0.2058,1.8221,-0.1428,0.2867,1.5702,1.371,0.1017,1.9025,0.1628,-0.123,0.3978,0.8322,1.0414,-0.1144,-0.0968,0.1092,1.89,0.371,0.0458,0.0069,0.915,1.5393,0.0611,0.3133,0.6477,0.4851,0.3193,0.0373,1.335,-0.0296,0.0458,0.0583,-0.0059,2.9937,1.0348,-0.0045,-0.3691,1.8641,0.7309,-0.0914,-0.128,0.212,1.0239,0.8586,-0.0399,0.2626,0.8483,-0.1584,1.7574,1.1241,0.5442,0.3273,0.9229,1.6323,0.4061,1.236,0.4201,-0.1537,-0.1738,0.1232,-0.1248,-0.0572,-0.1133,-0.111,0.0067,-0.0093,-0.0657,0.0589,0.0089,0.0647,-0.1821,0.0606,0.0081,0.0297,0.3423,2.1802,0.0733,1.0722,2.1733,0.1647,-0.0253,0.1779,0.0178,0.551,0.5063,0.1657,-0.077,0.349,-0.121,0.0265,0.1512,-0.0435,-0.0892,0.118,-0.1584,Control
G09,0.5731,-0.0248,-0.0596,0.1475,-0.0495,0.1335,-0.0077,1.3725,-0.1107,0.181,1.1579,1.1469,-0.0393,1.6224,0.1726,-0.1006,0.3297,0.4837,0.7858,-0.1002,-0.0265,0.1543,1.5766,0.1889,-0.0078,-0.0211,0.6907,1.2488,0.049,0.2117,0.6371,0.3892,0.3509,-0.0402,1.0413,-0.1022,0.0644,0.0033,0.03,2.7602,0.6713,0.0568,-0.0271,1.6882,0.4797,-0.0589,-0.0419,0.3382,1.0228,0.8365,-0.0256,0.2053,0.71,0.0065,1.6193,0.8667,0.5143,0.3923,0.7077,1.1376,0.2244,0.9793,0.3335,-0.11,-0.0692,0.241,-0.0811,0.0651,-0.025,-0.0064,0.0411,0.0023,-0.0118,0.1195,0.0145,0.1014,-0.1225,0.0164,0.269,0.005,0.1091,2.2961,0.1372,1.0195,2.5443,0.1529,0.1586,0.1267,0.0373,0.357,0.4089,0.0902,-0.0219,-0.0154,-0.0819,0.1328,0.1815,-0.0599,-0.08,0.2129,-0.0361,Control
G10,0.5185,0.0546,-0.001,0.1523,0.0469,0.0823,-0.1114,1.4163,-0.1509,0.1303,1.3236,1.1103,-0.0862,1.7558,0.1749,-0.1071,0.2852,0.4404,0.8332,-0.0883,-0.103,0.1186,1.525,0.11,-0.2061,-0.0576,0.7257,1.4978,0.0456,0.2054,0.5702,0.4135,0.1563,-0.0339,1.1495,0.071,-0.089,-0.0515,-0.1366,2.7854,0.4913,0.0142,-0.3612,1.3326,0.3257,-0.0768,-0.0193,0.3272,0.7627,1.0222,-0.1381,0.0992,0.6399,-0.1404,1.6163,0.5397,0.3681,0.183,0.6445,1.3415,0.3321,0.745,0.3243,-0.0812,-0.0258,0.1072,-0.0621,-0.0357,-0.085,-0.0437,0.092,0.0044,-0.0707,0.0971,0.0631,0.0384,-0.1322,-0.0565,0.0672,0.0751,0.1302,2.2604,0.079,0.6876,1.9247,0.1672,-0.0101,0.4058,0.1664,0.4477,0.3444,0.0776,-0.0086,0.1184,-0.2411,-0.0366,0.0677,0,-0.1313,0.151,-0.083,BRCACancer
G11,0.6206,-0.0534,0.0293,-0.0014,0.0278,0.2585,-0.1733,0.7071,0.0298,0.1397,0.7648,0.8313,-0.0448,1.2823,0.108,-0.0167,0.0404,0.315,0.3718,-0.0191,0.0549,0.2124,1.0615,0.2431,-0.1299,0.0385,0.4249,0.7955,0.1836,0.236,0.4775,0.4352,0.2189,-0.0438,0.8794,-0.2021,0.1041,-0.0329,-0.0282,2.193,0.6599,-0.1364,-0.3986,0.8855,0.1697,0.0046,-0.2356,0.0728,0.6596,0.5517,-0.1246,0.2433,0.5798,-0.0027,1.1064,0.5235,0.3454,0.0636,0.6204,0.79,0.1413,0.6492,0.2815,0.0443,0.0414,0.1,-0.2787,0.1783,-0.1668,-0.1758,-0.0552,0.047,0.0664,0.146,-0.1935,-0.0599,-0.2157,-0.2907,0.0344,0.0474,0.0737,1.3931,-0.2692,0.5192,1.4244,0.2742,-0.0424,0.2408,0.0131,0.2904,0.2307,-0.156,0.2907,0.0359,-0.1333,-0.3177,0.0195,0.0028,0.155,-0.0811,-0.0556,BRCACancer
G12,0.4742,0.0357,-0.0156,0.1839,0.0166,0.1272,-0.0561,1.6239,-0.1172,0.1937,1.6173,1.2607,0.0477,1.946,0.1982,-0.1267,0.3898,0.5964,0.9042,-0.0655,-0.0089,0.1058,1.6483,0.245,-0.0104,0.0354,0.8222,1.4535,0.0397,0.2857,0.6024,0.5628,0.2822,0.0155,1,0.3554,-0.0165,0.006,0.0839,3.045,0.9654,-0.0518,-0.1624,1.6507,0.3503,-0.0805,0.0251,0.2571,0.8444,1.0299,-0.0579,0.2137,0.7586,-0.0152,1.5654,0.7987,0.4151,0.3012,0.7737,1.4818,0.3864,0.9939,0.3785,-0.1118,-0.0501,0.0613,-0.0471,-0.0146,-0.1267,-0.0195,0.0787,0.0457,-0.1229,0.114,0.037,0.0843,-0.0963,0.0098,0.1267,0.0288,0.2045,2.1985,0.1351,0.9043,2.2789,0.2134,-0.0364,0.2504,0.107,0.5525,0.4141,0.2387,-0.0951,0.0967,-0.0277,0.2063,0.1627,-0.0109,-0.03,0.2413,-0.0959,BRCACancer
H01,0.7164,0.0431,-0.0106,0.1215,0.0402,0.1242,0.0118,1.3966,-0.2105,0.1511,1.2753,1.1227,-0.0704,1.4969,0.17,-0.1399,0.2538,0.4769,0.7727,-0.0727,-0.2309,-0.016,1.4906,0.0587,0.0144,-0.0429,0.691,1.1754,-0.0396,0.2186,0.5069,0.4109,0.3337,0.0373,0.9998,0.0249,-0.1053,0.0238,-0.0207,2.5353,0.9931,-0.0447,-0.1517,1.2572,0.3872,-0.077,-0.0573,0.2575,0.8112,0.9368,-0.0749,0.1544,0.6091,-0.0814,1.3575,0.7918,0.4758,0.3223,0.711,1.13,0.3,0.9373,0.2755,-0.1279,-0.1896,0.0618,-0.0806,0.0659,0.0037,0.0037,0.1596,-0.0252,0.0729,0.1031,0.0778,-0.0383,-0.2222,-0.032,0.049,0.0503,0.1965,1.9567,0.0017,0.8138,2.0018,0.1224,-0.0804,0.1365,0.0693,0.4629,0.4052,0.1177,0.0065,0.0667,-0.1353,0.1274,0.0921,-0.0416,-0.0878,0.1271,-0.1117,Control
H02,0.8345,0.0399,-0.0336,0.2216,0.0168,0.1316,0.0321,1.7196,-0.0995,0.3341,1.1692,1.2111,-0.0036,1.5239,0.186,-0.1416,0.3722,0.7041,0.7961,0.0074,-0.0433,0.1413,1.5813,0.2215,0.1211,-0.0506,0.7865,1.1748,-0.0049,0.1808,0.6013,0.2745,0.4471,-0.0112,1.0949,0.097,0.0088,0.0289,0.0877,2.7366,0.8206,-0.0131,0.0635,1.8239,0.626,-0.06,-0.0074,0.3422,1.0139,0.7758,-0.0079,0.1954,0.6366,0.0244,1.6496,0.9908,0.5407,0.3833,0.7913,1.2979,0.2369,1.0582,0.3068,-0.0953,-0.0125,0.1275,-0.0937,0.0628,-0.0197,0.0613,0.148,0.0676,-0.0788,0.1495,0.1629,0.0262,-0.0931,0.0467,0.2474,0.0753,0.0553,2.3024,0.2028,0.53,2.61,0.2679,0.0461,0.2169,0.0949,0.3545,0.4423,0.2964,-0.0507,0.0678,0.0704,0.2212,0.0745,-0.0362,0.0195,0.2554,-0.0369,Control
H03,0.8122,0.0132,-0.0212,0.1595,0.0304,0.1021,-0.2441,1.4429,-0.101,0.1283,1.3837,1.0907,0.017,1.6146,0.1713,-0.0548,0.216,0.6937,0.7803,-0.0164,-0.0178,0.125,1.4821,0.2461,-0.0393,0.0219,0.6001,1.2895,0.1085,0.2757,0.5614,0.4212,0.2018,0.03,1.0302,0.0586,-0.0866,-0.0298,0.0483,2.7979,0.9223,-0.0448,-0.389,1.285,0.427,-0.0618,-0.1179,0.1858,0.776,0.9173,-0.1986,0.2459,0.6816,-0.1475,1.5396,0.8535,0.5212,0.2009,0.8467,1.2702,0.3065,0.9268,0.2182,-0.1348,-0.0977,0.0912,-0.0977,-0.0708,-0.1855,-0.2047,0.0831,0.0374,-0.0917,0.2352,0.1557,0.0456,-0.1611,-0.0571,0.1554,-0.0587,0.1276,2.2586,0.0449,0.7821,1.9596,0.1689,-0.0263,0.276,0.0688,0.4205,0.4947,-0.1713,0.0424,0.0223,-0.1099,-0.0759,-0.0383,-0.0676,-0.0065,0.1044,-0.1176,Control
H04,0.9784,0.0448,-0.0131,0.2184,-0.0121,0.0392,-0.2295,1.8601,-0.1537,0.2614,1.394,1.3597,-0.0458,1.754,0.1757,-0.1605,0.3733,0.876,0.8861,-0.0919,-0.0904,0.2133,1.8329,0.2836,0.0476,0.0072,0.7484,1.244,0.0418,0.3555,0.6947,0.4434,0.4165,0.0178,1.1697,0.0914,0.1006,0.0182,0.0399,2.717,0.9895,-0.1543,-0.2354,1.8087,0.6762,-0.0749,0.0412,0.1697,1.0146,0.8503,-0.0695,0.2704,0.8086,-0.0882,1.7165,1.0809,0.6198,0.4153,0.9338,1.4773,0.3472,1.1033,0.2343,-0.1889,-0.1061,0.2001,-0.1082,-0.0437,-0.1406,-0.1683,0.0518,0.0083,0.0198,0.1221,0.1395,1e-04,-0.1208,-0.0391,-0.0213,0.0086,0.2113,2.4758,0.0894,1.0534,2.1459,0.1221,-0.0969,0.1898,0.0446,0.519,0.5525,-0.0275,-0.0605,0.124,-0.1167,0.0127,-0.0643,-0.0406,0.0088,0.133,-0.1507,Control
H06,0.8452,0.0401,-0.0683,0.2234,-0.0159,0.1,-0.0451,1.7372,-0.0898,0.2108,1.328,1.3155,0.0292,1.6133,0.2479,-0.144,0.3895,0.6644,0.9334,0.0414,0.014,0.1202,1.8014,0.1934,0.0508,0.0258,0.826,1.3166,0.0234,0.2145,0.6599,0.3608,0.4342,-0.0329,1.0241,-0.0147,0.0095,0.0436,0.1335,3.1391,0.9093,-0.0251,-0.1274,1.6458,0.785,-0.0107,-0.1435,0.4319,1.0751,0.8332,-0.0657,0.2081,0.6521,0.0508,1.6479,0.9811,0.5207,0.4099,0.8464,1.3404,0.2996,1.1396,0.3404,-0.0803,-0.1218,0.1876,-0.0647,0.0057,-0.0375,0.0902,0.0665,0.1969,-0.0835,0.2682,0.2174,0.0919,-0.1167,0.0431,0.1812,0.0765,0.0996,2.1304,0.2474,0.922,2.4531,0.3156,-0.0679,0.1477,0.0683,0.4408,0.4876,0.3256,-0.0599,0.0509,-0.0212,0.2153,0.2753,-0.0399,0.0063,0.2552,-0.0389,Control
H07,0.578,0.0558,-0.025,0.1733,0.0193,0.0874,-0.2826,1.5682,-0.1471,0.1388,1.3167,1.2099,0.0247,1.8759,0.1307,-0.146,0.2707,0.6693,0.8021,-0.0678,-0.1148,0.1299,1.6125,0.2688,-0.1181,-0.0876,0.7431,1.3159,2e-04,0.3241,0.5963,0.4267,0.1905,0.0097,1.1384,0.0517,-0.135,-0.0079,-0.0218,2.4264,0.9565,-0.0864,-0.2595,1.6881,0.3944,-0.1121,-0.0624,0.1671,0.8265,0.7537,-0.2501,0.2099,0.7106,-0.1599,1.6428,0.8444,0.4576,0.196,0.8032,1.3887,0.3154,1.0948,0.3354,-0.2392,-0.1406,0.1492,-0.123,-0.0592,-0.1293,-0.1368,0.1481,0.0322,0.1286,0.0718,0.0288,0.0512,-0.2251,-0.0117,-0.0616,0.0255,0.1323,2.5888,0.0315,1.2702,1.9639,-2e-04,-0.0637,0.3007,0.0867,0.4992,0.4421,-0.0499,-0.0689,0.2441,-0.0587,-0.1084,-0.114,-0.0215,-0.0622,0.0385,-0.1459,BRCACancer
H08,0.4714,0.0462,-0.025,0.1298,0.0805,0.0758,-0.1722,1.5567,-0.1424,0.1445,1.3409,1.1873,0.0362,1.7548,0.1974,-0.129,0.2905,0.5015,0.8289,-0.1331,-0.0169,0.1291,1.6825,0.2269,-0.0524,-0.0531,0.772,1.3847,-0.0194,0.2519,0.5185,0.3511,0.2537,-0.0175,1.1995,0.0337,-0.0273,0.0866,-0.0708,2.8132,0.4312,0.0151,-0.1096,1.5419,0.4411,-0.0682,-0.0689,0.264,1.0063,0.9096,0.0116,0.1203,0.6545,-0.1053,1.663,0.6965,0.5324,0.3517,0.749,1.4661,0.2595,0.5003,0.3385,-0.0919,-0.0422,0.1128,-0.0524,0.0295,-0.0945,-0.0575,0.0642,0.0579,-0.0143,0.0961,-0.0216,0.0453,-0.1111,-0.0162,0.2521,0.1387,0.0592,2.2203,0.041,1.0504,2.2277,0.2413,0.0193,0.3269,0.1054,0.3344,0.3404,0.125,-0.0541,-0.0476,-0.0351,0.0171,0.205,-0.0147,-0.0339,0.2071,-0.0744,BRCACancer
H09,0.3441,0.0498,-0.0072,0.1146,0.0083,0.037,-0.1887,1.1462,-0.1286,-0.025,0.9727,1.0587,-0.0024,1.7692,0.1789,-0.1817,0.2588,0.3413,0.5924,-0.0316,-0.0333,0.1338,1.3591,0.4574,-0.2013,-0.0863,0.4538,0.8079,0.0444,0.5295,0.5425,0.6031,0.2499,-0.0257,0.881,0.2962,-0.093,-0.0453,-0.1464,1.3099,1.0561,0.057,-0.0754,1.0307,0.3282,-0.0846,0.0078,0.2264,0.6773,0.7063,-0.1091,0.3121,0.945,-0.1001,1.2791,0.522,0.4454,0.216,0.6893,1.2169,0.3285,1.001,0.3476,-0.1083,-0.0746,0.0943,-0.1198,-0.0532,-0.1584,-0.2089,0.0668,0.0696,0.07,0.4072,0.0139,0.0319,-0.1317,-0.1117,0.0544,0.0352,-0.0824,1.9671,0.0939,0.879,1.9191,0.126,0.1033,0.3096,0.0983,0.5917,0.3127,-0.1221,0.0542,-0.0155,-0.1112,-0.0064,0.0462,-0.0555,-0.0913,0.1734,-0.1523,BRCACancer
H10,0.3896,0.0811,0.001,0.2325,-0.0099,0.0444,-0.269,1.3627,-0.2219,0.0994,1.2131,1.1599,-0.0262,1.7181,0.0965,-0.1392,0.2885,0.416,0.7663,0.0195,-0.0723,0.1667,1.5511,0.2504,-0.1609,0.0852,0.791,1.2881,-0.0413,0.297,0.5409,0.4461,0.04,-0.0701,0.9593,0.3808,-0.0229,6e-04,-0.1172,1.8333,0.907,0.017,-0.4956,1.3848,0.3662,-0.1089,-0.0613,0.1407,0.8393,0.6985,-0.0552,0.2427,0.7516,-0.1148,1.4564,0.7236,0.508,0.1504,0.5668,1.316,0.2767,0.9833,0.4212,-0.1419,-0.0399,0.1154,-0.0489,0.0181,-0.2315,-0.1558,0.1813,-0.084,0.0131,0.2791,-0.0231,-0.0553,-0.0957,-0.082,0.0251,-0.0424,0.1455,2.042,0.1393,0.9894,2.0212,0.2843,0.051,0.2858,0.0471,0.4569,0.3627,-0.0847,-0.0922,0.077,-0.2624,-0.058,-0.0125,0.0063,-0.0506,0.0543,-0.1558,BRCACancer
