@relation data

@attribute id string
@attribute 6559 numeric
@attribute 11254 numeric
@attribute 6558 numeric
@attribute 6557 numeric
@attribute 6519 numeric
@attribute 10991 numeric
@attribute 283652 numeric
@attribute 54716 numeric
@attribute 23657 numeric
@attribute 56301 numeric
@attribute 8671 numeric
@attribute 6512 numeric
@attribute 57030 numeric
@attribute 65010 numeric
@attribute 6522 numeric
@attribute 6521 numeric
@attribute 6520 numeric
@attribute 6565 numeric
@attribute 9498 numeric
@attribute 206358 numeric
@attribute 57282 numeric
@attribute 8501 numeric
@attribute 6564 numeric
@attribute 9497 numeric
@attribute 84679 numeric
@attribute 6560 numeric
@attribute 6549 numeric
@attribute 115019 numeric
@attribute 121260 numeric
@attribute 57835 numeric
@attribute 6546 numeric
@attribute 6509 numeric
@attribute 389015 numeric
@attribute 6548 numeric
@attribute 6547 numeric
@attribute 6505 numeric
@attribute 142680 numeric
@attribute 6506 numeric
@attribute 160728 numeric
@attribute 6507 numeric
@attribute 10861 numeric
@attribute 5172 numeric
@attribute 6508 numeric
@attribute 9056 numeric
@attribute 6511 numeric
@attribute 140679 numeric
@attribute 9057 numeric
@attribute 6510 numeric
@attribute 10479 numeric
@attribute 1811 numeric
@attribute 6553 numeric
@attribute 10723 numeric
@attribute 285195 numeric
@attribute 23315 numeric
@attribute 6550 numeric
@attribute 117247 numeric
@attribute 246213 numeric
@attribute 153201 numeric
@attribute 55117 numeric
@attribute 6539 numeric
@attribute 83697 numeric
@attribute 84889 numeric
@attribute 6543 numeric
@attribute 6542 numeric
@attribute 6541 numeric
@attribute 57468 numeric
@attribute 51296 numeric
@attribute 11136 numeric
@attribute 80024 numeric
@attribute 340024 numeric
@attribute 10568 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 92745 numeric
@attribute 57419 numeric
@attribute 348932 numeric
@attribute 6568 numeric
@attribute 6569 numeric
@attribute 26503 numeric
@attribute 115111 numeric
@attribute 81539 numeric
@attribute 25769 numeric
@attribute 9990 numeric
@attribute 124935 numeric
@attribute 6528 numeric
@attribute 54407 numeric
@attribute 57084 numeric
@attribute 9187 numeric
@attribute 6533 numeric
@attribute 123041 numeric
@attribute 6574 numeric
@attribute 6575 numeric
@attribute 1836 numeric
@attribute Class {Control,BRCACancer}

@data
B12,0.047,-0.1207,0.3337,-0.0797,-0.0537,0.0732,-0.0793,0.1473,0.0265,0.2387,-0.028,0.1797,-0.061,0.2901,0.2369,-0.1204,0.4259,0.8788,0.0373,0.4826,-0.0355,0.104,-0.0847,1.1098,0.1989,0.2725,-0.1471,-0.1834,0.7452,0.1235,0.8433,0.0938,0.0226,0.3602,-0.1074,-0.0974,0.2033,-0.0995,-0.1079,-0.0324,0.0391,-0.0266,0.057,0.8667,-0.101,-0.064,1.2289,0.0741,0.4408,-0.0285,0.0088,0.3304,0.2872,0.5834,-0.126,0.3049,-0.1053,-0.088,-0.1633,0.0113,-0.0261,-0.1611,-0.1201,-0.1554,0.1841,-0.1102,0.488,-0.0642,0.6544,0.1414,-0.0143,-0.0444,0.2367,0.0442,-0.0579,0.1743,-0.0977,0.1777,0.5317,-0.2037,1.9191,-0.0078,1.1433,0.4257,-0.1001,1.9931,-0.1389,0.029,0.6032,0.2722,1.5982,0.4439,0.1206,Control
C01,0.2044,-0.2552,0.5895,-0.209,-0.0497,-0.0226,-0.027,0.114,0.1053,0.1873,0.051,0.1767,-0.0508,0.6552,0.487,0.0206,0.9743,0.8409,0.2609,0.8282,0.0876,0.1868,-0.1866,1.0922,0.259,0.7017,-0.146,-0.0913,1.3224,0.1121,0.8808,0.4093,-0.0278,0.6399,-0.1117,-0.1248,0.1449,-0.1211,-0.1278,0.0267,0.1385,0.0206,0.1247,2.1861,-0.0454,-0.0389,1.3492,0.914,1.1378,-0.0027,0.0392,0.7407,0.3967,0.7264,-0.0142,0.1177,-0.199,-0.0506,-0.211,0.2763,0.0422,-0.2225,-0.0755,-0.0261,0.372,-0.1591,1.543,-0.0641,1.1505,0.1186,0.0429,-0.0673,0.6852,0.3668,-0.0075,0.1257,-0.0886,0.1568,0.7606,-0.1367,1.7495,-0.1036,1.4716,0.9927,-0.007,2.7429,-0.1667,0.1182,0.8732,0.5775,1.9724,0.5522,0.6621,BRCACancer
C02,0.0628,-0.2063,0.6583,-0.1802,0.0539,0.0305,-0.0468,0.1936,0.046,0.2477,0.1037,0.2038,-0.0305,0.6195,0.5105,0.2987,1.0027,0.4362,0.0381,0.4574,0.3816,0.2642,-0.1118,1.1242,0.2798,0.6324,-0.0984,-0.0882,1.0614,0.1264,0.3484,0.3366,-0.0551,0.5542,-0.1379,-0.1141,0.2727,-0.1212,-0.0955,0.0352,0.117,0.0673,0.0898,1.9098,0.0161,-0.0446,1.3111,0.6814,1.2602,-0.0213,0.0571,0.5977,0.2122,0.608,0.1243,0.302,-0.1525,-0.0494,-0.1539,0.1968,0.0023,-0.1647,0.018,-0.0047,0.3524,-0.0893,1.2822,-0.0525,0.9973,0.186,0.0696,-0.057,0.5322,0.3653,-0.0036,0.113,-0.0211,0.1076,0.8765,-0.0872,1.8314,-0.0827,1.2337,0.7711,0.1595,2.7722,-0.0911,-0.0142,0.6124,0.3572,1.7678,0.5084,0.7835,BRCACancer
C03,-5e-04,-0.2258,0.6938,-0.1823,0.0825,0.0184,-0.0529,0.1467,0.0501,0.1741,0.0876,0.3306,-0.0038,0.7938,0.6542,0.2005,1.1385,0.6319,0.2476,0.6207,-0.0514,0.3552,-0.1871,1.2878,0.1867,0.7806,-0.1088,-0.1223,1.4239,0.1627,0.473,0.4621,-0.0633,0.6657,-0.1398,-0.1129,0.2308,-0.1809,-0.0996,-0.0116,0.1815,0.0432,0.1248,1.8648,0.02,-0.0867,1.2714,0.9047,1.3075,-0.0617,2e-04,0.9859,0.2909,0.8679,0.0676,0.1874,-0.1753,-0.088,-0.1272,0.3386,-0.0379,-0.1984,-0.0776,0.0044,0.5173,-0.1131,1.4847,-0.0855,1.1411,0.1747,0.0214,-0.0844,0.7342,0.5792,-0.037,0.1083,-0.1148,0.1716,0.9375,-0.1286,1.869,-0.1068,1.3867,0.9281,0.0501,2.6022,-0.124,0.108,0.7866,0.4291,2.1831,0.5116,0.8233,BRCACancer
C04,0.0642,-0.1264,0.3645,-0.1364,0.0038,-0.0243,-0.0046,0.1469,0.0404,0.4046,-0.0287,0.1799,0.0453,0.3081,0.3306,0.2018,0.8601,0.1448,0.0067,0.1474,-0.0434,0.1865,-0.0638,0.5885,0.1966,0.461,-0.1813,-0.1367,0.7414,0.0162,0.1368,0.1396,-0.0115,0.4121,-0.1027,-0.1149,0.2347,-0.0668,-0.0738,0.017,0.1367,0.0257,0.0531,1.7119,0.0611,0.0973,0.9038,0.5293,0.8712,-0.0087,0.0755,0.4114,0.1354,0.3317,0.1671,0.2724,-0.152,-0.0959,-0.1496,0.1473,-0.026,-0.1267,-0.0078,-0.0497,0.2392,-0.0545,0.9027,-0.0614,0.8055,0.2179,0.0299,-0.0942,0.6087,0.1924,0.029,0.1515,-0.0429,0.1316,0.5108,-0.1734,1.6402,0.0011,0.9643,0.5985,0.1449,2.4633,-0.1141,-0.0037,0.417,0.143,0.9474,0.3583,0.2857,Control
C05,0.0878,-0.1554,0.4093,-0.1404,-0.001,-0.0196,0.0341,0.1853,0.0438,0.3062,-0.0546,0.1569,0.0417,0.3783,0.3272,0.2579,0.8314,0.1635,-0.0362,0.3198,0.022,0.1765,-0.0315,0.6227,0.1923,0.4459,-0.1879,-0.1134,0.7492,0.0089,0.2077,0.2318,-0.0385,0.4219,-0.1479,-0.0698,0.3029,-0.0291,-0.0856,7e-04,0.1921,0.0548,0.0675,1.9965,0.0352,0.1442,0.8863,0.5104,0.8596,-0.0676,0.0025,0.4554,0.1092,0.4212,0.0525,0.1803,-0.1176,-0.1129,-0.1432,0.1608,0.0155,-0.1955,-0.0334,-0.0354,0.2685,-0.1132,1.0016,-0.0486,0.7651,0.1055,0.0202,0.029,0.492,0.2167,-0.0208,0.1607,-0.0577,0.1509,0.6678,-0.1403,1.5478,-0.0356,0.9825,0.6061,0.064,2.3702,-0.0987,-0.0332,0.448,0.2897,1.2031,0.3243,0.5606,BRCACancer
C06,0.1066,-0.2098,0.0822,-0.0644,-0.132,0.0492,-0.1042,0.2456,0.0574,0.339,-0.0139,0.1483,0.1371,0.0935,0.0759,0.1533,0.1926,0.0957,-0.1141,-0.1066,-0.1437,0.1303,-0.0409,0.349,0.032,0.258,-0.1571,-0.0986,0.3629,-0.03,0.0348,0.0754,-0.049,0.1128,-0.1567,0.0455,0.0991,-0.0628,-0.038,-0.019,-0.0613,0.0891,0.0887,0.5751,-0.0276,-0.1305,0.3041,0.149,0.1451,-0.0443,0.1366,0.1175,-0.0409,0.1848,-0.1035,0.1639,-0.2711,-0.0091,-0.2305,0.0216,0.0458,-0.0786,0.1155,0.0846,0.0325,-0.0957,0.1932,0.0331,0.2363,-0.0569,0.0354,0.0615,0.2114,-0.0756,0.0154,0.1515,-0.0896,0.2641,0.2052,-0.1787,0.7442,0.0548,0.2783,0.1663,-0.0115,0.7135,-0.0996,0.011,0.2251,-0.0274,0.5387,0.1051,-0.0286,Control
C07,0.0976,-0.1252,0.4953,-0.1327,0.0156,0.0376,-0.0755,0.1867,0.006,0.2492,0.0987,0.2008,-0.0268,0.3885,0.3602,0.1518,0.8461,0.234,0.0144,0.2189,-0.0137,0.2159,-0.1007,0.9243,0.1432,0.4692,-0.0884,-0.1219,0.8527,0.0476,0.234,0.2586,-0.0622,0.4603,-0.1093,-0.106,0.2812,-0.115,-0.0827,-0.0189,0.1275,0.0703,0.0893,1.754,0.0134,-0.013,0.8189,0.5285,1.0886,0.0106,0.0769,0.4364,0.1702,0.4091,0.0388,0.17,-0.0749,-0.0431,-0.1485,0.1054,-0.0448,-0.1599,0.0226,-0.0364,0.2907,-0.0676,0.95,-0.0428,0.6767,0.0935,0.0338,-0.0536,0.4312,0.2874,0.0469,0.1456,-0.0365,0.1839,0.8088,-0.1083,1.8322,-0.0295,1.0053,0.5519,0.0637,2.5039,-0.1068,-0.0218,0.4349,0.2034,1.422,0.3866,0.6115,Control
C08,0.0794,-0.1646,0.5872,-0.1352,-0.0756,-0.0283,-0.049,0.1163,0.0553,0.2382,0.0362,0.2408,0.0252,0.4375,0.3243,0.1481,0.9087,0.2718,0.1259,0.2912,0.0404,0.2641,-0.1219,0.9256,0.2344,0.5743,-0.1278,-0.0496,0.9309,0.1033,0.211,0.2866,-0.0069,0.4675,-0.0573,-0.0594,0.1496,-0.0912,-0.0752,-0.0284,0.0588,0.045,0.0632,1.9534,0.0097,-0.0393,1.2117,0.6856,1.3141,-0.0841,0.0308,0.6451,0.1876,0.5935,-0.0231,0.1651,-0.1624,-0.0446,-0.1576,0.2877,0.0111,-0.1418,0.0245,-0.0152,0.3793,-0.0637,1.1024,-0.0452,1.0359,0.123,0.0656,-0.003,0.5362,0.3514,0.0228,0.1117,-0.0814,0.1568,0.7728,-0.1313,1.8717,-0.0366,1.211,0.6339,-0.0055,2.7797,-0.1233,0.0329,0.4623,0.1709,1.4547,0.4867,0.6966,Control
C09,0.0836,-0.1511,0.5242,-0.0969,-0.0507,-0.0085,0.0014,0.1752,-0.0118,0.2668,0.0309,0.1484,0.0779,0.4164,0.4145,0.2427,0.7973,0.2125,2e-04,0.294,-0.0621,0.2306,-0.0864,0.9278,0.1944,0.4846,-0.1571,-0.2102,0.8438,0.0181,0.2421,0.1724,-0.1064,0.4756,-0.0709,-0.0822,0.2109,0.0015,-0.0638,-0.0429,0.0487,0.0378,0.0805,1.7768,-5e-04,-0.0247,0.8702,0.5959,1.0035,-0.0869,0.0597,0.2921,0.1294,0.449,0.0349,0.086,-0.1028,-0.0625,-0.1549,0.18,-0.0516,-0.1234,0.0332,-0.0986,0.3455,-0.0433,0.988,-0.101,0.7761,0.0737,0.0056,-0.0782,0.5634,0.3224,0.0594,0.0431,-0.0567,0.1265,0.7798,-0.1549,1.6817,0.008,1.0094,0.5968,0.0359,2.6982,-0.1305,-0.0461,0.5564,0.1789,1.4734,0.3806,0.4759,Control
C10,0.041,-0.14,0.5127,-0.1073,-0.0195,0.0405,-0.1289,0.1839,0.0814,0.2509,0.0429,0.1596,0.0513,0.4563,0.5128,1.4062,0.8169,0.3145,0.0284,0.3581,0.0681,0.2361,-0.0571,0.8384,0.1765,0.4699,-0.1103,-0.0946,0.7278,0.0824,0.2283,0.1648,-0.0549,0.5584,-0.1108,-0.0844,0.3199,-0.0629,-0.0402,0.022,0.1648,0.077,0.1136,1.7579,-0.0375,0.0047,0.9291,0.5649,0.9884,-0.0598,0.0074,0.709,0.1295,0.3956,0.0973,0.2604,-0.1439,-0.0832,-0.1127,0.1311,-0.0174,-0.1473,0.0721,-0.0604,0.194,-0.0858,0.9905,-0.0212,0.8707,0.0788,0.0141,-0.0191,0.5275,0.2453,0.0223,0.1386,-0.017,0.1546,0.7857,-0.0944,1.6303,-0.0353,1.032,0.6221,0.1129,2.499,-0.0456,-0.0298,0.4816,0.2072,1.4802,0.3526,0.6225,BRCACancer
C11,0.0499,-0.1811,0.5288,-0.1095,-0.0326,0.0305,-0.0441,0.0566,0.0254,0.3098,0.0304,0.147,0.059,0.4237,0.4578,0.2562,0.8752,0.273,0.1382,0.3549,0.0474,0.2899,-0.0631,0.9469,0.2799,0.623,-0.1173,-0.1585,1.0804,0.0442,0.2109,0.2719,-0.0895,0.5967,-0.0592,-0.0703,0.2201,-0.137,-0.0454,-0.067,0.1086,0.0251,0.0894,1.7896,0.0433,-0.0216,1.2422,0.7146,1.1339,-0.136,0.1074,0.6696,0.1191,0.7033,0.0522,0.1754,-0.1103,-0.053,-0.0947,0.2976,-0.0265,-0.1037,-0.0211,-0.0573,0.3877,-0.0194,1.2325,-0.0262,1.0997,0.1312,-9e-04,-0.0251,0.6054,0.4576,0.1433,0.0236,-0.0956,0.1434,0.812,-0.1402,1.9355,0.0054,1.2638,0.7419,0.0224,2.6773,-0.0738,0.0609,0.6072,0.2886,1.67,0.4972,0.6847,Control
C12,0.0598,-0.1592,0.3787,-0.101,-0.0682,0.0044,-0.0591,0.1068,-0.0134,0.3059,-0.0267,0.1422,0.0302,0.2571,0.2448,0.6014,0.5713,0.1979,0.0666,0.0914,-0.0025,0.1213,-0.044,0.5276,0.2057,0.3135,-0.1141,-0.0971,0.6191,0.0212,0.1398,0.1192,0.0388,0.3798,-0.094,-0.0444,0.2677,-0.0793,-0.0395,-0.0558,0.0209,0.0108,0.0553,1.284,0.059,-0.2407,0.7937,0.2674,0.6311,-0.0856,0.0144,0.375,0.0399,0.398,0.0422,0.0474,-0.2259,-0.0927,-0.088,0.0968,0.0379,-0.0684,0.0369,-0.0635,0.1387,-0.0609,0.6745,-0.062,0.6358,0.0592,0.0813,-0.0377,0.4397,0.1963,0.1054,0.1274,-0.0736,0.1378,0.5701,-0.1085,1.5604,-0.0243,0.8127,0.4019,0.0123,2.3416,-0.025,-0.0877,0.3755,0.0564,0.8453,0.2652,0.3424,BRCACancer
D01,0.0304,-0.2146,0.4042,-0.1591,-0.0195,-0.0365,-0.1068,0.0805,-0.0708,0.2474,-0.0816,0.1869,0.0532,0.4524,0.2932,-0.0695,0.6012,0.9639,0.1324,0.727,-0.0056,0.2001,-0.1215,1.3073,0.2947,0.6042,-0.1659,-0.1021,1.149,0.1715,0.9081,0.1029,-0.0825,0.4666,-0.1672,-0.0893,0.0936,-0.099,-0.1684,-0.0038,0.0239,-0.0127,0.044,1.4305,-0.0065,-0.0297,1.551,0.2204,0.8356,-0.0484,0.0607,0.5635,0.4378,0.8099,-0.1003,0.2881,-0.1673,-0.092,-0.1862,0.2134,-0.0045,-0.1591,-0.0352,-0.0832,0.3536,-0.1034,0.9944,-0.0821,0.9578,0.0412,-0.0483,0.0725,0.3404,0.1656,0.0044,0.1421,-0.15,0.2007,0.6048,-0.1778,2.1602,-0.0176,1.43,0.6187,-0.018,2.2235,-0.0807,0.0929,0.8574,0.5741,1.8109,0.5688,0.3301,BRCACancer
D02,0.1173,-0.1412,0.531,-0.1127,-0.0091,0.0147,-0.0289,0.1626,0.076,0.311,0.0042,0.1105,0.0173,0.3279,0.418,0.3193,0.8217,0.5503,0.0673,0.2606,0.1368,0.2393,-0.029,0.9279,0.3843,0.4837,-0.113,-0.1609,0.9694,0.0408,0.209,0.2954,-0.0476,0.4534,-0.0197,-0.0634,0.2669,-0.055,-0.0437,-0.0341,0.1377,-0.0118,0.0842,1.7569,-0.0244,-0.0535,0.9978,0.5381,0.9916,-0.0634,0.0113,0.461,0.1078,0.4769,0.0297,0.156,-0.0805,-0.1363,-0.0733,0.1295,-0.0417,-0.0839,0.0209,-0.0502,0.3675,-0.0226,1.1274,-0.0156,0.7826,0.1146,-0.0412,0.0311,0.6038,0.3725,0.0842,0.0732,-0.0922,0.0801,0.7444,-0.1322,1.8586,-0.017,1.1961,0.6176,0.0379,2.6191,-0.0792,0.0037,0.5044,0.2927,1.2506,0.408,0.5659,BRCACancer
D03,0.0362,-0.2479,0.4661,-0.1228,-0.0403,-0.0039,-0.0423,0.1459,0.0633,0.2401,-0.0035,0.1665,-0.0237,0.4196,0.3976,0.3001,0.7429,0.4264,0.0621,0.3414,0.0672,0.1875,-0.0582,0.7985,0.2607,0.4896,-0.1081,-0.104,0.8363,0.0055,0.3362,0.1746,-0.0431,0.5563,-0.0576,-0.0773,0.2635,-0.0652,-0.0968,-7e-04,0.0584,0.0521,0.0843,1.7629,0.0159,-0.0592,0.8701,0.4762,0.8341,-0.0458,0.0871,0.5758,0.1957,0.4695,0.0442,0.1123,-0.1714,-0.0395,-0.1027,0.1686,-0.0285,-0.1244,0.0084,-0.055,0.3028,-0.0293,1.0355,-0.0667,0.7296,0.1152,0.0479,-0.0447,0.5293,0.2846,0.1035,0.1577,-0.1144,0.1789,0.6754,-0.1456,1.6716,-0.0599,1.1069,0.6745,0.0669,2.4126,-0.0629,0.0422,0.4961,0.2383,1.3668,0.2893,0.4272,BRCACancer
D04,-0.0083,-0.1146,0.4751,-0.1543,-0.0751,-0.013,-0.042,0.1513,-0.0191,0.3307,-0.0252,0.0998,0.0505,0.395,0.4715,0.1553,0.9045,0.3688,0.0812,0.5358,-0.0821,0.1724,-0.0961,0.8754,0.258,0.5201,-0.1296,-0.0997,0.9422,0.0907,0.48,0.2402,-0.0407,0.5188,-0.134,-0.0899,0.2417,-0.095,-0.0335,0.0051,0.1041,-0.0048,0.0727,2.0646,-0.0059,-0.0695,1.1161,0.6809,0.9751,-0.112,-0.0082,0.6399,0.1691,0.5616,0.0565,0.1673,-0.1087,-0.0533,-0.124,0.2733,-0.0521,-0.066,-0.0089,-0.1097,0.3736,-0.0465,1.2348,-0.0321,0.9258,0.0827,0.0589,-0.0718,0.5184,0.2921,0.0801,0.1064,-0.0862,0.0954,0.7228,-0.1401,1.7702,-0.028,1.3347,0.7873,-0.0031,2.7948,-0.1286,0.0084,0.5992,0.4862,1.4857,0.4138,0.5157,BRCACancer
D05,0.0083,-0.2135,0.4893,-0.1651,-0.0014,0.0574,-0.1281,0.1898,0.0329,0.2479,0.0326,0.1948,-0.0269,0.5825,0.5298,0.5494,0.9387,0.3327,0.089,0.4365,0.0561,0.1867,-0.1313,0.8087,0.1113,0.5719,-0.0702,-0.0863,0.944,0.0369,0.4131,0.2676,-0.0322,0.5883,-0.0787,-0.0746,0.2935,-0.109,-0.0686,0.0316,0.1405,0.0378,0.112,2.2672,0.0194,-0.0049,0.8853,0.596,1.0929,0.0147,-0.0167,0.4537,0.2018,0.481,0.0772,0.0594,-0.1262,-0.0479,-0.1574,0.2009,0.0598,-0.1296,-0.0186,-0.0184,0.2325,-0.0824,1.2997,-0.0868,0.8316,0.124,0.0799,-0.0833,0.4097,0.2919,0.0793,0.1875,-0.0402,0.1919,0.7979,-0.1007,1.4624,-0.0403,1.1138,0.7389,-0.0596,2.5026,-0.083,-0.0481,0.6149,0.325,1.7404,0.3092,0.4952,BRCACancer
D06,0.0623,-0.1905,0.6307,-0.1755,-0.059,-0.0237,-0.067,0.0602,0.0132,0.2715,0.0293,0.1885,0.0245,0.5155,0.4791,0.0596,0.988,0.5705,0.1216,0.4841,0.0432,0.2989,-0.0763,1.0702,0.3385,0.6365,-0.1472,-0.072,1.1501,0.1024,0.3303,0.3051,-0.0682,0.5641,-0.0567,-0.0657,0.1672,-0.1196,-0.0948,-0.0229,0.0995,0.0023,0.0278,2.0504,-0.0206,0.0088,1.2435,0.7953,1.3186,-0.1168,0.0315,0.7126,0.2005,0.5989,0.0051,0.164,-0.1482,-0.0586,-0.1176,0.3243,-0.0406,-0.1275,0.053,-0.0709,0.454,-0.0667,1.3243,-0.0059,0.9757,0.1019,0.0353,0.0879,0.6175,0.4285,0.0823,0.1198,-0.1296,0.1342,0.8429,-0.1528,1.9381,-0.0649,1.3042,0.8329,-0.0148,2.9545,-0.0862,0.0028,0.7023,0.3478,1.7362,0.4603,0.7315,BRCACancer
D07,0.0619,-0.1771,0.5683,-0.1139,-0.0151,0.0065,-0.0764,0.0952,0.0652,0.2681,0.0511,0.1844,0.0441,0.5496,0.481,0.6238,1.0509,0.2982,0.0478,0.2916,0.1291,0.2593,-0.0334,0.9544,0.2658,0.5992,-0.1391,-0.0713,1.0242,0.0291,0.2396,0.2307,-0.0668,0.4899,-0.0318,-0.0846,0.2709,-0.094,-0.0467,-0.0298,0.1344,-0.0093,0.0858,1.8631,0.0533,0.0041,0.9852,0.6254,1.2354,-0.0539,0.0518,0.6094,0.1386,0.572,0.0341,0.0351,-0.093,-0.0675,-0.0994,0.1347,-0.0448,-0.1158,0.044,-0.0887,0.305,-0.0406,1.2011,-0.0032,0.8743,0.1402,0.012,0.0316,0.5992,0.3751,0.1245,0.071,-0.0594,0.0954,0.7844,-0.1358,1.9591,-0.0631,1.2061,0.7192,-0.0527,2.8201,-0.0987,0.0452,0.5633,0.3115,1.7777,0.5068,0.5604,Control
D08,0.0623,-0.2026,0.3747,-0.1153,-0.069,0.023,-0.0347,0.1642,0.0493,0.2763,-0.0633,0.1958,-0.0038,0.3599,0.3151,0.8324,0.6433,0.2717,0.0075,0.2867,-0.0914,0.1898,-0.069,0.5952,0.1385,0.455,-0.125,-0.038,0.6848,0.047,0.2315,0.2171,-0.0366,0.3668,-0.0434,-0.1329,0.2681,-0.0801,-0.0846,-0.0134,0.0043,0.0385,0.0907,1.7582,-0.0338,-0.0566,0.9015,0.4293,0.867,-0.0688,0.0035,0.46,0.1271,0.3898,-0.0319,0.1032,-0.0959,-0.0496,-0.138,0.1215,-0.0108,0.0058,0.0295,-0.0854,0.2578,-0.1031,0.8355,-0.039,0.7255,0.1263,0.0722,0.0567,0.3842,0.294,0.0461,0.0925,-0.0736,0.2204,0.6212,-0.1105,1.6574,-0.0726,0.9235,0.4977,-0.0218,2.6523,-0.0214,-0.0611,0.5086,0.1154,1.2181,0.3335,0.3464,Control
D09,0.089,-0.194,0.5881,-0.1503,-0.033,0.0329,-0.0442,0.1536,0.0139,0.2418,-0.0047,0.1367,-0.015,0.4372,0.3833,0.1285,0.8636,0.2988,0.0485,0.3462,0.1202,0.2469,-0.1251,0.9067,0.2502,0.5234,-0.1448,-0.1437,0.8554,0.0685,0.2675,0.2452,-0.0315,0.5238,-0.0982,-0.1207,0.1805,-0.1044,-0.1017,0.0333,0.0939,0.0492,0.0814,2.092,-0.034,-0.0387,1.0991,0.597,1.1535,-0.0613,0.0934,0.697,0.1731,0.5795,0.0083,0.2258,-0.1461,-0.0568,-0.1937,0.1769,-0.0188,-0.1116,-0.028,-0.0582,0.3287,-0.1424,1.2162,-0.0469,0.9531,0.1629,0.0404,-0.0156,0.4565,0.2798,0.0717,0.2108,-0.1246,0.1308,0.7261,-0.1769,1.7214,-0.0556,1.1339,0.6554,-0.046,2.525,-0.0763,0.0112,0.5564,0.2863,1.3849,0.4108,0.5638,Control
D10,0.0526,-0.1495,0.4391,-0.1469,-0.0504,0.0153,-0.0418,0.0622,0.0275,0.2779,-0.0218,0.1958,0.0041,0.2849,0.3318,0.4542,0.8743,0.2428,0.0965,0.3189,-0.0513,0.1772,-0.0911,0.6676,0.2392,0.3797,-0.0943,-0.0856,0.9021,0.0387,0.2159,0.2946,-0.052,0.4113,-0.0454,-0.1016,0.2545,-0.0714,-0.0554,-0.0165,0.0265,0.0109,0.0305,2.6637,-0.0591,-0.0549,0.895,0.7921,1.0261,-0.043,0.077,0.3559,0.1345,0.3673,0.0108,0.1031,-0.1453,-0.0596,-0.0884,0.2062,-0.0378,-0.0817,0.023,-0.1138,0.2744,-0.0944,1.2238,-0.0587,0.7643,0.0026,0.0489,-0.0141,0.52,0.3781,0.0501,0.0952,-0.0551,0.1737,0.7253,-0.1407,1.7508,-0.0094,1.1352,0.6042,0.0417,2.8225,-0.1158,-5e-04,0.4839,0.2136,1.0554,0.3311,0.4399,Control
D11,0.0415,-0.1488,0.2311,-0.1379,-0.1518,0.0329,-0.0486,0.161,-0.0386,0.2909,-0.1457,0.2029,0.08,0.1551,0.0469,0.1595,0.3156,0.0751,-0.0839,0.1732,-0.1512,0.0856,0.0177,0.4021,0.0863,0.2713,-0.1782,0.0279,0.5705,-0.0255,0.0275,0.0954,-0.0895,0.3023,-0.0344,0.0456,-0.0063,-0.0879,-0.0344,0.0174,-0.0952,0.0256,-0.0145,0.6981,0.0455,-0.3339,0.6311,0.1425,0.423,-0.0739,0.1241,0.0984,0.0879,0.2602,-0.1701,0.1305,-0.1625,-0.0922,-0.1794,0.1473,-0.064,-0.0312,0.1121,-0.1774,0.1908,-0.1009,0.3897,-0.1082,0.4365,-5e-04,-0.0424,0.0197,0.4016,0.0554,0.0351,0.0779,-0.1541,0.1984,0.2861,-0.1994,1.3073,0.0675,0.613,0.2049,0.0044,1.7662,-0.0536,-0.0754,0.3722,0.011,0.6541,0.1272,0.1233,Control
D12,0.0612,-0.2077,0.3497,-0.1124,-0.0825,0.1035,-0.0556,0.0664,-0.0407,0.3005,-0.0595,0.1375,0.0732,0.1868,0.269,1.0673,0.7693,0.0952,0.019,0.1734,-3e-04,0.2593,-0.0603,0.5864,0.1993,0.3884,-0.0971,-0.0181,0.7358,-0.0078,0.1339,0.091,-0.051,0.4084,7e-04,-0.0576,0.1845,-0.0333,-0.0568,0.0013,0.0737,-0.0161,0.0814,1.7195,0.0667,0.0249,0.8844,0.5957,0.8132,-0.0821,0.0315,0.5452,0.0533,0.3932,0.0152,0.0413,-0.0826,-0.0764,-0.1429,0.0959,-0.0317,0.0074,0.0372,-0.1445,0.3149,-0.0398,1.0104,-0.0268,0.7791,0.0387,0.013,-0.0505,0.4168,0.1601,0.0698,0.1115,-0.0913,0.1525,0.5162,-0.1454,1.7753,0.0105,1.0475,0.5652,-0.0181,2.2924,-0.078,-0.0077,0.3778,0.175,1.0485,0.3346,0.2751,Control
