@relation data

@attribute 843 numeric
@attribute 842 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 329 numeric
@attribute 317 numeric
@attribute 837 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 839 numeric
@attribute 834 numeric
@attribute 4000 numeric
@attribute 836 numeric
@attribute 835 numeric
@attribute 4001 numeric
@attribute 5551 numeric
@attribute 54205 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 3002 numeric
@attribute 397 numeric
@attribute 84823 numeric
@attribute 142 numeric
@attribute Class {Control,BRCA}

@data
5.8173243305,8.198860636,5.3816807882,6.53836224367,9.181680732,7.7410235595,6.71266804475,9.10786861,6.25333282,6.832498371,8.743875793,12.561351905,8.021098551,7.969587837,6.869597313,7.593430574,9.025071112,8.76886181,6.934380171,6.887163104,13.19114487,10.08928532,11.64095449,BRCA
6.5274627935,7.692121379,6.0308489854,6.42023459533,9.602668372,7.693481461,6.684629993,9.64187447267,6.249355857,7.565516657,8.754096497,11.3968287,8.158617651,9.577835713,7.122157924,7.310797082,8.530173307,8.949474907,6.92664681,7.184357478,13.70909946,9.844918005,11.53930922,Control
6.7013656265,7.8122716905,5.9638642464,7.00966433967,9.748937848,7.5169319435,6.5284946715,8.950697414,6.358963769,7.122464248,8.56053966633,12.16234867,8.264536249,9.65785015033,7.016922821,7.902708426,8.84381204,8.91830832267,6.6713305865,8.137709878,13.69550076,9.881236778,11.37964115,Control
6.308782325,8.7262881565,6.0564723368,6.98279924833,9.3641773755,7.2583026115,6.3431471355,8.831709234,6.810768024,6.463330176,8.28682068367,11.9623243,7.961727034,9.218579978,7.066738055,7.698810782,9.447156147,8.54817031567,7.0811017145,6.439544705,13.95892379,10.30071322,11.63638911,BRCA
6.4870294085,8.6813768815,5.9408978668,7.15190720767,9.745757925,7.491349902,6.39163594325,9.59777171733,6.819320511,6.59203376567,8.48400985467,12.40541646,8.3844099225,9.15270035067,8.403450013,8.417157497,8.66705043,8.93271200033,7.1032022225,7.655961991,13.68255687,10.78710288,11.62261253,BRCA
6.0136423555,8.248373031,5.9484693628,6.96118783033,9.24265747,7.314781926,6.4896152245,8.328009681,6.387332919,6.74366960767,8.18762801967,11.647604995,8.1522695415,9.203106719,7.730879578,7.473910928,9.108133102,9.04826869333,7.20994475,6.506966537,13.88385421,10.30716697,11.39624368,BRCA
6.1232805335,8.6068554675,5.7945629282,6.80342487867,9.106913703,7.439190284,6.32332623325,8.109536,6.924400193,6.54477670467,8.031631214,11.383564795,8.071465941,9.50173641667,7.267655467,7.379705698,9.377341303,8.354139225,7.35871524,6.115985842,14.03490428,10.12152741,11.35948893,BRCA
6.087304236,8.073461174,5.8306412028,6.42300723233,9.221711435,7.49765713,6.4783362095,8.50859886567,6.65900091,6.35519581733,8.333495253,11.723080655,8.4046207015,9.16349008167,8.138247638,7.572133883,9.400581223,8.76855890367,6.720818415,6.309026649,13.86848405,10.54993411,11.69454954,BRCA
6.1575373515,8.5559423875,5.884185454,7.21039357867,9.2950823285,7.365638144,6.2965161985,7.88922588267,6.207605557,6.83335750433,8.16641873333,11.326520465,8.161427938,9.17481815033,7.343099362,7.538152306,9.046251708,7.991196569,7.03899017,6.935197837,13.97428464,9.88281158,11.35243538,BRCA
6.512972611,8.6535305615,5.3899325582,6.53695531667,9.853083913,7.0492517595,5.641664747,8.26887307167,7.406483789,6.74561446033,8.18503615367,13.403975805,9.1174736295,9.451404955,6.894972708,7.360322846,9.54766629,9.373615846,6.8742708525,5.886130184,14.29890208,10.55163644,11.21874199,BRCA
