@relation data

@attribute id string
@attribute 11285 numeric
@attribute 126792 numeric
@attribute 135152 numeric
@attribute 2131 numeric
@attribute 2132 numeric
@attribute 2134 numeric
@attribute 2135 numeric
@attribute 2137 numeric
@attribute 222537 numeric
@attribute 26035 numeric
@attribute 26229 numeric
@attribute 266722 numeric
@attribute 27087 numeric
@attribute 64131 numeric
@attribute 64132 numeric
@attribute 64579 numeric
@attribute 8509 numeric
@attribute 90161 numeric
@attribute 9348 numeric
@attribute 9394 numeric
@attribute 9653 numeric
@attribute 9953 numeric
@attribute 9955 numeric
@attribute 9956 numeric
@attribute 9957 numeric
@attribute Class {Control,BRCACancer}

@data
E01,0.2657,0.2621,-0.0829,0.1541,0.2657,-0.0377,0.013,0.3047,-0.1301,0.3197,0.4429,-0.0796,-0.0464,0.2254,0.219,-0.1026,1.2737,-0.0641,-0.0674,0.0934,0.4098,0.1136,-0.0762,-0.0598,-0.0897,BRCACancer
E02,0.4515,0.5452,-0.0541,0.1907,0.4391,-0.0513,0.0401,0.6428,-0.0929,0.4298,0.77,-0.0811,0.0074,0.3523,0.469,-0.1481,1.2799,-0.0731,-0.0219,0.1295,0.7236,0.2618,-0.0357,-0.0626,0.0949,Control
E03,0.2927,0.4557,-0.0624,0.2307,0.4464,-0.0171,0.0313,0.4678,-0.0942,0.5798,0.6352,-0.0714,0.0817,0.3036,0.4651,-0.1109,1.5171,-0.0802,-0.0297,0.1715,0.5129,0.209,-0.0611,-0.047,0.1725,Control
E04,0.6368,0.6371,-0.044,0.2179,0.4173,0.0263,0.0588,0.5502,-0.0276,0.4442,0.9041,-0.0629,0.0481,0.2587,0.6707,-0.0993,1.8793,-0.0807,-0.0128,0.1776,0.5262,0.2216,-0.0611,-0.1123,0.1732,Control
E05,0.3335,0.3794,-0.1027,0.1516,0.3162,-0.0473,0.0204,0.4527,0.0213,0.2527,0.634,-0.1293,-0.0827,0.2549,0.3421,-0.1657,1.2199,-0.1293,-0.0887,0.1697,0.5782,0.0912,-0.0755,-0.072,0.1596,Control
E06,0.2201,0.0213,-0.1075,0.2286,0.1961,-0.1138,-0.0834,0.3532,-0.0848,0.256,0.3659,-0.1157,-0.2063,0.3371,0.0858,-0.1726,1.0652,-0.1508,-0.1108,0.1387,0.3716,-0.0269,-0.1341,-0.049,0.1869,BRCACancer
E07,0.4211,0.4752,-0.0662,0.2029,0.365,-0.0943,0.0259,0.5028,-0.0209,0.3411,0.6465,-0.0831,-0.019,0.2604,0.4204,-0.1067,1.5744,-0.0968,-0.0513,0.1992,0.5092,0.124,-0.0606,-0.0738,0.2231,BRCACancer
E08,0.4343,0.4478,-0.0584,0.2447,0.4559,-0.0853,0.0461,0.5182,-0.0971,0.4983,0.8581,-0.0591,-0.0229,0.314,0.4399,-0.1319,1.6473,-0.0759,-0.0653,0.1031,0.5496,0.2553,-0.0697,-0.0751,0.1668,Control
E09,0.3628,0.392,-0.0253,0.2012,0.4231,-0.0343,0.0377,0.4844,-0.0328,0.4651,0.5759,-0.0676,0.1148,0.349,0.4517,-0.1201,1.5036,-0.0683,-0.0606,0.1752,0.5747,0.185,-0.047,-0.0375,0.1158,BRCACancer
E10,0.4164,0.4859,-0.0645,0.3574,0.5138,-0.0921,0.1148,0.6214,-0.1967,0.6186,0.6422,-0.1123,0.0433,0.5565,0.4545,-0.1356,1.4837,-0.134,-0.0694,0.2112,0.6565,0.2699,-0.0917,-0.0754,0.1063,BRCACancer
E11,0.2849,0.3208,-0.0984,0.1436,0.2801,-0.071,-0.0198,0.4783,0.012,0.341,0.5197,-0.0636,-0.0346,0.1912,0.3465,-0.1667,1.3252,-0.0764,-0.1095,0.2101,0.4379,0.0506,-0.0217,-0.0494,0.1218,Control
E12,0.1617,0.2343,-0.089,0.1591,0.2615,-0.1084,-0.0116,0.3253,0.0407,0.2309,0.357,-0.0097,-0.1096,0.3036,0.1687,-0.1592,0.9022,-0.035,-0.1387,0.0508,0.388,0.0374,-0.1186,0.0345,0.0105,BRCACancer
F01,0.4438,0.3282,-0.0539,0.3443,0.4413,-0.0626,0.0056,0.5127,-0.1104,0.6598,0.8244,-0.1346,-0.1058,0.4518,0.5022,-0.1619,1.6696,-0.1157,-0.105,0.1534,0.6043,0.4424,-0.0876,-0.0335,0.0229,Control
F02,0.5558,0.4997,-0.0629,0.2596,0.4343,-0.0333,0.1014,0.6313,-0.0815,0.5494,0.8346,-0.1141,0.0031,0.3591,0.5074,-0.1519,1.6776,-0.1024,-0.0717,0.1764,0.5512,0.2293,-0.075,-0.0878,0.2078,Control
F03,0.3466,0.3714,-0.0217,0.1998,0.4361,0.0211,0.0374,0.5803,-0.0095,0.5092,0.5802,-0.0917,0.0345,0.2253,0.4331,-0.1366,1.4248,-0.1194,-0.0912,0.1771,0.5493,0.1694,-0.1709,-0.0571,0.1033,Control
F04,0.2938,0.1823,-0.1047,0.507,0.4428,-0.0299,0.0112,0.3958,-0.0389,0.485,0.8871,-0.1085,-0.046,0.5268,0.38,-0.2255,1.6169,-0.1321,-0.1336,0.1391,0.4483,0.3497,-0.1272,-0.0984,0.0229,Control
F05,0.446,0.4666,-0.0645,0.1896,0.4102,0.0264,0.005,0.4958,-0.0767,0.5102,0.6871,-0.0868,-0.0179,0.3001,0.5387,-0.1318,1.5854,-0.1074,-0.0993,0.2027,0.5249,0.0733,-0.0386,-0.0334,0.1506,Control
F06,0.2044,0.2682,-0.0834,0.2444,0.2798,-0.0522,0.0015,0.5571,-0.1534,0.5181,0.5094,-0.1357,-0.1348,0.1905,0.3459,-0.1471,1.1525,-0.1591,-0.0541,0.1656,0.4823,-0.0327,-0.1136,-0.086,0.0402,Control
F07,0.3676,0.4623,-0.0996,0.4645,0.4075,-0.0081,-0.018,0.3792,-0.0496,0.3378,0.6492,-0.1189,-0.0119,0.5575,0.4412,-0.1654,1.4776,-0.1136,-0.0931,0.2035,0.7334,0.3415,-0.079,-0.0402,0.1771,Control
F09,0.5092,0.5084,-0.054,0.3637,0.5829,-0.0814,0.0747,0.726,-0.1542,0.7474,0.8066,-0.0996,0.0023,0.3834,0.5352,-0.1467,1.8263,-0.1085,-0.0555,0.1997,0.7261,0.2537,-0.1081,-0.0325,0.1542,Control
F10,0.4958,0.5522,-0.0581,0.3985,0.5094,-0.0722,0.118,0.6826,-0.1561,0.6553,0.6988,-0.0934,0.0449,0.4625,0.5209,-0.1538,1.7017,-0.0949,-0.0781,0.121,0.692,0.28,-0.0453,-0.0154,0.1543,Control
F11,0.3463,0.4146,-0.0753,0.2204,0.4085,-0.0077,0.0273,0.5586,-0.025,0.538,0.642,-0.0951,0.0566,0.2873,0.421,-0.1106,1.605,-0.0794,-0.0462,0.173,0.4395,0.1954,-0.0252,-0.0515,0.0706,Control
F12,0.2461,0.1885,-0.0565,0.6859,0.4889,-0.0963,0.0447,0.4926,-0.0738,0.608,0.5275,-0.1641,-0.0214,0.5578,0.2868,-0.1318,1.3805,-0.1834,-0.0779,0.1229,0.7011,0.2956,-0.1274,-0.0685,0.0297,Control
G01,0.311,0.3437,-0.1216,0.3763,0.3674,-0.1304,0.0054,0.4564,-0.2707,0.5872,0.4857,-0.1119,0.0339,0.4574,0.2975,-0.2,1.3524,-0.1009,-0.1285,0.1524,0.4101,0.1561,-0.0594,-0.0141,0.1704,Control
G02,0.3486,0.3189,-0.0376,0.247,0.2995,-0.0496,0.03,0.4149,0.083,0.3608,0.4975,-0.1103,-0.0165,0.3158,0.3373,-0.1299,1.3572,-0.0831,-0.0773,0.1314,0.4189,0.1545,-0.0779,-0.001,0.0961,Control
G03,0.5316,0.4672,-0.0527,0.3725,0.4313,-0.0433,0.098,0.5856,-0.0942,0.7531,0.905,-0.1116,-0.1185,0.3766,0.4406,-0.1665,1.7326,-0.1099,-0.0669,0.2119,0.6603,0.3408,-0.1799,-0.0428,0.1281,Control
G04,0.3526,0.4502,-0.0252,0.1939,0.4048,-0.0621,0.0771,0.5186,-0.0508,0.5115,0.7056,-0.0631,0.0141,0.3917,0.5419,-0.1324,1.5085,-0.0632,-0.0344,0.1219,0.5393,0.2291,-0.051,-0.0285,0.157,BRCACancer
G05,0.1286,-0.062,-0.1758,0.2935,0.185,-0.0776,-0.1316,0.1198,-0.2148,0.1229,0.7451,-0.0586,-0.0325,0.2898,0.1645,-0.2674,1.261,-0.0599,-0.1919,0.0631,0.1954,0.2077,-0.1142,0.0978,-0.0401,BRCACancer
G06,0.411,0.2405,-0.0557,0.2746,0.3858,-0.0446,0.0872,0.5709,-0.1887,0.4508,0.4024,-0.1256,-0.0606,0.3784,0.2482,-0.1602,1.2291,-0.1342,-0.0191,0.1495,0.5455,0.1376,-0.0988,0.0114,0.0872,BRCACancer
G07,0.2519,0.2565,-0.1562,0.1574,0.3286,-0.0682,0.0579,0.3036,-0.009,0.2848,0.533,-0.0962,-0.033,0.2459,0.3244,-0.1904,1.3644,-0.095,-0.0324,0.0686,0.4231,0.1602,-0.0586,-0.0162,0.1411,Control
G08,0.3818,0.2866,-0.0854,0.3396,0.3949,-0.0548,0.0158,0.605,-0.2051,0.5788,0.7434,-0.1371,0.0197,0.4546,0.4018,-0.2009,1.5684,-0.0929,-0.1126,0.1405,0.5157,0.2111,-0.1096,-0.0052,0.0263,Control
G09,0.197,0.2197,-0.0655,0.235,0.2954,-0.0515,0.0243,0.2441,-0.1072,0.3671,0.5973,-0.0541,0.0371,0.247,0.2206,-0.1927,1.1547,-0.0756,-0.0516,0.1352,0.3505,0.2299,-0.0393,0.0426,-6e-04,Control
G10,0.2437,0.1492,-0.0216,0.1647,0.185,0.0205,0.0644,0.3085,-0.0608,0.242,0.3728,-0.0907,0.0142,0.3458,0.2202,-0.1887,1.0401,-0.1178,-0.1016,0.185,0.3834,0.0768,-0.1114,-0.0751,0.1371,BRCACancer
G11,0.1834,-0.0051,-0.1672,0.2161,0.2471,-0.1483,-0.1263,0.0955,-0.0827,0.1658,0.458,0.0322,-0.1357,0.2319,0.1517,-5e-04,0.7418,0.0046,0.0257,-0.0669,0.266,0.1232,-0.1032,0.0839,0.0183,BRCACancer
G12,0.2652,0.2421,-0.0303,0.287,0.3406,-0.0625,0.095,0.422,0.0095,0.3573,0.6092,-0.1069,0.003,0.3655,0.213,-0.1133,1.1568,-0.0913,-0.0705,0.1385,0.5387,0.2501,-0.0884,0.0632,0.138,BRCACancer
H01,0.2061,0.1365,-0.1274,0.1894,0.2556,-0.043,0.1141,0.3343,-0.2182,0.3007,0.4905,-0.1067,0.0101,0.3157,0.1798,-0.1899,1.1007,-0.0875,0.0087,0.0851,0.4353,0.2025,-0.1084,-0.1084,0.1018,Control
H02,0.2766,0.2819,-0.0811,0.1942,0.349,-0.015,0.0286,0.3353,-0.0105,0.4773,0.5263,-0.0498,0.0713,0.2505,0.3499,-0.141,1.3375,-0.0534,-0.0659,0.1573,0.3147,0.2071,0.036,0.0088,0.0892,Control
H03,0.2225,0.0292,-0.0842,0.2308,0.2706,-0.0524,0.0549,0.2916,-0.1492,0.3421,0.5443,-0.0654,-0.0298,0.3003,0.3018,-0.1734,1.2841,-0.0836,-0.169,0.0894,0.397,0.1618,-0.0689,5e-04,0.039,Control
H04,0.3052,0.0851,-0.0805,0.3232,0.499,-0.1119,0.0449,0.4498,0.0492,0.6271,0.9124,-0.1446,-0.006,0.4632,0.4009,-0.1489,1.7461,-0.0776,-0.0659,0.0634,0.5047,0.3702,-0.1117,0.0501,0.0036,Control
H06,0.3104,0.4493,-0.0861,0.2752,0.3385,-0.0604,-0.0421,0.3937,-0.1243,0.481,0.6615,-0.0643,0.0129,0.3135,0.3204,-0.1619,1.4468,-0.0761,-0.1019,0.1306,0.4537,0.2194,-0.025,0.0496,0.045,Control
H07,0.1933,-0.0273,-0.061,0.3127,0.2864,0.0163,0.0172,0.2678,0.0439,0.4806,0.7286,-0.166,-0.1567,0.2728,0.2451,-0.1137,1.5176,-0.1471,-0.0346,0.0563,0.4134,0.235,-0.1686,0.0204,-0.0338,BRCACancer
H08,0.2383,0.1001,-0.0896,0.2773,0.2699,-0.0494,0.0185,0.3652,-0.0945,0.3929,0.5398,-0.0752,-0.0199,0.2942,0.2273,-0.1633,1.4101,-0.1105,-0.0618,0.1404,0.3953,0.1305,-0.011,-0.02,0.1598,BRCACancer
H09,0.1647,0.1184,-0.1343,0.3622,0.1603,0.0153,-0.0274,0.1725,-0.0554,0.0523,0.531,-0.08,-0.0957,0.3543,-0.0136,-0.1743,0.9669,-0.0114,-0.0916,0.1482,0.3693,0.1208,-0.0642,-0.0543,0.2359,BRCACancer
H10,0.1728,-0.0139,-0.0597,0.2719,0.2647,-0.0666,0.0873,0.3485,-0.219,0.2522,0.606,-0.1521,-0.1103,0.2836,0.145,-0.2085,1.3403,-0.1481,-0.1126,0.1163,0.3981,0.0582,-0.2425,-0.0752,0.0204,BRCACancer
H11,0.2522,0.2886,-0.0285,0.1885,0.2204,-0.0074,0.0621,0.5143,0.0235,0.2992,0.5487,-0.1069,-0.0402,0.2146,0.1581,-0.1643,1.0843,-0.1401,-0.0981,0.1915,0.5387,0.0885,-0.0824,-0.0293,0.1494,BRCACancer
H12,0.43,0.4118,-0.0654,0.27,0.4603,-0.0491,0.1924,0.6672,-0.1928,0.598,0.7578,-0.1196,0.201,0.4479,0.3893,-0.2012,1.581,-0.0968,-0.109,0.1487,0.65,0.2276,-0.0792,-0.0384,0.1424,BRCACancer
I01,0.3217,0.4108,-0.0786,0.4871,0.4743,0.0184,0.1356,0.4808,-0.0255,0.3171,0.6538,-0.121,0.0857,0.4955,0.371,-0.1756,1.476,-0.11,-0.0948,0.1695,0.7106,0.2976,-0.1186,-0.0105,0.1235,Control
