@relation data

@attribute 8317 numeric
@attribute 7298 numeric
@attribute 8318 numeric
@attribute 9861 numeric
@attribute 10926 numeric
@attribute 81620 numeric
@attribute 23649 numeric
@attribute 1719 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 6500 numeric
@attribute 5422 numeric
@attribute 84515 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 5427 numeric
@attribute 23594 numeric
@attribute 4173 numeric
@attribute 4172 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 890 numeric
@attribute 4176 numeric
@attribute 5426 numeric
@attribute 10213 numeric
@attribute 26271 numeric
@attribute 4171 numeric
@attribute 55388 numeric
@attribute 993 numeric
@attribute 990 numeric
@attribute 891 numeric
@attribute 898 numeric
@attribute 23595 numeric
@attribute 6657 numeric
@attribute 1869 numeric
@attribute 7027 numeric
@attribute 5682 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 983 numeric
@attribute 9491 numeric
@attribute 10197 numeric
@attribute 6117 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5691 numeric
@attribute 5704 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 5692 numeric
@attribute 5925 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 7314 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 6502 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 8454 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 4331 numeric
@attribute 5719 numeric
@attribute 5710 numeric
@attribute 6241 numeric
@attribute 5711 numeric
@attribute 1026 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 8900 numeric
@attribute 5460 numeric
@attribute 5111 numeric
@attribute 7084 numeric
@attribute 29935 numeric
@attribute 1017 numeric
@attribute 5720 numeric
@attribute 7465 numeric
@attribute 5721 numeric
@attribute 1871 numeric
@attribute 1870 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 9134 numeric
@attribute 1022 numeric
@attribute 79923 numeric
@attribute 5001 numeric
@attribute 1163 numeric
@attribute 902 numeric
@attribute Class {Control,BRCA}

@data
6.262476028,7.858977362,6.619270395,10.577858394,5.364757352,7.033563754,9.645109494,4.866180084,8.1297927905,5.90699724167,8.5155267275,7.008129683,8.19852639733,12.78963253,7.916556046,7.713319706,10.1060462435,9.126565767,11.30175136,11.00715715,10.07634836,6.573727177,8.000714493,8.622089465,9.461459559,6.2555655945,9.157436075,5.665348624,5.91779079,5.255700175,5.842357415,6.179762227,8.823479598,4.924707281,6.357820835,9.794661619,8.18064090833,11.8759414,11.046464365,9.4774367275,9.242120816,5.220752803,8.556797319,9.590603746,10.87490854,10.35810202,12.53830178,11.39453251,9.223954101,8.0982242125,10.69342622,13.12486126,8.97602061,12.12322914,11.66819594,11.92020965,12.05268701,12.67639685,6.142419181,13.41920247,13.33363132,14.083072915,13.04382794,11.87114877,7.51931651067,9.25143050475,11.9258899,6.615670554,13.37355718,9.395936323,7.705910749,7.531306061,7.173305173,8.11485924,10.334183228,5.659219053,8.449521268,8.836754421,11.40579844,11.11880178,7.723969969,8.28615040767,6.413717301,6.406309388,7.19178534067,9.651011821,6.798896608,8.5614408535,10.00021257,8.911093174,11.21259383,9.342830898,7.227811157,6.012574958,8.519529251,6.487482832,4.956437318,9.6014742,5.255700175,6.52906469167,11.482315215,8.174296834,BRCA
6.004058206,8.549265941,7.051647054,10.984879545,5.711089607,6.567884319,9.278554651,5.883810945,8.207026822,6.10699417833,8.653065744,6.914785761,8.12052771933,12.35836419,8.0106371615,7.322110956,10.4203475115,9.3320368985,11.06146347,10.66204549,9.327003038,6.718399731,8.527335664,7.321637554,9.340262451,6.1104676455,8.895530694,5.6015955305,5.432572281,5.455336468,5.585571947,6.16318161475,9.037218243,5.1471348225,5.853877943,10.79646675,8.88005368833,11.69988051,10.93362771,9.685313076,8.998534812,6.0055657725,8.8019921295,9.630875787,11.11875956,10.88129775,11.75528414,10.89883964,8.2669635,8.328537455,10.1126777,12.75717127,9.57487227933,11.90740908,11.25407804,11.88081762,11.23443143,12.32501877,9.062316786,12.99983714,13.13233509,14.491124715,12.91282298,11.80634431,7.925245959,8.9507337465,12.17366339,6.566895523,13.2409799,9.151207569,7.292669322,7.6724419354,7.443588263,7.2086747845,9.951140842,6.273894067,8.627881407,9.0515115425,11.46972335,11.17235267,7.889977115,9.09427385867,6.364446037,6.13560964433,7.66789353567,9.101214823,6.553902353,8.893995041,9.521496672,9.561431694,10.83234438,10.01526211,7.045216672,5.59381033,9.069960645,6.786077228,5.8926450975,9.65659519,5.118329873,6.825976426,11.617053365,8.4740299995,Control
5.752622329,8.189430636,6.327333135,10.736331835,6.132068463,6.362562487,9.185483232,5.162100493,8.176539011,5.90664606667,8.538210579,6.9100955155,7.93139199867,12.3181333,8.169821621,6.816699294,10.273987442,8.9337085745,10.9823843865,10.47189392,9.282845833,6.409395709,8.33408606133,7.471189747,9.242734159,6.405395187,8.423925951,5.920258538,5.930654322,5.375918034,5.639963781,5.667146432,8.776993161,4.96147676,5.687208569,10.63857576,8.880792656,11.27473356,10.770072085,9.488075207,8.571298649,6.0129300215,8.5966959745,9.672739215,11.29475415,10.4887367,11.64562254,10.91120492,8.351912203,8.1168607075,10.54158093,12.82346582,9.456908841,12.10354363,10.8264931,11.78564057,11.44205205,12.43809276,8.997758931,12.87339418,13.33363132,14.375350355,13.01841933,11.76992885,7.91175728367,8.77483141125,11.58132609,6.84768731,13.35753005,9.271043421,7.777684566,7.6721130478,7.108370574,7.338070516,9.852050299,5.781629373,8.923848251,9.93093261,11.4091179,11.40466276,8.335592591,8.72173289,6.086619917,5.59303773767,7.32601425833,9.691255469,6.685173215,9.195934583,9.3721657175,10.47980075,10.70265129,9.817175993,7.30193311,5.569028668,9.036579657,6.477965145,5.76232492,9.597587563,5.330747731,6.67563750033,11.63772336,8.5940360615,Control
6.097932696,7.261603975,6.469727786,10.333964758,5.441791574,6.360193609,9.086873394,4.933113756,8.30919878,5.90581402733,8.7809175425,7.2390370655,7.87122307133,12.37045183,7.9034055435,7.518655368,10.227964657,8.8844057575,11.261461695,10.18746996,9.760229732,6.688743801,8.46409499267,8.892179346,8.091145926,6.6686499785,8.850203347,5.5090356035,6.061094089,5.297201735,5.135464327,6.11855449125,8.635528703,4.84131852,6.099827094,11.152632775,8.614266504,11.14309317,10.077107125,8.213074375,8.292046787,5.5090344575,8.8688822105,10.282808745,10.666982815,10.55403266,12.03723816,11.29922535,8.940387841,7.960534248,11.0443909,12.72020477,9.322948958,11.79600727,10.41271832,11.524772,11.54053263,12.80254267,9.187897079,12.87039849,13.19318117,14.38538722,12.86518429,11.43412272,7.741317719,8.788515201,11.1392085065,7.183985468,13.17957018,9.785984134,7.454322173,7.4564646934,5.771628945,7.503212916,10.2376439163,6.107798352,9.276660153,9.024549301,11.35629255,11.05474016,8.03524054,9.00997914267,7.790741294,6.33752536367,6.97591235933,8.85611511,7.17689899,9.7479615385,9.968680969,10.95004389,11.5968724,9.061938927,7.237642883,5.611033099,9.243103231,6.78934168,5.9750921845,9.617614907,5.014814152,6.72834066067,11.348847155,7.1655308455,BRCA
6.738163632,9.103380351,7.759923335,9.9233879005,5.322839634,7.313837914,9.517788029,4.939004665,8.1555588695,5.73925937133,8.470445127,7.31912801,7.80959303467,11.92850738,7.367289616,7.750105877,10.0955035995,9.071601972,10.822579484,11.00415042,9.462104032,7.494097795,8.306388692,9.091660914,8.212011301,6.7456239415,9.181134316,5.612943184,5.864740453,5.234397132,5.666480557,6.4922561955,8.887343342,4.925055241,5.927310565,11.52254988,8.50801697,11.01772728,10.29108096,8.0503769725,8.531830892,5.6287591775,9.062980137,9.666771214,11.21590727,9.580042347,11.80073018,11.29559693,8.424944257,8.0551081435,10.17550624,12.28120423,9.004298777,11.26201864,10.43684194,11.38801744,11.91738897,11.92203438,9.308988054,12.6125864,13.36098494,14.256090485,12.36194933,11.43208526,7.72902749733,8.44802842625,11.09673553,5.822864756,12.85150121,9.682152382,7.252431567,7.5603097212,5.902683368,7.143702287,9.77420149833,6.966133735,9.598322922,8.423284332,11.23866464,10.7304916,7.876150279,9.159078751,6.853469023,6.02078397033,6.763530312,9.365278684,6.683560055,9.3160147545,9.463868115,9.669284207,10.74539725,9.928363336,8.462748793,5.48527486,9.108740796,6.748599179,6.339199616,10.07000053,5.207903829,6.85516244833,11.03852621,7.126664761,BRCA
5.769514729,8.585001127,7.578488036,10.325118734,5.65607532,7.478852772,9.521659876,4.708204487,8.63293609,5.92688192933,8.661565791,7.454481784,7.78460812933,12.59087361,7.570979119,7.91898414,9.8952105075,9.457132773,11.456037835,10.9783031,9.955810122,6.97688234,8.45954481,8.511556122,8.383219488,6.617564549,9.625197931,5.37648159,6.176494816,5.727111263,5.51460459,6.27371824275,8.719338441,5.1775380295,6.0664182,10.877554945,8.870571599,11.54370625,10.244801125,8.260593436,8.181178507,5.441586912,8.8336966435,10.03856784,10.39328649,10.64948099,12.21510531,11.13429814,8.831276461,8.127320089,10.64225055,12.84191128,8.89299942433,12.04827069,10.38522909,12.03524768,11.75880629,12.98742218,8.652093075,13.10574654,13.25089354,14.371791605,12.9597684,11.35888208,8.02748141367,8.6298253915,11.215516436,7.014302633,13.41920247,9.669098149,7.440414751,7.6894287584,6.196042028,7.332220609,10.1945770437,6.198401453,9.400581223,8.254945825,11.11250811,11.1794428,8.181178507,9.17779723033,6.723391747,6.292552452,7.03874911367,9.106458987,6.610770643,9.532128788,10.138422425,9.773922635,11.40689869,8.857670911,8.146264608,6.217720863,8.998534812,6.805457319,5.978608276,10.12919321,4.917445181,6.79523996967,11.77835496,7.207971487,BRCA
6.010394529,7.495377629,6.482005732,10.3559830305,5.605487851,5.812890452,9.375713432,5.132588408,8.4837444445,5.82199268833,8.8643007825,7.3267110305,7.798830339,12.07353083,7.910165262,7.949609524,9.8329397695,9.0958669535,11.169296335,10.54074827,9.773436423,6.599024363,8.410838317,8.772299004,8.022646788,6.5216989325,9.405535663,5.4173776,6.0364801365,5.112503363,5.524354632,6.19627768275,8.496515403,5.5543497375,6.240701309,11.10197649,8.944399701,11.28199972,10.031682247,8.1084162645,8.371668982,5.6210469815,8.870272829,10.0152804485,10.861074535,10.9447818,11.98277091,11.15202194,9.203617871,8.2623984705,10.77919838,12.89900003,9.17260576333,11.88149458,9.750766068,11.71972476,11.51681803,12.91025583,8.567082519,13.00770101,13.17478142,14.532993875,13.06490613,11.34861214,8.148936998,8.54955897875,11.2757608715,7.150486375,13.23568448,9.695411499,7.505535937,7.2649298594,6.101719008,7.3202222285,10.196065935,5.998653184,9.362470505,9.9223698205,11.19567996,10.95100801,8.480246059,9.14382359133,6.401567006,5.994443371,7.10016706667,9.101214823,6.778573689,9.817272827,9.985059859,10.22215524,11.21935325,8.667928594,7.325532861,5.726293954,9.406960242,6.87116946,5.9935611775,10.19591385,4.676965151,6.76381618433,11.530983475,7.3753302775,BRCA
6.346607361,9.116669587,8.038481623,10.421853277,5.55659131,8.04360305,9.551372359,4.634625117,8.705581547,5.94728233467,8.5207602765,7.345900669,7.22130205967,12.41466417,8.501987071,8.122958834,9.9305064935,9.5713605475,11.174427615,11.03059147,10.02058454,7.526344936,8.47082142633,8.567443842,8.509835486,6.6082696735,9.897747581,5.815480992,6.3640118835,5.449323037,5.588273328,6.47813675725,8.864341803,4.8577276255,6.12918576,11.244230505,8.806744591,11.55392216,10.359469555,8.317625592,8.591598196,5.8102462945,8.81904828,10.19683679,10.620424425,11.12425722,12.11639279,11.1794428,8.741956615,8.2782737305,10.63522863,13.1007987,8.92405041767,12.14106624,10.31271881,12.24753009,11.90133466,12.76637057,8.774162024,13.34320241,13.34505663,14.528822965,13.35514394,11.63567744,8.09955012733,8.913108555,11.3260081805,6.878146348,13.36856584,9.77763387,7.656498381,7.6894317488,5.913853554,7.4457350635,10.2603164373,6.503830209,9.630012754,8.2659789275,11.51777531,11.18505522,8.085394281,9.109153747,6.604779761,6.10246431067,7.13735669233,9.188119693,6.415746521,9.1966010805,9.932881007,9.596921694,11.61805062,9.626777286,8.1655868,6.419754289,9.126105027,6.716514688,6.0609072685,10.21780056,5.250782787,6.84822423767,11.965210965,7.5514060975,BRCA
5.730919264,7.822891239,6.812405567,10.54491829,5.561181958,6.691398504,9.101726968,4.605012752,8.528158071,5.97034949167,8.6142271055,7.188619934,7.406009218,11.93257475,7.643972117,7.739039878,10.0772368515,9.345582263,11.13629055,10.53205419,9.657604783,6.776041872,8.71205232367,8.792042831,8.244412747,6.785268335,9.297742323,5.261210656,5.8370662645,5.48205062,5.759562832,6.1333137935,8.673027334,5.0462764015,6.065072081,11.353999045,8.95256539667,11.30388933,10.11792223,8.308170906,8.520521573,5.34095673,8.8903112945,10.22396564,11.17905754,10.84615266,11.90965135,11.34028702,9.149125411,8.184550345,10.82382918,12.86051578,9.66285448533,11.82101269,9.958574872,12.26795863,11.48849306,12.88385376,8.989423683,13.25089354,13.13233509,14.343984755,13.08056861,11.60772112,8.09530966367,8.3669006075,11.399220835,6.95239509,13.21954598,9.547357825,7.566208434,7.3888732006,5.669530862,7.349538107,10.3938326523,6.251819079,9.077110201,8.414155895,11.61752958,10.87818911,7.830675431,9.19832628067,6.284297232,5.88360189367,7.301571066,9.207185874,6.839333325,9.742178486,9.7076462655,9.584314798,11.45443311,8.975526388,7.252739043,5.94872421,9.084543421,6.790580238,6.0148292565,10.13564553,5.161092822,6.566929743,11.64494628,7.2303432025,BRCA
4.990286948,8.437670028,7.614086121,8.4163495475,5.123512303,8.235058209,10.10847909,5.753023652,8.5665834615,5.90527172967,8.737638612,6.212221867,7.03454756133,10.47506236,8.2761462235,8.140089864,9.8710179655,8.9400510145,10.579241791,10.53323265,9.817791564,6.51033347,7.38486775267,6.664629054,8.671807401,6.4826999675,9.090953388,5.530822762,6.025769593,5.212385731,5.101619875,5.9634582625,8.625965515,5.1762263365,5.901899413,10.4543565965,8.68873067867,11.4763312,9.5161275375,7.80319951,7.915522581,5.46625573,8.157832757,9.204907435,10.585395104,9.955032716,9.074115449,11.49398064,9.371014877,7.061064784,10.62937509,13.00161496,8.796986519,12.45159499,6.600325977,11.19346855,12.20190804,12.52245777,9.119292054,10.61739655,13.83149977,14.572620915,10.15177801,10.79459886,7.73442736867,8.68547243025,9.5418326785,8.340140655,12.68048706,10.54330281,8.081351779,7.204767331,5.781235931,8.07120391,9.88560113,5.80517071,10.15739466,8.570169323,11.90579323,11.89968368,8.667644801,9.038342853,7.03100122,5.89026419433,6.78827803233,9.030143702,6.734984332,9.453635543,10.046635579,10.10111594,11.5343468,7.570673773,9.009885376,5.852005861,6.164912581,5.716038325,5.334162259,8.777182254,4.632300425,6.91194087533,12.24510448,7.3442798615,BRCA
