@relation data

@attribute 10720 numeric
@attribute 10941 numeric
@attribute 124454 numeric
@attribute 1352 numeric
@attribute 1355 numeric
@attribute 1356 numeric
@attribute 2058 numeric
@attribute 210 numeric
@attribute 211 numeric
@attribute 212 numeric
@attribute 2235 numeric
@attribute 2495 numeric
@attribute 2512 numeric
@attribute 2990 numeric
@attribute 3052 numeric
@attribute 3145 numeric
@attribute 3162 numeric
@attribute 3163 numeric
@attribute 326625 numeric
@attribute 54490 numeric
@attribute 54575 numeric
@attribute 54576 numeric
@attribute 54577 numeric
@attribute 54578 numeric
@attribute 54579 numeric
@attribute 54600 numeric
@attribute 54657 numeric
@attribute 54658 numeric
@attribute 54659 numeric
@attribute 5498 numeric
@attribute 644 numeric
@attribute 645 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7366 numeric
@attribute 7367 numeric
@attribute 7389 numeric
@attribute 7390 numeric
@attribute 79799 numeric
@attribute 94033 numeric
@attribute Class {Control,BRCA}

@data
8.0997323895,5.56971228,8.854962736,9.483252051,7.583194344,5.338612717,12.12850358,6.88367759533,6.505976604,6.215049827,7.436731573,11.44400817,14.68436356,11.55255397,6.976858695,7.96528343533,9.242120816,5.644873832,8.28259169,7.725027274,4.313881619,5.259471408,5.099517451,4.61709260833,5.312711681,5.099517451,4.399365004,4.924350826,5.868150426,10.00315284,10.5411695,8.559569365,5.729465955,8.639412074,5.71081418,5.5690297595,5.7598949785,11.99463462,11.62261253,4.727758549,5.511287161,BRCA
13.45875072,5.236886004,8.76397678,9.740219732,7.353880781,6.76964324,12.01909212,7.110619253,6.36650807,5.385474553,7.3202921395,11.23370072,14.39249665,12.12614151,7.2258488825,8.21163855767,9.079885486,5.843237218,7.838512397,13.34055118,5.30707441,5.527642182,5.229790979,4.99146069233,5.531078267,5.028139516,4.915773338,4.461934912,5.425938643,9.405535663,10.06825468,8.456581455,5.7741947575,11.7220646317,9.701844069,5.3504690505,5.67693137575,11.70152102,11.14213915,4.622356738,4.932877618,Control
6.606693953,5.15826759,8.725946564,10.12959893,7.394766001,6.848782926,11.76197512,7.29625500733,6.42815628833,5.57443659067,7.4030472095,11.11641563,14.744149875,10.95930669,7.2715298775,8.075305008,8.413100175,6.090224257,8.075614354,5.914690831,4.79482043,5.242898987,5.32446073,4.887923041,5.59052062,5.164817697,5.321757891,4.827579315,5.795397636,9.495266002,10.15087731,8.583215486,5.5181136965,7.44836663133,5.043313058,5.655860989,5.75778513,11.63348356,11.20993781,5.184895689,5.162100493,Control
6.6699357665,5.18190882,8.785060987,9.812803484,7.519746466,5.497142287,11.59488687,7.26928176833,6.18513532767,5.46243837033,7.0783648965,8.847011233,14.72867953,11.8233355,7.230257785,7.988552923,8.149291284,5.652064272,8.548938557,5.731598207,4.680625393,4.202081312,5.078643187,4.93610003867,5.206341637,5.196047562,5.401230463,4.854508448,5.815070224,10.27241142,9.329135442,7.064395519,5.5523504485,7.00704151733,4.847259412,5.323490159,5.35621693575,11.52315285,11.4091179,5.3291006545,5.619861398,BRCA
9.0691229195,5.760760691,8.893575423,10.1138532,7.855922961,6.664344612,12.81153531,7.452953442,6.38189099733,5.75821032833,7.2158807265,9.695698581,14.841479225,11.59532989,6.780819381,7.95886452967,8.511556122,6.166771297,8.103853136,7.702901859,4.819682582,5.149758548,5.109163334,5.20830034733,5.064162066,5.083225336,5.179522246,4.917683858,5.456979618,9.691255469,9.783317959,6.945271536,5.384625629,9.01621344367,5.44808429,6.1461996255,6.2902303295,11.14549296,11.82101269,4.9109703175,5.726021414,BRCA
11.32870583,5.573807162,9.177744123,10.07372021,7.810351684,5.015706349,11.94479817,7.49322488567,6.083746553,5.37362666867,7.1704918695,9.421265976,14.714528035,12.44601199,7.376631201,7.883276077,8.222953198,5.853877943,8.857282118,11.65369613,5.205559906,4.713162871,4.742021934,5.09290961133,5.619861398,4.618426738,4.959899085,5.178327476,5.217435519,9.827843283,9.481315657,6.839333325,5.256080676,10.7580498313,6.332936692,5.533068037,6.0592160015,11.53476504,11.82578773,5.001851644,5.313800226,BRCA
10.0298261845,5.86196234,8.872275583,10.07634836,7.701446498,5.002940155,11.6627575,7.40267459533,6.18273660033,5.629003551,7.217804558,9.090457252,14.7820859,12.09904539,7.0559693315,7.91077756867,8.111528412,5.825665599,8.717591714,7.10972914,4.739053821,5.027254978,5.088323162,5.14548719033,5.895551805,4.894103816,5.677234257,4.898705674,5.559423936,10.27454155,9.641465253,7.1954488,5.555276293,9.43377691133,5.179920282,6.105862067,6.04835388725,11.62135377,11.74892461,5.1740683305,5.2209212,BRCA
7.8302061435,5.547365958,9.327407315,10.19459101,7.9844829515,5.568952692,12.25336009,7.39668518967,6.30998495567,5.568704078,7.08207934,10.13161943,14.636576345,11.76010461,7.4042540075,8.27007710433,8.233980455,6.165415173,8.375344804,6.421480524,5.109581261,5.36790503,5.070616072,4.78111573167,5.687348561,4.91887665,4.492329381,4.673294659,5.636777762,9.796551166,9.948907821,6.721991623,5.0699161965,7.891347881,5.541027867,5.095472868,5.605852588,11.87114877,11.54912779,5.486255987,6.078850631,BRCA
8.6318400445,5.818908863,8.973504462,9.854946719,7.7470804745,6.574824813,11.70501902,7.08623594833,6.04455160333,5.53425241833,6.8626510905,9.752130192,14.2953732,11.95691889,7.655530877,8.14204106267,8.501599494,5.929560972,8.096347681,6.667328462,4.505933891,5.003390009,5.041123858,4.899158506,5.440131024,5.379907907,5.31307462,4.558695017,5.975682485,9.942932711,10.36439217,6.99960863,5.380945835,8.42737447133,5.404129306,6.0923372425,5.66121578,11.77387079,11.41463782,5.0997240195,5.784249584,BRCA
5.236568653,5.870494956,8.912530956,11.18215551,7.665518817,5.26763996,12.26985874,7.35162156667,6.874364573,5.76153010733,6.910879595,9.00719629,14.706530255,12.26503342,7.049353559,8.46363290133,9.084237789,6.600325977,9.610425606,5.167730486,5.356153716,5.19062597,5.870494956,4.78205714967,5.301415026,4.415681682,4.616223203,5.26763996,4.379943219,10.02129272,10.18656962,7.997322226,5.675354702,5.502132457,5.015037253,4.99195193,5.23868839375,11.8267889,11.91853169,5.180509672,5.345725686,BRCA
