@relation data

@attribute 3661 numeric
@attribute 81793 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 148022 numeric
@attribute 59307 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 7189 numeric
@attribute 4615 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 353376 numeric
@attribute 51295 numeric
@attribute 3654 numeric
@attribute 51135 numeric
@attribute 10333 numeric
@attribute 4214 numeric
@attribute 11213 numeric
@attribute 23643 numeric
@attribute 29110 numeric
@attribute 929 numeric
@attribute 7099 numeric
@attribute 7096 numeric
@attribute 4064 numeric
@attribute 51284 numeric
@attribute 7097 numeric
@attribute 51311 numeric
@attribute Class {Control,BRCA}

@data
10.02776128,6.05268325967,9.884300709,6.478827051,8.644467415,7.58443443267,5.387510099,9.214878315,6.56440695667,9.630713575,7.024477944,9.933705821,9.141973713,8.944698245,10.78985172,8.15728519,6.382845006,11.22161448,8.458161657,11.16381336,9.684481761,12.90277531,8.121094588,5.515077886,5.283376631,7.755690654,5.424427713,5.75545035633,BRCA
8.882628626,6.86489342067,9.622015717,6.64371039525,8.9410095965,6.74968815833,5.179920282,9.226485123,6.78874329567,9.909466033,7.306064253,9.477151683,9.295608889,7.537570051,9.975214277,7.91898414,6.51601958,11.05015324,8.409052632,10.84714372,10.09852599,12.82119829,7.757525229,6.738028485,5.355977596,8.924932074,6.548826242,5.79137463333,Control
9.273866174,6.68194097033,9.953964008,6.703246997,9.0956836405,6.56176600267,5.848755155,9.342497592,7.02586490967,9.531343017,6.888746673,9.882639658,9.249280073,7.860623191,10.19377825,7.813125618,6.455783898,10.77967445,8.213372953,9.985152126,9.964760013,12.53102961,8.261532137,5.986758624,5.527485802,7.600769885,6.379209934,5.76234131467,Control
10.48524596,6.23963327933,10.13755512,6.46962764425,8.889311524,7.731561214,5.325000691,9.027201837,7.215576291,10.01320441,5.805041697,10.43762494,8.674572868,8.03664224,10.19073248,7.825469439,6.029459097,9.313711317,8.969833382,9.266219144,9.995463717,12.091428445,7.008823908,4.982321965,5.467207123,6.778212273,6.539744787,5.85423578367,BRCA
9.547965054,5.976184661,10.26449571,6.58221279,8.573754578,7.257674701,5.666480557,8.865223773,6.78915135733,9.847089115,6.629470009,10.76657469,9.492559806,7.987180326,10.56573071,8.177894285,6.089535888,9.683047729,8.192220215,9.811543731,10.34100757,13.26059839,7.52642319,4.904256777,5.307438771,7.879554342,6.82311602,6.61539544933,BRCA
10.04754695,6.62219762133,9.972922768,6.481299279,8.781924287,7.16826149367,5.573807162,10.05890196,7.091595276,9.757607158,8.185397203,10.39270411,9.237354059,8.119409516,10.20419243,7.785029202,6.344300901,9.206422917,7.951053173,9.208795915,9.953076451,12.173760995,7.096928908,5.579701547,5.193979903,8.03235039,6.277060108,5.57888995567,BRCA
10.22573799,6.263204176,9.579938673,6.7586365305,9.2561154625,7.69004670467,5.561487483,8.743918095,7.36477082733,9.995046727,6.417266564,10.31328586,8.863614158,7.974071981,9.938499406,8.029454439,6.093819614,9.06544382,8.049591461,8.734829099,10.04141314,11.67291705,6.951841648,5.624694033,5.049425205,7.229566594,5.976599205,5.456722424,BRCA
9.568935181,6.17780891,9.628928997,6.64321852225,8.9141647275,7.395755471,5.931926036,9.090953388,7.06833791633,9.86581875,6.951608556,10.26978741,9.518988037,8.227629329,10.38589505,7.732576386,5.913853554,9.805889394,8.142031888,9.734062262,10.0173308,12.72514606,6.945300803,4.66393703,5.349976695,7.781656624,6.034750138,6.02612785733,BRCA
9.894916689,6.44428954733,9.545409111,6.62525171175,9.0777368,7.85163769533,5.829095581,8.423925951,6.99678506233,10.14810827,6.453686815,9.880004788,9.331690173,8.066467478,10.37600085,8.063477494,6.203304562,9.17185302,8.290227544,9.55681311,9.777469494,12.61232587,7.22451093,4.53376448,5.299584672,7.260592921,5.724930741,6.080460993,BRCA
10.82468853,5.99671383567,9.794875216,6.37303906825,9.1051538585,7.555541788,4.891432858,9.317424556,7.079701867,10.66050207,6.026750963,10.94323478,9.274600117,7.947901529,10.52833228,7.930502474,6.734984332,6.536717836,8.96325817,10.14474144,9.834609753,13.101518485,6.018707189,4.261387852,5.616777635,7.180309817,5.716038325,5.53307792333,BRCA
