@relation data

@attribute id string
@attribute 10207 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 4301 numeric
@attribute 1001 numeric
@attribute 50855 numeric
@attribute 1002 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 9459 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 55742 numeric
@attribute 9071 numeric
@attribute 1009 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 3728 numeric
@attribute 7122 numeric
@attribute 64398 numeric
@attribute 9076 numeric
@attribute 57863 numeric
@attribute 5584 numeric
@attribute 87 numeric
@attribute 1010 numeric
@attribute 50848 numeric
@attribute 977 numeric
@attribute 149461 numeric
@attribute 9069 numeric
@attribute 23705 numeric
@attribute 92359 numeric
@attribute 29780 numeric
@attribute 49861 numeric
@attribute 7408 numeric
@attribute 3611 numeric
@attribute 3691 numeric
@attribute 24146 numeric
@attribute 6251 numeric
@attribute 3918 numeric
@attribute 3688 numeric
@attribute 3914 numeric
@attribute 64403 numeric
@attribute 53842 numeric
@attribute 54751 numeric
@attribute 1495 numeric
@attribute 1000 numeric
@attribute 51208 numeric
@attribute 25945 numeric
@attribute 2318 numeric
@attribute 2316 numeric
@attribute 10979 numeric
@attribute 26285 numeric
@attribute 84552 numeric
@attribute 3909 numeric
@attribute 84612 numeric
@attribute 1499 numeric
@attribute 667 numeric
@attribute 5010 numeric
@attribute 253559 numeric
@attribute 1500 numeric
@attribute 3987 numeric
@attribute 1366 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 81607 numeric
@attribute 3655 numeric
@attribute 5829 numeric
@attribute 7016 numeric
@attribute 1308 numeric
@attribute 1016 numeric
@attribute 1013 numeric
@attribute 10686 numeric
@attribute 1012 numeric
@attribute 137075 numeric
@attribute 23562 numeric
@attribute 5339 numeric
@attribute 9080 numeric
@attribute 55679 numeric
@attribute 56288 numeric
@attribute 5817 numeric
@attribute 5819 numeric
@attribute 5818 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
C03,0.2859,-0.1059,0.0493,0.3214,-0.1001,0.1444,-0.0417,-0.0597,-0.0581,1.4045,-0.1652,-0.1035,-0.1306,-0.1677,-0.1227,0.0863,-0.1881,0.4334,0.6549,0.3597,-0.0833,0.0603,0.2932,0.782,-0.0353,1.1385,0.6691,0.2696,0.182,-0.0968,0.1541,0.2353,0.0574,0.8636,1.8691,0.0027,0.5872,0.3023,-0.085,2.4996,0.1655,0.073,-0.0913,0.0323,0.4207,-0.0616,-0.0385,0.1666,0.0645,3.0801,-0.1332,-0.252,-0.0977,-0.0886,0.6637,2.1384,0.2343,0.0284,-0.0089,0.6979,0.4181,0.0862,-0.1137,0.3234,0.046,0.9372,1.4511,1.0916,-0.1256,-0.0746,0.1007,0.0088,-0.1186,-0.0264,-0.0906,1.1747,-0.1263,0.1467,-0.0179,0.4943,0.0999,0.0608,-0.065,BRCACancer
C04,0.1407,-0.0015,0.1202,0.107,-0.1143,0.1064,0.0383,-0.0676,-0.0959,1.1357,-0.0669,-0.0328,-0.0829,-0.1292,-0.0439,0.0679,-0.1179,0.3956,0.7311,0.2797,-0.0261,0.0081,0.1337,1.0154,-0.0151,0.946,0.7562,0.4494,0.0724,-0.0986,0.2601,0.2881,0.0432,0.555,1.6359,0.047,0.2473,0.2805,-0.1584,2.1766,0.148,0.047,0.1037,0.0249,0.1595,-0.0238,-0.0013,0.1698,0.0382,2.9623,-0.0897,-0.2072,-0.149,-0.0752,0.3899,1.3453,0.0523,-0.0316,-0.0533,0.4208,0.3368,-0.1552,-0.006,0.1986,0.0408,0.6602,0.8995,0.6158,-0.0945,-0.0514,0.1374,0.005,-0.0887,-0.0912,0.2094,0.842,-0.1403,0.2232,0.0574,0.2922,0.0948,0.0506,-9e-04,Control
C05,0.2069,-0.0355,0.0492,0.0685,-0.065,0.1699,0.0072,-0.0662,-0.0611,1.1111,-0.1024,-0.0156,-0.1331,-0.0867,-0.0663,0.127,-0.0592,0.2948,0.5276,0.1914,-0.1749,0.0139,0.148,0.6776,-0.0597,0.7523,0.3374,0.3849,0.1535,-0.0732,0.1628,0.1427,-0.0642,0.481,1.3864,-0.0011,0.292,0.205,-0.1564,1.7247,0.1329,0.1,-0.2046,0.0895,0.2318,-0.0343,-0.0537,0.1531,0.0786,2.7638,-0.0651,-0.0553,-0.0641,-0.0595,0.5371,1.4874,0.0842,0.0737,-0.0559,0.4035,0.3209,-0.0648,-0.1562,0.1793,0.1498,0.7932,0.9033,0.6219,-0.0382,-0.081,0.1243,0.0254,-0.0813,-0.0887,0.0936,0.782,-0.1608,0.1537,-0.0131,0.221,0.151,0.0342,-0.016,BRCACancer
C06,-1e-04,-0.0345,0.122,0.0531,0.0051,0.3,0.0462,-0.1949,-0.1525,0.3023,-0.1207,-0.1044,-0.1563,-0.1605,-0.0743,0.1742,-0.0688,0.1122,0.3119,0.0231,-0.352,0.0669,0.1682,0.3821,-0.1119,0.212,0.0576,0.029,0.2897,-0.0464,0.0724,0.1672,0.1785,0.1583,0.6202,0.0483,0.0091,0.163,-0.0974,0.7491,0.1468,-0.027,-0.0905,-0.029,0.0054,-0.0568,-0.0286,-0.0172,0.0248,1.2979,-0.0755,-0.2089,-0.0056,-0.0026,0.4317,0.5687,-0.0424,0.0686,-0.2337,0.1176,0.1255,-0.1976,-0.4086,0.3114,0.0389,0.1694,0.3833,0.3342,0.0043,-0.0962,0.0204,0.0335,-0.0892,-0.1974,0.1529,0.2727,-0.1731,0.0658,-0.0065,-0.0084,0.0883,6e-04,-0.0093,Control
C07,0.225,-0.0654,0.0488,0.1321,-0.0614,0.1453,0.0257,-0.0221,-0.0311,1.1755,-0.143,-0.0785,-0.0519,-0.1305,-0.0999,0.1347,-0.1464,0.286,0.6596,0.2515,-0.095,0.019,0.3022,0.8035,-0.0399,1.0714,0.761,0.1942,0.1539,-0.092,0.2004,0.1185,0.0427,0.4987,1.4767,0.0166,0.1377,0.2077,-0.0816,2.1035,0.1124,0.0325,-0.1374,0.0765,0.216,-0.0081,-0.0325,0.1361,0.0557,2.9804,-0.0968,-0.1834,-0.106,-0.0736,0.4304,1.683,0.1345,0.084,0.0259,0.3295,0.3215,-0.0217,-0.284,0.3017,0.0066,0.7953,0.9288,0.7154,-0.0649,-0.0711,0.1017,0.1829,-0.0907,-0.0626,-0.0737,0.8226,-0.1014,0.1415,-0.0108,0.1784,0.18,0.0412,-0.0392,Control
C08,0.2796,-0.0496,0.0301,0.1651,-0.0402,0.082,0.011,-0.1262,-0.0313,1.4507,-0.086,-0.0703,-0.1205,-0.1258,-0.1178,0.0799,-0.1947,0.3757,0.7428,0.3565,-0.2006,0.0264,0.2169,0.9065,-0.0596,1.0683,0.6214,0.3414,0.1296,-0.073,0.0728,0.1725,-0.0351,0.6343,1.5967,-0.0043,0.231,0.2588,-0.0642,1.9631,0.1912,-0.0299,-0.1438,0.0251,0.2351,0.0211,-0.0357,0.0746,0.0535,2.689,-0.1161,-0.2382,-0.0711,-0.0802,0.7174,1.7804,0.1997,0.0242,-0.0928,0.5132,0.3163,-0.0811,-0.1939,0.0979,0.0885,1.1402,1.0036,0.7589,-0.0765,-0.0804,0.0897,-0.0952,-0.1082,-0.152,0.0735,0.8227,-0.1325,0.1608,0.0579,0.302,0.2274,0.0287,-0.0353,Control
C09,0.1935,-0.0244,0.0473,0.1544,-0.0621,0.1409,0.0367,-0.1067,-0.064,1.0803,-0.0482,-0.0813,-0.0821,-0.1137,-0.0761,0.0783,-0.1227,0.2805,0.6307,0.2141,-0.2249,-0.038,0.2199,0.7819,-0.0986,0.9942,0.6646,0.2163,0.1348,-0.0298,0.1211,0.231,-0.0166,0.558,1.5224,0.0381,0.2149,0.218,-0.0867,2.0022,0.047,-0.0282,-0.0283,0.0214,0.2063,-0.0351,-0.0609,0.1222,0.0534,2.78,-0.0815,-0.1356,-0.1131,-0.0468,0.6225,1.7876,0.0953,0.069,-0.0483,0.4336,0.3909,-0.0415,-0.1628,0.1923,0.0533,0.8639,0.9436,0.7081,-0.0237,-0.1242,0.1123,-0.0341,-0.1081,-0.1082,0.0294,0.7186,-0.1347,0.1165,0.0458,0.2795,0.1801,0.049,-6e-04,Control
C10,0.2382,-0.043,0.0169,0.1259,-0.0536,0.1427,-6e-04,0.0201,-0.0398,1.1283,-0.0991,-0.0524,-0.0713,-0.0952,-0.0971,0.1019,-0.0541,0.7344,0.5845,0.2063,-0.1465,-0.0112,0.1783,0.8851,-0.0355,1.1328,0.5014,0.2063,0.1005,-0.0654,0.1884,0.1883,0.0367,0.5604,1.5651,0.0234,0.294,0.2245,-0.0762,1.8158,0.1657,0.0219,0.0327,0.1128,0.2969,-0.0375,0.0675,0.1127,0.082,2.8532,-0.0562,-0.1626,-0.0763,-0.0664,0.5063,1.789,0.1783,-0.0588,-0.0514,0.4346,0.3106,-0.0471,-0.087,0.3313,0.0823,0.9957,0.9395,0.7625,-0.0682,-0.0722,0.0922,-0.0472,-0.0945,0.0395,0.0323,0.7373,-0.0774,0.1778,0.021,0.273,0.1814,0.0448,-0.0432,BRCACancer
C11,0.2664,-0.0648,0.0079,0.1207,-0.0378,0.1236,0.0081,-0.0783,-0.0713,1.4731,-0.1027,-0.0233,-0.0821,-0.1809,-0.0886,0.0482,-0.1915,0.4315,0.6786,0.3683,-0.1174,0.0207,0.2911,1.0182,-0.0804,1.1669,0.3972,0.2093,0.0947,-0.0187,0.1669,0.2847,-0.0432,0.7842,1.8309,0.018,0.2328,0.2821,-0.0749,2.1552,0.1296,0.0375,-0.1859,0.0154,0.2355,-0.0056,-0.1006,0.0788,0.0703,2.9354,-0.0499,-0.0814,-0.0435,-0.0356,0.6984,1.7399,0.0993,-0.0221,-0.0554,0.625,0.3047,0.0232,-0.2081,0.1862,0.078,1.0382,1.249,0.8439,-0.068,-0.1027,0.1638,0.0993,-0.0709,-0.098,0.1206,0.8909,-0.0677,0.103,0.0608,0.3654,0.2591,0.1272,0.0211,Control
C12,0.1022,-0.0636,0.0324,0.0916,-0.1035,0.1211,0.0253,-0.0348,-0.0992,0.9527,-0.097,-0.0715,-0.072,-0.0716,-0.0837,0.0938,-0.1212,0.3426,0.7279,0.2264,-0.106,0.0245,0.2054,0.9856,-0.05,0.9796,0.8108,0.2126,0.034,-0.027,0.1663,0.1969,-0.0195,0.4425,1.7627,0.0549,0.1214,0.1388,-0.0986,2.0521,0.1546,0.0071,-0.0266,-0.036,0.1611,-0.0227,-0.1238,0.0719,0.1027,3.1869,-0.0969,-0.2169,-0.0985,-0.0382,0.4417,1.1849,0.041,0.0286,-0.0902,0.3202,0.2637,-0.1113,-0.0414,0.2803,0.039,0.7325,0.8025,0.6106,-0.0404,-0.0523,0.0887,0.0993,-0.0874,-0.071,0.0568,0.5997,-0.0691,0.0968,0.0204,0.0751,0.1876,0.0049,-0.0109,BRCACancer
D01,0.4253,-0.0663,-0.0082,0.2047,-0.075,0.079,0.0226,-0.1766,-0.1689,1.466,-0.1252,-0.1524,-0.1378,-0.1314,-0.1295,0.0473,-0.0768,0.4935,0.2875,0.3241,-0.2561,0.0098,0.291,0.7529,-0.1413,0.7331,0.336,0.1062,0.1503,-0.0496,-0.0945,0.2701,-0.03,0.4269,1.3601,0.011,0.1781,0.5654,-0.1163,2.6286,0.1086,0.004,-0.2683,-0.0418,0.3892,-0.1097,-0.0632,0.0321,0.0038,2.2082,-0.1445,-0.0509,-0.1112,-0.0811,0.5298,1.8935,0.2142,0.0014,-0.1804,0.864,0.7733,0.0082,-0.4605,0.1906,0.1269,1.0933,1.0954,0.6373,-0.0665,-0.1415,-0.0257,-0.0942,-0.078,-0.1739,-0.0357,0.7643,-0.1058,0.0971,-0.0253,0.1944,0.064,-0.0186,-0.0401,BRCACancer
D02,0.1709,0.0154,-0.0241,0.1178,-0.0258,0.1863,0.0283,-0.0285,-0.0597,1.2174,-0.0764,-0.0234,-0.0881,-0.0691,-0.0453,0.1003,-0.1185,0.5446,0.9999,0.2656,-0.1494,0.0201,0.2043,0.9038,-0.0859,1.1911,0.3556,0.1727,0.0704,-0.0361,0.2044,0.2643,-0.0155,0.7153,1.8735,0.065,0.1638,0.2299,-0.1218,2.1921,0.1008,0.0344,-0.0499,0.0284,0.2753,-0.0248,-0.0708,0.0999,0.0246,3.2244,-0.0514,-0.1763,-0.0925,-0.0322,0.5533,1.6802,0.152,0.0773,-0.0619,0.5581,0.4291,-0.05,-0.0549,0.2636,-0.0407,0.7883,0.9182,0.8406,-0.0303,-0.0576,0.1107,-0.0967,-0.0687,-0.0601,0.0311,0.9185,0.0334,0.1469,0.0446,0.3209,0.1743,0.0726,0.1212,BRCACancer
D03,0.1162,-0.0185,0.0915,0.107,-0.1081,0.1399,-0.0025,-0.0401,-0.1001,1.1286,-0.1167,-0.0498,-0.1153,-0.1059,-0.1118,0.1467,-0.073,0.4173,0.9051,0.2015,-0.1265,0.0232,0.1695,0.9751,-0.0493,1.2631,0.7898,0.251,0.1555,-0.0663,0.1774,0.2905,0.0557,0.6223,2.0641,0.0383,0.1896,0.2419,-0.0875,2.4309,0.1096,0.0316,-0.0634,0.1053,0.2713,-0.0255,-0.0451,0.0575,0.0504,3.3241,-0.0664,-0.0659,-0.1236,-0.0728,0.4777,1.6781,0.1223,0.0232,-0.0644,0.5729,0.4098,-0.1852,-0.079,0.1653,0.0265,0.6254,0.8936,0.7337,-0.0639,-0.0962,0.0751,0.075,-0.0907,-0.068,0.0175,0.836,-0.1964,0.1383,0.042,0.2382,0.141,0.0334,-0.0313,BRCACancer
D04,0.2339,-0.0291,0.0245,0.097,0.0231,0.1441,0.0194,-0.1045,-0.0869,1.3503,-0.082,-0.0677,-0.0883,-0.09,-0.0891,0.0506,-0.1763,0.3933,0.7832,0.2736,-0.1267,0.0268,0.1938,0.9375,-0.0792,1.2592,0.6972,0.1752,0.1581,-0.0358,0.164,0.2737,0.0011,0.7394,1.8526,0.03,0.2759,0.295,-0.0857,2.3095,0.1349,0.0283,-0.1798,0.0354,0.2984,-0.0872,-0.0853,0.0582,0.072,3.0425,-0.1239,-0.1705,-0.1185,-0.0748,0.6227,1.7915,0.1698,0.0187,-0.099,0.6664,0.3862,-0.0235,0.1045,0.2745,0.0835,0.9201,1.1071,0.8183,-0.0998,-0.1374,0.096,-0.0524,-0.1021,-0.1124,-0.0579,0.9298,0.0052,0.0813,0.0375,0.3208,0.315,0.0753,-0.0224,BRCACancer
D05,0.1821,-0.0734,0.0235,0.1493,-0.0739,0.0925,-0.0136,-0.0733,-0.0537,1.2973,-0.1602,-0.0864,-0.0952,-0.1126,-0.1042,0.0901,-0.0942,0.3693,0.6605,0.2036,-0.1745,0.074,0.171,0.976,-0.0586,1.43,0.8084,0.2569,0.1043,-0.0864,0.0864,0.2433,0.1146,0.7413,1.9186,-0.0198,0.2981,0.2136,-0.0975,2.0517,0.2286,0.0347,-0.1153,0.047,0.3853,-0.069,-0.042,0.1515,0.1022,3.1409,-0.1308,-0.1347,-0.1136,-0.0831,0.4675,1.9316,0.1726,0.068,0.1135,0.5868,0.3913,-0.1294,-0.2093,0.1805,0.1657,0.749,1.0934,0.7953,-0.1068,-0.0403,0.0522,0.1177,-0.0989,0.0407,0.0466,0.8094,0.0092,0.2247,0.0137,0.2868,0.1431,0.0327,-0.0453,BRCACancer
D06,0.2866,-0.0648,-0.0077,0.1556,-0.1009,0.1575,0.0223,-0.0972,-0.1055,1.3783,-0.1322,-0.0796,-0.0807,-0.1069,-0.0928,0.0921,-0.1519,0.4711,0.6869,0.328,-0.1742,-0.0682,0.223,0.8684,-0.0941,1.3369,0.6664,0.1751,0.1862,-0.054,0.0474,0.2679,0.0028,0.8081,1.765,-0.0073,0.2668,0.2675,-0.1045,2.3253,0.071,0.0797,-0.2859,0.0497,0.3294,-0.0346,-0.1049,0.0542,0.0568,2.8244,-0.1379,-0.1906,-0.0793,-0.0655,0.7079,1.8982,0.1774,0.0424,-0.074,0.6911,0.4314,0.0572,-0.1491,0.1328,0.0814,0.9553,1.157,0.8626,-0.0585,-0.1055,0.0548,-0.0166,-0.0784,-0.1331,0.041,0.9535,-0.0892,0.1172,0.0455,0.3865,0.1629,0.048,-0.0316,BRCACancer
D07,0.169,-0.0386,0.0687,0.1543,0.0063,0.1228,0.0191,-0.05,-0.0631,1.3495,-0.0975,-0.0216,-0.0812,-0.0862,-0.0662,0.0053,-0.0277,0.3672,0.6966,0.324,-0.1615,0.0024,0.1895,0.918,-0.0674,1.3518,0.8204,0.1044,0.16,-0.0435,0.1515,0.2003,9e-04,0.7482,1.9924,0.0304,0.2254,0.2151,-0.0934,2.2921,0.089,0.004,-0.0603,0.1032,0.2745,-0.0421,-0.0602,0.0719,0.0528,3.3045,-0.0674,-0.0526,-0.0508,-0.0468,0.6059,1.8117,0.0988,0.0024,0.0745,0.5756,0.3404,-0.0667,-0.0912,0.1518,0.1107,0.697,1.2011,0.8648,-0.0621,-0.1074,0.1564,-0.0508,-0.0786,-0.0416,0.0237,0.935,-0.1002,0.1834,0.041,0.235,0.2425,0.1025,0.0255,Control
D08,0.1305,-0.0738,-0.0272,0.155,-0.0471,0.1707,0.0464,-0.0692,-0.1382,1.1095,-0.1144,-0.1069,-0.1036,-0.1161,-0.0806,0.0308,-0.1104,0.6569,0.5375,0.2195,-0.101,0.0803,0.0983,0.8028,-0.0884,1.1893,0.5111,0.1386,0.2279,-0.0745,0.0411,0.2445,0.063,0.4952,1.6567,0.0768,0.0835,0.1849,-0.1067,2.0188,0.1647,0.0391,-0.0404,0.0376,0.2144,-0.0861,-0.0498,0.0751,0.0682,2.6534,-0.1165,-0.31,-0.0361,-0.0687,0.4665,1.5557,0.0593,0.1213,-0.1013,0.3836,0.2709,-0.12,-0.053,0.2132,0.0589,0.8484,0.8695,0.6094,-0.055,-0.1213,0.0275,0.1149,-0.0837,-0.0792,0.0335,0.616,-0.1745,0.1786,0.0354,0.0876,0.2014,-0.0115,0.0109,Control
D09,0.2789,-0.048,-0.066,0.1734,-0.0903,0.0503,0.0071,-0.0833,-0.0555,1.3249,-0.1219,-0.1124,-0.1292,-0.1225,-0.068,0.1262,-0.0209,0.4657,0.6238,0.2922,-0.128,-0.0059,0.2623,0.8623,-0.0536,1.1187,0.354,0.2501,0.0651,-0.0668,0.1218,0.2547,0.0656,0.6232,1.7217,0.077,0.225,0.2464,-0.1287,1.9302,0.1259,-0.0221,-0.1296,0.0832,0.2831,-0.0572,-0.0742,0.1302,0.0246,2.7051,-0.0842,-0.2132,-0.1244,-0.1019,0.5472,1.7265,0.1398,-0.0074,-0.0279,0.51,0.4349,-0.0248,-0.1343,0.2797,0.1494,1.0344,0.9891,0.7935,-0.0803,-0.0716,0.0936,0.1492,-0.107,-0.2087,0.1627,0.8456,-0.2571,0.1709,0.0348,0.2529,0.1084,0.0576,-0.0278,Control
D10,0.1501,-0.0807,0.0014,0.1255,0.0063,0.1212,0.0156,-0.0779,-0.1202,1.244,-0.0991,-0.0843,-0.1039,-0.0798,-0.0752,0.0237,-0.1234,0.3403,1.0468,0.2426,-0.1228,0.0601,0.161,0.8371,-0.0618,1.0206,0.5699,0.0559,0.0692,-0.0377,0.1001,0.2309,-0.0219,0.4974,1.671,0.0331,0.0878,0.2527,-0.0969,2.0399,0.153,-0.024,0.0873,0.0096,0.1591,-0.0815,-0.0511,0.0035,0.0696,2.6308,-0.0708,-0.0845,-0.0563,-0.0741,0.4746,1.4728,0.0808,0.0409,-0.0409,0.5063,0.3433,-0.1607,-0.1926,0.2075,0.0608,0.7773,0.9247,0.7247,-0.0567,-0.0826,0.0622,0.0328,-0.0944,-0.2628,0.0294,0.5688,-0.1016,0.1743,0.0648,0.1943,0.2314,0.0334,3e-04,Control
D11,0.0818,0.0216,0.0685,7e-04,-0.0872,0.1929,0.0837,-0.2408,-0.1339,0.7278,-0.17,-0.1529,-0.0755,-0.0863,-0.0697,0.1487,-0.0419,0.1027,0.4107,0.1471,-0.0819,0.031,0.076,0.7683,-0.1953,0.7326,0.2355,0.043,0.2172,-0.0168,-0.1571,0.2278,-0.2245,0.2443,1.1587,0.0398,-0.045,0.3041,-0.0906,1.4917,0.1155,0.0279,-0.1355,-0.0175,-0.0082,-0.1017,-0.1187,0.0021,-0.0367,1.9761,-0.1191,-0.385,-0.1027,-0.0226,0.3153,1.0388,-0.0453,0.0781,-0.1573,0.1772,0.3006,-0.0939,-0.2857,0.1962,0.1314,0.5446,0.4747,0.521,-0.0307,-0.1491,-0.0641,0.1137,-0.0149,-0.251,0.1848,0.2857,-0.342,0.0865,0.0391,-0.012,0.0925,-0.0618,0,Control
D12,0.142,0.021,0.0054,0.0672,0.0094,0.2228,0.0413,-0.0459,-0.1029,1.2957,-0.0557,-0.0386,-0.0514,-0.059,-0.041,0.0582,-0.0161,0.2578,0.5948,0.2304,-0.1514,0.03,0.1195,0.7664,-0.1177,0.8613,0.3812,0.0601,0.1106,0.0156,0.1123,0.2355,0.0169,0.6131,1.4149,0.0569,0.1443,0.2267,-0.1307,2.0357,0.0559,0.0403,-0.1158,0.0879,0.1477,0.0203,-0.008,0.0507,0.0354,2.615,-0.0346,-0.0203,-0.0798,-0.0373,0.3853,1.3738,0.0138,8e-04,-0.0908,0.5356,0.2628,0.0281,-0.1782,0.2815,0.0238,0.6816,0.9251,0.6846,-0.0556,-0.1286,0.1062,-0.0179,-0.0429,-0.0444,0.0399,0.6958,-0.0363,0.1161,0.0398,0.1988,0.2006,0.0187,0.0609,Control
E01,0.1439,-0.0311,0.048,0.0537,-0.0732,0.0686,-0.033,-0.0335,-0.0531,1.2557,-0.0554,-0.0725,-0.1013,-0.1268,-0.0951,0.0059,-0.0614,0.3812,0.1746,0.1031,-0.0551,-0.0234,0.1784,0.5503,-0.0621,0.7922,0.3729,0.0348,0.2229,-0.0559,0.0992,0.1132,0.0628,0.5139,1.278,-0.011,0.1309,0.1444,-0.0796,2.2149,0.0948,-0.0054,0.0955,0.0927,0.2036,-0.0661,-0.1292,0.0685,0.027,2.9938,-0.009,-0.0233,-0.0529,-0.0597,0.5591,1.6846,0.0988,0.0191,-0.0685,0.4657,0.2865,-0.1333,0.0016,0.0968,-0.0202,0.6102,0.9841,0.5855,-0.0644,-0.0802,-0.0471,-0.0486,-0.0812,-0.1549,0.0551,0.6402,-0.0574,0.0789,-0.0426,0.2184,0.1952,0.026,0.0399,BRCACancer
E02,0.3844,-0.1201,0.1181,0.2504,-0.0415,0.2349,-0.0549,-0.0708,-0.0374,1.2886,-0.0927,-0.0763,-0.0447,-0.1087,-0.0994,-0.0447,-0.16,0.753,0.7619,0.34,-0.1295,0.0426,0.2499,1.0251,-0.0575,1.3948,0.4104,0.0375,0.2865,-0.0609,0.1761,0.2535,0.04,0.7213,1.6659,-0.0215,0.1706,0.259,-0.112,2.1439,-0.0386,-0.0156,-0.1523,0.0718,0.2828,-0.0441,-0.105,0.1309,0.0041,3.0557,-0.0435,0.0075,-0.0852,-0.0726,0.7069,1.9677,0.1678,-0.0056,-0.0358,0.4996,0.4378,-0.1364,-0.168,0.2134,0.0447,1.2646,1.0351,0.8555,-0.0538,-0.0905,0.1215,0.0064,-0.094,-0.0973,0.0957,0.8146,-0.1304,0.0503,0.0571,0.2526,0.1817,0.0952,-0.025,Control
E03,0.1948,-0.036,0.0666,0.0948,0.0405,0.1215,-0.0218,-0.0206,-0.0849,1.4449,-0.0759,-0.0526,-0.0844,-0.0775,-0.0669,0.0894,-0.1508,0.5595,0.7259,0.2719,-0.1714,-0.0444,0.206,1.0035,-0.0294,1.2518,0.6863,0.0476,0.0784,-0.0397,0.1975,0.2218,0.0707,0.828,1.8586,0.0184,0.2323,0.2118,-0.1043,1.996,0.1636,0.0316,-0.0381,0.0693,0.2668,-0.0338,-0.0403,0.0662,0.064,3.3275,-0.0454,-0.0467,-0.0557,-0.049,0.5636,1.6359,0.1494,0.006,-0.0511,0.5746,0.333,-0.0409,-0.1013,0.2439,0.0121,0.9258,1.1701,0.9245,-0.0416,-0.0703,0.1682,-0.0648,-0.0653,-0.0516,0.0122,0.9344,0.0647,0.126,0.0307,0.3365,0.1935,0.1246,0.0514,Control
E04,0.3319,-0.0416,0.0705,0.2342,-0.0628,0.1564,0.0034,-0.0561,-0.0429,1.4001,-0.0294,-0.0431,-0.0742,-0.0932,-0.0621,0.081,-0.1725,0.8951,1.0223,0.3664,-0.0577,0.0274,0.2517,1.1034,-0.0287,1.3182,0.4971,0.117,0.2354,-0.0329,0.2108,0.2615,0.0407,0.7026,1.9774,0.0148,0.3593,0.2075,-0.106,2.1576,0.163,-0.0031,0.0228,0.1593,0.2774,-0.0181,-0.0073,0.2258,0.1298,2.994,-0.0726,0.0137,-0.0344,-0.0687,0.6753,1.8675,0.1203,0.0487,0.063,0.5076,0.402,-0.0199,-0.0988,0.3241,0.0287,1.2373,1.292,0.9946,-0.0644,-0.0856,0.1614,0.0371,-0.0824,-0.0384,0.1083,0.9443,-0.1138,0.1678,0.0729,0.3519,0.1777,0.1184,-0.0106,Control
E05,0.4228,-0.1398,0.1264,0.2316,-0.0731,0.0585,-0.0368,-0.113,-0.0495,1.214,-0.1552,-0.1171,-0.0787,-0.1621,-0.1041,-0.0756,-0.1115,0.256,0.5987,0.2986,-0.1961,-0.008,0.239,0.8829,-0.0793,1.1837,0.3418,0.1081,0.201,-0.0917,-0.0518,0.1536,0.0656,0.3566,1.3983,0.0229,0.1944,0.2208,-0.0514,2.0797,0.1293,0.0149,-0.1339,0.1102,0.2365,-0.116,0.0096,0.1372,0.1196,2.6725,-0.1313,-0.1955,-0.1099,-0.0581,0.5948,1.769,0.202,0.1143,-0.059,0.3566,0.4094,-0.0712,-0.2478,0.1384,0.0491,1.4089,0.8654,0.6495,-0.1099,-0.0815,-0.004,-0.003,-0.1228,-0.1264,0.0084,0.579,-0.1666,0.1869,0.0145,0.0782,0.146,-0.0059,0.0116,Control
E06,0.1019,-0.1445,0.0562,0.1582,-0.1215,-0.0336,-0.0461,-0.11,-0.0603,1.1019,-0.2192,-0.2193,-0.1431,-0.2222,-0.0884,0.1169,-0.0831,0.2232,0.1366,0.1043,-0.272,0.1113,0.1805,0.5066,-0.1381,0.81,0.2405,-0.0801,0.2124,-0.1175,-0.314,0.1165,0.0564,0.3441,1.1933,-0.0444,-0.0457,0.2242,0.0209,1.7785,0.3097,-0.1401,-0.0974,0.0323,0.2514,-0.1238,0.0921,-0.0091,0.0895,2.2394,-0.1713,-0.0372,-0.1344,-0.0874,0.288,1.7315,0.2085,0.1608,-0.0888,0.504,0.3876,-0.2066,-0.3334,0.1485,0.0876,0.4423,0.651,0.4297,-0.1201,-0.0639,-0.1299,0.2305,-0.109,-0.1493,-0.0076,0.3471,-0.2295,0.1825,-0.0714,0.0214,0.0329,-0.0401,-0.0139,BRCACancer
E07,0.2003,-0.0148,0.0583,0.2858,-0.046,0.1747,-0.0093,-0.0684,-0.0923,1.3216,-0.0696,-0.0831,-0.0978,-0.0879,-0.0646,0.0114,-0.111,0.4275,0.8238,0.236,-0.0724,-0.0196,0.205,1.0891,-0.0971,1.4807,0.7323,0.0471,0.1021,-0.0471,0.1647,0.2819,0.0613,0.7737,2.1345,0.012,0.238,0.2322,-0.1412,2.252,0.1788,0.0633,-0.0058,0.0304,0.3002,-0.0286,-0.0787,0.0802,0.0324,3.2745,-0.0748,-0.0739,-0.0651,-0.046,0.5726,1.8908,0.1702,0.0063,-0.0494,0.6376,0.4121,-0.0404,-0.2648,0.258,-0.0353,0.8398,1.2186,0.9257,-0.0477,-0.0855,0.103,0.0121,-0.0844,-0.0315,0.008,0.9908,0.0275,0.0848,0.0384,0.3305,0.1629,0.0616,0.0418,BRCACancer
