@relation data

@attribute 100 numeric
@attribute 115650 numeric
@attribute 23495 numeric
@attribute 29760 numeric
@attribute 29851 numeric
@attribute 326 numeric
@attribute 3543 numeric
@attribute 3561 numeric
@attribute 3575 numeric
@attribute 3718 numeric
@attribute 3932 numeric
@attribute 4261 numeric
@attribute 57379 numeric
@attribute 5788 numeric
@attribute 5896 numeric
@attribute 5897 numeric
@attribute 5993 numeric
@attribute 5994 numeric
@attribute 64421 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 695 numeric
@attribute 7374 numeric
@attribute 7535 numeric
@attribute 8517 numeric
@attribute 8625 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute 926 numeric
@attribute 930 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute 973 numeric
@attribute Class {Control,BRCA}

@data
9.009465537,6.794257047,8.144723398,4.790265497,7.374672464,8.214645041,8.75906156533,5.954668163,9.5675118605,5.372961888,5.790786971,5.39078052,5.920180882,5.0602911245,5.338612717,4.615929054,7.300827749,6.54263597,8.75246155033,11.51045032,8.19604232,8.067946709,7.16497741067,6.52833088567,10.6073352,9.81441182833,8.51785897267,7.570768631,7.572626574,8.52618567367,5.80278982125,6.434716308,7.398515374,6.586994086,8.16095438233,BRCA
8.707368731,6.614713984,6.925765451,5.024819696,6.477034208,7.91771621167,8.514227705,5.584068992,8.3894244495,5.313437469,5.852877388,6.255128327,5.715283369,5.3468143985,5.6098519,5.094670216,8.0836418825,7.314145526,8.23977112933,11.53683014,8.511987673,8.017839982,7.461565128,5.90086299367,10.68519142,8.909105573,7.581881758,6.88402128,8.062317545,8.07552379967,5.49613054325,6.610733738,7.2307473315,5.575699011,7.65954592433,Control
9.122000391,6.47151722,6.385953509,5.006310647,6.06243004,7.89211078,8.57501820833,5.131148296,7.704263264,4.716458988,5.8050524925,6.767493005,5.36107636,5.465254836,5.135259094,4.840225608,7.7264896865,7.322367529,7.90701619267,11.53336151,8.654402202,7.572133883,7.23547487167,5.88686611933,10.55664043,9.03530418033,7.36965209267,6.499212576,7.324655646,7.848454135,5.296929424,5.802588255,7.3267732685,5.411605257,6.71919286367,Control
8.925948346,6.87771703,7.077780077,4.615340623,6.936287895,7.75436581333,8.15447586067,5.831124321,9.955080926,5.186075849,5.77734798875,6.764178682,5.419716899,5.12336596575,5.341906825,5.119782831,8.0680491995,7.33883954,7.803727922,11.80861644,9.031271886,7.446217194,7.29624161033,6.55404359367,10.78787423,9.38088774733,7.90980533,7.678848562,7.340030607,8.84300144733,5.90477998125,5.38371401,7.630971039,6.274546467,7.08777523867,BRCA
9.306620611,6.886248716,5.850631456,5.257964097,6.288409898,7.58162471233,8.219453885,5.790388412,9.5839598795,5.421737703,5.62585714825,6.411515754,6.001133,6.23823784275,4.882412261,4.288773377,8.0538858145,7.18625564,8.08436147233,11.76992885,8.8067224135,7.719014193,7.67809689333,5.93021521,10.64411791,8.90868259967,6.772887585,6.107798352,7.504284952,8.88479079233,5.789491762,5.808521004,6.968230665,5.045935721,6.84717942467,BRCA
8.418148959,6.573424234,7.691134781,5.043313058,6.880107318,7.51675949767,8.14100170967,5.967520965,10.1189806995,5.43205013,5.6869878525,6.189088819,5.754627826,5.7894712835,4.979352307,4.719200007,8.2408019865,7.1266837165,8.176553744,11.22820258,8.3245351065,7.671578438,7.44368332,6.223640868,10.70804518,9.36667087367,7.87435355567,7.259487003,7.060753003,8.50441506767,5.631564046,6.854248561,7.8925894395,5.923274739,7.21144766233,BRCA
8.420487797,6.652418822,7.775645051,5.277437357,6.8430452,7.62302159067,8.218536082,5.159680898,9.1248060995,5.476876799,5.8591069415,6.437382249,5.784053233,5.2330931355,4.824273041,5.238988625,8.170207265,7.320805672,8.04746192433,11.42903544,8.626455842,6.933959475,7.471796974,6.301003305,10.68956587,9.68038687433,7.794650782,7.444975776,7.078260574,8.448402539,5.3692760385,5.838328613,7.583313165,6.163806263,7.185750323,BRCA
9.065564991,7.084731668,8.791530131,4.586084011,6.904788516,7.21673558933,8.534554404,5.488491912,10.169681639,5.35439155,5.8570988385,6.411388639,6.183293584,5.380511539,5.799353673,5.213649836,8.221214938,7.306410562,7.92439023267,11.61377578,8.719024799,7.679833912,7.45123800733,6.138188914,10.59472841,9.67973675567,8.18961236433,7.680572483,7.628739198,8.08304868833,5.21904962825,7.068835031,7.3956632475,6.951608556,8.00604030533,BRCA
8.809061578,6.776963047,7.896591437,4.776645376,6.87113865,7.235707335,8.37522233667,5.551524668,8.53882534,5.16642548,5.677996665,6.643824179,5.669530862,5.27831365375,5.497621346,5.287815095,8.19866382,7.4930311485,7.68149755433,10.88094205,8.3184670515,7.588285745,7.64588210167,6.25104049967,10.6432567,9.87545456067,7.67099175533,7.868808861,7.524289246,8.74836367633,5.78586773725,7.21271797,7.433039697,5.827572151,7.39875941567,BRCA
9.62089845,6.412997934,6.026750963,5.002940155,6.369994768,7.421556758,8.23759179567,5.027033758,8.931384727,4.953976689,5.6576825155,5.823692844,5.696558124,6.02382361625,5.212385731,5.123512303,7.6203085765,6.9850561115,7.834156781,11.86693899,6.7371917225,7.960988197,6.95513771167,6.73710692967,10.36475876,8.20911188367,6.22075007433,6.848156962,7.818200484,7.863606286,5.51724706675,6.536717836,7.4031008765,5.557280839,7.79124425067,BRCA
