@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 1293 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1297 numeric
@attribute 55740 numeric
@attribute 8128 numeric
@attribute 10298 numeric
@attribute 10486 numeric
@attribute 9048 numeric
@attribute 10487 numeric
@attribute 1289 numeric
@attribute 79784 numeric
@attribute 1287 numeric
@attribute 64218 numeric
@attribute 10154 numeric
@attribute 6093 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 1285 numeric
@attribute 6091 numeric
@attribute 1286 numeric
@attribute 6092 numeric
@attribute 9353 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 1385 numeric
@attribute 25 numeric
@attribute 7408 numeric
@attribute 5365 numeric
@attribute 5364 numeric
@attribute 27 numeric
@attribute 3688 numeric
@attribute 4893 numeric
@attribute 64221 numeric
@attribute 1277 numeric
@attribute 23122 numeric
@attribute 80031 numeric
@attribute 1278 numeric
@attribute 56924 numeric
@attribute 55558 numeric
@attribute 5216 numeric
@attribute 23129 numeric
@attribute 80728 numeric
@attribute 4690 numeric
@attribute 5217 numeric
@attribute 57556 numeric
@attribute 3845 numeric
@attribute 9901 numeric
@attribute 1072 numeric
@attribute 27289 numeric
@attribute 3320 numeric
@attribute 4637 numeric
@attribute 8440 numeric
@attribute 23396 numeric
@attribute 4233 numeric
@attribute 57144 numeric
@attribute 8851 numeric
@attribute 391 numeric
@attribute 7529 numeric
@attribute 1463 numeric
@attribute 5058 numeric
@attribute 3326 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 91584 numeric
@attribute 9037 numeric
@attribute 4627 numeric
@attribute 54209 numeric
@attribute 4629 numeric
@attribute 4628 numeric
@attribute 23332 numeric
@attribute 998 numeric
@attribute 23380 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 6655 numeric
@attribute 784 numeric
@attribute 5063 numeric
@attribute 785 numeric
@attribute 5894 numeric
@attribute 10507 numeric
@attribute 2817 numeric
@attribute 5062 numeric
@attribute 10398 numeric
@attribute 9826 numeric
@attribute 51466 numeric
@attribute 389 numeric
@attribute 2675 numeric
@attribute 388 numeric
@attribute 387 numeric
@attribute 2674 numeric
@attribute 7903 numeric
@attribute 2064 numeric
@attribute 5880 numeric
@attribute 5605 numeric
@attribute 776 numeric
@attribute 57731 numeric
@attribute 5604 numeric
@attribute 775 numeric
@attribute 23365 numeric
@attribute 10570 numeric
@attribute 778 numeric
@attribute 971 numeric
@attribute 779 numeric
@attribute 57522 numeric
@attribute 2260 numeric
@attribute 56896 numeric
@attribute 51332 numeric
@attribute 10371 numeric
@attribute 2668 numeric
@attribute 7305 numeric
@attribute 2885 numeric
@attribute 8829 numeric
@attribute 5595 numeric
@attribute 2909 numeric
@attribute 5786 numeric
@attribute 5879 numeric
@attribute 5788 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 2932 numeric
@attribute 9723 numeric
@attribute 6708 numeric
@attribute 1809 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 3985 numeric
@attribute 1808 numeric
@attribute 3984 numeric
@attribute 6237 numeric
@attribute 9855 numeric
@attribute 103910 numeric
@attribute 6900 numeric
@attribute 8482 numeric
@attribute 9475 numeric
@attribute 6714 numeric
@attribute 3672 numeric
@attribute 6712 numeric
@attribute 1298 numeric
@attribute 6710 numeric
@attribute 1299 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 1400 numeric
@attribute 2242 numeric
@attribute 8912 numeric
@attribute 1020 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 7094 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
G12,0.2435,-0.0075,0.0974,-0.0667,0.0745,-0.0097,-0.1122,-0.0522,0.2706,-0.0607,-0.0829,1.562,-0.0157,-0.0219,-0.1044,0.9013,0.9561,0.9293,0.0392,0.1011,0.0573,-0.0356,0.381,-0.047,0.1148,-0.034,-0.0029,-0.0086,-0.1069,-0.0675,0.2914,0.059,1.6246,0.2465,0.5201,0.0692,0.1303,0.3229,2.2496,3.1017,0.0073,-0.1242,0.6839,-0.1379,-0.0478,0.0709,0.2816,1.1644,0.6014,0.0411,0.6553,0.2114,-0.0968,0.9977,0.0191,0.6048,-0.0839,0.5645,1.2977,0.7625,0.4006,0.1113,-0.1097,0.1981,0.976,2.192,-0.0326,0.8488,1.2875,0.032,0.9318,0.0345,0.0168,1.6271,0.0853,-0.0451,-0.062,0.844,1.2311,0.6352,0.1906,-0.0839,1.0514,0.0709,-0.1149,0.0159,1.486,1.4505,0.1098,0.8508,0.9372,0.5356,1.0464,0.7369,-0.0147,1.0546,0.5189,-0.0833,1.2228,0.2284,1.4528,0.2951,-0.0219,-0.0058,0.4058,-0.0835,0.7264,0.0783,-0.0342,0.2067,-0.0473,-0.047,-0.0078,-0.0966,0.0275,-0.0082,0.0024,1.2215,1.3327,-2e-04,0.7841,0.4258,0.4768,0.4664,3.2776,0.9123,1.5385,0.2763,0.133,0.5535,-0.1009,-0.0365,0.0078,1.3536,-0.1672,0.3609,0.5475,0.5098,1.0018,0.2533,0.3821,-0.0823,0.4515,0.7538,0.393,0.0444,-0.0071,0.057,2e-04,0.1457,0.4861,0.0131,-0.0155,0.3459,0.0446,0.4029,-0.0267,0.1297,-0.0867,2.6507,1.3595,BRCACancer
H01,0.1096,-0.0606,0.0754,-0.0939,0.0975,-0.0202,-0.0943,0.0099,0.1588,-0.056,-0.0523,1.1512,-0.0999,-0.0934,-0.1555,0.7176,0.8343,0.9605,-0.0587,0.1335,-0.0613,-0.0466,0.4048,-0.05,0.095,-0.0812,0.0081,0.0109,-0.0954,-0.058,0.1641,0.0149,1.2847,0.1941,0.4899,0.0019,0.0421,0.2057,1.9717,2.5849,-0.0437,-0.1362,0.5428,-0.141,-0.1142,0.0547,0.0863,0.9563,0.4296,-0.034,0.4771,0.0855,-0.0507,0.9975,-0.0512,0.5312,-0.0811,0.6192,1.101,0.442,0.3341,0.163,-0.2389,0.1151,0.7895,2.0553,-0.0413,0.7677,1.3143,-0.2182,0.6609,0.0367,0.0155,1.2988,-0.0601,-0.092,-0.1478,0.6136,0.713,0.4177,0.0262,-0.0556,0.9024,0.0135,-0.1479,-0.0276,1.1386,1.2793,0.0164,0.6322,0.8398,0.4302,0.9028,0.6735,-0.0258,1.0735,0.3706,-0.0725,0.9267,0.2959,1.3729,0.3164,-0.0524,-0.0858,0.4651,-0.1117,0.6226,0.1245,-0.0446,0.2362,-0.0186,-0.09,-0.0355,-0.074,-0.0565,0.0423,-0.0622,1.0342,1.3024,-0.0385,0.7772,0.3708,0.4725,0.4309,2.5078,0.6814,1.3328,0.3303,0.1578,0.4008,-0.0965,-0.0179,0.0032,1.3142,-0.2277,0.2408,0.4401,0.3526,0.9514,0.1413,0.4324,0.0413,0.2198,0.6115,0.3042,0.0649,-0.0223,0.002,-0.0189,0.0388,0.5133,0.0895,0.018,0.2042,-0.0503,0.3174,-0.0628,0.0507,-0.032,2.2686,0.9018,Control
H02,0.3102,0.0325,0.0099,-0.0472,0.2041,0.0072,-0.0823,0.0076,0.3013,-0.0869,-0.019,1.302,0.0024,0.0504,-0.0739,0.8273,0.9489,1.0345,0.0581,0.2002,0.0032,0.0114,0.391,-0.0054,0.1731,-0.0064,-0.0218,-0.0177,-0.0998,-0.0604,0.216,0.071,1.1792,0.2912,0.6905,0.0584,0.1144,0.2293,2.1624,2.789,0.0394,0.0124,0.4886,-0.0669,-0.0608,0.0496,0.261,1.1424,0.4997,0.0654,0.3681,0.091,-0.0923,1.0932,-0.0245,0.4005,-0.0026,0.6036,1.4211,0.4256,0.5338,0.0095,-0.0317,0.3657,0.8877,2.4188,0.024,1.1985,1.182,0.0918,0.8083,0.0115,-0.0395,1.6527,0.0049,-0.0035,0.0282,0.5936,0.6224,0.4057,0.1628,-0.0017,1.1724,0.0465,-0.057,-0.0071,1.3044,1.4269,0.0977,0.6037,0.9552,0.5356,1.0609,0.7075,0.0194,1.1809,0.4045,-0.023,0.7645,0.3125,1.697,0.3778,-0.0394,-6e-04,0.5287,-0.0478,0.5281,0.1128,0.0385,0.2757,-0.021,-0.0058,0.1008,-0.0409,0.1198,-0.0626,0.0291,1.5219,1.494,-0.0143,0.9747,0.3959,0.5111,0.3551,2.5005,0.5207,1.6217,0.4494,0.0844,0.2636,-0.0907,-0.0453,-0.0074,1.3951,0.0628,0.4681,0.5898,0.5215,1.2797,0.162,0.34,0.0271,0.3873,0.4484,0.5181,0.0202,0.0178,0.0878,0.1036,0.2229,0.465,-0.0602,0.0031,0.5152,0.0583,0.5182,0.0311,0.2141,-0.0666,2.7276,0.7457,Control
H03,0.2873,-0.1022,0.0899,-0.1016,0.0169,-0.0165,-0.1099,0.0541,0.2401,-0.0509,-0.1313,1.2484,-0.0412,-0.1308,-0.1442,0.6136,0.8698,1.1287,0.0095,0.1119,-0.0366,-6e-04,0.4494,-0.012,0.0677,-0.112,-0.1017,-0.0335,-0.1251,-0.1183,0.191,0.0695,1.3924,0.3143,0.3401,-0.0033,0.0636,0.2852,2.2216,2.8511,-0.0128,-0.0552,0.5208,-0.1196,-0.1057,0.1172,0.1915,1.0784,0.3715,0.0359,0.5252,0.2177,0.0058,1.0281,-0.012,0.6087,0.0437,0.689,1.4269,0.4542,0.2776,0.0113,-0.1205,-0.1152,0.7665,2.303,-0.0414,0.8346,1.5819,0.0023,0.6235,0.0453,-0.0167,1.3906,0.0384,-0.0106,-0.0281,0.6682,0.8896,0.411,0.167,-0.0203,1.0134,0.2173,-0.0493,-0.1165,1.277,1.3221,-0.0648,0.6628,0.4189,0.3534,1.0123,0.5532,-0.0225,0.5584,0.4778,0.0036,1.0556,0.2265,1.5182,0.1942,-0.0176,-0.0716,0.5096,-0.0032,0.4709,0.0486,0.0278,0.5012,-0.0329,-0.0042,0.139,-0.0651,0.0031,-0.1008,-0.0351,1.0288,1.2683,-0.0458,0.8385,0.4839,0.5159,0.29,2.8497,0.7699,1.5129,0.1919,0.1334,0.4111,-0.1682,-0.0463,0.0057,1.4662,-0.4265,0.4529,0.5064,0.35,0.8379,0.1419,0.2664,-0.0476,0.3451,0.5051,0.227,0.0376,-0.0111,-0.0938,0.0033,-0.0453,0.4948,-0.0504,-0.0251,0.2132,-0.0973,0.2151,0.0232,0.1155,-0.0723,2.0109,1.0366,Control
H04,0.2076,-0.2253,0.0704,-0.0753,0.0194,-0.0488,-0.0767,-0.0526,0.2495,-0.1073,-0.0942,1.3075,-0.1369,-0.0747,-0.1401,0.8764,1.082,1.3743,-0.0551,0.15,0.0323,-0.061,0.596,-0.0609,0.1104,0.0299,-0.0455,-0.0035,-0.135,-0.0734,0.2682,0.0179,1.4026,0.4361,0.5901,0.0107,0.0771,0.3949,2.3749,2.7691,0.0412,-0.1418,0.5932,-0.1724,-0.1147,0.0486,0.2874,1.3401,0.6392,0.004,0.6195,0.375,-0.0825,1.1686,0.0393,0.5618,-0.0323,0.6924,1.8391,0.6406,0.4811,0.0091,-0.1828,0.041,1.049,2.5021,-0.0425,1.2539,1.6569,0.0684,0.7792,0.0276,-0.0547,1.6758,-0.0044,-0.0161,-0.1231,0.7803,0.92,0.6792,0.2808,-0.1267,1.3585,0.0956,-0.1112,-0.0439,1.4816,1.6738,-0.0367,0.7338,0.6541,0.6091,1.3806,0.6741,0.0367,0.6733,0.5597,-0.0755,1.0591,0.3409,1.6436,0.4101,-0.0984,-0.1252,0.6061,-0.118,0.6346,0.0153,0.0551,0.2553,0.011,-0.0199,0.1041,-0.0705,-0.0146,-0.0586,-0.0817,1.6006,1.589,0.0515,1.064,0.6393,0.6563,0.467,2.6909,0.8062,1.6879,0.4173,0.188,0.4335,-0.0846,-0.0712,0.0177,1.6171,-0.2997,0.5806,0.5156,0.5206,1.0615,0.2364,0.6627,-0.0126,0.4261,0.677,0.4299,0.0171,-0.0275,-0.1038,-0.0392,0.0234,0.5007,0.0143,-0.0684,0.6494,-0.1085,0.4147,-0.082,0.2192,-0.1267,2.3406,1.3224,Control
H06,0.3263,0.0411,0.0709,-0.0691,0.1646,0.0039,-0.1463,0.0055,0.2939,-0.0561,0.0231,1.2866,0.0106,0.0501,-0.1102,0.9142,1.0931,1.0917,0.0452,0.1385,0.0056,0.0027,0.4382,0.0229,0.3041,-0.0386,-0.0449,-0.0548,-0.1016,-0.0717,0.2332,-0.0041,1.337,0.3466,0.8257,0.1434,0.0749,0.2744,2.0804,3.1971,0.0394,-0.0182,0.5792,-0.1389,-0.1125,0.0868,0.1957,1.2602,0.6186,0.0916,0.5247,0.114,-0.1124,1.022,-0.0357,0.3632,-0.0201,0.6326,1.4609,0.5336,0.5642,-0.0231,-0.108,0.3655,1.0168,2.2571,0.0133,1.2823,1.3225,0.1579,0.9118,-0.006,-0.0654,1.6024,-0.1959,-0.0136,-0.0057,0.6229,0.8603,0.6251,0.2342,-0.0221,1.1792,0.0103,-0.0422,-0.0196,1.3464,1.5863,0.0688,0.7886,1.1287,0.7008,1.1498,0.7738,0.0118,1.2043,0.4238,-0.0459,0.9697,0.2915,1.6348,0.4047,-0.0579,0.0236,0.509,-0.0652,0.689,0.1581,0.0598,0.1672,-0.0645,-0.0366,0.0797,-0.0785,0.061,0.0409,-0.0683,1.5802,1.5405,-0.0496,0.9651,0.4862,0.5402,0.3368,2.646,0.7549,1.6201,0.4358,0.1578,0.3504,-0.0733,-0.0225,-0.0145,1.2708,-0.0595,0.5001,0.6384,0.556,1.134,0.1465,0.3562,-0.0458,0.3442,0.6279,0.6006,-0.0069,0.0478,0.0757,0.1094,0.2363,0.4212,0.0138,0.0221,0.5792,0.0845,0.4855,0.0092,0.1718,-0.0962,2.8982,0.9777,Control
H07,0.2294,-0.2077,0.0943,-0.0797,-0.0356,-0.0691,-0.0829,-0.0675,0.1369,0.0016,-0.0854,1.2104,-0.1096,-0.168,-0.1634,0.7955,1.004,1.231,-0.0873,0.0303,0.0305,-0.0458,0.4247,-0.0357,0.0172,-0.0427,-0.0617,-0.0081,-0.1295,-0.1086,0.218,0.0285,1.3258,0.2536,0.4634,-0.0674,0.0793,0.3163,2.0021,2.4745,-0.0212,-0.1692,0.5491,-0.174,-0.0524,0.1071,0.2189,1.135,0.4176,-0.004,0.6112,0.1967,-0.0241,1.1371,0.0173,0.5262,-0.0742,0.7476,1.5401,0.4962,0.3125,0.0183,-0.179,-0.1062,0.9141,2.3306,-0.1511,0.9662,2.033,0.1324,0.9248,0.0723,-0.0849,1.4012,0.0094,-0.0417,-0.1498,0.6842,0.99,0.601,0.0807,-0.1174,1.0399,0.0987,-0.156,-0.1422,1.3941,1.4681,-0.0266,0.7487,0.405,0.4637,1.225,0.6233,-0.0865,0.74,0.4787,-0.1121,1.0048,0.1715,1.4082,0.1893,-0.0633,-0.1143,0.4473,-0.0956,0.3252,-0.032,0,0.0455,-0.0111,-0.1158,0.0066,-0.0487,-0.0949,-0.0189,-0.0523,1.3294,1.357,-0.1014,0.8295,0.4727,0.4617,0.3489,2.8545,0.6394,1.615,0.18,0.1378,0.4166,-0.0898,-0.0631,0.0105,1.4772,-0.3449,0.465,0.4983,0.356,0.8596,0.1985,0.7023,-0.067,0.2769,0.4971,0.2675,0.0202,-0.0473,-0.097,-0.1512,-0.0706,0.5237,-0.0391,0.0044,0.3147,-0.1394,0.1507,-0.1033,0.085,-0.1251,2.0427,1.213,BRCACancer
H08,0.168,-0.0619,0.1598,-0.0716,0.0161,-0.0603,-0.0877,0.012,0.2046,-0.0634,0.0193,1.3706,-0.0421,-0.0521,-0.1291,0.8511,1.1308,1.1685,0.0219,0.1076,0.0176,-0.0719,0.2685,-0.0378,0.1187,-0.0405,-0.0167,-0.0481,-0.0837,-0.0768,0.2153,0.0794,1.3499,0.2408,0.444,0.0537,0.1072,0.2183,2.077,2.8667,-0.0538,-0.06,0.5148,-0.0829,-0.0968,0.078,0.0727,0.9919,0.5725,-0.0258,0.4798,0.0725,-0.0192,1.1985,0.0388,0.6611,0.1011,0.6804,1.5283,0.5214,0.3465,-0.1001,-0.0935,0.086,0.9148,2.2597,-0.0118,1.0441,1.2212,0.0763,0.8335,0.0628,-0.026,1.4779,-0.0161,-0.0476,-0.0428,0.707,0.8409,0.7211,0.1421,-0.0865,1.1425,0.1211,-0.0941,0.0097,1.4705,1.2947,0.0578,0.6982,0.893,0.6078,0.7349,0.5595,-0.0153,1.4364,0.4678,-0.0807,1.1013,0.2203,1.4244,0.346,0.0034,-0.0597,0.5205,-0.0504,0.9814,0.0402,0.022,0.0015,-0.0044,0.0386,0.028,-0.0689,0.0374,-0.0855,0.0461,1.3148,1.4697,-0.0765,0.6828,0.4172,0.509,0.4062,3.1718,0.6206,1.635,0.2464,0.0773,0.3406,-0.1093,0.1661,-0.01,1.0383,-0.2553,0.4381,0.5252,0.466,0.9255,0.1808,0.4368,-0.0362,0.228,0.6406,0.3565,0.0481,-0.0338,0.017,0.2826,0.1372,0.2995,0.0198,0.0292,0.5399,-0.0554,0.4103,0.0191,0.0851,-0.0907,2.765,1.1247,BRCACancer
H09,0.1716,-0.1303,0.108,-0.0801,0.0646,0.0033,-0.0729,0.0015,0.1153,-0.0969,-0.0478,1.1489,-0.0604,-0.0618,-0.1192,0.4067,0.5226,0.7901,0.0899,0.0416,0.0226,-0.0133,0.3983,0.0096,0.0936,-0.0302,-0.0121,0.0097,-0.1161,-0.0697,0.1635,0.0373,0.9839,0.2448,0.1779,0.0388,0.0454,0.267,2.1274,1.3424,0.0304,0.0144,0.6152,-0.0714,-0.1468,0.1832,0.1139,0.9406,0.4348,0.0612,0.4982,0.179,-0.1066,0.8779,-0.0121,0.3329,0.0047,0.7834,1.0641,0.7321,0.1013,0.1087,-0.1373,-0.059,0.5601,1.5954,-0.0896,0.3782,1.3886,-0.0474,0.838,0.0844,-0.0184,1.3325,-0.0536,-0.0188,-0.1165,0.7705,1.2392,0.5911,0.0745,-0.0762,0.7294,0.0254,-0.0539,-0.0217,1.2244,1.3333,0.0292,0.6109,0.6756,0.3132,0.7675,0.2599,-0.0696,0.6994,0.5922,-0.048,0.8557,0.1191,0.7682,0.2094,-0.0586,-0.0774,0.4354,-0.0624,0.4164,0.0677,0.0362,0.0666,-0.0329,-0.0722,0.0371,-0.0394,0.0276,0.0331,-0.0547,0.5593,0.9356,-0.1177,0.5096,0.4038,0.4262,0.3716,3.4238,0.6383,1.2553,0.2424,0.1867,0.5941,-0.1128,-0.0475,-0.0692,1.0442,-0.1588,0.2986,0.1936,0.1045,0.5715,0.1104,0.3542,-0.0373,0.3012,0.4696,0.272,-0.01,-0.0685,-0.0161,-0.0135,0.0623,0.4603,0.1524,-0.0531,0.1073,-0.0285,-0.0889,-0.0155,0.2001,-0.0999,1.9637,1.8419,BRCACancer
H10,0.1298,-0.3002,0.1518,-0.0836,-0.051,-0.0252,-0.0282,-0.0154,0.1677,-0.0607,-0.1059,1.1991,-0.0897,-0.1552,-0.1823,0.7653,0.9514,0.9762,-0.0297,0.0292,0.0199,-0.0151,0.2488,-0.0686,-0.0738,0.0015,-0.0408,-0.01,-0.0755,-0.0713,0.1601,0.0328,1.2229,0.2173,0.3895,-0.0268,0.1358,0.2659,1.8718,1.8732,-0.091,-0.0803,0.582,-0.1072,-0.0708,0.0225,0.0904,1.2588,0.4573,-0.0052,0.5789,0.0277,0.0259,0.9568,0.037,0.5784,-0.0681,0.7312,1.4131,0.5144,0.1639,0.0855,-0.1217,-0.0534,0.7429,2.2491,-0.1007,0.889,1.7177,-0.0714,0.7738,0.1116,-0.027,1.3793,-0.019,0.0099,-0.1295,0.6734,1.1434,0.5869,0.0533,-0.0636,0.9667,0.1109,-0.1413,0.0324,1.3223,1.2665,-0.012,0.6842,0.9056,0.5127,0.8562,0.5154,-0.0055,0.7354,0.6534,-0.067,1.0138,0.0668,1.1771,0.1433,-0.032,-0.1496,0.4967,-0.0891,0.5756,0.0215,-0.0481,0.1605,0.02,-0.1274,-0.0525,-0.0221,-0.0755,0.0125,-0.0956,1.1099,1.3691,-0.0993,0.7096,0.3561,0.4162,0.4421,2.9468,0.5261,1.4306,0.0222,0.0374,0.4362,-0.094,0.0143,0.0351,1.1644,-0.5509,0.3097,0.4982,0.3092,0.9028,0.1809,0.3878,-0.0272,0.2841,0.4631,0.1739,-0.0393,-0.0672,-0.0572,0.0305,-0.0336,0.497,0.0061,0.0021,0.2988,-0.1182,0.1623,-0.1085,0.0795,-0.0647,2.3838,1.0788,BRCACancer
H11,0.1764,-0.1144,0.1465,-0.0749,0.0939,-0.0243,-0.0925,-0.0485,0.1832,-0.0249,-0.0599,1.488,-0.0183,-0.0559,-0.1479,0.9075,0.7773,0.8084,0.0023,0.0731,0.0192,-0.045,0.2266,-0.0329,0.0491,-0.0397,0.0055,0.0186,-0.1023,-0.063,0.2727,0.1501,1.5555,0.2263,0.324,0.0202,0.1305,0.3473,1.8997,3.3068,0.0067,-0.0818,0.6776,-0.1763,-0.074,0.0865,0.0574,0.9076,0.7471,0.0269,0.631,0.2586,-0.0598,0.856,0.0314,0.3837,-0.0308,0.5888,1.2786,0.6543,0.3095,-0.0435,-0.1519,-0.0431,0.806,1.8868,-0.0476,0.8979,1.3467,-0.0658,0.7393,0.1158,0.027,1.395,-0.017,-0.0176,-0.1486,0.8043,0.8793,0.6209,0.105,-0.0906,0.8807,0.1736,-0.1084,0.0622,1.6143,1.228,0.054,0.7535,0.8035,0.6237,0.6986,0.676,-0.0585,0.9478,0.3868,-0.0771,1.2356,0.2447,1.3465,0.1798,0.0053,-0.0708,0.3419,-0.0667,0.5848,0.0659,-0.0221,0.1452,-0.0039,-0.1031,-0.0276,-0.0385,0.0169,-0.0412,0.0594,1.3186,1.1211,-0.1011,0.796,0.342,0.3923,0.3763,3.257,0.8186,1.4447,0.2127,0.1155,0.4914,-0.0817,-0.0217,-0.0119,1.1944,-0.1901,0.2223,0.6768,0.5529,0.9665,0.2131,0.3137,-0.0181,0.3046,0.7449,0.2878,0.0319,-0.0241,0.0295,-0.0109,0.0624,0.5641,0.06,0.0302,0.5,-0.0545,0.5107,-0.0487,0.0951,-0.0657,2.3437,1.3507,BRCACancer
H12,0.2868,-0.1806,0.0851,-0.1004,0.0135,-0.0412,-0.1352,-0.0302,0.2016,-0.0718,-0.0803,1.5417,-0.094,-0.0288,-0.1788,0.9156,1.0675,1.3388,-0.0091,0.0954,-0.021,-0.0694,0.6304,-0.0493,0.0632,-0.0933,-0.0971,-0.0719,-0.1001,-0.0696,0.2806,0.1457,1.7201,0.3626,0.6456,-0.0564,0.0628,0.4979,2.248,3.2605,-0.0417,-0.2487,0.7866,-0.1337,-0.1092,0.0489,0.2781,1.2892,0.6888,-0.0206,0.7738,0.4233,-0.0188,1.3876,0.0497,0.6759,-0.021,0.6313,1.4616,0.7087,0.3543,-0.0479,-0.1635,0.0173,1.0603,2.2318,-0.0844,1.1404,1.5392,0.0035,0.6715,0.0852,0.0492,1.691,-0.057,-0.0337,-0.0823,0.9704,1.17,0.781,0.2273,-0.098,1.2385,0.2873,-0.1223,-0.0195,1.6645,1.5234,0.0207,0.9462,0.5043,0.6814,1.193,0.8328,-0.0067,1.122,0.6543,-0.0648,1.459,0.438,1.5497,0.3487,0.0252,-0.0584,0.587,-0.0745,0.7452,0.0097,-0.0317,0.3046,-0.0114,-0.1293,0.0587,-0.0842,-0.0366,0.1404,0.03,1.462,1.4869,-0.0587,0.9571,0.68,0.6401,0.5583,3.0154,1.1581,1.6617,0.4181,0.2364,0.4685,-0.1328,-0.123,-0.0295,1.7182,-0.243,0.6784,0.7401,0.586,1.2013,0.2456,0.5327,0.013,0.2206,0.9633,0.3868,0.1629,0.007,0.0396,0.0091,0.0158,0.6598,0.0078,0.0396,0.403,-0.0528,0.5513,0.0045,0.1543,-0.0854,2.4199,1.4395,BRCACancer
I01,0.2966,-0.0658,0.1798,-0.0857,0.0955,-0.0504,-0.1028,-0.0537,0.2722,-0.0813,-0.073,1.4876,-0.0682,0.0068,-0.1303,0.7089,1.1264,1.3031,0.0156,0.2648,-9e-04,-0.0648,0.7007,-0.0449,0.1604,-0.0527,-0.0339,-0.0672,-0.1089,-0.0942,0.282,0.0642,1.7536,0.4064,0.5695,0.2252,0.0695,0.4296,2.4244,3.2644,-0.0311,-0.1145,0.8644,-0.1332,-0.0868,0.066,0.4146,1.4363,0.5457,0.033,0.8308,0.0024,-0.0993,1.3506,-0.0054,0.5918,0.0123,0.6933,1.5072,1.0695,0.4967,0.0182,-0.1454,0.0166,1.0411,2.3051,-0.0493,1.0297,1.4828,0.0202,0.7415,0.0621,-0.0421,2.0173,-0.02,-0.0413,-0.0884,1.1004,1.3319,0.8166,0.2667,-0.0583,1.1974,0.157,-0.0842,-0.0177,1.6864,1.6413,0.063,0.9669,1.4102,0.6303,1.3108,0.6898,-0.0947,0.9979,0.6195,-0.0716,1.5723,0.2342,1.7068,0.3825,-0.0744,-0.022,0.5918,-0.0956,1.0431,0.0518,-0.0361,0.6542,-0.0158,-0.0537,0.0047,-0.1061,0.0654,-0.0091,-0.0227,1.0652,1.4849,-0.1005,1.0045,0.6584,0.6899,0.6699,3.8029,1.3621,1.862,0.3107,0.0875,0.7793,-0.1043,-0.0469,-0.0486,1.8675,-0.1812,0.5943,0.4893,0.6277,1.1435,0.2294,0.6107,-0.041,0.4604,0.9698,0.5235,0.1753,0.0063,0.0157,0.2051,0.0612,0.74,-0.0165,0.0326,0.4456,-0.0156,0.5372,-0.0139,0.0671,-0.069,3.1619,2.0023,Control
I02,0.1866,-0.1969,0.1504,-0.1388,-0.0113,-0.0129,-0.0691,-0.0291,0.1032,-0.0347,-0.1,1.2702,-0.0933,-0.1875,-0.1548,0.6021,0.8812,1.0413,-0.0507,0.1212,0.0046,-0.0462,0.6092,-0.0569,-0.0173,-0.0301,-0.0573,-0.1021,-0.0973,-0.0813,0.2144,0.1143,1.3806,0.3017,0.3116,-0.0135,0.1483,0.4024,2.0035,2.3472,-0.077,-0.0881,0.6584,-0.0994,-0.0782,0.0888,0.1197,0.8187,0.431,-0.0472,0.4167,0.2418,-0.0175,0.8553,0.063,0.4404,-0.0351,0.5821,1.1869,0.7761,0.2478,-4e-04,-0.1622,-0.1388,0.755,2.0888,-0.084,0.8277,1.4874,-0.039,0.4345,0.1136,0.0349,1.5541,0.0046,-0.0657,-0.1113,0.7669,1.1178,0.5167,0.1277,-0.1011,1.0531,0.1469,-0.0764,0.0269,1.2114,1.4977,0.0216,0.6899,0.6053,0.3884,1.0465,0.4733,-0.1252,0.5294,0.4417,-0.1004,1.0952,0.0847,1.2773,0.2008,0.0129,-0.1205,0.4661,-0.0648,0.5848,0.0627,-0.0532,0.2127,0.031,-0.0631,-0.0056,-0.0196,-0.062,-0.1128,0.0469,0.7305,1.271,-0.103,0.7395,0.4794,0.5019,0.5544,3.1131,1.0124,1.435,0.2647,0.0776,0.6323,-0.1195,-0.0635,-0.0388,1.5456,-0.4134,0.3897,0.4138,0.3744,0.9512,0.1615,0.2491,6e-04,0.246,0.7118,0.2588,0.0864,-0.0542,-0.0928,0.0291,-0.0713,0.6548,0.0811,0.0601,0.0802,-0.119,0.0335,-0.0747,0.1387,-0.1005,2.2775,1.5288,Control
