@relation data

@attribute id string
@attribute 6722 numeric
@attribute 8517 numeric
@attribute 4796 numeric
@attribute 5599 numeric
@attribute 5256 numeric
@attribute 1742 numeric
@attribute 10672 numeric
@attribute 9826 numeric
@attribute 6416 numeric
@attribute 5962 numeric
@attribute 5267 numeric
@attribute 4018 numeric
@attribute 5266 numeric
@attribute 9475 numeric
@attribute 4217 numeric
@attribute 6093 numeric
@attribute 5747 numeric
@attribute 596 numeric
@attribute 4214 numeric
@attribute 23646 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 5291 numeric
@attribute 10000 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 4791 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 4795 numeric
@attribute 998 numeric
@attribute 4794 numeric
@attribute Class {Control,BRCACancer}

@data
C04,0.5563,0.3737,0.127,0.7169,0.4316,0.3129,1.2408,0.423,0.4406,0.2557,0.017,-0.0387,-0.2007,0.4442,0.4632,0.8563,0.1785,0.634,1.2702,0.8003,0.5797,0.6529,1.1358,0.291,0.1119,0.4869,0.7921,0.8832,0.7385,2.1508,0.1669,0.7196,0.4931,Control
C05,0.6721,0.153,0.1001,0.6878,0.465,0.2519,1.1178,0.495,0.3786,0.2246,0.1078,-0.0715,-0.1583,0.4309,0.4646,0.9371,0.0692,0.4891,1.597,0.7694,0.582,0.6006,1.1334,0.2704,0.1792,0.4312,0.7389,1.0739,0.7379,1.6729,0.0026,0.7005,0.544,BRCACancer
C06,0.2677,0.0221,-0.0563,0.1558,0.1913,-0.0314,0.5394,0.086,0.0823,0.1027,0.2969,-0.007,-0.4193,-0.0682,0.1841,0.3785,-0.029,0.2427,0.3522,0.4376,0.264,0.2491,0.2098,0.0968,-0.1132,0.0288,0.3444,0.3822,0.4776,0.8963,-0.0632,0.4255,0.2191,Control
C07,0.7136,0.2331,0.1227,0.8201,0.4393,0.2679,1.3387,0.4269,0.4296,0.2312,0.0042,-0.0798,0.1107,0.6721,0.6157,1.0716,0.1166,0.4061,1.5039,0.8216,0.5626,0.6757,1.1209,0.4051,0.1482,0.4404,0.8016,1.1209,0.7583,1.6637,0.1947,0.7427,0.5441,Control
C08,0.7628,0.3751,0.1246,1.0589,0.6295,0.3294,1.5424,0.5836,0.4576,0.2916,0.1201,-0.0528,-0.3385,0.8274,0.702,1.304,0.2127,0.7777,1.7148,0.8545,0.6256,0.7298,1.2897,0.3989,0.1709,0.5738,0.9931,1.2493,0.9513,1.9033,0.1711,0.8988,0.6957,Control
C09,0.7672,0.3247,0.0965,0.7813,0.478,0.247,1.3041,0.5051,0.4093,0.2156,0.0612,-0.0428,0.0238,0.6525,0.6259,0.9872,0.1377,0.5166,1.6979,0.6606,0.5925,0.6605,1.2876,0.3365,0.0792,0.421,0.9559,1.196,0.9308,1.946,0.1873,0.8368,0.8088,Control
C10,0.9136,0.2655,0.0964,0.6542,0.4673,0.2748,1.1954,0.6741,0.3655,0.1458,0.0584,-0.0576,-0.107,0.7797,0.6499,0.8787,0.1261,0.5432,1.7154,0.7241,0.5969,0.6368,1.4217,0.342,0.1665,0.428,0.9824,1.3181,0.8267,2.007,0.1154,0.8464,0.8335,BRCACancer
C11,0.8312,0.4903,0.1181,1.0132,0.6324,0.3401,1.5635,0.5936,0.5452,0.2846,0.0138,-0.0489,-0.0136,0.7408,0.7775,1.2914,0.2377,0.7038,1.6869,0.9749,0.7094,0.8274,1.2941,0.3517,0.181,0.6348,1.0526,1.2045,1.0403,1.9605,0.2176,1.0187,0.7375,Control
C12,0.5808,0.2021,0.0839,0.6454,0.3876,0.2483,1.2258,0.3135,0.2738,0.2295,0.1293,-0.0453,-0.0128,0.3917,0.4532,0.7916,0.0884,0.5118,1.3805,0.5571,0.5239,0.5646,0.9928,0.2659,0.0174,0.1845,0.8806,0.8912,0.7585,1.4375,0.1461,0.5849,0.4671,BRCACancer
D01,0.5909,0.1174,-0.0338,1.1365,0.7408,0.2046,1.3559,0.6958,0.7384,0.2852,0.1088,-0.0131,-0.2532,0.7475,1.1065,1.3696,0.1806,1.9158,2.7613,0.8329,0.6018,0.702,1.2195,1.0558,0.1646,0.5316,0.8727,1.5223,0.6064,1.6606,0.1646,1.4712,0.5646,BRCACancer
D02,0.7323,0.3654,0.1995,0.7929,0.5134,0.2737,1.4912,0.4423,0.4208,0.214,0.0524,-0.0343,-0.2704,0.6363,0.6803,1.0816,0.2148,0.563,2.0025,0.8251,0.6343,0.7363,1.7441,0.3337,0.1221,0.4808,1.0907,1.2184,0.8553,1.8134,0.186,0.8958,0.5823,BRCACancer
D03,0.7078,0.3056,0.0567,0.6973,0.4909,0.2574,1.3538,0.5451,0.3507,0.2193,0.008,-0.0648,-0.1627,0.6332,0.6639,1.0015,0.1742,0.6868,1.9059,0.824,0.6075,0.6722,1.2292,0.292,0.1222,0.4745,0.9146,1.0942,0.6728,1.6918,0.1071,0.8469,0.7105,BRCACancer
D04,0.7547,0.1994,0.1037,0.8644,0.6062,0.3631,1.5045,0.6864,0.4436,0.2161,0.1835,-0.0731,-0.2398,0.665,0.752,1.2511,0.1397,0.9915,2.0988,0.901,0.638,0.7289,1.3219,0.3463,0.2188,0.6707,1.1557,1.2616,0.8695,1.9513,0.1844,0.9437,0.6981,BRCACancer
D05,0.8198,0.3744,0.0753,0.7921,0.5799,0.3086,1.4906,0.7578,0.3941,0.2296,0.0715,-0.0245,-0.1574,0.822,0.8189,1.1378,0.1388,0.5335,1.8024,0.9442,0.7055,0.6837,1.4639,0.3754,0.2363,0.5435,0.9538,1.219,0.8458,2.198,0.2573,1.0309,0.7983,BRCACancer
D06,0.9186,0.4206,0.1041,1.1561,0.7066,0.3971,1.5391,0.721,0.5062,0.3515,0.1472,-0.0354,-0.286,0.7875,0.8457,1.3201,0.1752,0.8682,2.005,1.0542,0.692,0.7939,1.3996,0.4245,0.2271,0.6375,1.061,1.3989,0.9199,2.086,0.1499,1.1356,0.8309,BRCACancer
D07,0.812,0.5088,0.1324,1.0501,0.6076,0.3818,1.6779,0.5801,0.4353,0.2526,0.0666,-0.0768,-0.2642,0.7697,0.7405,1.2212,0.2222,0.5319,1.7326,0.9998,0.6999,0.773,1.3586,0.3478,0.2069,0.6489,1.0734,1.1585,0.9429,1.9997,0.1498,0.9428,0.7927,Control
D08,0.5944,0.2535,0.0347,0.6594,0.4485,0.1957,1.2714,0.4559,0.327,0.1719,0.1665,0.0204,-0.2632,0.5442,0.5933,0.9624,0.1394,0.5913,1.534,0.7413,0.5626,0.595,1.1863,0.3066,0.141,0.3962,0.8089,1.0411,0.6491,1.7568,0.1627,0.7879,0.5539,Control
D09,0.8342,0.2596,0.1096,0.92,0.5701,0.3347,1.4725,0.6653,0.461,0.288,0.2192,-0.0145,-0.3906,0.7347,0.651,1.1578,0.1901,0.6223,1.8582,0.8271,0.6435,0.7035,1.2944,0.3962,0.1583,0.5365,1.0072,1.256,0.8992,2.0723,0.2197,0.9023,0.7626,Control
D10,0.8662,0.2504,0.0642,0.8182,0.5557,0.2341,1.4945,0.4449,0.5002,0.2131,0.0522,-0.0386,-0.0556,0.5545,0.6612,1.123,0.1796,0.6009,1.513,0.9004,0.4594,0.6459,1.2117,0.3118,0.1552,0.4009,0.7999,0.9598,0.7693,1.7488,0.2143,0.651,0.6271,Control
D11,0.4438,0.0597,-0.0278,0.3413,0.2359,0.1489,0.6817,0.216,0.1668,0.0179,0.427,0.0557,-0.0065,0.2639,0.3383,0.6176,0.0971,0.479,0.9506,0.5366,0.378,0.4,0.7339,0.1708,-0.0978,-0.0092,0.4709,0.6449,0.4999,1.1938,-0.1079,0.4348,0.2532,Control
D12,0.6411,0.0974,0.0527,0.65,0.4765,0.1797,1.3137,0.4497,0.284,0.2062,0.2109,-0.0527,-0.1919,0.4558,0.5048,1.064,0.1451,0.5213,1.4426,0.8279,0.5797,0.5423,0.9876,0.2792,0.0278,0.3282,0.8827,0.9431,0.7984,1.7741,0.0073,0.5777,0.4661,Control
E01,0.5674,0.1733,0.0516,0.6859,0.4652,0.2056,1.3386,0.4754,0.3878,0.1637,0.0435,-0.0671,-0.0438,0.5102,0.51,0.977,0.0576,0.447,1.6468,0.7823,0.4622,0.6014,0.9766,0.3479,0.0798,0.3831,0.8297,1.0068,0.8055,2.1796,0.0382,0.7251,0.3942,BRCACancer
E02,0.8876,0.3291,0.1232,0.9235,0.5389,0.3063,1.5113,0.5574,0.5055,0.2057,0.0283,0.0076,-0.0675,0.9152,0.8505,1.151,0.2158,0.7097,1.8813,0.8702,0.5914,0.7641,1.4768,0.4643,0.2068,0.5096,1.019,1.3706,0.8841,2.0506,0.2252,1.0006,0.741,Control
E03,0.864,0.3907,0.1904,0.9809,0.6167,0.3898,1.6191,0.5934,0.5039,0.222,-0.003,-0.0588,-0.1132,0.6939,0.6367,1.2334,0.2002,0.5567,1.6891,1.0238,0.7193,0.8478,1.2558,0.3225,0.1984,0.6054,1.1305,1.1428,0.9567,2.16,0.1733,0.7304,0.6123,Control
E04,0.9364,0.4656,0.1928,1.1388,0.6843,0.4788,1.5467,0.7349,0.5092,0.3169,0.0334,-0.0113,-0.1678,0.8763,0.823,1.2484,0.2199,0.8197,1.8013,1.0517,0.6947,0.8803,1.4772,0.4557,0.191,0.7406,1.2139,1.3337,1.0079,2.2546,0.2783,1.0137,0.7538,Control
E05,0.7476,0.1775,0.0509,0.9273,0.5095,0.14,1.4366,0.4902,0.4476,0.1975,0.1739,0.0604,-0.2231,0.7929,0.79,1.1626,0.1603,0.7334,1.7991,0.727,0.5352,0.6352,1.5197,0.5428,0.0952,0.3119,0.8019,1.3495,0.7792,1.567,0.1889,0.8736,0.5106,Control
E06,0.6492,-1e-04,-0.1679,0.6201,0.4601,0.0889,1.2734,0.6533,0.3196,0.252,0.1794,0.1069,-0.2018,0.5894,0.7345,0.9831,0.1049,0.3891,1.7651,0.5515,0.3489,0.4298,1.1302,0.343,0.1672,0.3159,0.6499,1.0716,0.4333,1.6602,0.0776,0.9849,0.7322,BRCACancer
E07,0.8614,0.4233,0.1416,0.7918,0.6183,0.4228,1.4731,0.6926,0.4158,0.226,0.0561,-0.0747,-0.0916,0.8666,0.8006,1.2427,0.2072,0.6719,1.8776,0.995,0.6688,0.7966,1.5482,0.3938,0.1908,0.6321,1.1253,1.2172,0.9462,2.1813,0.1657,1.1492,0.8081,BRCACancer
E08,0.8272,0.3686,0.1441,1.0338,0.635,0.3139,1.6204,0.6567,0.4823,0.2711,0.0268,-0.0799,-0.2042,0.845,0.8151,1.2697,0.1872,0.7301,1.9019,0.9352,0.6699,0.8287,1.4672,0.3535,0.1191,0.599,1.1463,1.3232,0.9359,2.1859,0.2457,1.0393,0.8125,Control
E09,0.9038,0.3825,0.1076,0.9124,0.5558,0.3741,1.6446,0.5615,0.446,0.2857,0.051,-0.0574,-0.2482,0.7066,0.7157,1.0613,0.222,0.727,1.7189,0.8891,0.5251,0.7731,1.3514,0.3239,0.1921,0.6322,1.0477,1.1578,0.8282,2.0634,0.2653,0.8952,0.714,BRCACancer
E10,0.93,0.2686,0.0659,1.0637,0.6697,0.3486,1.5982,0.7684,0.5916,0.3222,0.136,0.0335,-0.3229,1.0605,1.0235,1.4406,0.2219,0.9104,2.0115,0.9095,0.5654,0.7628,1.5981,0.4547,0.3638,0.5654,0.983,1.4907,0.8836,2.0758,0.2375,1.2212,0.7662,BRCACancer
E11,0.7267,0.2381,0.086,0.7364,0.4774,0.2548,1.3393,0.4792,0.3577,0.2304,0.1327,-0.0525,-0.3268,0.7283,0.6427,1.0964,0.1926,0.457,1.5598,0.7407,0.5429,0.6005,1.3977,0.3213,0.106,0.3546,0.7855,1.0414,0.8257,1.7666,0.023,0.748,0.5365,Control
E12,0.5585,0.1177,-0.0278,0.5699,0.4009,0.1163,1.1889,0.3715,0.32,0.0908,0.1196,0.0352,-0.1363,0.4701,0.4537,0.9139,0.1261,0.402,1.4693,0.692,0.4688,0.5201,1.052,0.258,0.0583,0.2134,0.6107,0.8968,0.6184,1.7294,0.0834,0.5895,0.4396,BRCACancer
F01,0.8186,0.3478,0.1706,1.264,0.7197,0.3753,1.5964,0.765,0.6377,0.3744,0.0834,-0.057,0.0219,0.808,0.8325,1.4528,0.203,1.4131,2.136,1.0781,0.7164,0.8764,1.369,0.5117,0.1799,0.7625,1.3438,1.5031,0.954,2.2189,0.2981,1.1233,0.7508,Control
F02,0.989,0.4177,0.1804,1.1094,0.7335,0.3854,1.4891,0.7529,0.5202,0.3181,0.0916,-0.0416,-0.1419,0.8852,0.8085,1.3106,0.15,0.9499,1.9913,1.0087,0.7651,0.8582,1.4385,0.4381,0.2932,0.7951,1.3533,1.5101,1.125,2.1054,0.2584,1.18,0.969,Control
F03,0.9019,0.3473,0.1329,1.0431,0.5879,0.3318,1.3696,0.6659,0.4491,0.1679,0.041,-0.0017,-0.0444,0.7902,0.6566,1.1664,0.1543,0.4833,1.6675,0.9822,0.6655,0.7096,1.4397,0.3415,0.298,0.5872,1.0044,1.0619,0.9475,1.9609,0.1807,0.7348,0.8285,Control
F04,0.7301,0.2265,-0.011,1.1785,0.723,0.3337,1.6352,0.6089,0.6218,0.2858,0.1255,-0.0278,-0.4058,0.7393,0.8659,1.4905,0.1521,1.453,1.9897,0.912,0.6705,0.6982,1.1975,0.5427,0.1558,0.6858,1.0904,1.4054,0.828,1.8628,0.2053,1.1531,0.7393,Control
F05,0.9365,0.3296,0.1517,0.9999,0.6283,0.4059,1.6209,0.7078,0.4838,0.1999,0.123,-0.0342,-0.1873,0.9623,0.7984,1.2669,0.2056,0.6012,1.8371,0.8959,0.6826,0.7583,1.5404,0.3725,0.1813,0.5639,1.0795,1.3073,0.9471,2.2765,0.2328,0.9782,0.7696,Control
F06,0.742,0.4244,0.0416,0.7605,0.5174,0.3463,1.1981,0.7201,0.4362,0.2176,0.0903,-0.0203,-0.2812,0.6751,0.705,0.9907,0.1405,0.4547,1.6138,1.019,0.5984,0.5471,1.507,0.2957,0.2891,0.5355,0.8687,1.1361,0.8095,1.9825,0.2344,0.572,0.6311,Control
F07,0.8489,0.3623,0.1243,1.0279,0.6562,0.2973,1.4445,0.6139,0.5961,0.2515,0.0585,-0.1231,-0.1766,0.737,0.9058,1.2762,0.1959,1.6938,2.2564,0.7992,0.637,0.7721,1.3256,0.7083,0.1851,0.6038,1.1354,1.634,0.9056,1.9604,0.1653,1.266,0.643,Control
F09,1.082,0.4806,0.1957,1.2081,0.7465,0.5858,1.5881,0.9886,0.5788,0.3306,0.0482,-0.1266,0.068,1.0228,0.8527,1.3526,0.209,0.8031,1.9871,1.1671,0.8316,0.837,1.5215,0.387,0.4917,0.8475,1.3333,1.5755,1.1415,2.6174,0.3178,1.1289,1.1194,Control
F10,1.0611,0.4365,0.1854,1.0664,0.7493,0.4006,1.6014,0.9224,0.587,0.2805,0.0333,-0.0696,-0.282,1.0341,1.0023,1.3304,0.2076,1.2179,2.1442,1.0994,0.8031,0.851,1.6226,0.5174,0.3356,0.7404,1.3027,1.6122,1.1396,2.2643,0.2623,1.2773,1.1973,Control
F11,0.9395,0.4341,0.1656,0.9915,0.5978,0.4382,1.5366,0.691,0.4251,0.2727,0.0204,-0.1001,-0.14,0.719,0.6979,1.2518,0.1783,0.5114,1.7251,0.9635,0.7367,0.7592,1.4706,0.3218,0.2436,0.6621,1.2324,1.1777,1.0789,2.1009,0.2517,0.7752,0.9706,Control
F12,0.7207,0.2645,0.0354,1.0993,0.6691,0.2941,1.4727,0.7801,0.6982,0.2702,0.0914,-0.0421,-0.3064,0.9771,0.9706,1.4385,0.1723,1.2317,2.4057,0.9212,0.6179,0.6186,1.5205,0.6777,0.3951,0.5274,0.9401,1.5469,0.7318,1.8741,0.2128,1.2775,0.8136,Control
G01,0.8431,0.3414,0.0478,0.8917,0.5927,0.3142,1.4034,0.7917,0.4734,0.2249,0.2361,-0.1362,-0.1001,0.7166,0.8344,1.1675,0.1736,0.5153,1.9914,0.9451,0.6276,0.6667,1.4073,0.3303,0.2869,0.5792,0.9356,1.2383,0.855,1.8425,0.1317,1.0157,0.9615,Control
G02,0.6779,0.3198,0.1086,0.7866,0.5324,0.3512,1.3635,0.562,0.3672,0.2085,0.0481,-0.076,0.0052,0.615,0.6877,1.0529,0.1784,0.6034,1.7844,0.8853,0.6282,0.6452,1.2356,0.2938,0.1675,0.541,1.002,1.04,0.7644,1.9373,0.1924,0.8196,0.6252,Control
G03,0.9439,0.352,0.042,1.1901,0.6926,0.4233,1.5366,0.8759,0.5842,0.2581,0.1156,-0.0597,-0.1036,0.9112,0.8998,1.3433,0.2,0.9931,1.9912,1.0642,0.6857,0.773,1.5506,0.4989,0.3645,0.7389,1.1528,1.5063,0.893,2.0693,0.333,1.2787,0.8448,Control
G04,1.0214,0.4569,0.1974,0.8834,0.5977,0.3957,1.4119,0.7786,0.4137,0.2228,0.0328,-0.0337,-0.1068,0.9488,0.7509,1.0609,0.1689,0.8266,2.1533,1.041,0.7708,0.807,1.4295,0.3572,0.2231,0.622,1.2662,1.4824,1.0527,2.3517,0.166,1.0143,0.841,BRCACancer
G05,0.4425,0.187,-0.0737,0.6771,0.5532,0.1811,1.1632,0.4625,0.3861,0.0824,0.369,0.049,-0.3003,0.3462,0.5062,0.8844,0.1757,0.7816,1.5503,0.7315,0.4634,0.522,0.8111,0.3377,0.0011,0.3315,0.8421,0.8981,0.4987,1.7843,0.1313,0.8888,0.5149,BRCACancer
