@relation data

@attribute 143689 numeric
@attribute 1956 numeric
@attribute 2113 numeric
@attribute 2114 numeric
@attribute 2120 numeric
@attribute 2885 numeric
@attribute 3845 numeric
@attribute 440822 numeric
@attribute 4851 numeric
@attribute 4853 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51513 numeric
@attribute 55124 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 56776 numeric
@attribute 56907 numeric
@attribute 64506 numeric
@attribute 652554 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 84501 numeric
@attribute 9271 numeric
@attribute Class {Control,BRCA}

@data
6.6781976645,6.71360662325,11.11168023,10.3910344,9.876916366,9.153599552,6.7499434665,5.628781795,11.71105832,6.17863476125,9.921350458,9.011787117,5.472496909,5.70964727367,8.06297051567,11.573459625,9.736317839,6.073719165,11.00139432,6.96706897967,4.979352307,6.507481989,7.055014278,7.454877335,5.868150426,BRCA
6.701599368,6.904091352,10.9489001885,10.87659774,10.31943818,9.5256586835,6.5565791765,5.135464327,11.5412565,6.64354148875,11.15565329,9.266400712,5.082161018,5.57275027067,8.197304519,11.32136754,9.990983614,5.714253246,11.10122084,6.575319666,5.358089615,8.512524314,7.958945778,6.68793944,5.733904229,Control
6.366821694,6.94855824675,10.8943709115,10.94153205,10.12301596,9.597360232,7.0758260015,4.688758955,11.58622772,6.5459896465,11.46972335,10.26076112,5.235737827,5.93886101167,8.151507585,11.488573795,10.29596436,5.470871348,11.11828268,6.56535863767,5.00158975,8.640083234,8.326250965,6.990220637,5.45451419,Control
6.119151886,6.51319229175,9.468951182,11.37964115,10.33039065,9.06038523,6.6476128175,5.38008113,10.56679164,6.21965945325,11.53607976,10.39664254,5.942755667,6.031517775,8.08129530567,11.695521545,10.01433476,5.704188105,10.57445661,6.31663377533,5.673281687,7.7584583,7.997872605,8.298613786,5.566671523,BRCA
6.9908964405,6.77269984975,9.549904847,10.68752903,10.60226532,9.5800955565,7.0204037355,5.902683368,11.80861644,6.559325653,10.89883964,10.23521879,5.0965689,6.35869766833,7.95451796533,11.206231375,9.712540381,5.6227922,11.44759484,6.387005608,4.591324374,7.8511886,8.051101686,7.867620258,5.520116743,BRCA
6.751908529,6.93725355825,9.052157539,10.92486095,11.04774441,9.0393998015,7.1398498025,4.984374307,10.76621026,6.32952449125,11.25229009,9.150877671,5.88509309,5.87903501667,8.00665617633,11.49634678,9.812386363,4.605605389,10.77531421,6.755991607,5.240515881,7.192690117,7.815353072,7.97969831,5.793643135,BRCA
6.4928147675,6.51560473275,8.7459304675,11.36448778,10.63789302,8.9731778835,6.9933104255,5.053014917,10.62072869,6.41300349325,11.37859847,9.313586622,5.505264734,6.05473917033,7.86577453733,11.796022585,9.916141133,5.245658467,10.73200227,6.17057229833,4.535317893,7.688986551,7.672568764,8.681441469,5.86196234,BRCA
7.348080479,6.4814821935,8.9419318205,10.43144566,11.00692932,8.9213733295,6.9654454415,5.268482349,10.83272413,6.13940245875,11.22308177,8.986027686,5.600813315,6.62431951167,8.01917131267,11.46459896,10.0322459,5.745581053,11.23978961,6.21887169033,5.149758548,7.192172276,7.588473151,7.694795113,5.939174409,BRCA
6.5135413495,6.70888373325,8.703942183,10.71697828,10.20404261,9.111304808,6.6035671485,4.701982666,10.22614155,6.3894120405,11.29699664,9.020202927,5.362129031,5.79358788667,7.890844983,11.5411915,9.833428205,5.979917442,10.44646331,5.964108918,4.826562806,7.574595656,7.816841466,8.052841247,5.65478727,BRCA
6.864947574,7.023639895,9.2859300845,11.74226323,10.56036654,10.2970447,7.564460333,4.700180125,12.2658041,6.554495297,11.5568558,10.38895127,6.360983667,6.846938444,8.742530249,12.52079595,9.724718956,5.135259094,7.406483789,6.43661811633,4.671880991,8.480033951,8.635646596,8.22256686,5.36773034,BRCA
