@relation data

@attribute id string
@attribute 64805 numeric
@attribute 5733 numeric
@attribute 5539 numeric
@attribute 59345 numeric
@attribute 51083 numeric
@attribute 10692 numeric
@attribute 152 numeric
@attribute 59340 numeric
@attribute 6352 numeric
@attribute 150 numeric
@attribute 5368 numeric
@attribute 151 numeric
@attribute 5540 numeric
@attribute 5443 numeric
@attribute 2852 numeric
@attribute 5179 numeric
@attribute 5173 numeric
@attribute 5030 numeric
@attribute 4889 numeric
@attribute 1901 numeric
@attribute 1902 numeric
@attribute 1903 numeric
@attribute 4886 numeric
@attribute 339403 numeric
@attribute 4887 numeric
@attribute 3352 numeric
@attribute 3351 numeric
@attribute 3354 numeric
@attribute 6364 numeric
@attribute 6363 numeric
@attribute 6366 numeric
@attribute 3350 numeric
@attribute 6368 numeric
@attribute 51764 numeric
@attribute 283869 numeric
@attribute 1813 numeric
@attribute 1814 numeric
@attribute 1815 numeric
@attribute 2841 numeric
@attribute 2840 numeric
@attribute 6360 numeric
@attribute 6010 numeric
@attribute 6752 numeric
@attribute 8862 numeric
@attribute 6753 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 2787 numeric
@attribute 2784 numeric
@attribute 1129 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2791 numeric
@attribute 728 numeric
@attribute 221391 numeric
@attribute 2792 numeric
@attribute 727 numeric
@attribute 2793 numeric
@attribute 623 numeric
@attribute 1132 numeric
@attribute 6374 numeric
@attribute 109 numeric
@attribute 6373 numeric
@attribute 54331 numeric
@attribute 108 numeric
@attribute 6372 numeric
@attribute 107 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 624 numeric
@attribute 1269 numeric
@attribute 1268 numeric
@attribute 2832 numeric
@attribute 2833 numeric
@attribute 187 numeric
@attribute 10681 numeric
@attribute 2779 numeric
@attribute 2773 numeric
@attribute 9568 numeric
@attribute 6387 numeric
@attribute 2780 numeric
@attribute 2826 numeric
@attribute 719 numeric
@attribute 2781 numeric
@attribute 9170 numeric
@attribute 718 numeric
@attribute 2782 numeric
@attribute 183 numeric
@attribute 2587 numeric
@attribute 10022 numeric
@attribute 186 numeric
@attribute 611 numeric
@attribute 6755 numeric
@attribute 6754 numeric
@attribute 23596 numeric
@attribute 51289 numeric
@attribute 3627 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 2919 numeric
@attribute 113 numeric
@attribute 4852 numeric
@attribute 11255 numeric
@attribute 111 numeric
@attribute 3827 numeric
@attribute 10850 numeric
@attribute 643 numeric
@attribute 846 numeric
@attribute 8843 numeric
@attribute 55811 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 11251 numeric
@attribute 3577 numeric
@attribute 94235 numeric
@attribute 165140 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 53637 numeric
@attribute 50865 numeric
@attribute 301 numeric
@attribute 9290 numeric
@attribute 117579 numeric
@attribute 196883 numeric
@attribute 5697 numeric
@attribute 9294 numeric
@attribute 1232 numeric
@attribute 4543 numeric
@attribute 1233 numeric
@attribute 4544 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 58191 numeric
@attribute 256933 numeric
@attribute 134 numeric
@attribute 2359 numeric
@attribute 2358 numeric
@attribute 2357 numeric
@attribute 8698 numeric
@attribute 53829 numeric
@attribute 1230 numeric
@attribute 3361 numeric
@attribute 3355 numeric
@attribute 10563 numeric
@attribute 8484 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 4985 numeric
@attribute 8811 numeric
@attribute 4986 numeric
@attribute 55970 numeric
@attribute 2550 numeric
@attribute 9934 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 23566 numeric
@attribute 5995 numeric
@attribute 4283 numeric
@attribute 5473 numeric
@attribute 140 numeric
@attribute 57007 numeric
@attribute Class {Control,BRCACancer}

@data
G09,0.9206,-0.1233,-0.0115,0.7491,0.0172,0.002,0.1102,-0.0378,2.9018,0.1464,0.0103,0.1512,-0.1089,0.3382,0.0076,-0.1705,-0.1662,-0.0515,0.0032,1.2681,0.0552,0.7277,-0.0885,0.0453,0.0979,-0.11,0.2212,-0.0454,-0.0079,0.007,0.2799,-0.0096,-0.2238,0.2927,0.089,-0.0337,-0.0844,0.0668,0.8282,-0.1799,-0.03,-0.0433,0.0941,-0.072,0.2249,-0.2227,0.253,0.5187,0.047,-0.0297,0.5517,0.0437,0.1465,-0.0211,0.6907,1.6484,1.3092,-0.0798,-0.037,0.1523,0.2849,-0.0672,0.0563,1.3355,0.1475,-0.2173,1.038,-0.0596,-0.0668,-0.0248,-0.1154,1.9846,0.05,-0.0406,0.0834,-0.2542,0.1286,0.2414,0.1861,0.2313,-0.0777,1.2488,-0.0758,0.007,-0.0283,0.1546,1.8317,0.6826,0.6885,0.0386,1.1853,-0.135,-0.075,-0.1386,-0.2276,-0.135,0.0465,-0.1925,0.4098,0.1291,0.2958,-0.1107,0.181,0.1335,0.4786,1.3725,0.0278,0.0539,-0.0495,-0.171,0.0191,0.1041,-0.0421,0.6263,-0.0795,2.3228,0.3767,0.4181,0.5624,0.257,0.3169,0.1351,0.5899,0.7349,0.4409,2.4442,0.2743,0.505,0.1543,0.1183,0.2097,0.0504,-0.1472,1.3384,-0.0891,0.9965,0.2763,1.0397,0.1604,1.1178,0.3829,0.0508,0.0939,1.0465,1.9371,0.8163,2.5611,0.8622,-0.0948,-0.0465,-0.0908,-0.1201,0.2383,-0.1156,-0.135,-0.0635,-0.0175,-0.0409,0.6284,0.0342,1.6955,0.2945,-0.0164,-0.0824,-0.0345,0.0104,5.8799,-0.0357,-0.0048,Control
G10,0.3101,-0.0914,0.1712,0.592,-0.0964,0.1245,-0.0124,-0.0559,2.5926,-0.0198,0.032,0.0173,-0.1644,0.3272,0.1629,-0.4281,-0.1014,-0.1667,-0.0495,1.7304,-0.0141,0.0607,-0.064,0.1629,0.1539,0.0771,0.5678,0.1301,0.1721,0.0093,0.0955,-0.1966,-0.0283,0.2067,-0.0787,-0.056,-0.0414,-0.1541,0.7697,-0.0192,-0.0845,0.0517,-0.1525,-0.1164,0.0906,-0.2738,0.0857,0.5994,-0.0179,-0.0463,0.3212,0.0557,0.2128,-0.0576,0.7257,-0.1202,0.9489,-0.0578,-0.0194,0.0386,0.3287,-0.1499,0.2648,0.2881,0.1523,-0.1002,1.2286,-0.001,-0.2365,0.0546,0.028,1.4946,-0.0747,-0.0096,0.1999,-0.0706,-0.2566,0.4385,0.1363,0.1677,-0.0898,1.4978,-0.1069,-0.0832,-0.0435,0.003,2.2249,0.1831,0.9996,0.0747,1.3253,0.2515,-0.1929,0.1,-0.2332,-0.0503,0.0956,-0.2898,0.4726,-0.0361,0.3302,-0.1509,0.1303,0.0823,0.3802,1.4163,0.0136,-0.0433,0.0469,-0.1032,-0.039,0.1499,0.0521,0.7399,-0.1145,2.6154,0.5499,0.3771,0.9071,-0.0219,0.4165,0.1885,0.8891,0.9636,0.2376,1.9522,0.7737,0.5205,0.1186,0.0632,0.2101,0.0547,-0.0094,1.0781,-0.1994,1.4955,0.3939,0.4775,0.1381,1.1034,0.0357,0.1128,0.3091,0.5846,0.6967,0.7244,2.2396,0.4199,-0.045,0.0249,-0.0964,-0.2234,0.25,-0.0456,-0.0885,-0.1914,-0.0787,0.0123,0.544,-0.0301,0.4982,0.5469,-0.1093,0.0417,-0.0966,0.0014,3.137,0.063,0.0472,BRCACancer
G11,0.8949,-0.0639,-0.0787,0.3222,0.0569,0.0535,-0.2859,0.2758,1.9629,0.0799,0.0874,-0.3587,0.236,0.0728,-0.0977,-0.3886,-0.1108,0.0317,0.1162,0.7924,0.1868,0.4291,-0.0716,0.1496,0.1524,-0.0787,-0.2094,0.1362,0.0637,0.0917,0.3601,0.0562,0.1187,-0.0595,-0.1255,-0.0154,-0.1029,-0.3274,0.6768,-0.0524,0.1279,-0.1482,0.0068,0.0765,0.2162,-0.2041,0.4459,0.3381,0.2298,-0.1791,0.0185,-0.0555,0.0373,0.0385,0.4249,0.9154,0.9341,-0.0016,-0.1568,0.1058,0.0645,-0.0902,0.1189,0.8304,-0.0014,0.2948,0.9717,0.0293,-0.1229,-0.0534,-0.2072,1.193,0.0239,0.0331,0.1252,-0.1637,0.2262,0.1448,0.0751,0.196,-0.024,0.7955,-0.0415,-0.0894,-0.1956,0.3438,1.0427,0.3009,0.5821,0.0752,0.7711,0.0671,-0.0139,-0.2297,-0.0748,-0.0094,-0.3278,-0.104,0.2173,-0.0329,-0.0481,0.0298,0.1397,0.2585,0.3655,0.7071,-0.0586,-0.138,0.0278,-0.1169,0.0268,0.2742,-0.0602,0.9092,-0.101,1.8204,0.1231,0.2427,0.553,0.3375,0.3222,-0.0643,0.783,0.1575,0.2114,1.6779,0.1355,0.4672,0.2124,0.3571,0.0469,-0.2141,-0.0034,1.0765,-0.1402,0.8651,0.1054,0.8951,0.1511,0.6624,0.1043,-0.1279,-0.001,0.7905,1.3309,0.4758,1.5611,0.3352,-0.1078,-0.023,-0.0186,-0.4126,0.1433,-0.0624,-0.2444,0.065,0.0064,0.0929,0.1469,0.1308,0.8373,0.2559,-0.3558,-0.0382,0.0298,0.0916,4.7826,0.0047,-0.0978,BRCACancer
G12,1.1353,-0.0307,0.1806,0.8972,0.0331,0.0504,-0.0179,0.0398,2.4837,0.088,0.1273,0.1055,-0.186,0.2571,0.1039,-0.3545,-0.1407,0.0078,-0.0757,1.5207,0.1028,0.4436,-0.0688,0.0324,0.0622,-0.0534,0.181,0.0288,0.0064,0.0329,0.0014,-0.1638,-0.141,0.3324,0.0616,-0.052,-0.094,-0.1103,0.8523,0.0419,0.0176,-0.0385,-0.1222,-0.1277,0.035,-0.0514,0.1618,0.5323,0.004,-0.0511,0.497,0.0231,0.1981,0.0354,0.8222,1.398,1.3074,-0.0154,-0.1942,0.1547,0.2684,-0.1672,0.1838,1.4518,0.1839,-0.0089,1.0187,-0.0156,-0.0633,0.0357,-0.0493,2.0816,-0.0235,0.0247,0.2108,-0.1844,-0.0069,0.3791,0.0143,0.2085,0.0368,1.4535,-0.0702,-0.0771,-0.0112,0.1119,1.4241,0.6039,0.7491,0.0491,1.3916,0.0277,-0.0263,-0.0736,-0.2725,-0.112,0.0575,-0.1611,0.5034,0.1113,0.0916,-0.1172,0.1937,0.1272,0.352,1.6239,-0.0343,0.0496,0.0166,-0.0779,0.09,0.3846,-0.0588,0.7595,-0.033,2.5767,0.5831,0.5794,0.9619,0.0141,0.4511,0.252,0.556,0.8383,0.2238,1.9445,0.3413,0.466,0.1058,0.0236,0.1736,0.0656,-0.0166,1.485,-0.0523,0.8626,0.3979,0.8916,0.633,0.9178,0.2898,0.032,0.1068,0.8207,1.5029,0.8073,2.432,0.7341,0.055,-0.0037,-0.0383,-0.0988,0.2677,-0.1065,-0.1002,-0.0573,-0.0684,-0.0052,0.7118,0.1687,1.6304,0.0937,-0.0357,-0.0633,-0.0814,-0.0254,5.0764,0.0525,0.0531,BRCACancer
H01,0.6675,-0.0556,0.0961,0.7074,-0.0462,0.115,-0.0853,0.123,2.2003,0.0436,0.0852,0.027,-0.0315,0.2575,0.0309,-0.2747,-0.3154,-0.106,0.2002,1.1773,0.1304,0.516,-4e-04,0.1592,0.0994,-0.1332,0.3374,0.043,0.2486,-0.0064,0.2065,-0.0504,-0.1785,0.1633,0.0031,-0.0498,-0.1224,-0.1891,0.8164,-0.003,-0.0824,-0.0231,-0.0175,-0.0809,0.1266,-0.4108,0.101,0.3252,-0.0422,-0.0797,0.3298,0.0727,0.0433,-0.0429,0.691,1.077,1.2124,0.0078,0.0288,0.0976,0.147,-0.1157,0.158,1.22,0.1215,-0.1208,0.9418,-0.0106,-0.0463,0.0431,-0.177,1.8723,-0.121,-0.0943,0.1758,-0.1242,0.0269,0.1374,0.0653,0.205,-0.0332,1.1754,-0.1445,-0.0696,-0.0161,-0.2544,1.3545,0.5296,0.7224,0.0376,1.1196,0.0751,-0.197,-0.0367,-0.2078,-0.0335,-0.2657,-0.6044,0.4035,-0.028,0.1,-0.2105,0.1511,0.1242,0.4607,1.3966,0.0872,-0.0252,0.0402,-0.1472,0.0515,0.3688,0.0594,0.5273,-0.0733,2.0512,0.4825,0.4897,0.8098,0.0747,0.2977,0.0896,0.3532,0.5779,0.2736,1.8949,0.2607,0.4746,-0.016,-0.0477,0.0046,-0.0126,-0.0687,1.3801,-0.0533,0.4383,0.1144,1.195,0.6092,1.1672,0.0098,0.0888,0.1442,0.7736,1.391,0.7331,2.0134,0.4544,-0.1273,0.1283,-0.0971,-0.2909,0.2386,-0.1067,-0.2018,-0.2993,-0.2566,-0.0635,0.4793,0.0224,1.5633,0.4941,-0.0966,0.0222,-0.1188,0.0959,4.4766,-0.0364,-0.0552,Control
H02,0.7058,-0.076,-0.0548,0.7222,0.1152,-0.0208,0.1676,0.0424,2.7758,0.307,0.2973,0.2188,-0.0932,0.3422,0.1035,-0.1128,-0.1365,-0.0594,0.0424,1.376,0.0583,0.6185,-0.0316,0.1087,0.0368,-0.0106,0.48,-0.0704,-0.0889,0.0805,0.1914,-0.0903,-0.0203,0.1357,-0.0555,-0.0198,-0.0587,-0.0156,1.0897,-0.008,-0.0637,-0.0124,0.0456,-0.0328,0.2107,-0.2105,0.2585,0.5487,0.0868,-0.0243,0.5899,0.0537,0.1061,-0.0506,0.7865,1.1043,1.5195,-0.1072,0.0177,0.138,0.2302,-0.0656,0.1704,1.1907,0.2216,-0.089,0.8923,-0.0336,-0.1045,0.0399,0.1108,2.5036,0.0454,-0.0712,0.1668,0.0298,-0.1269,0.3718,0.0156,0.2455,0.0098,1.1748,-0.048,0.044,-0.0691,0.0166,2.5313,0.6171,0.7876,0.1961,1.2533,0.0754,-0.008,-0.1096,-0.1844,-0.068,0.2713,-0.2729,0.4218,0.1419,0.4808,-0.0995,0.3341,0.1316,0.4632,1.7196,0.0916,0.1178,0.0168,-0.0939,0.0763,0.4549,-0.0973,0.345,-0.0365,2.4915,0.5442,0.3429,0.4578,0.2862,0.3772,0.1797,0.8527,0.8958,0.4446,2.1118,0.0156,0.3604,0.1413,0.035,0.3027,0.0597,-0.1329,1.0651,-0.0667,0.5217,0.1658,1.496,0.0829,1.1967,0.3252,-0.0657,0.0832,1.6559,2.2231,0.9788,2.7531,0.9145,-0.0172,0.0535,-0.0725,0.0148,0.2234,-0.1367,-0.0636,0.0347,0.0259,-0.0262,0.5156,-0.0296,1.5043,0.3106,-0.1594,-0.0693,-0.0153,-0.1358,4.651,0.0298,0.0053,Control
H03,0.247,-0.0871,0.2458,0.4949,-0.0893,0.0662,-0.2764,-0.0088,2.3374,-0.065,0.2714,0.1467,0.0913,0.1858,0.0289,-0.5059,-0.1498,0.0367,-0.085,1.7683,0.1268,0.4714,0.0688,0.202,-0.0614,0.2525,0.4537,-0.01,0.0158,0.1311,0.1106,-0.1127,-0.1594,0.1608,-0.1328,-0.0025,-0.1497,-0.3479,1.2354,-0.0819,0.0106,-0.0139,-0.0904,-0.0382,0.0631,-0.2354,0.1842,0.5212,0.0978,-0.1222,0.3461,-0.0321,0.2791,0.0219,0.6001,0.2639,0.9297,0.0069,-0.1488,0.1707,0.2273,-0.0142,0.3763,0.3466,0.1595,-0.0553,1.0225,-0.0212,-0.1816,0.0132,-0.075,2.142,-0.1282,0.0441,0.1454,0.0279,-0.1045,0.6059,0.1804,0.3388,-0.0953,1.2895,-0.071,-0.0175,-0.0777,-0.0353,1.5114,0.3198,0.7618,0.0039,1.1464,0.174,-0.1331,0.0861,-0.2222,-0.1691,-0.0681,-0.3028,0.4936,-0.0845,0.0098,-0.101,0.1283,0.1021,0.2984,1.4429,0.013,-0.1677,0.0304,-0.0771,0.1437,0.6571,-0.0612,0.5834,-0.0504,2.2073,0.4563,0.2348,1.0259,-0.0259,0.3736,0.0966,0.69,0.803,0.3264,2.564,0.2841,0.4102,0.125,0.2453,0.1571,0.1413,-0.1196,1.5283,-0.1075,0.8989,0.4112,1.1057,0.3196,0.669,-0.0803,0.0647,0.0363,0.9237,1.1286,0.7671,1.8083,0.8334,-0.0714,-0.039,-0.1536,-0.4306,0.2159,-0.0938,-0.081,-0.2607,-0.0417,-0.0255,0.4356,0.0485,0.5686,0.0892,-0.1275,-0.0052,-0.0658,-0.1073,3.3843,-0.0062,-0.0402,Control
H04,0.7846,-0.1247,-0.1398,0.5066,-0.0374,0.173,-0.1298,0.1003,2.7943,0.1599,0.0678,0.0944,-0.0941,0.1697,0.0878,-0.4173,-0.3247,-0.0904,-0.0313,1.6967,0.1712,0.4058,-0.0922,0.0399,0.164,0.0261,0.4176,-0.0109,-0.1101,0.0386,0.1497,-0.325,-0.2099,0.0342,-0.0573,-0.098,-0.13,-0.2646,1.0378,-0.0454,-0.1244,-0.0958,-0.1907,-0.1211,0.2448,-0.2198,0.1017,0.6173,0.0283,-0.0955,0.5143,-0.0369,0.0216,0.0072,0.7484,1.1785,1.4308,-0.0499,-0.1751,0.3638,0.4941,-0.2083,0.2616,0.7919,0.2184,-0.0391,1.266,-0.0131,-0.2386,0.0448,0.0525,2.0482,-0.0381,-0.0325,0.1726,-0.1775,-0.0016,0.9182,-0.0869,0.3435,-0.0672,1.244,-0.1424,-0.1109,-0.0581,0.3228,2.1863,0.4418,0.9614,0.069,1.2855,0.1425,-0.0562,0.0207,-0.324,0.0136,-0.0457,-0.4322,0.585,-0.0359,0.1465,-0.1537,0.2614,0.0392,0.3177,1.8601,-0.0856,-0.0809,-0.0121,-0.1097,-3e-04,0.5149,-0.0825,0.4487,-0.0914,2.5864,0.4195,0.361,0.7763,0.2692,0.5511,0.2364,0.6662,0.8501,0.4919,2.5163,0.4479,0.3932,0.2133,0.033,0.2226,0.0726,-0.0313,1.4258,-0.1857,1.2423,0.5438,1.4845,0.5081,1.1536,0.0623,-0.0087,0.464,1.5804,2.1669,1.3707,2.1161,0.906,-0.0732,-0.0204,-0.14,-0.3372,0.2303,-0.1358,-0.1134,-0.2773,-0.0413,-0.0182,0.7287,0.1524,1.4902,0.0586,0.064,-0.11,-0.0834,-0.1177,3.6472,0.014,-0.0138,Control
H06,0.7907,-0.0834,0.0712,0.962,0.1079,0.1047,0.0847,0.0354,2.2961,0.3619,0.0861,0.1034,-0.1704,0.4319,0.0536,-0.1864,-0.1479,-0.1995,0.0606,1.1463,0.1363,0.7373,-0.0891,0.0141,-0.0561,-0.0519,0.2601,0.0607,-0.045,-0.0741,0.3578,-0.0932,-0.0504,0.3117,0.1601,-0.0133,-0.1009,0.0317,1.0445,-0.1292,-0.0195,0.0482,-0.029,-0.0881,0.266,-0.1857,0.2461,0.5573,0.0233,-0.054,0.584,0.0233,0.2006,0.0258,0.826,1.2846,1.5914,-0.1174,-0.0863,0.2528,0.481,-0.0561,0.2408,1.7073,0.2234,-0.0169,0.9053,-0.0683,-0.0614,0.0401,-0.0578,2.7332,0.0832,-0.0724,0.14,-0.2473,-0.039,0.2372,0.0898,0.3116,-0.0304,1.3166,-0.0864,-0.0641,-0.061,-0.094,2.2099,0.7684,0.9377,-0.0103,1.184,-0.0239,-0.045,-0.0633,-0.281,0.0924,-0.0076,-0.3569,0.4462,0.0759,0.733,-0.0898,0.2108,0.1,0.3152,1.7372,0.0218,0.1421,-0.0159,-0.1504,0.0133,0.2887,-0.102,0.908,-0.092,2.0983,0.6528,0.6198,0.8116,0.3262,0.3767,0.1747,0.598,0.7129,0.4679,2.3342,0.1109,0.4454,0.1202,0.2257,0.2993,0.0932,-0.1002,1.4379,-7e-04,0.811,0.0735,1.2792,0.241,1.5055,0.3007,-0.0279,0.4376,1.466,2.1309,0.9515,2.9178,1.2132,-0.0111,-0.0319,-0.0783,-0.0527,0.2481,-0.1367,-0.0335,-0.0908,0.0017,-0.0212,0.6562,0.0496,1.8255,0.1943,-0.3058,-0.1096,-0.066,-0.0343,4.7488,0.0219,-0.0652,Control
H07,0.3176,-0.0419,0.2174,0.6656,-0.1227,0.1747,-0.1373,-0.1085,2.1649,-0.1662,0.0379,0.2361,-0.2483,0.1671,0.1633,-0.5576,-0.1822,-0.0827,-0.0286,1.4828,0.0553,0.3478,-0.1606,0.1839,0.1195,0.2904,0.4018,0.1006,-0.1647,0.047,0.1051,-0.2318,-0.0943,-0.0027,-0.1382,-0.065,-0.1192,-0.3585,0.9067,0.0932,-0.1014,-0.0587,-0.2577,-0.1535,0.113,-0.1946,0.0586,0.7349,-7e-04,-0.0892,0.3699,-0.0372,0.0128,-0.0876,0.7431,0.3092,1.2733,-0.0582,-0.1499,0.174,0.1044,-0.2028,0.31,0.4777,0.1733,-0.1237,1.1285,-0.025,-0.1723,0.0558,-0.0939,1.793,-0.1131,-0.0877,0.2091,-0.1588,0.0109,0.3953,-0.0432,0.2048,-0.1258,1.3159,-0.1487,-0.1057,-0.0387,0.0395,2.5487,0.1949,0.9884,0.0363,1.1703,0.2253,-0.213,-0.0236,-0.4035,-0.0765,-0.1363,-0.3526,0.3256,-0.0871,0.2064,-0.1471,0.1388,0.0874,0.1437,1.5682,0.0853,-0.1904,0.0193,-0.1142,0.0812,0.1988,-0.041,0.6074,-0.1432,2.6977,0.4083,0.4509,0.5194,0.0322,0.5101,0.2319,0.8508,0.5653,0.3426,2.3171,0.5089,0.2945,0.1299,0.1586,0.0475,0.0713,-0.0481,1.1918,-0.2345,1.1352,0.4405,1.5878,0.5613,1.0749,-0.0907,0.0898,0.0666,1.4012,1.8095,0.8123,2.0983,0.7291,-0.0741,0.0355,-0.0808,-0.3543,0.1691,-0.1105,-0.089,-0.3308,-0.0607,0.0693,0.7341,0.1235,0.7765,0.1137,-0.1059,0.0799,-0.0935,-0.061,3.3592,0.0962,-0.0835,BRCACancer
H08,0.7692,-0.0731,0.1746,0.7721,0.007,0.0639,-0.0231,0.0688,2.5508,0.2361,-0.0594,0.2029,-0.1653,0.264,0.2461,-0.1593,-0.1106,-0.1686,-0.1135,1.125,0.0605,0.5183,-0.1455,0.1184,0.1223,-0.0566,0.3868,-0.0199,-0.011,-0.0443,0.0222,-0.0344,-0.1306,0.1,-0.1019,-0.0245,-0.1205,-0.1019,0.3751,0.0496,-0.0259,-0.0462,-0.1034,-0.0822,0.0064,-0.1939,0.1986,0.7561,-0.0086,-0.0389,0.459,0.0116,0.059,-0.0531,0.772,1.4748,2.1306,-0.0782,0.0117,0.2514,0.2519,0.0305,0.2272,1.6305,0.1298,-0.1452,0.8405,-0.025,-0.0808,0.0462,-0.1074,2.7431,0.0706,-0.1128,0.0451,-0.1086,-0.275,0.2367,0.0263,0.13,-0.0179,1.3847,-0.1139,0.0198,0.0075,-0.0222,2.4968,0.5686,1.0346,-0.0183,1.263,0.1192,-0.1448,-0.0716,-0.199,-0.1598,-0.0405,-0.231,0.3595,0.0368,0.2013,-0.1424,0.1445,0.0758,0.5083,1.5567,0.077,0.0079,0.0805,-0.0445,0.0405,-0.0087,-0.0267,0.5025,-0.0778,3.0974,0.712,0.3814,0.9823,0.0096,0.3146,0.0985,1.5352,0.8393,0.2835,2.4185,0.3678,0.5577,0.1291,-0.029,0.0262,0.0246,-0.0316,0.9244,-0.0593,0.7273,0.118,0.7187,0.0365,1.3548,0.0841,0.0591,0.2295,1.9004,2.7091,0.4384,2.5858,1.1555,-0.0069,-0.0945,-0.1108,-0.1619,0.2488,-0.0795,0.0143,-0.2183,-0.0977,0.0252,0.6761,-0.0368,1.4897,0.4668,-0.095,-0.0427,-0.0741,0.008,4.9393,0.1508,0.0456,BRCACancer
H09,0.517,-0.0913,-0.0121,0.0828,-0.0226,0.0195,-0.0766,-0.2219,1.9534,0.0727,-0.0192,0.0807,-0.1027,0.2264,0.0181,-0.4217,-0.1137,-0.0244,-0.0479,1.099,0.1006,0.0417,-0.0601,0.1669,0.1639,-0.0688,0.3476,-0.0542,0.0535,0.0243,0.0546,-0.2585,-0.0611,0.1124,0.0136,0.0045,-0.1478,-0.1198,0.3694,0.11,-0.0659,-0.0485,0.0261,0.0567,0.2163,-0.2909,0.2678,0.6657,-0.0056,-0.0304,0.2164,-0.0089,0.042,-0.0863,0.4538,0.4291,0.5018,0.0338,-0.0945,0.0498,-0.0533,0.0436,0.2608,1.3727,0.1146,-0.1395,1.0261,-0.0072,-0.077,0.0498,-0.2037,0.3166,0.0268,-0.0509,-0.0199,-0.1434,0.0153,0.2804,0.1312,0.1897,-0.0711,0.8079,-0.1047,-0.032,0.0418,-0.0456,0.3087,0.539,0.8611,-0.0613,1.0655,-0.0318,-0.0795,0.083,-0.1794,-0.1538,0.085,-0.1355,0.1457,-0.1352,-0.0893,-0.1286,-0.025,0.037,0.2227,1.1462,0.0653,0.0036,0.0083,-0.1461,0.0605,0.0917,-0.0419,0.4642,-0.1242,2.6333,0.2425,0.3773,0.2621,0.0474,0.3625,0.1131,0.8527,0.4474,0.1503,1.1191,0.1876,0.7014,0.1338,0.1722,0.1058,0.014,-0.0844,0.8633,-0.1706,0.3526,0.245,0.8202,0.075,0.2055,0.0522,0.0511,-0.2361,-0.0781,0.5559,0.4581,0.5753,0.0642,-0.0094,0.1125,-0.102,-0.1574,0.2577,-0.1306,-0.0749,-0.0831,-0.0695,0.048,0.5656,-0.0761,0.9378,0.0358,-0.1513,-0.0087,-0.0744,-0.0428,5.1319,0.0137,0.0235,BRCACancer
H10,0.6481,-0.0788,-0.0216,0.5936,-0.0643,0.2604,-0.3145,-0.2151,1.7339,-0.025,0.1686,0.1179,0.0172,0.1407,0.1282,-0.5709,-0.27,0.0301,0.0689,1.5323,0.1418,0.406,-0.0049,0.0979,0.1403,-0.0111,0.5472,0.0661,0.0211,0.194,0.1318,-0.1982,-0.0596,0.1071,-0.2668,-0.1336,-0.0684,-0.3395,0.5019,0.0898,-0.0842,-0.0577,-0.1201,-0.0922,0.169,-0.1452,0.2436,0.7562,-0.0579,-0.0631,0.3461,0.014,0.1833,0.0852,0.791,0.7451,1.1742,0.0066,-0.0892,0.0608,-0.2048,-0.029,0.1986,1.0781,0.2325,-0.175,0.8264,0.001,0.0336,0.0811,-0.1996,1.4118,-0.1264,-0.0571,0.1985,-0.225,-0.3453,0.1931,0.0738,0.1838,0.0604,1.2881,-0.1363,-0.1278,-0.0014,0.1541,1.5147,0.5224,0.8639,0.0593,1.2689,0.2357,-0.1194,-0.0511,-0.1452,-0.0489,0.0772,-0.6027,0.3777,0.0114,0.0455,-0.2219,0.0994,0.0444,0.2551,1.3627,-0.0774,-0.1868,-0.0099,-0.1364,-0.1537,0.1058,-0.0119,0.3946,-0.0156,2.221,0.3225,0.251,0.2752,-0.0416,0.4966,0.1529,1.0075,0.225,0.2102,1.8998,0.4374,0.3663,0.1667,-0.0328,-0.1186,-0.0849,-0.0315,0.7607,-0.0897,0.5005,0.3678,1.2119,0.1455,0.8524,-0.0594,0.1174,0.0527,0.6662,1.3578,0.6622,1.8578,0.623,0.0255,0.0709,-0.0341,-0.29,0.2519,-0.0794,-0.12,-0.1875,-0.2555,0.0843,0.6729,0.053,0.9845,0.4677,-0.2645,-0.065,-0.0506,0.0567,3.9693,0.072,-0.0344,BRCACancer
