@relation data

@attribute 2811 numeric
@attribute 2812 numeric
@attribute 805 numeric
@attribute 440915 numeric
@attribute 1191 numeric
@attribute 801 numeric
@attribute 7450 numeric
@attribute 3082 numeric
@attribute 3827 numeric
@attribute 2335 numeric
@attribute 3479 numeric
@attribute 5478 numeric
@attribute 2815 numeric
@attribute 335 numeric
@attribute 2814 numeric
@attribute 948 numeric
@attribute 7060 numeric
@attribute 3674 numeric
@attribute 2244 numeric
@attribute 10487 numeric
@attribute 7018 numeric
@attribute 3920 numeric
@attribute 81 numeric
@attribute 2153 numeric
@attribute 87 numeric
@attribute 5265 numeric
@attribute 2157 numeric
@attribute 6647 numeric
@attribute 5175 numeric
@attribute 3690 numeric
@attribute 3309 numeric
@attribute 5552 numeric
@attribute 6403 numeric
@attribute 2 numeric
@attribute 7076 numeric
@attribute 2162 numeric
@attribute 5216 numeric
@attribute 2621 numeric
@attribute 9948 numeric
@attribute 967 numeric
@attribute 213 numeric
@attribute 7414 numeric
@attribute 2316 numeric
@attribute 928 numeric
@attribute 2266 numeric
@attribute 5660 numeric
@attribute 1950 numeric
@attribute 6678 numeric
@attribute 1072 numeric
@attribute 7042 numeric
@attribute 7040 numeric
@attribute 22927 numeric
@attribute 7422 numeric
@attribute 29106 numeric
@attribute 7277 numeric
@attribute 7424 numeric
@attribute 7423 numeric
@attribute 7273 numeric
@attribute 7044 numeric
@attribute 7043 numeric
@attribute 813 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 3273 numeric
@attribute 226 numeric
@attribute 7114 numeric
@attribute 5196 numeric
@attribute 5627 numeric
@attribute 5345 numeric
@attribute 2277 numeric
@attribute 5341 numeric
@attribute 5054 numeric
@attribute 2243 numeric
@attribute 27154 numeric
@attribute 5340 numeric
@attribute 351 numeric
@attribute 1675 numeric
@attribute 22915 numeric
@attribute 5473 numeric
@attribute 7059 numeric
@attribute 7094 numeric
@attribute 7058 numeric
@attribute 808 numeric
@attribute 710 numeric
@attribute 7057 numeric
@attribute 88 numeric
@attribute Class {Control,BRCA}

@data
7.394872347,11.22756798,13.38150649,8.786122374,5.33650576867,12.72208073,13.93264756,5.37413407333,6.157150477,5.303385894,7.5228200195,6.961915926,5.083225336,6.073719165,5.773740066,10.0096238773,9.633168312,6.239603899,5.589234893,13.08977243,11.10864878,10.3835013038,11.54582134,6.209263877,13.03513077,7.4523211605,6.31647721525,13.39262134,10.85352421,5.576228285,10.55803347,10.62599222,6.888746673,10.43600385,14.09890062,10.23471001,12.90809638,9.93865256025,10.3942843055,10.50334405,8.503724095,8.53835121633,7.734474443,9.547357825,5.10876104267,14.126065065,6.522938973,13.14975193,12.6255337,5.609704182,6.147057976,9.411186762,6.35833293533,6.164054887,8.773914859,9.217413178,9.07652097025,5.1032977652,6.907675223,10.31728008,11.16113206,6.364402101,7.130408023,4.855420788,9.3263654105,5.920180882,4.723301869,11.99760301,7.613183764,8.788825267,9.781442144,8.338492524,5.8878688452,9.180941693,5.545359333,10.4213956747,14.6085367,12.15735176,5.312711681,9.287147382,10.87277127,12.80008194,12.59449147,9.721075938,10.80286793,6.631326684,BRCA
7.061914211,10.50561834,13.60583775,8.73384816,6.12458545733,12.77087865,14.84397331,5.52731425167,5.298668624,5.616571363,8.087964069,7.502913581,4.586084011,5.563166712,5.795397636,11.104288605,10.7975726,5.295182325,5.3609119885,13.11936595,11.6923846,11.192511272,11.42477793,6.199285243,12.83735302,7.761500327,6.85286268525,13.44910353,11.85099365,5.887897624,10.81946085,12.21187505,7.202983612,11.40257259,13.31846094,9.50460109,13.53192857,9.9190056315,11.1092949645,10.08093113,6.912791493,9.27988523833,6.791101418,10.53976977,5.33171452,13.933202025,6.776897268,12.92639149,12.73839215,7.247787805,5.382071697,8.5369184175,6.85849471967,5.834315601,8.000255161,9.648942238,8.53243032675,5.1179134296,6.583763983,9.979768545,10.66287331,6.21373216567,7.81350201967,5.255104764,9.2539445035,5.982315548,4.815077462,12.07828769,6.884723446,7.479903767,9.929872764,7.282372907,5.890793344,9.906853448,5.26866948,12.4683049933,13.69550076,7.716066843,4.986196164,7.97381376,10.38874414,11.68668229,12.7232493,9.2349913925,12.02131498,6.454961876,Control
6.839522295,10.20430554,13.47298527,8.890713956,5.91016759967,12.97797754,14.65913186,5.433841881,4.699347423,6.18745509633,8.090572707,7.155352377,4.210342597,5.612950486,5.485435883,12.3392253657,11.59046555,5.346257748,5.578027233,13.14121392,11.97837451,10.791150695,11.70381504,6.469890553,13.26600764,7.8224833285,7.106402131,13.34055118,12.01909212,5.582263377,10.6537276,12.113383295,7.310297228,10.96622084,13.32947056,8.530075742,13.32958479,10.118329645,11.2076182425,10.49565048,10.133388387,9.66705962233,6.942165885,9.781614263,5.43919162867,13.814714275,6.832703733,13.16228672,12.71973005,7.420152085,5.502084908,9.1216390255,7.233892223,5.672327782,7.832955068,9.6677596,8.9501820965,5.2629958556,7.276545808,9.655880007,10.94111386,6.15490403367,7.99630453833,4.398933217,9.345662943,5.949541498,4.955372383,12.10010062,6.61375678,7.113666969,9.356210469,7.813622686,5.9960739032,9.899825581,5.011016147,12.3618725033,14.21113545,9.369859649,5.510179653,8.20347174,11.16338255,11.48628211,12.52742331,9.5884618825,11.69988051,6.8430452,Control
7.12275327,11.66763062,12.16391545,7.770463876,5.52745268333,12.99135537,14.26763347,5.68821257433,5.387510099,5.540230241,5.899641789,7.155352377,4.828595108,5.363706598,5.532169853,10.445825676,8.362383449,5.917677146,5.7407899085,13.79334119,11.56061002,10.345837345,12.29564706,6.499252446,12.95175557,9.11952465475,6.641701621,13.13613647,11.31701417,4.840980873,10.5046306,11.41617586,6.136433016,8.501599494,13.52332736,7.502913581,13.606702835,9.94048319325,11.396041094,9.883728149,8.53871716,9.297521207,7.997872605,9.94572954,5.244861722,13.0489,6.0664182,12.01701203,12.72471214,7.131628387,5.115003321,8.7643641465,6.81664442867,5.5803582625,6.23333746,9.205164682,8.1726589095,5.1078009672,6.00529401,10.35287964,10.72100969,5.8424588,7.66686941333,5.0074171115,9.54160512575,5.40889121,5.109999067,11.32848436,8.810411873,7.326746587,8.028929788,8.129439032,5.8533394194,10.3731319,4.911225686,12.60878755,12.05151325,8.168485502,4.727392239,8.637042439,11.32350252,10.87799938,13.2860567,9.58490841,10.71932916,6.722606479,BRCA
6.556357083,11.19478472,12.44601199,7.663203067,5.24801687733,13.22427159,14.45371146,5.646491868,5.149758548,5.960731805,8.452876529,7.355331548,5.156043878,5.007208117,5.934641074,10.3239841677,11.88705885,5.234397132,7.706848707,13.02126635,12.33286882,10.7792338016,10.93699877,6.993564335,14.01689273,10.1637325333,6.77862712175,12.44183936,11.25022455,4.788047896,10.86754538,11.44770988,6.418700692,8.361407734,14.12251745,10.17969799,12.66598847,10.1265589305,10.9110405035,9.720655169,11.72191125,9.499998977,6.644509312,9.627228864,5.892500193,14.253410715,6.807100898,13.62684124,12.41466417,7.112546695,4.924350826,8.239792076,7.44082350167,5.043420238,6.350855776,9.012485657,8.300905151,5.4993022956,6.331593822,11.69149721,11.58147143,6.864827898,7.50329381,5.107883702,9.24964886925,6.405231362,4.765152047,12.22502371,7.309115066,10.14655312,10.22357071,9.028169309,6.6576685756,10.1942401,5.021047975,12.5262716873,12.81758135,10.2598848,5.701972633,9.107570921,10.42478333,13.25344278,13.16228672,9.13890811,12.4254245,6.837126844,BRCA
7.179887014,11.54446475,12.2076581,7.929321546,5.548624484,12.53522562,13.37610779,5.55154300467,5.383541223,5.30175675867,5.929829729,6.980656926,5.015706349,5.264922245,5.748737112,9.257288012,9.438574146,5.887593047,5.679065704,13.69061737,12.15418213,10.4631972436,12.08449626,6.345809388,14.08845827,7.8816401095,6.47275380575,13.30220126,10.0970317,5.364932404,10.02737426,10.655444635,6.07692847,8.5296659,13.83149977,6.151580437,13.56808964,9.7232467975,10.6921751125,9.967522091,10.791425545,9.31806579233,7.739546258,10.11112299,5.01693401867,13.26211221,6.406592471,12.62053951,13.01183005,6.735729052,5.605710071,8.686941208,7.368807487,5.2531622795,6.342701959,8.590840692,8.44730535825,5.3523780954,6.215781112,10.24482795,10.78613914,7.08695119167,7.713451135,4.7129665995,9.30465203825,6.293430839,4.944168843,11.78049682,8.505832514,7.933397255,8.877515073,6.464468661,5.871486022,10.09320003,4.873457956,11.8957314563,12.11192472,7.339407163,5.458292792,8.211646355,10.80365511,11.34287486,13.15138292,9.3611948655,11.06672345,6.741740415,BRCA
6.818521864,11.55455062,12.15610687,7.4415124185,5.35197225867,12.56790862,13.42739342,5.566916752,5.476876799,5.298779371,5.5987233425,7.170228349,4.957695542,5.638733653,5.631985502,9.98928892333,8.660335684,5.946152572,5.594069333,13.67421216,11.58210918,10.5351660776,12.15418213,6.474359481,12.37349196,11.7621447735,6.6991321735,13.17957018,10.56535468,5.229790979,10.7354251,10.727219575,5.965386767,8.104482291,13.85629375,6.010394529,13.35062938,9.8125510085,11.0169097125,9.518791383,8.1667364795,9.088854201,7.555933317,9.841376087,5.221348673,12.926814515,6.185475721,12.25801543,12.62816419,7.229566594,5.66449084,8.2088088495,6.79477560367,5.495341117,5.963596221,8.681871868,8.16668455925,5.1193470006,6.569708009,10.86671119,10.64035818,6.03008672167,8.147819264,4.522843434,9.73198662975,6.404976011,5.447257868,11.10215306,7.994100412,7.284178935,7.757725224,7.549401807,5.9806233382,10.51059634,5.274831217,12.336426369,12.21001994,7.131962716,5.497860816,8.103315514,10.88922276,10.67862239,13.15138292,9.236799559,11.47029296,6.544698369,BRCA
7.011342233,11.16600002,12.43207997,7.74797242,5.83282156367,12.61931219,13.31846094,5.49349526433,4.844249122,5.62889739467,7.409838005,7.479903767,4.991874681,5.530766234,6.067010094,10.0943343763,9.409964254,6.109888752,5.8824568005,13.49469877,11.39369628,10.5085825568,11.61468237,6.305154876,12.98137289,9.66599149325,6.347915835,13.01183005,10.32215382,5.69000583,10.96317807,10.829736105,5.835804886,8.211512518,14.10257573,8.348419585,13.605374565,9.56124647025,10.7859049495,10.22014284,10.57128421,9.11794216067,7.173629982,9.484632162,6.427978353,13.083483305,6.300403471,12.43390104,12.80568549,6.535085305,5.37574431,8.1196511175,6.968456404,5.6327407105,6.694953735,8.501002294,8.59998934925,5.1499207116,7.834346409,10.95634187,11.22708057,6.640448691,7.39704252667,5.544309961,9.43448568775,5.968558082,4.757838652,11.85977947,7.515780889,9.65934534,8.696898975,8.152362331,6.2075168774,10.28358647,5.119367849,12.2695038157,13.7976418,9.095766963,5.305798424,7.726765028,10.80905688,11.95847307,13.08540943,9.432426335,11.52315285,6.651845045,BRCA
7.416419918,11.29749826,12.39881323,8.066335815,5.77742405467,12.52524557,13.50983997,5.597272429,5.250593322,5.63963242033,6.4844522785,7.362866814,5.087262599,5.622206516,5.623084953,9.300024268,10.41429442,5.787648759,5.8434161095,13.64083637,10.51955791,10.7913090608,11.66672787,6.461647751,12.46971692,12.2402579098,6.47213226875,13.02515173,11.22396264,5.50954641,10.549732,11.0463114,5.593959684,8.414432742,14.51605303,7.840118766,13.475401525,9.848242135,11.3387938315,9.590699844,7.090354371,8.755771008,7.16772202,10.05847247,5.34856477533,12.87364381,6.672075676,12.62645517,12.5850741,6.862206886,5.19062597,8.072337786,5.96185351633,5.601291016,6.364402262,8.356123034,8.44805637175,5.2196439378,5.676740778,10.24378721,10.88347212,5.76705920233,8.13440753333,5.15061277,9.62476860925,6.07687504,4.863456876,11.75128055,8.123579715,8.69940859,8.151094096,7.491454547,5.8517522696,10.41695085,5.375657441,12.8390725533,13.49883304,8.57967527,5.406001929,7.765321119,10.86047424,11.99021932,13.04201932,9.5801693595,11.04724001,6.556203785,BRCA
8.561709067,11.88017861,8.929717871,6.761109444,5.29958136267,12.50816376,14.52512866,5.322688963,5.323740468,5.319722061,6.797392804,6.454756297,4.879597034,5.052688948,5.323740468,8.11000699933,9.537335445,5.113545539,5.783726554,13.58466312,7.667681276,9.9922205632,11.78706297,6.855058834,14.46865842,6.63641969925,6.19780927525,13.1007987,11.51195041,4.766875281,11.06573943,11.217753055,6.396866433,8.879798508,14.44356588,7.43588092,13.764047185,10.1117414233,9.558498176,7.900053365,8.2674938005,9.11742445167,5.233438728,10.38499445,5.01021263533,12.17086001,6.877625017,9.601344195,13.78053775,6.989880165,5.716038325,7.4797473345,7.76283651767,5.5334525735,5.696558124,9.294196335,8.36781302225,5.401316244,5.944279407,10.70345182,9.769077925,6.197947513,6.916482833,5.162725163,9.5501818735,5.676811285,5.027033758,11.36752411,8.619019639,8.14949453,9.346165275,8.04982286,6.2169609176,10.81988591,4.817893448,10.1242736177,11.94385185,9.611403467,4.941119518,8.242151266,11.58959862,8.320689015,10.82365605,9.5691352575,11.57472137,6.264447878,BRCA
