@relation data

@attribute id string
@attribute 3420 numeric
@attribute 5166 numeric
@attribute 5164 numeric
@attribute 1743 numeric
@attribute 5165 numeric
@attribute 23530 numeric
@attribute 682 numeric
@attribute 5162 numeric
@attribute 1431 numeric
@attribute 5160 numeric
@attribute 23539 numeric
@attribute 8050 numeric
@attribute 9123 numeric
@attribute 2271 numeric
@attribute 6392 numeric
@attribute 4967 numeric
@attribute 6390 numeric
@attribute 3419 numeric
@attribute 6391 numeric
@attribute 3418 numeric
@attribute 6566 numeric
@attribute 3945 numeric
@attribute 55066 numeric
@attribute 54704 numeric
@attribute 57546 numeric
@attribute 4191 numeric
@attribute 1738 numeric
@attribute 1737 numeric
@attribute 6389 numeric
@attribute 3939 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute 8801 numeric
@attribute 3421 numeric
@attribute 50 numeric
@attribute Class {Control,BRCACancer}

@data
D05,1.3938,0.7252,0.461,1.3425,0.5221,1.1253,1.1565,1.2939,0.5911,0.9386,0.3432,0.431,0.8859,0.5295,0.4443,1.0972,0.5833,1.1099,0.9579,0.6529,0.4085,0.7314,1.3467,1.8923,0.4157,1.5082,1.5695,0.4941,1.2925,0.9165,0.7317,0.3904,0.2111,0.9216,0.5114,BRCACancer
D06,1.541,0.8758,0.6189,1.5736,0.7669,1.199,1.1558,1.2544,0.7813,1.1381,0.3096,0.5521,0.8904,0.5914,0.3926,1.1653,0.5895,1.2383,0.9052,0.7474,0.4615,1.097,1.5189,1.9408,0.4385,1.42,1.4795,0.861,1.2446,0.995,0.7426,0.3968,0.2456,1.021,0.6728,BRCACancer
D07,1.4473,0.9365,0.6377,1.6121,0.5961,1.1873,1.1489,1.1471,0.6559,0.9829,0.3883,0.4492,0.8545,0.4767,0.3758,1.1662,0.5056,1.1119,0.7279,0.7463,0.3296,0.8956,1.1686,1.8374,0.3478,1.5401,1.474,0.7157,1.3382,0.9649,0.7018,0.3515,0.1656,1.0152,0.5869,Control
D08,1.1649,0.5998,0.3417,1.2017,0.3745,0.9536,0.9172,0.9118,0.5267,0.8019,0.2812,0.361,0.717,0.3154,0.2068,0.8677,0.442,0.9004,0.6357,0.482,0.2675,0.9697,0.8847,1.7451,0.1843,1.2203,1.1914,0.4552,1.0976,0.7558,0.4481,0.2806,0.1248,0.7596,0.437,Control
D09,1.4301,0.7508,0.5779,1.3947,0.5426,1.0428,0.9332,1.2501,0.6444,1.0447,0.3158,0.4763,0.7926,0.5705,0.4563,1.0817,0.6211,1.0608,0.9106,0.6787,0.3855,1.1143,1.0039,1.9182,0.2949,1.509,1.4449,0.6367,1.2601,0.7755,0.6434,0.37,0.1623,0.9294,0.5301,Control
D10,1.5824,0.5721,0.5606,1.1757,0.6459,0.8719,1.1353,1.1433,0.5135,0.9748,0.2797,0.4231,0.7485,0.4075,0.3127,0.8737,0.5179,1.1338,0.6925,0.7896,0.3262,1.0035,1.4358,1.7036,0.1102,1.4686,1.1881,0.7565,1.0649,0.9466,0.6117,0.3816,0.132,0.9044,0.4605,Control
D11,0.6981,0.0227,0.279,0.6782,0.1927,0.4792,0.4578,0.4892,0.4712,0.6128,0.2167,0.2056,0.4213,0.0807,0.3699,0.4103,0.2772,0.4969,0.7584,0.2902,0.131,0.6659,0.5438,0.8332,0.0942,0.8027,0.6593,0.3151,0.8522,0.2739,0.2722,0.3079,0.0353,0.5346,0.2556,Control
D12,1.2094,0.5328,0.4585,1.2006,0.4853,0.7276,0.9958,0.8079,0.5524,0.8169,0.3756,0.3374,0.674,0.3384,0.2347,0.828,0.3617,1.003,0.5479,0.5782,0.2146,0.8721,0.8627,1.5362,0.0424,1.1608,1.0289,0.5856,1.0132,0.7831,0.4684,0.4844,0.0507,0.8772,0.5277,Control
E01,1.3584,0.3533,0.4693,1.223,0.4076,0.9151,0.9777,0.8778,0.668,0.8429,0.3136,0.3056,0.6489,0.4723,0.3969,1.0082,0.407,1.0724,0.7943,0.6243,0.3014,0.9122,1.1281,1.6947,0.2799,1.4213,1.2507,0.5451,1.1948,1.0122,0.5892,0.3465,0.1732,0.8241,0.4513,BRCACancer
E02,1.349,0.773,0.6773,1.3695,0.6646,1.2379,1.0731,1.4044,0.6162,1.0219,0.3885,0.5238,0.6527,0.5383,0.3458,1.1577,0.6085,1.1229,0.8937,0.6973,0.5378,1.0132,0.9901,1.9317,0.4646,1.5452,1.5045,0.7809,1.4357,0.7904,0.8512,0.3608,0.2851,0.9181,0.5929,Control
E03,1.5914,0.6538,0.6477,1.4294,0.6509,1.1171,1.3653,1.1066,0.6741,1.0526,0.2998,0.4955,0.8371,0.4202,0.4537,1.0748,0.5066,1.247,0.9313,0.7601,0.4277,1.0631,1.5438,1.961,0.192,1.6275,1.4208,0.8009,1.2866,1.001,0.6541,0.4143,0.1408,1.0687,0.6372,Control
E04,1.5601,0.5798,0.7341,1.5995,0.667,1.1738,1.1347,1.3804,0.785,1.1461,0.3906,0.5418,0.8848,0.6032,0.4814,1.1188,0.6071,1.1289,1.1341,0.7885,0.4102,1.2915,1.2861,1.7808,0.5253,1.6056,1.4282,0.8073,1.411,0.9297,0.7934,0.5043,0.1806,1.0373,0.6613,Control
E05,1.1546,0.713,0.452,1.4173,0.5533,1.0621,1.0803,1.1385,0.6057,0.9141,0.1612,0.4746,0.4771,0.6099,0.3742,1.0044,0.5254,0.858,1.2288,0.5655,0.3316,0.9498,0.5218,1.6929,0.3955,1.4374,1.4039,0.6501,1.2342,0.6588,0.7712,0.3492,0.2925,0.762,0.4303,Control
E06,0.9607,1.2464,0.3139,1.1125,0.392,0.9094,0.5691,0.9267,0.6634,0.7093,0.0679,0.3828,0.6069,0.4145,0.5508,0.9334,0.5105,0.8324,0.9308,0.4302,0.243,0.6255,1.1224,1.6985,0.0522,1.2464,1.2869,0.4391,0.9958,0.4362,0.5969,0.2001,0.2581,0.6843,0.2916,BRCACancer
E07,1.4599,0.8001,0.555,1.3543,0.5902,1.0748,1.0141,1.1325,0.748,1.1302,0.2766,0.3928,0.8293,0.544,0.3682,1.1277,0.5132,1.1034,1.1113,0.6743,0.3354,0.9078,1.1975,1.6839,0.3153,1.5712,1.3827,0.599,1.3565,0.9339,0.7289,0.3132,0.208,0.9793,0.6106,BRCACancer
E08,1.4713,0.7823,0.6324,1.4795,0.642,1.187,1.1964,1.2096,0.7321,1.1031,0.3154,0.5491,0.9486,0.4954,0.3615,1.1832,0.6049,1.2592,0.9369,0.7576,0.3462,1.1708,1.016,1.9272,0.5616,1.5896,1.4869,0.7591,1.3628,0.983,0.7542,0.4109,0.2081,1.0713,0.5875,Control
E09,1.5119,0.6181,0.6352,1.3983,0.6477,1.0802,1.282,1.3966,0.6889,1.0505,0.4159,0.5052,0.9128,0.451,0.5344,1.0583,0.5503,0.9761,0.5558,0.8235,0.4161,1.1796,1.3467,1.8721,0.1187,1.5678,1.4071,0.692,1.1658,0.9157,0.7679,0.2771,0.1821,0.9557,0.5724,BRCACancer
E10,1.4109,0.5973,0.5757,1.4674,0.8089,1.281,0.9503,1.3717,0.7197,1.0559,0.2973,0.6208,0.7585,0.6383,0.6658,1.2734,0.6582,1.2405,1.0701,0.79,0.511,1.0281,1.5223,1.8661,0.3611,1.515,1.5939,0.8448,1.3458,0.8944,0.9107,0.4622,0.3595,0.8634,0.6591,BRCACancer
E11,1.1424,0.3575,0.5128,1.2511,0.5627,1.0531,1.0197,1.043,0.5253,0.747,0.3497,0.375,0.6164,0.3344,0.081,0.9745,0.4212,1.0473,0.8187,0.5785,0.2114,0.9511,0.9638,1.5733,0.3183,1.365,1.2512,0.4969,1.1806,0.7925,0.5361,0.3388,0.0948,0.8381,0.4657,Control
E12,1.1293,0.3777,0.3713,0.9787,0.3878,0.7847,0.9818,0.946,0.5145,0.8673,0.2183,0.3158,0.5338,0.3332,0.2902,0.7875,0.3187,0.982,0.184,0.4541,0.1872,0.7177,0.5662,1.4608,0.2545,1.3698,1.2455,0.4472,1.0407,0.5683,0.5455,0.318,0.0791,0.6668,0.3857,BRCACancer
F01,1.5053,0.7016,0.7237,1.6146,0.7622,1.1675,1.0116,1.158,0.8661,1.1838,0.2495,0.6996,0.8156,0.5616,0.3842,1.1344,0.5995,1.2054,1.2565,0.7237,0.4145,1.4451,1.0757,1.8744,0.5355,1.4479,1.3958,0.7876,1.4136,1.0063,0.84,0.4444,0.3123,1.0089,0.6437,Control
F02,1.601,1.0555,0.7894,1.5946,0.6323,1.2652,1.1456,1.3273,0.7577,1.1592,0.3229,0.585,0.9469,0.6745,0.5054,1.212,0.705,1.2443,1.2446,0.744,0.5021,1.3129,1.1995,2.1054,0.5749,1.6079,1.5793,0.879,1.4492,0.9807,0.9118,0.5302,0.2762,1.0419,0.6677,Control
F03,1.4524,0.7705,0.6301,1.3262,0.6271,1.0709,1.1858,1.186,0.7054,1.0416,0.2069,0.4154,0.752,0.4738,0.5371,1.1443,0.5174,1.1178,0.9522,0.6523,0.4514,0.7762,0.9441,1.9659,0.4267,1.497,1.3891,0.7849,1.3007,0.912,0.736,0.3344,0.1463,0.957,0.5331,Control
F04,1.4,0.8255,0.5429,1.7179,0.6995,1.0847,0.8134,1.0043,0.8603,1.183,0.1573,0.718,0.8079,0.4316,0.6493,0.9701,0.5608,1.2086,1.0594,0.6991,0.2966,1.1003,1.4617,1.7542,0.3332,1.2064,1.3537,0.7328,1.2079,0.8225,0.7684,0.4621,0.359,0.9175,0.5425,Control
F05,1.4522,0.8609,0.6861,1.5044,0.5982,1.211,1.0887,1.3506,0.7146,1.0163,0.2936,0.5697,0.7555,0.5534,0.5966,1.1644,0.6523,1.2297,1.0394,0.7805,0.4031,1.2388,1.3292,1.7886,0.3566,1.6617,1.4068,0.8352,1.3985,0.9264,0.8082,0.4716,0.1852,1.0278,0.5977,Control
F06,1.2619,0.9069,0.5172,1.051,0.4842,0.9748,1.1952,1.0505,0.5242,0.7785,0.253,0.3349,0.7658,0.5319,0.1798,1.0022,0.4526,0.9451,0.9254,0.6248,0.4432,0.7458,1.0066,1.8179,0.2396,1.4483,1.2487,0.5586,1.1381,0.8492,0.6688,0.3542,0.1663,0.9052,0.4048,Control
F07,1.3095,0.6706,0.6576,1.4241,0.6203,1.2088,1.0191,1.0996,0.7973,1.0177,0.2565,0.5907,0.6405,0.4809,0.5577,1.103,0.4977,0.9814,0.8502,0.603,0.3862,1.2847,1.5379,1.7065,0.3519,1.6168,1.359,0.7449,1.4297,0.8364,0.8274,0.3501,0.5701,0.8835,0.5646,Control
F09,1.7095,0.6399,0.845,1.5653,0.7174,1.2631,1.2593,1.5398,0.8726,1.1921,0.4051,0.6217,1.0054,0.7536,0.4806,1.2738,0.7286,1.438,1.1609,0.8134,0.6621,1.2286,1.3731,2.1232,0.3575,1.7908,1.6629,0.9766,1.4937,1.1916,0.9853,0.4488,0.2314,1.1851,0.7302,Control
F10,1.6741,0.5793,0.7825,1.4724,0.7314,1.304,1.2257,1.4578,0.7985,1.1882,0.3821,0.6219,0.984,0.7437,0.4701,1.3063,0.7184,1.4166,1.3027,0.7832,0.5098,1.1872,1.5442,2.1796,0.5616,1.7441,1.7324,0.8601,1.466,1.0546,0.9376,0.483,0.4226,1.1393,0.6689,Control
F11,1.641,0.9969,0.657,1.455,0.6236,1.0757,1.3105,1.2474,0.7319,1.0279,0.3418,0.4608,0.9505,0.5413,0.5955,1.1281,0.5213,1.3074,0.9163,0.7801,0.3674,0.9707,1.2148,2.031,0.297,1.7149,1.4825,0.8263,1.2216,1.1355,0.6854,0.5252,0.1174,1.1129,0.548,Control
F12,1.3007,0.5003,0.4556,1.3362,0.7147,1.2407,0.842,1.2215,0.8029,1.0706,0.2254,0.6797,0.7582,0.6126,0.4304,1.2001,0.5859,1.0911,1.0764,0.6027,0.4035,1.0429,1.1134,2.1059,0.2693,1.4323,1.4441,0.7658,1.3162,0.9337,0.7808,0.3671,0.5441,0.928,0.5493,Control
G01,1.3251,0.9413,0.4929,1.2452,0.6146,0.9982,1.0117,1.0387,0.7615,1.0338,0.3113,0.4829,0.8797,0.5546,0.3041,1.2068,0.4923,1.1928,0.9631,0.7471,0.3878,0.8003,1.0973,1.7907,0.1334,1.644,1.3537,0.669,1.0659,1.0197,0.657,0.2991,0.1975,0.9509,0.5754,Control
G02,1.279,1.1994,0.4583,1.1638,0.4845,0.925,1.0023,0.8238,0.6526,0.982,0.3314,0.3684,0.724,0.4085,0.2674,1.0523,0.289,1.0061,0.7947,0.6019,0.3741,0.7439,0.9227,1.7269,0.2348,1.4376,1.2341,0.5728,1.1091,0.9146,0.5778,0.2004,0.1632,0.8754,0.4468,Control
