@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
D11,0.3534,-0.0433,0.1951,-0.1178,-0.1001,-0.0024,0.0925,1.0471,0.0989,-0.167,0.3304,0.4756,0.4504,0.6002,-0.0488,-0.0946,0.0834,-0.111,0.0131,0.0349,-0.1077,0.197,-0.0408,-0.1229,-0.0719,0.3029,-0.2001,-0.0405,-0.1502,-0.1053,0.0463,0.0831,0.1191,0.0598,-0.0475,0.1325,0.0252,-0.1132,-0.0236,-0.1894,0.3698,0.4277,0.2224,0.5847,0.1855,0.4978,-0.124,0.1035,-0.1135,0.3095,0.6931,-0.1744,0.2222,0.2721,0.2093,1.3903,0.6976,0.2933,-0.0321,0.2432,0.1639,0.2265,0.0135,0.1481,0.2478,0.3558,0.6365,0.2366,1.5629,-0.0124,0.4322,0.25,-0.0442,0.1218,0.0808,0.0299,0.011,0.0752,0.2172,0.2263,0.4074,0.3806,0.7123,0.0833,0.9269,0.3696,-0.1445,-0.0526,0.2065,-0.1927,0.0822,-0.0622,-0.0669,-0.0408,0.0023,0.3206,1.0213,0.0301,0.3234,0.0077,0.1205,-0.1059,-0.1542,0.6137,-0.0244,-0.1596,0.059,-0.0434,0.0122,-0.0128,1.8539,-0.2115,-0.1277,0.3542,0.1375,0.182,-0.0756,-0.0902,-0.0945,-0.0516,-0.1054,0.0548,0.2616,-0.1862,0.0404,0.4032,Control
D12,0.7967,0.297,0.1838,-0.0708,-0.0421,0.1899,0.0537,1.3448,0.2194,-0.0051,0.4856,0.6557,0.6125,1.2173,-0.1232,-0.0425,-0.0232,0.085,0.0187,0.1228,-0.0974,0.2434,9e-04,0.0047,0.0393,0.2536,-0.0991,0.061,-0.0764,-0.1035,0.0347,0.0219,0.0382,0.027,0.036,0.3323,0.0968,-0.0875,0.296,-0.1014,0.1565,0.598,0.257,1.6763,0.256,0.7376,-0.027,-0.0597,-0.0579,0.5925,1.031,-0.1239,0.3035,0.1897,0.3495,1.998,1.0578,0.4155,0.0958,0.2439,0.4066,0.4559,-0.0086,0.3898,0.3638,0.291,0.8859,0.1468,2.7418,0.2058,1.0253,0.491,-0.0684,0.1583,0.0069,0.0411,0.0875,0.0302,0.3939,0.2838,0.6654,0.5743,0.7223,0.1839,1.4606,0.9396,-0.1187,0.0106,0.1356,-0.0849,0.1353,-0.0338,-0.088,-0.077,-0.0281,0.3008,1.618,0.2156,0.4499,0.0077,0.1407,-0.0884,-0.1599,1.0568,0.0314,-0.0156,0.0873,0.0457,-0.0196,-0.0206,2.1556,-0.0952,-0.0965,0.3954,0.1005,0.217,-0.0744,-0.0312,0.0374,-0.0541,-0.1093,-0.0479,0.4552,-0.1306,-0.0218,0.5519,Control
E01,0.7872,0.2621,0.1933,-0.0303,7e-04,0.1284,0.0939,1.4513,0.1612,0.0225,0.4322,0.7194,0.6709,1.3155,-0.0305,-0.0778,0.0598,0.042,0.0243,0.0788,-0.002,0.2768,-0.0456,-0.0855,0.0171,0.1883,-0.0248,0.1189,-0.0691,-0.074,0.0475,0.019,0.0342,-7e-04,0.0395,0.3098,0.0111,0.0177,0.3425,-0.0573,0.0079,0.2935,0.4735,2.3499,0.2317,0.9646,-0.0185,-0.0564,-0.0967,0.6756,1.477,-0.0798,0.418,0.1691,0.2692,2.1983,1.0897,0.4294,0.0148,0.1595,0.4777,0.3271,0.0099,0.5602,0.2566,0.2663,0.9291,0.0906,3.0658,0.1162,0.7629,0.6668,-0.0448,0.209,0.0385,0.0545,-0.0333,0.0195,0.3749,0.3832,0.6588,0.7485,0.7899,0.1259,1.5443,0.7623,-0.0711,-0.0134,0.015,-0.1109,0.0386,-0.0715,-0.0754,-0.0903,-0.0781,0.2605,1.63,0.0449,0.5854,-0.0238,0.0874,0.0148,-0.0813,0.9704,-0.0176,-0.0389,0.1275,-0.0268,-0.0622,-0.0148,2.8116,-0.0839,-0.0995,0.4524,0.0862,0.3631,-0.0651,-0.0793,0.0156,-0.0071,-0.0575,-0.0175,0.5101,-0.1082,-0.0294,0.7054,BRCACancer
E02,0.8221,0.6067,0.2762,0.0477,0.0433,0.2296,0.2826,1.6023,0.3351,0.0834,0.4434,0.9977,0.98,1.1755,-0.0022,-0.0848,0.1313,0.1938,0.0875,0.2394,-0.0119,0.3294,-0.0764,-0.1413,0.0471,0.3237,-0.0431,0.2942,-0.0282,-0.0303,-5e-04,0.0173,0.0397,0.0113,0.076,0.5323,0.1007,0.0327,0.4057,-0.0726,0.4362,1.017,0.4854,1.9402,0.2812,1.2548,-0.0495,-0.0098,0.129,0.8292,1.6396,-0.0631,0.5171,0.1035,0.4344,2.1189,1.1409,0.4541,-0.0053,0.3796,0.693,0.5267,0.0349,0.697,0.4237,0.4159,1.1459,0.0874,3.2875,0.1094,0.8731,0.8486,-0.0817,0.2768,0.0966,-0.0293,0.14,0.0204,0.7845,0.5338,0.8506,1.2448,1.0998,0.2869,1.5675,0.9903,-0.0903,-0.0617,-0.0216,-0.1489,0.2135,-0.0866,-0.0287,-0.1165,-0.0784,0.4711,1.7082,0.1162,0.9286,-0.0068,0.1977,0.0232,-0.0971,1.1431,-0.0196,-0.1938,0.0243,-0.0288,-0.0812,-0.0197,2.6567,-0.0934,-0.1106,0.7868,0.0485,0.4861,-0.0546,-0.0893,-0.0099,-0.0192,-0.0398,-0.0526,0.9188,-0.072,-0.0207,0.9921,Control
E03,1.0895,0.6476,0.3286,0.0511,0.0542,0.329,0.109,1.5672,0.3646,0.1117,0.5241,0.9663,0.7883,1.4846,-0.0695,-0.0733,0.0921,0.2121,0.1575,0.1747,0.002,0.4212,-0.0459,-0.0221,0.1457,0.3527,-0.0725,0.1244,-0.0515,-0.0355,0.0801,-0.0164,0.0899,0.072,0.1272,0.3199,0.1515,-0.024,0.5934,-0.0614,0.3094,0.8302,0.462,2.9356,0.3065,0.9109,-0.0101,-0.0728,0.0144,0.7787,1.5513,-0.0738,0.3827,0.179,0.4726,1.9536,1.2792,0.3513,0.0168,0.3323,0.6664,0.4556,0.0365,0.5271,0.4513,0.344,1.1223,0.1037,2.9763,0.1564,1.1793,0.752,-0.0232,0.2746,0.0552,0.0316,0.181,0.0327,0.6205,0.4379,0.8536,0.8246,0.906,0.319,1.789,1.1162,-0.0752,0.0204,0.0448,-0.0674,0.1963,-0.0501,-0.0146,-0.0645,-0.0401,0.4061,1.7308,0.1895,0.6227,-3e-04,0.2028,0.0176,-0.0579,1.2249,0.0566,-0.0705,0.0792,0.0305,-0.0318,-0.0219,2.2997,-0.0351,-0.0891,0.5547,0.0528,0.3242,-0.0465,-0.0646,0.072,-0.0077,-0.0694,-0.0216,0.6955,-0.0635,0.0039,0.7108,Control
E04,0.8325,0.577,0.2988,-0.0064,0.0634,0.3345,0.3293,1.8435,0.4097,0.1768,0.7423,0.9665,0.9607,1.2648,-0.0571,-0.0817,0.1354,0.1768,0.2289,0.2874,0.0012,0.4813,-0.0134,0.0275,0.1481,0.4234,-0.0567,0.2382,-0.0475,-0.0293,0.053,0.025,0.0738,0.0974,0.2069,0.5969,0.1155,-0.0027,0.7371,-0.0768,0.4163,0.8695,0.5788,1.9636,0.3154,1.215,-0.0223,-0.0763,0.0534,0.9458,1.4749,-0.0817,0.4323,0.1665,0.5619,2.1342,1.1419,0.4361,0.0566,0.3824,0.7768,0.5828,0.0892,0.6662,0.5134,0.3426,1.0882,0.0864,3.1683,0.1355,1.0623,0.824,-0.0556,0.4156,0.0743,0.0959,0.1503,0.0289,0.9555,0.5251,0.8748,1.1041,0.9659,0.4547,1.6798,1.2547,-0.0747,0.0488,0.0429,-0.0877,0.218,-0.066,-0.05,-0.0865,-0.0397,0.547,1.744,0.0768,0.8899,0.0284,0.1908,0.0117,-0.0606,1.2398,0.0351,-0.0181,0.0263,0.0533,-0.0551,-0.0222,2.9881,-0.0557,-0.0904,0.8083,0.0756,0.4397,-0.0228,-0.0187,0.0364,0.0404,-0.0572,-0.0239,0.8796,-0.0875,0.0093,1.0057,Control
E05,0.6775,0.3104,0.1987,-0.0315,0.0204,0.0062,0.2746,1.3778,0.2032,0.0231,0.4181,0.9334,0.8014,0.936,-0.0162,-0.1118,0.1373,-0.0873,0.1024,0.1251,0.0132,0.1709,-0.0819,-0.1304,0.0069,0.4547,-0.1129,0.328,-0.0918,-0.0378,0.0775,0.1265,0.1223,0.0073,0.1406,0.4584,0.0433,-0.042,0.2065,-0.1013,0.4485,1.0306,0.4067,1.3415,0.212,1.2778,-0.0623,-0.0348,0.1175,0.6636,1.3746,-0.0644,0.4649,0.0781,0.393,2.0472,1.0906,0.3066,-0.0141,0.3806,0.5235,0.3722,0.0235,0.6244,0.3173,0.3677,1.042,0.0665,2.8588,0.0638,0.6615,0.7392,-0.1166,0.3213,0.1185,0.1031,0.0174,0.0876,0.5844,0.5333,0.8682,1.1265,1.0907,0.2076,1.4386,0.7859,-0.0082,0.0303,0.0739,-0.1692,0.1521,-0.1338,0.0525,-0.1046,-0.0335,0.4753,1.3873,0.0041,0.9085,-0.0679,0.1271,-0.0345,-0.1051,1.1547,-0.1184,-0.2295,0.119,-0.04,-0.0856,0.0595,2.3058,-0.1299,-0.1491,0.6841,0.1342,0.2334,-0.0457,-0.1244,0.0252,0.0462,-0.081,-0.0812,0.7954,-0.0628,0.0686,0.8599,Control
E06,0.9625,0.2739,0.0661,-0.0011,-0.0038,-0.1829,0.1512,0.9905,0.1208,0.0673,0.5026,0.7536,0.6004,0.9221,-0.0366,-0.1354,0.1048,-0.236,0.0111,-0.0241,-0.0428,0.014,-0.2159,-0.2487,-0.0753,0.1978,-0.1297,0.1275,-0.1079,0.0361,0.1152,0.1994,0.1996,0.0324,0.1012,0.2912,0.0248,-0.002,0.2294,-0.1019,0.2876,0.3271,0.713,2.1036,0.2257,1.0549,-0.0048,0.0094,0.0819,0.6763,1.3111,-0.1018,0.5076,0.036,0.0917,1.7106,1.0394,0.597,-0.129,0.1594,0.3897,0.4168,4e-04,0.5278,0.1306,0.2664,0.8021,0.1146,2.5388,-0.0732,0.9588,0.7442,-0.0843,0.2371,0.1506,0.1436,-0.1273,0.0775,0.3402,0.5321,0.6904,0.6998,0.9905,0.0144,1.4141,0.451,-0.0403,0.0585,0.039,-0.1863,0.0909,-0.0866,0.0857,-0.2043,-0.0709,0.5114,1.1421,-0.065,0.7461,-0.0059,0.0842,0.0188,-0.0493,0.9765,-0.0803,-0.3001,0.1497,-0.0743,-0.0959,0.0795,1.7087,-0.1257,-0.1506,0.4486,0.1335,0.0876,-0.0329,-0.049,0.0137,0.0254,-0.0756,-0.0924,0.59,-0.1004,0.1449,0.9758,BRCACancer
E07,0.9967,0.4348,0.32,0.0013,0.0318,0.2845,0.1792,1.6849,0.4022,0.187,0.7814,0.9171,0.6899,1.3228,-0.05,-0.0798,0.0436,0.2119,0.1282,0.2,-0.0505,0.3273,-0.0363,0.008,0.0991,0.3191,-0.0805,0.2137,-0.0652,-0.065,0.0209,0.0659,0.133,0.0873,0.1035,0.3327,0.156,-0.0572,0.6845,-0.0953,0.4448,0.8057,0.613,2.4923,0.2888,1.1246,-0.0395,-0.0106,-0.0203,0.9047,1.3922,-0.0858,0.4218,0.2021,0.4924,2.2396,0.9497,0.4937,0.0252,0.2223,0.6941,0.4747,0.0556,0.4817,0.4428,0.4068,0.9145,0.0496,3.2242,0.1835,0.9734,0.7684,-0.0759,0.2322,0.0426,0.0709,0.196,0.0029,0.6267,0.5065,0.8478,0.9796,1.1666,0.2959,1.6611,0.9315,-0.1201,-0.0473,0.1003,-0.053,0.204,-0.0341,-0.0847,-0.1123,-0.0725,0.6306,1.591,0.1458,0.7971,0.0129,0.1647,0.004,-0.0992,1.2341,-0.0373,0.0064,0.0525,0.0529,-0.024,-0.0197,2.4514,-0.0717,-0.1401,0.6226,0.0692,0.4505,-0.0382,-0.0452,0.0438,-0.0374,-0.0706,-0.035,0.8697,-0.0655,0.0432,1.1467,BRCACancer
E08,1.0995,0.5526,0.3121,-0.0112,-0.0383,0.248,0.1104,1.7061,0.345,0.0551,0.4834,1.0118,0.7093,1.2608,-0.0471,-0.0697,0.0764,0.1651,0.0321,0.1888,-0.0048,0.3567,-0.046,-0.1312,0.0492,0.3621,-0.0752,0.2821,-0.0774,-0.0347,-0.0065,-0.002,0.0605,0.017,0.1168,0.4872,0.0781,-0.0599,0.6185,-0.1059,0.353,0.7734,0.543,2.703,0.3136,1.2643,-0.0695,-0.0597,0.0273,0.8728,1.7084,-0.0657,0.4417,0.1094,0.44,2.302,1.2605,0.4294,0.0081,0.325,0.657,0.4825,0.009,0.5593,0.4036,0.36,1.0546,0.0841,3.3712,0.1372,1.1724,0.848,-0.0771,0.229,0.0511,0.0416,0.1203,-0.002,0.7239,0.4782,0.9382,1.0188,1.0655,0.2752,1.6571,1.0385,-0.0929,-0.0093,0.0412,-0.1032,0.1818,-0.0502,-0.0923,-0.0697,-0.0564,0.4547,1.8059,0.1576,0.8382,-0.0127,0.15,-0.0017,-0.0801,1.2609,-0.0274,-0.0484,0.0162,0.035,-0.0406,-0.0288,2.5397,-0.0856,-0.0699,0.6877,0.0145,0.4971,-0.0605,-0.0746,0.0161,-0.0431,-0.0364,-0.0441,0.848,-0.0669,0.0044,1.0323,Control
E09,0.9249,0.5144,0.2507,0.0269,0.0207,0.2912,0.2286,1.6747,0.309,0.0818,0.6102,0.9714,0.7681,1.3528,-0.0321,-0.0831,0.0829,0.1024,0.1019,0.0388,-0.0484,0.4863,-0.0785,-0.0251,0.0823,0.3389,-0.0913,0.2341,-0.0388,-0.0607,0.0827,0.0359,0.0013,0.0578,0.0839,0.457,0.0597,0.0059,0.3771,-0.0626,0.3521,1.0555,0.4766,2.0708,0.2932,1.0581,-0.0354,0.0515,-0.0109,0.7535,1.4389,-0.0856,0.4434,0.171,0.5062,2.2444,1.1727,0.4213,0.0436,0.3663,0.6432,0.4302,0.0862,0.5768,0.4756,0.3936,1.0275,0.1733,2.8247,0.1343,0.8369,0.7878,-0.087,0.2407,0.0511,0.0932,0.1431,0.0633,0.6765,0.4608,0.9029,0.8682,0.9206,0.2683,1.6549,1.0574,-0.0722,0.0401,0.0485,-0.0894,0.2204,-0.0235,-0.0165,-0.1477,-0.0322,0.3902,1.7483,0.1234,0.6971,0.012,0.1362,-0.0088,-0.0845,1.0541,0.0444,-0.0236,0.0672,0.0201,-0.0634,-0.0217,2.2599,-0.0603,-0.1056,0.7024,0.0368,0.4235,-0.0468,-0.0659,0.0254,-0.0153,-0.0595,-0.0139,0.7084,-0.0546,-7e-04,0.8823,BRCACancer
E10,1.1283,0.6737,0.2635,-0.0624,0.0214,0.1639,0.2753,1.5433,0.489,0.2116,0.524,1.1472,0.9083,1.2751,-0.0196,-0.0901,0.085,0.066,0.0997,0.3151,0.031,0.3395,-0.128,-0.2327,0.045,0.2726,-0.0938,0.42,-0.0755,-0.0868,0.066,0.0473,0.1105,0.1392,0.1792,0.3907,0.0199,-0.0059,0.6818,-0.0719,0.3635,0.8254,0.7465,2.4028,0.34,1.3957,-0.0523,-0.0086,0.1017,0.9893,1.6357,-0.0967,0.6213,0.0797,0.4806,2.1083,1.3867,0.629,-0.065,0.362,0.6886,0.7177,-0.0103,0.7701,0.3705,0.5789,1.2644,0.0269,3.279,0.0226,1.1513,0.9267,-0.0492,0.3346,0.1235,0.0833,-0.002,0.0651,0.6196,0.6819,1.0893,1.2797,1.2429,0.2796,1.7701,0.9538,-0.0723,0.0305,-0.0061,-0.1498,0.2202,-0.0562,-0.0252,-0.1843,-0.1064,0.5307,1.5971,0.0581,1.0449,-0.042,0.2192,-0.0207,-0.0963,1.4306,-0.0773,-0.1344,0.0852,-0.0692,-0.0747,-0.0067,2.4549,-0.1034,-0.1284,0.7948,0.083,0.5107,-0.0376,-0.0325,0.0131,0.0452,-0.0773,-0.0878,1.0655,-0.0929,0.0783,1.2217,BRCACancer
E11,0.6836,0.4143,0.153,-0.0157,-0.0172,0.2402,0.1838,1.5121,0.192,0.0504,0.4375,0.8186,0.7134,1.1537,-0.0727,-0.0748,-0.0172,0.0527,0.0435,0.2492,-0.0359,0.4115,-0.0439,-0.0043,0.1125,0.4151,-0.0964,0.1869,-0.1046,-0.0668,0.0433,0.0308,0.0564,0.062,0.0549,0.3147,0.0765,-0.0737,0.2713,-0.0826,0.4025,0.9134,0.2358,1.5868,0.2181,0.9092,-0.0401,-0.0363,0.0102,0.6732,1.3285,-0.1171,0.3179,0.2209,0.3396,2.331,1.0665,0.3132,0.0313,0.3494,0.4284,0.38,0.0687,0.5077,0.3555,0.3409,1.002,0.0916,3.0258,0.1691,0.7406,0.5754,-0.0764,0.1998,0.0251,0.0563,0.1361,0.0505,0.5823,0.3996,0.7249,0.8577,0.8867,0.2265,1.55,0.8246,-0.0659,-0.0321,0.1094,-0.0957,0.1878,-0.0894,0.0129,-0.0724,-0.0589,0.3566,1.6009,0.1751,0.5844,0.0189,0.1447,-0.0037,-0.0868,1.0889,0.031,-0.0062,0.1095,-0.0201,-0.0314,-0.0307,2.0734,-0.1012,-0.1097,0.5316,0.1071,0.4095,-0.0565,-0.079,0.0463,-0.0203,-0.0651,-0.0349,0.7303,-0.0732,-0.0052,0.7292,Control
E12,0.7981,0.2593,0.1856,-0.0829,-0.0698,0.0896,0.0354,1.2182,0.1071,0.0176,0.2863,0.6711,0.4486,1.2029,-0.036,-0.0295,-0.0874,0.0102,0.0987,0.0709,-0.0179,0.1801,-0.088,-0.0979,-0.0132,0.1405,-0.0914,0.066,-0.1036,-0.0753,-0.0868,0.067,-0.0262,-0.0336,-0.0945,0.1583,-0.0561,-0.0618,0.3034,-0.0839,0.2476,0.4896,0.2627,1.7721,0.2286,0.816,-0.1217,0.0397,0.0103,0.5964,1.2001,-0.0606,0.317,0.1191,0.229,1.8073,0.8377,0.3083,-0.0649,0.1766,0.4761,0.3264,-0.1239,0.4258,0.2232,0.3104,0.7778,0.0227,2.9956,0.0649,0.8207,0.4933,-0.0219,0.0591,0.0312,-0.0326,-0.0141,-0.0273,0.3741,0.3482,0.6384,0.6714,0.8231,0.027,1.556,0.6269,-0.1083,-0.0245,-0.011,-0.0522,0.1143,-0.0217,-0.04,-0.1575,-0.1254,0.2197,1.6719,7e-04,0.4479,0.0434,0.1078,-0.0571,-0.1049,0.9078,-0.0232,-0.1276,0.0392,-0.0519,-0.093,0.0067,2.2365,-0.2048,-0.04,0.3226,0.0065,0.2687,-0.0311,-0.0198,-0.0704,-0.0206,-0.0334,-0.0614,0.4696,-0.1442,0.0087,0.5642,BRCACancer
F01,1.0589,0.4783,0.2686,0.018,-0.0093,0.1277,0.258,1.8707,0.4421,0.0245,0.7053,1.1648,0.965,1.2767,-0.0101,-0.1326,0.0512,0.0764,0.1493,0.2471,-0.0992,0.3503,-0.0789,-0.165,0.0191,0.4563,-0.1037,0.4574,-0.0768,-0.0456,0.0504,0.0392,0.1057,0.0904,0.2135,0.6045,0.0905,-0.0413,0.5793,-0.1136,0.2476,0.6489,0.6422,2.3495,0.3895,1.3427,-0.0457,-0.1111,0.0371,0.9001,1.4669,-0.09,0.5185,0.1807,0.4216,2.2379,1.3062,0.6315,0.0088,0.428,0.5749,0.725,0.0325,0.6994,0.4626,0.5036,1.3128,0.0862,2.5807,0.0209,1.0813,0.8839,-0.1128,0.3339,0.0649,0.0692,0.0387,0.0258,0.7368,0.5979,1.0866,1.1563,1.0782,0.4472,1.6642,1.1495,-0.0186,0.0138,0.0051,-0.1809,0.1993,-0.0767,-0.0471,-0.1259,-0.0568,0.5271,1.6935,0.0627,0.9906,-0.0325,0.113,-0.0119,-0.1435,1.4427,-0.065,-0.0479,0.063,0.0247,-0.11,-0.0234,2.7984,-0.1096,-0.1559,0.8643,0.0551,0.447,-0.0696,-0.0992,0.0052,0.0172,-0.0937,-0.0856,0.8107,-0.1025,0.0429,1.1198,Control
F02,0.9758,0.6765,0.3545,-0.0044,0.092,0.2745,0.3083,1.654,0.4131,0.1598,0.5858,1.0148,1.092,1.3599,-0.0605,-0.1259,0.1039,0.1374,0.2588,0.3316,-0.0249,0.3356,-0.0515,-0.105,0.1613,0.5341,-0.0661,0.2174,-0.0764,-0.0209,0.1218,0.0359,0.1447,0.084,0.2563,0.5482,0.122,-0.0623,0.7314,-0.0853,0.2763,0.593,0.6907,2.3696,0.3648,1.4158,0.0168,-0.0859,0.0301,1.0315,1.6426,-0.105,0.4426,0.0708,0.5442,2.0419,1.2233,0.5469,-0.006,0.3333,0.7186,0.6384,0.0352,0.7014,0.4576,0.3696,1.1486,0.0387,3.0554,0.0602,1.1494,0.8973,-0.0417,0.3899,0.072,0.1123,0.0453,0.0554,0.7973,0.6015,0.9555,1.1424,1.1766,0.4119,1.6709,1.1244,-0.0476,0.0848,0.0159,-0.1192,0.1407,-0.0662,-0.0431,-0.0756,-0.0406,0.6714,1.72,0.14,1.0709,-0.0188,0.1903,0.0367,-0.1134,1.3016,0.0269,-0.0904,0.1251,0.0511,-0.0549,-0.0133,2.855,-0.0766,-0.1019,0.8018,0.1263,0.5019,-0.0503,-0.0803,0.0917,-0.0322,-0.0566,-0.0638,0.8886,-0.0827,0.0344,1.1789,Control
F03,0.9439,0.5825,0.2732,0.0213,-0.0263,0.1844,0.1543,1.4714,0.2743,0.0602,0.6531,0.9105,0.7731,1.301,-0.0383,-0.1028,0.1588,0.0981,0.0986,0.2292,-0.0359,0.3779,-0.0506,-0.0712,0.0711,0.3778,-0.0659,0.14,-0.0396,-0.0184,0.1562,0.0153,0.1408,0.1047,0.1811,0.4147,0.0326,-0.0195,0.6149,-0.076,0.371,0.8169,0.5455,2.4187,0.3009,1.037,-0.0582,-0.0249,0.0039,0.821,1.5207,-0.0815,0.3347,0.0689,0.3421,1.9426,1.1208,0.4247,-0.0377,0.1539,0.7275,0.4694,0.0938,0.5824,0.3853,0.2954,1.0316,-0.0642,2.9145,0.063,1.0937,0.785,-0.1149,0.338,0.0983,0.1718,0.0536,0.0413,0.7408,0.4894,0.809,0.8768,0.8889,0.1892,1.6849,0.9896,-0.0047,0.0981,-0.0512,-0.1267,0.1455,-0.0497,0.0025,-0.0809,-0.0885,0.5004,1.657,-0.0711,0.6844,0.0529,0.2054,0.0113,-0.0822,1.1584,-0.0265,6e-04,0.1211,0.0066,-0.1004,-0.0032,2.4829,-0.103,-0.1377,0.5327,0.0698,0.4601,-0.0379,-0.0739,0.0457,0.0273,-0.0666,-0.081,0.7927,-0.0821,0.0051,0.7155,Control
F04,1.2288,0.3484,0.2299,-0.1103,-0.0801,-0.0898,0.0826,1.6554,0.3131,0.1607,0.5721,1.1707,0.7722,1.0831,-0.0795,-0.1401,0.0446,-0.1444,0.1067,0.0967,-0.1116,0.1716,-0.0826,-0.1455,-0.0665,0.1812,-0.1198,0.2533,-0.1246,-0.0608,-0.0368,0.0569,0.0786,0.0605,0.1022,0.3192,0.0416,0.0036,0.6829,-0.1309,0.2626,0.6711,0.7283,2.2681,0.3834,1.5433,-0.0945,0.06,-0.0557,0.8123,1.379,-0.1217,0.5696,0.0921,0.3442,2.4184,1.3494,0.7451,-0.0222,0.359,0.4577,0.7237,-0.0953,0.662,0.3439,0.654,1.3559,0.0523,2.4958,-0.0116,1.2725,0.7521,-0.1222,0.2001,0.0924,0.0349,-0.0111,0.0331,0.4923,0.7051,1.1418,1.0569,1.2178,0.2875,1.7386,0.8957,-0.0976,0.0051,0.0305,-0.1747,0.1431,-0.0707,-0.0698,-0.1891,-0.039,0.5959,1.6312,-0.0147,0.8976,-0.0542,0.2357,-0.0838,-0.1378,1.4801,-0.1205,-0.144,0.0427,-0.0211,-0.0686,-0.0093,2.1176,-0.169,-0.1324,0.7973,0.0689,0.3337,-0.1012,-0.0772,-0.0056,0.0084,-0.0997,-0.0785,0.7413,-0.1363,0.0117,1.1508,Control
