@relation data

@attribute id string
@attribute 10257 numeric
@attribute 10599 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 10864 numeric
@attribute 109 numeric
@attribute 10998 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123264 numeric
@attribute 1244 numeric
@attribute 1581 numeric
@attribute 196883 numeric
@attribute 200931 numeric
@attribute 2052 numeric
@attribute 23439 numeric
@attribute 2778 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 343 numeric
@attribute 358 numeric
@attribute 361 numeric
@attribute 366 numeric
@attribute 3781 numeric
@attribute 3949 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5243 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 570 numeric
@attribute 57552 numeric
@attribute 57835 numeric
@attribute 6256 numeric
@attribute 6344 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 6513 numeric
@attribute 6522 numeric
@attribute 6523 numeric
@attribute 6548 numeric
@attribute 6550 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6580 numeric
@attribute 6822 numeric
@attribute 7363 numeric
@attribute 760 numeric
@attribute 8431 numeric
@attribute 8647 numeric
@attribute 8671 numeric
@attribute 8714 numeric
@attribute 9376 numeric
@attribute 9429 numeric
@attribute 949 numeric
@attribute 9971 numeric
@attribute Class {Control,BRCACancer}

@data
C10,0.2136,-0.0834,0.0859,-0.0051,-0.0542,0.0767,0.2589,0.0077,0.0146,0.0205,1.6011,-0.1857,0.1346,0.0854,-0.0368,-0.2029,0.0242,0.0898,0.1345,-0.1325,0.4898,-0.1158,1.42,0.0465,0.0425,-0.0658,1.0019,-0.0203,0.3668,1.8988,0.032,0.0688,-0.0806,0.2027,0.1429,0.2206,0.2325,0.5388,0.7573,1.1142,-0.1043,0.9223,-0.0905,0.2126,0.0789,0.5534,0.0536,0.0828,-0.0308,0.5843,0.524,-0.0729,0.5449,0.1053,0.0186,-0.0321,-0.1516,-0.0346,-0.073,-0.0283,0.6981,-0.0749,-0.0657,0.038,0.3621,-0.0623,-0.0024,0.1038,-0.1648,BRCACancer
C11,0.3276,-0.1178,0.0259,-0.0336,-0.0761,0.1085,0.3344,0.0251,-0.0072,0.106,1.7706,-0.1081,0.2996,0.1796,0.033,-0.1917,0.1393,0.0263,0.1666,-0.1325,0.7546,-0.0257,1.4315,0.0504,0.0163,-0.111,1.0314,-0.0381,0.8449,1.7473,-0.0211,0.2991,-0.1999,0.1326,0.0902,0.325,0.287,0.6721,1.0519,0.9625,-0.1738,1.011,-0.0665,0.1197,0.039,0.623,1e-04,0.0521,-0.0297,0.6347,0.4679,-0.0893,0.5827,0.0601,0.1583,-0.0151,-0.1474,-0.0516,-0.0866,-0.1577,0.887,0.0689,-0.0674,0.0259,0.7936,-0.0437,-0.1069,0.1819,-0.2148,Control
C12,0.2749,-0.0817,0.0567,-0.0235,-0.0258,0.0765,0.246,-0.0237,0.0131,0.2083,1.2694,-0.1373,0.0117,0.0961,0.0018,-0.0939,0.043,0.0378,0.1266,-0.0077,0.5194,-0.0916,0.7859,0.1943,0.1364,0.0093,0.5399,-0.0843,0.4079,1.4746,-0.0195,0.0586,-0.1115,0.0152,-0.0451,0.2233,0.1574,0.2368,0.663,0.8069,-0.1402,0.5604,-0.1158,0.0346,0.0149,0.4052,0.0071,0.0276,-0.0938,0.3743,0.2508,-0.0947,0.3683,0.0501,0.048,-0.1019,-0.1804,-0.0204,-0.1193,-0.2055,1.1103,-0.1795,-0.1081,-0.0295,0.5613,-0.0701,-0.0114,-0.1098,-0.1687,BRCACancer
D01,0.2512,-0.2446,0.0574,-0.0382,-0.1182,0.063,0.2403,0.012,0.016,0.1141,1.6801,-0.1166,0.2726,0.1922,0.0594,-0.3142,0.2894,0.1149,0.2405,-0.1412,0.6711,-0.1089,1.0743,0.1025,0.0402,-0.037,0.8169,-0.0937,0.3013,1.5903,-0.0039,0.0043,-0.1224,0.0752,0.0099,0.3832,0.3031,0.2462,0.7961,0.7979,-0.1148,0.9938,-0.0935,0.2297,0.1722,0.6919,0.0612,-0.1002,0.0402,0.6091,0.3001,-0.0435,0.454,-0.0929,0.1357,-0.0397,-0.1705,0.0884,-0.149,-0.1457,0.3706,-0.0833,-0.115,-0.0826,0.3104,0.0175,0.0261,0.179,-0.2028,BRCACancer
D02,0.4974,-0.1136,0.0238,-0.0263,-0.0982,0.0821,0.3968,0.0891,0.008,0.1397,1.6306,-0.0894,0.1486,0.0923,0.0203,-0.0871,0.081,-0.0076,0.084,-0.0691,0.6674,-0.0373,1.0833,0.1531,0.0362,0.0535,0.6071,-0.0484,0.3534,1.6894,-0.0057,0.1817,-0.0619,0.0934,0.1337,0.2641,0.208,0.4787,0.8487,0.9862,-0.0268,0.7791,-0.0522,0.1446,0.0355,0.5282,-0.0153,-0.0176,0.0302,0.6952,0.4273,-0.047,0.441,0.0375,0.036,-0.0142,-0.16,-0.0052,-0.0454,-0.0369,1.1276,0.0154,-0.0974,5e-04,0.7761,-0.0138,-0.0324,0.2117,-0.1113,BRCACancer
D03,0.3343,-0.0946,0.0743,-0.0081,-0.0701,0.06,0.2692,0.0467,0.0327,0.217,1.7897,-0.1535,0.1089,0.0515,-0.0343,-0.1495,0.0505,0.0806,0.1511,-0.1107,0.5674,-0.1276,1.1089,0.0664,0.1176,-0.0558,0.7612,-0.0336,0.4526,1.6166,0.0068,0.0937,-0.0872,0.1155,0.0671,0.2469,0.2035,0.483,0.7573,0.8651,-0.0626,0.7011,-0.1663,0.0963,-0.0015,0.5947,0.0633,-0.0477,-0.0425,0.62,0.4066,-0.0819,0.5427,0.0521,0.0934,-0.1795,-0.1411,-0.0389,-0.2531,-0.0684,1.0306,-0.1412,-0.0732,-0.007,0.9215,-0.1183,0.0484,0.1342,-0.1729,BRCACancer
D04,0.3996,-0.1252,0.0252,-0.0271,-0.065,0.0879,0.2191,-0.0108,0.0052,0.0932,1.7045,-0.1259,0.2093,0.1971,0.0069,-0.1824,0.0933,0.0233,0.1325,-0.0902,0.5913,-0.063,1.4439,0.1878,0.1769,-0.0118,1.4576,-0.065,0.4561,1.8004,-0.0037,0.052,-0.1224,0.1627,-0.02,0.3067,0.2748,0.2986,0.9434,0.8834,-0.1272,0.8893,-0.0019,0.2133,0.0876,0.6902,-0.0078,-0.0896,-0.0235,0.4611,0.4819,-0.0319,0.5057,0.0645,0.1145,0.0393,-0.1486,-0.0334,-0.1768,-0.1132,0.883,-0.1163,-0.1124,-0.0279,0.7698,-0.0573,0.0614,0.1714,-0.1535,BRCACancer
D05,0.3595,-0.0781,0.0799,6e-04,-0.0014,0.1022,0.3479,-0.0745,0.0703,0.1605,1.8703,-0.153,0.2091,0.035,-0.027,-0.2041,0.1086,0.0847,0.2218,-0.0988,0.4965,-0.0926,1.5138,0.1041,0.1219,-0.0207,1.1527,-0.0324,0.4731,1.7264,0.0116,0.103,-0.0752,0.2574,0.0194,0.2932,0.1369,0.5664,0.9488,0.928,-0.1289,0.8179,-0.1145,0.1772,0.0313,0.6845,0.1037,0.0427,0.081,0.5905,0.5413,-0.0772,0.5744,0.0852,0.1032,-0.0712,-0.1153,0.0376,-0.171,-0.0844,0.7874,0.1121,-0.0601,0.0281,0.6434,-0.1171,0.0268,0.0698,-0.1936,BRCACancer
D06,0.3838,-0.1827,0.0203,-0.0429,-0.0856,0.0988,0.3135,0.0824,-0.0118,0.148,1.8327,-0.1501,0.2846,0.0263,0.0479,-0.1964,0.1861,0.0648,0.2668,-0.0628,0.7087,-0.1327,1.6994,0.1612,0.0312,-0.0361,0.9155,-0.0641,0.6733,1.7737,4e-04,0.1828,-0.1525,0.1593,0.0156,0.3884,0.2471,0.6236,0.9914,0.9648,-0.0316,0.9127,-0.171,0.2357,0.0999,0.697,0.0859,-0.0236,-0.0132,0.7714,0.4896,-0.0577,0.5505,0.0128,0.1038,-0.0221,-0.1654,0.0867,-0.1177,-0.1413,0.7228,-0.0361,-0.0997,0.0248,0.5037,-0.0157,0.0779,0.258,-0.1886,BRCACancer
D07,0.4871,-0.1224,0.0587,-0.0142,-0.0641,0.0353,0.3543,0.0816,0.0317,0.1129,1.9125,-0.1151,0.3089,0.1667,0.0289,-0.1572,0.1111,-0.0126,0.2034,-0.0877,0.6055,-0.0277,1.6083,0.179,0.1205,-0.0808,1.3183,-0.0781,0.5321,1.7491,0.0059,0.2073,-0.0675,0.2069,0.0576,0.2809,0.1065,0.857,0.831,1.0344,-0.073,0.9622,-0.0581,0.1321,0.0232,0.6564,0.0573,-0.0088,0.021,0.7799,0.4915,-0.0958,0.4771,0.0419,0.0238,-0.0518,-0.0931,0.0055,-0.1149,-0.1137,0.9253,0.0707,-0.0762,0.046,0.8036,-0.0788,0.0455,0.164,-0.113,Control
D08,0.3253,-0.152,0.0582,0.0113,-0.0847,0.1502,0.2166,0.0226,0.0612,0.12,1.3997,-0.1368,0.127,0.1749,0.0265,-0.233,0.0802,0.0584,0.1913,-0.1033,0.4924,-0.1474,1.2197,0.0613,0.1045,-0.0571,0.8549,-0.0291,0.5126,1.6902,0.0506,0.0934,-0.1053,0.0144,0.0334,0.256,0.1371,0.3187,0.7628,0.899,-0.1362,0.7904,-0.0552,0.1304,0.042,0.5118,0.0706,-8e-04,-0.0026,0.4798,0.3225,-0.0631,0.3554,-0.0242,0.1126,-0.1989,-0.1143,-0.0018,-0.1353,-0.1025,1.1841,-0.034,-0.1094,-0.0649,0.3892,-0.0568,-0.0173,0.0099,-0.2106,Control
D09,0.2902,-0.1583,0.0919,-0.0398,-0.0758,0.0868,0.289,-0.0161,0.0387,0.0855,1.5409,-0.1647,0.1278,0.169,0.0081,-0.2286,0.1297,0.032,0.2284,-0.1916,0.5445,-0.1394,1.455,0.155,0.0634,-0.0151,1.1082,-0.0948,0.4243,1.8153,0.0097,0.1023,-0.1805,0.2159,0.1139,0.2829,0.1437,0.487,0.9809,0.8817,-0.0381,0.832,-0.1004,0.1378,0.0644,0.6144,-0.0392,0.0253,0.0232,0.5659,0.392,-0.1092,0.5106,0.0161,0.084,-0.0215,-0.1726,-0.0131,-0.0668,-0.1011,0.8573,-0.1738,-0.0202,-0.0081,0.4263,0.0042,0.1081,0.1325,-0.2011,Control
D10,0.3528,-0.1042,0.0227,-0.0096,-0.0481,0.1306,0.1483,0.0903,0.0454,0.1501,1.3581,-0.1183,0.182,0.0689,-0.0067,-0.2875,0.0608,0.0296,0.2397,-0.0727,0.4754,-0.0972,1.2585,0.1707,0.1089,-0.0185,1.1066,-0.0678,0.4697,1.6073,-0.0333,0.0749,-0.0357,0.121,0.0462,0.2811,0.2719,0.3947,1.0133,0.8115,-0.1248,0.8697,-0.0225,0.091,0.0333,0.5566,0.0409,-0.0247,0.0253,0.4161,0.3395,0.0051,0.3994,0.0186,0.2053,-0.0103,-0.1322,0.0356,-0.1446,-0.158,0.9358,0.1036,-0.0506,-0.0246,0.4308,-0.0458,0.0215,0.0558,-0.1634,Control
D11,0.2245,-0.1844,0.0854,0.0228,-0.1323,0.117,0.0892,0.0131,0.0419,0.2452,0.6329,-0.151,-0.0565,0.228,0.0105,-0.3104,0.2251,0.0296,0.2432,-0.0316,0.363,-0.0933,0.6266,0.2636,-0.0042,-0.068,0.3088,-0.0958,0.2334,1.2135,-0.0478,0.0111,-0.1577,0.0139,0.1894,0.1028,0.2835,0.0466,0.6044,0.5041,-0.0742,0.4206,0.0737,-0.0627,-0.034,0.3405,0.0182,-0.0951,0.0304,0.3705,0.0492,0.0014,0.2917,-0.1629,0.2313,0.1187,-0.175,0.0263,-0.1319,-0.2167,0.5603,-0.0085,-0.0477,-0.1448,0.1149,0.0938,0.1012,0.0281,-0.2295,Control
D12,0.3263,-0.1229,-0.0276,-0.0441,-0.1065,0.1561,0.1837,0.032,-0.0288,0.1012,1.2762,-0.0632,0.1203,0.0329,-5e-04,-0.0624,0.1242,0.0372,0.1231,-0.0904,0.5419,-0.1052,0.9777,0.2348,-0.0609,0.0134,0.9776,-0.1028,0.4027,1.5235,0.0548,0.0428,-0.1559,0.0291,0.0605,0.1867,0.165,0.3011,0.9616,0.8006,-0.1228,0.7353,-0.0359,0.0151,-0.0154,0.5461,-0.0177,-0.0513,0.0447,0.3855,0.2755,-0.001,0.3966,0.023,0.1478,-0.0244,-0.0956,-0.0778,-0.1542,-0.0773,1.3224,-0.2076,-0.0791,-0.0612,0.1023,-0.0011,-0.0724,0.1197,-0.1531,Control
E01,0.1015,-0.0583,0.0249,-0.0109,-0.061,0.1437,0.177,-0.0303,0.0078,0.0257,1.6048,-0.1018,0.096,0.1751,-0.0189,-0.1228,0.0294,-0.0248,0.1605,-0.0803,0.4796,-0.0539,1.0802,0.0928,-0.0236,-0.1208,0.8029,-0.0084,0.3515,1.8315,0.053,0.1342,-0.0029,-0.0047,-0.0766,0.3657,0.0075,0.2885,0.8248,0.8218,-0.0856,0.7802,-0.0393,0.0596,0.0259,0.5329,0.0594,0.0505,-0.0359,0.5188,0.3418,-0.0358,0.4035,0.0484,0.0838,-0.0971,-0.0948,-0.0709,-0.1605,-0.065,0.3004,-0.0591,-0.0419,-0.0122,0.0873,-3e-04,0.0108,-0.0425,-0.1069,BRCACancer
E02,0.3627,-0.0955,0.0266,-0.0144,-0.0236,0.0161,0.3407,2e-04,-0.0709,0.1079,1.5143,-0.1405,0.2523,0.1306,-0.0637,-0.1874,0.0492,-0.0252,0.1352,-0.1006,0.574,-0.075,1.5095,0.0559,-0.0492,-0.0763,0.7235,-0.0074,0.6539,1.8916,0.0029,0.2314,-0.1262,0.2672,0.0599,0.2641,0.1666,1.0102,0.7424,1.1326,-0.2242,0.8568,-0.0035,0.2732,0.1094,0.4461,-0.0101,-0.013,0.024,0.7739,0.4944,-0.0482,0.6029,0.0059,0.1076,-0.0679,-0.1375,-0.036,-0.0666,-0.0624,1.0078,-0.1367,-0.0489,0.072,0.4848,0.0055,0.1023,0.0582,-0.1763,Control
E03,0.2707,-0.0874,0.0212,-0.0254,-0.0169,0.0821,0.2907,0.0828,0.0073,0.0699,2.0265,-0.0648,0.2964,0.098,-0.0127,-0.1076,0.0586,-0.0501,0.1642,-0.0867,0.5876,-0.1107,1.3346,0.1072,0.1341,-0.0029,1.4513,-0.0223,0.5805,1.7623,0.0151,0.1877,-0.0809,0.2016,0.0723,0.296,0.2156,0.4831,1.0147,0.9327,-0.1127,0.9318,-0.0261,0.1797,0.0525,0.6619,0.0401,0.0015,-0.0124,0.4693,0.5586,-0.0848,0.5375,0.082,0.0221,0.0138,-0.1289,-0.0068,-0.0856,-0.0778,1.036,-0.1279,-0.0367,0.0043,0.8022,-0.1058,-0.0169,0.1498,-0.1464,Control
E04,0.4158,-0.0608,0.0087,-0.0383,-0.0861,0.1254,0.4309,0.0915,0.0075,0.1618,1.8083,-0.1032,0.3293,0.2733,0.0069,-0.1708,0.1492,-0.0139,0.2177,-0.0922,0.7498,-0.0562,1.4106,0.1085,0.0771,-0.0936,1.1855,-0.0277,0.4783,1.9751,0.0166,0.1395,-0.0015,0.2187,0.016,0.4126,0.3303,0.6067,1.0585,1.0048,-0.108,0.9159,-0.1286,0.2569,0.1573,0.5945,0.0527,-0.0114,-0.0567,0.6632,0.6066,-0.0527,0.6354,0.1046,0.059,-0.008,-0.0703,0.0084,-0.0888,-0.1148,1.0057,-0.0231,-0.0789,0.0617,0.7522,-0.1112,5e-04,0.2051,-0.1678,Control
E05,0.3379,-0.206,0.0915,0.03,-0.0445,0.176,0.4006,-0.0414,0.0659,0.0844,1.2496,-0.1742,0.0749,0.1613,0.048,-0.3408,0.0449,0.0809,0.2457,-0.1311,0.4908,-0.1493,1.3107,0.0593,0.1012,-0.0628,0.4182,-0.0015,0.403,1.8574,0.07,0.1549,-0.077,0.3253,0.0386,0.3013,0.1442,0.7349,0.7313,1.1291,-0.1929,0.6938,0.0176,0.1737,0.1311,0.4158,0.1166,0.0174,0.083,0.7227,0.3379,-0.0705,0.4935,-0.0028,0.1364,-0.0444,-0.1758,0.1116,-0.1611,-0.1317,1.0789,-0.0487,0.006,0.0673,0.6603,-0.0648,0.3357,-0.0286,-0.2548,Control
E06,0.1579,-0.2218,0.1075,0.0615,-0.0307,0.238,0.2267,-0.1225,0.1513,0.1065,1.3248,-0.2067,0.0564,0.0839,0.0354,-0.4303,0.0963,0.0476,0.1828,-0.1371,0.4339,-0.2304,1.3457,0.1757,0.1695,-0.0656,1.0449,-0.0565,0.3164,1.5859,0.0269,-0.0785,-0.0867,0.2103,-0.0214,0.5502,0.1221,0.492,0.7384,0.7085,-0.273,0.6004,-0.0137,0.1505,0.0832,0.4842,0.105,-0.0166,0.0739,0.6183,0.1937,-0.0416,0.3863,-0.0828,0.1877,0.1949,-0.2174,0.1342,-0.102,-0.223,0.4525,0.1811,-0.0205,0.0059,0.2986,0.0144,0.1597,0.0475,-0.2558,BRCACancer
E07,0.4248,-0.0549,0.0145,-0.031,-0.074,0.0703,0.4209,0.0421,-0.0217,0.165,1.7288,-0.1344,0.1944,0.1277,0.0421,-0.1113,0.1532,0.018,0.1253,-0.0722,0.7012,-0.0793,1.48,0.074,0.1282,0.0095,1.0207,-0.0456,0.5611,1.7774,0.0191,0.1561,-0.1251,0.3488,0.0328,0.3511,0.2883,0.457,0.9504,0.9827,-0.1065,0.8515,-0.0061,0.1918,0.1069,0.5673,0.0176,-0.0392,0.053,0.6086,0.5497,-0.067,0.7204,0.0591,0.0326,-0.1917,-0.0979,-0.0627,-0.1124,-0.0297,0.9836,-0.0635,-0.0579,0.0378,0.7739,-0.0264,0.02,0.1583,-0.1088,BRCACancer
E08,0.3643,-0.0798,-0.0106,-0.0371,-0.0564,0.0385,0.2913,0.0267,-0.052,0.1292,1.9546,-0.1223,0.1489,0.073,0.0193,-0.1317,0.0932,-0.0258,0.115,-0.081,0.7115,-0.1123,1.6229,0.0165,-0.0139,-0.0197,1.0136,-0.041,0.5169,1.9411,-0.0262,0.1724,-0.0669,0.2661,0.0069,0.3594,0.177,0.6105,0.9442,1.0496,-0.1299,0.8886,-0.1198,0.1875,0.0259,0.6528,0.0323,0.0117,-0.052,0.558,0.4798,-0.1041,0.5475,0.0367,0.0328,-0.0831,-0.0716,-0.0546,-0.1369,-0.1613,0.8432,-0.1974,-0.08,0.0042,0.5041,-0.1255,0.1586,0.0266,-0.1831,Control
E09,0.1861,-0.1086,0.0065,-0.0495,-0.0358,0.0617,0.3258,0.0196,0.006,0.1922,1.6286,-0.1131,0.207,0.2635,-0.0387,-0.1495,0.0122,0.0158,0.1942,-0.0671,0.6125,-0.0712,1.3372,0.1594,0.1113,-0.0857,0.9885,-0.0148,0.4243,1.7064,0.0074,0.2085,-0.0912,0.2194,0.0174,0.3155,0.2566,0.4587,1.018,0.93,-0.0239,0.8834,-0.1641,0.2233,0.0634,0.6117,0.0454,-0.0225,-0.0642,0.5884,0.4174,-0.0246,0.6357,0.0699,0.0033,-0.1579,-0.0949,-0.0595,-0.109,-0.1189,1.0605,-0.0167,-0.0699,0.0735,0.7173,-0.0863,0.007,0.1373,-0.1846,BRCACancer
E10,0.3809,-0.1743,0.0883,-0.019,-0.0908,0.0669,0.3231,-0.0863,0.0311,-0.0454,1.7602,-0.1346,0.3451,0.0968,0.004,-0.1884,0.0901,0.0818,0.2519,-0.1075,0.6042,-0.1296,1.6259,0.1939,-0.0196,-0.0995,1.0142,-0.0461,0.6012,1.8311,0.0143,0.1353,-0.0519,0.3449,0.05,0.4759,0.1308,0.7618,0.982,1.0219,-0.1235,0.949,-0.0287,0.3117,0.1434,0.5602,0.0517,-0.0163,0,0.8544,0.4819,-0.0781,0.6126,0.0243,0.0758,-0.1026,-0.1689,0.0708,-0.1083,-0.0844,0.7869,0.0029,-0.0154,0.0975,0.5214,-0.0452,0.1233,0.0711,-0.2163,BRCACancer
E11,0.3385,-0.1114,0.0572,-0.0519,-0.0692,0.1093,0.3657,0.1103,0.0114,0.1501,1.3464,-0.107,0.1465,0.1285,-0.073,-0.1513,0.0638,0.0929,0.0917,-0.0645,0.5038,-0.0924,1.1679,0.1778,0.0344,-0.0219,0.9652,-0.0511,0.4965,1.7188,-0.008,0.1548,-0.1074,0.1245,-0.0141,0.2028,0.1567,0.5199,0.7659,1.0043,-0.1152,0.7081,-0.1093,0.1009,0.0596,0.4608,0.0297,-0.0092,0.0365,0.4832,0.313,-0.0556,0.4973,0.0328,0.1023,-0.0139,-0.1567,-0.0799,-0.1349,-0.0649,1.0493,-0.1515,-0.0261,-0.0409,0.4927,-0.0186,6e-04,0.0176,-0.1842,Control
E12,0.2185,-0.0963,-0.0558,-0.038,-0.0078,-0.0748,0.0186,-0.0659,-0.0508,0.0067,1.4598,-0.0884,0.0873,0.2299,0.0861,-0.1708,0.031,-0.0698,0.0595,0.0021,0.429,-0.0401,1.0562,0.0895,0.0224,-0.0159,0.8274,-0.0303,0.3112,1.5887,-0.0263,0.0536,-0.0851,0.075,-0.0387,0.1925,0.097,0.4811,0.7371,0.8461,-0.1288,0.6359,-0.0236,0.1475,0.0354,0.3964,0.0104,0.0031,-0.0534,0.3829,0.2138,0.035,0.3084,-0.1408,0.1007,-0.0414,-0.0685,-0.0882,-0.1377,-0.0037,0.5459,-0.0501,-0.0767,0.0191,0.1242,0.0078,0.0052,-0.0229,-0.155,BRCACancer
F01,0.1734,-0.1311,0.0337,-0.0113,-0.0594,0.1052,0.4,-0.012,-0.0015,0.0345,1.8532,-0.1797,0.2848,0.0905,0.041,-0.1738,0.0999,1e-04,0.1991,-0.1574,0.6536,-0.1502,1.3625,0.0845,0.0275,-0.0803,1.3241,-0.0908,0.5441,1.8522,0.0176,0.1362,-0.0438,0.1621,0.0289,0.4378,0.2439,0.3766,0.9389,0.9378,-0.2396,1.0735,-0.0697,0.2005,0.1754,0.5894,0.0231,-0.0311,0.0198,0.6512,0.4475,-0.1254,0.5501,8e-04,0.0792,-0.0416,-0.1787,0.0207,-0.2057,-0.1122,0.598,-0.0452,-0.0978,0.0155,0.396,-0.096,0.1686,0.2049,-0.2275,Control
F02,0.2347,-0.1047,0.0216,-0.0108,-0.0699,0.072,0.3707,0.0068,-0.0142,0.0552,1.8639,-0.1362,0.2708,0.1136,0.0803,-0.2124,0.1947,0.0414,0.3083,-0.1057,0.6813,-0.0891,1.7337,0.0572,0.0146,-0.0822,0.9773,-0.0528,0.697,1.9388,-0.0183,0.1861,-0.1217,0.2216,-0.031,0.3848,0.1614,0.6271,0.9514,1.0616,-0.1671,1.0017,-0.0903,0.2215,0.1253,0.6049,0.0648,-0.0243,0.062,0.7582,0.5699,-0.0979,0.574,0.0951,0.0988,-0.0639,-0.1251,-0.0082,-0.1489,-0.1604,0.86,-0.0575,-0.1078,0.0474,0.3811,-0.0893,0.0921,0.2225,-0.1905,Control
F03,0.3118,-0.1101,0.0814,-0.0158,-0.056,0.0553,0.3072,0.1318,0.0653,0.1322,1.7431,-0.1502,0.2704,0.1068,-0.0079,-0.1815,0.0653,0.1277,0.3087,-0.1362,0.5127,-0.1262,1.4996,0.0663,0.231,-0.0873,1.0848,-0.0598,0.5445,1.6734,0.0416,0.1798,-0.1187,0.2337,0.0645,0.3399,0.1965,0.6611,0.8232,0.91,-0.06,0.7738,-0.0763,0.2485,0.0501,0.6381,0.0532,0.0576,-4e-04,0.6373,0.4519,-0.1143,0.5355,0.0065,0.0191,-0.0423,-0.1817,-0.0341,-0.0519,-0.0437,0.898,0.0793,-0.0775,0.0948,0.5405,-0.1065,-0.0248,0.1532,-0.2305,Control
F04,0.2905,-0.1651,0.0527,-0.0597,-0.0599,0.0952,0.2436,-0.0345,0.0068,0.0908,1.8084,-0.1534,0.206,0.1635,0.0624,-0.2526,0.1922,-0.0122,0.2183,-0.1536,0.7394,-0.0737,1.2942,0.1013,-0.0057,0.0102,1.1666,-0.1014,0.6522,1.6876,0.012,0.0962,-0.1372,0.0411,0.04,0.4273,0.2342,0.5295,0.8987,0.9021,-0.0575,1.0599,-0.0903,0.155,0.1003,0.6094,0.0371,-0.0592,-0.0404,0.6494,0.2848,-0.1256,0.4415,-0.1007,0.0756,0.058,-0.1683,-0.0518,-0.1646,-0.1519,0.5489,-0.0962,-0.1282,0.0406,0.4456,-0.0731,0.0111,0.1597,-0.224,Control
F05,0.4635,-0.098,0.0369,-0.0082,-0.0347,0.0649,0.4486,0.0197,0.0383,0.2507,1.7355,-0.1187,0.2415,0.1252,0.0427,-0.2076,0.0854,0.0261,0.2324,-0.1185,0.5626,-0.0783,1.5031,0.0615,0.0718,-0.034,0.9432,-0.0197,0.6107,1.765,0.017,0.1074,0.0128,0.1628,-0.0047,0.3304,0.2529,0.743,0.9628,1.0821,-0.1107,0.9612,-0.0489,0.2242,0.089,0.5627,0.0528,0.017,-0.0162,0.6676,0.4194,-0.0548,0.6056,-0.0097,0.1781,-0.0399,-0.1687,-0.0811,-0.1056,-0.1157,1.0752,-0.0313,-0.0745,0.0347,0.6221,-0.054,0.024,0.1841,-0.1643,Control
F06,0.4647,-0.1396,0.0827,0.0034,-0.0332,0.1499,0.3189,0.0024,0.0753,0.1208,1.4125,-0.1646,0.1264,0.0862,-0.0527,-0.3087,0.0422,0.038,0.1879,-0.0828,0.4066,-0.1251,1.2579,0.1155,0.0624,0.0667,1.2517,-0.0647,0.3383,1.5484,0.0176,0.0243,-0.1103,0.0185,0.1256,0.2913,0.0335,0.3326,0.8466,0.8436,-0.1527,0.699,-0.1427,0.1286,0.0061,0.5888,0.0432,-0.0951,0.0408,0.3882,0.3268,-0.0506,0.5929,0.0453,0.0979,-0.08,-0.2019,-0.0134,-0.1455,-0.1777,0.754,0.0762,-0.0737,0.0203,0.8829,-0.0921,-0.0032,0.1257,-0.2595,Control
F07,0.3517,-0.1392,0.0065,-0.0541,-0.0846,0.0371,0.2571,0.0105,-0.0083,0.0545,1.7262,-0.1711,0.2094,0.1391,0.0151,-0.201,0.0604,0.0124,0.1461,-0.095,0.6675,-0.1367,1.2524,0.1256,0.0727,-0.0161,0.5324,-0.0688,0.4614,1.9018,-0.009,0.1605,-0.1596,0.056,0.0595,0.3403,0.3085,0.7412,0.8119,1.1659,-0.1369,0.9645,-0.0632,0.154,0.1588,0.5425,-0.0037,-0.018,-0.0246,0.7123,0.368,-0.1188,0.5034,0.029,0.1162,-0.0715,-0.1725,0.0014,-0.1366,-0.1979,0.8682,0.0919,-0.098,0.043,0.6345,-0.084,-0.0112,0.1401,-0.2088,Control
F09,0.386,-0.1023,0.0017,-0.0603,-0.1033,0.0124,0.3611,0.1324,-0.0478,0.1815,1.9065,-0.1142,0.3624,0.0739,0.0817,-0.1052,0.1922,-0.0071,0.3087,-0.1568,0.6634,-0.0804,1.9552,0.1715,0.0215,-0.0896,1.4609,-0.0847,0.6364,1.8297,-0.0225,0.2074,-0.1597,0.2144,0.0405,0.4331,0.3057,0.6779,1.0729,1.007,-0.062,0.955,-0.1615,0.3727,0.1052,0.7599,0.0272,-0.0457,-0.0401,0.6733,0.6632,-0.0887,0.6576,0.0412,0.0907,-0.0232,-0.0989,0.0042,-0.0851,-0.1079,0.9575,-0.0473,-0.1035,-1e-04,0.5155,-0.0748,0.2362,0.3356,-0.1531,Control
