@relation data

@attribute id string
@attribute 1457 numeric
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 6774 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 6772 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 5604 numeric
@attribute 4352 numeric
@attribute 5921 numeric
@attribute 3717 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 7066 numeric
@attribute 2353 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
C06,0.167,0.2724,0.1841,0.5374,0.3671,0.4341,0.6652,0.147,0.0318,0.1769,0.0186,0.1078,0.0456,0.2515,0.4391,0.5665,0.3107,0.3509,0.389,0.0936,0.7035,0.5143,0.4412,0.0704,Control
C07,0.2802,0.8757,0.3607,1.2008,1.3982,0.619,1.5005,0.6577,0.1667,0.3623,0.5515,0.6682,0.5995,1.1545,1.1096,1.2704,0.7954,0.8519,0.8866,-0.033,1.1656,1.8435,1.0885,0.6274,Control
C08,0.3568,0.7973,0.4262,1.2679,1.4462,0.7114,2.1564,0.7276,0.2738,0.4813,0.692,0.8183,0.871,1.2713,1.4179,1.4131,0.9733,1.0566,1.0655,1e-04,1.562,1.8817,1.1859,0.8108,Control
C09,0.3126,1.0962,0.3085,1.1943,1.3897,0.563,2.0331,0.7603,0.1461,0.4251,0.5267,0.7024,0.5834,1.1501,1.2727,1.2526,0.881,0.9083,1.0073,-0.0579,2.3816,1.9987,1.1108,0.6951,Control
C10,0.2926,0.8773,0.3185,1.1373,1.5438,0.5243,1.9981,0.8332,0.143,0.3825,0.5146,0.7744,0.5113,1.2514,1.2658,1.2452,0.854,0.8116,1.023,0.012,1.2761,2.0775,1.0914,0.7278,BRCACancer
C11,0.5335,1.0199,0.5101,1.3042,1.5467,0.813,2.0464,0.7867,0.2985,0.5718,0.7211,0.8088,0.8911,1.1799,1.5555,1.5328,1.0401,1.2001,1.1999,0.0295,1.6417,1.8986,1.1242,0.8178,Control
C12,0.2266,0.791,0.3112,1.0279,0.9401,0.5599,1.3457,0.4843,0.1455,0.2652,0.6762,0.4866,0.4351,0.7623,1.1375,1.1452,0.8388,0.7293,0.8569,0.0175,0.9171,1.4002,0.6991,0.4174,BRCACancer
D01,0.6105,0.5089,0.372,1.2466,1.6255,1.7525,2.1035,0.5968,0.8266,0.8801,0.1775,1.2521,1.3661,1.2857,1.4414,1.5757,0.7586,1.3172,1.0304,0.1273,0.7339,1.3874,1.3944,1.1288,BRCACancer
D02,0.3579,0.9631,0.4568,1.1871,1.3262,0.7584,1.7056,0.7424,0.1983,0.4381,0.698,0.7809,0.685,1.1494,1.2024,1.3968,0.9158,0.9813,1.1407,-0.0024,1.2106,1.923,1.0319,0.7383,BRCACancer
D03,0.3696,0.88,0.3427,1.1799,1.3647,0.7527,1.8676,0.5932,0.1406,0.4145,0.7033,0.7014,0.8027,1.0202,1.2233,1.412,0.9147,0.9392,0.9649,0.1022,1.0222,1.8496,0.8686,0.6003,BRCACancer
D04,0.3848,0.7995,0.4717,1.2846,1.3557,0.7928,1.8886,0.7228,0.2901,0.5941,0.7043,0.8036,0.9645,1.2215,1.3274,1.6251,0.9905,1.0958,1.1244,-0.0842,1.183,1.7559,1.1519,0.8315,BRCACancer
D05,0.2755,0.754,0.3436,1.2773,1.6067,0.6554,2.2717,0.8946,0.1172,0.5086,0.9292,0.7717,0.8915,1.1295,1.0651,1.5193,0.8171,0.9351,1.0671,-0.0033,1.6839,1.8809,1.0518,0.7064,BRCACancer
D06,0.4914,0.9539,0.5196,1.2601,1.6435,0.7797,1.8485,0.7618,0.2738,0.6168,0.6933,0.8816,0.9398,1.2429,1.5069,1.5134,1.0635,1.1695,1.1449,-0.0165,1.5613,1.8966,1.2257,0.886,BRCACancer
D07,0.3494,0.885,0.4464,1.361,1.6082,0.6879,1.9708,0.7789,0.162,0.5184,1.0293,0.7651,0.803,1.2075,1.2439,1.4296,0.9348,1.0636,1.0955,0.0296,1.7021,1.8583,1.2167,0.8111,Control
D08,0.1738,0.6983,0.3309,1.0759,1.2116,0.5777,1.8856,0.5388,0.1492,0.3849,0.5057,0.5799,0.6701,0.9695,1.1937,1.2683,0.8146,0.8008,0.9208,0.0698,1.1539,1.6235,1.0438,0.5506,Control
D09,0.4123,0.8836,0.4244,1.1563,1.506,0.6644,1.8798,0.75,0.1937,0.4905,0.7564,0.7568,0.7075,1.1314,1.4054,1.4266,1.0398,0.9925,1.1878,0.0802,1.1844,1.7543,1.1358,0.7371,Control
D10,0.2559,0.8928,0.3991,1.1741,1.2498,0.6788,1.5577,0.6069,0.2191,0.4452,0.4748,0.5976,0.6926,1.0396,1.0493,1.581,0.8457,0.8691,0.9727,0.0974,1.0737,1.6518,0.9033,0.6175,Control
D11,0.2017,0.3777,0.2183,0.7649,0.6441,0.513,1.0332,0.3362,0.2041,0.46,0.4199,0.3478,0.3034,0.5635,0.8394,0.8295,0.3809,0.5453,0.7674,0.0628,0.613,0.9607,0.6526,0.2635,Control
D12,0.2772,0.7047,0.352,1.1078,1.0526,0.6065,1.4482,0.511,0.2118,0.4226,0.2414,0.4714,0.6172,0.8506,1.1456,1.4151,0.9554,0.8418,1.0716,0.0075,1.2406,1.3328,0.8124,0.4739,Control
E01,0.2694,0.9607,0.2755,1.2341,1.3234,0.5981,1.9604,0.6806,0.1402,0.4081,0.0234,0.6038,0.5272,0.9334,1.2408,1.4031,0.7767,0.8678,0.8429,0.0029,2.3896,1.5913,1.0877,0.5953,BRCACancer
E02,0.4218,1.3882,0.4329,1.2589,1.5839,0.7186,2.1398,0.8196,0.284,0.5434,1.0399,0.9393,0.6842,1.4187,1.373,1.4048,1.0066,1.1104,1.0079,-0.081,1.1487,2.008,1.3123,0.8881,Control
E03,0.3296,1.0022,0.4693,1.3131,1.3712,0.6768,2.0951,0.6495,0.2238,0.5501,0.6703,0.6403,0.931,1.0946,1.3944,1.5979,1.1335,1.0382,1.1542,-0.0582,1.7356,1.8502,1.0162,0.5972,Control
E04,0.3211,1.1535,0.5544,1.2927,1.6953,0.6837,2.0664,0.9894,0.2593,0.5435,1.0992,0.9014,0.7899,1.2981,1.7528,1.5412,1.2731,1.211,1.2513,0.0954,2.1277,1.7236,1.206,0.8595,Control
E05,0.2883,0.9051,0.3934,1.0775,1.4116,0.6298,1.857,0.6676,0.2565,0.3906,0.6751,0.9195,0.602,1.3184,1.3984,1.227,0.8005,0.9621,0.8811,0.0685,0.9176,1.8244,1.3142,0.9182,Control
E06,0.2509,1.1387,0.1063,1.0728,1.313,0.7063,2.195,0.5451,0.0651,0.4472,0.2606,0.7608,0.7387,1.0115,0.585,1.2853,0.4629,0.7187,0.8027,0.19,3.1321,1.8507,1.0073,0.7624,BRCACancer
E07,0.3479,1.2291,0.4881,1.2529,1.6138,0.7396,1.8636,0.803,0.1998,0.513,1.2419,0.8107,0.8191,1.1507,1.2295,1.5114,0.9472,1.0037,1.1035,-7e-04,2.5116,1.9246,1.0966,0.8198,BRCACancer
E08,0.3922,1.0953,0.4382,1.3526,1.5744,0.7273,2.5096,0.8383,0.2445,0.5849,0.8563,0.8508,0.9283,1.3302,1.5255,1.5283,1.0552,1.1652,1.1578,1e-04,2.2463,1.9142,1.2404,0.8485,Control
E09,0.394,1.0887,0.5013,1.2841,1.3707,0.696,1.7716,0.7519,0.243,0.439,1.152,0.713,0.6051,1.2287,1.447,1.5643,1.0742,1.1176,1.0264,0.0405,1.3647,1.8942,1.1152,0.7464,BRCACancer
E10,0.5272,1.1073,0.4769,1.3058,1.7265,0.8765,2.1909,0.829,0.2837,0.7321,0.6002,1.0529,1.046,1.4286,1.24,1.6731,0.9698,1.1407,1.0384,0.1395,1.6804,1.8888,1.3277,1.0414,BRCACancer
E11,0.3174,0.7592,0.3426,1.2149,1.3725,0.6024,1.7744,0.6435,0.2042,0.4051,0.8577,0.6029,0.6476,1.0373,1.2198,1.3961,0.8395,0.9202,0.9642,0.12,0.8826,1.7533,1.0308,0.6365,Control
E12,0.2576,0.5979,0.2372,1.0302,1.1324,0.5941,1.4813,0.5806,0.1592,0.3941,0.4226,0.4695,0.4628,0.8651,0.8554,1.2321,0.6402,0.6799,0.751,0.0464,1.0163,1.7108,0.8782,0.4659,BRCACancer
F01,0.5332,1.1425,0.4206,1.3793,1.6937,0.9272,2.2008,0.7273,0.448,0.6809,0.5695,0.9998,1.0595,1.4093,1.7929,1.6107,1.167,1.3935,1.3383,-0.0483,2.8778,1.6842,1.321,0.9704,Control
F02,0.4712,1.1918,0.5375,1.3236,1.7591,0.8097,2.0483,0.87,0.2557,0.5864,0.7213,1.0783,0.9158,1.3948,1.5963,1.5449,1.1417,1.2488,1.3183,-0.006,1.405,1.882,1.3576,0.9519,Control
F03,0.3129,0.8559,0.3449,1.2465,1.4945,0.5834,1.7985,0.7669,0.1202,0.4162,1.0474,0.7006,0.7554,1.2505,1.2985,1.3953,1.0058,1.0207,1.2113,-0.0301,1.66,1.903,1.0568,0.7463,Control
F04,0.6115,0.7119,0.3469,1.3191,1.6127,1.2066,2.1034,0.6591,0.3533,0.6779,0.4698,0.909,1.335,1.203,1.3879,1.6199,0.9111,1.1988,1.1464,0.0588,1.4222,1.6299,1.2974,0.997,Control
F05,0.3875,0.8447,0.4087,1.3099,1.7212,0.6934,2.3019,0.7969,0.2391,0.5147,1.1419,0.8329,0.8592,1.3085,1.4998,1.5073,1.0555,1.1092,1.1657,0.0103,1.152,1.8658,1.2154,0.7676,Control
F06,0.1783,0.8277,0.2371,1.2043,1.3791,0.6237,1.6339,0.6174,0.1182,0.4672,0.8438,0.6675,0.8046,1.0146,0.9346,1.3651,0.9441,0.7989,1.0598,-0.0149,1.3019,1.6519,0.9194,0.5554,Control
F07,0.4907,1.0256,0.3191,1.3011,1.5711,1.1087,1.9783,0.7896,0.5974,0.6281,0.5613,1.0493,0.8733,1.4476,1.6669,1.5015,0.9762,1.2443,1.2013,-0.0474,1.785,1.9002,1.44,1.0482,Control
F09,0.4605,1.2359,0.5695,1.3285,1.8769,0.7305,2.0686,0.9428,0.2491,0.5816,0.6213,1.0083,0.9668,1.4419,1.5015,1.6157,1.302,1.1607,1.3688,0.0078,2.0297,1.8495,1.2745,0.9535,Control
F10,0.5135,1.1938,0.4589,1.3907,1.8179,0.9335,2.5602,0.9037,0.3953,0.6598,0.9382,1.1104,1.1479,1.5371,1.4724,1.6602,1.2103,1.1596,1.2975,-0.0062,2.4101,2.1343,1.4192,1.1028,Control
F11,0.3279,0.8759,0.4491,1.3147,1.563,0.6086,1.9059,0.8001,0.1502,0.4879,0.6549,0.7336,0.9197,1.1408,1.2777,1.5684,1.1665,1.0496,1.2488,-0.0071,2.4183,1.9323,1.0463,0.629,Control
F12,0.5466,0.7969,0.309,1.3553,1.7082,1.3352,2.0998,0.7254,0.3441,0.829,0.3682,1.0897,1.4236,1.416,1.2802,1.6505,0.9593,1.143,1.1022,-0.0541,1.8228,1.849,1.4184,1.0312,Control
G01,0.4296,0.8359,0.3893,1.2417,1.4293,0.8142,1.7731,0.715,0.2456,0.6109,0.6414,0.8402,0.9621,1.2117,0.9302,1.5528,0.9913,0.8855,1.19,0.083,1.344,2.1881,1.1588,0.7577,Control
G02,0.3163,0.9297,0.3428,1.1154,1.3864,0.6571,2.0982,0.666,0.1606,0.4389,0.9445,0.7033,0.8157,1.0169,1.0989,1.4222,0.9558,0.8858,1.0052,-0.001,1.6201,1.7452,1.01,0.7526,Control
G03,0.4553,1.0439,0.416,1.3595,1.7813,0.7784,2.3956,0.8924,0.3478,0.6067,0.701,1.0847,1.0039,1.48,1.5486,1.6403,1.1056,1.1407,1.229,-0.0524,1.5573,1.9201,1.4426,1.1155,Control
G04,0.3109,1.0244,0.5087,1.298,1.699,0.6454,2.3396,0.8647,0.2835,0.4615,0.9282,0.9141,0.7936,1.36,1.5605,1.4798,1.1757,1.0824,1.2063,-0.0422,1.5143,2.1143,1.2702,0.9417,BRCACancer
G05,0.2891,0.396,0.246,1.0243,1.0968,0.7641,2.0588,0.3242,0.2955,0.3904,0.2754,0.5525,0.6905,0.7323,1.021,1.1658,0.7052,0.8245,0.8599,0.0752,0.9459,1.2665,0.9355,0.5383,BRCACancer
G06,0.3174,1.0268,0.2548,1.1969,1.6359,0.7,2.3641,0.8023,0.1939,0.4727,0.3913,0.9704,0.8355,1.2154,0.975,1.4026,1.0116,0.9053,1.0099,0.0721,2.0183,2.2262,1.2309,1.0108,BRCACancer
G07,0.3354,0.831,0.3281,1.1287,1.3305,0.6061,1.8022,0.6034,0.2585,0.4056,0.3541,0.6888,0.6304,1.1957,1.5038,1.3968,0.9459,0.895,0.9107,-0.0224,0.923,1.7,1.123,0.6015,Control
G08,0.4983,0.9065,0.3193,1.2903,1.6323,0.8483,1.8647,0.7293,0.2626,0.5442,0.5848,0.9697,1.059,1.3234,1.2322,1.5768,1.1241,1.1294,1.2674,-0.0031,1.9968,2.0068,1.2513,0.874,Control
G09,0.3671,0.6225,0.3509,1.1612,1.1376,0.71,1.9614,0.6789,0.2053,0.5143,0.7059,0.6486,0.7994,0.942,1.0359,1.3119,0.8667,0.902,1.015,-0.0264,1.1882,1.7756,0.9553,0.6725,Control
G10,0.2459,0.8401,0.1563,1.1616,1.3415,0.6399,1.8346,0.5515,0.0992,0.3681,0.1642,0.741,0.5693,1.0947,1.0175,1.1694,0.5397,0.7754,0.7343,0.1141,1.8528,2.255,1.3084,0.7451,BRCACancer
G11,0.3018,0.4314,0.2189,0.7997,0.79,0.5798,1.2047,0.2973,0.2433,0.3454,0.0913,0.4504,0.3744,0.7595,0.7029,1.0046,0.5235,0.557,0.3703,0.11,0.6449,1.0997,0.7129,0.3565,BRCACancer
G12,0.4427,0.9583,0.2822,1.2436,1.4818,0.7586,2.1384,0.6492,0.2137,0.4151,0.7015,0.9192,0.6797,1.175,1.078,1.3276,0.7987,0.895,0.9375,0.1299,1.3128,2.1067,1.2087,0.9109,BRCACancer
H01,0.3396,0.8559,0.3337,1.0984,1.13,0.6091,1.529,0.6386,0.1544,0.4758,0.2999,0.7117,0.6278,1.1303,1.0278,1.2987,0.7918,0.8088,0.846,0.0016,1.4096,1.7946,1.0265,0.6825,Control
H02,0.3417,0.6812,0.4471,1.2398,1.2979,0.6366,1.9393,0.7282,0.1954,0.5407,0.3503,0.5371,0.8203,0.8891,1.3468,1.482,0.9908,0.8965,1.0874,0.0025,1.8092,1.6827,0.8541,0.5235,Control
H03,0.4111,0.7722,0.2018,1.2307,1.2702,0.6816,1.6605,0.4804,0.2459,0.5212,0.2587,0.7206,0.6885,1.1242,1.2823,1.2661,0.8535,0.965,0.9985,-0.0372,1.1261,1.7014,1.1069,0.7701,Control
H04,0.5557,0.6275,0.4165,1.3023,1.4773,0.8086,1.7628,0.6328,0.2704,0.6198,0.3606,0.8241,0.9751,1.1544,1.4837,1.5729,1.0809,1.1592,1.208,0.0156,2.0611,1.6519,1.2593,0.8059,Control
H06,0.3406,0.8418,0.4342,1.2732,1.3404,0.6521,2.65,0.7139,0.2081,0.5207,0.6352,0.683,1.2175,1.0598,1.2145,1.5265,0.9811,0.8671,1.2684,-0.0042,1.4339,1.8163,0.9508,0.7552,Control
H07,0.3478,0.715,0.1905,1.1806,1.3887,0.7106,2.1123,0.5165,0.2099,0.4576,0.1997,0.8375,0.89,1.0765,1.2743,1.351,0.8444,0.9756,1.0208,0.0175,2.6437,1.7912,1.343,0.641,BRCACancer
H08,0.3371,0.8441,0.2537,1.3029,1.4661,0.6545,2.2156,0.6519,0.1203,0.5324,0.6484,0.7256,0.9378,1.0265,0.7342,1.4587,0.6965,0.7739,0.8566,0.0885,3.6871,1.8051,0.9775,0.6224,BRCACancer
H09,0.3442,0.6712,0.2499,0.97,1.2169,0.945,1.7025,0.3728,0.3121,0.4454,0.3731,0.7589,0.6635,0.9799,0.7324,0.9477,0.522,0.6304,0.5936,-0.0384,2.0099,1.255,1.4679,0.6399,BRCACancer
H10,0.4437,0.614,0.04,1.0825,1.316,0.7516,1.5718,0.5337,0.2427,0.508,0.5687,0.7548,0.7211,0.9795,0.8716,1.3625,0.7236,0.8125,0.8353,0.0992,1.4039,1.8059,1.1007,0.5289,BRCACancer
H11,0.232,0.9217,0.2216,1.046,1.6116,0.5246,2.1571,0.6862,0.1411,0.3498,0.7269,0.8563,0.4944,1.2062,0.8454,1.1251,0.8107,0.7405,0.8798,-0.0152,1.9853,2.1561,1.4147,0.8182,BRCACancer
H12,0.4563,1.0506,0.4173,1.2978,1.6625,0.7421,2.485,0.8321,0.2118,0.6003,0.3627,1.063,0.9421,1.4627,1.3507,1.4753,0.9731,1.1737,1.0743,0.0769,1.8772,2.1554,1.4604,1.1541,BRCACancer
I01,0.5378,0.8605,0.315,1.3972,1.6846,1.1993,2.9415,0.7063,0.2708,0.6052,0.7152,1.1232,1.1705,1.4603,1.357,1.4733,1.0209,1.1035,1.0948,0.003,1.5311,2.1453,1.6038,1.3558,Control
I02,0.4005,0.6212,0.2712,1.0698,1.2037,1.0195,1.8837,0.4443,0.4449,0.4768,0.5087,0.8917,0.7754,1.2314,1.2626,1.2686,0.7537,0.8964,0.9184,0.1716,0.6629,1.6477,1.1222,1.0099,Control
I03,0.2244,0.5485,0.2673,1.0905,1.1184,0.5382,1.646,0.5126,0.1412,0.2988,0.2556,0.5847,0.4474,1.0264,0.9895,1.0278,0.7317,0.73,0.6992,0.1129,0.7625,1.6642,0.9323,0.4714,Control
I04,0.3169,1.0287,0.4855,1.2895,1.6289,0.6375,2.2056,0.9079,0.2051,0.4571,0.8736,0.7741,0.8118,1.3309,1.6593,1.4139,1.2158,1.1566,1.2626,-0.002,2.0625,1.974,1.2467,0.778,Control
I05,0.3288,0.8207,0.4173,1.2425,1.3837,0.6101,1.5825,0.7386,0.215,0.3809,0.7821,0.6057,0.6346,1.0401,1.4993,1.4428,1.1824,0.9893,1.2865,0.0608,1.4101,1.7572,0.8943,0.5809,Control
I06,0.3293,1.2249,0.46,1.2437,1.5362,0.5742,1.9404,0.8068,0.1569,0.3755,0.4022,0.7439,0.657,1.1778,1.3524,1.3048,1.0225,0.9464,1.0509,0.0597,3.3078,1.9214,1.1542,0.7634,Control
I07,0.5242,1.1557,0.4668,1.3995,1.8497,0.9071,2.3044,1.0162,0.3015,0.6599,0.5385,1.0053,1.0763,1.3556,1.5607,1.6659,1.2983,1.3424,1.4244,0.0726,2.5672,2.0244,1.3229,1.0673,Control
I08,0.3986,1.1332,0.3581,1.2805,1.8083,0.7106,2.2756,0.8454,0.1876,0.4038,0.6212,1.1522,0.725,1.4813,1.3457,1.3844,0.9969,0.987,1.0624,0.0161,1.5267,2.1804,1.4088,1.1073,Control
I09,0.3591,0.6096,0.1904,1.2158,1.4133,0.6701,1.6644,0.5641,0.2088,0.3843,0.9022,0.7411,0.7923,1.0351,1.1469,1.4074,0.9761,0.9304,0.8421,0.0714,1.6399,1.7453,0.9783,0.6194,Control
I10,0.4463,0.952,0.3726,1.3067,1.7212,0.7968,2.5196,0.8318,0.2718,0.5907,0.8588,1.112,1.1384,1.4543,1.4565,1.505,1.0008,1.0252,1.071,0.0729,1.3902,1.8924,1.334,1.021,Control
I11,0.1387,0.6731,0.2244,0.9222,1.1076,0.5254,1.9671,0.6038,0.1357,0.3654,0.7364,0.6011,0.4361,1.0491,0.8811,1.139,0.7042,0.6538,0.8696,-0.0546,0.5807,1.6801,1.0526,0.6405,Control
I12,0.307,0.6272,0.3887,1.1421,1.4888,0.6249,1.7328,0.5978,0.2292,0.4344,0.9871,0.8422,0.7323,1.1461,1.4182,1.3337,0.8095,1.0006,0.9102,0.0529,1.1181,1.7365,1.1547,0.7694,Control
