@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
E07,-0.0047,-0.1245,0.4767,-0.0499,-0.0337,-0.1115,-0.0475,1.1032,0.823,-0.0741,0.4685,-0.0469,-0.0294,-0.0526,0.5943,0.3417,-0.0562,0.6699,0.3814,1.8766,-0.1045,-0.0653,-0.0338,-0.0816,-0.1147,-0.0885,0.1115,-0.0092,0.6139,0.0393,-0.0712,-0.1182,-0.2299,0.333,-0.1336,0.0676,0.2434,0.3393,0.0437,-0.0535,-0.1523,0.2841,0.9393,0.2374,1.0481,-0.0386,-0.0592,-0.113,-0.0974,-0.0949,0.2339,-0.0603,0.3139,0.0327,0.1423,-0.0633,-0.0144,-0.1725,-0.0863,0.8514,-0.1037,-0.0805,-0.1137,-0.0894,-0.1534,-0.0288,0.6637,-0.0657,0.4021,0.3208,0.732,1.1956,-0.1018,0.0299,-0.1904,-0.0783,-0.1156,0.2912,0.11,0.322,0.1098,0.5028,-0.007,0.5814,0.4262,0.0585,0.2558,-0.144,0.0815,-0.0661,1.3102,-0.0703,0.6401,0.0706,0.0113,1.6543,0.0221,1.2251,0.6376,0.503,0.0156,-8e-04,2.3954,-0.0322,-0.0396,0.0254,BRCACancer
E08,-0.188,-0.2103,0.4793,-0.0244,-0.0406,-0.1319,-0.0673,0.8247,0.8143,-0.1264,0.5479,-0.0267,-0.074,-0.0636,0.725,0.2578,-0.066,0.4543,0.4887,1.7619,-0.1074,-0.1681,-0.0782,-0.0807,-0.1165,-0.1015,0.1662,0.0145,0.3958,0.0181,-0.1322,-0.0751,-0.1607,0.3601,-0.1925,0.0357,0.0938,0.383,0.0891,-0.1325,-0.1828,-0.1044,0.7635,0.2221,1.5312,-0.0894,-0.0136,-0.1186,-0.0522,-0.0653,0.2275,-0.1567,0.2949,-0.004,-0.0255,0.0034,-0.0768,-0.1264,-0.0478,0.8509,-0.128,-0.061,-0.0824,-0.1496,-0.1528,-0.0346,0.5251,-0.0771,0.3465,0.3246,0.7972,1.1642,-0.0302,-0.0453,-0.0162,-0.0935,-0.0521,0.4154,0.0879,0.4261,0.0429,0.1894,-0.0421,0.5404,0.5733,0.1075,0.0998,-0.1482,0.0251,-0.071,1.1996,-0.0673,0.5243,0.0857,-0.0541,1.9338,-0.0362,1.2805,0.7077,0.4445,0.0743,0.0467,2.3619,0.0386,-0.171,0.1717,Control
E09,0.0317,0.0238,0.3739,-0.0443,-0.0356,-0.1496,0.2309,1.1586,0.8479,-0.119,0.41,-0.0133,-0.0859,0.0457,0.6383,0.237,0.0432,0.6056,0.4613,2.186,-0.105,0.0794,-0.0493,-0.0691,-0.0895,-0.1508,0.1825,-0.0903,0.5735,-0.0334,-0.1179,-0.169,-0.1674,0.1728,-0.2371,0.055,0.2627,0.3311,0.0864,-0.1428,-0.1908,0.154,0.8182,0.2643,1.3664,-0.0467,0.0177,-0.0762,-0.0415,-0.0333,0.1808,-0.2974,0.3528,0.0547,0.0751,-0.0928,-0.0726,-0.0879,-0.0653,0.8527,-0.1002,-0.0182,-0.1309,-0.0918,-0.144,4e-04,0.7364,-0.0512,0.4396,0.3404,0.7041,1.081,-0.056,-0.0659,-0.0281,-0.1345,-0.0383,0.3377,0.1359,0.3808,0.0735,0.3722,-0.026,0.4979,0.4171,-0.0114,0.187,-0.1607,0.1284,-0.1439,1.1576,-0.0758,0.4549,0.0704,-0.0059,1.7558,0.1698,1.175,0.6676,0.3925,0.0223,9e-04,1.9574,-0.05,-0.1286,0.0762,BRCACancer
E10,-0.1369,-0.1584,0.4764,-0.0766,0.0072,-0.1884,0.0803,0.8892,0.7669,-0.0719,0.6129,-0.0146,-0.055,0.0352,0.7648,0.4079,-0.0655,0.5399,0.7348,1.4017,-0.1325,-0.0862,0.0165,0.0058,-0.0959,-0.007,-0.056,0.0705,0.5406,-0.015,-0.1051,-0.145,-0.2972,0.5615,0.0019,0.0616,0.2716,0.4316,0.1759,-0.0338,-0.2642,0.1985,1.0757,0.087,1.4782,-0.0578,0.0629,-0.1422,-0.0834,-0.1038,0.0725,-0.0838,0.3277,-0.0741,0.1197,-0.0103,-0.1185,-0.142,-0.1332,0.8744,-0.0996,-0.1027,-0.1045,-0.0582,-0.1681,-0.0201,0.752,-0.0775,0.6305,0.5814,0.8516,1.3308,-0.0347,-0.1407,0.0177,-0.0949,-0.2537,0.3169,0.0404,0.445,-0.0053,0.4298,-0.0467,0.5363,0.6858,-0.1164,0.2001,-0.1916,0.0191,-0.0942,1.3886,-0.1395,0.7486,0.0389,-0.0022,1.9492,-0.0038,1.3462,0.8025,0.6723,0.0189,0.0188,2.1213,-0.0677,-0.0941,0.2825,BRCACancer
E11,-0.1063,-0.2725,0.3192,-0.1175,0.0898,-0.1514,0.061,1.0753,0.6389,-0.0317,0.3882,-0.0244,-0.0585,-0.1039,0.4972,0.1254,-0.082,0.4192,0.3328,1.8837,-0.0783,-0.0822,-0.0917,-0.0716,-0.135,0.0322,0.1113,0.1973,0.5881,0.011,-0.1009,-0.1169,-0.207,-0.0056,-0.0248,-0.0202,0.0629,0.1711,0.0707,-0.0532,-0.1056,0.0273,0.8057,0.3342,1.109,-0.1018,0.0423,-0.1232,-0.0718,-0.0627,0.0884,-0.0111,0.2008,-0.0189,0.1401,-0.0294,-0.0155,-0.1659,-0.1865,0.6004,-0.126,-0.0036,-0.0586,-0.1791,-0.4276,-0.0031,0.3082,-0.1018,0.3877,0.2762,0.5924,0.9886,-0.0845,-0.097,-0.11,-0.1398,-0.2007,0.1338,0.1219,0.1555,0.0195,0.5394,-0.0545,0.4128,0.4056,0.1644,0.0811,-0.1597,0.1873,-0.1262,0.9112,-0.1263,0.5354,0.1299,-3e-04,1.6982,-0.0063,1.1501,0.5286,0.3408,0.0338,-0.0798,1.939,-0.0099,-0.0747,0.0873,Control
E12,0.0499,0.0221,0.2549,-0.0953,0.095,-0.1709,-0.001,0.436,0.762,-0.1198,0.3368,0.0131,-0.0088,0.0187,0.4581,0.105,-0.1034,0.4832,0.3231,1.2662,-0.0328,-0.0174,-0.0037,-0.0068,-0.0725,-0.0363,0.1166,0.1467,0.4748,-0.0585,-0.05,-0.1171,-0.2324,0.2332,-0.3218,0.0372,0.023,0.0803,0.1079,0.0192,-0.1326,-0.1326,0.8254,0.0181,0.8605,-0.0734,-0.1719,-0.1635,-0.0191,-0.0337,0.0781,0.0135,0.175,0.0367,0.1143,-0.1475,-0.0114,-0.0401,-0.1503,0.5674,-0.1288,-0.0865,-0.0418,-0.1176,-0.0902,-0.044,0.4627,-0.1347,0.3497,0.1816,0.4588,0.7242,-0.0833,-0.2061,-0.0585,-0.0432,-0.1544,0.271,-0.0554,0.0909,0.0548,0.4016,-7e-04,0.3265,0.383,0.0014,-0.0082,-0.225,0.0835,-0.011,0.92,-0.0606,0.2918,-0.0119,0.0313,1.6316,-0.035,0.9636,0.4228,0.2839,0.0663,0.0548,1.7316,-0.0406,-0.0136,0.562,BRCACancer
F01,-0.0447,-0.0438,0.5284,-0.0424,0.0464,-0.1738,0.0872,0.771,0.7625,-0.102,0.4514,-0.0592,-0.0636,0.0413,0.824,0.2656,-0.0685,0.9959,1.8367,1.2268,-0.1656,-0.1064,-0.149,-0.0512,-0.1428,-0.0905,-0.0133,-0.0306,0.687,-0.0599,-0.1373,-0.1197,-0.2563,0.2503,-0.2334,0.0341,0.0853,0.372,0.1992,-0.1024,-0.2502,-0.0104,0.7403,0.2755,1.4965,-0.008,0.0179,-0.0837,-0.1016,-0.0926,0.129,-0.1106,0.4417,-0.0427,0.0821,-0.1425,-0.0149,-0.2197,-0.1887,0.9107,-0.1965,-0.1421,-0.1508,-0.1292,-0.3731,0.0104,0.5654,-0.1354,0.4486,0.2825,0.7196,1.2657,-0.0672,-0.1894,0.0033,-0.188,-0.2439,0.3338,0.097,0.3769,0.0137,0.3621,-0.072,0.6093,0.4985,-0.0028,0.3985,-0.1278,0.1779,-0.0083,1.0551,-0.1514,0.6298,0.062,0.0587,1.7605,-6e-04,1.2597,0.8755,0.5459,0.0052,-0.0754,2.0447,-0.0807,-0.122,0.3943,Control
F02,-0.0896,-0.1294,0.5724,-0.0774,0.0364,-0.2123,-0.09,0.8559,0.9321,-0.0957,0.5959,0.0146,-0.1162,-0.0258,0.6946,0.3879,-0.0639,0.6023,0.5762,1.2545,-0.1221,-0.0211,-0.0253,-0.0774,-0.0829,-0.0726,0.1098,0.0012,0.9279,0.0863,-0.1316,-0.0564,-0.2064,0.0357,-0.2641,0.0428,0.12,0.399,0.2143,-0.0927,-0.146,-0.017,1.0486,0.2841,1.507,-0.0662,-0.0129,-0.099,-0.1079,-0.068,0.2724,-0.2697,0.412,-0.0181,0.0668,-0.0524,-0.0647,-0.1503,-0.1267,0.9247,-0.14,-0.0867,-0.1198,-0.1627,-0.269,-0.0374,0.5925,-0.0817,0.4283,0.4136,0.7882,1.3275,-0.102,-0.0959,-0.1399,-0.0876,-0.115,0.2354,0.1098,0.526,0.0141,0.2546,-0.0215,0.6027,0.4862,0.0107,0.095,-0.1644,0.0509,-0.0861,1.3095,-0.1251,0.6039,0.1571,0.019,1.9013,0.0427,1.3474,0.8343,0.5215,0.0285,0.0423,2.3343,-0.0466,-0.1701,0.1448,Control
F03,-0.1165,-0.1664,0.4938,-0.1362,0.0554,-0.1815,-0.1204,0.8344,0.9639,-0.08,0.6026,-0.0741,-0.0491,-0.1524,0.6293,0.2677,-0.0437,0.5917,0.6643,1.6125,-0.1121,-0.0622,-0.032,-0.0221,-0.092,-0.1368,0.0715,-0.0555,0.4988,0.0488,-0.0841,-0.1566,-0.188,0.3437,0.0356,0.0213,0.252,0.4707,0.2168,-0.0946,-0.2468,0.0227,1.0579,0.5357,1.2594,-0.0209,0.0214,-0.1409,-0.0646,-0.1002,0.124,-0.2551,0.3212,-0.0078,0.1251,0.0065,-0.0465,-0.3518,-0.1434,0.863,-0.0434,-0.0872,-0.1072,-0.0962,-0.1949,0.012,0.5996,-0.1198,0.4937,0.322,0.6229,1.0994,-0.1437,-0.1763,-0.0589,-0.0639,-0.1497,0.3524,0.1127,0.3926,0.1483,0.2483,-0.0223,0.5315,0.5145,-0.1509,-7e-04,-0.1336,0.1316,-0.1296,1.3464,-0.0935,0.5233,0.0538,-0.0068,1.8121,0.1866,1.0907,0.7654,0.441,0.0482,0.0319,1.916,-0.0525,-0.0535,0.2438,Control
F04,-0.2559,-0.2274,0.5353,-0.1097,0.0296,-0.2524,-0.0466,0.7846,0.7995,-0.1093,0.4181,-0.0359,-0.1132,-0.1674,0.7639,0.1428,-0.0988,0.6626,0.5177,1.2806,-0.1228,-0.0757,-0.1173,-0.0424,-0.1068,0.0785,4e-04,0.184,0.6395,0.0308,-0.0897,-0.2016,-0.2499,-0.1647,-0.3585,0.004,0.0904,0.2054,0.0561,-0.0071,-0.2017,-0.0028,1.1663,0.1689,1.2108,-0.0509,-0.0859,-0.1205,-0.1378,0.0035,0.1899,-0.2035,0.3605,-0.0517,0.1166,0.0409,-0.0113,-0.1933,-0.2777,0.6786,-0.1556,-0.1601,-0.0949,-0.1562,-0.4571,-0.002,0.5353,-0.1618,0.4867,0.3633,0.6187,1.0854,-0.1153,-0.2316,0.0531,-0.0325,-0.2389,0.4165,0.0198,0.2176,-0.03,0.2462,-0.0981,0.4738,0.5313,-5e-04,0.1562,-0.1275,0.1166,-0.073,0.9345,-0.1228,0.4105,-0.0067,0.0107,1.6313,0.0846,1.1663,0.7427,0.7034,0.0157,-0.0336,1.9789,-0.1362,-0.1616,0.2512,Control
F05,-0.085,-0.1705,0.5068,-0.0188,0.0153,-0.2075,-0.0624,0.9737,0.8498,-0.0604,0.457,-0.0619,-0.0159,-0.0479,0.6183,0.2552,-0.0908,1.1503,0.4564,2.0321,-0.0861,-0.1324,-0.1013,-0.0603,-0.1096,-0.0329,0.0353,0.0012,0.7259,0.0243,-0.1137,-0.1237,-0.1315,-0.1414,-0.2325,0.051,0.1597,0.4444,0.0767,-0.0743,-0.1676,-0.0078,1.0848,0.2491,1.516,-0.072,-0.091,-0.0359,-0.1148,-0.0542,0.2301,-0.0446,0.3381,-0.0094,0.1182,-0.0516,-4e-04,-0.1588,-0.1134,0.8542,-0.0969,-0.0466,-0.0795,-0.137,-0.284,0.026,0.588,-0.0877,0.4066,0.3312,0.7394,1.2157,-0.056,-0.1367,-0.0743,-0.0854,-0.0422,0.2738,0.0665,0.3906,0.1234,0.341,-0.0122,0.5712,0.5279,-0.0155,0.1407,-0.1245,0.0306,-0.0922,1.0005,-0.1085,0.7063,0.084,0.1482,1.9019,0.0804,1.3144,0.7393,0.4576,0.0031,-0.0105,2.1725,0.0294,-0.1254,0.0503,Control
F06,-0.0811,-0.2046,0.3841,-0.0558,0.0663,-0.3083,0.0222,0.9377,0.876,-0.1531,0.4933,-0.0465,-0.1141,-0.034,0.5339,0.1284,-0.011,0.295,0.5576,1.8583,-0.1175,0.0422,-0.1088,-0.0161,-0.0843,0.0011,0.1549,-0.1186,0.9736,-0.0138,-0.0802,-0.2134,-0.2052,0.1555,-0.056,0.0079,0.1971,0.2342,0.1424,-0.0582,-0.265,0.2004,1.2563,0.273,1.2154,0.0568,-0.1017,-0.0449,-0.0733,-0.1222,0.1256,-0.2057,0.2855,0.0072,-0.0175,-0.0784,-0.0143,-0.2091,-0.1522,0.9275,-0.1366,-0.0999,-0.1792,-0.1471,-0.399,0.0315,0.641,-0.1064,0.4579,0.1794,0.5681,0.9752,-0.0485,-0.3027,-0.0128,-0.1692,-0.2217,0.1909,0.0769,0.2637,0.2813,0.3736,0.0616,0.3711,0.3762,-0.014,0.2255,-0.1565,0.0583,-0.0446,1.7193,-0.0865,0.4732,-0.0203,-0.0659,1.5537,-0.0897,1.0217,0.5457,0.5191,0.032,0.0536,1.7009,-0.1051,-0.1874,0.5325,Control
F07,0.0569,-0.1422,0.4363,-0.1018,-0.022,-0.201,-0.1699,0.7566,0.6878,-0.0869,0.4211,-0.032,-0.0805,-0.0665,0.7226,0.2235,-0.0318,0.4345,0.3785,1.3591,-0.1084,-0.0459,-0.0829,-0.0205,-0.1373,-0.0037,0.0917,-0.2272,0.476,0.0377,-0.0737,-0.2103,-0.2229,0.2247,-0.2243,-0.0384,0.0915,0.2513,0.1127,-0.0494,-0.1929,0.033,0.4544,0.1675,1.4025,-0.113,-0.0219,-0.1428,-0.1118,-0.0791,0.2046,-0.2394,0.3768,-0.0153,0.0453,-0.0558,-0.0356,-0.1947,-0.0876,0.663,-0.1277,-0.0411,-0.0589,-0.1485,-0.1443,-0.0987,0.4422,-0.1531,0.2282,0.3483,0.7159,1.4961,-0.044,-0.128,-0.0609,-0.0597,-0.1147,0.1901,0.074,0.3859,0.004,0.374,0.0215,0.4582,0.4765,-0.0159,0.1227,-0.1122,0.0815,-0.1249,0.7166,-0.1376,0.5747,0.0822,0.0248,1.8306,0.2858,1.3005,0.7552,0.6036,-0.0279,0.0084,2.0369,-0.075,-0.2075,0.4387,Control
F09,-0.0767,-0.0092,0.5845,-0.0241,-0.0096,-0.1054,1e-04,0.8311,1.06,-0.0831,0.8041,-0.0624,-0.1047,-0.0105,0.7457,0.3136,-0.0643,0.6959,0.8034,1.4086,-0.1185,-0.0847,-0.0724,-0.0683,-0.1163,0.0362,0.1673,-0.0205,0.9539,0.0755,-0.0761,-0.0126,-0.2055,0.3054,0.0228,0.0116,0.1312,0.4817,0.3217,-0.0745,-0.1244,0.1725,1.2118,0.3385,2.2047,-0.098,-0.1391,-0.1293,-0.0907,-0.0914,0.344,-0.2589,0.533,-0.0228,0.1096,0.0274,0.0014,-0.1215,-0.0445,1.1224,-0.0765,-0.0939,-0.0752,-0.0813,-0.3211,-0.0616,0.916,-0.0681,0.7483,0.4746,0.817,1.3227,-0.1119,-0.0571,-0.0398,-0.0703,-0.0801,0.2031,0.0728,0.5376,-0.0383,0.4047,0.0097,0.7199,0.6349,-0.026,0.1276,-0.1102,0.0938,-0.1554,1.9958,-0.1477,0.6648,0.0795,0.0097,1.9471,0.0754,1.4037,1.0707,0.6142,0.0383,0.049,2.4626,-0.0561,-0.1176,0.1368,Control
F10,-0.1717,-0.0601,0.6437,-0.0888,0.0205,-0.1382,-0.0422,0.8321,1.0256,-0.0946,0.6052,-0.0611,0.0763,-0.0489,0.7729,0.3504,-0.0682,0.6859,0.8368,1.5858,-0.113,-0.1034,-0.0765,-0.0385,-0.1105,-0.0293,0.1466,0.0042,1.0684,0.0624,-0.0299,-0.0952,-0.1764,0.0707,-0.1068,0.0654,0.2106,0.528,0.2209,-0.0525,-0.1153,0.0603,1.265,0.1709,1.8243,-0.0803,-0.0626,-0.0689,-0.1351,-0.0959,0.2571,-0.0664,0.4288,0.0388,0.1364,0.0197,-0.0102,-0.1492,-0.0917,1.0876,-0.1048,-0.0773,-0.0474,-0.1217,-0.183,-0.0642,0.815,-0.0988,0.6111,0.4968,0.8527,1.4113,-0.1163,-0.0352,-0.018,-0.0974,-0.1539,0.3417,0.0671,0.5182,-0.0181,0.3161,-0.066,0.6419,0.7281,0.0676,0.1544,-0.0713,0.066,-0.0528,1.1739,-0.0818,0.6143,0.1031,0.031,2.0045,-0.0121,1.4503,0.8234,0.6754,-0.0188,0.0264,2.3983,-0.1077,-0.0765,0.2103,Control
F11,-0.0535,-0.125,0.5706,-0.0473,0.0299,-0.1426,-0.053,0.9475,1.0707,-0.0673,0.4466,-0.0434,-0.0265,-0.0542,0.6178,0.4094,-0.0207,0.7174,0.759,1.6114,-0.0893,-0.0103,-0.0715,-0.1027,-0.0947,-0.042,0.0992,-0.0514,0.9758,-0.0223,-0.1539,-0.1122,-0.1469,0.3535,-0.1419,0.0578,0.154,0.3805,0.1053,-0.1057,-0.0998,5e-04,1.2123,0.2443,1.7329,-0.0783,0.0338,-0.0326,-0.0402,-0.0888,0.1506,-0.1257,0.3921,-0.0115,0.1654,0.0164,-0.0726,-0.1665,-0.0468,0.9728,-0.1237,-0.0674,-0.0209,-0.0762,-0.2229,0.0652,0.575,-0.1736,0.7017,0.3177,0.5916,0.9528,-0.0777,-0.0129,0.0129,-0.0626,-0.0903,0.2304,0.1485,0.3099,0.0735,0.2924,-0.0371,0.6499,0.4676,-0.0199,0.2103,-0.0677,0.1024,-0.0114,1.4123,-0.0816,0.4742,0.1208,0.0177,1.7131,0.0957,1.2168,0.7193,0.444,0.0042,-0.0311,2.2138,0.0798,-0.0895,0.1955,Control
F12,-0.1508,-0.351,0.4524,-0.0654,0.0329,-0.1556,-0.1404,0.5367,0.8308,-0.0666,0.5412,-0.0806,-0.074,-0.1722,0.6489,0.2687,-0.0988,0.8597,0.458,1.1995,-0.1549,-0.054,-0.0487,-0.0963,-0.0914,-0.0813,0.0189,0.1443,0.8817,-0.1234,-0.1254,-0.2328,-0.2121,0.174,-0.0591,-0.041,0.1151,0.3806,0.0956,-0.0021,-0.2195,-0.0397,1.041,0.2707,1.0958,-0.0548,0.1071,-0.093,-0.1069,-0.1107,0.3242,-0.334,0.3384,-0.0569,0.1405,-0.1382,-0.1086,-0.2156,-0.1178,0.6523,-0.2,-0.0985,-0.1309,-0.0949,-0.356,0.048,0.7163,-0.1835,0.4494,0.367,0.7109,1.2316,-0.1389,-0.2319,0.0493,-0.1713,-0.3836,0.3487,-0.0021,0.3313,-0.0591,0.3717,-0.0773,0.4706,0.6525,-0.0287,0.1132,-0.1185,0.0977,-0.1453,1.3258,-0.1118,0.6277,-0.0551,-0.0377,1.7703,0.1358,1.2241,0.7259,0.9171,0.0014,-0.0277,2.0468,-0.0589,-0.1321,0.2186,Control
G01,-0.1595,0.0028,0.5615,-0.2122,0.0486,-0.2375,0.0574,0.7746,0.824,-0.0637,0.5436,-0.0136,-0.032,0.0253,0.5526,0.4007,-0.1556,0.6456,0.6475,1.3722,-0.1298,0.0518,-0.1047,0.0444,-0.0945,0.1375,0.145,-0.0051,0.759,0.1262,-0.0749,-0.101,-0.2816,0.1668,-0.3016,0.0172,-0.0174,0.3524,0.2332,-0.058,-0.1446,0.1742,0.8672,0.1607,1.2592,-0.0727,-0.2033,-0.1444,-0.0947,-0.081,0.2643,-0.064,0.3164,0.0224,0.245,0.0834,-0.0083,-0.1744,-0.2784,0.854,-0.1421,-0.0697,-0.1047,-0.1209,-0.2868,0.0097,0.8056,-0.0442,0.5719,0.3596,0.4755,1.0073,-0.0917,-0.0695,-0.0552,-0.1588,-0.1087,0.2705,0.1045,0.3733,-0.0704,0.3635,-0.0518,0.5397,0.4815,0.0365,0.1515,-0.1024,0.0198,-0.1321,1.5596,-0.1926,0.4069,-0.0232,0.0089,1.6453,-0.0135,1.1014,0.652,0.7507,0.0536,-0.0544,1.9644,-0.0842,-0.106,0.1333,Control
G02,-0.0061,-0.1692,0.3822,-0.0518,0.0068,-0.1863,0.0978,0.9882,0.8843,-0.0977,0.3783,-0.0693,-0.1445,0.1141,0.4999,0.2335,-0.0602,0.4631,0.3389,2.0383,-0.0853,-0.1265,-0.0348,-0.0109,-0.0596,-0.0973,0.1685,0.0489,0.5948,0.0578,-0.1165,-0.1209,-0.1882,0.2892,-0.1523,-0.0185,0.1169,0.2578,0.1763,-0.0598,-0.178,-0.1594,0.9512,0.327,1.3238,-0.0498,-0.083,-0.122,-0.1298,-0.0977,0.1817,-0.1459,0.2339,0,0.0596,-0.0571,0.0136,-0.0947,0.0183,0.6973,-0.0873,-0.1299,-0.0728,-0.1225,-0.2789,-0.0483,0.449,-0.1242,0.3175,0.1627,0.5604,0.9205,0.0159,-0.057,0.0258,0.009,-0.1806,0.1675,0.1319,0.189,0.0281,0.3441,-0.004,0.4513,0.3387,0.02,0.3282,-0.1354,0.03,-0.1174,1.3577,-0.1074,0.447,0.1143,0.0143,1.512,0.0299,1.1521,0.5847,0.5122,-9e-04,8e-04,2.2693,-0.0679,-0.0206,0.3345,Control
G03,-0.1272,-0.0341,0.5442,-0.0789,8e-04,-0.237,-0.0981,0.89,0.7578,-0.0981,0.5737,-0.1053,-0.1015,-0.0027,0.6256,0.191,-0.0054,0.5165,0.7382,1.4374,-0.1302,-0.0678,-0.0655,-0.1325,-0.1171,-0.0175,0.0418,-0.043,0.9665,0.0038,-0.1078,-0.1434,-0.0765,0.0588,-0.1594,0.0092,0.1298,0.5371,0.304,-0.086,-0.1861,-0.0175,1.2669,0.2505,1.7797,-0.0505,-0.048,-0.1472,-0.1067,-0.0631,0.2948,-0.1243,0.4781,-0.0206,0.1569,-0.112,-0.0705,-0.1859,-0.1521,0.835,-0.1729,-0.1678,-0.0365,-0.1193,-0.1971,-0.0264,0.6638,-0.1907,0.5911,0.5039,0.8254,1.3011,-0.1128,-0.1639,-0.0731,-0.1839,-0.1524,0.236,0.079,0.4426,-0.0111,0.074,-0.0196,0.6485,0.6217,0.0847,0.2308,-0.2226,0.0773,-0.0801,1.7188,-0.1032,0.6036,0.1473,-0.0082,1.9477,0.1157,1.4119,0.9646,0.5998,-0.0343,-0.0868,2.3702,-0.0842,-0.111,0.3571,Control
G04,0.0933,-0.1201,0.5226,-0.0271,-0.0582,-0.1056,0.1566,0.8874,0.8348,-0.0837,0.474,-0.0583,0.0307,-0.0203,0.6755,0.3379,-0.0547,0.3963,0.4251,1.5076,-0.0974,-0.1056,-0.0281,0.0257,-0.0847,-0.0965,0.1855,-0.206,1.1896,0.0388,-0.096,-0.0802,-0.184,-0.1193,-0.1211,0.0234,0.149,0.3493,0.0631,-0.1067,-0.0398,-0.0113,1.0712,0.2565,1.6223,-0.0671,-0.0254,-0.0283,-0.0832,-0.0884,0.2081,-0.0524,0.3456,0.0536,0.0746,-0.028,-0.0497,-0.1198,-0.0195,0.984,-0.0447,-0.0512,-0.0162,-0.1146,-0.1994,-0.0045,0.5435,-0.0608,0.4482,0.2808,0.7585,1.2156,-0.1331,0.0196,0.0634,-0.0354,-0.1394,0.4697,0.072,0.3684,0.0208,0.4595,-0.0317,0.4712,0.5242,0.0029,0.2387,-0.1202,0.007,-0.1365,1.5123,-0.0314,0.5077,0.1497,-0.006,2.0172,0.0472,1.4171,0.7186,0.4248,0.0196,0.0582,2.5029,-0.0466,-0.1742,0.2642,BRCACancer
G05,-0.2346,-0.0777,0.3461,-0.1197,0.0631,-0.3188,-0.0022,0.5213,0.478,-0.0203,0.1966,0.0256,-0.0854,0.0182,0.47,0.1549,-0.1015,0.1865,0.1254,0.8921,0.0023,-0.1765,-0.121,0.0837,-0.1505,0.1524,-0.103,0.0657,0.4032,0.1157,0.0083,-0.3382,-0.1858,-0.2711,-0.1121,0.0231,0.0545,0.1008,-0.0775,-0.0146,-0.2464,-0.0925,0.6163,0.0207,0.6088,-0.1247,0.0642,-0.0681,-0.0548,-0.0541,0.2391,-0.1758,0.2663,-0.0173,0.1445,0.1695,0.0173,-0.1897,-0.2385,0.4481,-0.0925,-0.1702,-0.0807,-0.2554,-0.4558,-0.0311,0.3096,-0.1054,0.3344,0.0737,0.3515,0.7827,-0.1091,-0.2936,0.021,-0.02,-0.2527,0.1297,-0.0371,0.0378,-0.0148,0.5408,-0.0121,0.3813,0.212,0.2509,0.0654,0.0431,0.3812,-0.1469,0.7636,-0.1719,0.1452,-0.151,0.0684,1.2024,0.184,0.8034,0.3996,0.467,0.1402,-0.075,1.7123,-0.2601,-0.1383,0.1748,BRCACancer
