@relation data

@attribute id string
@attribute 113612 numeric
@attribute 123745 numeric
@attribute 124975 numeric
@attribute 151056 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 1579 numeric
@attribute 2053 numeric
@attribute 239 numeric
@attribute 240 numeric
@attribute 242 numeric
@attribute 246 numeric
@attribute 247 numeric
@attribute 257202 numeric
@attribute 26279 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 27306 numeric
@attribute 284541 numeric
@attribute 2876 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 4048 numeric
@attribute 4051 numeric
@attribute 4056 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5730 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 57834 numeric
@attribute 64600 numeric
@attribute 6916 numeric
@attribute 80142 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8529 numeric
@attribute 8681 numeric
@attribute 873 numeric
@attribute 874 numeric
@attribute 9536 numeric
@attribute Class {Control,BRCACancer}

@data
G02,0.1874,0.0383,-0.018,0.1074,-0.1701,0.0231,-0.0027,0.0153,-0.0725,0.0095,-0.0369,-0.1611,0.3185,1.7571,1.4466,0.0726,0.0924,0.1363,-0.0285,0.1776,0.0867,0.1321,0.1924,-0.02,-0.021,1.0086,-0.0553,0.0967,-0.0579,0.6203,0.0429,-0.0532,2.4192,0.3442,0.1511,0.0697,0.0781,-0.0068,0.2634,-0.103,0.174,-0.1395,2.0378,0.2747,-0.135,0.094,0.4876,0.4011,0.2084,0.2836,-0.2509,-0.1004,0.1155,0.4496,0.1826,0.1183,0.2788,Control
G03,0.4447,-0.0461,0.0286,0.2546,-0.1416,-0.0746,-0.1935,-0.1123,-0.0358,-0.0751,-0.067,-0.0297,0.7279,1.0754,1.4998,0.0047,-0.0038,0.0515,-0.0603,0.0971,-0.1184,0.3733,0.0628,0.0053,-0.1418,0.9678,-0.0093,-0.023,-0.0688,0.9394,-0.0392,-0.1529,2.3236,0.2374,-0.0501,-0.0308,0.0466,-0.0054,0.5782,-0.0801,0.1693,-0.0967,1.4125,0.6804,-0.1997,-0.0233,0.5714,0.539,0.4802,0.4589,0.1516,-0.1084,0.0011,0.6559,0.4681,0.1843,-0.0466,Control
G04,0.3694,0.0275,0.0292,0.1696,-0.1285,0.0603,-0.0465,-0.1324,-0.0153,-0.0543,-0.0096,-0.1134,0.6372,1.6081,1.5396,0.0445,0.1643,0.0624,-0.1132,0.0502,-0.0436,0.251,0.2618,0.0541,-0.162,1.1422,0.0236,0.0255,-0.0957,1.1272,-0.0571,-0.05,2.3577,0.2461,0.1136,0.0803,-0.0033,-0.0518,0.39,-0.1445,0.1971,0.035,1.4855,0.3622,-0.0734,-0.0085,0.404,0.7026,0.3035,0.4005,0.0581,-0.0179,-0.0161,0.5036,0.3101,0.2482,0.2,BRCACancer
G05,0.034,0.1174,0.2144,0.0857,-0.2431,0.0183,-0.0314,-0.1086,-0.0805,0.0132,-0.1122,-0.0721,0.4711,0.6582,1.2602,-0.0699,0.2491,-0.0665,0.1199,0.0911,0.0311,0.147,-0.0042,0.1023,-0.1485,0.8904,0.0907,-0.1282,-0.1353,0.3509,-0.0366,-0.0368,1.8033,0.056,-0.4197,0.1475,0.0719,-0.0173,0.1214,-0.1172,-0.0845,-0.0806,0.845,0.0578,-0.1168,0.0953,0.4444,0.3387,0.0558,0.2586,-0.0839,0.0271,0.0216,0.4088,0.1748,-0.1824,0.1224,BRCACancer
G06,0.3846,0.0175,0.0385,0.2814,-0.1147,-0.0332,-0.1332,-0.1192,-0.1241,-0.0833,-0.1121,-0.0272,0.3554,0.686,1.2904,-0.0458,0.0165,-0.0273,-0.1849,0.2385,-0.0377,0.1434,0.1137,0.029,-0.1508,1.2478,0.0276,0.0593,-0.086,0.608,-0.0514,-0.0592,2.0135,0.2433,-0.0795,-0.0577,-0.0423,-2e-04,0.3232,-0.116,0.1136,0.0271,1.2474,0.716,-0.1793,0.1233,0.7329,0.4208,0.3011,0.2363,-0.0516,-0.1868,-0.0294,0.4348,0.3965,-0.0307,0.0732,BRCACancer
G07,0.3891,0.0717,0.1229,0.0494,-0.1685,0.0078,-0.0682,-0.1919,-0.1461,-0.0039,-0.1021,-0.213,0.5829,0.9053,1.1126,-0.008,0.0569,0.0261,-0.0643,0.3051,-0.0556,0.2435,0.117,0.0064,-0.2311,0.5007,-0.0442,-0.0583,-0.0653,0.8704,0.0071,-0.1632,2.001,0.364,-0.0492,0.0046,-0.0415,-0.0233,0.1416,-0.2185,0.1783,0.0076,1.1908,0.2713,-0.1796,0.0333,0.3116,0.4193,0.2558,0.2949,-0.1627,-0.0333,-0.0218,0.412,0.3343,0.1064,0.1959,Control
G08,0.3995,0.0329,0.019,0.2165,-0.2867,-0.0792,-0.118,-0.0649,-0.1002,0.0176,-0.1078,-0.0544,0.4514,1.0917,1.5504,-0.0746,0.0388,0.1149,-0.0774,0.1219,-0.0064,0.279,0.0654,-0.0066,-0.298,0.7407,-0.1147,-0.0597,-0.1164,0.8931,0.0877,-0.0344,2.3253,0.2477,-0.1745,-0.0163,-0.0384,0.009,0.3297,-0.1223,0.168,-0.0357,1.257,1.0841,-0.0531,0.0217,0.6104,0.4857,0.3363,0.3623,-0.1849,0.0318,-0.066,0.547,0.4849,-0.1501,0.1257,Control
G09,0.2514,0.0029,0.0319,0.0659,-0.0647,-0.028,-0.1068,-0.0448,-0.0477,-0.0415,-0.1064,-0.1401,0.1955,1.0282,1.3559,0.0358,-0.0753,0.1015,-0.1576,0.2788,-0.0552,0.1767,0.2802,-0.0336,-0.2662,1.0175,-0.0336,-0.0716,-0.1616,0.3168,-0.0152,-0.0841,2.2081,0.185,0.0769,0.02,0.006,0.0063,0.1732,-0.1438,0.2196,-0.0551,1.5767,0.4486,-0.09,0.0525,0.4854,0.432,0.237,0.2733,-0.0248,0.0208,-0.0563,0.3839,0.3016,0.054,0.2097,Control
G10,0.2503,0.0763,0.1127,0.16,-0.2521,-0.0359,-0.1555,-0.0407,-0.0623,-0.0149,-0.064,-0.1315,0.1956,0.0757,0.9011,-0.0364,-0.0235,-0.0386,0.0355,0.3228,-0.0599,0.0927,0.0374,-8e-04,-0.1963,0.9263,-0.04,-0.0028,-0.0172,0.6994,0.2393,-0.092,1.5945,0.2525,-0.1207,0.0483,-0.0756,0.0296,0.1421,-0.0626,0.0428,-0.0765,0.2752,0.4358,-0.1313,0.2151,0.454,0.1943,0.1418,0.1993,-0.1161,0.0707,-0.1385,0.2454,0.3351,-0.138,0.1802,BRCACancer
G11,0.1812,0.2441,0.1206,0.0484,0.0682,0.1277,0.2201,0.2155,-0.0753,0.1015,0.0053,-0.2693,0.3024,0.4814,0.8163,-0.0439,0.1786,-0.0341,0.1047,-0.0421,0.1162,0.03,0.1314,0.0472,0.1947,0.664,0.2216,-0.0944,-0.0907,0.3732,-0.0403,-0.1408,1.7162,0.1668,-0.2994,-0.0996,0.3459,0.0554,0.0952,-0.0493,-0.1053,-0.0384,0.7611,0.1066,-0.0511,0.0116,0.2662,0.2902,0.0227,0.198,0.1834,-0.0876,0.3941,0.1038,-0.0836,-0.0327,-0.0653,BRCACancer
G12,0.3607,0.0369,0.0098,0.1251,-0.1388,0.0291,-0.1237,-0.0397,-0.0903,-0.0673,-0.0854,-0.0289,0.2952,0.9117,1.2108,0.0087,-0.0079,0.0167,-0.0731,0.2931,-0.1015,0.1826,0.095,-0.0316,0.1207,0.7258,-0.0959,0.0397,-0.0841,0.612,-0.0562,-0.0234,2.0264,0.2263,0.085,0.0357,0.0094,0.0165,0.3302,-0.1197,0.3033,0.0053,1.5068,0.421,-0.1695,0.055,0.5689,0.4624,0.3274,0.2773,-0.2103,-0.004,-0.0689,0.392,0.2643,0.0453,-0.0515,BRCACancer
H01,0.1797,0.0292,0.0882,0.1238,-0.4121,-0.0814,-0.1585,-0.0528,-0.0815,-0.024,0.0359,-0.2322,0.3285,0.6875,1.0423,-0.0359,-0.0721,-0.0138,-0.006,0.5314,-0.0532,0.1249,0.1496,-0.034,-0.2055,0.7091,0.0304,-0.0173,-0.0672,0.2977,-0.1185,-0.2036,2.0034,0.1215,-0.0931,0.0624,-0.0479,0.0503,0.3404,-0.1221,0.0935,-0.1923,1.0831,0.5106,-0.163,-0.029,0.3768,0.2869,0.2281,0.1634,-0.0538,-0.1893,0.033,0.208,0.3208,0.0715,-0.0965,Control
H02,0.3312,-0.0074,0.035,0.1235,-0.0626,0.0207,-0.0827,-0.0262,-0.0162,-0.0821,-0.1175,-0.1235,0.3332,1.0667,1.4997,0.0824,0.1366,0.0019,-0.17,0.253,-0.079,0.2345,0.2868,-0.0246,-0.0976,0.943,0.0069,0.0491,-0.0434,0.4477,0.0261,-0.0626,2.4531,0.2309,0.0915,0.0562,-0.1159,0.0183,0.2373,-0.2165,0.2621,0.0105,1.2423,0.461,-0.124,-0.0185,0.3439,0.4123,0.2828,0.326,-0.0678,-0.0613,0.0986,0.4086,0.2571,-0.0189,0.1318,Control
H03,0.2051,0.078,0.1218,0.1189,-0.2572,-0.081,-0.0407,-0.0678,-0.0449,-0.0129,-0.0506,-0.1803,0.3727,0.478,1.1588,0.0189,0.0913,-0.0534,-0.0733,0.1807,0.0094,0.1569,0.0735,-0.0987,-0.2276,0.3731,0.0177,-0.0273,-0.0958,0.6305,0.0411,0.0094,2.2282,0.1176,-0.3094,0.1413,0.0683,0.0348,0.1311,-0.1445,0.0415,-0.1083,0.6951,0.2859,-0.0763,0.1059,0.3131,0.3301,0.1877,0.2913,-0.0832,-0.0337,0.0093,0.3588,0.489,-0.0562,0.2073,Control
H04,0.3394,-0.0172,0.0853,0.1953,-0.2219,-0.0323,-0.0326,-0.1017,-0.2287,0.0023,-0.1304,-0.0137,0.4307,0.9915,1.6061,0.0055,0.0406,0.068,-0.1047,0.0865,-0.0802,0.2901,0.0668,-0.0497,-0.2242,0.6868,0.0019,0.0694,-0.1039,0.8496,-0.1464,-0.0862,2.1032,0.1326,-0.1934,0.0536,-0.0874,0.0192,0.2796,-0.1422,0.1951,-0.0815,1.2827,0.5355,-0.1193,-0.0386,0.5122,0.6469,0.2332,0.5195,-0.1469,-0.0114,-0.026,0.6054,0.5491,-0.0438,-0.1387,Control
H06,0.3118,0.0376,0.0603,0.0977,-0.0774,-0.0285,-0.0786,-0.0243,-0.091,-0.104,-0.1217,-0.2199,0.3353,1.1092,1.5041,0.0708,0.0742,0.0697,-0.2392,0.4403,-0.0422,0.1777,0.2574,0.0054,-0.2605,0.6631,-0.0392,-0.0705,-0.121,0.5215,0.097,-0.1376,2.0158,0.2459,0.1069,-0.0213,-0.085,0.0424,0.2472,-0.196,0.4131,0.0079,1.8268,0.5557,-0.1447,0.1021,0.4489,0.4938,0.3529,0.2807,-0.0893,-0.0607,0.1013,0.382,0.3874,0.1237,-0.0547,Control
H07,0.24,-0.06,0.1416,0.1917,-0.4595,0.0028,-0.196,-0.1002,-0.1446,-0.0702,-0.0447,-0.2236,0.4351,0.2087,1.4791,-0.0084,-0.0855,-0.0407,0.0402,-0.0716,-0.1908,0.2122,-0.0089,-0.0066,-0.0797,0.975,-0.0064,-0.0106,-0.0693,0.7362,0.1597,-0.0094,2.0396,0.1434,-0.2775,-0.0421,0.0429,0.0263,0.2304,-0.2023,0.0329,-0.1364,0.6324,0.4116,-0.041,0.0461,0.5294,0.3846,0.2973,0.3047,-0.0975,0.0724,-0.138,0.5002,0.3368,-0.1733,-0.0232,BRCACancer
H08,0.0634,-0.0099,0.0067,0.1963,-0.0611,0.0426,-0.145,-0.0972,-0.0789,-0.0916,-0.1124,-0.0298,0.1842,1.393,1.5981,-0.0304,0.0794,0.0527,-0.0054,0.2697,-0.0521,0.0369,0.176,-0.0893,-0.1053,0.8359,-0.0282,-0.0791,-0.0599,0.406,0.0085,-0.0534,2.3369,0.3599,-0.0621,0.1301,-0.0047,0.0031,0.2529,-0.1454,0.1749,-0.0708,1.4866,0.8678,-0.1568,-0.0018,0.6029,0.3119,0.1549,0.2315,-0.0855,0.0118,-0.1145,0.3629,0.238,-0.1223,0.3198,BRCACancer
H09,0.0626,0.1216,0.2233,0.0672,-0.1794,0.0067,-0.1534,-0.0584,-0.0267,-0.0467,-0.0634,-0.0621,0.2268,0.5501,0.8513,-0.0158,0.0866,0.0797,-0.0184,0.2176,-0.0958,0.1118,0.0048,-0.0674,-0.2316,0.8717,-0.0473,0.0085,-0.0555,0.2695,-0.0504,-0.0225,0.9079,0.2165,-0.1142,0.1348,0.0232,0.0689,0.1045,-0.1027,-0.0543,5e-04,0.8242,0.257,-0.1043,0.0962,0.5881,0.2253,0.2283,0.2517,-0.2303,0.0255,-0.0321,0.3417,0.1381,-0.1526,-0.0421,BRCACancer
H10,0.3513,0.0747,0.1164,0.1159,-0.3803,-0.0627,-0.1273,-0.0325,-0.1959,0.0044,-0.052,-0.2562,0.3569,0.614,1.3443,-0.0473,0.0096,-0.0847,-0.0432,0.2001,-0.0096,0.0535,-0.0446,0.0067,-0.1735,1.2521,-0.0367,0.0209,-0.1471,0.3653,-0.0164,0.1001,2.0346,0.2378,-0.2628,-0.0491,0.0208,0.0871,0.1355,-0.1703,0.0013,-0.1805,1.1321,0.545,-0.0877,0.0585,0.5837,0.2629,0.1939,0.1989,-0.2273,-0.0655,-0.0274,0.2345,0.1915,-0.0904,0.1433,BRCACancer
H11,0.3776,0.0305,0.028,0.2407,-0.2138,0.0775,-0.0552,-0.074,-0.0984,-0.134,0.0193,-0.2465,0.3432,0.9515,1.2174,-0.014,-0.0121,0.0385,-0.0698,0.275,-0.094,0.0974,0.0637,-0.0616,-0.1907,1.2557,-0.021,0.008,-0.1075,0.8764,-0.0963,-0.0056,1.9303,0.1523,-0.0564,0.0286,-0.0166,0.0287,0.2998,-0.189,0.1562,-0.1399,1.1038,0.5127,-0.1112,0.1277,0.5586,0.2844,0.3759,0.2215,-0.1642,0.0088,-0.1215,0.2915,0.1664,-0.0255,0.0509,BRCACancer
H12,0.4563,-0.0064,0.0424,0.2506,-0.2291,-0.129,-0.1049,-0.1275,-0.103,-0.0149,-0.1199,-0.0919,0.4993,0.818,1.3486,0.0761,0.0298,0.0152,0.066,0.1801,-0.022,0.1534,0.0534,0.0907,-0.307,1.1888,0.0334,-0.0459,-0.1317,1.1491,-0.0447,-0.0555,2.0859,0.152,-0.2017,0.0973,-0.0291,-0.0131,0.3723,-0.0064,0.2224,-0.0215,1.0311,0.6961,-0.112,-0.0389,0.5673,0.4157,0.3112,0.3605,0.0013,0.0073,0.0024,0.5135,0.4412,-0.1293,0.1741,BRCACancer
I01,0.3251,0.0127,0.1054,0.1572,-0.2928,-0.0783,-0.1493,-0.1356,-0.0787,-0.0926,-0.0592,-0.2361,0.2504,1.3743,1.5594,-0.0148,0.0329,-0.0185,-0.1587,0.2056,-0.0159,0.1164,0.1322,-0.0977,-0.1253,1.062,-0.0225,-0.0549,-0.1664,0.9233,-0.0694,-0.0033,1.7616,0.1925,0.0391,-0.0065,-0.0032,-0.0699,0.3826,-0.1293,0.017,-0.0608,1.9141,0.417,-0.1394,-0.0093,0.6074,0.5085,0.45,0.4465,-0.0616,-0.0591,-0.1051,0.4416,0.4289,0.1198,0.1477,Control
I02,0.2572,0.0039,0.1969,0.1459,-0.3225,-0.0395,-0.1065,-0.0818,-0.1129,-0.039,-0.1492,-0.2039,0.6644,0.9383,1.1329,-0.1027,0.1203,-0.0944,-0.0215,0.3198,-0.0417,0.1158,0.0326,0.1085,-0.0797,0.4461,0.1202,-0.0336,-0.1227,0.7299,0.055,-0.0213,1.3321,0.029,-0.2119,0.0882,-0.0395,0.0292,0.2398,-0.0357,-0.0666,-0.0753,1.1557,0.2717,-0.1855,0.05,0.6172,0.2936,0.3293,0.2843,-0.0578,-0.0762,-0.0934,0.3175,0.3401,0.0134,0.1394,Control
I03,0.2077,0.0404,0.1168,0.0975,-0.2499,0.0485,0.0062,-0.0208,-0.1007,0.0318,-0.1314,-0.1385,0.3867,0.5391,0.9825,-0.0023,0.0621,-0.0061,0.0168,0.2398,0.0288,0.0793,0.0632,0.0323,-0.1674,0.6025,0.0447,-0.0277,-0.0435,0.6739,0.0649,0.0613,1.3927,0.2264,-0.1002,0.1742,0.1362,-0.03,0.069,-0.2066,0.0349,0.0078,0.8627,0.3479,-0.1215,0.0571,0.2842,0.2437,0.163,0.2158,-0.0941,-0.0219,-0.0714,0.1802,0.0878,0.0109,0.2102,Control
I04,0.4144,0.0292,-0.0012,0.2232,-0.0788,0.085,-0.1045,-0.0552,-0.0197,0.0214,-0.028,-0.0976,0.6357,1.296,1.4561,0.0561,-0.018,0.145,-0.105,0.2677,0.0363,0.3511,0.2689,-2e-04,-0.1896,0.8732,0.0603,0.0529,-0.1231,1.0885,-0.0238,-0.1408,2.1168,0.1256,0.2011,-0.0108,-0.0753,0.0247,0.3603,-0.0831,0.2986,-0.0119,1.8578,0.7316,-0.1184,-0.0348,0.396,0.6665,0.38,0.4002,0.047,-0.117,0.0057,0.6995,0.551,0.1464,0.2042,Control
I05,0.2061,0.0809,0.1657,0.1529,-0.277,0.016,-0.0998,-0.0968,-0.1099,-0.0044,0.0115,-0.2376,0.5038,1.5369,1.6485,0.0249,0.0523,0.1086,-0.1041,0.1374,0.0714,0.2232,0.2993,0.0515,-0.1947,0.6303,-0.0526,0.0917,-0.0963,0.8087,-0.1245,-0.0408,2.051,0.1837,0.1405,-0.0345,0.0356,0.0483,0.3343,-0.1639,0.3317,-0.0485,1.6596,0.4819,-0.1282,0.0827,0.3725,0.6459,0.3281,0.3883,-0.1675,-0.095,-0.0167,0.5567,0.5276,0.0908,0.1531,Control
I06,0.4023,-0.0114,-0.0258,0.1764,-0.1531,1e-04,-0.0758,-0.1113,-0.1334,-0.0203,-0.0361,-0.1104,0.4684,0.7374,1.3758,0.035,0.0297,0.1045,-0.0239,0.2317,-0.0314,0.225,0.17,0.0562,-0.1695,0.7398,-0.04,0.0194,-0.0884,0.842,-0.0516,-0.0398,2.0644,0.1866,0.1493,0.0757,-0.0811,-0.0118,0.1756,-0.0775,0.3656,-0.043,0.9538,1.1793,-0.1235,0.0767,0.3824,0.527,0.2713,0.4236,-0.1028,-0.0519,-0.0262,0.5331,0.2603,0.0328,0.1793,Control
I07,0.4756,-0.0584,-0.0084,0.3526,-0.1564,0.0206,-0.1484,-0.0794,-0.0775,0.0116,0.0268,0.0037,0.7043,0.6968,1.7874,-0.013,0.3446,-0.0193,-0.0181,0.205,0.0094,0.4967,0.1204,-0.0927,-0.2024,1.111,-0.1231,0.0014,-0.0741,0.9819,-0.0628,-0.0823,2.2012,0.7996,-0.0422,0.0101,-0.0368,-0.0343,0.4302,-0.1523,0.2245,-0.0798,1.0611,1.7062,-0.224,-0.0158,0.7126,0.7336,0.4352,0.5755,-0.1919,-0.1101,0.0938,0.8028,0.518,0.0046,-0.0433,Control
I08,0.5521,-0.0024,0.0947,0.2221,-0.1269,-0.0606,-0.1334,-0.0808,-0.1066,-0.024,-0.0903,-0.1572,0.573,0.8678,1.3097,-0.0106,-0.0531,0.0398,-0.0165,0.1068,-0.039,0.2507,0.0074,0.0929,-0.3321,1.0582,0.0199,-0.0879,-0.0696,1.2509,-0.0327,-0.0231,1.6744,0.2085,-0.1297,0.0083,-0.0132,-0.0056,0.4551,-0.0539,0.1795,-0.0547,1.1929,0.5527,-0.1325,-0.0311,0.5395,0.5214,0.406,0.4508,0.0199,-0.0531,-0.1562,0.5566,0.4249,0.0442,0.1544,Control
I09,0.2574,0.0459,0.1311,0.2123,-0.284,0.1618,-0.1107,-0.1338,-0.0781,-0.0577,-0.0106,-0.1561,0.2449,1.98,1.3246,-0.0593,-0.0151,-0.0804,-0.0551,0.0915,0.0135,0.1854,-0.002,-0.0038,-0.0416,0.9603,0.0764,0.0217,-0.0726,0.419,0.0402,-0.0041,1.8456,0.3385,-0.1829,0.0189,-0.0347,0.0524,0.3388,-0.1607,-0.0655,-0.0812,1.9018,0.5931,-0.1655,0.053,0.4457,0.443,0.2533,0.3414,-0.2117,-0.1389,-0.0626,0.3986,0.4205,-0.087,0.0231,Control
I10,0.487,0.0376,0.1354,0.212,-0.2421,-0.0032,-0.092,-0.1606,-0.1472,0.0405,-0.1229,-0.1133,0.7944,1.3655,1.5078,0.019,0.0314,0.0086,-0.0375,0.0335,0.0047,0.2837,0.1092,-0.0985,-0.1968,1.2022,0.0458,-0.0654,-0.0777,0.9182,-0.0397,-0.0283,2.1603,0.2239,-0.1043,0.0165,-0.0266,-0.1118,0.5379,-0.0538,0.1529,5e-04,1.4147,0.5911,-0.069,0.0436,0.5531,0.5684,0.3965,0.441,-0.0324,-0.043,-0.0458,0.5811,0.539,0.2959,0.1274,Control
I11,0.1417,0.0639,0.1121,0.2015,-0.3944,-0.161,-0.1671,-0.1458,-0.176,-0.0854,-0.0183,-0.1382,0.3234,0.8893,0.9509,-0.0407,0.0336,7e-04,0.1015,0.2504,-0.0212,-0.0203,-0.0103,0.0667,0.0421,0.3208,-0.0427,0.0421,-0.0612,0.4685,0.0826,-0.0873,1.8276,0.0835,-0.0396,0.0794,-0.0797,-0.0281,0.2381,0.0858,-0.0331,-0.1086,1.112,0.3191,-0.1205,0.1219,0.4543,0.1755,0.2596,0.023,0.0777,-0.0514,-0.0706,0.1634,0.2103,-0.1243,0.167,Control
I12,0.3047,0.0217,0.1458,0.1584,-0.3626,-0.108,-0.0671,-0.0332,-0.1139,0.0268,-0.0469,-0.2416,0.63,1.4506,1.1667,0.0602,0.1139,0.0299,0.0629,0.1659,-0.0577,0.2469,0.0582,-0.0208,0.0228,0.7994,0.1028,0.0031,-0.0956,0.7563,-0.0028,-0.0384,1.9234,0.1217,-0.1694,0.0911,0.0994,-0.0283,0.2391,-0.1708,0.0477,-0.045,1.4869,0.3434,-0.1144,0.1404,0.4034,0.4077,0.313,0.3511,0.0407,0.0198,-0.1603,0.4642,0.3412,0.0263,0.2273,Control
I13,0.4457,-0.0054,0.0381,0.1727,-0.0844,0.0278,-0.102,-0.1474,-0.1134,-0.1026,-0.0304,-0.0385,0.5677,0.6456,1.3517,-0.0424,0.0315,-2e-04,-0.1443,0.1705,-0.046,0.3388,0.1292,-0.026,-0.0491,0.8155,-0.0084,-0.0536,-0.0687,0.8084,0.0094,-0.0351,1.8877,0.1502,0.1327,0.0432,-0.0462,-0.0221,0.2624,-0.0941,0.601,-0.1091,1.0589,0.3227,-0.1186,0.0081,0.4455,0.5422,0.2656,0.3557,-0.1592,-0.0129,-0.0567,0.6043,0.3816,0.0141,0.1488,Control
J01,0.195,0.0426,0.0676,0.0522,-0.0815,-0.028,-0.0588,-0.0205,-0.015,-0.1004,-0.0331,-0.0961,0.2135,0.8256,1.1422,0.0219,0.0751,0.0283,-0.1186,0.1818,0.0676,0.2035,0.2342,0.0144,-0.2096,0.8247,-0.0018,-0.0343,-0.0281,0.4733,-0.1589,-0.1174,1.8989,0.1373,0.2333,-0.0315,-0.005,0.0124,0.1805,-0.1376,0.267,-0.0034,1.19,0.465,-0.1602,0.0151,0.3614,0.4346,0.2236,0.1651,0.0534,-0.1123,0.0615,0.2371,0.345,0.0247,0.1178,Control
J02,0.4243,0.006,0.0177,0.1262,-0.09,0.0495,-0.0284,-0.045,-0.0846,-0.0569,0.0028,-0.1795,0.5223,0.8322,1.2212,0.0491,0.0021,0.0494,-0.1253,0.3117,-0.018,0.2459,0.2443,0.0439,-0.034,0.6962,0.0772,0.002,-0.1201,0.7693,0.0028,-0.077,1.8055,0.2079,0.1152,-0.0071,-0.0662,0.0253,0.1935,-0.1372,0.2079,-0.0644,1.1186,0.4494,-0.058,-0.0693,0.3289,0.4894,0.3949,0.277,-0.0747,-0.0776,0.037,0.4856,0.441,0.225,0.0762,Control
J03,0.6098,0.0158,0.1002,0.2005,-0.1779,-0.1479,-0.1236,-0.0901,-0.0734,-0.0461,-0.01,-0.1081,0.4372,1.6357,1.327,0.0109,0.0436,0.0187,-0.0875,0.2785,-0.061,0.3456,0.1085,0.0453,-0.1698,1.0793,0.0962,-0.01,-0.1068,1.2593,0.0225,0.0526,2.0152,0.2012,0.082,-0.0198,-0.0154,0.0087,0.522,-0.1135,0.4363,-0.127,1.7585,0.3724,-0.1164,-0.0158,0.4167,0.6424,0.3975,0.4976,-0.1628,0.0299,-0.0331,0.4995,0.5298,0.1792,0.1623,Control
J04,0.4726,-0.0157,0.1309,0.1797,-0.17,-0.021,-0.1437,-0.1202,-0.1185,0.012,0.0191,0.0247,0.5051,0.7826,1.5506,0.0225,0.0703,-0.0105,-0.0926,0.1873,-0.0504,0.2322,0.1964,0.0541,-0.2929,0.8663,0.0815,0.0643,-0.1239,1.073,-0.0087,-0.0632,2.371,0.1713,0.0347,0.0248,0.0086,-0.0108,0.2822,-0.147,0.3179,-0.0606,1.174,0.399,-0.1263,-0.0272,0.4476,0.5752,0.3067,0.4071,-0.0589,-0.0507,-0.0425,0.4813,0.4398,0.0847,0.0383,Control
J05,0.1576,-0.0192,0.0232,0.2263,-0.2129,0.0121,-0.235,-0.051,-0.12,-0.1022,-0.0441,-0.1881,0.5338,1.2836,1.4804,-0.1196,0.0398,-0.0635,0.0065,0.1714,-0.0114,0.155,0.0106,-0.0147,-0.1819,0.7895,-0.0448,-0.0132,-0.0998,0.7546,0.0217,-0.0719,1.7138,-0.0188,-0.126,-0.0379,-0.0174,0.0207,0.1947,-0.0723,-0.1255,-0.0861,1.5935,0.4203,-0.1823,0.1201,0.8062,0.472,0.4061,0.3067,-0.4659,-0.2433,-0.1534,0.4553,0.1157,-0.0237,-0.19,Control
J06,0.2521,0.0338,0.0883,0.2853,-0.2671,-0.0048,-0.1207,-0.0973,-0.1498,0.0495,-0.0095,-0.069,0.3752,0.2591,1.5005,7e-04,0.0578,-0.1181,-0.0623,0.1574,-0.0723,0.1787,-0.0303,0.086,-0.1814,1.0389,-0.0671,0.0282,-0.0504,0.6093,0.1009,0.0523,2.1879,0.1849,-0.1577,0.0657,-0.0414,0.0703,0.3049,-0.0868,-0.0236,-0.0889,0.5931,0.3138,-0.215,0.1455,0.7882,0.4568,0.2879,0.3579,-0.0662,0.0018,-0.015,0.5119,0.3442,-0.0969,0.1255,Control
J07,0.4789,-0.0137,0.0476,0.2711,-0.091,-0.0079,-0.1217,-0.1114,-0.0754,-0.0273,-0.0121,-0.1065,0.4329,2.1829,1.743,-0.0239,-0.034,0.0625,-0.078,0.2405,-0.005,0.2981,0.1496,0.083,-0.1468,1.5958,0.058,-0.0212,-0.0962,1.2042,-0.0392,-0.0185,2.2109,0.2233,0.0738,0.0762,-0.0267,-0.0919,0.4801,-0.1602,0.2357,-0.1145,2.0089,1.6439,-0.1425,0.0582,0.6211,0.6406,0.3487,0.3996,-0.0703,-0.0511,0.002,0.5976,0.711,0.0022,0.1055,Control
