@relation data

@attribute id string
@attribute 1351 numeric
@attribute 29796 numeric
@attribute 1350 numeric
@attribute 4698 numeric
@attribute 2110 numeric
@attribute 4697 numeric
@attribute 374291 numeric
@attribute 2109 numeric
@attribute 6392 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 1349 numeric
@attribute 2108 numeric
@attribute 1345 numeric
@attribute 1340 numeric
@attribute 1329 numeric
@attribute 1327 numeric
@attribute 7381 numeric
@attribute 4695 numeric
@attribute 4696 numeric
@attribute 1337 numeric
@attribute 7388 numeric
@attribute 4694 numeric
@attribute 7386 numeric
@attribute 7385 numeric
@attribute 7384 numeric
@attribute 54539 numeric
@attribute 4709 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4704 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 10975 numeric
@attribute 4700 numeric
@attribute 4731 numeric
@attribute 27089 numeric
@attribute 9167 numeric
@attribute 126328 numeric
@attribute 9377 numeric
@attribute 4716 numeric
@attribute 4728 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4729 numeric
@attribute 4712 numeric
@attribute 4724 numeric
@attribute 4713 numeric
@attribute 4723 numeric
@attribute 4714 numeric
@attribute 4726 numeric
@attribute 4715 numeric
@attribute 4725 numeric
@attribute 51079 numeric
@attribute 4720 numeric
@attribute 4710 numeric
@attribute 4722 numeric
@attribute 4711 numeric
@attribute 1537 numeric
@attribute 54205 numeric
@attribute 55967 numeric
@attribute 6389 numeric
@attribute Class {Control,BRCACancer}

@data
D02,0.8458,0.6524,0.6234,0.6408,0.4727,0.8233,0.3583,0.1285,0.2526,0.4587,0.7809,0.6197,0.6354,0.5448,1.1634,0.5907,0.7844,0.2446,0.6759,0.4,0.0572,0.3128,1.2223,0.6003,1.6078,0.7495,0.7491,0.062,0.769,0.2939,0.6794,0.2734,0.5825,0.5964,0.2915,0.7925,1.529,0.6129,0.9585,0.7208,0.5818,0.622,0.6902,0.2444,0.9953,0.8656,1.3408,0.5422,0.0503,0.1245,0.8726,1.1348,1.5498,0.5843,0.3875,0.5792,0.3775,1.0693,0.6646,1.1412,1.5742,1.2112,0.575,0.9933,1.1265,BRCACancer
D03,0.6772,0.5084,0.3805,0.5182,0.2506,0.8552,0.3371,0.1088,0.4729,0.4086,0.5854,0.7277,0.5437,0.5481,1.2948,0.5968,0.6438,0.3344,0.6045,0.2461,0.0646,0.3839,1.3864,0.4384,1.5623,0.8254,0.5367,0.1193,0.6993,0.3044,0.6531,0.2874,0.5876,0.4096,0.3189,0.7799,1.2514,0.51,0.9712,0.6953,0.5064,0.6629,0.5085,0.1948,0.8832,0.7347,1.2475,0.5042,0.0439,0.1405,0.6955,1.2333,1.5344,0.6643,0.3675,0.6267,0.3905,0.9738,0.6953,1.0611,1.229,1.1329,0.5529,0.819,1.269,BRCACancer
D04,0.8404,0.6854,0.5205,0.4391,0.5316,0.9724,0.3628,0.2778,0.3524,0.5241,0.93,0.8129,0.6102,0.696,1.1401,0.6021,0.7634,0.4438,0.5802,0.3602,0.1411,0.2914,1.4896,0.5654,1.7222,0.9479,0.5529,0.1434,0.8821,0.3243,0.7293,0.3764,0.6787,0.4601,0.2932,0.8828,1.4952,0.9007,0.9684,0.7513,0.674,0.7224,0.8067,0.215,0.9133,0.805,1.3517,0.6472,0.0213,0.1469,0.9554,1.1452,1.5408,0.7683,0.4396,0.6497,0.4978,1.0565,0.7046,1.135,1.3742,1.1336,0.5416,1.031,1.2286,BRCACancer
D05,0.7968,0.6631,0.5442,0.6811,0.5541,0.9235,0.3232,0.0767,0.4443,0.5833,0.9579,0.7683,0.5259,0.5207,1.1182,0.6688,0.6115,0.2591,0.7289,0.2941,0.0718,0.4262,1.2797,0.8103,1.6482,1.0516,0.4808,0.0992,0.6724,0.4385,0.68,0.312,0.6223,0.5549,0.3826,0.8845,1.5162,0.6552,1.1504,0.9966,0.4992,0.5748,0.7676,0.2376,1.1803,0.9101,1.4694,0.5821,0.0465,0.1636,0.8424,1.1821,1.6009,0.8544,0.4243,0.5997,0.4044,1.1991,0.8657,1.1201,1.6097,1.3112,0.6716,1.0491,1.2925,BRCACancer
D06,0.8626,0.7306,0.6538,0.7929,0.5119,1.1809,0.3907,0.2245,0.3926,0.5895,0.9052,0.83,0.6451,0.909,1.1082,0.6669,0.8869,0.4375,0.6971,0.3365,0.1834,0.4887,1.4336,0.8863,1.3309,0.9757,0.7365,0.1164,1.033,0.4986,0.7863,0.4442,0.8598,0.4916,0.4572,0.9733,1.5939,0.9049,1.2744,0.8519,0.6961,0.6253,0.8499,0.2835,1.1034,1.0282,1.5325,0.7499,0.0903,0.1812,1.0158,1.3808,1.6268,0.8645,0.518,0.6095,0.5106,1.1733,0.9812,1.22,1.6406,1.2614,0.6579,1.0645,1.2446,BRCACancer
D07,0.7686,0.7832,0.4902,0.6666,0.4882,0.7454,0.4592,0.1952,0.3758,0.5056,0.7279,0.7083,0.6158,0.697,1.2235,0.6448,0.7916,0.4785,0.7164,0.3452,0.195,0.5138,1.2542,0.5619,1.7623,1.0378,0.6885,0.0546,0.9649,0.4885,0.7231,0.4127,0.7535,0.4935,0.3161,0.9476,1.6759,0.803,1.1238,0.9229,0.6591,0.6708,0.6957,0.2394,1.1455,0.9272,1.4433,0.6066,0.1211,0.1798,1.0638,1.4346,1.6613,0.7698,0.4696,0.7236,0.4757,1.1682,0.817,1.1306,1.5451,1.2222,0.639,0.9128,1.3382,Control
D08,0.5753,0.6826,0.51,0.5594,0.305,0.7481,0.1266,0.0746,0.2068,0.442,0.6357,0.6339,0.5723,0.6486,1.1416,0.5411,0.7392,0.1743,0.5223,0.2776,0.302,0.3931,1.1987,0.3755,1.5206,0.771,0.3478,0.062,0.8503,0.3013,0.6487,0.2759,0.5919,0.3006,0.2664,0.7196,1.4489,0.5635,0.9361,0.732,0.5549,0.5572,0.5174,0.1568,0.795,0.8014,1.1725,0.5406,0.0427,0.1632,0.5791,1.0694,1.2482,0.5784,0.3853,0.6815,0.2486,0.8963,0.6534,0.8793,1.0984,0.9231,0.599,0.8464,1.0976,Control
D09,0.7563,0.7369,0.7113,0.6396,0.4873,0.918,0.3537,0.2551,0.4563,0.6211,0.9106,0.852,0.6493,0.4918,1.0831,0.5787,0.7866,0.4147,0.6614,0.3397,0.0663,0.3672,1.3263,0.6537,1.6067,0.9756,0.6738,0.1305,0.7373,0.4339,0.7699,0.3439,0.6242,0.4807,0.403,0.791,1.489,0.6235,1.1601,0.8676,0.6618,0.6623,0.7308,0.246,1.1016,0.8916,1.3731,0.5674,0.0831,0.14,0.7392,1.2804,1.4861,0.7382,0.5421,0.7049,0.3539,1.1309,0.8582,1.0782,1.5021,1.1007,0.642,0.9624,1.2601,Control
D10,1.8062,0.9547,0.4262,0.4928,0.4116,0.6598,0.3673,0.62,0.3127,0.5179,0.6925,0.797,0.8147,0.6387,1.3568,0.6521,0.9807,0.4368,0.9588,0.2318,0.1699,0.304,2.747,0.6457,1.848,1.1869,1.0283,0.1191,1.5495,0.6233,0.7065,0.5429,0.7371,0.578,0.7385,1.4901,2.0383,0.6841,1.5855,0.9114,0.9651,1.1692,1.3369,0.1427,1.4934,1.4255,1.2746,0.4683,0.2523,0.1585,1.1276,1.0287,1.7638,0.9531,0.4875,0.7646,0.8187,1.1726,0.7289,1.3764,1.3992,1.183,0.4031,1.3427,1.0649,Control
D11,0.3448,0.4064,0.0871,0.3249,0.08,0.2857,-0.0818,-0.0812,0.3699,0.2772,0.7584,0.2767,0.4237,0.5351,0.7486,0.2286,0.6565,0.1406,0.3221,0.2642,-0.0075,0.1967,0.8891,0.5114,1.1151,0.4044,0.2312,-0.0709,0.4739,0.1521,0.3884,0.2193,0.1344,-0.0566,-0.0642,0.6148,0.8907,0.3034,0.7694,0.393,0.3164,0.3427,0.4448,0.0136,0.6662,0.5356,0.6208,0.234,-0.0888,-0.0515,0.0923,0.7259,0.7212,0.4558,0.1839,0.4412,0.1933,0.4289,0.4015,0.5659,0.6939,0.5728,0.3639,0.4678,0.8522,Control
D12,0.7012,0.5518,0.2585,0.4512,0.2282,0.645,0.2207,0.0912,0.2347,0.3617,0.5479,0.8081,0.5306,0.5118,1.2295,0.4325,0.8088,0.2857,0.5349,0.3331,-0.0779,0.0964,1.4365,0.5758,1.5753,0.7344,0.514,-0.0374,0.6977,0.3222,0.5178,0.2603,0.5861,0.4275,0.2658,0.7147,1.3832,0.6514,0.7654,0.5953,0.5769,0.5115,0.5872,0.2649,0.8685,0.8536,0.9821,0.4019,0.1776,0.038,0.705,1.0629,1.3797,0.5535,0.2902,0.4887,0.3802,0.8722,0.5883,1.0052,1.0463,0.8725,0.2351,1.1618,1.0132,Control
E01,0.6538,0.7608,0.7297,0.431,0.3148,0.8649,0.2216,0.0414,0.3969,0.407,0.7943,0.775,0.4187,0.5608,1.2387,0.6501,0.6308,0.2441,0.5895,0.2451,0.1359,0.2893,1.3565,0.7272,1.7374,0.8762,0.3994,0.0921,0.8083,0.3546,0.5919,0.2954,0.5815,0.4532,0.1384,0.5921,1.2218,0.5286,0.9429,0.721,0.4909,0.6746,0.5359,0.1032,1.034,0.8194,1.2547,0.5218,-0.0104,0.129,0.9334,1.1238,1.5628,0.6879,0.4879,0.6178,0.2834,1.0449,0.8515,0.9887,1.3652,1.1027,0.7669,0.8696,1.1948,BRCACancer
E02,0.8484,0.9153,0.6795,0.7781,0.6907,1.0903,0.3949,0.1578,0.3458,0.6085,0.8937,0.8459,0.6426,0.6201,1.2154,0.6703,0.6457,0.4803,0.8749,0.3096,-0.1256,0.3981,1.2753,0.6791,1.6706,1.0374,0.7576,0.1377,0.7338,0.5382,0.7834,0.3582,0.7786,0.6684,0.4135,0.8056,1.6015,0.6491,1.1105,0.9677,0.6666,0.5792,0.7523,0.2193,1.3087,0.9963,1.6068,0.584,0.0402,0.1715,1.029,1.1429,1.5388,0.8933,0.6645,0.789,0.4171,1.2512,0.8271,1.1113,1.7905,1.3878,0.627,1.0006,1.4357,Control
E03,1.1451,0.8048,0.5286,0.5836,0.4273,0.9318,0.5615,0.2091,0.4537,0.5066,0.9313,0.7943,0.6385,0.58,1.3231,0.6747,0.63,0.3949,0.8511,0.3738,-0.0499,0.4126,1.4667,0.7104,1.8224,1.1155,0.9093,0.2065,0.7969,0.4609,0.6237,0.4761,0.8165,0.6905,0.4905,1.0443,1.8387,0.7083,1.0785,0.8382,0.7154,0.8148,1.0654,0.2497,1.0616,0.9665,1.3911,0.5848,0.0792,0.1379,1.2004,1.29,1.7014,0.7273,0.391,0.7491,0.498,1.1852,0.6743,1.3403,1.7164,1.4271,0.457,1.1863,1.2866,Control
E04,1.0557,0.8172,0.9395,0.8815,0.6333,1.0002,0.4939,0.327,0.4814,0.6071,1.1341,0.9647,0.7134,0.6108,1.2115,0.7508,0.8131,0.3855,0.7903,0.4054,0.3597,0.5761,1.6773,0.6548,1.7439,1.0388,0.8411,0.0373,1.0437,0.5696,0.809,0.4767,0.6664,0.6544,0.4375,0.9997,1.6695,0.8315,1.1852,0.9047,0.7831,0.7755,1.0312,0.3032,1.3273,1.011,1.5315,0.7489,0.0961,0.1206,1.0487,1.3798,1.6858,0.9788,0.6695,0.8608,0.5852,1.2563,1.1482,1.2565,1.5986,1.3882,0.5757,0.9998,1.411,Control
E05,0.5476,0.6568,0.652,0.7928,0.4516,1.1903,0.1111,0.0968,0.3742,0.5254,1.2288,0.7961,0.6144,0.6487,1.0602,0.6613,0.6811,0.3883,0.6375,0.2294,0.1912,0.5366,1.1697,0.3768,1.5158,0.7891,0.3851,0.164,0.7631,0.4328,0.7537,0.2448,0.5782,0.3847,0.2425,0.8403,1.4822,0.5944,1.1323,0.8244,0.4354,0.524,0.507,0.155,1.0763,0.8986,1.4429,0.5342,0.0311,0.2221,0.6712,1.0441,1.3576,0.7644,0.5963,0.724,0.3476,1.1021,0.843,1.0363,1.4643,1.0918,0.6198,0.9344,1.2342,Control
E06,0.5247,0.4014,0.5649,0.4938,0.317,0.8461,-0.0816,-0.0716,0.5508,0.5105,0.9308,0.5656,0.457,0.5111,0.8829,0.5201,0.567,0.5134,0.496,0.2778,0.0475,0.5207,0.9756,0.3576,1.3997,0.7999,0.3292,0.1418,0.5584,0.3299,0.6785,0.2382,0.5124,-0.0243,0.318,0.566,1.0008,0.4855,1.0153,0.6119,0.2026,0.4387,0.2708,0.0354,0.9075,0.6551,1.2521,0.4606,-0.1287,0.1273,0.2658,0.8625,1.0012,0.8475,0.3128,0.7107,0.214,0.8881,0.7672,0.8674,1.4117,0.8695,0.3166,0.6478,0.9958,BRCACancer
E07,0.9199,0.6651,0.6195,0.9184,0.4966,0.8635,0.3473,0.1714,0.3682,0.5132,1.1113,0.8311,0.602,0.5886,1.2256,0.7653,0.9419,0.3195,0.7505,0.3556,0.0729,0.5874,1.4979,0.4106,1.6715,0.9114,0.6883,0.182,0.8252,0.4521,0.7733,0.3619,0.6331,0.5044,0.3859,0.9726,1.6653,0.74,1.1662,0.8503,0.5984,0.8708,0.8339,0.2636,1.1496,0.833,1.4116,0.6363,0.0712,0.1787,0.989,1.3359,1.683,0.8196,0.4838,0.8414,0.569,1.2398,0.9917,1.1276,1.5003,1.3157,0.6161,0.9232,1.3565,BRCACancer
E08,0.9174,0.7741,0.6205,0.7576,0.5553,1.0181,0.3962,0.2717,0.3615,0.6049,0.9369,0.8847,0.6487,0.7222,1.2982,0.7443,0.8085,0.4707,0.7558,0.3101,-0.1036,0.4689,1.3455,0.6425,1.8393,1.0395,0.7972,0.0991,0.7818,0.504,0.6909,0.4691,0.8278,0.5856,0.4589,1.0616,1.7736,0.8139,0.9854,0.9657,0.6856,0.6904,0.7975,0.2541,1.0755,0.9934,1.5603,0.7196,0.0962,0.1961,0.8066,1.4401,1.7326,0.8364,0.6441,0.7821,0.4797,1.2956,0.9433,1.2557,1.7782,1.3768,0.6532,0.9942,1.3628,Control
E09,1.7142,1.0465,0.695,0.5772,0.3971,0.9123,0.5321,0.4958,0.5344,0.5503,0.5558,0.8602,0.7594,0.6816,1.2683,0.6702,0.8482,0.3552,0.8627,0.4045,0.1638,0.4344,2.4133,0.7296,1.8028,1.1777,0.8705,0.0424,1.2251,0.5692,0.7567,0.5258,0.7283,0.5459,0.5803,1.299,1.8835,0.7561,1.6579,0.9565,1.0818,1.0929,1.2393,0.2108,1.78,1.2733,1.3712,0.4969,0.1255,0.2382,1.1921,1.2228,1.7577,0.9705,0.7498,0.7392,0.6622,1.113,0.8653,1.3238,1.579,1.3014,0.7681,1.1668,1.1658,BRCACancer
E10,0.8096,0.7817,0.7572,0.7786,0.6426,0.9816,0.2638,0.2402,0.6658,0.6582,1.0701,0.9443,0.7802,0.7122,1.0392,0.6564,0.656,0.443,0.7364,0.2665,0.1293,0.6284,1.3842,1.0414,1.7327,1.0966,0.5311,0.1757,0.9185,0.5107,0.8421,0.4518,0.7577,0.4857,0.517,0.9375,1.6077,0.8503,1.1184,1.0119,0.5626,0.7001,0.725,0.1775,1.1437,0.9388,1.6993,0.8909,0.0226,0.2533,0.9362,1.2374,1.5183,0.8839,0.6541,0.7421,0.433,1.2016,0.9458,1.0879,1.6387,1.2729,0.6233,0.9275,1.3458,BRCACancer
E11,0.672,0.6784,0.3883,0.6314,0.2929,0.8689,0.3016,0.0986,0.081,0.4212,0.8187,0.6258,0.6248,0.533,1.2615,0.4602,0.765,0.2545,0.4993,0.3271,0.0045,0.4134,1.1169,0.4467,1.6061,0.8286,0.55,0.1815,0.655,0.2684,0.6137,0.2906,0.5811,0.5233,0.205,0.7547,1.614,0.6289,0.7759,0.6803,0.5627,0.5245,0.6356,0.2157,1.1068,0.8941,1.3243,0.5324,0.0404,0.0963,0.6914,1.0329,1.3813,0.6566,0.4404,0.7012,0.2745,0.997,0.6853,1.044,1.3089,1.0213,0.4605,1.0505,1.1806,Control
E12,0.775,0.568,0.2526,0.3988,0.2128,0.7981,0.0885,-0.0022,0.2902,0.3187,0.184,0.6302,0.4402,0.4236,1.2779,0.3683,0.5441,0.0279,0.551,0.2219,-0.1938,0.0899,1.5266,0.5369,1.5752,0.7255,0.45,0.0267,0.7191,0.4042,0.5197,0.2984,0.5043,0.2684,0.0726,0.673,1.5618,0.375,0.8836,0.7255,0.3868,0.7206,0.5196,0.055,1.0256,0.8278,1.1367,0.325,-0.0204,0.1097,0.8996,0.9264,1.1371,0.4961,0.4374,0.7535,0.3548,0.9466,0.5441,0.8578,1.2976,0.8806,0.2636,0.8465,1.0407,BRCACancer
F01,0.8149,0.8086,0.8677,0.6467,0.6326,1.0294,0.423,0.2081,0.3842,0.5995,1.2565,1.0676,0.6607,0.7104,1.17,0.6816,0.8097,0.6085,0.7312,0.4279,0.2258,0.4652,1.4943,0.7389,1.7355,0.9509,0.7471,0.0538,0.9793,0.5651,0.7769,0.5132,0.8638,0.6263,0.3846,0.8327,1.7512,0.8872,1.1178,0.8924,0.6175,0.6863,0.8201,0.208,1.2052,1.0132,1.411,1.0372,0.0702,0.2755,1.0911,1.3997,1.7832,0.8443,0.5493,0.5766,0.5139,1.1557,0.9689,1.1474,1.487,1.171,0.6962,1.1018,1.4136,Control
F02,0.9653,0.8758,0.9433,0.8523,0.6118,1.0123,0.4197,0.2926,0.5054,0.705,1.2446,0.9438,0.5611,0.6853,1.2225,0.8237,0.9653,0.5066,0.8397,0.3865,0.0903,0.6221,1.3137,0.9195,1.8176,1.1943,0.7523,0.1985,0.9761,0.6143,0.7985,0.4235,0.8624,0.7041,0.522,1.0142,1.6227,0.9644,1.2204,0.9905,0.6771,0.7253,0.9177,0.3282,1.2126,0.9589,1.5649,0.8299,0.14,0.2495,0.9656,1.4498,1.7546,0.9755,0.6237,0.7248,0.6296,1.3246,1.1041,1.2142,1.6809,1.4083,0.735,1.1285,1.4492,Control
F03,0.9139,0.8196,0.6105,0.7083,0.5801,0.9842,0.3618,0.1423,0.5371,0.5174,0.9522,0.8615,0.5653,0.5942,1.2342,0.7434,0.7294,0.4672,0.7007,0.3642,0.1399,0.3946,1.417,0.7929,1.6215,1.1311,0.7373,-0.0044,0.8212,0.5639,0.6964,0.5168,0.6728,0.6494,0.5154,0.7412,1.5089,0.7604,1.1488,0.8719,0.5707,0.6551,0.9339,0.1807,1.2325,1.0266,1.5229,0.5112,0.092,0.2083,1.1539,1.2444,1.6227,0.6111,0.5518,0.6273,0.3913,1.1227,0.7433,1.228,1.5765,1.1834,0.8033,1.0127,1.3007,Control
F04,0.6714,0.6344,0.581,0.5534,0.6125,0.8039,0.2638,0.2262,0.6493,0.5608,1.0594,0.9642,0.717,0.7188,1.1303,0.5622,0.8747,0.5244,0.4834,0.3961,-0.0889,0.5197,1.1713,0.7057,1.8969,0.8206,0.5498,-0.0388,0.9641,0.4354,0.7961,0.4924,0.8603,0.4434,0.2301,0.9546,1.3935,0.8732,0.9675,0.7919,0.4972,0.6383,0.6572,0.1562,0.8533,0.9756,1.2728,0.9739,0.0978,0.26,0.7273,1.3511,1.7214,0.7288,0.3953,0.6215,0.3974,1.0048,0.8774,0.9737,1.1763,0.8882,0.4937,0.9622,1.2079,Control
F05,0.915,0.8966,0.7982,0.8063,0.6383,1.0437,0.4197,0.2619,0.5966,0.6523,1.0394,0.9407,0.6533,0.6009,1.2856,0.6662,0.8393,0.3702,0.8309,0.3346,-0.0226,0.4453,1.5854,0.916,1.6899,1.0978,0.8026,0.0766,0.8294,0.4579,0.7217,0.4774,0.8176,0.6783,0.48,1.1178,1.6338,0.7075,1.209,0.899,0.6205,0.7171,0.7599,0.2601,1.2498,1.106,1.5426,0.683,0.0948,0.1896,1.0778,1.3241,1.749,0.8534,0.5025,0.8382,0.4963,1.2267,0.9987,1.1361,1.6291,1.2952,0.6157,0.9705,1.3985,Control
F06,0.9818,0.8493,0.3981,0.478,0.4907,0.6383,0.3241,0.0183,0.1798,0.4526,0.9254,0.7608,0.6246,0.5695,1.1762,0.5674,0.7204,0.2899,0.7363,0.2116,0.2013,0.3816,1.5442,0.5656,1.5736,1.0105,0.6396,0.1129,0.8882,0.3708,0.6744,0.2615,0.5481,0.4915,0.2967,0.884,1.5967,0.5489,0.9729,0.8561,0.4483,0.8004,0.8622,0.0769,1.1427,0.8835,1.3505,0.4087,-0.0778,0.2166,1.0444,0.991,1.3839,0.5923,0.4133,0.582,0.3419,1.0369,0.7346,1.082,1.5731,1.201,0.5971,0.9687,1.1381,Control
F07,0.7779,0.726,0.7972,0.6831,0.6561,0.9177,0.3008,0.2087,0.5577,0.4977,0.8502,0.8029,0.6124,0.7751,1.0567,0.6714,0.8297,0.3775,0.7112,0.2928,0.0516,0.5114,1.4751,0.6735,1.6171,0.9087,0.7102,0.0427,0.9188,0.4291,0.8523,0.4007,0.7855,0.6961,0.4273,0.8313,1.353,0.7162,1.046,0.909,0.527,0.7062,0.7577,0.2103,1.115,0.9734,1.4739,0.7983,0.0576,0.3399,0.9974,1.265,1.7707,0.8316,0.5627,0.6174,0.4462,1.1198,0.9066,1.0981,1.4813,1.1243,0.6441,0.9469,1.4297,Control
F09,1.2446,0.9898,1.0688,0.9254,0.8858,1.3229,0.5816,0.2441,0.4806,0.7286,1.1609,0.9981,0.6327,0.7894,1.2113,0.9327,0.9435,0.7188,0.9049,0.4339,-0.022,0.5194,1.5635,1.2512,1.7922,1.2522,0.9623,0.2197,0.9977,0.5889,0.8896,0.4909,0.9484,0.8927,0.62,1.0834,1.7179,0.9335,1.3572,0.9938,0.782,0.759,1.085,0.2886,1.3721,1.103,1.7759,0.7875,0.1746,0.1648,1.2471,1.456,1.8329,1.0736,0.8134,0.7886,0.7181,1.4506,1.2274,1.3688,1.846,1.598,0.8726,1.1515,1.4937,Control
F10,1.0899,0.9754,0.8144,0.8382,0.8204,1.1413,0.523,0.2449,0.4701,0.7184,1.3027,0.8174,0.6631,0.743,1.2293,0.9094,0.8931,0.4628,0.8504,0.3848,0.0966,0.5403,1.4318,0.835,1.8666,1.2423,0.8259,0.2234,0.9613,0.52,0.9138,0.4935,0.9014,0.6921,0.535,1.0032,1.7434,0.9525,1.4407,1.0962,0.6901,0.8526,0.9868,0.3103,1.2223,1.089,1.718,0.7301,0.1077,0.3389,1.1928,1.3981,1.7623,1.0349,0.8084,0.8028,0.6359,1.5059,1.0316,1.2626,1.924,1.5969,0.779,1.1774,1.466,Control
F11,1.0372,1.0049,0.6462,0.8046,0.6224,0.9421,0.5138,0.1466,0.5955,0.5213,0.9163,0.8482,0.6528,0.6454,1.3415,0.7453,0.6976,0.462,0.8161,0.3123,0.2672,0.3759,1.4588,0.6483,1.8212,1.1911,0.794,0.1191,0.928,0.4707,0.734,0.4995,0.7633,0.6828,0.5618,1.0528,1.8462,0.8249,1.0798,0.872,0.6307,0.831,0.9313,0.212,1.078,1.0572,1.4386,0.5355,0.0639,0.1417,1.2491,1.3126,1.8438,0.7839,0.488,0.4792,0.532,1.2592,0.7015,1.2544,1.7026,1.3548,0.6308,1.3401,1.2216,Control
F12,0.7402,0.8717,0.5301,0.6062,0.5809,0.7583,0.2905,0.1875,0.4304,0.5859,1.0764,0.9389,0.6833,0.6143,1.0727,0.6134,0.9623,0.4509,0.6246,0.2809,0.2096,0.5308,1.3898,0.9279,1.737,0.8029,0.5888,-0.0243,0.751,0.5379,0.8869,0.3725,0.76,0.4492,0.3231,0.8451,1.5365,0.687,1.0934,0.9871,0.406,0.726,0.826,0.1107,1.0968,0.8736,1.5171,0.7365,0.0182,0.362,0.8962,1.1888,1.6903,0.9684,0.5937,0.5542,0.3961,1.1385,0.8784,1.0983,1.3045,1.0976,0.4714,1.1265,1.3162,Control
G01,0.9459,0.7661,0.4964,0.7145,0.4688,0.8988,0.3112,0.1105,0.3041,0.4923,0.9631,0.9838,0.6151,0.5292,1.1936,0.6756,0.7813,0.4148,0.6886,0.3514,0.1781,0.4523,1.3366,0.5687,1.5978,1.0239,0.7098,0.0846,0.8152,0.4237,0.7122,0.3681,0.6956,0.4758,0.4816,0.9628,1.5518,0.8506,1.1194,0.8212,0.645,0.8607,1.014,0.2522,0.9829,0.8636,1.3854,0.4489,0.0686,0.2056,0.942,1.0318,1.2863,0.8326,0.5118,0.7531,0.5971,1.1074,0.7864,1.1507,1.5602,1.1808,0.4207,1.0078,1.0659,Control
G02,0.6781,0.7223,0.3745,0.5924,0.4069,0.8915,0.3115,0.1183,0.2674,0.289,0.7947,0.846,0.5527,0.5653,1.2191,0.569,0.7729,0.3294,0.756,0.3153,-0.0938,0.3258,1.213,0.8434,1.5953,0.7848,0.567,0.052,0.7998,0.2361,0.7208,0.3354,0.6549,0.4103,0.2347,0.8313,1.4929,0.6526,0.9559,0.6155,0.5288,0.6028,0.8111,0.2014,1.0473,0.7993,1.2734,0.5082,0.054,0.1345,0.755,1.0806,1.3947,0.7499,0.4141,0.6125,0.4254,0.9645,0.7744,0.9881,1.3795,1.1246,0.3196,1.0117,1.1091,Control
G03,0.9193,0.9124,0.7214,0.9358,0.7231,1.225,0.4031,0.3026,0.3956,0.713,1.1749,0.9787,0.6504,0.7166,1.3223,0.8291,0.8133,0.7089,0.8809,0.399,0.0197,0.6866,1.4347,1.0544,1.7876,1.1458,0.7584,0.1314,0.9959,0.6119,0.7819,0.6004,0.8949,0.6443,0.4047,0.8664,1.704,0.9472,1.2956,0.8549,0.6848,0.6894,0.8954,0.1979,1.2326,0.9969,1.6354,0.8855,0.0507,0.2587,1.0987,1.389,1.6438,0.9397,0.5028,0.8573,0.4976,1.256,1.2257,1.3392,1.7933,1.3254,0.6256,1.0267,1.3407,Control
G04,0.9719,0.8454,0.9,0.6132,0.8072,1.1952,0.4713,0.2386,0.3899,0.6224,0.697,0.7516,0.5512,0.5383,1.2329,0.8211,0.5476,0.3881,0.9743,0.3899,-0.0159,0.4174,1.0693,0.9538,1.6726,1.3224,0.8229,0.1428,0.5559,0.4678,0.7478,0.3714,0.7071,0.6889,0.3098,0.7207,1.3173,0.6665,1.1245,0.8951,0.6869,0.6067,0.7277,0.3526,1.0075,0.9068,1.712,0.6757,0.078,0.1909,1.1047,1.2809,1.4145,0.8758,0.5699,0.9373,0.4976,1.2017,0.9969,1.0384,1.841,1.5326,0.7102,1.1858,1.3967,BRCACancer
G05,0.4774,0.2974,0.2256,0.276,0.2283,0.6068,0.0305,0.1574,0.33,0.3419,0.6144,0.6778,0.468,0.5223,1.0943,0.2717,0.8877,0.1256,0.3179,0.3186,0.0307,0.515,1.0302,0.6272,1.3371,0.5416,0.3451,-0.0719,0.6067,0.1597,0.5895,0.3257,0.5314,0.2324,0.0922,0.5836,0.9811,0.4645,0.7688,0.4915,0.3246,0.5488,0.6443,0.1179,0.6052,0.5721,0.8129,0.5749,-0.066,0.076,0.2194,1.0148,1.1497,0.6371,0.2178,0.5567,0.2233,0.7395,0.5237,0.8809,0.8159,0.6215,-0.0748,0.8943,0.8804,BRCACancer
G06,0.769,0.6498,0.6398,0.761,0.6208,1.0764,0.304,0.1355,0.1569,0.6064,1.149,0.6983,0.5489,0.5443,1.0684,0.6632,0.5557,0.3985,0.8311,0.4156,0.2829,0.5006,1.1912,1.0249,1.545,1.0885,0.6189,0.0586,0.6403,0.4999,0.8331,0.3763,0.7058,0.4253,0.2351,0.6897,1.2935,0.582,1.2013,0.9513,0.4107,0.6414,0.6908,0.0547,1.0912,0.9652,1.6312,0.5543,-0.0478,0.2389,0.8586,1.1773,1.2403,0.846,0.5406,0.5731,0.3599,1.1562,0.9388,1.0496,1.742,1.2831,0.5409,0.9609,1.2797,BRCACancer
