@relation data

@attribute id string
@attribute 1056 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1179 numeric
@attribute 123745 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1504 numeric
@attribute 1506 numeric
@attribute 1811 numeric
@attribute 196883 numeric
@attribute 219931 numeric
@attribute 22802 numeric
@attribute 23236 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 26279 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 280 numeric
@attribute 30814 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3784 numeric
@attribute 387 numeric
@attribute 391013 numeric
@attribute 4218 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 50487 numeric
@attribute 51032 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5646 numeric
@attribute 5874 numeric
@attribute 5879 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6262 numeric
@attribute 63036 numeric
@attribute 6344 numeric
@attribute 64600 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 683 numeric
@attribute 7220 numeric
@attribute 760 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8671 numeric
@attribute 8681 numeric
@attribute 8766 numeric
@attribute 886 numeric
@attribute 952 numeric
@attribute 9635 numeric
@attribute Class {Control,BRCACancer}

@data
B12,-0.1804,0.0589,-0.0709,-0.0357,0.1341,-0.0087,0.0175,1.5314,-0.1033,-0.11,0.1318,-0.1949,0.0252,0.0289,0.0679,0.0689,-0.1278,-0.1808,0.3292,0.4073,-0.0285,0.041,0.6159,0.0961,0.4228,-0.1257,-0.1069,0.1601,0.8178,0.5449,0.3845,-0.1864,0.693,0.6504,0.5279,-0.0706,0.2063,0.7263,-0.0612,0.6936,1.3984,0.0285,-0.0422,-0.1213,0.0705,-0.0038,0.4689,0.0451,-0.1157,1.1974,0.7227,1.8851,0.0278,-0.0734,0.933,-0.0067,-0.1462,-0.007,0.0404,0.206,-0.2481,1.419,0.2497,-0.11,-0.1648,-0.0341,0.6519,1.3776,-0.1186,-0.0396,1.2962,0.6848,1.207,2.1796,-0.0891,-0.1074,0.0547,-0.0435,0.2369,0.3602,0.3337,0.7404,0.1679,0.5651,0.3684,0.2491,-0.156,-0.1125,-0.028,0.4113,1.984,0.0344,0.3739,0.0571,Control
C01,-0.2713,0.0598,-0.0152,-0.0749,0.2995,0.0131,0.0422,2.0991,-0.0763,-0.2017,0.3192,-0.0804,-0.0154,0.0264,-0.0132,0.0747,-0.072,-0.1617,0.1622,0.5603,-0.0027,0.2219,0.8607,-0.0335,0.6491,0.0898,-0.1082,0.0153,0.7247,0.6989,0.3995,-0.0132,0.7023,0.8065,0.7498,-0.1246,0.227,0.8875,-0.0928,1.6345,1.7684,0.0148,0.1705,-0.1464,0.1183,-0.0448,0.6407,0.1614,-0.0301,1.8029,1.1278,2.122,0.0329,-0.0031,1.351,0.0018,-0.0497,-0.0334,0.0065,0.4403,-0.197,2.065,0.847,-0.1199,-0.1204,-0.0175,0.3616,1.229,-0.1739,-0.2324,1.5806,0.757,1.2964,1.8727,-0.0712,-0.0269,-0.0027,0.0189,0.487,0.6399,0.5895,1.3016,0.1418,0.7974,0.454,0.4326,0.0607,-0.1148,0.051,0.6413,2.4907,-0.0101,0.9276,-0.0029,BRCACancer
C02,-0.127,0.0502,-0.0062,-0.0396,0.3704,0.0214,0.0748,1.8856,-0.0377,-0.1196,0.2992,-0.0386,0.0245,0.0601,-0.0418,0.3003,-0.1107,-0.1296,0.1695,0.6186,-0.0213,0.1252,0.7485,0.001,0.2937,-0.0235,-0.0965,0.3071,0.2526,0.6217,0.3473,-0.1048,0.5586,0.5927,0.8984,-0.0793,0.1054,0.513,-0.0184,1.652,1.8075,0.0421,0.1424,-0.0861,0.1621,0.0719,0.3229,0.203,-0.0339,1.5018,1.2297,1.9014,0.0768,0.0351,1.2719,0.0208,0.0796,-0.0544,-0.0144,0.3927,-0.1472,1.8722,0.6713,-0.1015,-0.0245,-0.101,0.2437,0.7082,-0.0945,-0.1374,1.6647,0.5463,0.9136,1.1396,-0.0494,-0.0287,0.0594,-0.0027,0.5105,0.5542,0.6583,1.1176,0.2465,1.0714,0.4532,0.4646,0.0471,-0.1234,0.1037,0.5847,2.6021,-2e-04,0.7334,0.0494,BRCACancer
C03,-0.1261,0.0459,-0.0088,-0.0675,0.3292,0.0377,0.0528,2.2277,-0.0681,-0.1693,0.4669,-0.1185,0.0064,0.0366,-0.0384,0.2267,-0.0892,-0.134,0.0998,0.8212,-0.0617,0.2172,0.9523,-0.0095,0.2952,-0.0516,-0.0941,0.1887,0.3465,0.7864,0.6109,0.019,0.5749,0.6796,1.0183,-0.0976,0.0891,0.7352,-0.0189,1.6333,1.9409,0.0093,0.3052,-0.0945,0.2567,0.0436,0.5277,0.1146,0.0066,1.7499,1.3317,2.1354,0.0075,-0.0054,1.6753,0.0219,-0.0678,-0.088,0.0393,0.3827,-0.1392,2.244,0.8394,-0.0985,-0.072,-0.0875,0.2667,0.8439,-0.0512,-0.0996,1.4269,0.7605,1.0584,1.5467,-0.0452,-0.0111,0.0483,-0.0752,0.6542,0.6657,0.6938,1.1961,0.1711,0.8489,0.4613,0.6252,0.1195,-0.116,0.0876,0.8837,2.1538,0.0841,0.91,0.0016,BRCACancer
C04,-0.0029,0.0535,-0.0317,-0.0351,0.211,0.0032,0.1133,1.4909,-0.0581,-0.1511,0.0795,-0.0844,0.0556,0.031,-0.0367,0.247,-0.0545,-0.05,0.2328,0.4443,-0.0087,0.0895,0.5798,0.0526,0.1426,0.1222,-0.0644,0.3173,0.183,0.6261,0.2675,-0.169,0.3302,0.3773,0.4544,-0.0778,0.1518,0.3298,-0.1653,1.5031,1.4099,0.0488,0.083,-0.1027,-0.0861,0.0572,0.2303,0.2211,0.0182,1.2543,1.0843,1.4231,0.0445,0.0514,0.6304,-0.0011,-0.0263,0.0801,0.0383,0.2208,-0.1074,1.4118,0.5303,-0.0485,0.0821,-0.0938,0.2023,0.5393,-0.0144,0.0166,2.0352,0.409,0.6783,0.8472,-0.0553,0.0556,-0.0234,0.0131,0.3306,0.4121,0.3645,0.7891,9e-04,0.7623,0.2892,0.2093,-0.2828,-0.1657,-0.0287,0.3559,2.9108,-0.0527,0.3392,-0.0064,Control
C05,-0.0961,0.0764,0.009,-0.0749,0.1841,0.0486,0.0468,1.6082,-0.0665,-0.1343,0.1714,-0.0944,0.0791,-0.0168,-0.0867,0.2376,-0.0816,-0.0829,0.2294,0.3713,-0.0676,0.0652,0.6169,0.0776,0.1722,0.1207,-0.0985,0.2773,0.1895,0.5259,0.1942,-0.0829,0.3582,0.392,0.5868,-0.0726,0.1075,0.3798,-0.0752,1.2363,1.6795,-0.0125,0.0531,-0.0776,0.0681,0.0864,0.286,0.1098,0.0388,1.1534,0.8614,1.5538,0.0258,0.0607,1.0149,0.0406,-0.141,-0.0121,0.025,0.1459,-0.1833,1.4503,0.4762,-0.0526,0.0345,-0.0698,0.1357,0.4731,0.0529,0.0014,1.4913,0.4719,0.7217,0.7068,-0.049,0.0415,0.074,-0.0323,0.3272,0.4219,0.4093,0.9989,0.1054,0.6681,0.1854,0.2234,-0.2682,-0.024,-0.0546,0.3473,2.2726,0.0448,0.3964,0.0177,BRCACancer
C06,-0.2403,0.0366,0.0628,-0.0696,0.0427,-0.0338,0.1453,0.3726,-0.0206,-0.1357,-0.0247,-0.0532,0.0624,0.1148,0.0572,-0.0945,-0.1219,0.0494,0.4898,0.2965,-0.0443,0.1765,0.334,-0.0498,0.0439,-0.1021,-0.1119,0.2196,0.1551,0.302,0.1255,-0.0468,0.2114,0.0848,0.18,0.0557,0.0654,0.2993,0.0111,0.454,0.5982,0.0165,0.0248,-0.1552,-0.001,0.0226,0.167,0.3299,-0.0021,0.4438,0.4656,0.4499,0.0658,0.0937,0.1783,0.2108,0.0667,0.0635,0.094,-0.042,-0.1022,0.426,0.1473,-0.0486,0.0939,0.0561,0.0318,0.4341,-0.1241,-0.125,0.1745,0.0209,0.4039,0.4741,-0.0846,0.2939,0.1016,-0.0747,0.0759,0.1128,0.0822,0.4828,-0.1672,0.1702,0.0139,0.0612,-0.0247,0.0995,-0.0139,0.0358,1.2304,0.0227,0.0747,-0.0938,Control
C07,-0.1134,0.0318,-0.022,-0.05,0.1789,0.0557,0.0525,1.5658,0.0154,-0.153,0.2152,-0.0673,0.0763,0.0282,0.0142,0.0596,-0.086,-0.1098,0.2505,0.3706,0.0106,0.0623,0.5722,0.0362,0.248,-0.0609,-0.0878,0.103,0.1674,0.5501,0.2714,0.0801,0.4277,0.5151,0.7194,-0.0538,0.0675,0.3451,-0.0599,1.4165,1.6963,-0.0222,0.2062,-0.1706,0.0208,0.077,0.2483,0.1525,0.0199,1.3206,1.0784,1.6296,0.081,0.0439,1.2741,-0.0429,0.1095,-0.0287,0.0291,0.2488,-0.0878,1.4751,0.4326,-0.0813,-0.0183,-0.0203,0.1667,0.619,-0.0617,0.0327,1.9015,0.4022,0.7887,0.8457,-0.0367,0.0783,0.0753,1e-04,0.3602,0.4603,0.4953,1.0263,0.1135,0.738,0.2309,0.2513,-0.2151,-0.0686,0.0987,0.3038,2.4125,0.0588,0.3243,0.0301,Control
C08,-0.0998,0.082,-0.0099,-0.1179,0.2963,0.0358,0.1156,1.73,-0.078,-0.1302,0.2226,-0.0865,0.0109,0.0465,-5e-04,0.1255,-0.0964,-0.0627,0.3086,0.419,-0.0841,0.0966,0.6412,-0.032,0.157,-0.1112,-0.0553,0.0834,0.2068,0.584,0.3378,-0.0809,0.4969,0.6277,0.7013,-0.0094,0.0941,0.4811,-0.1385,1.6316,1.7544,0.0084,0.1888,-0.1212,0.2483,0.1315,0.3114,0.2683,-0.0132,1.5063,1.0165,1.8837,0.0748,0.0354,1.1289,0.0917,-0.0579,-0.1033,-0.0238,0.3016,-0.1446,1.575,0.5418,-0.047,0.0161,-0.0045,0.2738,0.7114,-0.1018,-0.053,1.8146,0.3509,0.7819,1.1397,-0.0804,0.0516,0.0217,0.0147,0.3243,0.4675,0.5872,1.0017,0.1576,0.8291,0.3669,0.4008,0.0058,-0.0459,0.0362,0.4823,2.7514,0.035,0.6191,0.0072,Control
C09,-0.0633,0.0285,-0.05,-0.0869,0.2007,0.0104,0.0786,1.5111,-0.0892,-0.1347,0.1776,-0.132,0.0336,0.0199,-0.1157,0.1153,-0.1268,-0.1323,0.3791,0.4185,-0.0869,0.0932,0.5422,-0.0269,0.1669,-0.1471,-0.051,0.0662,0.1723,0.5718,0.2853,0.0388,0.3576,0.5002,0.6932,-0.0341,0.0925,0.4766,-0.1094,1.3633,1.7878,-0.0075,0.1313,-0.1509,0.0953,0.1229,0.27,0.2313,0.013,1.2805,1.0051,1.645,0.0077,0.0776,1.296,0.0863,-0.172,-0.0495,-0.004,0.1721,-0.2298,1.4163,0.5075,-0.0504,-0.007,-0.0403,0.1461,0.563,0.0027,-0.0536,1.4166,0.4522,0.7141,0.8723,-0.0659,0.1183,0.0526,0.0574,0.4145,0.4756,0.5242,0.9324,0.0902,0.7728,0.2113,0.2686,-0.1519,0.0148,0.0309,0.3823,2.2629,-0.0602,0.6349,0.0023,Control
C10,-0.2175,0.0757,-0.0108,-0.0579,0.2541,0.0086,0.0262,1.6341,-0.0282,-0.1866,0.1553,-0.0681,0.0031,0.0266,-0.0668,0.2818,-0.0233,-0.1285,0.231,0.3549,-0.0598,0.0427,0.594,-0.0217,0.1624,-0.1256,-0.1374,0.3341,0.1454,0.4975,0.2781,-0.0623,0.4529,0.3888,0.6303,-0.0492,0.1043,0.3523,-0.0263,1.2862,1.8784,0.0287,0.0761,-0.0818,0.1586,0.1403,0.2284,0.2039,-0.0239,1.1934,1.0428,1.4114,0.0442,0.0143,1.0553,-0.0792,-0.0036,-0.0793,0.0259,0.2889,-0.1188,1.4857,0.5562,-0.0655,-0.0237,-0.083,0.143,0.5243,-0.026,-0.0614,1.341,0.3496,0.7886,0.8349,-0.0261,0.0454,0.0457,0.0337,0.5128,0.5584,0.5127,1.2526,0.1123,0.7135,0.3835,0.2571,-0.0983,-0.067,0.0429,0.2763,2.8517,-0.0741,0.7981,0.0206,BRCACancer
C11,-0.0759,0.0156,-0.0393,-0.0802,0.3232,-0.0128,0.1027,1.8057,-0.1083,-0.1075,0.319,-0.0959,0.0333,-0.0374,-0.053,0.062,-0.1254,-0.1126,0.2155,0.5494,-0.136,0.1524,0.7404,-0.0652,0.2364,-0.1622,-0.1373,0.1967,0.277,0.7479,0.3311,-0.0258,0.4534,0.5985,0.7742,-0.0395,0.1367,0.5739,-0.0472,1.692,1.7267,-0.0237,0.3069,-0.1993,0.1097,0.0887,0.3301,0.2429,0.0602,1.6848,1.2957,1.7037,-0.0158,0.0324,1.2116,0.0166,0.0092,0.1232,-0.0753,0.2669,-0.185,1.7611,0.6723,-0.0317,0.0351,0.0659,0.2985,0.813,-0.0343,-0.0764,1.8254,0.508,0.7857,1.314,-0.0781,0.0321,-0.0085,0.0069,0.4578,0.5967,0.5288,0.9911,0.041,0.9061,0.3596,0.4462,0.1019,-0.0187,0.0304,0.708,2.6592,0.02,0.703,0.0464,Control
C12,-0.0453,0.0465,-0.0292,-0.0293,0.2423,0.0071,0.1943,1.2984,-0.0326,-0.1373,0.0334,-0.0125,0.0559,0.0101,0.0132,0.0448,-0.1284,-0.0729,0.3165,0.2808,-0.0856,0.0606,0.466,-0.0983,0.1214,0.1009,-0.0109,0.2032,0.1644,0.5255,0.168,-0.1733,0.3489,0.3775,0.4503,-0.0374,0.0674,0.2969,-0.0881,1.1488,1.4536,-0.0221,0.0658,-0.1122,0.0277,-0.0438,0.2311,0.1501,-0.0032,1.1583,1.2296,1.3036,0.0772,0.0602,0.6645,0.0443,0.0833,0.0117,-0.0404,0.1718,-0.0759,1.1532,0.3528,-0.0535,0.0075,-0.0805,0.1455,0.5599,0.0318,-0.2177,1.9654,0.4645,0.568,0.7568,-0.0414,0.12,-0.0014,0.0062,0.2448,0.3798,0.3787,0.7712,0.0418,1.1339,0.3364,0.2575,-0.1631,-0.0177,-0.0267,0.3505,2.8304,0.0212,0.3576,0.0342,BRCACancer
D01,-0.2522,0.0472,-0.0439,-0.1227,0.237,0.01,0.11,1.714,-0.1481,-0.1162,0.2922,-0.1533,0.0762,0.0356,-0.0346,0.0952,-0.1052,-0.1482,0.2028,0.5381,-0.0484,0.2955,0.7881,-0.1016,0.6124,0.0572,-0.1462,0.1592,1.2018,0.6689,0.4516,0.0178,0.8991,0.9454,0.7706,0.0062,0.3844,0.8636,0.0161,1.0458,1.5695,-0.0067,0.0114,-0.123,0.0697,0.0101,0.3868,0.2545,0.0169,1.5742,0.9706,2.3808,0.0975,9e-04,1.1334,0.1129,-0.1433,0.0747,-0.1434,0.2321,-0.0974,1.784,0.5171,-0.0876,-0.1466,-0.0529,0.8266,1.7525,-0.1682,-0.2544,0.7804,0.7422,1.4124,2.2689,-0.1071,0.1895,0.0534,-0.024,0.2932,0.4666,0.4042,1.1295,0.1999,0.3795,0.5022,0.3491,-0.0259,-0.025,-0.0816,0.8333,1.6903,0.0085,0.3905,0.0017,BRCACancer
D02,-0.107,0.0135,-0.032,-0.1026,0.3803,0.0021,0.1329,1.664,-0.0929,-0.0884,0.1692,-0.1021,0.0551,0.017,-0.0318,0.259,-0.094,-0.1013,0.3072,0.4157,-0.0634,0.0969,0.6892,-0.0017,0.1767,-0.1558,-0.0731,0.1956,0.2167,0.6655,0.2335,-0.0768,0.5229,0.5671,0.6754,-0.0244,0.0995,0.4528,-0.1848,1.6422,1.6687,-0.0085,0.1892,-0.0635,0.0824,0.1313,0.2708,0.1863,0.0498,1.43,1.3256,2.0167,-0.016,0.079,1.0996,0.0752,-0.1655,0.0461,-0.0308,0.2454,-0.1101,1.5195,0.5125,-0.0331,-0.0118,-0.0722,0.1983,0.7584,-0.0079,-0.0844,1.9703,0.4827,0.7688,0.8965,-0.0517,-0.0329,-0.0241,-0.0071,0.418,0.4534,0.531,0.7898,0.065,1.1515,0.2886,0.3646,-0.1359,-0.0317,0.0042,0.3313,3.0902,-0.0182,0.6683,-0.0408,BRCACancer
D03,-0.1179,0.064,-0.0137,-0.0741,0.2635,0.0262,0.2021,1.825,-0.1027,-0.1538,0.1298,-0.0786,0.0323,-0.0307,-0.005,0.3621,-0.1369,-0.1118,0.194,0.4422,-0.0458,0.0678,0.6625,-0.0418,0.1678,0.0283,-0.1153,0.1987,0.2558,0.5709,0.2261,-0.0989,0.5068,0.4829,0.5825,-0.0515,0.0895,0.4292,-0.1306,1.6452,1.5959,0.0039,0.1011,-0.0884,0.0978,0.0661,0.2541,0.1831,0.0024,1.3974,1.3085,1.7323,0.0467,0.0105,1.0914,0.0258,-0.1235,-0.1173,-0.0428,0.2299,-0.2016,1.5955,0.5304,-0.0602,-0.0436,-0.0674,0.1406,0.7527,-0.0978,-0.0673,2.0315,0.4075,0.735,1.0138,-0.0408,-0.0747,0.0555,0.0156,0.3976,0.5563,0.4661,0.9081,0.0737,1.0526,0.288,0.2643,-0.2498,-0.0791,-0.0035,0.3864,3.0616,-0.02,0.4592,0.0195,BRCACancer
D04,-0.0842,0.0149,-0.0327,-0.0689,0.2176,-7e-04,0.0912,1.7388,-0.0764,-0.1257,0.2294,-0.0372,0.0629,-0.0296,-0.0174,0.006,-0.1208,-0.1224,0.3161,0.4097,-0.112,0.1086,0.7706,-0.1108,0.2943,-0.033,-0.0945,0.1418,0.3917,0.5935,0.2514,0.0307,0.4918,0.6405,0.616,-0.042,0.1295,0.5248,-0.0932,1.6309,1.7799,-0.0065,0.0592,-0.123,0.1307,-0.0192,0.3123,0.2342,0.0026,1.6144,1.1685,1.9541,0.0072,0.0105,1.1015,-0.0884,-0.0918,-0.081,-0.0591,0.2868,-0.1388,1.7632,0.7293,-0.0471,-0.0051,-0.0315,0.2901,0.7928,-0.074,-0.0409,1.5551,0.4112,0.8206,1.1457,-0.089,0.0502,-0.0165,0.0164,0.4715,0.5188,0.4751,1.2216,0.1163,0.902,0.3758,0.2224,0.005,-0.0496,-0.0252,0.4392,2.5593,0.0448,0.4832,-0.0728,BRCACancer
D05,-0.0729,0.0696,-0.005,-0.0045,0.3355,0.0631,0.1515,1.9066,-0.0445,-0.1533,0.2291,-0.0869,0.0229,0.0603,0.0239,0.1109,-0.0851,-0.082,0.2726,0.4757,0.0147,0.1232,0.6843,-0.0232,0.1775,-0.0074,-0.1032,0.2177,0.2773,0.5039,0.2991,0.0698,0.4765,0.4663,0.6579,-0.0498,0.1036,0.4986,0.0653,1.6414,1.7057,0.0087,0.1103,-0.0766,0.1968,0.0194,0.2991,0.1354,-0.0555,1.5776,1.1615,1.6365,0.0639,-0.0074,1.2629,0.0193,0.0246,0.0196,0.0193,0.3949,-0.0972,1.7198,0.6665,-0.06,-0.0114,-0.0578,0.1172,0.6554,-0.1275,0.0289,1.8545,0.5978,0.8303,1.0352,-0.04,0.0135,0.0964,0.0429,0.5298,0.5883,0.4893,1.2793,0.0977,0.8046,0.4128,0.248,0.1216,0.0056,0.0326,0.4832,2.8372,0.0648,0.5967,0.0202,BRCACancer
D06,-0.0933,0.0101,-0.0486,-0.0898,0.304,-0.0173,0.1403,1.8685,-0.0656,-0.1504,0.3041,-0.0979,0.0479,-0.018,-0.0371,0.1527,-0.14,-0.1153,0.3214,0.5807,-0.1168,0.1971,0.7618,-0.003,0.2478,-0.1239,-0.0667,0.1055,0.3269,0.7045,0.3654,-0.0718,0.538,0.6174,0.7811,-0.0189,0.0995,0.5952,-3e-04,1.6465,1.7531,-0.0025,0.1903,-0.1525,0.1284,0.0156,0.3919,0.2143,-0.0031,1.6467,1.1881,2.0371,0.0442,0.0133,1.2959,0.0546,-0.0895,0.0044,-0.0708,0.2833,-0.0613,1.7563,0.778,-0.0746,-0.0553,-0.0625,0.2738,0.7797,-0.1029,-0.1286,1.5888,0.555,0.8395,1.2155,-0.0616,-0.0064,0.0784,0.061,0.4791,0.5641,0.6307,1.2078,0.1273,0.7387,0.3794,0.4504,0.0162,-0.0394,0.0293,0.6619,2.4834,0.0198,0.6798,-0.0707,BRCACancer
D07,-0.1,0.0485,-0.0199,-0.068,0.3414,0.0253,0.1089,1.9492,-0.0688,-0.1147,0.3282,-0.0895,0.0112,0.0096,-0.0591,0.4318,-0.0983,-0.0743,0.2413,0.51,-0.0539,0.1256,0.7573,-0.0519,0.2708,-0.0563,-0.0919,0.199,0.197,0.6069,0.3364,-0.0095,0.4641,0.5499,0.8075,-0.0217,0.0776,0.4904,0.0161,1.7402,1.7285,0.003,0.2149,-0.069,0.1616,0.0568,0.2872,0.1136,0.0237,1.5841,1.3427,2.0244,0.0407,0.0128,1.2943,0.0376,0.1031,0.0911,-0.111,0.3324,-0.1088,1.6089,0.5813,-0.0372,0.0036,-0.0052,0.162,0.6879,-0.0508,-0.1046,1.8231,0.3617,0.7711,1.0051,-0.0605,0.0335,0.0494,0.0494,0.481,0.4899,0.5683,1.0734,0.0605,0.9451,0.371,0.4112,-0.1029,-0.054,0.0511,0.6153,2.9737,0.0333,0.6357,0.0276,Control
D08,-0.1843,0.0479,0.0057,-0.0889,0.2153,0.0542,0.1152,1.4303,-0.0894,-0.1368,0.1477,-0.0846,0.0462,0.0804,0.0177,0.1656,-0.1138,-0.1778,0.4223,0.3723,-0.0688,0.0961,0.5022,-0.0486,0.1309,0.0531,-0.1078,0.2286,0.1797,0.5001,0.2837,0.1195,0.3455,0.3968,0.5695,-0.0353,0.0634,0.418,-0.06,1.5786,1.6695,0.0471,0.1008,-0.1061,0.0272,0.033,0.2629,0.1355,0.018,1.2769,0.9445,1.5582,0.1114,0.0632,0.8529,0.0598,-0.1299,0.0159,-0.0083,0.1888,-0.0971,1.5307,0.5064,-0.0202,-0.0324,-0.0578,0.1492,0.5777,-0.0503,0.023,1.9918,0.5215,0.6887,0.8411,-0.0457,0.1512,0.0629,0.0651,0.3151,0.3668,0.3747,0.9364,0.0427,1.2092,0.291,0.2454,0.0224,-0.0273,-0.0633,0.3844,3.0739,-0.0412,0.5329,0.0068,Control
D09,-0.1606,0.0816,-0.0455,-0.0798,0.2816,0.0321,0.0844,1.5732,-0.0479,-0.1653,0.1486,-0.1256,0.0687,-0.0269,-0.0343,0.2699,-0.0886,-0.0609,0.1915,0.45,-0.0613,0.1433,0.6408,-0.1088,0.1879,-0.1665,-0.1972,0.2022,0.1938,0.5493,0.2731,-0.0335,0.5058,0.5259,0.6882,-0.0557,0.0932,0.4465,-0.0206,1.6714,1.7948,0.0067,0.1096,-0.1802,0.1679,0.1119,0.2891,0.1402,-0.011,1.4278,1.0617,1.8151,0.069,0.0136,1.1218,0.0472,0.0886,-0.0712,-0.0811,0.3256,-0.1995,1.62,0.6418,-0.0618,-0.0423,-0.0292,0.1937,0.6644,-0.0739,-0.2758,1.6391,0.4527,0.7856,0.9023,-0.0887,-0.0427,-0.0483,0.049,0.3833,0.5238,0.5881,1.1997,0.0991,0.8758,0.3755,0.3069,0.0413,-0.0664,-0.0047,0.4843,2.5538,0.012,0.5274,-0.0449,Control
D10,-0.0636,0.0125,-0.0153,-0.0518,0.1527,0.0388,0.1422,1.3882,-0.1033,-0.118,0.2023,-0.0701,0.0079,0.0375,-0.0433,0.4376,-0.0964,-0.0777,0.1189,0.3391,-0.043,0.0776,0.5498,-0.0104,0.2377,0.0788,-0.0768,0.1815,0.2474,0.4839,0.1857,0.0218,0.3989,0.5703,0.4439,-0.0269,0.0714,0.3351,0.0719,1.7363,1.5865,-0.0358,0.0822,-0.0377,0.1016,0.0456,0.2874,0.2321,0.0155,1.4823,0.9118,1.8269,0.0542,0.0266,0.9544,0.0477,0.0601,-0.0158,0.0045,0.2892,-0.1381,1.3034,0.5225,-0.0248,-0.0503,-0.0248,0.2191,0.6788,-0.034,0.0708,1.8606,0.2713,0.7408,0.8585,-0.0562,0.0796,0.0329,0.0527,0.3318,0.4113,0.4391,1.2487,0.0729,0.9559,0.2406,0.2092,0.0401,-0.1065,-0.0218,0.2455,3.1291,-0.0656,0.6764,-0.0174,Control
D11,-0.157,0.0751,0.0173,-0.137,0.0986,0.0353,0.2274,0.6542,-0.1033,-0.1513,-0.0343,-0.1285,0.061,-0.0236,0.0818,-0.0292,-0.2358,-0.2336,0.3283,0.3342,-0.0739,0.2342,0.3056,-0.0904,0.0731,-0.113,-0.0351,0.2073,0.1572,0.3777,0.0232,-0.0174,0.295,0.2789,0.273,0.0725,0.0924,0.3199,0.1494,1.1588,1.1922,-0.0501,0.0182,-0.1577,0.0269,0.1859,0.1137,0.2405,-0.0053,0.8348,0.6651,0.8981,0.151,0.0907,0.3729,0.0249,-0.2091,-0.0126,-0.043,-0.023,-0.0635,0.6964,0.2763,-0.0419,0.0106,0.1147,0.2041,0.513,-0.1645,-0.0519,1.3724,0.3377,0.5897,0.6142,-0.1141,0.1472,0.0099,0.109,0.0469,0.3023,0.2311,0.5794,-0.0336,0.5729,0.0228,0.1108,0.291,0.0097,-0.1457,0.1315,2.0891,-0.1409,0.0047,-0.0351,Control
D12,0.011,-0.0378,-0.0499,-0.1109,0.1852,-0.034,0.0984,1.3053,-0.0302,-0.0617,0.1411,-0.0513,0.1032,0.0744,-0.0175,0.1341,-0.1133,-0.0681,0.239,0.3685,-0.0821,0.138,0.492,-0.0804,0.1751,-0.1735,-0.0947,0.2663,0.1748,0.5468,0.1047,0.0263,0.2871,0.4342,0.4245,0.0059,0.0945,0.4323,-0.1649,1.5041,1.5026,0.0513,0.05,-0.1559,0.0375,0.0596,0.1955,0.1555,0.023,1.3857,0.8995,1.7301,0.0768,0.0521,0.7218,0.1097,-0.0677,-0.1179,-0.132,0.1,-0.1057,1.3437,0.5267,-0.0129,-0.039,0.0349,0.2118,0.6065,-0.0248,-0.0727,1.7527,0.3181,0.5934,0.8094,-0.0858,0.0058,-0.0265,-0.0058,0.269,0.4084,0.3497,0.9412,-0.0228,1.3502,0.1689,0.2295,0.0324,-0.021,-0.0595,0.3677,3.0394,0.0907,0.2881,-0.023,Control
