@relation data

@attribute id string
@attribute 2194 numeric
@attribute 27349 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 54995 numeric
@attribute 55301 numeric
@attribute Class {Control,BRCACancer}

@data
F09,0.6187,0.5774,0.3614,0.4127,0.8803,-0.0634,Control
F10,0.6565,0.4624,0.3391,0.3852,0.7192,-0.0612,Control
F11,0.4914,0.4941,0.2304,0.2263,0.6086,-0.011,Control
F12,0.3263,0.1999,0.3508,0.2724,0.5556,-0.1424,Control
G01,0.3596,0.3457,0.3115,0.256,0.516,-0.0913,Control
G02,0.3197,0.1867,0.1841,0.1313,0.4407,-0.0433,Control
G03,0.4685,0.4798,0.2821,0.4348,0.7648,-0.1315,Control
G04,0.6036,0.5386,0.2466,0.2304,0.6156,-0.0906,BRCACancer
G05,0.1231,-0.0122,0.1915,0.1582,0.4424,-0.1232,BRCACancer
G06,0.3995,0.2084,0.2356,0.2409,0.6149,-0.1643,BRCACancer
G07,0.3184,0.3093,0.2007,0.3368,0.6059,-0.1449,Control
G08,0.4096,0.2726,0.3304,0.3326,0.7455,-0.1388,Control
G09,0.2747,0.2396,0.1589,0.1674,0.4126,-0.0092,Control
G10,0.1064,-0.039,0.1117,0.1111,0.4415,-0.0985,BRCACancer
G11,-0.0631,-0.01,0.1661,0.0255,0.3478,0.0316,BRCACancer
G12,0.282,0.2046,0.181,0.1238,0.5467,-0.1047,BRCACancer
H01,0.2598,0.0222,0.1409,0.184,0.421,-0.1143,Control
H02,0.3978,0.4225,0.19,0.2653,0.2912,-0.0655,Control
H03,0.237,0.0868,0.2356,0.2696,0.6082,-0.1068,Control
H04,0.3761,0.3208,0.3203,0.2789,0.6901,-0.1647,Control
H06,0.33,0.3265,0.2513,0.2702,0.4548,-0.0732,Control
H07,0.1732,0.0304,0.1647,0.2338,0.526,-0.1804,BRCACancer
H08,0.1602,0.1749,0.1412,0.1338,0.3251,-0.0619,BRCACancer
H09,0.1422,-0.1086,0.1465,0.1007,0.2722,-0.2247,BRCACancer
H10,0.0548,-0.0856,0.1276,0.1408,0.3655,-0.1494,BRCACancer
H11,0.2126,0.0862,0.1019,0.1913,0.5036,-0.137,BRCACancer
H12,0.395,0.367,0.292,0.3459,0.7401,-0.1085,BRCACancer
I01,0.6154,0.2559,0.3925,0.2272,0.532,-0.1011,Control
I02,0.2358,0.0739,0.2461,0.2543,0.4715,-0.1871,Control
I03,0.1689,0.1401,0.122,0.1347,0.377,-0.1358,Control
I04,0.6035,0.4974,0.2772,0.3296,0.7467,-0.0869,Control
I05,0.5939,0.4685,0.2642,0.3142,0.4106,-0.0119,Control
I06,0.5156,0.3911,0.195,0.2851,0.3674,-0.0665,Control
I07,0.6267,0.5088,0.3689,0.4044,0.702,-0.126,Control
I08,0.4381,0.2959,0.2076,0.34,0.8772,-0.2009,Control
I09,0.1617,0.132,0.1618,0.2359,0.5081,-0.1315,Control
I10,0.4409,0.3354,0.3273,0.3982,0.7358,-0.1277,Control
I11,0.0876,0.0591,0.1106,0.1141,0.4568,-0.0656,Control
I12,0.2279,0.2731,0.2438,0.3086,0.518,-0.1405,Control
I13,0.4107,0.3831,0.2113,0.3377,0.5892,-0.091,Control
J01,0.3225,0.2692,0.1756,0.1236,0.2872,-0.0399,Control
J02,0.3574,0.3147,0.199,0.3115,0.5592,-0.0808,Control
J03,0.5732,0.5371,0.3163,0.3165,0.7439,-0.0624,Control
J04,0.4949,0.4627,0.2877,0.3484,0.563,-0.0879,Control
J05,0.3278,0.0922,0.3546,0.2814,0.5379,-0.2069,Control
J06,0.1849,0.014,0.25,0.2626,0.5803,-0.1591,Control
J07,0.6461,0.5348,0.3747,0.2717,0.5579,-0.0667,Control
J08,0.3828,0.175,0.2917,0.3517,0.648,-0.0559,Control
J09,0.1718,0.0197,0.2259,0.3112,0.5055,-0.1332,Control
J10,0.5188,0.2854,0.4531,0.4258,0.5123,-0.1054,Control
J11,0.4525,0.2052,0.345,0.4462,0.4264,-0.0817,Control
J12,0.2906,0.1953,0.3076,0.3178,0.2835,-0.0694,Control
K01,0.527,0.4479,0.3731,0.321,0.6949,-0.1277,BRCACancer
K02,0.481,0.4044,0.3397,0.3287,0.6968,-0.1162,BRCACancer
K03,0.1941,0.0873,0.2822,0.1976,0.6043,-0.1856,BRCACancer
K04,0.4997,0.4807,0.3088,0.3758,0.6426,-0.0427,BRCACancer
K05,0.4303,0.3715,0.2096,0.3192,0.4383,-0.0834,Control
AA3226,0.7819,0.2052,0.1453,0.1749,0.6994,-0.0199,Control
AB3227,0.3031,0.3286,0.3085,0.3691,0.4869,-0.0687,Control
AC3228,0.5389,-0.0151,0.2449,0.2278,0.7671,-0.1919,Control
AD3231,0.316,0.6869,0.2989,0.4614,0.6521,-0.0499,Control
AE1543,0.3317,0.1158,0.2669,0.2763,0.59,-0.1325,Control
AF3229,0.1873,0.3547,0.0922,0.1315,0.7344,6e-04,Control
AG3230,0.4012,0.1557,0.3527,0.3397,0.6265,-0.1024,Control
AH3232,0.2017,0.2725,0.2543,0.2712,0.5085,-0.1192,Control
AI3233,0.3132,0.5959,0.3606,0.4002,0.569,-0.1455,Control
AJ3234,0.1622,0.497,0.3083,0.3457,0.4064,-0.1093,Control
AK3235,0.179,0.3496,0.2957,0.296,0.5502,-0.1851,Control
AL3236,0.2607,0.2869,0.3117,0.5562,0.3243,-0.1287,Control
AM3237,0.3527,0.2851,0.4081,0.396,0.483,-0.1348,Control
AN757,0.3526,0.254,0.2228,0.377,0.5293,-0.1139,Control
C474,0.2551,0.2281,0.2265,0.1695,0.4634,-0.0739,Control
D480,0.3435,0.117,0.2446,0.2511,0.3949,-0.0739,Control
E519,0.389,0.1733,0.149,0.2135,0.648,-0.1346,Control
F548,0.2042,-8e-04,0.1843,0.1798,0.7354,-0.1431,Control
G660,0.3997,0.3687,0.1852,0.1873,0.4915,-0.0136,Control
H663,0.3957,0.2237,0.3956,0.3115,0.5804,-0.0659,Control
I782,0.5635,0.1376,0.3557,0.2504,0.6319,-0.0471,Control
J787,0.7072,0.5919,0.3273,0.2248,0.5326,0.0167,Control
K1162,0.229,0.2802,0.27,0.2139,0.5545,-0.1506,BRCACancer
L1176,0.3729,0.4955,0.3393,0.2364,0.4279,-0.1089,BRCACancer
M1263,0.4223,0.3892,0.4244,0.3436,0.5197,-0.1343,BRCACancer
P1075,0.524,0.1727,0.1796,0.1987,0.5266,-0.093,BRCACancer
Q1080,0.5457,0.1982,0.054,0.1092,0.4827,-0.0842,BRCACancer
R1104,0.5356,0.1924,0.4098,0.2739,0.7216,-0.1095,BRCACancer
S1133,0.52,0.0677,0.1104,0.0641,0.6639,-0.0143,BRCACancer
T1463,0.3349,0.4453,0.3438,0.448,0.2507,-0.131,BRCACancer
U2017,0.2082,0.0904,0.2347,0.1815,0.4723,-0.1566,BRCACancer
V432,0.3171,0.1147,0.1447,0.1334,0.646,-0.0406,BRCACancer
W433,0.111,0.4002,0.3137,0.3012,0.453,-0.0774,BRCACancer
X524,0.069,0.0761,0.0635,0.1616,0.9206,-0.1129,BRCACancer
Y546,0.3067,0.1644,0.1535,0.1511,0.5019,-0.1818,BRCACancer
Z3225,0.3421,0.4147,0.3821,0.453,0.6384,-0.1137,Control
