@relation data

@attribute id string
@attribute ST_INTEGRIN_SIGNALING_PATHWAY numeric
@attribute BIOCARTA_G2_PATHWAY numeric
@attribute BIOCARTA_BCR_PATHWAY numeric
@attribute KEGG_SMALL_CELL_LUNG_CANCER numeric
@attribute KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM numeric
@attribute KEGG_TGF_BETA_SIGNALING_PATHWAY numeric
@attribute BIOCARTA_IGF1R_PATHWAY numeric
@attribute BIOCARTA_EDG1_PATHWAY numeric
@attribute REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS numeric
@attribute KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY numeric
@attribute KEGG_PATHWAYS_IN_CANCER numeric
@attribute BIOCARTA_ECM_PATHWAY numeric
@attribute BIOCARTA_RACCYCD_PATHWAY numeric
@attribute REACTOME_SIGNALING_IN_IMMUNE_SYSTEM numeric
@attribute REACTOME_G2_M_TRANSITION numeric
@attribute KEGG_ERBB_SIGNALING_PATHWAY numeric
@attribute SA_G1_AND_S_PHASES numeric
@attribute REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL numeric
@attribute BIOCARTA_PTEN_PATHWAY numeric
@attribute REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE numeric
@attribute Class {Control,BRCACancer}

@data
Ontario__F548,0.0333353916190525,0,0.0040128820595262,0.607766991984932,0.715736047265083,0,0.00255394421754734,0.962645520012608,0.0254799499772427,5.38484647334152e-05,0.00701571204578447,2.6117127860746e-05,0.901740092422818,0.292449727270099,0.258554095650602,0.00596732629660615,0.643919355236178,0.975463741547004,0,0.231921695333975,Control
Ontario__W433,0.000122636715995739,0,0.00378914011330828,0.820016028510655,0.000434463753245408,3.8293899229696e-06,0.869567067229766,0.0640571700050524,0,0.00129307370764997,0.0388716611870549,0.0360459853105485,0.0143217377132801,0.153373592985848,0.134194866835988,2.94705458851237e-05,0.117585439217762,0.000160211579435866,0.709631277795776,0.183597094852116,BRCACancer
Ontario__X524,0,8.03859265710209e-06,0,5.16624924063152e-05,0.69158206581675,0.0006228925514958,0.963487350615922,0.000158072852034537,0.000231491253903914,1.10968161554405e-06,0.00540117649613408,1.74400175690909e-05,6.73894801339696e-05,0.294736307917465,0.471898672255288,0,2.35953154377481e-06,0.892590265442761,0.000571513330827672,0.496939675408274,BRCACancer
Ontario__Y546,2.11931136617773e-05,0.000120144759357778,0.000431298686123363,0,0.67956019941536,0.0537018646328491,0.975013079071366,0.00010290813617626,0.000551150414521547,0.0468817209061571,0.00053920847317065,0.00269369704208052,1.74027855321231e-05,0.366547282865671,0.574149158550507,0,6.16636455612026e-05,0.768374877480874,6.91689476963226e-05,0.522551548971974,BRCACancer
Ontario__AC3228,0.000173298986773261,2.83655819184637e-06,0.157040808103254,0.254312859013252,0.0996757297413616,0,0.155419584585677,0.945342050759563,0.267889251030026,3.84643783784674e-05,0.0778750318064641,0.000607677646747962,0.748851522837654,0.198797575794177,0.128740883747846,0.0663699988981644,0.966939127751806,0.981721478009422,0,0.0912221164669866,Control
Ontario__AD3231,1.7405014629634e-05,2.4043211565016e-05,1.84041324410969e-05,0,0.889132427435463,0.000110179604808971,0.611609653075408,0.499217094318795,0.157014589053405,0,0.00312874878161101,0.0001099626837549,4.16843612700667e-05,0.311865196246318,0.542949816083292,2.92475626964743e-05,0.682969331711206,0.988529445820603,4.75499441889824e-05,0.482351211147524,Control
Ontario__AL3236,8.96676066688511e-06,0,0.988185128539947,0.700113266511396,8.89121085238756e-05,2.57648889134902e-05,0.52256708112588,0,7.01971327726234e-05,0.143137692966261,0.0776426091308644,0.96850319904891,0.982189498423964,0.0792187246888103,0.000503862773336845,0.0446785900511499,0.00367197474259951,0.000354267051581063,0.87688561644393,0.200503873150285,Control
Ontario__AM3237,0.00285533801533807,4.62946020144783e-05,0.000104150044542055,0.464789997325802,0.717141215876616,1.95588700054776e-05,0.00702815598971579,0.824642771428579,0.000202361745919288,0.0231646345294131,0.000109268049974041,0.0275119121956489,0.000217186867052618,0.2866608885621,0.42999893221303,1.38810050945339e-05,0.0154120928224952,0.896780067943266,0.851936015828918,0.403388075964857,Control
Ontario__AN757,0.0543323483238105,5.29607852029703e-05,5.34828789740907e-05,0.567635220964594,0.950964069396643,0.0513292176139482,0.000498525127383238,9.72308109133295e-05,0.445486126104164,0.0036947111364814,0,0.984282882610868,1.79695523453015e-05,0.4408304743943,0.588040634471869,9.35887812554643e-05,0.987812065006405,0.973842581035748,1.59865824549196e-05,0.56970360564122,Control
Ontario__G660,0,3.91585103792423e-06,0.906566694163424,0.883217294415743,0.00158318403457017,0.00218034966175495,0.250656603654289,2.67574037093503e-05,0.00172947595296671,0.0644043517786805,0.0215241050072004,0.968660870915173,0.624270671139659,0.134551555523223,0.225761255172662,0.00082501886771592,0.787239064505628,0,0.781680056962034,0.292961955039654,Control
Ontario__H663,0,4.14514078514035e-05,0.291929487161292,0.00133275291619386,0.535897854576278,0,7.38385979047512e-05,0.000297559570021047,0.441737529463641,0,0.0763727493887965,0.000846107179625686,2.26949240223103e-05,0.218107706158373,0.299309880367563,0.0864618825336548,0.981480044774721,0.972148947163398,0.886013029655997,0.390022291652775,Control
Ontario__I782,0.0527004520532657,0.000145299315926117,0.00242857184336831,0.0009223477386987,0.788383776690267,0.0973143912673722,0.885487898149027,0.695780258085554,0.00012693719537615,0.24565957804213,0,0.557564149502578,0.000571509564096388,0.53054781685463,0.6237588349175,0,0.00363081993374714,0.000997835965734458,0.424650346569005,0.62166171189138,Control
Ontario__J787,3.0579172112894e-05,0,0.98838840215786,0.974778210374322,1.46323338348257e-05,0.0001668298521024,0.00478206395924108,7.65313337815811e-05,0.00434569135385537,0.238107750437519,0.0830639732006067,0.98821712593599,0.952652740602933,9.7087419268907e-05,0,0.0309702788322527,0.0128444502097237,5.63370195658033e-06,0.938444891259809,0.127569976741156,Control
Ontario__AA_RR-849,4.7416043114531e-05,2.48827989934331e-05,0,2.24918059708537e-05,0.522013425437371,0.000241662094638761,0.84941260036606,0.283375956171498,0.000712380809076622,0,0.0100984016608992,1.88765687195083e-05,0.00055774854362923,0.238949187715186,0.42930646471981,6.47025799889473e-06,0.00100694546436342,0.550421932773054,0.000147254263099467,0.363229163575515,BRCACancer
Ontario__AE_RR-3300,0.0591058683734631,4.73593127304025e-07,1.09574850393912e-05,0.673589120195449,0.890743071284531,7.65150156801963e-06,0.000172338605309399,0.932248848524414,0.0200350879908542,3.18607510566354e-05,0.00032785583095191,0,0.941128141689409,0.288745651604677,0.330156035468719,0.00196727822958359,0.000305531948214058,0.978990771176648,0.000488083872296778,0.36620152066226,Control
Ontario__AF_RR-3276,0.0380228854606576,0,0.376570132782036,0.859005048526264,0.0519557224199327,0.0916808551620916,0.259279036386992,0.984954189940173,0.816258967760917,0.298812835762471,0.00490699103262426,0.92342552095866,0,0.426714420156559,0.349286669655548,0,1.05735007473763e-05,0.611708030200057,0.985794449645572,0.259425932197799,Control
Ontario__AG_RR-3298,0.000376888899957319,2.84769713442299e-05,5.66355074933984e-05,0.000121082280303323,0.553625386525842,0.00252399307316217,0.956075647285792,0.133649319362653,1.00756397484081e-05,0,0.000141290425982299,0.000291019393350916,0.0589927774928473,0.338109533154206,0.525362101674952,0,0.000497518013799119,0.000665139980243039,0.000319998640986782,0.467148389143139,Control
Ontario__AH_RR-3295,0.0360604396010405,3.06218719689488e-05,0.0121603871550448,0.893903694720266,0.68574351446593,1.16987044067262e-05,1.55531752652465e-05,0.836920333807995,0.000312414440613039,0.000619683273751308,4.36222436053351e-05,0.882597560160804,0.181740245887946,0.244599397558846,0.328298306692673,0.0629872022235165,0.980397564914831,0.904530206526531,0.0451338895030245,0.333906274103272,Control
Ontario__AI_RR-3291,3.89093923316616e-05,4.83460474011146e-06,0.15970869117571,0.359236139876129,0.0258226510046376,7.44431490200182e-05,0.000314244810490861,0.00325508745051484,0.001042408996903,0.00492392709572676,0.0455771414206014,0.00144863190318343,0.885426194383604,0.0969111648479951,0.192343238874487,2.01016359933482e-05,0.00234488954694593,0.0869859275368059,0.779597444217023,0.222841549428931,Control
Ontario__AJ_RR-3296,0.00518412197882499,3.84858210211695e-05,0.00112272213916721,0.457505322357585,0.659862819110811,2.05568766915894e-05,0.128306498705333,7.16062682715821e-05,0.000372313225383252,0.00063969829095075,0.00407574283946117,0.454677302614476,0.0405503415985301,0.257459930361156,0.303797251267088,0.00155069437714967,0.0199352624659621,0.951829300143539,0,0.327371774713438,Control
Ontario__AM_RR-1949,0.00747569960981429,1.31525702005305e-05,2.72458917578103e-05,3.0838258756075e-05,0.655374375159881,0.000172270974949678,0.922981802315101,0.00294395994184368,0.000932331352482126,0.029978794282696,0.00328844523196757,0.685176516018811,0.000106165648520022,0.276854933694345,0.378131607579674,0.00163344660058047,2.8215876118186e-05,0.871263558398946,0.000228121650190933,0.368537460148875,Control
Ontario__AN_RR-3297,0.000374428469716816,1.08133946976458e-05,0.000884008887309637,4.1334221762615e-05,0.454894683026499,0,0.00105613417097264,0.158293946487428,0.000433878583214303,0.000184321736390677,0.0666844663965164,0.0439039255441544,0.000130777200716856,0.150908015220956,0.288351875455785,0.00422815973522848,0.792968545900874,0.897540019483853,9.65940041541336e-06,0.197226561617896,Control
Ontario__AO_RR-3288,1.12371458716531e-05,0,0.724824033596856,0.641280006182922,0.11437537875725,7.68730354702686e-05,0.000772093508118755,0.00081500005225095,0.000116121651059662,0.0267878295478307,0.017607569403977,0.0121050966262582,0.954813210055482,0.186522066490191,0.193037460634971,0.028467439354621,0.927912587918472,0.00986821285345598,0.00893207015199078,0.25299871352041,Control
Ontario__AP_RR-3280,0,0.000107887880086828,1.07799300097455e-05,1.22711243766249e-06,0.942257501394253,0.000224737894082341,0,0.623075764882471,0.199303962348335,0,0.00195305840937419,5.52508834800652e-05,0.000113335574394303,0.361471440375267,0.653708843230206,0,0.0970222138692385,0.983367841979027,6.99207717715366e-05,0.503768784594273,Control
Ontario__AR_RR-3278,0,3.58281243521415e-05,0.598430556520133,0.645610817581282,0.316958787106293,0.00857926111257705,0.000457622711423805,0.00154095090595327,0.000122733302030495,0.0722836223716524,0.00120820700941695,0.00249492138887908,0.966471055528393,0.153531894562797,0.300947167377492,0.0012970374234421,0.042789153440919,2.32252603538067e-05,0.97477075203305,0.363508460865765,Control
Ontario__AS_RR-3277,6.63745220339506e-05,1.81921854156537e-05,0.00143193357316417,0.00148434664739702,0.621375667758509,0,0.00229482533059241,0.00227021942327389,0.00703412184776793,0,0.0613697242407868,0.000277293882760912,0.025042739573194,0.187380830474075,0.245367217647432,0.0604799007854254,0.977501666961462,0.961437346597285,1.75422332880871e-06,0.295488556815711,Control
Ontario__A_RR96-12,0.000226806237823026,3.2485063121506e-05,0.990304630105184,0.98121299395331,0.000148626239248138,1.17575567070931e-05,0.000961035863727582,0.0860645566658986,6.42351037177229e-05,0.12794257479614,0.066475044774377,0.963700289630876,0.985763554083436,0.0362761781042703,0.000616432750009033,0.0901751371350064,0.630616822100763,0.000699666539086769,0.560363815730487,0.204595934087669,BRCACancer
Ontario__B_RR-1519,0.0326429886837776,0,0.972280036721495,0.988217382219062,1.31696965314729e-05,0.102272707358496,0.983484727428724,0.982514756793875,0.994667522070331,0.451779125269505,0.0681089919482575,0.988565934272215,9.61214836776746e-05,0.431810230507953,0.0020149010272453,0,0.000276522946125592,0,0.98297274624874,0.000249964097913795,BRCACancer
Ontario__C_RR-3293,0.0658678807726596,0,0.983519988270588,0.991752262694277,1.16739062853584e-05,0.101549228270736,0.988317602984656,0.991838286886708,0.994436826586624,0.457446707381815,0.0739686826642153,0.989668252601967,2.2622031360731e-05,0.371838526524629,1.04995538996233e-05,5.18966737122285e-06,1.81452397173749e-05,7.93386656309954e-06,0.979470703840194,8.60131669943478e-06,BRCACancer
Ontario__D_RR-3301,1.76033900313409e-05,5.58089738738625e-05,0.000841665059414779,0.00211135191180728,0.440082785162933,0.00776011849106715,0.877836638024587,3.50012505079285e-05,0,0.000224765295385919,0.00259830718252704,0.00238532579156558,0.846330711803146,0.244033806909158,0.467719551410792,0,0.00159912417616467,0.000142465881724149,0.000199591928287901,0.453385126791287,BRCACancer
Ontario__E_RR-2070,0,1.71626408143454e-05,0.980858967297864,0.511367435182838,3.38563551397395e-05,3.38577660692455e-05,0.231701206908046,0.00024394079834725,5.58119313530655e-05,0.100510812517349,0.0688708336829142,0.904014911264759,0.972191743053663,3.88280904010285e-05,0.025951959266311,0.000786315735954885,2.27871171016377e-05,0.00015947688109198,0.970758820157674,0.225978076101381,BRCACancer
Ontario__J_RR-1226,0.0540287556997655,6.31736099318678e-06,0,0.00107477492232019,0.928072224099833,0.000169877113254217,0.00253506936835531,0.984032431218944,0.218313666588347,1.14364095767705e-05,2.11683908306385e-06,3.79738489253137e-05,0.824263268933182,0.375744950729769,0.438324510246399,8.14959276674316e-06,0.904923254427204,0.969795248462759,3.7415335581151e-05,0.433973578689523,BRCACancer
Ontario__K_RR-3290,0,1.01910942904826e-05,0.508237186572856,4.03539168279079e-06,0.00816853961617305,0.00379737692272825,0.959465562479736,3.85341140324413e-06,5.05401375094024e-05,0.00247381349928884,0.051306252277458,0.143829227562094,0.885496876570739,0.181557945928964,0.322043344355003,6.86781725701494e-06,0.584709703270211,0,0.000542434239525938,0.388676066301012,Control
Ontario__L_RR-3286,5.86186313780749e-05,3.96897216326771e-05,0.936418458783394,0.747019574874683,0.289022994969295,0.00477942348831116,0.000139724210043761,0.984987513522284,2.72397308333665e-05,0.0675116551177346,0.00128226491002361,3.21212250898663e-05,0.991168289507381,0.159708359438095,0.307811525041135,0.0046351182117265,1.66773576868378e-05,1.5921703413757e-06,0.984705905724477,0.325161125971533,Control
Ontario__N_RR-3294,0.000226993489825148,3.62385920282775e-05,0.000444551195037298,0.170218722874015,0.607569326170055,0.00716334416745678,0.00218205268167102,0.00238118302040983,8.70555167156976e-05,0.00983605715479965,0.000165001149199679,0.000537293365536637,0.000874556385440274,0.279289997639403,0.462664008062023,0,0.000464620275501769,0.398578172235234,0.000228172519276934,0.386577337283764,Control
Ontario__O_RR-3285,1.9036623595834e-05,6.08144377883228e-05,0.016067399298164,0.00222003905967081,0.664640881527379,8.36402295560232e-05,0.00115565383849835,0.0165090122063914,0.000334227552610401,1.56713089384939e-05,0.0091184905775804,0.000550307500299594,0.013979463551958,0.265957926818957,0.461400360313385,0.000114279001642388,0.186395107343949,0.928800904181217,0.00152327405594006,0.413515006517774,Control
Ontario__P_RR-3274,0.00121207497233034,1.26792998248986e-05,0.0317172446040771,0.441435348158207,0.511496040525916,0.0314072643896821,0.000252569104037968,3.86556183808634e-05,0.000122749524505588,0.00723158992448649,0,0.863571338884404,0.0032905779762879,0.291805797301444,0.381565693531113,0,0.00039810209247285,0.368186139031843,0.896221413428706,0.448105316663444,Control
Ontario__Q_RR-3283,0,0.000118895484171823,0.872024708701329,0.0909392040556363,0.023059799942619,0.00489156802258805,0.00224001108607234,0.000105163873940528,3.02980072559138e-05,0.026063370976904,0.0136997808910058,0.00187257032628746,0.882247789663934,0.253125460097088,0.344956455255989,8.06633255026394e-05,0.512284803294818,0.000116465165447063,0.00111563891544022,0.379688939397437,Control
Ontario__RR-3275,0.0133320688310943,6.9899292486007e-06,0.000166510015309534,0.455817030359291,0.771456675550824,0,0.000260749288701328,0.00380148894438118,0.00982204959244252,3.22601475160917e-05,0.0457234199046973,0.814037271173563,1.05111983332398e-05,0.217885416334763,0.236116312883595,0.0609477085178551,0.982683036307821,0.984199645118993,3.33792206012412e-05,0.239754081700287,Control
Ontario__RR-3281,0.055148124598621,0.000102227814525993,6.77808061931642e-06,0.00771146053216727,0.903596559787678,0.0737815129857726,2.24704080209931e-05,0.183527640578607,0.000744370033064965,0.125736185549079,0,0.522827852201314,0.000114863394857887,0.432331665943394,0.616697883823131,0,0.94070786143821,0.785892100204296,0.934470934548698,0.573515932826643,Control
Ontario__RR-3287,0.00453724809698693,0,0.00196704965162539,0.735269480035567,0.493991462113303,0,8.55647308738589e-05,0.00142491800731743,0.000161546389202938,1.58249870700347e-05,0.00160515794574333,0.854980042395098,0.00293197518490784,0.258801983350554,0.266001530067814,0.0235512509718123,0.980268973562559,0.890621118551641,0.000113738653043846,0.283079895923002,BRCACancer
Ontario__RR-3289,0.00254340418094557,5.64748348900652e-05,0.000479299245844964,0.000995361753227793,0.122585017956148,0.000399032112674089,0.833925955293513,0.782257101072331,8.51868166673104e-05,0.0467381555501743,0.040515307689199,1.30015138557752e-06,0.933302498620445,0.163137976871467,0.342570600285265,0,2.94982585516888e-05,0.000154483355302661,0.0025569237549485,0.260746523557217,Control
Ontario__RR-3299,0.079683174821957,7.21684281731029e-05,0.000457510333733296,0.898357398880311,0.744488449834607,0.000512353300465039,5.28774156913827e-05,0.97764507748671,0.255830922397544,0.087049526967307,6.67167009600533e-05,0.115553404426346,0.725466625213176,0.294508001595403,0.321231378507435,0.0846925653960317,0.740687379522724,0.903322907908055,0.173670906557062,0.318215360987003,BRCACancer
Ontario__T_RR-3292,5.85087976287878e-06,1.11879537759884e-05,0.000797647531823716,0.000346807362244954,0.687900915053946,0.000253238228131279,0.000619803117052949,0.0942831415043489,9.85608106636985e-05,0,0.000199940537270563,0.000679303017619201,0.0115874221665385,0.26795709598425,0.475362527058167,7.108590754833e-06,0.946957659122014,0.904166474043569,0.0181755771813656,0.437500546001138,Control
Ontario__U_RR-2236,0,3.8538409110533e-05,0.814454327215651,0.000760542059427013,0.000213858998540004,7.40037289944026e-05,0.955825713221064,0.000417779833629753,2.22047657571192e-05,0.00658510985834654,0.084380755820522,0.00073075142177101,0.973738874081984,0.000418007972973209,0.113997338229137,2.89981013693351e-05,9.70159822538546e-05,1.45748420301894e-05,0.781604651717522,0.189121159195185,BRCACancer
Ontario__V_RR-1455,8.14686159283485e-05,0,0.96197882024345,0.967254362146357,0,0.0812315894415093,0.989855041781541,0.982861339838398,0.994416942888075,0.44356795443537,0.120368110910871,0.989822147040706,0,0.291134647607958,0,0,1.43111207577414e-06,1.86506970925313e-07,0.981863844486409,0,BRCACancer
Ontario__W_RR-922,0,4.22558881851392e-05,0.000178280466911638,2.81357379137683e-06,0.00500912407099526,0.0069915679395251,0.980856625497061,0.114357274872632,0,0,0.0163948961159597,7.39550338140065e-05,0.737185742209919,0.230980181735493,0.566538227635249,0,9.44456679681298e-06,5.32089496253502e-05,0.00544746642398575,0.469253142648846,BRCACancer
Ontario__X_RR-1083,0,2.45787870251718e-05,0.000458811064316461,0,0.324174934773183,0.000604240626772211,0.964956827797999,0.0103246796786621,5.20329613809639e-06,0,0.0052203386651035,8.38667293774503e-05,0.00111087321347644,0.260938549795402,0.507556805167596,0,0.000193352954608044,0.000360031880260316,0.000326055653474328,0.416388299588049,BRCACancer
Ontario__Y_RR-841,0.047606783702171,0.000166271751902326,4.74697804854023e-06,0.342643000706761,0.97486048050672,0.0539860587962454,0.00256638337657969,0.807052316030545,0.000440288523269858,0.0028880868466423,0,0.00526244130946836,5.44827210202542e-05,0.47547439519902,0.708787544865327,0,0.0197517579159859,0.96354599494181,0.584489786906434,0.616428420355072,BRCACancer
Ontario__Z_RR-778,2.40162969552783e-06,2.1490393935043e-05,0.000114866083851315,0.000194689882354554,0.530492475573222,0,0.933579346695054,3.36284012472117e-05,7.43536842841143e-06,0,0.0497257493095394,0.00163738479697336,8.47946824230203e-05,0.244323328328853,0.328403249607354,0,0.746455015406637,0.593293186046895,1.72250708740933e-05,0.297018035538783,BRCACancer
