@relation data

@attribute id string
@attribute 10126 numeric
@attribute 10476 numeric
@attribute 10488 numeric
@attribute 10540 numeric
@attribute 10891 numeric
@attribute 10975 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 125965 numeric
@attribute 126328 numeric
@attribute 1327 numeric
@attribute 1329 numeric
@attribute 1337 numeric
@attribute 1339 numeric
@attribute 1340 numeric
@attribute 1345 numeric
@attribute 1346 numeric
@attribute 1347 numeric
@attribute 1349 numeric
@attribute 1350 numeric
@attribute 1351 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 146754 numeric
@attribute 148327 numeric
@attribute 1537 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1639 numeric
@attribute 170712 numeric
@attribute 1742 numeric
@attribute 2033 numeric
@attribute 23186 numeric
@attribute 23236 numeric
@attribute 246721 numeric
@attribute 25942 numeric
@attribute 25981 numeric
@attribute 27019 numeric
@attribute 27089 numeric
@attribute 27113 numeric
@attribute 2776 numeric
@attribute 2876 numeric
@attribute 2902 numeric
@attribute 2904 numeric
@attribute 291 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 292 numeric
@attribute 29796 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 3092 numeric
@attribute 317 numeric
@attribute 341947 numeric
@attribute 3708 numeric
@attribute 374291 numeric
@attribute 387332 numeric
@attribute 440567 numeric
@attribute 4694 numeric
@attribute 4696 numeric
@attribute 4697 numeric
@attribute 4698 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 4704 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4709 numeric
@attribute 4710 numeric
@attribute 4711 numeric
@attribute 4712 numeric
@attribute 4713 numeric
@attribute 4714 numeric
@attribute 4716 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4720 numeric
@attribute 4722 numeric
@attribute 4723 numeric
@attribute 4724 numeric
@attribute 4725 numeric
@attribute 4726 numeric
@attribute 4728 numeric
@attribute 4729 numeric
@attribute 4731 numeric
@attribute 4899 numeric
@attribute 498 numeric
@attribute 506 numeric
@attribute 509 numeric
@attribute 51079 numeric
@attribute 51164 numeric
@attribute 513 numeric
@attribute 514 numeric
@attribute 515 numeric
@attribute 516 numeric
@attribute 517 numeric
@attribute 518 numeric
@attribute 522 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 539 numeric
@attribute 54205 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 54539 numeric
@attribute 5468 numeric
@attribute 5481 numeric
@attribute 548644 numeric
@attribute 55081 numeric
@attribute 55567 numeric
@attribute 55967 numeric
@attribute 56901 numeric
@attribute 581 numeric
@attribute 5978 numeric
@attribute 627 numeric
@attribute 6389 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6392 numeric
@attribute 64446 numeric
@attribute 64764 numeric
@attribute 6647 numeric
@attribute 6648 numeric
@attribute 6667 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6908 numeric
@attribute 7019 numeric
@attribute 7052 numeric
@attribute 7157 numeric
@attribute 7350 numeric
@attribute 7381 numeric
@attribute 7384 numeric
@attribute 7385 numeric
@attribute 7386 numeric
@attribute 7388 numeric
@attribute 7416 numeric
@attribute 7417 numeric
@attribute 7419 numeric
@attribute 7802 numeric
@attribute 8218 numeric
@attribute 83447 numeric
@attribute 83544 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84699 numeric
@attribute 84701 numeric
@attribute 9001 numeric
@attribute 90993 numeric
@attribute 9377 numeric
@attribute 9519 numeric
@attribute 9586 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,10.38738762,12.633702365,7.173305173,12.95342354,7.505535937,8.064205358,11.92263071,12.64530423,9.85483690933,9.2005478835,6.419459359,5.738955764,12.63422915,14.64104867,13.46667112,11.66525609,4.669898819,12.58278655,13.24583793,12.5801856,13.33778081,10.86030351,13.89601165,12.82346582,11.005151922,8.6873024975,7.257060429,8.01924478,12.45384813,6.86276355833,10.25415499,10.58430262,8.95841628467,5.083225336,8.91139283,8.279449386,5.015706349,6.4844860445,5.5501221805,10.91737229,7.772827757,5.349976695,13.33560463,5.628781795,6.808774778,9.517696824,6.37665759367,5.735529792,10.951797305,4.928502089,5.71081418,12.76703924,9.23432008,12.2076581,10.81229788,7.751813702,7.7410235595,5.947438964,9.330368553,12.41967063,6.264916969,12.28676141,13.54473631,12.34480084,12.91933548,5.283376631,10.58888352,12.51448113,11.5141002,10.166527989,11.33290385,6.452698896,12.78312415,11.33008593,5.0729622125,12.30454677,10.417645605,13.23175973,13.59555882,11.78498046,9.538364104,6.234631245,7.130779359,7.718363553,12.36194933,12.68199828,12.46600514,13.31590529,6.198401453,12.34682957,11.52942337,6.396132406,5.83909746467,13.93757667,14.26763347,11.4323914,12.25622352,9.254621869,11.2658551415,14.65508011,10.981648515,9.349747519,8.581293845,6.652203682,11.844149366,7.616550911,5.199683385,6.8672911265,12.87743566,9.025071112,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,12.97797754,7.825079005,5.8048837345,8.678425073,8.80484987,5.255700175,11.31492605,7.784931083,7.20416888733,5.808521004,5.59088968371,11.37470206,11.99074406,10.124282543,9.631113891,7.606333261,11.75528414,13.39262134,8.68197894233,9.685818029,8.613551105,5.603041174,9.676966886,10.18260886,6.51717416733,8.06060289,5.648042042,7.9179511885,11.82274022,9.895132608,13.05207472,10.1460382355,11.55993163,5.14385383,12.70943395,9.571184328,6.0643479355,5.883872025,6.2954412945,8.021098551,5.3816807882,8.198860636,5.083225336,6.875292054,5.46774668433,5.290950766,12.47620706,9.288163079,6.6511921908,BRCA
GSM427171,10.46257413,12.859758085,6.230458223,12.54078076,7.709361509,6.983452897,11.128931665,12.60422171,9.569893126,9.142903461,6.409565428,5.773300786,12.40071944,14.92838699,13.58466312,11.97982718,5.159075364,12.84191128,13.40746897,11.92740031,13.53768073,10.8740133,14.91431039,13.43392773,10.78322175,9.023964326,7.353458107,7.953790677,12.4173608,6.71727477633,8.237462291,9.755693129,8.280820692,5.006983802,8.491693915,9.378501395,4.829483341,6.6696596965,5.896474816,11.12462557,8.557100948,5.468429566,13.66928817,4.95444207,9.546605663,9.6930332305,6.09051144533,4.932877618,11.175192465,5.163711306,5.75402647,13.46969908,9.18702224233,12.30454677,10.75450781,9.149290569,7.693481461,5.608447969,10.4353997,11.63501532,6.877901039,12.29448586,14.13459319,12.38876812,13.23377623,5.358089615,10.45834538,12.4899797,11.21084804,9.6753096125,11.35036618,6.293614761,12.58150432,11.940058655,5.048903026,12.63872105,10.71759892,12.51214052,13.54043264,11.20322733,9.981902989,6.338429429,7.452943624,7.137147737,12.21350534,10.96486087,12.35457868,13.53466038,5.709849771,11.77806492,11.93128796,7.088101036,5.996093428,14.14416425,14.52512866,11.83495745,11.96551025,8.937153923,10.285562168,14.74875526,11.59918311,9.286054408,9.12131978167,7.4536845,12.2488856787,7.210454923,5.628781795,6.6906065225,13.01334802,8.530173307,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,12.45159499,8.28741441325,5.5259512705,9.763511635,9.158989008,5.782022708,11.86989657,10.00443156,6.94434709133,6.565829908,5.57330511157,11.07529577,12.21931837,10.0641259655,10.12611757,6.758726654,12.25427582,13.44910353,10.236238508,10.0436019,10.07718328,5.461570507,9.878403925,10.56243828,6.74756090833,9.069960645,5.208391667,8.2830191455,11.00071151,9.3201863,13.09870741,10.1634809705,11.88017861,5.053123557,12.51448113,9.677464692,5.7929204115,5.703219255,6.9052641405,8.158617651,6.0308489854,7.692121379,5.115003321,8.053791683,5.69371700967,5.363706598,12.46600514,9.319605022,6.1810404658,Control
GSM427172,10.35833283,12.990231265,6.891483363,12.50386679,7.865023539,7.326162328,11.33856239,12.232026325,9.627951807,8.8916756725,6.279569377,5.6633840525,12.36895254,14.71052532,13.57024711,11.73450229,5.043313058,12.79544315,13.30755735,12.74633592,13.52035475,10.67884903,14.38765928,13.46969908,10.4041484903,8.87704806,7.343365902,7.122986165,12.36089516,6.46909773,8.860746456,9.932349272,8.645661502,4.814308516,8.626522298,9.675384217,5.076613872,6.8308282135,5.6547034295,11.08759894,8.355550554,5.293711886,13.50065522,5.532793245,9.998851701,9.9671321765,6.40003173433,5.790388412,11.40096386,5.269043668,5.97717186,13.22888561,9.219248344,12.29242381,10.41875948,8.900112912,7.5169319435,5.284580064,10.86238187,11.92740031,6.054637553,12.40655986,13.94018008,12.376995,12.92825655,4.971326557,10.74539725,12.39411974,11.19977372,9.8356563535,10.75119697,6.347404892,12.90048482,11.740109535,4.7778452045,12.55838012,10.927524735,12.89109452,13.67776426,11.15778289,9.846936382,6.484142663,7.43837837,7.329507378,12.10466109,11.95582434,12.3239471,13.25798962,5.605339686,12.09022832,11.63953303,6.8378581155,5.95949188567,14.045043145,14.47325803,11.48549885,12.05711016,8.510626838,10.6596053235,14.52512866,11.064586391,9.2335786685,8.81934808667,7.354251862,12.314055639,7.225668073,5.637792259,6.47943359,12.96206732,8.84381204,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,12.47414328,8.7143851005,5.670786838,9.750623723,8.919884629,5.380687246,11.83486615,10.20389277,7.12759723067,6.954781196,5.60914595286,11.477225215,12.37349196,10.015847968,9.697254787,7.295128646,11.93792927,13.34055118,9.780426115,10.24730484,9.664661106,5.40889121,9.64691917,10.22132766,6.89412615067,8.376018051,5.637792259,7.8929215845,10.96486087,9.590606288,13.06490613,10.3696642235,11.66377168,4.138530853,12.49559531,10.00779857,6.104755823,5.927073476,7.079611991,8.264536249,5.9638642464,7.8122716905,5.333791561,8.78827879,5.690000877,5.30707441,12.67483341,9.436337353,6.2641767912,Control
GSM427178,10.96434468,12.463097665,7.034031682,12.73346456,7.208968629,7.804520085,11.5430778,12.295427595,9.64490915967,9.316210737,5.404810541,5.434805999,12.23463043,14.65075364,13.35753005,11.54582134,4.764223297,12.64577331,12.80969082,11.46296756,13.21631242,8.374116947,14.43740197,13.36856584,10.5074705227,8.924929238,7.976522775,8.303599401,12.22715872,7.27423223467,9.196639699,9.892658644,8.85681105433,5.052688948,9.406067387,9.604664936,5.211315238,6.0566410755,6.015305259,11.25679855,9.046251708,6.465244466,13.48821363,5.892094228,9.061277435,9.849424834,6.431251972,5.818269799,11.268357885,5.078643187,5.779332779,13.38809538,8.78520407267,13.00770101,9.618973255,9.711766387,7.2583026115,5.144669712,11.40394419,12.10196099,6.209166382,9.720834695,13.69550076,12.3196976,11.6020262,5.254944744,10.41507918,11.90041411,11.07439256,9.496789664,9.10062366,6.265760949,12.94803322,11.678012185,5.213451711,12.01041456,11.10897289,12.5173582,13.42453443,9.179860041,10.03037096,5.805041697,6.597162874,6.681382937,11.91853169,12.5617021,12.17369752,13.35514394,5.089171051,12.25692522,11.49113672,6.882022016,6.215003113,14.112028315,14.29545473,10.555651796,11.58929079,6.686224305,10.643517668,14.07409548,10.4299123575,9.38655362,9.47344890333,7.641421617,12.031252825,8.314312607,5.427447991,6.1256933725,12.68694261,9.447156147,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,12.36769602,7.2924438185,5.4310929705,7.923240007,8.983315098,5.655216748,11.73450229,9.775997495,7.73389730333,6.981570492,5.84318676443,10.66768025,12.16189092,10.1939486705,8.162140944,7.426560655,12.11865571,13.13613647,8.45792254367,9.603413599,9.932695001,4.764223297,10.21839405,10.21367569,6.88369112267,8.641980482,6.402974197,7.2375563455,11.51112271,7.371038503,12.70943395,9.5034911885,12.32990291,5.094670216,12.63275562,10.85995812,6.4579812685,6.127793825,6.252726025,7.961727034,6.0564723368,8.7262881565,5.38008113,7.706946844,6.50088945867,5.790779367,12.02547364,9.004235304,6.4680598564,BRCA
GSM427181,10.36118197,11.525279025,6.866664227,12.94056784,8.117774412,7.781787745,11.404659965,11.998817005,9.48345944067,8.706131848,5.649336125,5.4428232155,11.64347756,14.59707808,12.52524557,10.69998038,5.197719213,11.2444532,12.71973005,10.70468636,12.40979539,7.664200369,13.47298527,12.57561022,9.90083481867,8.787588937,8.585564555,8.308704351,11.68315485,6.75646800033,9.011787117,10.24021594,8.619883446,5.292055848,9.826628375,9.80990119,5.493384144,6.1713175965,5.9917849955,11.35550818,9.119162341,6.221302541,13.01334802,6.026031625,9.803614982,9.413121938,6.06765298567,5.917259434,10.658433445,5.30196368,6.319315918,13.27273406,8.69072604133,12.8865864,10.22292804,8.999775354,7.491349902,5.793708154,10.55627639,11.79042803,5.801036561,9.14693845,12.66988608,10.9484368,11.36309182,5.481727799,9.879866984,11.80411298,11.31537336,9.472305653,8.7918394,6.26987998,12.01207986,10.60878384,4.57493091,12.01041456,9.911836682,12.03914706,12.90048482,9.256527818,8.890082693,6.955013775,8.019759068,6.746786795,11.77322176,12.11321645,11.12540235,12.40187556,5.139153532,11.43680016,11.10392395,7.290479184,6.02739066933,14.29896903,14.55659977,10.7423781925,11.05354261,7.124305192,9.9549613635,13.93264756,10.909773826,9.3223063925,8.59612984667,7.063613828,11.2085511303,7.715929611,5.661643617,7.150427771,12.045241,8.66705043,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,11.86434298,7.850473779,5.962372693,8.198299076,8.850203347,5.560417864,10.6893693,8.184021279,6.94164396633,6.712290114,5.81033276043,11.07037285,11.96905199,9.699856312,8.676266637,7.503032882,12.62053951,12.44183936,8.52162648333,9.911706981,9.794773703,5.076613872,9.772562477,10.9543274,6.80624644933,7.522171761,5.257964097,6.992905689,11.10430408,7.778259714,12.80008194,8.7576655755,11.49487822,4.802724808,12.36549278,10.4422907,6.0002423885,5.968327676,6.175313809,8.3844099225,5.9408978668,8.6813768815,5.443947436,6.773076963,5.527252838,5.307438771,11.63838852,9.336507187,6.2731222318,BRCA
GSM427182,11.40466276,12.485278465,6.915763256,12.81400365,7.367329836,7.987379316,11.477235945,12.48822538,9.94364617567,9.3048856515,5.641409649,5.648929141,12.7003986,14.74875526,13.49077697,11.88820491,4.610627382,12.68837278,12.89271362,11.58824628,13.36856584,8.539760899,14.55659977,13.61228456,10.2584479883,8.856661681,8.850359642,8.00674841,12.31128435,6.66660139867,8.779753104,9.7839005965,8.54364600667,4.555946662,9.589941868,9.987029866,5.479950992,6.211869299,6.0529892,11.88149458,8.279588673,5.923274739,13.62992806,5.837698095,8.90929393,9.92083501,6.69733073267,5.710400941,11.498670605,5.307438771,5.971837379,13.6099244,9.307457527,12.99983714,9.81654816,9.04464761,7.314781926,5.083863551,11.43117909,12.1857598,6.055397005,10.2159337,14.05055274,12.50103733,11.78440594,5.533572107,10.77735008,12.10871075,11.30662298,9.4388916785,9.381662517,6.65885814,12.66850837,11.69721128,5.32402749,12.2091488,11.19538539,13.08801473,13.67776426,9.716982805,10.11366115,6.0664182,7.229302213,6.467284066,12.33120955,12.23392978,12.28769659,13.44200721,4.979352307,12.4173608,11.63162057,6.8680495445,6.10499659833,14.261445245,14.29545473,10.7271089895,12.05711016,6.862516869,10.939252338,14.3830917,10.763389335,10.041735484,9.793391944,7.367329836,12.0000741543,8.095424881,5.276693226,6.6456791705,12.90226493,9.108133102,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,12.87743566,6.7096186025,5.343750779,7.999663414,8.939638805,5.867656354,11.95919971,8.695716467,7.79771900533,6.605372562,5.72144239171,10.6811926,12.40071944,10.3486713585,8.162871046,7.321795372,12.26420808,13.30220126,8.28868104867,9.953964008,9.791635483,4.969485815,10.26730203,10.13386823,6.544317848,8.151525421,6.186813127,7.1379600415,11.56243576,7.406930157,12.95175557,9.860055636,12.05027391,5.539477758,12.83993603,10.67836711,6.2668344735,5.872835683,6.062230386,8.1522695415,5.9484693628,8.248373031,5.29242402,7.502615284,6.10423874,5.362129031,12.38541089,9.091846003,5.9699885564,BRCA
GSM427183,11.41998139,12.644158195,6.82683803,12.72208073,7.743186956,7.781066431,11.64898438,12.57559811,9.67715489467,9.018946549,5.38008113,5.79388152,12.69883927,14.72492149,13.44437567,11.84964955,4.755170033,12.98137289,13.18602605,11.2250027,13.35270561,8.391201828,14.51605303,13.75810714,10.0323493423,9.171450661,7.806889715,8.779424816,12.43530962,7.03721285533,8.796575955,10.1155569995,8.738322023,4.857248584,9.255879016,9.985543523,5.328685023,5.8868527975,5.7805198025,11.75000673,8.89372709,7.586316505,13.63630348,5.730783436,8.5896522,9.754053089,6.463463362,5.738640345,11.41652081,5.404129306,5.922204539,13.6548665,9.24296761467,13.28052217,9.2623422,9.070054596,7.439190284,5.439300032,11.63501532,12.06237178,5.926421279,9.911339974,13.98232431,12.49828211,11.71299347,5.447257868,10.70699261,12.13343133,11.137683,9.34376963,9.061452962,6.472573571,12.9851927,11.9051461,5.039673813,12.34260121,11.3110473,13.0381217,13.65061427,9.341386014,10.30423184,5.754895016,6.374001034,6.70577449,12.24889125,12.37097553,12.36769602,13.2860567,5.357737827,12.32769025,11.74226323,6.6645887035,6.05010339833,14.213771325,14.25942553,10.627118759,11.95215345,6.678216748,11.06533534,14.33991264,10.5483906025,9.728002659,9.293503939,7.498452585,12.1419467093,8.03491053,4.800655715,6.090948927,12.9979954,9.377341303,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,12.71275703,6.90865682175,5.4386322075,7.655389622,8.850047036,5.603041174,11.84647188,9.56178489,7.605231151,6.855650669,5.67074054186,11.07551169,12.41833894,10.2058429755,8.137837934,7.530837667,12.045241,13.17957018,8.41047459767,9.999429686,9.878603173,5.098043929,10.29166028,10.36063893,6.67789812767,8.650083401,7.67920055,7.508483303,11.50810934,7.269924091,12.81153531,9.3576267715,11.94088626,4.867169068,12.76004735,10.97854265,6.243877967,5.806975681,6.132097644,8.071465941,5.7945629282,8.6068554675,4.949548063,8.392522568,6.29565416367,5.252865266,12.19349773,9.157947591,6.149615173,BRCA
GSM427187,11.21556957,12.76241612,7.30834159,12.71275703,8.266295947,7.927720379,11.679222855,12.93325679,9.99687892667,9.319117738,5.643287114,5.225066896,13.00770101,14.64104867,13.68255687,11.94269603,4.757838652,12.93044173,13.26439572,12.01436934,13.53768073,9.085698921,15.08137984,14.09444395,9.692770319,8.4836949415,7.706048938,8.377114121,12.74323457,7.03850006433,8.467861387,10.015151113,8.83635127433,5.330389211,9.489206292,9.618225404,4.909306588,6.0972822555,5.621272773,11.46296756,8.219411924,6.218592901,14.15265365,5.980317403,8.886520521,9.6232418485,6.33787006533,6.20007038,10.95046968,4.931459981,6.303055223,13.82374193,9.391911116,12.86051578,9.794773703,8.422297266,7.49765713,5.672857555,10.51995589,12.40071944,5.916483362,10.66366508,14.13459319,12.65463721,11.95051044,5.600813315,11.04936549,12.32501877,11.38620755,9.476661907,9.769565608,7.14491598,12.95342354,12.15016394,5.3488556445,12.46516723,11.46404163,13.2605396,13.68697704,9.843207033,10.51880094,6.28540742,7.187651778,7.193873056,12.48307013,12.18094263,12.22502371,13.59313376,5.255511354,12.69358176,12.21133327,6.786445881,6.22056310867,14.748088865,14.54707076,11.064788524,12.20145783,6.979113971,11.3548547245,14.887511,10.7343152615,10.275772769,9.21119595033,7.887344199,12.2824204127,7.95691498,5.321757891,6.3105461925,13.17700839,9.400581223,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,13.09148337,7.6278929895,5.5061486355,8.197463829,9.094329195,4.837705203,12.01261591,9.064730052,7.74259440933,6.766333858,5.68303623829,10.942114995,12.51068142,10.4007789365,8.539198683,7.945957504,12.35457868,13.01183005,9.119475133,9.758490207,9.820626194,5.080243265,10.09627409,10.91276982,6.75316157867,8.873068105,5.114586962,7.4660221085,11.69317124,7.615778818,13.20290364,9.973302324,12.53119874,4.985968557,12.87039849,9.756823624,5.958818437,6.266557588,6.1844571365,8.4046207015,5.8306412028,8.073461174,5.132382766,7.789568082,6.043793705,5.86431694,12.67203307,9.232481563,5.8423494772,BRCA
GSM427189,11.38494305,12.73291815,6.941461789,12.90048482,6.995657284,7.550210243,11.832561885,13.038551,9.89082105633,9.1582434995,5.491220776,5.3282984005,12.94056784,14.76596397,13.80581744,11.9128857,4.720021333,13.10574654,13.2092074,11.03291204,13.58717103,8.686641573,15.20465253,13.70909946,9.570767933,8.813489955,7.552824933,8.591467298,12.53965448,7.691036477,8.989622364,10.2426173285,8.61299767067,5.032554093,9.71030757,9.505712886,5.305433649,6.0356141115,5.8433360535,11.56061002,8.441389196,8.22564262,13.96600025,5.803040518,8.45292188,10.0880098575,6.217912006,6.252954533,11.315994715,5.098675623,6.070878328,13.62684124,9.378960637,12.95454627,9.832961643,9.104717417,7.365638144,5.238988625,10.92093732,11.9164133,6.070878328,10.26387982,13.95556321,12.72821502,11.64755074,5.221114603,10.71872147,12.22777395,11.34799239,9.7890990415,9.437674644,6.334054797,12.98742218,11.95703779,5.060504857,12.3793121,11.244397655,12.93836212,13.41290062,9.558756055,10.48396717,5.913135501,6.540171154,6.701310361,12.08543106,12.12152875,12.49153253,13.54172225,5.452374073,12.38431166,11.92346873,7.046383073,6.24312175367,14.98230826,14.65075364,11.218084263,12.07463999,6.620150622,11.268269909,14.91163964,10.9026671425,9.5883934795,9.77287395567,7.966535913,12.1149500813,8.341164221,5.532793245,6.1597871345,13.07191821,9.046251708,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,12.74796537,6.871220532,5.3774268215,7.619781863,8.651483291,5.525764499,11.79600727,9.750766068,7.86039151,6.970252957,5.718417928,11.25563725,12.44389288,10.378515539,8.538965978,7.438960486,12.03158587,13.02515173,8.09457324233,9.318317477,9.686960543,4.698514237,10.30144507,10.50005538,7.226826493,9.477151683,6.215004481,7.620097002,11.66791331,7.852063035,13.03973478,9.825421214,12.8554292,4.65723556,12.64235755,10.11570732,6.224123604,5.752087059,6.44852235,8.161427938,5.884185454,8.5559423875,5.104558131,8.436004724,6.286981866,5.599177363,12.58650212,9.272280513,6.3082972356,BRCA
GSM427193,10.94323478,11.512668625,6.918031734,11.79550409,8.348220383,8.768392049,11.897134165,11.51611697,10.178458256,9.3300027835,5.430127385,5.5679267015,13.23175973,14.99984525,14.20597115,11.84160377,4.904256777,12.73133712,10.52753837,11.86370244,13.08977243,8.596218763,14.36769016,14.11030021,10.2933462963,8.456160299,8.437670028,7.418614,12.3953307,6.77316165767,8.608754849,10.40685262,8.74300363967,5.388199225,10.15138482,10.42139193,5.212385731,5.0579964415,5.323119982,11.32299579,10.08992748,4.916728914,13.57024711,5.657076342,9.284894137,9.603673087,7.094015865,5.64689077,11.805276675,4.537176254,5.279110251,11.10343226,9.62494342067,12.5801856,6.718605223,9.089663079,7.0492517595,5.244707519,10.58930965,13.23377623,5.823692844,9.079012114,14.38765928,12.50694603,9.917241949,5.135259094,11.21226855,13.06490613,10.46661976,10.0015457255,8.730980488,7.371212794,13.53124563,10.10261435,5.211517399,11.74274112,12.102933825,12.77284039,13.70909946,8.267349837,10.20523766,5.980260273,7.620111894,6.648469487,10.30053306,12.43299079,12.63872105,10.42846516,5.135259094,12.57561022,8.041222615,6.7009589245,5.84846155567,13.71841426,14.63055838,10.506399851,12.7232493,7.360322846,11.296702575,14.27361389,11.069039062,10.2764060485,9.95906355967,7.406483789,11.9844989067,8.136146677,5.255700175,7.305777696,9.077110201,9.54766629,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,12.69228318,6.85082039125,6.333648578,7.553285857,9.695133062,5.101619875,12.91282298,9.395331225,7.466076476,6.764410932,5.88684729514,11.12089222,12.46365343,8.100470448,8.033617263,7.891238603,12.40071944,13.1007987,9.25168226733,11.17596133,9.925925682,4.522411849,8.402085935,10.78761308,7.05809771767,7.632470217,5.516024013,6.4355956435,11.54912779,6.303329264,13.48535138,9.339282445,9.906853448,4.186771155,11.08411429,7.862639101,6.440815219,5.567280188,6.329063495,9.1174736295,5.3899325582,8.6535305615,5.323740468,7.514519035,5.56448317133,5.052688948,8.297307361,9.16142866,6.0107537932,BRCA
