@relation data

@attribute id string
@attribute 10022 numeric
@attribute 10563 numeric
@attribute 10663 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 10886 numeric
@attribute 10887 numeric
@attribute 10911 numeric
@attribute 117579 numeric
@attribute 122042 numeric
@attribute 1230 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 128674 numeric
@attribute 1524 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 186 numeric
@attribute 187 numeric
@attribute 1906 numeric
@attribute 1907 numeric
@attribute 1908 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 2357 numeric
@attribute 2358 numeric
@attribute 2359 numeric
@attribute 23620 numeric
@attribute 2532 numeric
@attribute 256933 numeric
@attribute 257313 numeric
@attribute 2587 numeric
@attribute 2826 numeric
@attribute 2829 numeric
@attribute 2832 numeric
@attribute 2833 numeric
@attribute 2834 numeric
@attribute 2837 numeric
@attribute 283869 numeric
@attribute 2852 numeric
@attribute 2862 numeric
@attribute 2919 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2922 numeric
@attribute 2925 numeric
@attribute 301 numeric
@attribute 3060 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 339403 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3627 numeric
@attribute 3640 numeric
@attribute 3814 numeric
@attribute 3827 numeric
@attribute 387129 numeric
@attribute 4157 numeric
@attribute 4158 numeric
@attribute 4159 numeric
@attribute 4160 numeric
@attribute 4161 numeric
@attribute 4283 numeric
@attribute 4295 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 4852 numeric
@attribute 4886 numeric
@attribute 4887 numeric
@attribute 4889 numeric
@attribute 4922 numeric
@attribute 4985 numeric
@attribute 4986 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 5020 numeric
@attribute 5021 numeric
@attribute 50865 numeric
@attribute 51052 numeric
@attribute 51083 numeric
@attribute 51289 numeric
@attribute 51554 numeric
@attribute 5173 numeric
@attribute 5179 numeric
@attribute 5196 numeric
@attribute 5368 numeric
@attribute 5443 numeric
@attribute 5473 numeric
@attribute 551 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 5539 numeric
@attribute 554 numeric
@attribute 5540 numeric
@attribute 56477 numeric
@attribute 5697 numeric
@attribute 57007 numeric
@attribute 58191 numeric
@attribute 59350 numeric
@attribute 594857 numeric
@attribute 6019 numeric
@attribute 60675 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6347 numeric
@attribute 6348 numeric
@attribute 6352 numeric
@attribute 6354 numeric
@attribute 6356 numeric
@attribute 6360 numeric
@attribute 6363 numeric
@attribute 6364 numeric
@attribute 6366 numeric
@attribute 6367 numeric
@attribute 6368 numeric
@attribute 6370 numeric
@attribute 6372 numeric
@attribute 6373 numeric
@attribute 6374 numeric
@attribute 6375 numeric
@attribute 6376 numeric
@attribute 6387 numeric
@attribute 64106 numeric
@attribute 643 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 6752 numeric
@attribute 6753 numeric
@attribute 6754 numeric
@attribute 6755 numeric
@attribute 6863 numeric
@attribute 6865 numeric
@attribute 6866 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 7200 numeric
@attribute 7201 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute 729230 numeric
@attribute 7852 numeric
@attribute 84109 numeric
@attribute 84432 numeric
@attribute 84634 numeric
@attribute 8484 numeric
@attribute 8620 numeric
@attribute 8811 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 8862 numeric
@attribute 887 numeric
@attribute 9002 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__G12,-0.0736,-0.0383,0.3979,-0.0493,0.09,0.013,0.1152,-0.0721,0.466,-0.0753,0.7341,0.0656,1.485,0.8626,0.8916,0.633,-0.0353,-0.0879,1.9496,0.0277,0.059,-0.2725,0.0143,-0.0655,-0.1656,0.0382,-0.0175,-0.0089,-0.0222,1.3009,0.1879,-0.0434,1.5029,0.8207,0.1068,-0.0295,0.0333,0.2898,0.0227,-0.0263,0.1119,0.3685,-0.0069,0.3791,-0.0801,0.1401,0.0616,0.1039,0.012,0.352,0.0937,-0.0357,-0.1177,-0.1877,1.9445,0.0588,0.0618,0.0391,0.0324,0.556,0.9619,0.5831,0.0916,0.2428,-0.0149,-0.0779,-0.045,0.3554,-0.2043,-0.0363,-0.2966,-0.035,-0.0254,-0.0401,-0.1467,-0.0578,-0.0343,-0.0688,0.0622,-0.0757,-0.0118,-0.1002,-0.0684,0.2677,-0.1065,0.1361,0.1112,0.2238,0.5242,0.0331,0.1113,0.0112,-0.1407,-0.3545,1.6304,0.1273,0.2571,5.0764,-0.3092,0.5839,0.2955,0.1806,0.0084,-0.186,0.252,0.0236,0.0531,0.9178,-0.0156,0.311,0.0366,0.9195,-0.1672,0.0247,-0.0787,0.0493,2.4837,-0.037,-0.0782,0.0176,0.0329,0.0064,0.0014,-0.0499,-0.141,-0.0235,-0.0633,-0.0089,1.4518,-0.0646,0.0244,-0.0771,-0.209,0.3846,-0.0514,0.1618,-0.1222,0.035,-0.1611,0.0575,-0.1268,-3e-04,-0.1324,-0.0815,-0.1005,0.0491,1.4241,0.068,-0.1312,0.1547,1.3074,2.0816,2.5767,-0.0347,0.1297,0.2209,-0.0988,0.66,-0.0573,-0.0731,0.0589,-0.1277,-0.1278,0.3211,BRCACancer
Utah__H01,-0.0367,-0.0971,0.1144,-0.177,0.0515,-0.0187,-0.029,0.5486,0.4746,-0.1341,0.4544,-0.0126,1.3801,0.4383,1.195,0.6092,0.0787,-0.1732,1.8754,0.0751,0.0939,-0.2078,0.0653,-0.0727,-0.2975,0.0627,-0.1618,-0.2309,-0.0279,1.1077,0.1274,-0.0957,1.391,0.7736,0.1442,0.0253,0.0169,0.0098,0.1502,-0.197,-0.2544,0.4465,0.0269,0.1374,-0.0596,-0.1716,0.0031,0.0309,-0.079,0.4607,0.4941,-0.0966,-0.2569,-0.1276,1.8949,-0.2875,0.0234,-0.0308,0.1592,0.3532,0.8098,0.4825,0.1,0.1972,-0.2122,-0.1472,-0.1212,0.0249,-0.2509,0.0016,-0.1354,-0.1408,0.0959,0.0582,-0.173,0.0568,0.0872,-4e-04,0.0994,0.2002,-0.1611,-0.2018,-0.2566,0.2386,-0.1067,-0.1299,0.077,0.2736,0.202,-0.0462,-0.028,-0.0726,-0.3154,-0.2747,1.5633,0.0852,0.2575,4.4766,-0.361,0.3534,0.2486,0.0961,-0.1294,-0.0315,0.0896,-0.0477,-0.0552,1.1672,6e-04,-0.1611,-0.0018,0.3653,-0.1157,-0.0943,0.1045,0.7789,2.2003,-0.159,-0.3684,-0.0824,-0.0064,0.2486,0.2065,-0.0085,-0.1785,-0.121,-0.0463,-0.1208,1.22,0.202,-0.0011,-0.0696,-0.1909,0.3688,-0.4108,0.101,-0.0175,0.1266,-0.6044,-0.2657,-0.0786,0.0352,-0.0283,0.01,-0.1698,0.0376,1.3545,0.1339,-0.01,0.0976,1.2124,1.8723,2.0512,0.0103,0.2429,0.1022,-0.2909,0.7997,-0.2993,-0.0339,-0.1389,-0.0809,-0.1709,0.16,Control
Utah__H02,-0.1096,-0.0725,0.1658,0.1108,0.0763,-0.0662,-0.1515,-0.1276,0.3604,-0.0103,0.9145,0.0597,1.0651,0.5217,1.496,0.0829,-0.0338,-0.106,1.9937,0.0754,0.0449,-0.1844,0.0156,0.0074,-0.0532,0.0796,-0.0384,-0.0433,0.0675,1.041,0.2118,0.0211,2.2231,1.6559,0.0832,0.0144,-0.0623,0.3252,0.0277,-0.008,0.0166,0.1503,-0.1269,0.3718,0.0011,0.1209,-0.0555,0.1035,-8e-04,0.4632,0.3106,-0.1594,-0.12,-0.0373,2.1118,0.1129,0.0404,-0.0271,0.1087,0.8527,0.4578,0.5442,0.4808,0.2406,0.059,-0.0939,-0.065,0.097,-0.0815,-0.2383,-0.0563,-0.0851,-0.1358,-0.1024,-0.1442,-0.05,0.0916,-0.0316,0.0368,0.0424,-0.1027,-0.0636,0.0259,0.2234,-0.1367,0.1235,0.0712,0.4446,0.2679,0.1152,0.1419,-0.0691,-0.1365,-0.1128,1.5043,0.2973,0.3422,4.651,-0.3258,0.3592,0.228,-0.0548,-0.0214,-0.0932,0.1797,0.035,0.0053,1.1967,-0.0412,-0.2325,0.057,0.1549,-0.0656,-0.0712,0.0819,0.4952,2.7758,0.0945,-0.2215,-0.0637,0.0805,-0.0889,0.1914,0.0592,-0.0203,0.0454,-0.1045,-0.089,1.1907,-0.0189,-0.026,0.044,-0.1097,0.4549,-0.2105,0.2585,0.0456,0.2107,-0.2729,0.2713,-0.1138,0.0302,-0.0919,-0.0751,-0.1519,0.1961,2.5313,0.1425,0.0498,0.138,1.5195,2.5036,2.4915,-0.0152,0.0474,0.3256,0.0148,0.9697,0.0347,-0.0387,-0.0568,-0.0328,-0.1671,0.5184,Control
Utah__H03,0.0861,-0.1536,0.4112,-0.075,0.1437,-0.0111,0.1581,-0.1013,0.4102,-0.1133,0.8334,0.1413,1.5283,0.8989,1.1057,0.3196,0.0566,-0.0442,1.7621,0.174,0.0344,-0.2222,0.1804,-0.0164,-0.2489,0.1118,-0.0646,-0.0178,-0.0631,0.9049,0.1193,-0.0891,1.1286,0.9237,0.0363,-0.1035,0.0777,-0.0803,-0.0168,-0.1331,-0.0353,0.3313,-0.1045,0.6059,-0.0521,-0.1384,-0.1328,0.0289,-0.1851,0.2984,0.0892,-0.1275,-0.0586,-0.1706,2.564,-0.124,0.1111,-0.0189,0.202,0.69,1.0259,0.4563,0.0098,0.3418,-0.0959,-0.0771,-0.0471,0.0586,-0.1274,0.0266,0.0077,0.0088,-0.1073,-0.0227,-0.2258,-0.0994,0.013,0.0688,-0.0614,-0.085,-0.2308,-0.081,-0.0417,0.2159,-0.0938,-0.0538,-0.0298,0.3264,0.4061,-0.0893,-0.0845,-0.0898,-0.1498,-0.5059,0.5686,0.2714,0.1858,3.3843,-0.5017,0.0558,0.2612,0.2458,-0.0175,0.0913,0.0966,0.2453,-0.0402,0.669,-0.1534,-0.0676,0.01,0.3542,-0.0142,0.0441,0.0561,0.621,2.3374,0.0129,-0.0687,0.0106,0.1311,0.0158,0.1106,0.1083,-0.1594,-0.1282,-0.1816,-0.0553,0.3466,-0.0306,0.0512,-0.0175,-0.1113,0.6571,-0.2354,0.1842,-0.0904,0.0631,-0.3028,-0.0681,-0.0396,0.0213,0.0304,-0.0489,-0.2269,0.0039,1.5114,0.1158,-0.0428,0.1707,0.9297,2.142,2.2073,-0.1149,0.1676,-0.0101,-0.4306,0.6703,-0.2607,-0.0178,0.0666,-0.0382,0.041,0.1127,Control
Utah__H04,0.0207,-0.14,0.5438,0.0525,-3e-04,-0.0098,-0.0642,0.0511,0.3932,-0.1357,0.906,0.0726,1.4258,1.2423,1.4845,0.5081,-0.0141,-0.0692,1.5168,0.1425,-0.1153,-0.324,-0.0869,-0.0919,-0.2284,-0.0727,-0.0687,-0.0904,-0.0533,1.1086,0.149,-0.0216,2.1669,1.5804,0.464,-0.0171,0.0284,0.0623,0.0814,-0.0562,0.3228,0.397,-0.0016,0.9182,0.0098,-0.0783,-0.0573,0.0878,-0.2666,0.3177,0.0586,0.064,-0.2552,-0.1062,2.5163,-0.017,-0.0062,0.0455,0.0399,0.6662,0.7763,0.4195,0.1465,0.3325,-0.1084,-0.1097,-0.1204,0.0914,-0.2373,-0.2846,-0.1029,-0.2781,-0.1177,-0.0623,-0.2571,-0.12,-0.0856,-0.0922,0.164,-0.0313,-0.1883,-0.1134,-0.0413,0.2303,-0.1358,-0.1505,0.0151,0.4919,0.1183,-0.0374,-0.0359,-0.2677,-0.3247,-0.4173,1.4902,0.0678,0.1697,3.6472,-0.4062,0.6956,0.2095,-0.1398,-0.0449,-0.0941,0.2364,0.033,-0.0138,1.1536,-0.1093,0.0967,-0.0176,0.3351,-0.2083,-0.0325,0.1659,0.8355,2.7943,0.0362,-0.2407,-0.1244,0.0386,-0.1101,0.1497,-0.0248,-0.2099,-0.0381,-0.2386,-0.0391,0.7919,0.0692,-0.0063,-0.1109,-0.1631,0.5149,-0.2198,0.1017,-0.1907,0.2448,-0.4322,-0.0457,-0.0827,-0.0466,-0.0881,-0.0958,-0.1345,0.069,2.1863,0.06,-0.1158,0.3638,1.4308,2.0482,2.5864,-0.0475,0.1395,0.1515,-0.3372,0.9317,-0.2773,-0.1527,-0.0063,-0.1211,-0.097,0.2259,Control
Utah__H06,-0.0633,-0.0783,0.0735,-0.0578,0.0133,-0.0713,-0.0426,-0.1209,0.4454,-0.043,1.2132,0.0932,1.4379,0.811,1.2792,0.241,-0.037,-0.0695,2.0312,-0.0239,0.0614,-0.281,0.0898,0.0414,-0.2345,0.1308,-0.0645,0.014,0.0581,1.2098,0.2444,-0.1582,2.1309,1.466,0.4376,-0.0445,-0.0409,0.3007,-0.0283,-0.045,-0.094,0.0922,-0.039,0.2372,0.0884,0.1515,0.1601,0.0536,0.044,0.3152,0.1943,-0.3058,-0.086,-0.1488,2.3342,0.1298,0.0311,-0.0211,0.0141,0.598,0.8116,0.6528,0.733,0.0853,0.0514,-0.1504,-0.1127,-0.0147,-0.1675,0.0597,0.0916,-0.2411,-0.0343,-0.0568,-0.0887,-0.0544,0.0218,-0.0891,-0.0561,0.0606,-0.0373,-0.0335,0.0017,0.2481,-0.1367,0.0822,0.1125,0.4679,0.3376,0.1079,0.0759,-0.0731,-0.1479,-0.1864,1.8255,0.0861,0.4319,4.7488,-0.0731,0.3912,0.2671,0.0712,0.1539,-0.1704,0.1747,0.2257,-0.0652,1.5055,-0.0385,-0.2659,0.0984,0.4496,-0.0561,-0.0724,0.3113,0.7235,2.2961,-0.1389,-0.1534,-0.0195,-0.0741,-0.045,0.3578,0.0181,-0.0504,0.0832,-0.0614,-0.0169,1.7073,0.1262,0.031,-0.0641,-0.141,0.2887,-0.1857,0.2461,-0.029,0.266,-0.3569,-0.0076,-0.0246,0.0092,-0.0965,-0.1155,-0.1598,-0.0103,2.2099,0.0697,-0.099,0.2528,1.5914,2.7332,2.0983,0.0157,0.1383,0.2259,-0.0527,0.8501,-0.0908,-0.0424,-0.0396,-0.0881,-0.0519,0.5862,Control
Utah__H07,-0.0236,-0.0808,0.4405,-0.0939,0.0812,-0.0337,0.0035,0.0071,0.2945,-0.1937,0.7291,0.0713,1.1918,1.1352,1.5878,0.5613,0.0175,-0.0419,1.3839,0.2253,0.0399,-0.4035,-0.0432,-0.0678,-0.2315,0.004,-0.0423,-0.1148,-0.1605,0.873,0.2473,0.0705,1.8095,1.4012,0.0666,-0.0805,0.1533,-0.0907,0.0646,-0.213,0.0395,0.3663,0.0109,0.3953,-0.0909,-0.1078,-0.1382,0.1633,-0.2975,0.1437,0.1137,-0.1059,-0.292,-0.1678,2.3171,-0.2829,0.0473,0.0084,0.1839,0.8508,0.5194,0.4083,0.2064,0.3527,-0.1118,-0.1142,-0.1652,0.0517,-0.1731,-0.0964,-0.3258,-0.3588,-0.061,-0.1161,-0.2387,-0.0627,0.0853,-0.1606,0.1195,-0.0286,-0.2849,-0.089,-0.0607,0.1691,-0.1105,-0.1156,-0.0872,0.3426,0.3632,-0.1227,-0.0871,0.2175,-0.1822,-0.5576,0.7765,0.0379,0.1671,3.3592,-0.4457,0.1028,0.2673,0.2174,-0.1318,-0.2483,0.2319,0.1586,-0.0835,1.0749,-0.0595,0.0151,0.0615,0.4049,-0.2028,-0.0877,-0.0812,0.543,2.1649,0.0351,-0.0143,-0.1014,0.047,-0.1647,0.1051,-0.059,-0.0943,-0.1131,-0.1723,-0.1237,0.4777,-0.4971,-0.0425,-0.1057,-0.1699,0.1988,-0.1946,0.0586,-0.2577,0.113,-0.3526,-0.1363,-0.1041,0.0209,-0.071,-0.0475,-0.2036,0.0363,2.5487,0.1644,-0.199,0.174,1.2733,1.793,2.6977,-0.087,0.0241,0.0726,-0.3543,0.7642,-0.3308,0.048,-0.0219,-0.1535,-0.0398,0.0027,BRCACancer
Utah__H08,-0.0716,-0.1108,0.118,-0.1074,0.0405,-0.0977,-0.0371,0.378,0.5577,-0.0521,1.1555,0.0246,0.9244,0.7273,0.7187,0.0365,0.0068,-0.0814,1.8961,0.1192,0.0564,-0.199,0.0263,-0.1331,-0.1153,0.0362,-0.0677,-0.0169,-0.0594,1.1116,0.3103,0.0697,2.7091,1.9004,0.2295,0.0595,0.0317,0.0841,-0.026,-0.1448,-0.0222,0.2925,-0.275,0.2367,-0.0871,0.0184,-0.1019,0.2461,-0.0618,0.5083,0.4668,-0.095,0.0133,-0.1822,2.4185,-0.116,0.1454,0.019,0.1184,1.5352,0.9823,0.712,0.2013,0.4005,-0.0687,-0.0445,-0.093,0.0337,-0.0816,-0.1054,0.1528,0.0605,0.008,0.1233,-0.2374,-0.0395,0.077,-0.1455,0.1223,-0.1135,-0.2462,0.0143,-0.0977,0.2488,-0.0795,-0.0691,0.0194,0.2835,0.2972,0.007,0.0368,0.0268,-0.1106,-0.1593,1.4897,-0.0594,0.264,4.9393,-0.275,0.5638,0.2939,0.1746,-0.0481,-0.1653,0.0985,-0.029,0.0456,1.3548,-0.0585,0.1121,0.0368,0.9116,0.0305,-0.1128,-0.0192,0.6548,2.5508,-0.1314,-0.1432,-0.0259,-0.0443,-0.011,0.0222,0.1286,-0.1306,0.0706,-0.0808,-0.1452,1.6305,-0.073,-0.0026,0.0198,-0.158,-0.0087,-0.1939,0.1986,-0.1034,0.0064,-0.231,-0.0405,-0.0836,0.042,0.1088,-0.0785,-0.1648,-0.0183,2.4968,0.1394,-0.0719,0.2514,2.1306,2.7431,3.0974,-0.0223,0.0945,0.1435,-0.1619,0.6864,-0.2183,-0.0648,0.0069,-0.0822,-0.0077,0.1922,BRCACancer
Utah__H09,0.083,-0.102,0.245,-0.2037,0.0605,-0.0232,0.1644,-0.2103,0.7014,-0.1342,0.0642,0.014,0.8633,0.3526,0.8202,0.075,-0.0173,-0.1662,0.9707,-0.0318,0.1243,-0.1794,0.1312,-0.0316,-0.2599,0.0208,-0.0643,-0.0333,-0.0413,0.867,0.2327,0.0897,0.5559,-0.0781,-0.2361,-0.0541,-0.039,0.0522,-0.0506,-0.0795,-0.0456,0.1424,0.0153,0.2804,-0.0744,0.0242,0.0136,0.0181,-0.1298,0.2227,0.0358,-0.1513,-0.0812,-0.1041,1.1191,-0.023,0.1225,-0.0399,0.1669,0.8527,0.2621,0.2425,-0.0893,0.2025,-0.1423,-0.1461,-0.0857,0.2962,-0.0906,0.0693,-0.3881,-0.2862,-0.0428,2e-04,-0.1755,-0.0778,0.0653,-0.0601,0.1639,-0.0479,-0.1062,-0.0749,-0.0695,0.2577,-0.1306,0.0011,-0.0799,0.1503,0.2163,-0.0226,-0.1352,-0.0562,-0.1137,-0.4217,0.9378,-0.0192,0.2264,5.1319,-0.2628,0.3454,0.3173,-0.0121,-0.0787,-0.1027,0.1131,0.1722,0.0235,0.2055,-0.0603,0.1468,-0.1288,0.3184,0.0436,-0.0509,-0.0592,0.6944,1.9534,-0.1311,-0.0123,-0.0659,0.0243,0.0535,0.0546,0.2267,-0.0611,0.0268,-0.077,-0.1395,1.3727,-0.0081,0.097,-0.032,-0.1333,0.0917,-0.2909,0.2678,0.0261,0.2163,-0.1355,0.085,-0.128,0.0057,-0.0061,-0.0677,-0.2501,-0.0613,0.3087,0.0819,-0.0168,0.0498,0.5018,0.3166,2.6333,-0.1685,0.3398,0.1334,-0.1574,0.7227,-0.0831,0.0374,-0.1408,0.0567,-0.0652,0.1267,BRCACancer
Utah__H10,-0.0511,-0.0341,0.3678,-0.1996,-0.1537,-0.0352,0.1405,-0.0893,0.3663,-0.1159,0.623,-0.0849,0.7607,0.5005,1.2119,0.1455,0.1113,-0.1137,1.1374,0.2357,0.097,-0.1452,0.0738,0.0195,-0.1678,-0.0736,-0.0667,-0.0723,-0.0622,0.9401,0.1668,-0.0169,1.3578,0.6662,0.0527,-0.001,0.0534,-0.0594,0.0756,-0.1194,0.1541,0.4935,-0.3453,0.1931,-0.2044,-0.1603,-0.2668,0.1282,-0.3091,0.2551,0.4677,-0.2645,-0.0806,-0.0557,1.8998,-0.2164,0.158,-0.0057,0.0979,1.0075,0.2752,0.3225,0.0455,0.1608,-0.1277,-0.1364,-0.0094,0.3808,-0.07,-0.1681,-0.5001,-0.1715,0.0567,0.0586,-0.1979,-0.1203,-0.0774,-0.0049,0.1403,0.0689,-0.1316,-0.12,-0.2555,0.2519,-0.0794,-0.147,0.0325,0.2102,0.356,-0.0643,0.0114,0.2017,-0.27,-0.5709,0.9845,0.1686,0.1407,3.9693,-0.6087,0.3027,0.3177,-0.0216,0.097,0.0172,0.1529,-0.0328,-0.0344,0.8524,-0.0215,-0.0703,-0.1002,0.7564,-0.029,-0.0571,-0.0438,0.9378,1.7339,0.0087,-0.2832,-0.0842,0.194,0.0211,0.1318,0.1303,-0.0596,-0.1264,0.0336,-0.175,1.0781,0.0591,0.0715,-0.1278,-0.2586,0.1058,-0.1452,0.2436,-0.1201,0.169,-0.6027,0.0772,-0.11,-0.0137,-0.0665,0.0122,-0.2626,0.0593,1.5147,0.1439,-0.0128,0.0608,1.1742,1.4118,2.221,-0.0747,0.0971,0.0235,-0.29,0.6131,-0.1875,0.0743,-0.0235,-0.0922,-0.0565,0.0821,BRCACancer
Utah__H11,-0.0127,0.0187,0.4322,-0.0938,-0.08,-0.0678,-0.0854,0.107,0.5129,-0.1189,1.0621,0.258,1.7746,0.6815,0.8378,0.8705,-0.0089,-0.0486,1.943,0.0645,0.0749,-0.1696,0.1205,-0.0136,-0.1531,0.0999,-0.0355,-0.0627,-0.0875,1.5181,0.3119,0.076,1.7171,1.3434,0.2101,0.0245,0.0711,0.1893,0.0347,-0.1972,0.0601,0.3397,-0.4306,0.3645,-0.1373,-0.0024,-0.037,0.0648,-0.1017,0.3952,0.3951,-0.111,-0.194,-0.1027,1.9411,-0.0716,0.1324,0.0311,0.12,0.8644,1.0134,0.8896,0.3704,0.1372,0.0359,-0.1425,-0.072,-0.0156,-0.0832,-0.1321,-0.0496,-0.1041,0.1262,0.0499,-0.1717,-0.0192,0.0995,-0.0052,0.1781,0.0347,-0.1924,0.0384,-0.1299,0.2692,-0.1071,-0.1328,0.1739,0.2056,0.3979,0.0595,0.1105,-0.0157,-0.1699,-0.3394,1.5828,0.2264,0.2769,4.7573,-0.4383,0.314,0.3029,0.171,-0.0629,-0.056,0.292,-0.0087,0.0924,1.0408,-0.0835,0.1077,-0.0709,0.3856,-0.149,-0.0265,0.0117,0.6593,1.9824,-0.1009,-0.2975,-0.0688,0.1052,0.2078,0.1258,0.0161,-0.1489,-0.0793,-0.068,-0.0623,1.4848,0.076,0.0771,-0.1481,-0.1862,0.3237,-0.2318,0.1298,-0.1468,0.1289,-0.0252,0.019,-0.1883,0.0451,-0.0245,-0.0495,-0.1222,0.0061,1.4071,0.0357,-0.0243,0.0996,1.3319,2.5423,3.4574,-0.0647,0.3576,0.0536,-0.204,0.4702,-0.0534,-0.0733,0.0367,-0.1128,-0.0388,0.2978,BRCACancer
Utah__H12,-0.1373,-0.0463,0.5554,0.0146,0.1531,-0.0772,0.0185,0.1474,0.4795,-0.1351,1.503,-0.0159,2.0682,1.6356,1.0139,0.9319,0.0454,0.0583,2.2074,0.0788,0.0176,-0.271,0.0061,-0.0039,-0.1829,0.0236,-0.077,-0.1451,-0.1588,1.6044,0.4096,0.1055,2.0037,1.7865,0.5763,0.0329,-0.0179,-0.0221,-0.072,-0.158,0.0279,0.3445,-0.2696,0.7253,-0.1865,-0.0339,-0.1436,0.0537,-0.1967,0.3157,0.5164,-0.1223,-0.1392,-0.0725,2.3707,0.0995,0.1451,-0.0533,0.2052,1.1935,1.5077,0.8632,0.6774,0.1833,0.0679,-0.1615,-0.1041,0.1887,-0.0669,-0.0917,-0.0165,-0.0786,0.0108,-0.0477,-0.2958,-0.2294,0.0511,-0.0605,0.0505,-0.111,-0.163,0.0602,-0.1226,0.191,-0.0569,-0.0841,-0.0464,0.4049,0.3304,-0.0509,0.0059,0.0011,-0.1413,-0.5088,1.5418,0.2694,0.3718,3.7894,-0.303,0.3814,0.2655,0.0268,-0.021,-0.1055,0.3109,0.1123,0.105,1.473,-0.0539,-0.0608,0.0787,0.801,-0.2468,-0.1097,0.1342,0.7865,2.5305,-0.0769,-0.1877,-0.1825,0.0337,0.0379,0.0064,0.0322,-0.0309,-0.0271,-0.1024,-8e-04,1.0234,-0.0502,0.0621,-0.0066,-0.1273,0.2095,-0.1004,0.1114,-0.1036,0.2672,-0.236,-0.0892,-0.0761,-0.0535,0.0748,-0.062,-0.2044,0.1816,2.6606,0.1583,-0.0791,0.2298,1.5363,2.5616,2.3253,-0.0356,0.1631,0.1558,-0.2869,0.7667,-0.2098,0.0406,0.0629,-0.1031,-0.1205,0.2943,BRCACancer
Utah__I01,0.0361,-0.0394,0.4994,0.0098,0.0668,-0.0096,7e-04,0.0033,0.6083,-0.114,0.8775,0.0629,1.8185,1.643,0.873,0.479,-0.0537,0.0118,2.2948,0.1046,0.0072,-0.1679,0.0011,-0.0526,-0.1282,0.1018,-0.0815,-0.0642,-0.0687,1.6688,0.2732,-0.0656,1.3773,0.6544,-0.1353,0.0304,-0.0268,0.2285,-0.1095,-0.0748,0.0697,0.1549,-0.0138,0.8165,-0.2638,-0.0304,0.0335,0.1213,-0.1233,0.4332,0.3142,0.1342,-0.1538,-0.087,1.9832,-0.0523,0.0088,-0.0815,-0.0014,0.8836,0.9356,0.3188,0.5509,0.456,0.0446,-0.1683,-0.0759,0.1171,-0.1481,-0.1584,-0.1247,-0.248,-0.033,-0.0692,-0.092,-0.1026,-0.0207,-0.036,0.0076,-0.0714,-0.1055,0.0176,-0.0429,0.1775,-0.1098,0.0834,0.252,0.3683,0.3953,0.0013,0.1053,-0.1007,-0.1666,-0.1885,2.5056,0.2082,0.2646,4.6633,-0.2075,0.7307,0.2208,-0.0344,-0.0343,-0.2086,0.2253,0.0865,0.0278,0.6105,-0.0617,-0.1859,-0.0565,0.4036,-0.1155,-0.0666,0.0336,0.5398,3.0981,-0.0475,-0.1178,-0.0925,0.1293,-0.1105,0.056,0.0349,-0.0911,0.0622,-0.0769,-0.0375,1.472,-0.1617,0.0375,-0.0473,-0.1928,0.4719,-0.2188,0.1094,-0.1274,0.147,-0.2803,-0.0269,-0.0978,0.082,-0.0474,-0.0476,-0.1662,0.1904,1.6771,0.1289,-0.1287,0.2019,1.1318,1.6691,2.4744,-0.0594,0.0673,0.2152,-0.0139,0.7442,0.0238,0.0023,0.0152,-0.0827,-0.0151,0.4177,Control
