@relation data

@attribute id string
@attribute 10174 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10580 numeric
@attribute 140465 numeric
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 25802 numeric
@attribute 3672 numeric
@attribute 3693 numeric
@attribute 4604 numeric
@attribute 4606 numeric
@attribute 4607 numeric
@attribute 4621 numeric
@attribute 4624 numeric
@attribute 4626 numeric
@attribute 4629 numeric
@attribute 4632 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 4635 numeric
@attribute 4637 numeric
@attribute 4638 numeric
@attribute 4703 numeric
@attribute 5829 numeric
@attribute 59 numeric
@attribute 7094 numeric
@attribute 7111 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7135 numeric
@attribute 7136 numeric
@attribute 7137 numeric
@attribute 7138 numeric
@attribute 7139 numeric
@attribute 7140 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 72 numeric
@attribute 7273 numeric
@attribute 7414 numeric
@attribute 7431 numeric
@attribute 800 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8557 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,7.313404379,13.79334119,10.0373552035,7.5504822584,12.0344036,5.784969309,6.06070729125,9.50399023,7.438794191,9.3432531832,8.4948282195,5.236694705,5.911818141,7.642396752,5.732683853,6.056481245,10.442008333,5.34656192033,5.6062123695,6.841316277,5.490105176,14.82748272,7.787443455,5.434637608,8.041222615,14.67256817,10.87277127,9.154312523,7.837282788,6.053714822,4.938534277,7.026996771,5.666267504,5.424427713,6.2877015705,7.3147638075,9.88643559125,10.8663142153,8.14991065875,8.6792865875,12.97965657,5.1032977652,8.53835121633,14.166561645,10.22336532,12.72208073,13.38150649,12.59449147,5.849005469,6.631326684,6.025201173,BRCA
GSM427171,7.272560148,14.10537413,10.1639710175,8.1476291228,11.08816233,5.831947683,6.535878108,8.841895402,8.342898175,9.1030013012,8.59043230475,5.084076226,5.305251227,6.942488481,5.964982644,5.149555339,11.0416377135,5.392524105,5.9466090825,5.391811746,5.258245345,14.908272875,9.08050051933,5.695027274,6.876459007,14.57158262,10.38874414,8.49903975,6.740729017,6.915882739,5.385958361,7.413757226,5.273339877,6.447005198,5.834658333,6.6666831015,10.9294668905,10.7443180253,8.73769372025,8.9256586835,12.96993872,5.1179134296,9.27988523833,14.133497695,10.5429152553,12.77087865,13.60583775,12.7232493,5.38008113,6.454961876,6.015030979,Control
GSM427172,7.44672221833,13.98232431,10.946193935,8.8774995654,10.97417815,7.963923632,6.56207636538,9.321195924,9.099519506,9.264973204,7.677711286,5.275762522,5.908159158,7.215681326,5.984823581,5.485435883,12.082478885,5.20261601067,5.9101431505,6.090224257,5.3233779865,14.93364114,9.62072910933,5.40889121,7.126500894,14.95162692,11.16338255,9.132050545,6.713768404,6.554669905,4.849513012,6.929202549,5.263044971,5.990053603,5.8203757565,7.669491842,11.019862551,10.863317372,8.558364343,9.108718644,14.27762815,5.2629958556,9.66705962233,14.1139443,10.9719932943,12.97797754,13.47298527,12.52742331,5.479789356,6.8430452,5.633148724,Control
GSM427178,7.20817756167,14.23143385,11.29332234,7.3821503136,11.20436651,6.399859478,6.22971739863,10.21012981,7.626842693,8.9157987572,7.8012955935,4.945808121,6.097932696,8.529822044,5.966252363,4.911225686,12.26098652,4.916505712,5.800664414,5.63307605,5.7339566575,14.99771485,8.49734289867,6.099827094,7.476667486,14.80269307,11.32350252,8.526754622,6.777620669,6.523644771,5.241850906,8.648592282,6.224296576,5.754627826,6.1567337935,7.2342533175,11.668166385,11.839286923,8.691522632,9.452240307,14.57970693,5.1078009672,9.297521207,13.37797052,10.1113292353,12.99135537,12.16391545,13.2860567,5.757697518,6.722606479,5.65836235,BRCA
GSM427181,6.80555270033,14.37348409,9.1132523685,7.6246008544,11.03757117,6.192791506,6.331100524,8.726082847,9.408383416,9.5286912742,9.401194887,4.726847526,5.431214469,8.374019108,5.989145395,5.027807878,10.9654154825,5.172453613,5.7139169485,5.989145395,5.100238702,14.68663905,8.274334497,6.683560055,7.061023135,14.94673156,10.42478333,8.260238737,6.94181388,6.1022441,5.257964097,9.366858275,5.968327676,5.808521004,6.268695344,7.7142190655,11.0824738953,11.3370554173,8.76242275175,9.093992636,14.01211384,5.4993022956,9.499998977,14.218099685,10.5806095157,13.22427159,12.44601199,13.16228672,5.541492575,6.837126844,5.923868951,BRCA
GSM427182,7.24111647833,14.39263877,11.388335305,7.2938077718,11.64933041,6.053008806,6.31628701175,10.32494027,8.035817876,9.0036360266,7.11788825725,5.074902758,5.224977213,8.238179151,6.132428396,5.097833303,12.892175915,5.05682713167,5.5237693225,6.126297286,5.138057474,14.951050205,9.17804262733,5.821972438,7.18631515,14.78933242,10.80365511,7.888714524,6.523723172,6.266557588,5.500651697,9.369085347,5.564996371,5.870618247,6.426174889,7.2050412265,11.24112042,11.6527771493,8.22567514475,8.7915050135,14.77756767,5.3523780954,9.31806579233,13.36995961,10.7464890027,12.53522562,12.2076581,13.15138292,5.944279407,6.741740415,5.579701547,BRCA
GSM427183,7.420383338,14.46406102,10.903625415,6.9875415226,11.58929079,5.325090664,6.13572564812,9.662659976,7.332867062,8.7783750024,8.71381373825,5.460260315,5.911818141,8.263904275,5.577890454,4.759970032,11.993800445,5.07218234033,5.190018454,5.255700175,4.8265481825,15.00329297,8.42402514667,5.698087352,7.089003169,14.67555382,10.88922276,7.663239867,7.003043143,6.838514169,5.128676184,9.24855685,5.819036642,5.951407848,5.937290396,7.5939038345,11.7031788,11.5798136547,8.4383729065,9.2281732355,14.11502538,5.1193470006,9.088854201,13.097206815,9.46103177967,12.56790862,12.15610687,13.15138292,5.787583466,6.544698369,5.919942619,BRCA
GSM427187,7.19545900367,14.66897057,10.646117668,7.4064339474,11.88149458,7.343365902,6.07451346612,9.148464586,8.062681816,8.9391305352,8.910104803,5.780120594,5.321757891,7.815256994,6.12138393,5.08524538,11.8896793435,4.98091042767,5.6144802065,5.84424205,5.629935013,14.97262993,7.96689849,6.104237707,6.949625755,14.33991264,10.80905688,8.474680533,6.905420477,6.669420578,4.765019405,8.914804518,6.106856683,5.943810735,6.110872669,7.580580695,11.0087055223,11.6818543507,8.355463477,9.049490708,14.46865842,5.1499207116,9.11794216067,13.337177965,9.41031929367,12.61931219,12.43207997,13.08540943,5.672857555,6.651845045,5.617365526,BRCA
GSM427189,7.504677055,14.86491883,10.97209831,7.1050746354,11.60457421,5.579701547,6.07210505663,9.58056532,7.660960561,8.8864068374,8.45208966175,5.19062597,5.694400549,7.609661018,5.716038325,4.729297003,11.9101965635,5.312763502,5.5293512445,5.699614961,5.5334723835,14.68731091,8.16545528467,6.192002396,6.913790365,14.01689273,10.86047424,7.643335147,6.755559017,6.555437049,5.069757204,8.810411873,5.789345348,5.967578602,6.0429673885,7.2135950175,11.0814620137,11.5843368553,8.656668116,10.105311776,14.40318784,5.2196439378,8.755771008,13.322963135,9.440756648,12.52524557,12.39881323,13.04201932,5.691890921,6.556203785,5.839462851,BRCA
GSM427193,7.097699977,14.41536846,10.95522331,7.298894726,11.72339443,6.831690829,7.10795257975,10.46303925,8.462247785,8.7607050838,6.052210595,4.990286948,6.157049396,8.63085057,6.886279205,6.215101582,12.541835795,5.37060283933,6.118887362,5.516024013,5.3654125935,14.994120685,8.01304877233,5.027033758,7.767226277,14.54282634,11.58959862,9.124399951,6.918031734,7.614086121,5.065239741,7.724140554,5.989031828,5.762422735,6.4928308205,6.8063610545,10.1139746693,11.1863083643,8.7992173875,8.59949739,14.12586144,5.401316244,9.11742445167,11.148557675,10.0920061403,12.50816376,8.929717871,10.82365605,5.430127385,6.264447878,6.279290785,BRCA
