@relation data

@attribute id string
@attribute 10892 numeric
@attribute 1147 numeric
@attribute 23118 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3551 numeric
@attribute 3635 numeric
@attribute 3932 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 50852 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5588 numeric
@attribute 5728 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7189 numeric
@attribute 7334 numeric
@attribute 84433 numeric
@attribute 8517 numeric
@attribute 8767 numeric
@attribute 8915 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A12,0.6683,0.8268,1.1994,1.1795,1.7701,0.4539,2.4849,0.7225,0.2403,3.2121,1.423,0.759,1.057,1.4307,1.0527,1.6799,1.4629,0.4944,0.9215,1.1023,1.0289,-0.1111,0.5483,0.3508,0.8238,0.8178,-0.0411,0.2178,0.4296,0.4633,0.3657,0.1215,1.1938,0.5825,1.8233,1.4626,2.1972,0.4875,0.9411,Control
Utah__B01,1.2248,1.2599,1.7687,1.4348,1.9761,0.3534,2.4956,1.5085,0.1883,2.7881,0.1918,0.984,1.2114,1.4554,1.5169,2.5332,2.0204,0.5477,1.4577,1.3226,1.5918,-0.161,0.813,1.093,1.2082,1.3503,0.1506,0.2948,0.7244,1.1206,0.5104,0.0231,1.4959,0.9094,1.8587,1.8616,1.9259,0.7999,1.3262,Control
Utah__B02,1.1331,1.2798,1.6106,1.9917,2.4429,0.6645,3.2744,1.9116,0.165,3.4135,0.0962,1.1073,1.4119,2.0057,1.4394,3.0801,1.9283,0.7354,1.4219,1.4237,1.7587,0.2193,0.7981,0.837,1.5865,1.3441,0.1291,0.1819,0.9004,1.0337,0.6739,0.3715,1.7764,1.0847,2.2224,1.9896,2.3159,0.7977,1.605,Control
Utah__B03,1.1807,1.2715,1.7219,1.7141,2.2659,0.3199,2.9192,1.5674,0.1801,3.1471,0.9984,1.0527,1.3451,1.8247,1.4822,2.6611,1.9737,0.7817,1.5109,1.3201,1.9459,0.104,0.7688,1.0128,1.4088,1.3782,0.1295,0.1505,0.9167,1.0231,0.5852,0.1943,1.6662,1.0675,2.0875,1.928,2.2308,0.7362,1.4273,BRCACancer
Utah__B04,1.1569,1.0648,1.9304,1.4604,1.9858,0.2557,2.4295,1.5322,0.1881,2.5913,0.2544,1.3054,1.6278,1.589,1.6554,1.6784,1.8169,0.8342,1.5671,1.5308,1.5967,0.1145,1.0365,1.4959,1.1378,1.4211,0.0721,0.1595,0.7801,1.1674,0.7443,0.1092,1.2468,0.7066,1.7798,1.6774,1.8617,1.2485,0.9942,BRCACancer
Utah__B05,0.9292,1.014,1.3705,1.7288,2.0649,0.6649,3.1115,1.485,0.2124,3.3073,0.2944,0.875,1.4449,1.3683,1.2575,2.6321,1.1907,0.72,1.1566,1.1614,1.6704,0.0153,0.7728,0.7624,1.3013,1.0368,-0.0163,0.1815,0.815,0.9453,0.5774,0.0503,1.5231,0.7717,1.7458,1.5625,1.6891,0.7467,1.3487,BRCACancer
Utah__B06,0.8269,1.0869,1.3656,1.4462,2.2239,0.2555,2.5202,1.3187,0.1488,2.8133,0.5518,0.8773,1.0391,1.1402,1.1971,1.5065,1.472,0.3761,1.1199,1.072,1.4068,-0.3234,0.605,0.7256,0.8403,1.0295,0.1045,0.3013,0.5795,0.6813,0.2911,-0.1238,1.2328,0.5986,1.367,1.396,1.5834,0.5349,0.8346,BRCACancer
Utah__B07,1.1885,1.466,1.7459,1.9161,2.5472,0.639,3.0003,1.7644,0.2733,3.0899,0.1989,1.23,1.4319,2.0284,1.4782,2.1472,2.1639,0.7645,1.5493,1.4722,1.5879,0.1999,1.0014,1.0076,1.4289,1.4575,0.1273,0.2,0.8628,1.0969,0.7674,0.2316,1.6517,1.0374,2.1967,2.042,2.399,0.852,1.4458,BRCACancer
Utah__B08,1.1045,1.4125,1.3735,1.5303,2.0182,0.3488,2.8931,1.1174,0.1762,3.1689,0.2813,0.8827,1.1629,1.7152,1.1937,1.9421,1.7087,0.7453,1.3231,1.6166,1.1769,0.1944,0.7508,0.7892,1.2913,1.1072,0.099,0.1314,0.8182,0.8696,0.3804,0.408,1.5386,0.921,1.8577,1.735,2.1856,0.5472,1.6695,Control
Utah__B09,1.0725,0.9264,1.9533,1.3485,1.81,0.1786,1.8353,1.5552,0.1308,2.3066,0.2574,1.0353,1.4523,1.1918,1.3948,2.0058,1.5354,0.7545,1.3758,1.4133,1.5101,0.144,1.0608,1.4452,1.1066,1.2589,0.0435,0.1394,0.6896,1.1749,0.6615,0.1209,0.8336,0.6411,1.0941,1.6522,1.3136,1.4387,0.8931,Control
Utah__B10,0.964,1.0238,1.7899,1.0551,1.6122,0.1905,2.2728,0.9697,0.1544,2.7686,1.0187,0.9748,1.4319,1.555,1.4899,1.5834,1.857,0.6656,1.4219,1.3009,1.4831,0.0571,0.6976,1.0377,0.9814,1.2515,0.0445,0.1135,0.6789,0.9863,0.5504,0.1869,1.2452,0.6016,1.5382,1.7357,1.9387,1.0385,0.9695,Control
Utah__B11,1.0007,1.1915,1.4195,1.5841,2.2447,0.5792,2.8443,0.8701,0.0912,3.233,1.9479,0.8859,1.297,1.4096,1.3346,1.9234,1.6469,0.7307,1.3896,1.4039,1.2771,0.1549,0.7076,0.873,1.2399,1.1079,0.0731,0.1454,0.7147,0.9346,0.4342,0.1841,1.5837,0.812,2.0711,1.5131,1.9301,0.6083,1.4106,Control
Utah__B12,0.9304,0.5364,1.7252,1.0731,1.7604,0.215,1.7167,1.2283,0.2232,2.3598,0.4024,1.0454,1.3352,1.0659,1.2785,1.6026,1.3045,0.6438,1.1323,1.1321,1.1896,0.0881,0.7482,1.1894,0.8164,1.0504,-0.0029,0.0993,0.5791,0.917,0.5715,0.0387,0.6136,0.3701,0.8855,1.2247,0.6883,1.2054,0.5738,Control
Utah__C01,1.1142,1.3655,1.4607,1.8071,2.2517,0.4225,2.9316,1.4132,0.2747,2.769,0.2784,1.169,1.5654,1.5805,1.4469,1.9244,1.4803,0.784,1.3372,1.393,1.2928,0.2341,0.7159,1.2172,1.4533,1.259,0.067,0.1604,0.8392,0.9126,0.7296,0.4122,1.4137,0.823,1.52,1.6565,1.8839,0.9237,1.5839,BRCACancer
Utah__C02,1.0655,1.2167,1.4316,1.8887,2.2318,0.536,2.9686,1.2103,0.2,3.0079,0.2899,1.047,1.428,1.9668,1.3929,2.0396,1.9378,0.7057,1.3839,1.4194,1.3266,0.2982,0.7148,0.7415,1.5348,1.2585,0.0542,0.2294,0.7556,0.8016,0.7749,0.4796,1.5391,0.928,1.8474,1.9699,2.1965,0.7432,1.4798,BRCACancer
Utah__C03,1.1484,1.3615,1.4817,1.8338,2.1033,0.3719,2.9111,1.6142,0.3637,2.8232,0.047,1.1645,1.5688,2.0464,1.3899,2.1689,1.7379,0.763,1.4737,1.33,1.2561,0.4421,0.8983,0.8584,1.7061,1.3127,0.076,0.187,1.0042,0.9673,0.8984,0.5733,1.5831,0.9827,2.0737,2.0717,2.4621,0.9764,1.519,BRCACancer
Utah__C04,0.8014,0.7516,0.9901,1.1721,1.3136,0.182,2.3679,0.6407,0.3392,2.8481,0.3113,0.6266,1.1186,1.4599,0.8832,2.1508,1.3588,0.5627,0.7962,1.1358,0.8383,0.3168,0.4667,0.5566,1.2407,0.7404,0.0029,0.1243,0.5949,0.4842,0.3471,0.3737,0.8582,0.4695,1.5864,1.7615,1.9319,0.4544,1.3048,Control
Utah__C05,0.7341,0.7983,1.0128,1.3348,1.4923,0.2783,2.9456,0.4692,0.1792,3.3104,0.1213,0.6928,1.1531,1.6196,1.0739,1.6729,1.4905,0.5872,0.9303,1.1334,0.928,0.2336,0.4365,0.5074,1.1552,0.7819,-0.0078,0.146,0.7867,0.5792,0.421,0.153,1.1411,0.609,1.5636,1.6326,1.9464,0.4521,1.3431,BRCACancer
Utah__C06,0.3405,0.1771,0.3532,0.4509,0.5392,0.0233,1.2009,0.6336,-0.1064,1.5148,0.8288,0.3259,0.5717,0.6474,0.3822,0.8963,0.2488,0.2414,0.2515,0.2098,0.4412,-0.0017,0.1312,0.2861,0.5912,0.1868,-0.073,0.0264,0.2052,0.1453,0.075,0.0221,0.3025,0.0577,0.7669,0.9764,0.8649,0.2612,0.4559,Control
Utah__C07,0.793,0.972,1.086,1.4084,1.6938,0.3552,3.1778,1.0835,0.176,3.002,0.2874,0.7662,1.2081,1.8538,1.1209,1.6637,1.6735,0.5747,1.1545,1.1209,1.0885,0.2044,0.5869,0.5401,1.2031,1.0637,0.019,0.1654,0.6435,0.6104,0.4811,0.2331,1.257,0.6744,1.9807,1.9472,2.6194,0.5717,1.1911,Control
Utah__C08,1.0432,1.195,1.2903,1.4862,1.6575,0.5732,2.8132,1.1247,0.2422,2.908,0.8844,0.8504,1.2603,1.7599,1.2493,1.9033,1.9,0.6543,1.2713,1.2897,1.1859,0.2711,0.7723,0.6034,1.4,1.103,0.1105,0.2218,0.8229,0.7784,0.6357,0.3751,1.4574,0.7539,1.9382,2.0522,2.3782,0.6171,1.5614,Control
Utah__C09,0.785,0.9379,1.1449,1.3805,1.4245,0.3376,2.9442,0.9361,0.1651,3.0768,0.3064,0.8242,1.307,1.785,1.196,1.946,1.7098,0.6561,1.1501,1.2876,1.1108,0.268,0.5487,0.5046,1.278,1.0486,0.0277,0.136,0.7536,0.5749,0.5774,0.3247,1.2899,0.8141,1.8153,1.7214,2.2364,0.5408,1.2047,Control
Utah__C10,0.775,0.8374,1.2723,1.5635,1.8403,0.5215,2.9239,0.9317,0.1817,3.2487,0.8259,0.8353,1.3959,1.8911,1.3181,2.007,2.2502,0.5675,1.2514,1.4217,1.0914,0.2323,0.4854,0.4828,1.2172,1.0876,0.0047,0.1553,0.7522,0.5728,0.6662,0.2655,1.6064,0.8168,1.7169,1.7324,1.9869,0.6646,1.3798,BRCACancer
Utah__C11,1.0091,1.1954,1.2912,1.5317,1.8114,0.3346,2.5689,0.9934,0.0438,2.8457,0.3176,0.8964,1.3801,1.8211,1.2045,1.9605,1.6333,0.7633,1.1799,1.2941,1.1242,0.4405,0.8213,0.6107,1.5603,1.0904,0.1569,0.1766,0.8104,0.8038,0.6758,0.4903,1.2793,0.8564,2.0495,2.3141,2.4246,0.7067,1.6217,Control
Utah__C12,0.6588,0.6328,1.0406,1.0892,1.4396,0.3684,2.21,0.5956,0.2059,2.7382,0.2138,0.5623,1.0058,1.4716,0.8912,1.4375,1.2283,0.5307,0.7623,0.9928,0.6991,0.2261,0.494,0.453,1.1479,0.6934,0.0033,0.0944,0.5372,0.5524,0.4289,0.2021,0.8352,0.5127,1.5943,1.8413,2.109,0.3972,1.0429,BRCACancer
Utah__D01,1.2598,0.9758,1.6634,1.6174,2.09,0.3231,2.1951,1.5675,0.1499,2.7066,0.9622,1.2541,1.5218,1.2833,1.5223,1.6606,1.5975,0.8044,1.2857,1.2195,1.3944,0.0953,0.9963,1.5047,1.2261,1.2539,0.0633,0.16,0.7654,1.0441,0.6974,0.1174,0.9018,0.5319,1.1482,1.8907,1.6752,1.2738,1.087,BRCACancer
Utah__D02,0.979,0.9709,1.2708,1.7962,1.9902,0.6471,3.2311,0.9745,0.0614,3.5199,1.0386,0.8039,1.2547,1.54,1.2184,1.8134,1.6644,0.6557,1.1494,1.7441,1.0319,0.2885,0.5722,0.6567,1.4141,1.0174,0.0529,0.0944,0.7325,0.6395,0.5614,0.3654,1.1607,0.7671,1.3539,1.8628,2.1616,0.5357,1.3752,BRCACancer
Utah__D03,0.8128,0.8277,1.1816,1.656,1.7566,0.4027,2.9359,1.0098,0.2707,3.2818,0.1309,0.8155,1.2684,1.5561,1.0942,1.6918,1.5201,0.5857,1.0202,1.2292,0.8686,0.1917,0.5214,0.5664,1.2419,0.8984,0.0165,0.1387,0.5624,0.5887,0.4954,0.3056,1.0298,0.5591,1.5264,1.4718,2.1659,0.4832,1.215,BRCACancer
Utah__D04,0.986,1.0682,1.401,1.484,1.7364,0.3932,2.6528,0.8751,0.1384,2.9595,0.2513,0.894,1.2744,1.4476,1.2616,1.9513,1.7029,0.7031,1.2215,1.3219,1.1519,0.2922,0.6178,0.7511,1.3386,1.0279,0.0801,0.1161,0.7656,0.6672,0.512,0.1994,1.2532,0.7108,1.3943,1.8927,2.0614,0.4749,1.572,BRCACancer
Utah__D05,0.8399,1.0563,1.2197,1.795,2.0916,0.3235,3.3253,1.0406,0.1862,3.3174,0.3057,0.9202,1.3858,1.5393,1.219,2.198,1.3795,0.6079,1.1295,1.4639,1.0518,0.1649,0.5547,0.566,1.3071,0.9925,-0.0288,0.1685,0.6987,0.5919,0.477,0.3744,1.3992,0.7433,1.2331,1.5699,2.0618,0.6157,1.436,BRCACancer
Utah__D06,1.0886,1.2845,1.461,1.7084,2.0113,0.5583,2.7675,1.0945,0.0621,2.9277,0.2582,1.0235,1.4413,1.7367,1.3989,2.086,1.7895,0.7781,1.2429,1.3996,1.2257,0.3293,0.7531,0.7758,1.468,1.1641,0.0896,0.1628,0.8304,0.8111,0.6947,0.4206,1.4732,0.8799,1.7307,1.9822,2.2455,0.7346,1.5215,BRCACancer
Utah__D07,0.8742,1.1579,1.1994,1.7381,1.9684,0.4857,2.9879,1.0341,-0.0064,3.1505,0.7798,0.9081,1.356,1.7927,1.1585,1.9997,1.4295,0.7349,1.2075,1.3586,1.2167,0.3002,0.7256,0.6431,1.4913,1.1037,0.0477,0.1428,0.8018,0.6187,0.6327,0.5088,1.3647,0.8697,1.6058,2.1802,2.3432,0.6489,1.4147,Control
Utah__D08,0.7693,0.9017,1.1704,1.3174,1.4942,0.2066,2.7294,0.8805,0.049,3.1593,0.9335,0.7363,1.1625,1.4768,1.0411,1.7568,1.6976,0.6407,0.9695,1.1863,1.0438,0.1486,0.4976,0.4499,1.1777,0.7978,0.0114,0.1581,0.5567,0.5322,0.4411,0.2535,1.0802,0.5169,1.3204,1.6813,2.0365,0.4844,1.2246,Control
Utah__D09,0.9515,1.0917,1.3139,1.5606,1.8771,0.4654,2.9837,0.8603,0.1672,3.2215,0.9169,0.882,1.2711,1.6835,1.256,2.0723,1.8708,0.6937,1.1314,1.2944,1.1358,0.2507,0.6033,0.5417,1.3852,1.0173,0.0706,0.2301,0.6841,0.6492,0.6096,0.2596,1.4321,0.8566,1.743,2.0676,2.256,0.614,1.5486,Control
Utah__D10,0.8649,1.1025,1.1848,1.2999,1.9601,0.4719,2.9161,0.6473,0.0937,3.3986,1.8476,0.6619,1.1528,1.4648,0.9598,1.7488,1.2106,0.6946,1.0396,1.2117,0.9033,0.1782,0.6284,0.5464,1.2282,0.871,0.0813,0.0711,0.6148,0.6816,0.3601,0.2504,1.3274,0.693,1.9741,1.7884,2.0683,0.5468,1.4396,Control
Utah__D11,0.5199,0.3623,0.7971,0.5215,0.8793,0.1084,1.5226,0.3393,0.2543,2.0732,0.4492,0.4698,0.7768,1.022,0.6449,1.1938,1.0973,0.4467,0.5635,0.7339,0.6526,0.0418,0.3032,0.3699,0.8611,0.424,-0.0414,0.0341,0.3625,0.4807,0.243,0.0597,0.5254,0.3759,0.9697,1.5516,1.6737,0.3363,0.7215,Control
Utah__D12,0.8803,0.9289,0.9673,1.2716,1.5827,0.2433,2.2463,0.5803,0.0113,3.2245,0.1044,0.5645,1.0595,1.4352,0.9431,1.7741,1.5036,0.6671,0.8506,0.9876,0.8124,0.2464,0.527,0.5219,1.3548,0.7282,0.0017,0.0735,0.4381,0.6552,0.3786,0.0974,0.9212,0.5295,1.3945,2.2806,2.2393,0.45,1.5135,Control
Utah__E01,0.7251,0.8615,1.0819,1.5356,2.1216,0.3895,3.3783,0.8677,0.1102,3.5721,-0.036,0.7001,1.1952,1.7668,1.0068,2.1796,1.6799,0.4987,0.9334,0.9766,1.0877,0.133,0.519,0.4637,1.2735,0.8381,0.025,0.0852,0.5331,0.5002,0.4905,0.1733,1.1718,0.6016,1.9628,2.0922,2.6849,0.4773,1.3151,BRCACancer
Utah__E02,1.0832,1.1221,1.4521,1.5804,1.7706,0.6613,3.0828,0.7294,-0.0096,2.9733,0.2029,0.8895,1.4225,1.9643,1.3706,2.0506,1.9838,0.6113,1.4187,1.4768,1.3123,0.3311,0.7335,0.6074,1.3912,1.2503,0.1247,0.1989,0.7733,0.8076,0.7036,0.3291,1.5288,0.9682,1.9586,2.0171,2.5493,0.873,1.3597,Control
Utah__E03,1.0076,1.1822,1.1311,1.5465,1.8601,0.3385,2.9109,0.7034,0.1329,3.3353,0.1723,0.7661,1.2091,1.8837,1.1428,2.16,1.7562,0.7398,1.0946,1.2558,1.0162,0.393,0.6603,0.5598,1.5076,1.0267,0.0769,0.0748,0.7224,0.6928,0.5278,0.3907,1.3363,0.7699,1.8566,2.1207,2.512,0.6027,1.7172,Control
Utah__E04,1.0938,1.0777,1.4669,1.9794,2.2905,0.648,2.9167,1.2269,0.074,3.3872,0.2437,1.0548,1.3995,1.9681,1.3337,2.2546,1.9391,0.7936,1.2981,1.4772,1.206,0.4236,0.7968,0.68,1.6955,1.1929,0.1114,0.1853,0.811,0.8113,0.7933,0.4656,1.4479,0.8376,1.9171,2.393,2.2381,0.6695,1.5795,Control
Utah__E05,0.9576,0.9936,1.4046,1.2922,1.5231,0.5058,2.2862,0.7537,0.1399,2.5082,0.2618,0.8801,1.2702,1.7104,1.3495,1.567,1.9584,0.55,1.3184,1.5197,1.3142,0.2696,0.6757,0.5937,1.2875,1.2228,0.0601,0.2072,0.6313,0.725,0.6765,0.1775,1.2253,0.825,1.8656,2.1938,2.327,0.6809,1.1375,Control
Utah__E06,0.6655,0.8472,1.152,1.7111,2.0671,0.4348,3.217,1.2613,0.2723,3.1647,0.4566,0.7814,1.2641,0.9434,1.0716,1.6602,0.8689,0.5865,1.0115,1.1302,1.0073,-0.038,0.348,0.5813,0.9001,0.9018,-0.054,0.1651,0.5298,0.4877,0.3592,-1e-04,1.3937,0.7829,0.6498,1.0937,1.1621,0.6244,0.9241,BRCACancer
Utah__E07,0.9155,1.0818,1.3731,1.9726,2.2556,0.4833,3.1193,1.3272,-0.0367,3.1636,1.0063,0.9383,1.3471,1.4798,1.2172,2.1813,1.3689,0.7487,1.1507,1.5482,1.0966,0.3373,0.6217,0.6566,1.4829,1.0908,0.0284,0.1282,0.6981,0.6771,0.5977,0.4233,1.3197,0.8892,1.2612,1.979,1.9289,0.5938,1.3593,BRCACancer
Utah__E08,1.0308,1.2624,1.3762,1.7929,2.0373,0.469,3.2334,1.0999,0.2349,3.3239,0.1349,0.8851,1.2929,1.8565,1.3232,2.1859,1.832,0.7355,1.3302,1.4672,1.2404,0.3184,0.7388,0.6483,1.4912,1.1717,0.1066,0.1427,0.7796,0.7208,0.6579,0.3686,1.4315,0.949,1.9069,2.1814,2.3855,0.6795,1.571,Control
Utah__E09,0.9391,1.0022,1.3192,1.4832,2.0365,0.5962,2.8022,0.7007,0.0634,3.1822,0.356,0.7655,1.3116,1.8566,1.1578,2.0634,1.6698,0.7507,1.2287,1.3514,1.1152,0.3153,0.753,0.6197,1.4,1.0075,0.0925,0.1458,0.7972,0.7698,0.6318,0.3825,1.2855,0.7601,2.5641,2.3372,2.5519,0.5762,1.4631,BRCACancer
Utah__E10,1.1392,1.3073,1.5367,1.6255,2.1032,0.5565,2.4045,1.1165,0.053,2.8371,0.3231,1.0087,1.4897,1.5991,1.4907,2.0758,1.8574,0.7537,1.4286,1.5981,1.3277,0.2736,0.7637,0.8555,1.366,1.377,0.0524,0.1783,0.7862,0.8879,0.6699,0.2686,1.6137,1.0101,1.53,1.7527,2.0625,0.9207,1.4304,BRCACancer
Utah__E11,0.853,1.0224,1.1927,1.1024,1.3025,0.3206,2.5401,0.5027,-0.0264,2.6138,0.773,0.7261,1.1563,1.6621,1.0414,1.7666,1.7813,0.6281,1.0373,1.3977,1.0308,0.2334,0.5911,0.5322,1.3399,0.8741,0.0655,0.1487,0.6948,0.5801,0.4628,0.2381,1.1474,0.6828,1.8021,2.2788,2.5328,0.5549,1.3782,Control
Utah__E12,0.6312,0.889,1.1092,1.2917,1.4759,0.2344,3.0264,0.511,0.1567,2.9687,0.6725,0.5921,1.1264,1.3792,0.8968,1.7294,1.3242,0.4745,0.8651,1.052,0.8782,0.1557,0.4033,0.4703,1.0812,0.8573,0.0587,0.0831,0.6,0.428,0.445,0.1177,1.0469,0.6344,1.1189,1.7397,1.6699,0.4245,1.121,BRCACancer
Utah__F01,1.3198,1.2517,1.5589,1.7946,2.0131,0.5314,2.9049,1.3013,0.0579,2.8401,0.8933,1.0426,1.3206,1.8359,1.5031,2.2189,2.1014,0.7432,1.4093,1.369,1.321,0.3173,0.8687,1.0128,1.5474,1.1694,0.1137,0.2339,0.8464,0.8841,0.7294,0.3478,1.3758,0.8991,2.0366,2.2279,2.378,0.7302,1.613,Control
Utah__F02,1.1615,1.2665,1.526,1.9325,2.1687,0.7733,2.837,1.3489,0.2056,3.1115,0.2229,1.0751,1.4129,2.0054,1.5101,2.1054,1.9089,0.7787,1.3948,1.4385,1.3576,0.3599,0.7814,0.7817,1.5494,1.3349,0.0932,0.1927,0.887,0.9027,0.8053,0.4177,1.6405,0.8871,1.9119,2.034,2.447,0.6937,1.52,Control
Utah__F03,0.8959,1.1803,1.1471,1.5364,1.6206,0.4179,2.7501,0.7799,0.29,2.7683,0.1553,0.8896,1.249,1.6961,1.0619,1.9609,1.5185,0.7178,1.2505,1.4397,1.0568,0.2776,0.5843,0.4943,1.454,1.0167,0.0402,0.1656,0.8112,0.7146,0.6346,0.3473,1.5739,0.7258,1.7924,1.8666,2.3751,0.5258,1.4499,Control
Utah__F04,1.2015,1.3316,1.5057,1.4233,1.8687,0.3111,2.4602,1.3263,0.1901,2.6359,0.2551,1.0323,1.339,1.4549,1.4054,1.8628,1.656,0.7441,1.203,1.1975,1.2974,0.1627,0.8878,1.1835,1.3218,1.14,0.075,0.1909,0.7467,0.9798,0.6022,0.2265,1.2024,0.7298,1.6984,2.0683,2.1596,0.8466,1.2709,Control
